actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value
180,PT09M52.00S,2021-12-24T03:37:58.4Z,2,REGULAR,turnover,bad pass,[],1630228,,,1610612744,33,34,2021-12-24T03:37:59Z,1790000,,,0,,J. Kuminga bad pass TURNOVER (1 TO),"[1630228, 1628991]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,1.0,,,,,,,,Jackson Jr.,1628991.0,,,,,,,,,,
181,PT09M52.00S,2021-12-24T03:37:58.4Z,2,REGULAR,steal,,[],1628991,,,1610612763,33,34,2021-12-24T03:38:00Z,1800000,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M44.00S,2021-12-24T03:38:07.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629723,73.9323258869908,15.441176470588236,1610612763,33,34,2021-12-24T03:38:10Z,1810000,-173.0,193.0,1,right,MISS J. Konchar 25' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,25.87,Missed,,,,,,,,,,,,,
183,PT09M42.00S,2021-12-24T03:38:09.4Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,33,34,2021-12-24T03:39:03Z,1820000,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,182.0,1.0,1.0,0.0,,,,
184,PT09M37.00S,2021-12-24T03:38:14.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201939,35.69316688567674,27.450980392156865,1610612744,33,34,2021-12-24T03:42:38Z,1830000,113.0,283.0,1,left,MISS S. Curry 30' running pullup 3PT,[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,,,,,,,30.46,Missed,,,,,,,,,,,,,
185,PT09M35.00S,2021-12-24T03:38:16.5Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,33,34,2021-12-24T03:38:58Z,1840000,,,0,,X. Tillman REBOUND (Off:3 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,184.0,4.0,1.0,3.0,,,,
186,PT09M24.00S,2021-12-24T03:38:27.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,81.94809461235218,40.931372549019606,1610612763,33,36,2021-12-24T03:38:30Z,1850000,-45.0,117.0,1,right,T. Jones 12' pullup Jump Shot (2 PTS),[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,,,,,,,12.57,Made,2.0,,,,,,,,,,,,
187,PT09M03.00S,2021-12-24T03:38:47.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629185,15.588042049934298,57.59803921568627,1610612744,33,36,2021-12-24T03:38:50Z,1860000,-38.0,94.0,1,left,MISS C. Chiozza 10' driving floating Shot,[1629185],1610612744.0,GSW,driving floating,,,Chiozza,C. Chiozza,,,,,,,,,,,10.14,Missed,,,,,,,,,,,,,
188,PT09M02.00S,2021-12-24T03:38:52.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,33,36,2021-12-24T03:38:52Z,1870000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,187.0,,,,,,,
189,PT09M02.00S,2021-12-24T03:38:53.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,33,36,2021-12-24T03:38:53Z,1880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M53.00S,2021-12-24T03:39:21.2Z,2,REGULAR,foul,personal,['2freethrow'],202357,,,1610612763,33,36,2021-12-24T03:39:37Z,1890000,,,0,,N. Bjelica shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[202357, 1628991]",1610612744.0,GSW,shooting,,,Bjelica,N. Bjelica,,,,,201639.0,,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,
192,PT08M53.00S,2021-12-24T03:39:52.2Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,33,37,2021-12-24T03:39:52Z,1910000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (6 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,
193,PT08M53.00S,2021-12-24T03:39:53.4Z,2,REGULAR,substitution,out,[],1630541,,,1610612763,33,37,2021-12-24T03:39:57Z,1920000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M53.00S,2021-12-24T03:39:53.4Z,2,REGULAR,substitution,in,[],1629308,,,1610612763,33,37,2021-12-24T03:39:57Z,1930000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M53.00S,2021-12-24T03:40:11.7Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,33,38,2021-12-24T03:40:11Z,1940000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (7 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
196,PT08M37.00S,2021-12-24T03:40:29.3Z,2,REGULAR,3pt,Jump Shot,[],1630228,8.754927726675426,2.450980392156863,1610612744,33,38,2021-12-24T03:40:32Z,1950000,238.0,30.0,1,left,MISS J. Kuminga 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,23.96,Missed,,,,,,,,,,,,,
197,PT08M34.00S,2021-12-24T03:40:32.5Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,33,38,2021-12-24T03:40:32Z,1960000,,,0,,X. Tillman REBOUND (Off:3 Def:2),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,196.0,5.0,2.0,3.0,,,,
198,PT08M25.00S,2021-12-24T03:40:41.8Z,2,REGULAR,3pt,Jump Shot,[],1628991,64.20827858081472,29.166666666666668,1610612763,33,38,2021-12-24T03:40:44Z,1970000,-104.0,284.0,1,right,MISS J. Jackson Jr. 30' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,30.24,Missed,,,,,,,,,,,,,
199,PT08M23.00S,2021-12-24T03:40:43.8Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,33,38,2021-12-24T03:40:52Z,1980000,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,198.0,2.0,2.0,0.0,,,,
202,PT08M02.00S,2021-12-24T03:41:47.0Z,2,REGULAR,jumpball,recovered,[],1630217,,,1610612744,33,38,2021-12-24T03:41:47Z,2010000,,,0,,Jump Ball J. Konchar vs. N. Bjelica: Tip to D. Bane,"[1630217, 1629723, 202357]",1610612763.0,MEM,heldball,D. Bane,1630217.0,Bane,D. Bane,Konchar,1629723.0,Bjelica,202357.0,,,,,,,,,,,,,,,,,,,,,
205,PT08M02.00S,2021-12-24T03:41:47.0Z,2,REGULAR,turnover,lost ball,[],1629185,,,1610612744,33,38,2021-12-24T03:56:10Z,2040000,,,0,,C. Chiozza lost ball TURNOVER (1 TO),"[1629185, 1629723]",1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,1.0,,,,,,,,Konchar,1629723.0,,,,,,,,,,
206,PT08M02.00S,2021-12-24T03:41:47.0Z,2,REGULAR,steal,,[],1629723,,,1610612763,33,38,2021-12-24T03:41:47Z,2050000,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M57.00S,2021-12-24T03:41:56.7Z,2,REGULAR,foul,personal,[],1630228,,,1610612763,33,38,2021-12-24T03:42:01Z,2060000,,,0,,J. Kuminga personal FOUL (1 PF),"[1630228, 1628991]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,201245.0,,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,
209,PT07M54.00S,2021-12-24T03:42:12.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628991,93.64323258869908,47.30392156862745,1610612763,33,40,2021-12-24T03:47:37Z,2080000,-13.0,7.0,1,right,J. Jackson Jr. cutting Layup (9 PTS) (J. Konchar 1 AST),"[1628991, 1629723]",1610612763.0,MEM,cutting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,1.53,Made,9.0,,,,,,,,,J. Konchar,1629723.0,1.0,
211,PT07M29.00S,2021-12-24T03:42:38.3Z,2,REGULAR,3pt,Jump Shot,[],1630228,24.26084099868594,87.5,1610612744,36,40,2021-12-24T03:42:41Z,2100000,-188.0,176.0,1,left,J. Kuminga 25' 3PT  (6 PTS) (J. Toscano-Anderson 1 AST),"[1630228, 1629308]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,25.69,Made,6.0,,,,,,,,,J. Toscano-Anderson,1629308.0,1.0,
213,PT07M08.00S,2021-12-24T03:42:58.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,90.3580814717477,40.44117647058824,1610612763,36,40,2021-12-24T03:43:01Z,2120000,-48.0,38.0,1,right,MISS J. Jackson Jr. 6' driving Layup,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,6.11,Missed,,,,,,,,,,,,,
214,PT07M07.00S,2021-12-24T03:43:03.4Z,2,REGULAR,rebound,offensive,[],1630214,,,1610612763,36,40,2021-12-24T03:43:03Z,2130000,,,0,,X. Tillman REBOUND (Off:4 Def:2),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,213.0,6.0,2.0,4.0,,,,
215,PT07M07.00S,2021-12-24T03:43:03.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630214,94.40999984741211,50.0,1610612763,36,42,2021-12-24T03:49:20Z,2140000,0.0,0.0,1,right,X. Tillman tip Layup (2 PTS),[1630214],1610612763.0,MEM,tip,,,Tillman,X. Tillman,,,,,,,,,,,0.0,Made,2.0,,,,,,,,,,,,
216,PT07M07.00S,2021-12-24T03:43:06.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,36,42,2021-12-24T03:43:06Z,2150000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M07.00S,2021-12-24T03:45:41.5Z,2,REGULAR,substitution,out,[],1629185,,,1610612744,36,42,2021-12-24T03:45:59Z,2160000,,,0,,SUB out: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M07.00S,2021-12-24T03:45:41.5Z,2,REGULAR,substitution,out,[],1630217,,,1610612744,36,42,2021-12-24T03:45:59Z,2170000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M07.00S,2021-12-24T03:45:41.5Z,2,REGULAR,substitution,out,[],1629723,,,1610612744,36,42,2021-12-24T03:45:59Z,2180000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M07.00S,2021-12-24T03:45:41.5Z,2,REGULAR,substitution,in,[],1627780,,,1610612744,36,42,2021-12-24T03:45:59Z,2190000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M07.00S,2021-12-24T03:45:41.5Z,2,REGULAR,substitution,in,[],1628415,,,1610612744,36,42,2021-12-24T03:45:59Z,2200000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M07.00S,2021-12-24T03:45:41.5Z,2,REGULAR,substitution,in,[],1629001,,,1610612744,36,42,2021-12-24T03:45:59Z,2210000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M55.00S,2021-12-24T03:46:11.4Z,2,REGULAR,3pt,Jump Shot,[],201939,4.5499342969776615,95.34313725490196,1610612744,39,42,2021-12-24T03:46:15Z,2220000,-227.0,-10.0,1,left,S. Curry 3PT  (13 PTS) (J. Toscano-Anderson 2 AST),"[201939, 1629308]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,22.69,Made,13.0,,,,,,,,,J. Toscano-Anderson,1629308.0,2.0,
226,PT06M34.00S,2021-12-24T03:46:35.7Z,2,REGULAR,foul,personal,['2freethrow'],1629308,,,1610612763,39,42,2021-12-24T03:46:41Z,2240000,,,0,,J. Toscano-Anderson shooting personal FOUL (1 PF) (Melton 2 FT),"[1629308, 1629001]",1610612744.0,GSW,shooting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,201246.0,,1.0,0.0,Melton,1629001.0,,,,,,,,,,,,,,,
228,PT06M34.00S,2021-12-24T03:46:59.9Z,2,REGULAR,freethrow,1 of 2,[],1629001,,,1610612763,39,43,2021-12-24T03:49:54Z,2260000,,,0,,D. Melton Free Throw 1 of 2 (10 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
231,PT06M34.00S,2021-12-24T03:46:59.9Z,2,REGULAR,freethrow,2 of 2,[],1629001,,,1610612763,39,44,2021-12-24T03:49:54Z,2265000,,,0,,D. Melton Free Throw 2 of 2 (11 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
229,PT06M34.00S,2021-12-24T03:47:01.4Z,2,REGULAR,substitution,out,[],1628991,,,1610612744,39,44,2021-12-24T03:49:54Z,2270000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M34.00S,2021-12-24T03:47:01.4Z,2,REGULAR,substitution,in,[],203937,,,1610612744,39,44,2021-12-24T03:49:54Z,2280000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M11.00S,2021-12-24T03:47:51.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202357,8.623521681997373,55.392156862745104,1610612744,39,44,2021-12-24T03:48:05Z,2285000,-27.0,29.0,1,left,MISS N. Bjelica Layup - blocked,"[202357, 1630214]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,3.93,Missed,,,,Tillman,1630214.0,,,,,,,,
233,PT06M11.00S,2021-12-24T03:47:51.5Z,2,REGULAR,block,,[],1630214,,,1610612744,39,44,2021-12-24T03:47:56Z,2287500,,,0,,X. Tillman BLOCK (2 BLK),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M10.00S,2021-12-24T03:47:52.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,39,44,2021-12-24T03:48:05Z,2288750,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,232.0,,,,,,,
235,PT06M10.00S,2021-12-24T03:47:58.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612744,39,44,2021-12-24T03:48:00Z,2330000,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,201246.0,,,,,,,,,,,,,,,,,,,,
236,PT05M47.00S,2021-12-24T03:48:27.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629001,87.33574244415243,39.21568627450981,1610612763,39,44,2021-12-24T03:48:30Z,2340000,-54.0,67.0,1,right,MISS D. Melton 8' driving floating Shot,[1629001],1610612763.0,MEM,driving floating,,,Melton,D. Melton,,,,,,,,,,,8.56,Missed,,,,,,,,,,,,,
237,PT05M46.00S,2021-12-24T03:48:33.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,39,44,2021-12-24T03:48:33Z,2350000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,236.0,,,,,,,
238,PT05M46.00S,2021-12-24T03:48:34.7Z,2,REGULAR,foul,personal,[],1629001,,,1610612744,39,44,2021-12-24T03:48:38Z,2360000,,,0,,D. Melton loose ball personal FOUL (1 PF),"[1629001, 1629308]",1610612763.0,MEM,loose ball,,,Melton,D. Melton,,,,,201639.0,,1.0,0.0,Toscano-Anderson,1629308.0,,,,,,,,,,,,,,,
240,PT05M46.00S,2021-12-24T03:48:50.9Z,2,REGULAR,substitution,out,[],1630228,,,1610612744,39,44,2021-12-24T03:49:03Z,2380000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M46.00S,2021-12-24T03:48:50.9Z,2,REGULAR,substitution,out,[],202357,,,1610612744,39,44,2021-12-24T03:49:03Z,2390000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M46.00S,2021-12-24T03:48:50.9Z,2,REGULAR,substitution,out,[],1630214,,,1610612744,39,44,2021-12-24T03:49:03Z,2400000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M46.00S,2021-12-24T03:48:50.9Z,2,REGULAR,substitution,in,[],203110,,,1610612744,39,44,2021-12-24T03:49:03Z,2410000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M46.00S,2021-12-24T03:48:50.9Z,2,REGULAR,substitution,in,[],203490,,,1610612744,39,44,2021-12-24T03:49:03Z,2420000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M46.00S,2021-12-24T03:48:50.9Z,2,REGULAR,substitution,in,[],203500,,,1610612744,39,44,2021-12-24T03:49:03Z,2430000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M46.00S,2021-12-24T03:48:50.9Z,2,REGULAR,substitution,out,[],1626145,,,1610612744,39,44,2021-12-24T03:49:48Z,2435000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M46.00S,2021-12-24T03:48:50.9Z,2,REGULAR,substitution,in,[],1629630,,,1610612744,39,44,2021-12-24T03:49:48Z,2437500,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M35.00S,2021-12-24T03:49:10.2Z,2,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,39,44,2021-12-24T03:49:13Z,2440000,,,0,,S. Curry lost ball out-of-bounds TURNOVER (2 TO),[201939],1610612744.0,GSW,lost ball,,,Curry,S. Curry,,,,,201246.0,2.0,,,,,,,,,,,,,,,,,,,
247,PT05M26.00S,2021-12-24T03:49:26.6Z,2,REGULAR,turnover,lost ball,[],1629001,,,1610612763,39,44,2021-12-24T03:49:28Z,2450000,,,0,,D. Melton lost ball TURNOVER (2 TO),"[1629001, 1629308]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,2.0,,,,,,,,Toscano-Anderson,1629308.0,,,,,,,,,,
248,PT05M26.00S,2021-12-24T03:49:26.6Z,2,REGULAR,steal,,[],1629308,,,1610612744,39,44,2021-12-24T03:49:28Z,2460000,,,0,,J. Toscano-Anderson STEAL (1 STL),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M23.00S,2021-12-24T03:49:33.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,39,44,2021-12-24T03:49:33Z,2470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M23.00S,2021-12-24T03:49:48.4Z,2,REGULAR,substitution,out,[],201939,,,1610612744,39,44,2021-12-24T03:49:51Z,2480000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M23.00S,2021-12-24T03:49:48.4Z,2,REGULAR,substitution,in,[],1629185,,,1610612744,39,44,2021-12-24T03:49:51Z,2490000,,,0,,SUB in: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M19.00S,2021-12-24T03:50:04.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627780,5.995400788436268,96.81372549019608,1610612744,42,44,2021-12-24T03:50:07Z,2500000,-234.0,4.0,1,left,G. Payton II 3PT  (9 PTS) (J. Toscano-Anderson 3 AST),"[1627780, 1629308]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,23.41,Made,9.0,,,,,,,,,J. Toscano-Anderson,1629308.0,3.0,
256,PT05M01.00S,2021-12-24T03:50:21.7Z,2,REGULAR,3pt,Jump Shot,[],1629001,67.49342969776609,40.931372549019606,1610612763,42,44,2021-12-24T03:53:47Z,2520000,-45.0,253.0,1,right,MISS D. Melton 25' pullup 3PT,[1629001],1610612763.0,MEM,pullup,,,Melton,D. Melton,,,,,,,,,,,25.71,Missed,,,,,,,,,,,,,
257,PT04M58.00S,2021-12-24T03:50:25.5Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,42,44,2021-12-24T03:50:25Z,2530000,,,0,,G. Payton II REBOUND (Off:1 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,256.0,2.0,1.0,1.0,,,,
258,PT04M50.00S,2021-12-24T03:50:33.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629185,6.652431011826544,45.588235294117645,1610612744,42,44,2021-12-24T03:50:37Z,2540000,22.0,10.0,1,left,MISS C. Chiozza driving Layup,[1629185],1610612744.0,GSW,driving,,,Chiozza,C. Chiozza,,,,,,,,,,,2.43,Missed,,,,,,,,,,,,,
259,PT04M46.00S,2021-12-24T03:50:37.6Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,42,44,2021-12-24T03:50:37Z,2550000,,,0,,D. Melton REBOUND (Off:0 Def:4),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,258.0,4.0,4.0,0.0,,,,
260,PT04M28.00S,2021-12-24T03:50:55.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,83.26215505913272,61.029411764705884,1610612763,42,44,2021-12-24T03:51:00Z,2560000,55.0,105.0,1,right,MISS D. Brooks 11' turnaround Shot,[1628415],1610612763.0,MEM,turnaround,,,Brooks,D. Brooks,,,,,,,,,,,11.84,Missed,,,,,,,,,,,,,
261,PT04M26.00S,2021-12-24T03:51:01.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,42,44,2021-12-24T03:51:01Z,2570000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,260.0,,,,,,,
262,PT04M26.00S,2021-12-24T03:51:02.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,42,44,2021-12-24T03:51:02Z,2580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M12.00S,2021-12-24T03:51:22.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629308,12.565703022339028,38.970588235294116,1610612744,42,44,2021-12-24T03:51:25Z,2590000,55.0,66.0,1,left,MISS J. Toscano-Anderson 8' driving Layup,[1629308],1610612744.0,GSW,driving,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,8.57,Missed,,,,,,,,,,,,,
264,PT04M10.00S,2021-12-24T03:51:24.6Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,42,44,2021-12-24T03:52:23Z,2600000,,,0,,S. Adams REBOUND (Off:0 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,263.0,1.0,1.0,0.0,,,,
265,PT03M58.00S,2021-12-24T03:51:36.3Z,2,REGULAR,3pt,Jump Shot,[],203937,92.06636005256242,94.11764705882352,1610612763,42,47,2021-12-24T03:51:38Z,2610000,221.0,22.0,1,right,K. Anderson 3PT  (5 PTS) (D. Brooks 1 AST),"[203937, 1628415]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,22.17,Made,5.0,,,,,,,,,D. Brooks,1628415.0,1.0,
267,PT03M40.00S,2021-12-24T03:51:54.1Z,2,REGULAR,3pt,Jump Shot,[],1627780,14.4053876478318,2.450980392156863,1610612744,42,47,2021-12-24T03:51:56Z,2630000,238.0,83.0,1,left,MISS G. Payton II 25' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,25.17,Missed,,,,,,,,,,,,,
268,PT03M38.00S,2021-12-24T03:51:57.1Z,2,REGULAR,rebound,defensive,[],203937,,,1610612763,42,47,2021-12-24T03:51:57Z,2640000,,,0,,K. Anderson REBOUND (Off:0 Def:4),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,267.0,4.0,4.0,0.0,,,,
269,PT03M35.00S,2021-12-24T03:52:02.2Z,2,REGULAR,foul,offensive,[],1628415,,,1610612763,42,47,2021-12-24T03:52:06Z,2650000,,,0,,D. Brooks charge offensive FOUL (1 PF),"[1628415, 203110]",1610612763.0,MEM,charge,,,Brooks,D. Brooks,,,,,201639.0,,1.0,0.0,Green,203110.0,,,,,,,,,,,,,,,
271,PT03M35.00S,2021-12-24T03:52:02.2Z,2,REGULAR,turnover,offensive foul,[],1628415,,,1610612763,42,47,2021-12-24T03:52:02Z,2670000,,,0,,D. Brooks offensive foul TURNOVER (2 TO),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,201639.0,2.0,,,,,,,,,,,,,,,,,,,
