actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
272,PT03M41.00S,2022-02-11T03:55:25.8Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612752,50,50,2022-02-11T03:55:25Z,2640000,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,271.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
273,PT03M39.00S,2022-02-11T03:55:30.4Z,2,REGULAR,foul,personal,[],1630228,,,1610612752,50,50,2022-02-11T03:55:34Z,2650000,,,0,,J. Kuminga personal FOUL (1 PF),"[1630228, 203944]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Randle,203944.0,
275,PT03M32.00S,2022-02-11T03:55:54.1Z,2,REGULAR,turnover,out-of-bounds,[],203095,,,1610612752,50,50,2022-02-11T03:55:57Z,2670000,,,0,,E. Fournier bad pass out-of-bounds TURNOVER (2 TO),[203095],1610612752.0,NYK,bad pass,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,2.0,,,1627524.0,,,,,
276,PT03M20.00S,2022-02-11T03:56:11.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626172,92.06636005256242,58.08823529411765,1610612744,52,50,2022-02-11T03:56:14Z,2680000,40.0,22.0,1,right,K. Looney reverse Layup (4 PTS) (J. Poole 2 AST),"[1626172, 1629673]",1610612744.0,GSW,reverse,,,Looney,K. Looney,,,,,4.6,Made,,,,,,,4.0,J. Poole,1629673.0,2.0,,,,,,,,,
278,PT03M13.00S,2022-02-11T03:56:24.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,52,50,2022-02-11T03:56:24Z,2700000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M13.00S,2022-02-11T03:58:38.4Z,2,REGULAR,substitution,out,[],1629011,,,1610612752,52,50,2022-02-11T03:58:56Z,2710000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M13.00S,2022-02-11T03:58:38.4Z,2,REGULAR,substitution,in,[],201959,,,1610612752,52,50,2022-02-11T03:58:56Z,2720000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M13.00S,2022-02-11T03:58:38.4Z,2,REGULAR,substitution,out,[],1627814,,,1610612752,52,50,2022-02-11T03:59:32Z,2725000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M13.00S,2022-02-11T03:58:38.4Z,2,REGULAR,substitution,in,[],201939,,,1610612752,52,50,2022-02-11T03:59:32Z,2727500,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M06.00S,2022-02-11T03:59:22.1Z,2,REGULAR,turnover,bad pass,[],202689,,,1610612752,52,50,2022-02-11T03:59:23Z,2730000,,,0,,K. Walker bad pass TURNOVER (2 TO),"[202689, 201939]",1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,2.0,Curry,201939.0,,,,,,
282,PT03M06.00S,2022-02-11T03:59:22.1Z,2,REGULAR,steal,,[],201939,,,1610612744,52,50,2022-02-11T03:59:56Z,2740000,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M06.00S,2022-02-11T03:59:43.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201959,,,1610612744,52,50,2022-02-11T03:59:50Z,2750000,,,0,,T. Gibson take personal FOUL (2 PF) (Curry 2 FT),"[201959, 201939]",1610612752.0,NYK,take,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,1627524.0,2.0,0.0,Curry,201939.0,
287,PT03M06.00S,2022-02-11T03:59:58.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201939,,,1610612744,53,50,2022-02-11T03:59:58Z,2770000,,,0,,S. Curry Free Throw 1 of 2 (15 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,,,15.0,,,,,,,,,,,,
288,PT03M06.00S,2022-02-11T04:00:13.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201939,,,1610612744,54,50,2022-02-11T04:00:13Z,2780000,,,0,,S. Curry Free Throw 2 of 2 (16 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,,,16.0,,,,,,,,,,,,
289,PT03M01.00S,2022-02-11T04:00:26.9Z,2,REGULAR,foul,personal,[],1630228,,,1610612752,54,50,2022-02-11T04:00:31Z,2790000,,,0,,J. Kuminga personal FOUL (2 PF),"[1630228, 203944]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,202053.0,2.0,0.0,Randle,203944.0,
291,PT02M50.00S,2022-02-11T04:00:53.5Z,2,REGULAR,2pt,Jump Shot,[],203944,25.57490144546649,56.61764705882353,1610612752,54,50,2022-02-11T04:01:32Z,2810000,-33.0,188.0,1,left,MISS J. Randle 19' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,19.08,Missed,,,,,,,,,,,,,,,,,,,
292,PT02M48.00S,2022-02-11T04:00:55.5Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612744,54,50,2022-02-11T04:01:32Z,2820000,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,291.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
293,PT02M43.00S,2022-02-11T04:00:58.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,66.96780551905388,44.36274509803921,1610612744,54,50,2022-02-11T04:03:41Z,2830000,-28.0,258.0,1,right,MISS J. Poole 25' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,,
294,PT02M40.00S,2022-02-11T04:01:05.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,54,50,2022-02-11T04:01:05Z,2840000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,293.0,,,,,,,,,,,,,,,,,,
295,PT02M40.00S,2022-02-11T04:01:07.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201959,,,1610612744,54,50,2022-02-11T04:01:15Z,2850000,,,0,,T. Gibson loose ball personal FOUL (3 PF) (Looney 2 FT),"[201959, 1626172]",1610612752.0,NYK,loose ball,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,202053.0,3.0,0.0,Looney,1626172.0,
297,PT02M40.00S,2022-02-11T04:01:36.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626172,,,1610612744,54,50,2022-02-11T04:01:36Z,2870000,,,0,,MISS K. Looney Free Throw 1 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Missed,,,,,,,,,,,,,,,,,,,
298,PT02M40.00S,2022-02-11T04:01:36.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,54,50,2022-02-11T04:01:36Z,2880000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,297.0,,,,,,,,,,,,,,,,,,
299,PT02M40.00S,2022-02-11T04:01:36.8Z,2,REGULAR,substitution,out,[],201959,,,1610612744,54,50,2022-02-11T04:01:38Z,2890000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M40.00S,2022-02-11T04:01:36.8Z,2,REGULAR,substitution,in,[],1629011,,,1610612744,54,50,2022-02-11T04:01:38Z,2900000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M40.00S,2022-02-11T04:01:56.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626172,,,1610612744,55,50,2022-02-11T04:01:56Z,2910000,,,0,,K. Looney Free Throw 2 of 2 (5 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
302,PT02M27.00S,2022-02-11T04:02:10.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,7.046649145860711,55.88235294117647,1610612752,55,52,2022-02-11T04:02:13Z,2920000,-29.0,14.0,1,left,J. Randle driving Layup (12 PTS) (K. Walker 4 AST),"[203944, 202689]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,3.24,Made,,,,,,,12.0,K. Walker,202689.0,4.0,,,,,,,,,
304,PT02M09.00S,2022-02-11T04:02:28.8Z,2,REGULAR,3pt,Jump Shot,[],201939,79.58278580814718,94.11764705882352,1610612744,55,52,2022-02-11T04:02:31Z,2940000,221.0,139.0,1,right,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,,
305,PT02M06.00S,2022-02-11T04:02:32.3Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,55,52,2022-02-11T04:02:32Z,2950000,,,0,,J. Randle REBOUND (Off:1 Def:10),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,304.0,11.0,10.0,1.0,,,,,,,,,,,,,,,
306,PT01M57.00S,2022-02-11T04:02:41.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,13.61695137976347,46.81372549019608,1610612752,55,52,2022-02-11T04:02:44Z,2960000,16.0,75.0,1,left,MISS J. Randle 7' turnaround Shot,[203944],1610612752.0,NYK,turnaround,,,Randle,J. Randle,,,,,7.72,Missed,,,,,,,,,,,,,,,,,,,
307,PT01M55.00S,2022-02-11T04:02:43.9Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,55,52,2022-02-11T04:03:15Z,2970000,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,306.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
308,PT01M49.00S,2022-02-11T04:02:49.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629673,91.80354796320631,43.13725490196079,1610612744,55,52,2022-02-11T04:05:35Z,2980000,-34.0,25.0,1,right,MISS J. Poole running reverse Layup,[1629673],1610612744.0,GSW,running reverse,,,Poole,J. Poole,,,,,4.22,Missed,,,,,,,,,,,,,,,,,,,
309,PT01M47.00S,2022-02-11T04:02:51.4Z,2,REGULAR,rebound,defensive,[],203095,,,1610612752,55,52,2022-02-11T04:03:20Z,2990000,,,0,,E. Fournier REBOUND (Off:0 Def:1),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,308.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
310,PT01M42.00S,2022-02-11T04:02:57.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626172,,,1610612752,55,52,2022-02-11T04:03:07Z,3000000,,,0,,K. Looney shooting personal FOUL (1 PF) (Fournier 2 FT),"[1626172, 203095]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Fournier,203095.0,
312,PT01M42.00S,2022-02-11T04:03:24.4Z,2,REGULAR,freethrow,1 of 2,[],203095,,,1610612752,55,52,2022-02-11T04:03:24Z,3020000,,,0,,MISS E. Fournier Free Throw 1 of 2,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,Missed,,,,,,,,,,,,,,,,,,,
313,PT01M42.00S,2022-02-11T04:03:24.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,55,52,2022-02-11T04:03:24Z,3030000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,312.0,,,,,,,,,,,,,,,,,,
314,PT01M42.00S,2022-02-11T04:03:25.3Z,2,REGULAR,substitution,out,[],1630228,,,1610612752,55,52,2022-02-11T04:03:33Z,3040000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M42.00S,2022-02-11T04:03:25.3Z,2,REGULAR,substitution,in,[],1629308,,,1610612752,55,52,2022-02-11T04:03:33Z,3050000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M42.00S,2022-02-11T04:03:47.2Z,2,REGULAR,freethrow,2 of 2,[],203095,,,1610612752,55,53,2022-02-11T04:03:47Z,3060000,,,0,,E. Fournier Free Throw 2 of 2 (13 PTS),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,Made,,,,,,,13.0,,,,,,,,,,,,
317,PT01M26.00S,2022-02-11T04:04:04.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203952,86.67871222076215,49.01960784313725,1610612744,57,53,2022-02-11T04:04:07Z,3070000,-5.0,73.0,1,right,A. Wiggins 7' driving Hook (7 PTS),[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,7.29,Made,,,,,,,7.0,,,,,,,,,,,,
318,PT01M06.00S,2022-02-11T04:04:23.7Z,2,REGULAR,2pt,Jump Shot,[],202689,22.683968462549277,67.8921568627451,1610612752,57,53,2022-02-11T04:04:26Z,3080000,-89.0,161.0,1,left,MISS K. Walker 18' pullup Shot,[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,18.39,Missed,,,,,,,,,,,,,,,,,,,
319,PT01M03.00S,2022-02-11T04:04:26.9Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612744,57,53,2022-02-11T04:04:26Z,3090000,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,318.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
320,PT00M55.70S,2022-02-11T04:04:34.6Z,2,REGULAR,3pt,Jump Shot,[],201939,61.711563731931676,68.87254901960785,1610612744,60,53,2022-02-11T04:04:37Z,3100000,94.0,307.0,1,right,S. Curry 32' 3PT  (19 PTS) (A. Wiggins 4 AST),"[201939, 203952]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,32.16,Made,,,,,,,19.0,A. Wiggins,203952.0,4.0,,,,,,,,,
322,PT00M47.70S,2022-02-11T04:04:49.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202689,7.30946123521682,42.40196078431372,1610612752,60,55,2022-02-11T04:04:51Z,3120000,38.0,16.0,1,left,K. Walker driving Layup (2 PTS),[202689],1610612752.0,NYK,driving,,,Walker,K. Walker,,,,,4.13,Made,,,,,,,2.0,,,,,,,,,,,,
323,PT00M32.50S,2022-02-11T04:05:07.0Z,2,REGULAR,3pt,Jump Shot,[],201939,83.52496714848883,96.81372549019608,1610612744,60,55,2022-02-11T04:05:10Z,3130000,234.0,102.0,1,right,MISS S. Curry 25' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
324,PT00M29.90S,2022-02-11T04:05:12.0Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,60,55,2022-02-11T04:05:12Z,3140000,,,0,,K. Looney REBOUND (Off:1 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,323.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
325,PT00M29.90S,2022-02-11T04:05:12.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626172,94.40999984741211,50.0,1610612744,62,55,2022-02-11T04:07:24Z,3150000,0.0,0.0,1,right,K. Looney tip Layup (7 PTS),[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,0.0,Made,,,,,,,7.0,,,,,,,,,,,,
326,PT00M14.20S,2022-02-11T04:05:29.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629308,,,1610612752,62,55,2022-02-11T04:09:22Z,3160000,,,0,,J. Toscano-Anderson personal FOUL (1 PF) (Randle 2 FT),"[1629308, 203944]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,1627524.0,1.0,0.0,Randle,203944.0,
328,PT00M14.20S,2022-02-11T04:05:59.9Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,62,56,2022-02-11T04:09:22Z,3180000,,,0,,J. Randle Free Throw 1 of 2 (13 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,,,13.0,,,,,,,,,,,,
333,PT00M14.20S,2022-02-11T04:05:59.9Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,62,57,2022-02-11T04:09:22Z,3185000,,,0,,J. Randle Free Throw 2 of 2 (14 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,,,14.0,,,,,,,,,,,,
329,PT00M14.20S,2022-02-11T04:06:00.5Z,2,REGULAR,substitution,out,[],1629308,,,1610612744,62,57,2022-02-11T04:09:09Z,3190000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M14.20S,2022-02-11T04:06:00.5Z,2,REGULAR,substitution,out,[],202689,,,1610612744,62,57,2022-02-11T04:09:09Z,3200000,,,0,,SUB out: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M14.20S,2022-02-11T04:06:00.5Z,2,REGULAR,substitution,in,[],202691,,,1610612744,62,57,2022-02-11T04:09:09Z,3210000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M14.20S,2022-02-11T04:06:00.5Z,2,REGULAR,substitution,in,[],1629629,,,1610612744,62,57,2022-02-11T04:09:09Z,3220000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M02.20S,2022-02-11T04:06:47.6Z,2,REGULAR,3pt,Jump Shot,[],201939,72.61826544021025,12.009803921568627,1610612744,62,57,2022-02-11T04:08:13Z,3225000,-190.0,205.0,1,right,MISS S. Curry 27' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,27.94,Missed,,,,,,,,,,,,,,,,,,,
335,PT00M00.10S,2022-02-11T04:06:49.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,62,57,2022-02-11T04:08:13Z,3227500,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,334.0,,,,,,,,,,,,,,,,,,
336,PT00M00.00S,2022-02-11T04:06:57.9Z,2,REGULAR,period,end,[],0,,,1610612744,62,57,2022-02-11T04:07:30Z,3260000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-02-11T04:22:20.1Z,3,REGULAR,substitution,out,['startperiod'],1629673,,,1610612744,62,57,2022-02-11T04:22:32Z,3270000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-02-11T04:22:20.1Z,3,REGULAR,substitution,out,['startperiod'],1629629,,,1610612744,62,57,2022-02-11T04:22:32Z,3280000,,,0,,SUB out: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2022-02-11T04:22:20.1Z,3,REGULAR,substitution,in,['startperiod'],1630228,,,1610612744,62,57,2022-02-11T04:22:32Z,3290000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2022-02-11T04:22:20.1Z,3,REGULAR,substitution,in,['startperiod'],202689,,,1610612744,62,57,2022-02-11T04:22:32Z,3300000,,,0,,SUB in: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-02-11T04:22:34.6Z,3,REGULAR,period,start,[],0,,,1610612744,62,57,2022-02-11T04:22:34Z,3310000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT11M48.00S,2022-02-11T04:22:45.6Z,3,REGULAR,3pt,Jump Shot,[],202691,26.231931668856767,81.86274509803921,1610612744,62,57,2022-02-11T04:22:50Z,3320000,-159.0,194.0,1,left,MISS K. Thompson 25' pullup 3PT,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,,
343,PT11M46.00S,2022-02-11T04:22:47.6Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,62,57,2022-02-11T04:23:04Z,3330000,,,0,,J. Randle REBOUND (Off:1 Def:11),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,342.0,12.0,11.0,1.0,,,,,,,,,,,,,,,
344,PT11M38.00S,2022-02-11T04:22:56.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,83.39356110381078,49.50980392156863,1610612752,62,59,2022-02-11T04:23:33Z,3340000,-2.0,104.0,1,right,J. Randle 10' fadeaway Jump Shot (16 PTS),[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,10.36,Made,,,,,,,16.0,,,,,,,,,,,,
345,PT11M23.00S,2022-02-11T04:23:16.7Z,3,REGULAR,foul,offensive,[],201939,,,1610612744,62,59,2022-02-11T04:23:35Z,3350000,,,0,,S. Curry offensive FOUL (2 PF),"[201939, 1629656]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,1627524.0,2.0,0.0,Grimes,1629656.0,
347,PT11M23.00S,2022-02-11T04:23:16.7Z,3,REGULAR,turnover,offensive foul,[],201939,,,1610612744,62,59,2022-02-11T04:23:16Z,3370000,,,0,,S. Curry offensive foul TURNOVER (1 TO),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,1.0,,,1627524.0,,,,,
348,PT11M11.00S,2022-02-11T04:23:37.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203095,70.25295663600527,16.666666666666664,1610612752,62,62,2022-02-11T04:23:40Z,3380000,-167.0,227.0,1,right,E. Fournier 28' 3PT  (16 PTS) (K. Walker 5 AST),"[203095, 202689]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,28.17,Made,,,,,,,16.0,K. Walker,202689.0,5.0,,,,,,,,,
350,PT10M56.00S,2022-02-11T04:23:52.8Z,3,REGULAR,3pt,Jump Shot,[],202691,19.530223390275953,4.901960784313726,1610612744,62,62,2022-02-11T04:23:55Z,3400000,225.0,131.0,1,left,MISS K. Thompson 26' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,,
351,PT10M53.00S,2022-02-11T04:23:56.1Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,62,62,2022-02-11T04:23:56Z,3410000,,,0,,J. Randle REBOUND (Off:1 Def:12),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,350.0,13.0,12.0,1.0,,,,,,,,,,,,,,,
352,PT10M41.00S,2022-02-11T04:24:08.4Z,3,REGULAR,3pt,Jump Shot,[],203944,89.70105124835742,3.1862745098039214,1610612752,62,62,2022-02-11T04:24:11Z,3420000,-234.0,44.0,1,right,MISS J. Randle step back 3PT,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,23.83,Missed,,,,,,,,,,,,,,,,,,,
353,PT10M40.00S,2022-02-11T04:24:14.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,62,62,2022-02-11T04:24:14Z,3430000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,352.0,,,,,,,,,,,,,,,,,,
354,PT10M40.00S,2022-02-11T04:24:15.0Z,3,REGULAR,foul,personal,[],1626172,,,1610612752,62,62,2022-02-11T04:24:20Z,3440000,,,0,,K. Looney loose ball personal FOUL (2 PF),"[1626172, 1629011]",1610612744.0,GSW,loose ball,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,1627524.0,2.0,0.0,Robinson,1629011.0,
356,PT10M33.00S,2022-02-11T04:24:33.7Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202689,81.15965834428384,24.509803921568626,1610612752,62,62,2022-02-11T04:24:37Z,3460000,-127.0,125.0,1,right,MISS K. Walker 17' step back Shot,[202689],1610612752.0,NYK,step back,,,Walker,K. Walker,,,,,17.83,Missed,,,,,,,,,,,,,,,,,,,
357,PT10M31.00S,2022-02-11T04:24:35.7Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,62,62,2022-02-11T04:25:10Z,3470000,,,0,,M. Robinson REBOUND (Off:5 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,356.0,7.0,2.0,5.0,,,,,,,,,,,,,,,
358,PT10M26.00S,2022-02-11T04:24:40.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203944,67.23061760840999,29.166666666666668,1610612752,62,62,2022-02-11T04:24:43Z,3480000,-104.0,256.0,1,right,MISS J. Randle 27' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,27.59,Missed,,,,,,,,,,,,,,,,,,,
359,PT10M24.00S,2022-02-11T04:24:42.9Z,3,REGULAR,rebound,offensive,[],202689,,,1610612752,62,62,2022-02-11T04:25:14Z,3490000,,,0,,K. Walker REBOUND (Off:1 Def:0),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,358.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
360,PT10M16.00S,2022-02-11T04:24:53.0Z,3,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612752,62,62,2022-02-11T04:25:04Z,3500000,,,0,,K. Looney shooting personal FOUL (3 PF) (Randle 2 FT),"[1626172, 203944]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,202053.0,3.0,0.0,Randle,203944.0,
