actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
96,PT03M58.00S,2022-01-04T03:30:42.9Z,1,REGULAR,rebound,defensive,[],1627814,,,1610612744,21,15,2022-01-04T03:39:39Z,960000,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,
97,PT03M58.00S,2022-01-04T03:30:43.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",1629673,93.24901445466492,58.82352941176471,1610612744,23,15,2022-01-04T03:31:50Z,970000,44.0,11.0,1,right,J. Poole running Layup (8 PTS) (D. Green 4 AST),"[1629673, 203110]",1610612744.0,GSW,running,,,Poole,J. Poole,,,,,,,4.55,Made,,,,,8.0,D. Green,203110.0,4.0,,,,,,,,,
99,PT03M58.00S,2022-01-04T03:30:53.9Z,1,REGULAR,violation,defensive goaltending,[],1629735,,,1610612744,23,15,2022-01-04T03:31:20Z,990000,,,0,,C. Silva defensive goaltending VIOLATION,[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,202007.0,,,,,,,,,,,,,,,,,,,,
100,PT03M41.00S,2022-01-04T03:31:10.0Z,1,REGULAR,2pt,Jump Shot,[],1629639,13.485545335085414,70.58823529411765,1610612748,23,15,2022-01-04T03:31:12Z,1000000,-103.0,74.0,1,left,MISS T. Herro 12' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,12.69,Missed,,,,,,,,,,,,,,,,,
101,PT03M38.00S,2022-01-04T03:31:13.7Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,23,15,2022-01-04T03:31:13Z,1010000,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,100.0,2.0,2.0,0.0,,,,,,,,,,,,,
102,PT03M29.00S,2022-01-04T03:31:22.2Z,1,REGULAR,3pt,Jump Shot,[],1629673,91.80354796320631,3.1862745098039214,1610612744,26,15,2022-01-04T03:31:24Z,1020000,-234.0,25.0,1,right,J. Poole 3PT  (11 PTS) (D. Green 5 AST),"[1629673, 203110]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,23.54,Made,,,,,11.0,D. Green,203110.0,5.0,,,,,,,,,
104,PT03M15.00S,2022-01-04T03:31:35.4Z,1,REGULAR,turnover,lost ball,[],1629639,,,1610612748,26,15,2022-01-04T03:31:36Z,1040000,,,0,,T. Herro lost ball TURNOVER (2 TO),"[1629639, 203110]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,2.0,,,,,,,,,,,Green,203110.0,,,,,,,
105,PT03M15.00S,2022-01-04T03:31:35.4Z,1,REGULAR,steal,,[],203110,,,1610612744,26,15,2022-01-04T03:31:37Z,1050000,,,0,,D. Green STEAL (1 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M10.00S,2022-01-04T03:31:40.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203952,91.14651773981603,52.20588235294118,1610612744,28,15,2022-01-04T03:31:44Z,1060000,11.0,31.0,1,right,A. Wiggins DUNK (12 PTS) (O. Porter Jr. 1 AST),"[203952, 203490]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,3.26,Made,,,,,12.0,O. Porter Jr.,203490.0,1.0,,,,,,,,,
108,PT02M57.00S,2022-01-04T03:31:53.1Z,1,REGULAR,3pt,Jump Shot,[],1629657,8.754927726675426,3.431372549019608,1610612748,28,18,2022-01-04T03:31:55Z,1080000,233.0,30.0,1,left,K. Guy 3PT  (3 PTS) (T. Herro 1 AST),"[1629657, 1629639]",1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,23.47,Made,,,,,3.0,T. Herro,1629639.0,1.0,,,,,,,,,
110,PT02M42.00S,2022-01-04T03:32:08.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,85.10183968462549,49.754901960784316,1610612744,28,18,2022-01-04T03:32:12Z,1100000,-1.0,88.0,1,right,MISS J. Poole 8' floating Shot,[1629673],1610612744.0,GSW,floating,,,Poole,J. Poole,,,,,,,8.75,Missed,,,,,,,,,,,,,,,,,
111,PT02M40.00S,2022-01-04T03:32:10.6Z,1,REGULAR,rebound,defensive,[],1629735,,,1610612748,28,18,2022-01-04T03:32:45Z,1110000,,,0,,C. Silva REBOUND (Off:1 Def:3),[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,110.0,4.0,3.0,1.0,,,,,,,,,,,,,
112,PT02M29.00S,2022-01-04T03:32:25.3Z,1,REGULAR,foul,personal,['2freethrow'],203110,,,1610612748,28,18,2022-01-04T03:32:34Z,1120000,,,0,,D. Green shooting personal FOUL (1 PF) (Butler 2 FT),"[203110, 202710]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,2534.0,,,,,,,,,,,,,,1.0,0.0,Butler,202710.0,,,
114,PT02M29.00S,2022-01-04T03:32:55.5Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,28,19,2022-01-04T03:32:55Z,1140000,,,0,,J. Butler Free Throw 1 of 2 (3 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,
115,PT02M29.00S,2022-01-04T03:32:56.3Z,1,REGULAR,substitution,out,[],203952,,,1610612748,28,19,2022-01-04T03:33:02Z,1150000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M29.00S,2022-01-04T03:32:56.3Z,1,REGULAR,substitution,out,[],1629735,,,1610612748,28,19,2022-01-04T03:33:02Z,1160000,,,0,,SUB out: C. Silva,[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M29.00S,2022-01-04T03:32:56.3Z,1,REGULAR,substitution,in,[],1630228,,,1610612748,28,19,2022-01-04T03:33:02Z,1170000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M29.00S,2022-01-04T03:32:56.3Z,1,REGULAR,substitution,in,[],1628997,,,1610612748,28,19,2022-01-04T03:33:02Z,1180000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M29.00S,2022-01-04T03:33:14.5Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,28,20,2022-01-04T03:33:14Z,1190000,,,0,,J. Butler Free Throw 2 of 2 (4 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,
120,PT02M12.00S,2022-01-04T03:33:32.6Z,1,REGULAR,3pt,Jump Shot,[],203490,94.95729303547962,4.166666666666666,1610612744,28,20,2022-01-04T03:33:35Z,1200000,-229.0,-5.0,1,right,MISS O. Porter Jr. 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,22.93,Missed,,,,,,,,,,,,,,,,,
121,PT02M10.00S,2022-01-04T03:33:34.6Z,1,REGULAR,rebound,defensive,[],1629657,,,1610612748,28,20,2022-01-04T03:33:45Z,1210000,,,0,,K. Guy REBOUND (Off:0 Def:1),[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,120.0,1.0,1.0,0.0,,,,,,,,,,,,,
122,PT01M54.00S,2022-01-04T03:33:51.5Z,1,REGULAR,turnover,out-of-bounds,[],202710,,,1610612748,28,20,2022-01-04T03:33:53Z,1220000,,,0,,J. Butler bad pass out-of-bounds TURNOVER (1 TO),[202710],1610612748.0,MIA,bad pass,,,Butler,J. Butler,,,,,202053.0,1.0,,,,,,,,,,,,,,,,,,,
123,PT01M54.00S,2022-01-04T03:34:00.4Z,1,REGULAR,substitution,out,[],1627814,,,1610612744,28,20,2022-01-04T03:34:05Z,1230000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M54.00S,2022-01-04T03:34:00.4Z,1,REGULAR,substitution,in,[],202357,,,1610612744,28,20,2022-01-04T03:34:05Z,1250000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M54.00S,2022-01-04T03:34:00.4Z,1,REGULAR,substitution,in,[],201939,,,1610612744,28,20,2022-01-04T03:34:05Z,1260000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M54.00S,2022-01-04T03:34:00.4Z,1,REGULAR,substitution,out,[],203110,,,1610612744,28,20,2022-01-04T03:34:10Z,1270000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M39.00S,2022-01-04T03:34:22.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202357,88.78120893561103,50.49019607843137,1610612744,30,20,2022-01-04T03:34:27Z,1280000,2.0,53.0,1,right,N. Bjelica cutting finger roll Layup (2 PTS) (J. Poole 2 AST),"[202357, 1629673]",1610612744.0,GSW,cutting finger roll,,,Bjelica,N. Bjelica,,,,,,,5.31,Made,,,,,2.0,J. Poole,1629673.0,2.0,,,,,,,,,
130,PT01M26.00S,2022-01-04T03:34:35.7Z,1,REGULAR,3pt,Jump Shot,[],1629657,23.078186596583443,89.2156862745098,1610612748,30,23,2022-01-04T03:34:38Z,1300000,-196.0,164.0,1,left,K. Guy 25' 3PT  (6 PTS) (P. Tucker 1 AST),"[1629657, 200782]",1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,25.59,Made,,,,,6.0,P. Tucker,200782.0,1.0,,,,,,,,,
132,PT01M09.00S,2022-01-04T03:34:51.9Z,1,REGULAR,3pt,Jump Shot,[],201939,77.7431011826544,90.68627450980392,1610612744,30,23,2022-01-04T03:34:54Z,1320000,203.0,157.0,1,right,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,25.68,Missed,,,,,,,,,,,,,,,,,
133,PT01M06.00S,2022-01-04T03:34:56.0Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612748,30,23,2022-01-04T03:34:56Z,1330000,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,132.0,3.0,2.0,1.0,,,,,,,,,,,,,
134,PT01M01.00S,2022-01-04T03:35:00.6Z,1,REGULAR,turnover,lost ball,[],1628997,,,1610612748,30,23,2022-01-04T03:35:02Z,1340000,,,0,,C. Martin lost ball TURNOVER (1 TO),"[1628997, 1630228]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,,1.0,,,,,,,,,,,Kuminga,1630228.0,,,,,,,
135,PT01M01.00S,2022-01-04T03:35:00.6Z,1,REGULAR,steal,,[],1630228,,,1610612744,30,23,2022-01-04T03:35:02Z,1350000,,,0,,J. Kuminga STEAL (1 STL),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M59.20S,2022-01-04T03:35:05.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629673,91.14651773981603,56.61764705882353,1610612744,32,23,2022-01-04T03:35:09Z,1360000,33.0,31.0,1,right,J. Poole running Layup (13 PTS) (O. Porter Jr. 2 AST),"[1629673, 203490]",1610612744.0,GSW,running,,,Poole,J. Poole,,,,,,,4.51,Made,,,,,13.0,O. Porter Jr.,203490.0,2.0,,,,,,,,,
138,PT00M59.20S,2022-01-04T03:35:13.0Z,1,REGULAR,foul,personal,['1freethrow'],1629639,,,1610612744,32,23,2022-01-04T03:35:28Z,1380000,,,0,,T. Herro shooting personal FOUL (1 PF) (Poole 1 FT),"[1629639, 1629673]",1610612748.0,MIA,shooting,,,Herro,T. Herro,,,,,202053.0,,,,,,,,,,,,,,1.0,0.0,Poole,1629673.0,,,
140,PT00M59.20S,2022-01-04T03:35:24.1Z,1,REGULAR,substitution,out,[],202710,,,1610612744,32,23,2022-01-04T03:35:58Z,1400000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M59.20S,2022-01-04T03:35:24.1Z,1,REGULAR,substitution,in,[],200768,,,1610612744,32,23,2022-01-04T03:35:58Z,1410000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M59.20S,2022-01-04T03:35:42.2Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629673,,,1610612744,33,23,2022-01-04T03:35:42Z,1420000,,,0,,J. Poole Free Throw 1 of 1 (14 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,
143,PT00M50.90S,2022-01-04T03:35:54.6Z,1,REGULAR,3pt,Jump Shot,[],1629657,33.065045992115635,41.42156862745098,1610612748,33,23,2022-01-04T03:35:57Z,1430000,43.0,258.0,1,left,MISS K. Guy 26' 3PT,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,26.18,Missed,,,,,,,,,,,,,,,,,
144,PT00M47.40S,2022-01-04T03:35:58.0Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,33,23,2022-01-04T03:35:58Z,1440000,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,143.0,1.0,1.0,0.0,,,,,,,,,,,,,
145,PT00M36.40S,2022-01-04T03:36:09.3Z,1,REGULAR,foul,offensive,[],203490,,,1610612744,33,23,2022-01-04T03:36:21Z,1450000,,,0,,O. Porter Jr. offensive FOUL (1 PF),"[203490, 1628997]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,2534.0,,,,,,,,,,,,,,1.0,0.0,Martin,1628997.0,,,
147,PT00M36.40S,2022-01-04T03:36:09.3Z,1,REGULAR,turnover,offensive foul,[],203490,,,1610612744,33,23,2022-01-04T03:36:09Z,1470000,,,0,,O. Porter Jr. offensive foul TURNOVER (1 TO),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,2534.0,1.0,,,,,,,,,,,,,,,,,,,
148,PT00M36.40S,2022-01-04T03:36:22.7Z,1,REGULAR,substitution,out,[],202357,,,1610612748,33,23,2022-01-04T03:36:30Z,1480000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M36.40S,2022-01-04T03:36:22.7Z,1,REGULAR,substitution,in,[],1627780,,,1610612748,33,23,2022-01-04T03:36:30Z,1490000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M23.90S,2022-01-04T03:36:46.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628997,8.492115637319317,49.754901960784316,1610612748,33,25,2022-01-04T03:37:54Z,1500000,1.0,27.0,1,left,C. Martin Layup (4 PTS) (K. Lowry 2 AST),"[1628997, 200768]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,2.73,Made,,,,,4.0,K. Lowry,200768.0,2.0,,,,,,,,,
152,PT00M00.20S,2022-01-04T03:37:13.3Z,1,REGULAR,3pt,Jump Shot,[],1629673,67.23061760840999,22.30392156862745,1610612744,33,25,2022-01-04T03:38:19Z,1520000,-138.0,256.0,1,right,MISS J. Poole 29' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,29.06,Missed,,,,,,,,,,,,,,,,,
153,PT00M00.10S,2022-01-04T03:37:13.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,33,25,2022-01-04T03:38:19Z,1530000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,152.0,,,,,,,,,,,,,,,,
154,PT00M00.00S,2022-01-04T03:37:18.8Z,1,REGULAR,period,end,[],0,,,1610612744,33,25,2022-01-04T03:37:18Z,1540000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-01-04T03:39:43.8Z,2,REGULAR,substitution,out,['startperiod'],1627780,,,1610612744,33,25,2022-01-04T03:40:09Z,1550000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-01-04T03:39:43.8Z,2,REGULAR,substitution,in,['startperiod'],202357,,,1610612744,33,25,2022-01-04T03:40:09Z,1560000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-01-04T03:40:16.9Z,2,REGULAR,period,start,[],0,,,1610612748,33,25,2022-01-04T03:40:16Z,1570000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M48.00S,2022-01-04T03:40:28.5Z,2,REGULAR,turnover,bad pass,[],200768,,,1610612748,33,25,2022-01-04T03:40:29Z,1580000,,,0,,K. Lowry bad pass TURNOVER (1 TO),"[200768, 203490]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,1.0,,,,,,,,,,,Porter Jr.,203490.0,,,,,,,
159,PT11M48.00S,2022-01-04T03:40:28.5Z,2,REGULAR,steal,,[],203490,,,1610612744,33,25,2022-01-04T03:40:30Z,1590000,,,0,,O. Porter Jr. STEAL (1 STL),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M25.00S,2022-01-04T03:40:51.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202357,82.9993429697766,17.401960784313726,1610612744,33,25,2022-01-04T03:40:53Z,1600000,-163.0,107.0,1,right,MISS N. Bjelica 19' Jump Shot,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,19.51,Missed,,,,,,,,,,,,,,,,,
161,PT11M22.00S,2022-01-04T03:40:54.3Z,2,REGULAR,rebound,defensive,[],200782,,,1610612748,33,25,2022-01-04T03:41:00Z,1610000,,,0,,P. Tucker REBOUND (Off:0 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,160.0,2.0,2.0,0.0,,,,,,,,,,,,,
162,PT11M20.00S,2022-01-04T03:41:00.9Z,2,REGULAR,foul,offensive,[],200768,,,1610612748,33,25,2022-01-04T03:41:04Z,1620000,,,0,,K. Lowry offensive FOUL (2 PF),"[200768, 1630228]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,202053.0,,,,,,,,,,,,,,2.0,0.0,Kuminga,1630228.0,,,
164,PT11M20.00S,2022-01-04T03:41:00.9Z,2,REGULAR,turnover,offensive foul,[],200768,,,1610612748,33,25,2022-01-04T03:41:00Z,1640000,,,0,,K. Lowry offensive foul TURNOVER (2 TO),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,202053.0,2.0,,,,,,,,,,,,,,,,,,,
165,PT11M20.00S,2022-01-04T03:41:16.8Z,2,REGULAR,substitution,out,[],1629673,,,1610612744,33,25,2022-01-04T03:41:18Z,1650000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M20.00S,2022-01-04T03:41:16.8Z,2,REGULAR,substitution,in,[],1627780,,,1610612744,33,25,2022-01-04T03:41:18Z,1660000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M08.00S,2022-01-04T03:41:33.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627780,71.04139290407359,79.90196078431373,1610612744,33,25,2022-01-04T03:41:36Z,1670000,150.0,220.0,1,right,MISS G. Payton II 26' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,26.57,Missed,,,,,,,,,,,,,,,,,
168,PT11M05.00S,2022-01-04T03:41:37.2Z,2,REGULAR,rebound,offensive,[],203490,,,1610612744,33,25,2022-01-04T03:41:37Z,1680000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:0),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,167.0,1.0,0.0,1.0,,,,,,,,,,,,,
169,PT11M03.00S,2022-01-04T03:41:38.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627780,90.09526938239159,48.03921568627451,1610612744,33,25,2022-01-04T03:41:40Z,1690000,-10.0,41.0,1,right,MISS G. Payton II Layup,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,4.18,Missed,,,,,,,,,,,,,,,,,
170,PT11M00.00S,2022-01-04T03:41:41.9Z,2,REGULAR,rebound,offensive,[],202357,,,1610612744,33,25,2022-01-04T03:41:41Z,1700000,,,0,,N. Bjelica REBOUND (Off:1 Def:0),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,169.0,1.0,0.0,1.0,,,,,,,,,,,,,
171,PT11M00.00S,2022-01-04T03:41:41.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202357,94.40999984741211,50.0,1610612744,35,25,2022-01-04T03:41:41Z,1710000,0.0,0.0,1,right,N. Bjelica tip Layup (4 PTS),[202357],1610612744.0,GSW,tip,,,Bjelica,N. Bjelica,,,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,
172,PT10M55.00S,2022-01-04T03:41:47.2Z,2,REGULAR,turnover,bad pass,[],200768,,,1610612748,35,25,2022-01-04T03:41:48Z,1720000,,,0,,K. Lowry bad pass TURNOVER (3 TO),"[200768, 203490]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,3.0,,,,,,,,,,,Porter Jr.,203490.0,,,,,,,
173,PT10M55.00S,2022-01-04T03:41:47.2Z,2,REGULAR,steal,,[],203490,,,1610612744,35,25,2022-01-04T03:41:49Z,1730000,,,0,,O. Porter Jr. STEAL (2 STL),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT10M44.00S,2022-01-04T03:41:57.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630228,91.80354796320631,48.529411764705884,1610612744,37,25,2022-01-04T03:42:05Z,1740000,-7.0,25.0,1,right,J. Kuminga cutting Layup (2 PTS) (S. Curry 2 AST),"[1630228, 201939]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,,,2.56,Made,,,,,2.0,S. Curry,201939.0,2.0,,,,,,,,,
176,PT10M19.00S,2022-01-04T03:42:25.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],200768,7.966491458607096,43.627450980392155,1610612748,37,27,2022-01-04T03:42:28Z,1760000,32.0,22.0,1,left,K. Lowry driving reverse Layup (5 PTS),[200768],1610612748.0,MIA,driving reverse,,,Lowry,K. Lowry,,,,,,,3.9,Made,,,,,5.0,,,,,,,,,,,,
177,PT10M19.00S,2022-01-04T03:42:30.7Z,2,REGULAR,foul,personal,['1freethrow'],202357,,,1610612748,37,27,2022-01-04T03:43:04Z,1770000,,,0,,N. Bjelica shooting personal FOUL (1 PF) (Lowry 1 FT),"[202357, 200768]",1610612744.0,GSW,shooting,,,Bjelica,N. Bjelica,,,,,2534.0,,,,,,,,,,,,,,1.0,0.0,Lowry,200768.0,,,
179,PT10M19.00S,2022-01-04T03:42:45.9Z,2,REGULAR,substitution,out,[],200782,,,1610612748,37,27,2022-01-04T03:43:02Z,1790000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT10M19.00S,2022-01-04T03:42:45.9Z,2,REGULAR,substitution,in,[],1630209,,,1610612748,37,27,2022-01-04T03:43:02Z,1800000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M19.00S,2022-01-04T03:43:04.8Z,2,REGULAR,freethrow,1 of 1,[],200768,,,1610612748,37,28,2022-01-04T03:43:04Z,1810000,,,0,,K. Lowry Free Throw 1 of 1 (6 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,
182,PT10M14.00S,2022-01-04T03:43:09.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202357,74.45795006570303,10.294117647058822,1610612744,40,28,2022-01-04T03:43:13Z,1820000,-199.0,188.0,1,right,N. Bjelica 27' 3PT  (7 PTS) (S. Curry 3 AST),"[202357, 201939]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,27.31,Made,,,,,7.0,S. Curry,201939.0,3.0,,,,,,,,,
184,PT10M13.00S,2022-01-04T03:43:17.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,40,28,2022-01-04T03:43:17Z,1840000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M56.00S,2022-01-04T03:46:28.1Z,2,REGULAR,3pt,Jump Shot,[],1628997,6.521024967148489,95.34313725490196,1610612748,40,28,2022-01-04T03:46:30Z,1850000,-227.0,9.0,1,left,MISS C. Martin 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,22.69,Missed,,,,,,,,,,,,,,,,,
186,PT09M53.00S,2022-01-04T03:46:31.1Z,2,REGULAR,rebound,offensive,[],200768,,,1610612748,40,28,2022-01-04T03:46:36Z,1860000,,,0,,K. Lowry REBOUND (Off:1 Def:0),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,185.0,1.0,0.0,1.0,,,,,,,,,,,,,
187,PT09M44.00S,2022-01-04T03:46:39.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200768,7.966491458607096,43.38235294117647,1610612748,40,30,2022-01-04T03:46:42Z,1870000,33.0,22.0,1,left,K. Lowry driving Layup (8 PTS),[200768],1610612748.0,MIA,driving,,,Lowry,K. Lowry,,,,,,,4.0,Made,,,,,8.0,,,,,,,,,,,,
