actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
92,PT05M55.00S,2022-02-13T01:56:27.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,90.09526938239159,37.745098039215684,1610612744,17,11,2022-02-13T01:56:31Z,920000,-61.0,41.0,1,right,A. Wiggins 7' turnaround bank Jump Shot (5 PTS),[203952],1610612744.0,GSW,turnaround bank,,,Wiggins,A. Wiggins,,,,,7.35,Made,,,,,5.0,,,,,,,,,,,,,,
93,PT05M45.00S,2022-02-13T01:56:36.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],2544,30.56833114323259,16.176470588235293,1610612747,17,11,2022-02-13T01:56:43Z,930000,169.0,235.0,1,left,MISS L. James 28' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,28.94,Missed,,,,,,,,,,,,,,,,,,,
94,PT05M43.00S,2022-02-13T01:56:38.9Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,17,11,2022-02-13T01:57:26Z,940000,,,0,,K. Looney REBOUND (Off:0 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,93.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
95,PT05M34.00S,2022-02-13T01:56:48.8Z,1,REGULAR,turnover,bad pass,[],201939,,,1610612744,17,11,2022-02-13T01:56:50Z,950000,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 202340]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,1.0,Bradley,202340.0,,,
96,PT05M34.00S,2022-02-13T01:56:48.8Z,1,REGULAR,steal,,[],202340,,,1610612747,17,11,2022-02-13T01:57:17Z,960000,,,0,,A. Bradley STEAL (2 STL),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M29.00S,2022-02-13T01:56:53.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201566,11.12023653088042,45.588235294117645,1610612747,17,11,2022-02-13T01:56:56Z,970000,22.0,52.0,1,left,MISS R. Westbrook Layup,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,5.65,Missed,,,,,,,,,,,,,,,,,,,
98,PT05M27.00S,2022-02-13T01:56:55.5Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,17,11,2022-02-13T01:57:22Z,980000,,,0,,K. Looney REBOUND (Off:0 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,97.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
99,PT05M23.00S,2022-02-13T01:57:00.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630228,91.93495400788436,44.11764705882353,1610612744,19,11,2022-02-13T01:57:14Z,990000,-29.0,23.0,1,right,J. Kuminga Layup (7 PTS) (S. Curry 3 AST),"[1630228, 201939]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,3.75,Made,,,,,7.0,,,,,,S. Curry,201939.0,3.0,,,,,,
101,PT05M22.00S,2022-02-13T01:57:08.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,19,11,2022-02-13T01:57:08Z,1010000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT05M22.00S,2022-02-13T01:57:31.6Z,1,REGULAR,substitution,out,[],1630228,,,1610612747,19,11,2022-02-13T02:00:29Z,1020000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M22.00S,2022-02-13T01:57:31.6Z,1,REGULAR,substitution,out,[],202691,,,1610612747,19,11,2022-02-13T02:00:29Z,1030000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT05M22.00S,2022-02-13T01:57:31.6Z,1,REGULAR,substitution,out,[],2544,,,1610612747,19,11,2022-02-13T02:00:29Z,1040000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT05M22.00S,2022-02-13T01:57:31.6Z,1,REGULAR,substitution,in,[],1627780,,,1610612747,19,11,2022-02-13T02:00:29Z,1050000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT05M22.00S,2022-02-13T01:57:31.6Z,1,REGULAR,substitution,in,[],1629673,,,1610612747,19,11,2022-02-13T02:00:29Z,1060000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT05M22.00S,2022-02-13T01:57:31.6Z,1,REGULAR,substitution,in,[],1628370,,,1610612747,19,11,2022-02-13T02:00:29Z,1070000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT05M08.00S,2022-02-13T02:00:45.6Z,1,REGULAR,foul,personal,['2freethrow'],203952,,,1610612747,19,11,2022-02-13T02:00:53Z,1080000,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Westbrook 2 FT),"[203952, 201566]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,202041.0,2.0,0.0,Westbrook,201566.0,,,,,,,,,
110,PT05M08.00S,2022-02-13T02:01:11.4Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,19,12,2022-02-13T02:01:11Z,1100000,,,0,,R. Westbrook Free Throw 1 of 2 (3 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
111,PT05M08.00S,2022-02-13T02:01:33.9Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,19,13,2022-02-13T02:01:33Z,1110000,,,0,,R. Westbrook Free Throw 2 of 2 (4 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
112,PT04M52.00S,2022-02-13T02:01:50.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,90.3580814717477,58.333333333333336,1610612744,19,13,2022-02-13T02:01:53Z,1120000,42.0,38.0,1,right,MISS K. Looney Layup - blocked,"[1626172, 203076]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,5.65,Missed,,,,,,,,,,,,,,,,,Davis,203076.0,
113,PT04M52.00S,2022-02-13T02:01:50.9Z,1,REGULAR,block,,[],203076,,,1610612744,19,13,2022-02-13T02:01:53Z,1130000,,,0,,A. Davis BLOCK (3 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M49.00S,2022-02-13T02:01:54.3Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,19,13,2022-02-13T02:01:54Z,1140000,,,0,,A. Davis REBOUND (Off:0 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,112.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
115,PT04M38.00S,2022-02-13T02:02:05.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,17.821944809461236,49.754901960784316,1610612747,19,15,2022-02-13T02:02:09Z,1150000,1.0,115.0,1,left,A. Davis 11' Jump Shot (2 PTS) (R. Westbrook 1 AST),"[203076, 201566]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,11.5,Made,,,,,2.0,,,,,,R. Westbrook,201566.0,1.0,,,,,,
117,PT04M19.00S,2022-02-13T02:02:23.7Z,1,REGULAR,2pt,Jump Shot,[],203952,74.85216819973719,48.529411764705884,1610612744,19,15,2022-02-13T02:02:26Z,1170000,-7.0,184.0,1,right,MISS A. Wiggins 18' step back Shot,[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,18.4,Missed,,,,,,,,,,,,,,,,,,,
118,PT04M16.00S,2022-02-13T02:02:27.4Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612747,19,15,2022-02-13T02:02:27Z,1180000,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
119,PT04M12.00S,2022-02-13T02:02:31.2Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612747,19,15,2022-02-13T02:02:32Z,1190000,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 203952]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,1.0,Wiggins,203952.0,,,
120,PT04M12.00S,2022-02-13T02:02:31.2Z,1,REGULAR,steal,,[],203952,,,1610612744,19,15,2022-02-13T02:02:33Z,1200000,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT04M07.00S,2022-02-13T02:02:35.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203952,90.88370565045992,52.69607843137255,1610612744,21,15,2022-02-13T02:02:39Z,1210000,13.0,33.0,1,right,A. Wiggins DUNK (7 PTS) (J. Poole 1 AST),"[203952, 1629673]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,3.58,Made,,,,,7.0,,,,,,J. Poole,1629673.0,1.0,,,,,,
123,PT03M49.00S,2022-02-13T02:03:00.2Z,1,REGULAR,foul,offensive,[],1628370,,,1610612747,21,15,2022-02-13T02:03:07Z,1230000,,,0,,M. Monk charge offensive FOUL (1 PF),"[1628370, 201939]",1610612747.0,LAL,charge,,,Monk,M. Monk,,,,,,,,,,,,1148.0,1.0,0.0,Curry,201939.0,,,,,,,,,
125,PT03M49.00S,2022-02-13T02:03:00.2Z,1,REGULAR,turnover,offensive foul,[],1628370,,,1610612747,21,15,2022-02-13T02:03:00Z,1250000,,,0,,M. Monk offensive foul TURNOVER (1 TO),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,1148.0,,,,,,,,1.0,,,,,
126,PT03M49.00S,2022-02-13T02:03:10.0Z,1,REGULAR,substitution,out,[],203952,,,1610612744,21,15,2022-02-13T02:03:17Z,1260000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M49.00S,2022-02-13T02:03:10.0Z,1,REGULAR,substitution,out,[],201566,,,1610612744,21,15,2022-02-13T02:03:17Z,1270000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M49.00S,2022-02-13T02:03:10.0Z,1,REGULAR,substitution,in,[],203490,,,1610612744,21,15,2022-02-13T02:03:17Z,1280000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M49.00S,2022-02-13T02:03:10.0Z,1,REGULAR,substitution,in,[],1629659,,,1610612744,21,15,2022-02-13T02:03:17Z,1290000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M40.00S,2022-02-13T02:03:30.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201939,72.88107752956637,45.588235294117645,1610612744,23,15,2022-02-13T02:03:33Z,1300000,-22.0,202.0,1,right,S. Curry 20' pullup Jump Shot (6 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,20.36,Made,,,,,6.0,,,,,,,,,,,,,,
131,PT03M21.00S,2022-02-13T02:03:51.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,23,15,2022-02-13T02:03:51Z,1310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M19.00S,2022-02-13T02:04:09.2Z,1,REGULAR,turnover,out-of-bounds,[],2772,,,1610612747,23,15,2022-02-13T02:04:13Z,1320000,,,0,,T. Ariza step out-of-bounds TURNOVER (1 TO),[2772],1610612747.0,LAL,step,,,Ariza,T. Ariza,,,,,,,,,,,,202041.0,,,,,,,,1.0,,,,,
133,PT03M12.00S,2022-02-13T02:04:21.2Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201939,71.96123521681997,8.823529411764707,1610612744,23,15,2022-02-13T02:04:27Z,1330000,-206.0,211.0,1,right,MISS S. Curry 29' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,29.49,Missed,,,,,,,,,,,,,,,,,,,
134,PT03M09.00S,2022-02-13T02:04:24.2Z,1,REGULAR,rebound,defensive,[],2772,,,1610612747,23,15,2022-02-13T02:04:27Z,1340000,,,0,,T. Ariza REBOUND (Off:0 Def:1),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
135,PT03M00.00S,2022-02-13T02:04:33.5Z,1,REGULAR,3pt,Jump Shot,[],1629659,32.933639947437584,49.50980392156863,1610612747,23,18,2022-02-13T02:04:36Z,1350000,2.0,257.0,1,left,T. Horton-Tucker 25' 3PT  (3 PTS) (A. Davis 1 AST),"[1629659, 203076]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,25.71,Made,,,,,3.0,,,,,,A. Davis,203076.0,1.0,,,,,,
137,PT02M48.00S,2022-02-13T02:04:48.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,84.62549277266754,37.27022058823529,1610612744,25,18,2022-02-13T02:05:25Z,1370000,-64.0,92.0,1,right,S. Curry 11' pullup bank Jump Shot (8 PTS),[201939],1610612744.0,GSW,pullup bank,,,Curry,S. Curry,,,,,11.18,Made,,,,,8.0,,,,,,,,,,,,,,
138,PT02M48.00S,2022-02-13T02:04:54.2Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202340,,,1610612744,25,18,2022-02-13T02:05:00Z,1380000,,,0,,A. Bradley shooting personal FOUL (2 PF) (Curry 1 FT),"[202340, 201939]",1610612747.0,LAL,shooting,,,Bradley,A. Bradley,,,,,,,,,,,,202041.0,2.0,0.0,Curry,201939.0,,,,,,,,,
140,PT02M48.00S,2022-02-13T02:05:13.9Z,1,REGULAR,substitution,out,[],202340,,,1610612744,25,18,2022-02-13T02:05:25Z,1400000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M48.00S,2022-02-13T02:05:13.9Z,1,REGULAR,substitution,in,[],2544,,,1610612744,25,18,2022-02-13T02:05:25Z,1410000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M48.00S,2022-02-13T02:05:33.5Z,1,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,26,18,2022-02-13T02:05:33Z,1420000,,,0,,S. Curry Free Throw 1 of 1 (9 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
143,PT02M33.00S,2022-02-13T02:05:50.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],2544,12.434296977660972,50.73529411764706,1610612747,26,18,2022-02-13T02:05:52Z,1430000,-4.0,64.0,1,left,MISS L. James 6' driving Hook,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,6.45,Missed,,,,,,,,,,,,,,,,,,,
144,PT02M31.00S,2022-02-13T02:05:52.0Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,26,18,2022-02-13T02:06:39Z,1440000,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,143.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
145,PT02M13.00S,2022-02-13T02:06:08.6Z,1,REGULAR,3pt,Jump Shot,[],201939,68.9388961892247,79.90196078431373,1610612744,26,18,2022-02-13T02:06:11Z,1450000,150.0,239.0,1,right,MISS S. Curry 28' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,28.23,Missed,,,,,,,,,,,,,,,,,,,
146,PT02M11.00S,2022-02-13T02:06:10.6Z,1,REGULAR,rebound,defensive,[],2772,,,1610612747,26,18,2022-02-13T02:06:44Z,1460000,,,0,,T. Ariza REBOUND (Off:0 Def:2),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,145.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
147,PT01M57.00S,2022-02-13T02:06:28.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201939,,,1610612747,26,18,2022-02-13T02:06:34Z,1470000,,,0,,S. Curry personal FOUL (1 PF) (Ariza 2 FT),"[201939, 2772]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,201245.0,1.0,0.0,Ariza,2772.0,,,,,,,,,
149,PT01M57.00S,2022-02-13T02:06:57.1Z,1,REGULAR,freethrow,1 of 2,[],2772,,,1610612747,26,18,2022-02-13T02:06:57Z,1490000,,,0,,MISS T. Ariza Free Throw 1 of 2,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,Missed,,,,,,,,,,,,,,,,,,,
150,PT01M57.00S,2022-02-13T02:06:57.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,26,18,2022-02-13T02:06:57Z,1500000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,149.0,,,,,,,,,,,,,,,,,,
151,PT01M57.00S,2022-02-13T02:06:57.8Z,1,REGULAR,substitution,out,[],201939,,,1610612747,26,18,2022-02-13T02:07:00Z,1510000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M57.00S,2022-02-13T02:06:57.8Z,1,REGULAR,substitution,in,[],1627814,,,1610612747,26,18,2022-02-13T02:07:00Z,1520000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M57.00S,2022-02-13T02:07:15.8Z,1,REGULAR,freethrow,2 of 2,[],2772,,,1610612747,26,18,2022-02-13T02:07:15Z,1530000,,,0,,MISS T. Ariza Free Throw 2 of 2,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,Missed,,,,,,,,,,,,,,,,,,,
154,PT01M55.00S,2022-02-13T02:07:16.6Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,26,18,2022-02-13T02:07:16Z,1540000,,,0,,K. Looney REBOUND (Off:0 Def:6),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,153.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
155,PT01M36.00S,2022-02-13T02:07:35.9Z,1,REGULAR,3pt,Jump Shot,[],1627780,89.17542706964521,1.9607843137254901,1610612744,26,18,2022-02-13T02:07:38Z,1550000,-240.0,49.0,1,right,MISS G. Payton II 24' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,24.52,Missed,,,,,,,,,,,,,,,,,,,
156,PT01M34.00S,2022-02-13T02:07:37.9Z,1,REGULAR,rebound,defensive,[],2772,,,1610612747,26,18,2022-02-13T02:07:54Z,1560000,,,0,,T. Ariza REBOUND (Off:0 Def:3),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,155.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
157,PT01M24.00S,2022-02-13T02:07:47.7Z,1,REGULAR,2pt,Jump Shot,[],1629659,16.90210249671485,69.36274509803921,1610612747,26,20,2022-02-13T02:07:50Z,1570000,-97.0,106.0,1,left,T. Horton-Tucker 14' pullup Jump Shot (5 PTS),[1629659],1610612747.0,LAL,pullup,,,Horton-Tucker,T. Horton-Tucker,,,,,14.38,Made,,,,,5.0,,,,,,,,,,,,,,
158,PT00M59.10S,2022-02-13T02:08:12.9Z,1,REGULAR,3pt,Jump Shot,[],1627814,67.09921156373193,62.745098039215684,1610612744,26,20,2022-02-13T02:08:15Z,1580000,64.0,257.0,1,right,MISS D. Lee 26' 3PT,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,,
159,PT00M57.30S,2022-02-13T02:08:15.7Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,26,20,2022-02-13T02:08:15Z,1590000,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,158.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
160,PT00M48.10S,2022-02-13T02:08:25.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,5.995400788436268,43.38235294117647,1610612747,26,22,2022-02-13T02:08:28Z,1600000,33.0,4.0,1,left,L. James driving reverse Layup (8 PTS),[2544],1610612747.0,LAL,driving reverse,,,James,L. James,,,,,3.33,Made,,,,,8.0,,,,,,,,,,,,,,
161,PT00M40.90S,2022-02-13T02:08:34.2Z,1,REGULAR,3pt,Jump Shot,[],1629673,74.72076215505913,8.823529411764707,1610612744,26,22,2022-02-13T02:08:37Z,1610000,-206.0,185.0,1,right,MISS J. Poole 27' step back 3PT,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,27.69,Missed,,,,,,,,,,,,,,,,,,,
162,PT00M39.30S,2022-02-13T02:08:39.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,26,22,2022-02-13T02:08:39Z,1620000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,161.0,,,,,,,,,,,,,,,,,,
163,PT00M39.30S,2022-02-13T02:08:40.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626172,,,1610612747,26,22,2022-02-13T02:08:54Z,1630000,,,0,,K. Looney loose ball personal FOUL (1 PF) (Davis 2 FT),"[1626172, 203076]",1610612744.0,GSW,loose ball,,,Looney,K. Looney,,,,,,,,,,,,1148.0,1.0,0.0,Davis,203076.0,,,,,,,,,
165,PT00M39.30S,2022-02-13T02:09:17.1Z,1,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,26,23,2022-02-13T02:09:17Z,1650000,,,0,,A. Davis Free Throw 1 of 2 (3 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
166,PT00M39.30S,2022-02-13T02:09:17.8Z,1,REGULAR,substitution,out,[],1626172,,,1610612747,26,23,2022-02-13T02:09:22Z,1660000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M39.30S,2022-02-13T02:09:17.8Z,1,REGULAR,substitution,in,[],202357,,,1610612747,26,23,2022-02-13T02:09:22Z,1670000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M39.30S,2022-02-13T02:09:41.0Z,1,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,26,24,2022-02-13T02:09:41Z,1680000,,,0,,A. Davis Free Throw 2 of 2 (4 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
169,PT00M16.40S,2022-02-13T02:10:06.3Z,1,REGULAR,3pt,Jump Shot,[],1627814,74.85216819973719,11.029411764705882,1610612744,29,24,2022-02-13T02:10:09Z,1690000,-195.0,184.0,1,right,D. Lee 26' 3PT pullup (3 PTS) (J. Poole 2 AST),"[1627814, 1629673]",1610612744.0,GSW,pullup,,,Lee,D. Lee,,,,,26.8,Made,,,,,3.0,,,,,,J. Poole,1629673.0,2.0,,,,,,
171,PT00M05.00S,2022-02-13T02:10:25.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,8.229303547963205,42.8921568627451,1610612747,29,26,2022-02-13T02:10:28Z,1710000,36.0,25.0,1,left,M. Monk driving Layup (2 PTS),[1628370],1610612747.0,LAL,driving,,,Monk,M. Monk,,,,,4.34,Made,,,,,2.0,,,,,,,,,,,,,,
172,PT00M01.40S,2022-02-13T02:10:32.9Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",203076,,,1610612744,29,26,2022-02-13T02:10:44Z,1720000,,,0,,A. Davis shooting personal FOUL (1 PF) (Poole 3 FT),"[203076, 1629673]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,,,,,,,,202041.0,1.0,0.0,Poole,1629673.0,,,,,,,,,
174,PT00M01.40S,2022-02-13T02:11:05.7Z,1,REGULAR,freethrow,1 of 3,[],1629673,,,1610612744,30,26,2022-02-13T02:11:05Z,1740000,,,0,,J. Poole Free Throw 1 of 3 (1 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
175,PT00M01.40S,2022-02-13T02:11:19.0Z,1,REGULAR,freethrow,2 of 3,[],1629673,,,1610612744,31,26,2022-02-13T02:11:19Z,1750000,,,0,,J. Poole Free Throw 2 of 3 (2 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
176,PT00M01.40S,2022-02-13T02:11:19.5Z,1,REGULAR,substitution,out,[],1627814,,,1610612744,31,26,2022-02-13T02:11:24Z,1760000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT00M01.40S,2022-02-13T02:11:19.5Z,1,REGULAR,substitution,out,[],202357,,,1610612744,31,26,2022-02-13T02:11:24Z,1770000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT00M01.40S,2022-02-13T02:11:19.5Z,1,REGULAR,substitution,in,[],1630228,,,1610612744,31,26,2022-02-13T02:11:24Z,1780000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT00M01.40S,2022-02-13T02:11:19.5Z,1,REGULAR,substitution,in,[],1626172,,,1610612744,31,26,2022-02-13T02:11:24Z,1790000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
