actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
183,PT00M01.00S,2021-11-08T02:09:46.2Z,1,REGULAR,freethrow,1 of 3,[],1630578,,,1610612745,37,31,2021-11-08T02:09:46Z,1800000,,,0,,MISS A. Sengun Free Throw 1 of 3,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,
184,PT00M01.00S,2021-11-08T02:09:46.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,37,31,2021-11-08T02:09:46Z,1810000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,183.0,,,,,,,,,,,,,,,,
185,PT00M01.00S,2021-11-08T02:09:46.2Z,1,REGULAR,freethrow,2 of 3,[],1630578,,,1610612745,37,32,2021-11-08T02:10:24Z,1820000,,,0,,A. Sengun Free Throw 2 of 3 (2 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,
186,PT00M01.00S,2021-11-08T02:09:57.7Z,1,REGULAR,substitution,out,[],1627814,,,1610612745,37,32,2021-11-08T02:10:01Z,1830000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT00M01.00S,2021-11-08T02:09:57.7Z,1,REGULAR,substitution,in,[],1626172,,,1610612745,37,32,2021-11-08T02:10:01Z,1840000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT00M01.00S,2021-11-08T02:09:46.2Z,1,REGULAR,freethrow,3 of 3,[],1630578,,,1610612745,37,32,2021-11-08T02:10:24Z,1850000,,,0,,MISS A. Sengun Free Throw 3 of 3,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,
189,PT00M01.00S,2021-11-08T02:09:46.2Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,37,32,2021-11-08T02:10:24Z,1860000,,,0,,K. Looney REBOUND (Off:0 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,188.0,2.0,2.0,0.0,,,,,,,,,,,,,
190,PT00M00.00S,2021-11-08T02:10:24.7Z,1,REGULAR,period,end,[],0,,,1610612744,37,32,2021-11-08T02:10:24Z,1870000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2021-11-08T02:12:41.1Z,2,REGULAR,substitution,out,['startperiod'],1627780,,,1610612744,37,32,2021-11-08T02:13:14Z,1880000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2021-11-08T02:12:41.1Z,2,REGULAR,substitution,out,['startperiod'],202357,,,1610612744,37,32,2021-11-08T02:13:14Z,1890000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2021-11-08T02:12:41.1Z,2,REGULAR,substitution,out,['startperiod'],201939,,,1610612744,37,32,2021-11-08T02:13:14Z,1900000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2021-11-08T02:12:41.1Z,2,REGULAR,substitution,out,['startperiod'],1626172,,,1610612744,37,32,2021-11-08T02:13:14Z,1910000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2021-11-08T02:12:41.1Z,2,REGULAR,substitution,out,['startperiod'],1630231,,,1610612744,37,32,2021-11-08T02:13:14Z,1920000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2021-11-08T02:12:41.1Z,2,REGULAR,substitution,in,['startperiod'],203110,,,1610612744,37,32,2021-11-08T02:13:14Z,1930000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2021-11-08T02:12:41.1Z,2,REGULAR,substitution,in,['startperiod'],1630541,,,1610612744,37,32,2021-11-08T02:13:14Z,1940000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT12M00.00S,2021-11-08T02:12:41.1Z,2,REGULAR,substitution,in,['startperiod'],1627814,,,1610612744,37,32,2021-11-08T02:13:14Z,1950000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT12M00.00S,2021-11-08T02:12:41.1Z,2,REGULAR,substitution,in,['startperiod'],1629673,,,1610612744,37,32,2021-11-08T02:13:14Z,1960000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT12M00.00S,2021-11-08T02:12:41.1Z,2,REGULAR,substitution,in,['startperiod'],1630256,,,1610612744,37,32,2021-11-08T02:13:14Z,1970000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT12M00.00S,2021-11-08T02:13:05.3Z,2,REGULAR,period,start,[],0,,,1610612744,37,32,2021-11-08T02:13:15Z,1980000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT11M46.00S,2021-11-08T02:13:18.8Z,2,REGULAR,foul,personal,['3freethrow'],1626174,,,1610612744,37,32,2021-11-08T02:13:30Z,1990000,,,0,,C. Wood shooting personal FOUL (2 PF) (Poole 3 FT),"[1626174, 1629673]",1610612745.0,HOU,shooting,,,Wood,C. Wood,,,,,202053.0,,,,,,,,,,,,2.0,0.0,Poole,1629673.0,,,,,
204,PT11M46.00S,2021-11-08T02:13:54.0Z,2,REGULAR,freethrow,1 of 3,[],1629673,,,1610612744,38,32,2021-11-08T02:13:54Z,2010000,,,0,,J. Poole Free Throw 1 of 3 (16 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,
205,PT11M46.00S,2021-11-08T02:14:03.0Z,2,REGULAR,freethrow,2 of 3,[],1629673,,,1610612744,39,32,2021-11-08T02:14:03Z,2020000,,,0,,J. Poole Free Throw 2 of 3 (17 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,
206,PT11M46.00S,2021-11-08T02:14:17.4Z,2,REGULAR,freethrow,3 of 3,[],1629673,,,1610612744,40,32,2021-11-08T02:14:17Z,2030000,,,0,,J. Poole Free Throw 3 of 3 (18 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,
207,PT11M28.00S,2021-11-08T02:14:39.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,7.440867279894875,49.754901960784316,1610612745,40,34,2021-11-08T02:17:26Z,2040000,1.0,17.0,1,left,A. Sengun driving Layup (4 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,,,1.74,Made,,,,,4.0,,,,,,,,,,,,
208,PT11M28.00S,2021-11-08T02:14:45.0Z,2,REGULAR,foul,personal,['1freethrow'],203490,,,1610612745,40,34,2021-11-08T02:14:53Z,2050000,,,0,,O. Porter Jr. shooting personal FOUL (2 PF) (Sengun 1 FT),"[203490, 1630578]",1610612744.0,GSW,shooting,,,Porter Jr.,O. Porter Jr.,,,,,202053.0,,,,,,,,,,,,2.0,0.0,Sengun,1630578.0,,,,,
210,PT11M28.00S,2021-11-08T02:15:08.2Z,2,REGULAR,freethrow,1 of 1,[],1630578,,,1610612745,40,35,2021-11-08T02:15:08Z,2070000,,,0,,A. Sengun Free Throw 1 of 1 (5 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,
211,PT11M14.00S,2021-11-08T02:15:25.0Z,2,REGULAR,3pt,Jump Shot,[],1630541,81.02825229960578,93.38235294117648,1610612744,40,35,2021-11-08T02:15:30Z,2080000,217.0,126.0,1,right,MISS M. Moody 25' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,25.07,Missed,,,,,,,,,,,,,,,,,
212,PT11M11.00S,2021-11-08T02:15:28.0Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,40,35,2021-11-08T02:15:30Z,2090000,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,211.0,2.0,2.0,0.0,,,,,,,,,,,,,
213,PT10M53.00S,2021-11-08T02:15:46.7Z,2,REGULAR,3pt,Jump Shot,[],201571,29.38567674113009,21.07843137254902,1610612745,40,35,2021-11-08T02:15:53Z,2100000,145.0,224.0,1,left,MISS D. Augustin 26' 3PT,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,26.64,Missed,,,,,,,,,,,,,,,,,
214,PT10M48.00S,2021-11-08T02:15:51.7Z,2,REGULAR,rebound,offensive,[],1630528,,,1610612745,40,35,2021-11-08T02:15:53Z,2110000,,,0,,J. Christopher REBOUND (Off:1 Def:0),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,213.0,1.0,0.0,1.0,,,,,,,,,,,,,
215,PT10M41.00S,2021-11-08T02:16:02.1Z,2,REGULAR,turnover,3-second-violation,[],1630578,,,1610612745,40,35,2021-11-08T02:16:08Z,2120000,,,0,,A. Sengun 3-second-violation TURNOVER (1 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,202053.0,1.0,,,,,,,,,,,,,,,,,,,
216,PT10M41.00S,2021-11-08T02:16:07.9Z,2,REGULAR,substitution,out,[],201571,,,1610612744,40,35,2021-11-08T02:16:29Z,2130000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT10M41.00S,2021-11-08T02:16:07.9Z,2,REGULAR,substitution,in,[],1629645,,,1610612744,40,35,2021-11-08T02:16:29Z,2140000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT10M27.00S,2021-11-08T02:16:31.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203490,72.7496714848883,75.0,1610612744,43,35,2021-11-08T02:16:36Z,2150000,125.0,204.0,1,right,O. Porter Jr. 3PT  (3 PTS) (D. Green 5 AST),"[203490, 203110]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,23.9,Made,,,,,3.0,D. Green,203110.0,5.0,,,,,,,,,
220,PT10M09.00S,2021-11-08T02:16:50.0Z,2,REGULAR,3pt,Jump Shot,[],1629645,25.312089356110377,16.911764705882355,1610612745,43,38,2021-11-08T02:19:22Z,2170000,165.0,185.0,1,left,K. Porter Jr. 24' 3PT pullup (7 PTS) (A. Sengun 1 AST),"[1629645, 1630578]",1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,,,24.85,Made,,,,,7.0,A. Sengun,1630578.0,1.0,,,,,,,,,
222,PT09M48.00S,2021-11-08T02:17:10.9Z,2,REGULAR,2pt,Jump Shot,[],203490,90.22667542706965,90.93137254901961,1610612744,43,38,2021-11-08T02:17:15Z,2190000,205.0,39.0,1,right,MISS O. Porter Jr. 20' Jump Shot,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,20.85,Missed,,,,,,,,,,,,,,,,,
223,PT09M47.00S,2021-11-08T02:17:11.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,43,38,2021-11-08T02:17:42Z,2200000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,222.0,,,,,,,,,,,,,,,,
224,PT09M47.00S,2021-11-08T02:17:16.2Z,2,REGULAR,foul,personal,[],203110,,,1610612745,43,38,2021-11-08T02:20:13Z,2210000,,,0,,D. Green loose ball personal FOUL (3 PF),"[203110, 1626174]",1610612744.0,GSW,loose ball,,,Green,D. Green,,,,,202053.0,,,,,,,,,,,,3.0,0.0,Wood,1626174.0,,,,,
231,PT09M47.00S,2021-11-08T02:17:32.0Z,2,REGULAR,substitution,out,[],1630528,,,1610612745,43,38,2021-11-08T02:18:43Z,2225000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT09M47.00S,2021-11-08T02:17:32.0Z,2,REGULAR,substitution,in,[],1629717,,,1610612745,43,38,2021-11-08T02:18:43Z,2227500,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT09M34.00S,2021-11-08T02:17:47.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,3.892904073587385,53.431372549019606,1610612745,43,40,2021-11-08T02:17:52Z,2230000,-17.0,-16.0,1,left,A. Sengun DUNK (7 PTS) (K. Porter Jr. 3 AST),"[1630578, 1629645]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,2.34,Made,,,,,7.0,K. Porter Jr.,1629645.0,3.0,,,,,,,,,
228,PT09M20.00S,2021-11-08T02:18:02.8Z,2,REGULAR,3pt,Jump Shot,[],1629673,67.36202365308804,51.225490196078425,1610612744,43,40,2021-11-08T02:21:07Z,2250000,6.0,254.0,1,right,MISS J. Poole 25' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,,,25.44,Missed,,,,,,,,,,,,,,,,,
229,PT09M13.00S,2021-11-08T02:18:09.8Z,2,REGULAR,rebound,defensive,[],1629717,,,1610612745,43,40,2021-11-08T02:18:09Z,2260000,,,0,,A. Brooks REBOUND (Off:0 Def:1),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,228.0,1.0,1.0,0.0,,,,,,,,,,,,,
230,PT09M01.00S,2021-11-08T02:18:24.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,43,40,2021-11-08T02:18:24Z,2270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M55.00S,2021-11-08T02:18:44.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,43,40,2021-11-08T02:18:44Z,2280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M53.00S,2021-11-08T02:18:54.7Z,2,REGULAR,3pt,Jump Shot,[],1629717,20.581471747700395,6.127450980392156,1610612745,43,40,2021-11-08T02:18:59Z,2290000,219.0,141.0,1,left,MISS A. Brooks 26' 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,26.08,Missed,,,,,,,,,,,,,,,,,
235,PT08M48.00S,2021-11-08T02:18:59.3Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612744,43,40,2021-11-08T02:18:59Z,2300000,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,234.0,2.0,2.0,0.0,,,,,,,,,,,,,
236,PT08M36.00S,2021-11-08T02:19:10.7Z,2,REGULAR,2pt,Jump Shot,[],1627814,89.43823915900131,75.0,1610612744,45,40,2021-11-08T02:19:23Z,2310000,125.0,47.0,1,right,D. Lee 13' pullup Jump Shot (4 PTS) (D. Green 6 AST),"[1627814, 203110]",1610612744.0,GSW,pullup,,,Lee,D. Lee,,,,,,,13.35,Made,,,,,4.0,D. Green,203110.0,6.0,,,,,,,,,
238,PT08M18.00S,2021-11-08T02:19:28.7Z,2,REGULAR,turnover,bad pass,[],1630578,,,1610612745,45,40,2021-11-08T02:19:32Z,2330000,,,0,,A. Sengun bad pass TURNOVER (2 TO),"[1630578, 203490]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,2.0,,,,,,,,,,,,,,,Porter Jr.,203490.0,,,
239,PT08M18.00S,2021-11-08T02:19:28.7Z,2,REGULAR,steal,,[],203490,,,1610612744,45,40,2021-11-08T02:19:30Z,2340000,,,0,,O. Porter Jr. STEAL (1 STL),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M14.00S,2021-11-08T02:19:34.0Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630541,91.14651773981603,4.166666666666666,1610612744,45,40,2021-11-08T02:24:01Z,2350000,-229.0,31.0,1,right,MISS M. Moody running 3PT,[1630541],1610612744.0,GSW,running,,,Moody,M. Moody,,,,,,,23.12,Missed,,,,,,,,,,,,,,,,,
241,PT08M08.00S,2021-11-08T02:19:40.0Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,45,40,2021-11-08T02:19:43Z,2360000,,,0,,J. Tate REBOUND (Off:0 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,240.0,3.0,3.0,0.0,,,,,,,,,,,,,
242,PT08M06.00S,2021-11-08T02:19:44.3Z,2,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612745,45,40,2021-11-08T02:19:55Z,2370000,,,0,,J. Poole shooting personal FOUL (3 PF) (Tate 2 FT),"[1629673, 1630256]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,1146.0,,,,,,,,,,,,3.0,0.0,Tate,1630256.0,,,,,
244,PT08M06.00S,2021-11-08T02:20:04.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630256,,,1610612745,45,41,2021-11-08T02:20:04Z,2390000,,,0,,J. Tate Free Throw 1 of 2 (10 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,
245,PT08M06.00S,2021-11-08T02:20:05.8Z,2,REGULAR,substitution,out,[],1629673,,,1610612745,45,41,2021-11-08T02:20:15Z,2400000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT08M06.00S,2021-11-08T02:20:05.8Z,2,REGULAR,substitution,out,[],1626174,,,1610612745,45,41,2021-11-08T02:20:15Z,2410000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT08M06.00S,2021-11-08T02:20:05.8Z,2,REGULAR,substitution,in,[],201939,,,1610612745,45,41,2021-11-08T02:20:15Z,2420000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT08M06.00S,2021-11-08T02:20:05.8Z,2,REGULAR,substitution,in,[],1628021,,,1610612745,45,41,2021-11-08T02:20:15Z,2430000,,,0,,SUB in: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT08M06.00S,2021-11-08T02:20:27.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630256,,,1610612745,45,42,2021-11-08T02:20:27Z,2440000,,,0,,J. Tate Free Throw 2 of 2 (11 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,
250,PT07M45.00S,2021-11-08T02:20:55.7Z,2,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,45,42,2021-11-08T02:21:00Z,2450000,,,0,,D. Green bad pass out-of-bounds TURNOVER (3 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,1146.0,3.0,,,,,,,,,,,,,,,,,,,
252,PT07M45.00S,2021-11-08T02:21:00.1Z,2,REGULAR,substitution,in,[],203952,,,1610612745,45,42,2021-11-08T02:21:13Z,2470000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M45.00S,2021-11-08T02:21:00.1Z,2,REGULAR,substitution,out,[],1630541,,,1610612745,45,42,2021-11-08T02:21:32Z,2475000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M31.00S,2021-11-08T02:21:27.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630578,32.14520367936925,44.85294117647059,1610612745,45,45,2021-11-08T02:21:35Z,2480000,26.0,250.0,1,left,A. Sengun 25' 3PT  (10 PTS) (K. Porter Jr. 4 AST),"[1630578, 1629645]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,25.1,Made,,,,,10.0,K. Porter Jr.,1629645.0,4.0,,,,,,,,,
256,PT07M17.00S,2021-11-08T02:21:40.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,93.38042049934296,56.127450980392155,1610612744,45,45,2021-11-08T02:25:54Z,2500000,31.0,10.0,1,right,MISS S. Curry driving finger roll Layup,[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,,,3.21,Missed,,,,,,,,,,,,,,,,,
257,PT07M16.00S,2021-11-08T02:21:41.7Z,2,REGULAR,rebound,offensive,[],201939,,,1610612744,45,45,2021-11-08T02:25:54Z,2510000,,,0,,S. Curry REBOUND (Off:2 Def:0),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,256.0,2.0,0.0,2.0,,,,,,,,,,,,,
258,PT07M13.00S,2021-11-08T02:21:44.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203490,94.82588699080158,53.18627450980392,1610612744,45,45,2021-11-08T02:21:53Z,2520000,16.0,-4.0,1,right,MISS O. Porter Jr. Layup,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,1.64,Missed,,,,,,,,,,,,,,,,,
259,PT07M10.00S,2021-11-08T02:21:47.5Z,2,REGULAR,rebound,defensive,[],1628021,,,1610612745,45,45,2021-11-08T02:21:53Z,2530000,,,0,,D. Nwaba REBOUND (Off:2 Def:3),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,258.0,5.0,3.0,2.0,,,,,,,,,,,,,
260,PT07M07.00S,2021-11-08T02:21:50.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628021,10.5946123521682,45.34313725490196,1610612745,45,45,2021-11-08T02:22:03Z,2540000,23.0,47.0,1,left,MISS D. Nwaba floating Shot,[1628021],1610612745.0,HOU,floating,,,Nwaba,D. Nwaba,,,,,,,5.25,Missed,,,,,,,,,,,,,,,,,
261,PT07M07.00S,2021-11-08T02:21:50.2Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,45,45,2021-11-08T02:27:19Z,2550000,,,0,,D. Green REBOUND (Off:1 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,260.0,4.0,3.0,1.0,,,,,,,,,,,,,
262,PT07M03.00S,2021-11-08T02:21:57.0Z,2,REGULAR,turnover,out-of-bounds,[],203952,,,1610612744,45,45,2021-11-08T02:22:11Z,2560000,,,0,,A. Wiggins step out-of-bounds TURNOVER (1 TO),[203952],1610612744.0,GSW,step,,,Wiggins,A. Wiggins,,,,,204059.0,1.0,,,,,,,,,,,,,,,,,,,
263,PT07M03.00S,2021-11-08T02:22:02.7Z,2,REGULAR,substitution,out,[],203490,,,1610612745,45,45,2021-11-08T02:22:12Z,2570000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT07M03.00S,2021-11-08T02:22:02.7Z,2,REGULAR,substitution,in,[],1629308,,,1610612745,45,45,2021-11-08T02:22:12Z,2580000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M46.00S,2021-11-08T02:22:33.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630256,11.908672798948752,43.627450980392155,1610612745,45,45,2021-11-08T02:28:07Z,2590000,32.0,59.0,1,left,MISS J. Tate 6' driving Hook,[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,,,6.74,Missed,,,,,,,,,,,,,,,,,
266,PT06M46.00S,2021-11-08T02:22:33.2Z,2,REGULAR,rebound,offensive,[],1630256,,,1610612745,45,45,2021-11-08T02:22:54Z,2600000,,,0,,J. Tate REBOUND (Off:1 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,265.0,4.0,3.0,1.0,,,,,,,,,,,,,
267,PT06M41.00S,2021-11-08T02:22:37.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630256,6.389618922470433,47.05882352941176,1610612745,45,47,2021-11-08T02:28:33Z,2610000,15.0,8.0,1,left,J. Tate putback Layup (13 PTS),[1630256],1610612745.0,HOU,putback,,,Tate,J. Tate,,,,,,,1.65,Made,,,,,13.0,,,,,,,,,,,,
268,PT06M33.00S,2021-11-08T02:22:45.6Z,2,REGULAR,turnover,bad pass,[],203110,,,1610612744,45,47,2021-11-08T02:23:09Z,2620000,,,0,,D. Green bad pass TURNOVER (4 TO),"[203110, 1628021]",1610612744.0,GSW,,,,Green,D. Green,,,,,,4.0,,,,,,,,,,,,,,,Nwaba,1628021.0,,,
269,PT06M33.00S,2021-11-08T02:22:45.6Z,2,REGULAR,steal,,[],1628021,,,1610612745,45,47,2021-11-08T02:22:48Z,2630000,,,0,,D. Nwaba STEAL (1 STL),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M29.00S,2021-11-08T02:22:50.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628021,5.601182654402102,49.50980392156863,1610612745,45,49,2021-11-08T02:23:13Z,2640000,2.0,0.0,1,left,D. Nwaba running DUNK (4 PTS),[1628021],1610612745.0,HOU,running,,,Nwaba,D. Nwaba,,,,,,,0.25,Made,,,,,4.0,,,,,,,,,,,,
