actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
186,PT09M54.00S,2021-12-29T03:42:46.8Z,2,REGULAR,rebound,defensive,[],203085,,,1610612743,20,33,2021-12-29T03:43:27Z,1820000,,,0,,A. Rivers REBOUND (Off:0 Def:1),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,185.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
187,PT09M34.00S,2021-12-29T03:43:07.4Z,2,REGULAR,2pt,Jump Shot,[],1630192,7.703679369250986,68.38235294117648,1610612743,20,33,2021-12-29T03:43:12Z,1830000,-92.0,20.0,1,left,MISS Z. Nnaji 9' turnaround fadeaway Shot,[1630192],1610612743.0,DEN,turnaround fadeaway,,,Nnaji,Z. Nnaji,,,,,9.4,Missed,,,,,,,,,,,,,,,,,,,
188,PT09M33.00S,2021-12-29T03:43:13.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,20,33,2021-12-29T03:43:13Z,1840000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,187.0,,,,,,,,,,,,,,,,,,
189,PT09M33.00S,2021-12-29T03:43:15.0Z,2,REGULAR,foul,personal,[],202357,,,1610612743,20,33,2021-12-29T03:43:20Z,1850000,,,0,,N. Bjelica loose ball personal FOUL (2 PF),"[202357, 203210]",1610612744.0,GSW,loose ball,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,202041.0,2.0,0.0,Green,203210.0,,,,,,,
191,PT09M26.00S,2021-12-29T03:43:40.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203210,11.383048620236531,49.754901960784316,1610612743,20,35,2021-12-29T03:43:43Z,1870000,1.0,55.0,1,left,J. Green cutting DUNK (6 PTS) (F. Campazzo 5 AST),"[203210, 1630267]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,5.45,Made,,,,,,,,,,,,,6.0,F. Campazzo,1630267.0,5.0,,,
193,PT09M05.00S,2021-12-29T03:44:00.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203952,85.75886990801577,48.03921568627451,1610612744,20,35,2021-12-29T03:44:02Z,1890000,-10.0,81.0,1,right,MISS A. Wiggins 8' turnaround Hook,[203952],1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,8.2,Missed,,,,,,,,,,,,,,,,,,,
194,PT09M02.00S,2021-12-29T03:44:03.8Z,2,REGULAR,rebound,defensive,[],203210,,,1610612743,20,35,2021-12-29T03:44:03Z,1900000,,,0,,J. Green REBOUND (Off:0 Def:4),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,193.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
195,PT08M52.00S,2021-12-29T03:44:13.7Z,2,REGULAR,3pt,Jump Shot,[],203085,21.23850197109067,7.598039215686274,1610612743,20,35,2021-12-29T03:44:16Z,1910000,212.0,147.0,1,left,MISS A. Rivers 25' 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
196,PT08M49.00S,2021-12-29T03:44:16.7Z,2,REGULAR,rebound,offensive,[],203210,,,1610612743,20,35,2021-12-29T03:46:28Z,1920000,,,0,,J. Green REBOUND (Off:1 Def:4),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,195.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
197,PT08M44.00S,2021-12-29T03:44:22.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203085,11.777266754270697,47.549019607843135,1610612743,20,35,2021-12-29T03:44:26Z,1930000,12.0,58.0,1,left,MISS A. Rivers driving floating bank Shot,[203085],1610612743.0,DEN,driving floating bank,,,Rivers,A. Rivers,,,,,5.95,Missed,,,,,,,,,,,,,,,,,,,
198,PT08M42.00S,2021-12-29T03:44:24.3Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,20,35,2021-12-29T03:46:23Z,1940000,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,197.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
199,PT08M37.00S,2021-12-29T03:44:29.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201939,66.04796320630749,54.90196078431373,1610612744,20,35,2021-12-29T03:44:33Z,1950000,25.0,267.0,1,right,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,26.77,Missed,,,,,,,,,,,,,,,,,,,
200,PT08M35.00S,2021-12-29T03:44:35.0Z,2,REGULAR,rebound,offensive,[],202357,,,1610612744,20,35,2021-12-29T03:44:35Z,1960000,,,0,,N. Bjelica REBOUND (Off:1 Def:2),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,199.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
201,PT08M35.00S,2021-12-29T03:44:35.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",202357,94.40999984741211,50.0,1610612744,22,35,2021-12-29T03:45:09Z,1970000,0.0,0.0,1,right,N. Bjelica putback Layup (4 PTS),[202357],1610612744.0,GSW,putback,,,Bjelica,N. Bjelica,,,,,0.0,Made,,,,,,,,,,,,,4.0,,,,,,
202,PT08M35.00S,2021-12-29T03:44:35.7Z,2,REGULAR,foul,personal,['1freethrow'],203085,,,1610612744,22,35,2021-12-29T03:44:45Z,1980000,,,0,,A. Rivers shooting personal FOUL (1 PF) (Bjelica 1 FT),"[203085, 202357]",1610612743.0,DEN,shooting,,,Rivers,A. Rivers,,,,,,,,,,,,,,202041.0,1.0,0.0,Bjelica,202357.0,,,,,,,
204,PT08M35.00S,2021-12-29T03:44:47.3Z,2,REGULAR,substitution,out,[],203210,,,1610612744,22,35,2021-12-29T03:44:53Z,2000000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M35.00S,2021-12-29T03:44:47.3Z,2,REGULAR,substitution,in,[],203999,,,1610612744,22,35,2021-12-29T03:44:53Z,2010000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M35.00S,2021-12-29T03:45:04.3Z,2,REGULAR,freethrow,1 of 1,"['2ndchance', 'fastbreak']",202357,,,1610612744,23,35,2021-12-29T03:45:04Z,2020000,,,0,,N. Bjelica Free Throw 1 of 1 (5 PTS),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,Made,,,,,,,,,,,,,5.0,,,,,,
208,PT08M23.00S,2021-12-29T03:45:20.2Z,2,REGULAR,2pt,Jump Shot,[],1630192,5.469776609724048,13.725490196078432,1610612743,23,37,2021-12-29T03:45:22Z,2040000,181.0,-1.0,1,left,Z. Nnaji 18' Jump Shot (4 PTS) (F. Campazzo 6 AST),"[1630192, 1630267]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,18.14,Made,,,,,,,,,,,,,4.0,F. Campazzo,1630267.0,6.0,,,
210,PT08M14.00S,2021-12-29T03:45:29.0Z,2,REGULAR,3pt,Jump Shot,[],201939,64.47109067017082,31.61764705882353,1610612744,23,37,2021-12-29T03:45:31Z,2060000,-92.0,281.0,1,right,MISS S. Curry 29' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,29.61,Missed,,,,,,,,,,,,,,,,,,,
211,PT08M12.00S,2021-12-29T03:45:31.0Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,23,37,2021-12-29T03:46:16Z,2070000,,,0,,N. Jokic REBOUND (Off:0 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,210.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
212,PT07M54.00S,2021-12-29T03:45:49.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,4.812746386333772,63.23529411764706,1610612743,23,39,2021-12-29T03:45:52Z,2080000,-66.0,-7.0,1,left,B. Hyland 6' driving floating Jump Shot (2 PTS) (N. Jokic 4 AST),"[1630538, 203999]",1610612743.0,DEN,driving floating,,,Hyland,B. Hyland,,,,,6.66,Made,,,,,,,,,,,,,2.0,N. Jokic,203999.0,4.0,,,
214,PT07M44.00S,2021-12-29T03:46:00.3Z,2,REGULAR,foul,personal,['2freethrow'],1630267,,,1610612744,23,39,2021-12-29T03:46:12Z,2100000,,,0,,F. Campazzo shooting personal FOUL (1 PF) (Kuminga 2 FT),"[1630267, 1630228]",1610612743.0,DEN,shooting,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,202007.0,1.0,0.0,Kuminga,1630228.0,,,,,,,
216,PT07M44.00S,2021-12-29T03:46:36.1Z,2,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,23,39,2021-12-29T03:46:36Z,2120000,,,0,,MISS J. Kuminga Free Throw 1 of 2,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Missed,,,,,,,,,,,,,,,,,,,
217,PT07M44.00S,2021-12-29T03:46:36.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,23,39,2021-12-29T03:46:36Z,2130000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,216.0,,,,,,,,,,,,,,,,,,
218,PT07M44.00S,2021-12-29T03:46:38.5Z,2,REGULAR,substitution,out,[],202357,,,1610612744,23,39,2021-12-29T03:46:47Z,2140000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M44.00S,2021-12-29T03:46:38.5Z,2,REGULAR,substitution,out,[],1630267,,,1610612744,23,39,2021-12-29T03:46:47Z,2150000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M44.00S,2021-12-29T03:46:38.5Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,23,39,2021-12-29T03:46:47Z,2160000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M44.00S,2021-12-29T03:46:38.5Z,2,REGULAR,substitution,in,[],203115,,,1610612744,23,39,2021-12-29T03:46:47Z,2170000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M44.00S,2021-12-29T03:47:01.3Z,2,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,24,39,2021-12-29T03:47:01Z,2180000,,,0,,J. Kuminga Free Throw 2 of 2 (1 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,,,,,,,,,,,,,1.0,,,,,,
223,PT07M31.00S,2021-12-29T03:47:15.3Z,2,REGULAR,3pt,Jump Shot,[],203115,31.882391590013142,69.85294117647058,1610612743,24,39,2021-12-29T03:47:19Z,2190000,-99.0,247.0,1,left,MISS W. Barton 26' pullup 3PT,[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,26.64,Missed,,,,,,,,,,,,,,,,,,,
224,PT07M29.00S,2021-12-29T03:47:17.3Z,2,REGULAR,rebound,defensive,[],2738,,,1610612744,24,39,2021-12-29T03:59:22Z,2200000,,,0,,A. Iguodala REBOUND (Off:0 Def:1),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,223.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
225,PT07M25.00S,2021-12-29T03:47:24.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630538,,,1610612744,24,39,2021-12-29T03:47:34Z,2210000,,,0,,B. Hyland shooting personal FOUL (2 PF) (Kuminga 2 FT),"[1630538, 1630228]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,,,,,,,,,,202041.0,2.0,0.0,Kuminga,1630228.0,,,,,,,
227,PT07M25.00S,2021-12-29T03:47:46.6Z,2,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,25,39,2021-12-29T03:47:46Z,2230000,,,0,,J. Kuminga Free Throw 1 of 2 (2 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,,,,,,,,,,,,,2.0,,,,,,
228,PT07M25.00S,2021-12-29T03:47:47.5Z,2,REGULAR,substitution,out,[],2738,,,1610612744,25,39,2021-12-29T03:47:57Z,2240000,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M25.00S,2021-12-29T03:47:47.5Z,2,REGULAR,substitution,out,[],1630192,,,1610612744,25,39,2021-12-29T03:47:57Z,2250000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M25.00S,2021-12-29T03:47:47.5Z,2,REGULAR,substitution,in,[],203490,,,1610612744,25,39,2021-12-29T03:47:57Z,2260000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M25.00S,2021-12-29T03:47:47.5Z,2,REGULAR,substitution,in,[],201145,,,1610612744,25,39,2021-12-29T03:47:57Z,2270000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M25.00S,2021-12-29T03:48:08.1Z,2,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,25,39,2021-12-29T03:48:08Z,2280000,,,0,,MISS J. Kuminga Free Throw 2 of 2,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Missed,,,,,,,,,,,,,,,,,,,
233,PT07M22.00S,2021-12-29T03:48:09.8Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,25,39,2021-12-29T03:48:09Z,2290000,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,232.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
234,PT07M18.00S,2021-12-29T03:48:14.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630538,10.726018396846255,37.254901960784316,1610612743,25,39,2021-12-29T03:53:49Z,2300000,64.0,48.0,1,left,MISS B. Hyland 7' driving floating bank Shot,[1630538],1610612743.0,DEN,driving floating bank,,,Hyland,B. Hyland,,,,,7.99,Missed,,,,,,,,,,,,,,,,,,,
235,PT07M16.00S,2021-12-29T03:48:16.0Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,25,39,2021-12-29T03:59:11Z,2310000,,,0,,K. Looney REBOUND (Off:0 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,234.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
236,PT07M07.00S,2021-12-29T03:48:24.5Z,2,REGULAR,3pt,Jump Shot,[],203952,75.90341655716163,93.38235294117648,1610612744,28,39,2021-12-29T03:48:28Z,2320000,217.0,174.0,1,right,A. Wiggins 27' 3PT step back (12 PTS),[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,27.81,Made,,,,,,,,,,,,,12.0,,,,,,
238,PT07M00.00S,2021-12-29T03:48:40.7Z,2,REGULAR,foul,personal,[],1626172,,,1610612743,28,39,2021-12-29T03:48:44Z,2340000,,,0,,K. Looney personal FOUL (1 PF),"[1626172, 203999]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,202007.0,1.0,0.0,Jokic,203999.0,,,,,,,
240,PT07M00.00S,2021-12-29T03:48:50.1Z,2,REGULAR,substitution,out,[],1630228,,,1610612743,28,39,2021-12-29T03:48:54Z,2360000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M00.00S,2021-12-29T03:48:50.1Z,2,REGULAR,substitution,in,[],1627780,,,1610612743,28,39,2021-12-29T03:48:54Z,2370000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M46.00S,2021-12-29T03:49:07.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,10.5946123521682,48.529411764705884,1610612743,28,41,2021-12-29T03:49:10Z,2380000,7.0,47.0,1,left,N. Jokic driving Hook (10 PTS),[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,4.77,Made,,,,,,,,,,,,,10.0,,,,,,
243,PT06M31.00S,2021-12-29T03:49:22.5Z,2,REGULAR,2pt,Jump Shot,[],1626172,81.02825229960578,25.735294117647058,1610612744,28,41,2021-12-29T03:49:26Z,2390000,-121.0,126.0,1,right,MISS K. Looney 17' pullup Shot,[1626172],1610612744.0,GSW,pullup,,,Looney,K. Looney,,,,,17.48,Missed,,,,,,,,,,,,,,,,,,,
244,PT06M29.00S,2021-12-29T03:49:24.5Z,2,REGULAR,rebound,offensive,[],203952,,,1610612744,28,41,2021-12-29T03:50:29Z,2400000,,,0,,A. Wiggins REBOUND (Off:2 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,243.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
245,PT06M22.00S,2021-12-29T03:49:31.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627780,79.84559789750328,5.637254901960785,1610612744,28,41,2021-12-29T03:49:34Z,2410000,-222.0,137.0,1,right,MISS G. Payton II 26' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,,
246,PT06M20.00S,2021-12-29T03:49:33.1Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,28,41,2021-12-29T03:49:55Z,2420000,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,245.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
247,PT06M09.00S,2021-12-29T03:49:43.9Z,2,REGULAR,2pt,Jump Shot,[],1630538,4.418528252299605,74.26470588235294,1610612743,28,43,2021-12-29T03:49:47Z,2430000,-121.0,-11.0,1,left,B. Hyland 12' turnaround Jump Shot (4 PTS),[1630538],1610612743.0,DEN,turnaround,,,Hyland,B. Hyland,,,,,12.18,Made,,,,,,,,,,,,,4.0,,,,,,
248,PT06M09.00S,2021-12-29T03:49:50.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,28,43,2021-12-29T03:49:50Z,2440000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M09.00S,2021-12-29T03:50:43.6Z,2,REGULAR,substitution,out,[],201939,,,1610612744,28,43,2021-12-29T03:52:50Z,2450000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M09.00S,2021-12-29T03:50:43.6Z,2,REGULAR,substitution,in,[],1629185,,,1610612744,28,43,2021-12-29T03:52:50Z,2460000,,,0,,SUB in: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M46.00S,2021-12-29T03:53:01.7Z,2,REGULAR,3pt,Jump Shot,[],1629185,69.85873850197109,79.65686274509804,1610612744,28,43,2021-12-29T03:53:23Z,2470000,148.0,231.0,1,right,MISS C. Chiozza 27' 3PT,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,27.43,Missed,,,,,,,,,,,,,,,,,,,
252,PT05M45.00S,2021-12-29T03:53:02.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,28,43,2021-12-29T03:53:23Z,2480000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,251.0,,,,,,,,,,,,,,,,,,
253,PT05M45.00S,2021-12-29T03:53:07.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612744,28,43,2021-12-29T03:53:09Z,2490000,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,1628951.0,,,,,,,,,,,
254,PT05M33.00S,2021-12-29T03:53:26.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630538,20.97568988173456,93.38235294117648,1610612743,28,46,2021-12-29T03:53:29Z,2500000,-217.0,145.0,1,left,B. Hyland 26' 3PT  (7 PTS) (W. Barton 2 AST),"[1630538, 203115]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,26.07,Made,,,,,,,,,,,,,7.0,W. Barton,203115.0,2.0,,,
256,PT05M17.00S,2021-12-29T03:53:42.7Z,2,REGULAR,2pt,Jump Shot,[],203490,87.86136662286465,76.9607843137255,1610612744,28,46,2021-12-29T03:53:46Z,2520000,135.0,62.0,1,right,MISS O. Porter Jr. 14' fadeaway Shot,[203490],1610612744.0,GSW,fadeaway,,,Porter Jr.,O. Porter Jr.,,,,,14.82,Missed,,,,,,,,,,,,,,,,,,,
257,PT05M14.00S,2021-12-29T03:53:45.7Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,28,46,2021-12-29T03:54:34Z,2530000,,,0,,N. Jokic REBOUND (Off:0 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,256.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
258,PT05M09.00S,2021-12-29T03:53:50.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201145,7.835085413929041,2.941176470588235,1610612743,28,49,2021-12-29T03:53:54Z,2540000,235.0,21.0,1,left,J. Green 3PT  (3 PTS) (B. Hyland 1 AST),"[201145, 1630538]",1610612743.0,DEN,,,,Green,J. Green,,,,,23.62,Made,,,,,,,,,,,,,3.0,B. Hyland,1630538.0,1.0,,,
260,PT04M54.00S,2021-12-29T03:54:05.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,91.27792378449409,41.17647058823529,1610612744,30,49,2021-12-29T03:54:07Z,2560000,-44.0,29.0,1,right,K. Looney Layup (4 PTS) (C. Chiozza 1 AST),"[1626172, 1629185]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,5.31,Made,,,,,,,,,,,,,4.0,C. Chiozza,1629185.0,1.0,,,
262,PT04M32.00S,2021-12-29T03:54:27.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,9.543363994743759,44.36274509803921,1610612743,30,51,2021-12-29T03:59:15Z,2580000,28.0,37.0,1,left,N. Jokic Hook (12 PTS) (A. Rivers 2 AST),"[203999, 203085]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,4.67,Made,,,,,,,,,,,,,12.0,A. Rivers,203085.0,2.0,,,
264,PT04M20.00S,2021-12-29T03:54:41.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203952,92.06636005256242,53.431372549019606,1610612744,30,51,2021-12-29T03:58:31Z,2600000,17.0,22.0,1,right,MISS A. Wiggins driving Layup,[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,2.8,Missed,,,,,,,,,,,,,,,,,,,
265,PT04M19.00S,2021-12-29T03:54:42.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,30,51,2021-12-29T03:58:31Z,2610000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,264.0,,,,,,,,,,,,,,,,,,
266,PT04M19.00S,2021-12-29T03:54:48.1Z,2,REGULAR,foul,personal,[],1626172,,,1610612743,30,51,2021-12-29T03:55:08Z,2620000,,,0,,K. Looney loose ball personal FOUL (2 PF),"[1626172, 201145]",1610612744.0,GSW,loose ball,,,Looney,K. Looney,,,,,,,,,,,,,,202041.0,2.0,0.0,Green,201145.0,,,,,,,
268,PT03M58.00S,2021-12-29T03:55:18.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203490,,,1610612743,30,51,2021-12-29T03:55:26Z,2640000,,,0,,O. Porter Jr. personal FOUL (1 PF) (Rivers 2 FT),"[203490, 203085]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,202007.0,1.0,0.0,Rivers,203085.0,,,,,,,
270,PT03M58.00S,2021-12-29T03:55:57.9Z,2,REGULAR,freethrow,1 of 2,[],203085,,,1610612743,30,52,2021-12-29T03:55:57Z,2660000,,,0,,A. Rivers Free Throw 1 of 2 (4 PTS),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,Made,,,,,,,,,,,,,4.0,,,,,,
271,PT03M58.00S,2021-12-29T03:55:58.5Z,2,REGULAR,substitution,out,[],203952,,,1610612743,30,52,2021-12-29T03:56:02Z,2670000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M58.00S,2021-12-29T03:55:58.5Z,2,REGULAR,substitution,in,[],1629308,,,1610612743,30,52,2021-12-29T03:56:02Z,2680000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M58.00S,2021-12-29T03:56:19.7Z,2,REGULAR,freethrow,2 of 2,[],203085,,,1610612743,30,53,2021-12-29T03:56:19Z,2690000,,,0,,A. Rivers Free Throw 2 of 2 (5 PTS),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,Made,,,,,,,,,,,,,5.0,,,,,,
274,PT03M37.00S,2021-12-29T03:56:42.7Z,2,REGULAR,2pt,Jump Shot,[],1626172,87.72996057818659,77.45098039215686,1610612744,30,53,2021-12-29T03:56:45Z,2700000,137.0,63.0,1,right,MISS K. Looney 15' Jump Shot,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,15.1,Missed,,,,,,,,,,,,,,,,,,,
275,PT03M35.00S,2021-12-29T03:56:44.7Z,2,REGULAR,rebound,offensive,[],1627780,,,1610612744,30,53,2021-12-29T03:58:15Z,2710000,,,0,,G. Payton II REBOUND (Off:2 Def:0),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,274.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
276,PT03M32.00S,2021-12-29T03:56:47.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627780,94.40999984741211,50.0,1610612744,30,53,2021-12-29T03:56:47Z,2720000,0.0,0.0,1,right,MISS G. Payton II tip Layup,[1627780],1610612744.0,GSW,tip,,,Payton II,G. Payton II,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
