actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
180,PT09M03.00S,2022-04-03T01:10:09.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,84.31340341655716,57.59803921568627,1610612762,28,40,2022-04-03T01:10:13Z,1800000,38.0,95.0,1,right,J. Clarkson 10' turnaround Jump Shot (7 PTS),[203903],1610612762.0,UTA,turnaround,,,Clarkson,J. Clarkson,,,,,10.23,Made,7.0,,,,,,,,,,,,,,,,,,
181,PT09M02.00S,2022-04-03T01:10:15.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,28,40,2022-04-03T01:10:15Z,1810000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M02.00S,2022-04-03T01:11:38.8Z,2,REGULAR,substitution,out,[],1627780,,,1610612744,28,40,2022-04-03T01:13:09Z,1820000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M02.00S,2022-04-03T01:11:38.8Z,2,REGULAR,substitution,in,[],1630228,,,1610612744,28,40,2022-04-03T01:13:09Z,1830000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT08M40.00S,2022-04-03T01:13:40.4Z,2,REGULAR,3pt,Jump Shot,[],2738,28.597240473061763,19.607843137254903,1610612744,28,40,2022-04-03T01:13:43Z,1840000,152.0,216.0,1,left,MISS A. Iguodala 26' 3PT,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,26.44,Missed,,,,,,,,,,,,,,,,,,,
185,PT08M37.00S,2022-04-03T01:13:44.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,28,40,2022-04-03T01:13:44Z,1850000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,184.0,,,,,,,,,,,,,,
186,PT08M37.00S,2022-04-03T01:13:46.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,28,40,2022-04-03T01:13:46Z,1860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT08M19.00S,2022-04-03T01:14:12.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203903,86.02168199737189,47.30392156862745,1610612762,28,42,2022-04-03T01:14:16Z,1870000,-13.0,79.0,1,right,J. Clarkson 8' driving Layup (9 PTS),[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,8.0,Made,9.0,,,,,,,,,,,,,,,,,,
188,PT08M00.00S,2022-04-03T01:14:31.8Z,2,REGULAR,3pt,Jump Shot,[],203490,22.552562417871222,87.74509803921569,1610612744,28,42,2022-04-03T01:14:34Z,1880000,-189.0,159.0,1,left,MISS O. Porter Jr. 24' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,24.71,Missed,,,,,,,,,,,,,,,,,,,
189,PT07M57.00S,2022-04-03T01:14:34.9Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,28,42,2022-04-03T01:14:34Z,1890000,,,0,,R. Gobert REBOUND (Off:1 Def:6),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,188.0,7.0,6.0,1.0,,,,,,,,,,,
190,PT07M45.00S,2022-04-03T01:14:46.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203497,90.22667542706965,49.26470588235294,1610612762,28,44,2022-04-03T01:14:49Z,1900000,-4.0,39.0,1,right,R. Gobert turnaround Hook (6 PTS) (M. Conley 3 AST),"[203497, 201144]",1610612762.0,UTA,turnaround,,,Gobert,R. Gobert,,,,,3.96,Made,6.0,M. Conley,201144.0,3.0,,,,,,,,,,,,,,,
192,PT07M23.00S,2022-04-03T01:15:08.5Z,2,REGULAR,turnover,bad pass,[],202691,,,1610612744,28,44,2022-04-03T01:15:10Z,1920000,,,0,,K. Thompson bad pass TURNOVER (1 TO),"[202691, 201144]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,1.0,,,Conley,201144.0,
193,PT07M23.00S,2022-04-03T01:15:08.5Z,2,REGULAR,steal,,[],201144,,,1610612762,28,44,2022-04-03T01:15:11Z,1930000,,,0,,M. Conley STEAL (1 STL),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT07M02.00S,2022-04-03T01:15:30.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201144,64.99671484888306,59.80392156862745,1610612762,28,47,2022-04-03T01:15:33Z,1940000,49.0,277.0,1,right,M. Conley 28' 3PT step back (9 PTS),[201144],1610612762.0,UTA,step back,,,Conley,M. Conley,,,,,28.08,Made,9.0,,,,,,,,,,,,,,,,,,
195,PT07M00.00S,2022-04-03T01:15:37.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,28,47,2022-04-03T01:15:37Z,1950000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT07M00.00S,2022-04-03T01:15:40.7Z,2,REGULAR,substitution,out,[],202357,,,1610612744,28,47,2022-04-03T01:18:26Z,1960000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT07M00.00S,2022-04-03T01:15:40.7Z,2,REGULAR,substitution,out,[],2738,,,1610612744,28,47,2022-04-03T01:18:26Z,1970000,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M00.00S,2022-04-03T01:15:40.7Z,2,REGULAR,substitution,out,[],202691,,,1610612744,28,47,2022-04-03T01:18:26Z,1980000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M00.00S,2022-04-03T01:15:40.7Z,2,REGULAR,substitution,out,[],201144,,,1610612744,28,47,2022-04-03T01:18:26Z,1990000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M00.00S,2022-04-03T01:15:40.7Z,2,REGULAR,substitution,out,[],203497,,,1610612744,28,47,2022-04-03T01:18:26Z,2000000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M00.00S,2022-04-03T01:15:40.7Z,2,REGULAR,substitution,out,[],1627823,,,1610612744,28,47,2022-04-03T01:18:26Z,2010000,,,0,,SUB out: J. Hernangomez,[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M00.00S,2022-04-03T01:15:40.7Z,2,REGULAR,substitution,in,[],1629673,,,1610612744,28,47,2022-04-03T01:18:26Z,2020000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M00.00S,2022-04-03T01:15:40.7Z,2,REGULAR,substitution,in,[],203952,,,1610612744,28,47,2022-04-03T01:18:26Z,2030000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M00.00S,2022-04-03T01:15:40.7Z,2,REGULAR,substitution,in,[],203110,,,1610612744,28,47,2022-04-03T01:18:26Z,2040000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M00.00S,2022-04-03T01:15:40.7Z,2,REGULAR,substitution,in,[],202355,,,1610612744,28,47,2022-04-03T01:18:26Z,2050000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M00.00S,2022-04-03T01:15:40.7Z,2,REGULAR,substitution,in,[],1628378,,,1610612744,28,47,2022-04-03T01:18:26Z,2060000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M00.00S,2022-04-03T01:15:40.7Z,2,REGULAR,substitution,in,[],202711,,,1610612744,28,47,2022-04-03T01:18:26Z,2070000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M00.00S,2022-04-03T01:15:40.7Z,2,REGULAR,substitution,out,[],1627863,,,1610612744,28,47,2022-04-03T01:24:26Z,2075000,,,0,,SUB out: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M00.00S,2022-04-03T01:15:40.7Z,2,REGULAR,substitution,in,[],1626220,,,1610612744,28,47,2022-04-03T01:24:26Z,2077500,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M46.00S,2022-04-03T01:18:46.4Z,2,REGULAR,foul,personal,[],203903,,,1610612744,28,47,2022-04-03T01:18:50Z,2080000,,,0,,J. Clarkson personal FOUL (2 PF),"[203903, 203490]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,2005.0,2.0,0.0,Porter Jr.,203490.0,,,,,,
210,PT06M42.00S,2022-04-03T01:19:05.4Z,2,REGULAR,turnover,bad pass,[],203952,,,1610612744,28,47,2022-04-03T01:27:01Z,2100000,,,0,,A. Wiggins bad pass TURNOVER (2 TO),"[203952, 1628378]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,2.0,,,Mitchell,1628378.0,
211,PT06M42.00S,2022-04-03T01:19:05.4Z,2,REGULAR,steal,,[],1628378,,,1610612762,28,47,2022-04-03T01:19:10Z,2110000,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M41.00S,2022-04-03T01:19:12.8Z,2,REGULAR,foul,personal,['2freethrow'],203952,,,1610612762,28,47,2022-04-03T01:19:30Z,2120000,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Mitchell 2 FT),"[203952, 1628378]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,2005.0,2.0,0.0,Mitchell,1628378.0,,,,,,
214,PT06M41.00S,2022-04-03T01:19:45.1Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628378,,,1610612762,28,48,2022-04-03T01:19:45Z,2140000,,,0,,D. Mitchell Free Throw 1 of 2 (12 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
215,PT06M41.00S,2022-04-03T01:20:07.6Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628378,,,1610612762,28,49,2022-04-03T01:20:07Z,2150000,,,0,,D. Mitchell Free Throw 2 of 2 (13 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
216,PT06M27.00S,2022-04-03T01:20:23.6Z,2,REGULAR,3pt,Jump Shot,[],1629673,29.122864651773984,25.245098039215684,1610612744,31,49,2022-04-03T01:20:26Z,2160000,124.0,221.0,1,left,J. Poole 25' 3PT  (8 PTS) (D. Green 5 AST),"[1629673, 203110]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,25.36,Made,8.0,D. Green,203110.0,5.0,,,,,,,,,,,,,,,
218,PT06M12.00S,2022-04-03T01:20:37.8Z,2,REGULAR,3pt,Jump Shot,[],1628378,67.23061760840999,62.00980392156863,1610612762,31,49,2022-04-03T01:20:41Z,2180000,60.0,256.0,1,right,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,,
219,PT06M09.00S,2022-04-03T01:20:41.6Z,2,REGULAR,rebound,defensive,[],203490,,,1610612744,31,49,2022-04-03T01:20:41Z,2190000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:1),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,218.0,1.0,1.0,0.0,,,,,,,,,,,
220,PT06M01.00S,2022-04-03T01:20:49.4Z,2,REGULAR,3pt,Jump Shot,[],1629673,31.61957950065703,67.64705882352942,1610612744,31,49,2022-04-03T01:20:51Z,2200000,-88.0,245.0,1,left,MISS J. Poole 26' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,,
221,PT05M59.00S,2022-04-03T01:20:51.4Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,31,49,2022-04-03T01:23:15Z,2210000,,,0,,H. Whiteside REBOUND (Off:0 Def:1),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,220.0,1.0,1.0,0.0,,,,,,,,,,,
222,PT05M48.00S,2022-04-03T01:21:02.2Z,2,REGULAR,turnover,bad pass,[],202711,,,1610612762,31,49,2022-04-03T01:21:03Z,2220000,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[202711, 1630228]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,1.0,,,Kuminga,1630228.0,
223,PT05M48.00S,2022-04-03T01:21:02.2Z,2,REGULAR,steal,,[],1630228,,,1610612744,31,49,2022-04-03T01:21:04Z,2230000,,,0,,J. Kuminga STEAL (1 STL),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT05M46.00S,2022-04-03T01:21:09.8Z,2,REGULAR,foul,personal,[],1626220,,,1610612744,31,49,2022-04-03T01:26:02Z,2240000,,,0,,R. O'Neale take personal FOUL (1 PF),"[1626220, 1630228]",1610612762.0,UTA,take,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,2005.0,1.0,0.0,Kuminga,1630228.0,,,,,,
226,PT05M33.00S,2022-04-03T01:21:34.5Z,2,REGULAR,turnover,bad pass,[],1629673,,,1610612744,31,49,2022-04-03T01:21:36Z,2260000,,,0,,J. Poole bad pass TURNOVER (2 TO),"[1629673, 202711]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,2.0,,,Bogdanovic,202711.0,
227,PT05M33.00S,2022-04-03T01:21:34.5Z,2,REGULAR,steal,,[],202711,,,1610612762,31,49,2022-04-03T01:21:36Z,2270000,,,0,,B. Bogdanovic STEAL (1 STL),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT05M33.00S,2022-04-03T01:21:38.3Z,2,REGULAR,foul,personal,[],203110,,,1610612762,31,49,2022-04-03T01:29:39Z,2280000,,,0,,D. Green loose ball personal FOUL (1 PF),"[203110, 202711]",1610612744.0,GSW,loose ball,,,Green,D. Green,,,,,,,,,,,,,,,202027.0,1.0,0.0,Bogdanovic,202711.0,,,,,,
230,PT05M19.00S,2022-04-03T01:22:06.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628378,89.17542706964521,45.588235294117645,1610612762,31,49,2022-04-03T01:22:09Z,2300000,-22.0,49.0,1,right,MISS D. Mitchell driving Layup,[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,5.4,Missed,,,,,,,,,,,,,,,,,,,
231,PT05M17.00S,2022-04-03T01:22:08.0Z,2,REGULAR,rebound,defensive,[],203490,,,1610612744,31,49,2022-04-03T01:22:32Z,2310000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,230.0,2.0,2.0,0.0,,,,,,,,,,,
232,PT05M12.00S,2022-04-03T01:22:16.0Z,2,REGULAR,turnover,palming,[],1629673,,,1610612744,31,49,2022-04-03T01:22:19Z,2320000,,,0,,J. Poole palming TURNOVER (3 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,202027.0,,,,,3.0,,,,,
233,PT05M12.00S,2022-04-03T01:22:25.4Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612762,31,49,2022-04-03T01:22:26Z,2330000,,,0,,TEAM delay-of-game VIOLATION,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,202027.0,,,,,,,,,,
234,PT04M51.00S,2022-04-03T01:22:54.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,69.46452036793693,11.76470588235294,1610612762,31,49,2022-04-03T01:22:57Z,2340000,-191.0,235.0,1,right,MISS D. Mitchell 30' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,30.26,Missed,,,,,,,,,,,,,,,,,,,
235,PT04M48.00S,2022-04-03T01:22:58.3Z,2,REGULAR,rebound,offensive,[],202355,,,1610612762,31,49,2022-04-03T01:22:58Z,2350000,,,0,,H. Whiteside REBOUND (Off:1 Def:1),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,234.0,2.0,1.0,1.0,,,,,,,,,,,
236,PT04M48.00S,2022-04-03T01:23:00.2Z,2,REGULAR,foul,personal,[],1630228,,,1610612762,31,49,2022-04-03T01:23:05Z,2360000,,,0,,J. Kuminga personal FOUL (1 PF),"[1630228, 202355]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,2005.0,1.0,0.0,Whiteside,202355.0,,,,,,
238,PT04M48.00S,2022-04-03T01:23:16.1Z,2,REGULAR,substitution,out,[],1630228,,,1610612762,31,49,2022-04-03T01:23:21Z,2380000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT04M48.00S,2022-04-03T01:23:16.1Z,2,REGULAR,substitution,out,[],203490,,,1610612762,31,49,2022-04-03T01:23:21Z,2390000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT04M48.00S,2022-04-03T01:23:16.1Z,2,REGULAR,substitution,in,[],1627780,,,1610612762,31,49,2022-04-03T01:23:21Z,2400000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT04M48.00S,2022-04-03T01:23:16.1Z,2,REGULAR,substitution,in,[],202691,,,1610612762,31,49,2022-04-03T01:23:21Z,2410000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT04M45.00S,2022-04-03T01:23:24.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202711,89.04402102496715,54.166666666666664,1610612762,31,51,2022-04-03T01:23:28Z,2420000,21.0,50.0,1,right,B. Bogdanovic alley-oop Layup (6 PTS) (R. O'Neale 2 AST),"[202711, 1626220]",1610612762.0,UTA,alley-oop,,,Bogdanovic,B. Bogdanovic,,,,,5.46,Made,6.0,R. O'Neale,1626220.0,2.0,,,,,,,,,,,,,,,
244,PT04M32.00S,2022-04-03T01:23:37.1Z,2,REGULAR,3pt,Jump Shot,[],1627780,5.732588699080158,96.07843137254902,1610612744,34,51,2022-04-03T01:23:39Z,2440000,-230.0,1.0,1,left,G. Payton II 3PT  (3 PTS) (K. Thompson 2 AST),"[1627780, 202691]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,23.04,Made,3.0,K. Thompson,202691.0,2.0,,,,,,,,,,,,,,,
246,PT04M15.00S,2022-04-03T01:23:55.7Z,2,REGULAR,2pt,Jump Shot,[],1626220,85.23324572930355,69.36274509803921,1610612762,34,51,2022-04-03T01:46:40Z,2460000,97.0,86.0,1,right,MISS R. O'Neale 12' floating Shot,[1626220],1610612762.0,UTA,floating,,,O'Neale,R. O'Neale,,,,,12.97,Missed,,,,,,,,,,,,,,,,,,,
247,PT04M13.00S,2022-04-03T01:23:57.7Z,2,REGULAR,rebound,offensive,[],1626220,,,1610612762,34,51,2022-04-03T01:46:40Z,2470000,,,0,,R. O'Neale REBOUND (Off:1 Def:1),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,246.0,2.0,1.0,1.0,,,,,,,,,,,
248,PT04M11.00S,2022-04-03T01:24:01.0Z,2,REGULAR,turnover,lost ball,[],1626220,,,1610612762,34,51,2022-04-03T01:46:48Z,2480000,,,0,,R. O'Neale lost ball TURNOVER (1 TO),"[1626220, 203952]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,1.0,,,Wiggins,203952.0,
249,PT04M11.00S,2022-04-03T01:24:01.0Z,2,REGULAR,steal,,[],203952,,,1610612744,34,51,2022-04-03T01:50:34Z,2490000,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M01.00S,2022-04-03T01:24:07.7Z,2,REGULAR,turnover,bad pass,[],203110,,,1610612744,34,51,2022-04-03T01:24:09Z,2500000,,,0,,D. Green bad pass TURNOVER (2 TO),"[203110, 202711]",1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,2.0,,,Bogdanovic,202711.0,
251,PT04M01.00S,2022-04-03T01:24:07.7Z,2,REGULAR,steal,,[],202711,,,1610612762,34,51,2022-04-03T01:24:10Z,2510000,,,0,,B. Bogdanovic STEAL (2 STL),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M00.00S,2022-04-03T01:24:30.7Z,2,REGULAR,substitution,out,[],203903,,,1610612762,34,51,2022-04-03T01:24:40Z,2520000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M00.00S,2022-04-03T01:24:30.7Z,2,REGULAR,substitution,out,[],202355,,,1610612762,34,51,2022-04-03T01:24:40Z,2530000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M00.00S,2022-04-03T01:24:30.7Z,2,REGULAR,substitution,in,[],203497,,,1610612762,34,51,2022-04-03T01:24:40Z,2540000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M00.00S,2022-04-03T01:24:30.7Z,2,REGULAR,substitution,in,[],201144,,,1610612762,34,51,2022-04-03T01:24:40Z,2550000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M57.00S,2022-04-03T01:25:06.7Z,2,REGULAR,jumpball,recovered,[],201144,,,1610612762,34,51,2022-04-03T01:25:06Z,2560000,,,0,,Jump Ball B. Bogdanovic vs. G. Payton II: Tip to M. Conley,"[201144, 202711, 1627780]",1610612762.0,UTA,heldball,M. Conley,201144.0,Conley,M. Conley,Bogdanovic,202711.0,Payton II,1627780.0,,,,,,,,,,,,,,,,,,,,,
261,PT03M38.00S,2022-04-03T01:25:25.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,76.5604467805519,87.00980392156863,1610612762,34,51,2022-04-03T01:25:28Z,2590000,185.0,168.0,1,right,MISS R. O'Neale 24' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,,
262,PT03M36.00S,2022-04-03T01:25:27.9Z,2,REGULAR,rebound,offensive,[],201144,,,1610612762,34,51,2022-04-03T01:25:47Z,2600000,,,0,,M. Conley REBOUND (Off:1 Def:2),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,261.0,3.0,2.0,1.0,,,,,,,,,,,
263,PT03M24.00S,2022-04-03T01:25:39.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628378,85.10183968462549,48.77450980392157,1610612762,34,53,2022-04-03T01:25:43Z,2610000,-6.0,88.0,1,right,D. Mitchell 8' driving floating Jump Shot (15 PTS),[1628378],1610612762.0,UTA,driving floating,,,Mitchell,D. Mitchell,,,,,8.77,Made,15.0,,,,,,,,,,,,,,,,,,
264,PT03M04.00S,2022-04-03T01:25:59.2Z,2,REGULAR,3pt,Jump Shot,[],1629673,21.632720105124836,10.049019607843137,1610612744,37,53,2022-04-03T01:26:01Z,2620000,200.0,151.0,1,left,J. Poole 25' 3PT  (11 PTS) (G. Payton II 2 AST),"[1629673, 1627780]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,25.03,Made,11.0,G. Payton II,1627780.0,2.0,,,,,,,,,,,,,,,
266,PT02M43.00S,2022-04-03T01:26:20.6Z,2,REGULAR,3pt,Jump Shot,[],1628378,93.9060446780552,3.9215686274509802,1610612762,37,53,2022-04-03T01:26:23Z,2640000,-230.0,5.0,1,right,MISS D. Mitchell 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
267,PT02M41.00S,2022-04-03T01:26:23.5Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,37,53,2022-04-03T01:26:23Z,2650000,,,0,,D. Green REBOUND (Off:0 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,266.0,4.0,4.0,0.0,,,,,,,,,,,
268,PT02M36.00S,2022-04-03T01:26:28.6Z,2,REGULAR,foul,personal,['3freethrow'],202711,,,1610612744,37,53,2022-04-03T01:26:37Z,2660000,,,0,,B. Bogdanovic shooting personal FOUL (1 PF) (Poole 3 FT),"[202711, 1629673]",1610612762.0,UTA,shooting,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,202037.0,1.0,0.0,Poole,1629673.0,,,,,,
