actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
263,PT05M18.00S,2022-01-10T02:19:22.3Z,2,REGULAR,3pt,Jump Shot,[],1629308,69.07030223390277,73.0392156862745,1610612744,41,35,2022-01-10T02:19:25Z,2620000,115.0,238.0,1,right,MISS J. Toscano-Anderson 26' 3PT,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,26.46,Missed,,,,,,,,,,,,,,
264,PT05M15.00S,2022-01-10T02:19:25.8Z,2,REGULAR,rebound,offensive,[],203490,,,1610612744,41,35,2022-01-10T02:19:25Z,2630000,,,0,,O. Porter Jr. REBOUND (Off:3 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,263.0,5.0,2.0,3.0,,,,,,
265,PT05M11.00S,2022-01-10T02:19:29.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629308,92.19776609724047,43.38235294117647,1610612744,41,35,2022-01-10T02:19:31Z,2640000,-33.0,21.0,1,right,MISS J. Toscano-Anderson driving Layup,[1629308],1610612744.0,GSW,driving,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,3.91,Missed,,,,,,,,,,,,,,
266,PT05M08.00S,2022-01-10T02:19:32.6Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,41,35,2022-01-10T02:19:32Z,2650000,,,0,,K. Looney REBOUND (Off:4 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,265.0,8.0,4.0,4.0,,,,,,
267,PT05M08.00S,2022-01-10T02:19:32.9Z,2,REGULAR,turnover,bad pass,[],1626172,,,1610612744,41,35,2022-01-10T02:19:35Z,2660000,,,0,,K. Looney bad pass TURNOVER (1 TO),"[1626172, 1626224]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,1.0,Osman,1626224.0,,,
268,PT05M08.00S,2022-01-10T02:19:32.9Z,2,REGULAR,steal,,[],1626224,,,1610612739,41,35,2022-01-10T02:19:39Z,2670000,,,0,,C. Osman STEAL (1 STL),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M07.00S,2022-01-10T02:19:43.9Z,2,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612739,41,35,2022-01-10T02:20:43Z,2680000,,,0,,J. Poole shooting personal FOUL (1 PF) (Osman 2 FT),"[1629673, 1626224]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,2882.0,1.0,0.0,Osman,1626224.0,,,,,,,,,,,,,,,,
273,PT05M07.00S,2022-01-10T02:20:12.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626224,,,1610612739,41,36,2022-01-10T02:20:38Z,2700000,,,0,,C. Osman Free Throw 1 of 2 (3 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
274,PT05M07.00S,2022-01-10T02:20:12.5Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626224,,,1610612739,41,37,2022-01-10T02:20:38Z,2710000,,,0,,C. Osman Free Throw 2 of 2 (4 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
275,PT04M56.00S,2022-01-10T02:20:45.2Z,2,REGULAR,2pt,Jump Shot,[],1629673,73.53810775295663,49.50980392156863,1610612744,41,37,2022-01-10T02:20:48Z,2720000,-2.0,196.0,1,right,MISS J. Poole 19' pullup Shot,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,,,,,,19.62,Missed,,,,,,,,,,,,,,
276,PT04M54.00S,2022-01-10T02:20:47.2Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,41,37,2022-01-10T02:21:43Z,2730000,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,275.0,3.0,2.0,1.0,,,,,,
277,PT04M49.00S,2022-01-10T02:20:53.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626224,26.49474375821288,86.76470588235294,1610612739,41,37,2022-01-10T02:20:57Z,2740000,-184.0,197.0,1,left,MISS C. Osman 26' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,26.91,Missed,,,,,,,,,,,,,,
278,PT04M47.00S,2022-01-10T02:20:55.3Z,2,REGULAR,rebound,defensive,[],1629308,,,1610612744,41,37,2022-01-10T02:21:38Z,2750000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:2),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,277.0,2.0,2.0,0.0,,,,,,
279,PT04M42.00S,2022-01-10T02:21:00.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203490,83.13074901445466,4.166666666666666,1610612744,41,37,2022-01-10T02:21:45Z,2760000,-229.0,106.0,1,right,MISS O. Porter Jr. 25' running 3PT,[203490],1610612744.0,GSW,running,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,25.26,Missed,,,,,,,,,,,,,,
280,PT04M40.00S,2022-01-10T02:21:02.0Z,2,REGULAR,rebound,defensive,[],1630205,,,1610612739,41,37,2022-01-10T02:21:33Z,2770000,,,0,,L. Stevens REBOUND (Off:0 Def:1),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,279.0,1.0,1.0,0.0,,,,,,
281,PT04M31.00S,2022-01-10T02:21:10.9Z,2,REGULAR,3pt,Jump Shot,[],1628374,32.53942181340342,56.372549019607845,1610612739,41,37,2022-01-10T02:21:14Z,2780000,-32.0,253.0,1,left,MISS L. Markkanen 25' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,25.54,Missed,,,,,,,,,,,,,,
282,PT04M29.00S,2022-01-10T02:21:12.9Z,2,REGULAR,rebound,defensive,[],1629308,,,1610612744,41,37,2022-01-10T02:21:29Z,2790000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:3),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,281.0,3.0,3.0,0.0,,,,,,
283,PT04M23.00S,2022-01-10T02:21:24.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,41,37,2022-01-10T02:21:24Z,2800000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M23.00S,2022-01-10T02:23:58.7Z,2,REGULAR,substitution,out,[],1629308,,,1610612744,41,37,2022-01-10T02:24:17Z,2810000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M23.00S,2022-01-10T02:23:58.7Z,2,REGULAR,substitution,in,[],202691,,,1610612744,41,37,2022-01-10T02:24:17Z,2820000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M17.00S,2022-01-10T02:24:26.6Z,2,REGULAR,3pt,Jump Shot,[],1629673,93.64323258869908,2.2058823529411766,1610612744,44,37,2022-01-10T02:24:29Z,2830000,-239.0,7.0,1,right,J. Poole 3PT  (5 PTS) (O. Porter Jr. 2 AST),"[1629673, 203490]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,23.91,Made,5.0,O. Porter Jr.,203490.0,2.0,,,,,,,,,,
288,PT03M53.00S,2022-01-10T02:24:50.4Z,2,REGULAR,turnover,bad pass,[],1628386,,,1610612739,44,37,2022-01-10T02:24:51Z,2850000,,,0,,J. Allen bad pass TURNOVER (2 TO),"[1628386, 1626172]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,2.0,Looney,1626172.0,,,
289,PT03M53.00S,2022-01-10T02:24:50.4Z,2,REGULAR,steal,,[],1626172,,,1610612744,44,37,2022-01-10T02:25:32Z,2860000,,,0,,K. Looney STEAL (2 STL),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M34.00S,2022-01-10T02:25:10.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203490,91.40932982917214,41.911764705882355,1610612744,44,37,2022-01-10T02:25:11Z,2870000,-40.0,28.0,1,right,MISS O. Porter Jr. Layup - blocked,"[203490, 1628386]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,4.93,Missed,,,,,,,,,,,,Allen,1628386.0,
291,PT03M34.00S,2022-01-10T02:25:10.2Z,2,REGULAR,block,,[],1628386,,,1610612744,44,37,2022-01-10T02:25:13Z,2880000,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M32.00S,2022-01-10T02:25:12.2Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,44,37,2022-01-10T02:25:44Z,2890000,,,0,,K. Looney REBOUND (Off:5 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,290.0,9.0,4.0,5.0,,,,,,
293,PT03M31.00S,2022-01-10T02:25:16.8Z,2,REGULAR,turnover,out-of-bounds,[],1626172,,,1610612744,44,37,2022-01-10T02:25:20Z,2900000,,,0,,K. Looney step out-of-bounds TURNOVER (2 TO),[1626172],1610612744.0,GSW,step,,,Looney,K. Looney,,,,,2882.0,,,,,,,,,,,,,,,2.0,,,,,
294,PT03M19.00S,2022-01-10T02:25:46.0Z,2,REGULAR,turnover,bad pass,[],1629636,,,1610612739,44,37,2022-01-10T02:25:47Z,2910000,,,0,,D. Garland bad pass TURNOVER (1 TO),"[1629636, 203490]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,1.0,Porter Jr.,203490.0,,,
295,PT03M19.00S,2022-01-10T02:25:46.0Z,2,REGULAR,steal,,[],203490,,,1610612744,44,37,2022-01-10T02:25:48Z,2920000,,,0,,O. Porter Jr. STEAL (1 STL),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M12.00S,2022-01-10T02:25:52.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202691,85.89027595269383,41.17647058823529,1610612744,44,37,2022-01-10T02:27:37Z,2930000,-44.0,80.0,1,right,MISS K. Thompson 9' turnaround fadeaway Shot,[202691],1610612744.0,GSW,turnaround fadeaway,,,Thompson,K. Thompson,,,,,,,,,,9.14,Missed,,,,,,,,,,,,,,
297,PT03M10.00S,2022-01-10T02:25:54.8Z,2,REGULAR,rebound,offensive,[],203490,,,1610612744,44,37,2022-01-10T02:26:02Z,2940000,,,0,,O. Porter Jr. REBOUND (Off:4 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,296.0,6.0,2.0,4.0,,,,,,
298,PT02M56.00S,2022-01-10T02:26:09.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",202691,93.64323258869908,51.9607843137255,1610612744,46,37,2022-01-10T02:26:12Z,2950000,10.0,7.0,1,right,K. Thompson driving DUNK (4 PTS),[202691],1610612744.0,GSW,driving,,,Thompson,K. Thompson,,,,,,,,,,1.22,Made,4.0,,,,,,,,,,,,,
299,PT02M39.00S,2022-01-10T02:26:24.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626224,13.87976346911958,40.68627450980392,1610612739,46,37,2022-01-10T02:26:27Z,2960000,47.0,78.0,1,left,MISS C. Osman 9' driving floating Shot,[1626224],1610612739.0,CLE,driving floating,,,Osman,C. Osman,,,,,,,,,,9.09,Missed,,,,,,,,,,,,,,
300,PT02M36.00S,2022-01-10T02:26:27.6Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,46,37,2022-01-10T02:34:05Z,2970000,,,0,,K. Looney REBOUND (Off:5 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,299.0,10.0,5.0,5.0,,,,,,
301,PT02M28.00S,2022-01-10T02:26:39.3Z,2,REGULAR,turnover,traveling,[],202691,,,1610612744,46,37,2022-01-10T02:26:41Z,2980000,,,0,,K. Thompson traveling TURNOVER (1 TO),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,2882.0,,,,,,,,,,,,,,,1.0,,,,,
302,PT02M28.00S,2022-01-10T02:26:43.6Z,2,REGULAR,substitution,out,[],1629673,,,1610612739,46,37,2022-01-10T02:26:56Z,2990000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M28.00S,2022-01-10T02:26:43.6Z,2,REGULAR,substitution,in,[],201939,,,1610612739,46,37,2022-01-10T02:26:56Z,3000000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M13.00S,2022-01-10T02:27:15.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630205,8.360709592641262,52.94117647058824,1610612739,46,39,2022-01-10T02:27:18Z,3010000,-15.0,26.0,1,left,L. Stevens driving DUNK (9 PTS) (D. Garland 2 AST),"[1630205, 1629636]",1610612739.0,CLE,driving,,,Stevens,L. Stevens,,,,,,,,,,3.0,Made,9.0,D. Garland,1629636.0,2.0,,,,,,,,,,
306,PT02M02.00S,2022-01-10T02:27:25.9Z,2,REGULAR,3pt,Jump Shot,[],201939,61.84296977660972,55.14705882352941,1610612744,46,39,2022-01-10T02:27:34Z,3030000,26.0,306.0,1,right,MISS S. Curry 30' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,,,,,,30.73,Missed,,,,,,,,,,,,,,
307,PT02M00.00S,2022-01-10T02:27:27.9Z,2,REGULAR,rebound,defensive,[],1630205,,,1610612739,46,39,2022-01-10T02:28:55Z,3040000,,,0,,L. Stevens REBOUND (Off:0 Def:2),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,306.0,2.0,2.0,0.0,,,,,,
308,PT01M52.00S,2022-01-10T02:27:36.5Z,2,REGULAR,3pt,Jump Shot,[],1629636,30.962549277266753,18.137254901960784,1610612739,46,39,2022-01-10T02:30:42Z,3050000,159.0,239.0,1,left,MISS D. Garland 28' step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,,,,,,28.68,Missed,,,,,,,,,,,,,,
309,PT01M50.00S,2022-01-10T02:27:38.5Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,46,39,2022-01-10T02:28:50Z,3060000,,,0,,S. Curry REBOUND (Off:1 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,308.0,3.0,2.0,1.0,,,,,,
310,PT01M38.00S,2022-01-10T02:27:51.3Z,2,REGULAR,2pt,Jump Shot,[],202691,88.12417871222075,22.54901960784314,1610612744,46,39,2022-01-10T02:31:06Z,3070000,-137.0,59.0,1,right,MISS K. Thompson 14' fadeaway Shot,[202691],1610612744.0,GSW,fadeaway,,,Thompson,K. Thompson,,,,,,,,,,14.95,Missed,,,,,,,,,,,,,,
311,PT01M36.00S,2022-01-10T02:27:53.3Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,46,39,2022-01-10T02:28:23Z,3080000,,,0,,C. Osman REBOUND (Off:1 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,310.0,2.0,1.0,1.0,,,,,,
312,PT01M31.00S,2022-01-10T02:27:57.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630205,8.492115637319317,51.9607843137255,1610612739,46,41,2022-01-10T02:31:33Z,3090000,-10.0,27.0,1,left,L. Stevens running DUNK (11 PTS) (C. Osman 2 AST),"[1630205, 1626224]",1610612739.0,CLE,running,,,Stevens,L. Stevens,,,,,,,,,,2.9,Made,11.0,C. Osman,1626224.0,2.0,,,,,,,,,,
314,PT01M18.00S,2022-01-10T02:28:10.6Z,2,REGULAR,3pt,Jump Shot,[],202691,72.09264126149803,16.666666666666664,1610612744,49,41,2022-01-10T02:28:13Z,3110000,-167.0,210.0,1,right,K. Thompson 26' 3PT  (7 PTS) (O. Porter Jr. 3 AST),"[202691, 203490]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,26.8,Made,7.0,O. Porter Jr.,203490.0,3.0,,,,,,,,,,
316,PT00M58.70S,2022-01-10T02:28:32.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202691,,,1610612739,49,41,2022-01-10T02:28:45Z,3130000,,,0,,K. Thompson shooting personal FOUL (2 PF) (Markkanen 2 FT),"[202691, 1628374]",1610612744.0,GSW,shooting,,,Thompson,K. Thompson,,,,,1363.0,2.0,0.0,Markkanen,1628374.0,,,,,,,,,,,,,,,,
318,PT00M58.70S,2022-01-10T02:28:59.4Z,2,REGULAR,freethrow,1 of 2,[],1628374,,,1610612739,49,42,2022-01-10T02:28:59Z,3150000,,,0,,L. Markkanen Free Throw 1 of 2 (1 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
319,PT00M58.70S,2022-01-10T02:29:13.6Z,2,REGULAR,freethrow,2 of 2,[],1628374,,,1610612739,49,43,2022-01-10T02:29:13Z,3160000,,,0,,L. Markkanen Free Throw 2 of 2 (2 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
320,PT00M50.00S,2022-01-10T02:29:25.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,91.67214191852825,42.15686274509804,1610612744,51,43,2022-01-10T02:29:27Z,3170000,-39.0,26.0,1,right,S. Curry driving finger roll Layup (18 PTS),[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,,,,,,4.69,Made,18.0,,,,,,,,,,,,,
321,PT00M37.80S,2022-01-10T02:29:41.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630205,10.5946123521682,34.55882352941176,1610612739,51,45,2022-01-10T02:29:44Z,3180000,77.0,47.0,1,left,L. Stevens 9' driving Layup (13 PTS) (C. Osman 3 AST),"[1630205, 1626224]",1610612739.0,CLE,driving,,,Stevens,L. Stevens,,,,,,,,,,9.04,Made,13.0,C. Osman,1626224.0,3.0,,,,,,,,,,
323,PT00M30.40S,2022-01-10T02:29:52.8Z,2,REGULAR,3pt,Jump Shot,[],203952,69.33311432325887,79.16666666666666,1610612744,51,45,2022-01-10T02:29:55Z,3200000,146.0,236.0,1,right,MISS A. Wiggins 27' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,27.72,Missed,,,,,,,,,,,,,,
324,PT00M27.00S,2022-01-10T02:29:56.3Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,51,45,2022-01-10T02:29:56Z,3210000,,,0,,J. Allen REBOUND (Off:1 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,323.0,4.0,3.0,1.0,,,,,,
325,PT00M05.30S,2022-01-10T02:30:17.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202691,,,1610612739,51,45,2022-01-10T02:30:29Z,3220000,,,0,,K. Thompson shooting personal FOUL (3 PF) (Garland 2 FT),"[202691, 1629636]",1610612744.0,GSW,shooting,,,Thompson,K. Thompson,,,,,1363.0,3.0,0.0,Garland,1629636.0,,,,,,,,,,,,,,,,
327,PT00M05.30S,2022-01-10T02:30:51.5Z,2,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,51,45,2022-01-10T02:30:51Z,3240000,,,0,,MISS D. Garland Free Throw 1 of 2,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,Missed,,,,,,,,,,,,,,
328,PT00M05.30S,2022-01-10T02:30:51.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,51,45,2022-01-10T02:30:51Z,3250000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,327.0,,,,,,,,,
329,PT00M05.30S,2022-01-10T02:31:18.6Z,2,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,51,46,2022-01-10T02:31:18Z,3260000,,,0,,D. Garland Free Throw 2 of 2 (7 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
330,PT00M02.10S,2022-01-10T02:31:25.6Z,2,REGULAR,3pt,Jump Shot,[],201939,54.22141918528253,88.48039215686273,1610612744,51,46,2022-01-10T02:34:16Z,3270000,192.0,378.0,1,right,MISS S. Curry 42' pullup bank 3PT,[201939],1610612744.0,GSW,pullup bank,,,Curry,S. Curry,,,,,,,,,,42.4,Missed,,,,,,,,,,,,,,
331,PT00M00.10S,2022-01-10T02:31:27.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,51,46,2022-01-10T02:32:34Z,3280000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,330.0,,,,,,,,,
332,PT00M00.00S,2022-01-10T02:31:31.4Z,2,REGULAR,period,end,[],0,,,1610612744,51,46,2022-01-10T02:31:31Z,3290000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-01-10T02:46:11.3Z,3,REGULAR,substitution,out,['startperiod'],203490,,,1610612744,51,46,2022-01-10T02:46:52Z,3300000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-01-10T02:46:11.3Z,3,REGULAR,substitution,out,['startperiod'],1626224,,,1610612744,51,46,2022-01-10T02:46:52Z,3310000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-01-10T02:46:11.3Z,3,REGULAR,substitution,in,['startperiod'],1629308,,,1610612744,51,46,2022-01-10T02:46:52Z,3320000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-01-10T02:46:11.3Z,3,REGULAR,substitution,in,['startperiod'],1630596,,,1610612744,51,46,2022-01-10T02:46:52Z,3330000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-01-10T02:47:12.6Z,3,REGULAR,period,start,[],0,,,1610612744,51,46,2022-01-10T02:47:12Z,3340000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-01-10T02:47:13.1Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612744,51,46,2022-01-10T02:53:42Z,3350000,,,0,,TEAM delay-of-game VIOLATION,[],1610612744.0,GSW,,,,,,,,,,1628171.0,,,,,,,,,,,,,,,,,,,,
339,PT11M46.00S,2022-01-10T02:47:26.3Z,3,REGULAR,2pt,Jump Shot,[],202691,6.258212877792378,75.24509803921569,1610612744,53,46,2022-01-10T02:47:30Z,3360000,-126.0,6.0,1,left,K. Thompson 12' fadeaway Jump Shot (9 PTS),[202691],1610612744.0,GSW,fadeaway,,,Thompson,K. Thompson,,,,,,,,,,12.64,Made,9.0,,,,,,,,,,,,,
340,PT11M31.00S,2022-01-10T02:47:42.9Z,3,REGULAR,foul,personal,[],1629308,,,1610612739,53,46,2022-01-10T02:47:46Z,3370000,,,0,,J. Toscano-Anderson personal FOUL (1 PF),"[1629308, 1630596]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,1363.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,,
342,PT11M19.00S,2022-01-10T02:48:13.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630205,84.57621550591328,53.92156862745098,1610612739,53,46,2022-01-10T02:48:30Z,3390000,20.0,92.0,1,right,MISS L. Stevens 9' fadeaway Shot,[1630205],1610612739.0,CLE,fadeaway,,,Stevens,L. Stevens,,,,,,,,,,9.46,Missed,,,,,,,,,,,,,,
343,PT11M17.00S,2022-01-10T02:48:15.5Z,3,REGULAR,rebound,offensive,[],1628374,,,1610612739,53,46,2022-01-10T02:48:43Z,3400000,,,0,,L. Markkanen REBOUND (Off:1 Def:2),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,342.0,3.0,2.0,1.0,,,,,,
344,PT11M14.00S,2022-01-10T02:48:19.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,92.59198423127464,97.79411764705883,1610612739,53,46,2022-01-10T02:48:20Z,3410000,239.0,17.0,1,right,MISS D. Garland 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,23.96,Missed,,,,,,,,,,,,,,
345,PT11M12.00S,2022-01-10T02:48:21.4Z,3,REGULAR,rebound,defensive,[],1629308,,,1610612744,53,46,2022-01-10T02:48:21Z,3420000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:4),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,344.0,4.0,4.0,0.0,,,,,,
346,PT11M02.00S,2022-01-10T02:48:31.7Z,3,REGULAR,2pt,Jump Shot,[],1626172,7.835085413929041,21.568627450980394,1610612744,55,46,2022-01-10T02:48:36Z,3430000,142.0,21.0,1,left,K. Looney 14' turnaround fadeaway Jump Shot (2 PTS),[1626172],1610612744.0,GSW,turnaround fadeaway,,,Looney,K. Looney,,,,,,,,,,14.38,Made,2.0,,,,,,,,,,,,,
347,PT10M37.00S,2022-01-10T02:49:00.8Z,3,REGULAR,foul,personal,[],1626172,,,1610612739,55,46,2022-01-10T02:49:04Z,3440000,,,0,,K. Looney personal FOUL (2 PF),"[1626172, 1630596]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,2882.0,2.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,,
