actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
460,PT04M22.00S,2022-02-28T02:19:43.0Z,3,REGULAR,foul,personal,['2freethrow'],203952,,,1610612742,79,64,2022-02-28T02:19:52Z,4540000,,,0,,A. Wiggins shooting personal FOUL (4 PF) (Finney-Smith 2 FT),"[203952, 1627827]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,1162.0,4.0,0.0,Finney-Smith,1627827.0,,,,,,,,,,,,,,,,
462,PT04M22.00S,2022-02-28T02:20:11.0Z,3,REGULAR,freethrow,1 of 2,[],1627827,,,1610612742,79,65,2022-02-28T02:20:11Z,4560000,,,0,,D. Finney-Smith Free Throw 1 of 2 (6 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,Made,,,,,6.0,,,,,,
463,PT04M22.00S,2022-02-28T02:20:24.7Z,3,REGULAR,substitution,out,[],203952,,,1610612742,79,65,2022-02-28T02:20:33Z,4570000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M22.00S,2022-02-28T02:20:24.7Z,3,REGULAR,substitution,in,[],203490,,,1610612742,79,65,2022-02-28T02:20:33Z,4580000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M22.00S,2022-02-28T02:20:47.5Z,3,REGULAR,freethrow,2 of 2,[],1627827,,,1610612742,79,66,2022-02-28T02:20:47Z,4590000,,,0,,D. Finney-Smith Free Throw 2 of 2 (7 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,Made,,,,,7.0,,,,,,
466,PT04M08.00S,2022-02-28T02:21:03.0Z,3,REGULAR,3pt,Jump Shot,[],1629673,5.863994743758213,94.36274509803921,1610612744,79,66,2022-02-28T02:21:12Z,4600000,-222.0,3.0,1,left,MISS J. Poole 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,22.18,Missed,,,,,,,,,,,
467,PT04M05.00S,2022-02-28T02:21:06.4Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,79,66,2022-02-28T02:21:06Z,4610000,,,0,,M. Kleber REBOUND (Off:0 Def:5),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,466.0,5.0,5.0,0.0,,,,,,,
468,PT03M58.00S,2022-02-28T02:21:13.9Z,3,REGULAR,3pt,Jump Shot,[],1629029,75.1149802890933,15.931372549019606,1610612742,79,66,2022-02-28T02:28:32Z,4620000,-170.0,181.0,1,right,MISS L. Doncic 24' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,,,,,,24.88,Missed,,,,,,,,,,,
469,PT03M52.00S,2022-02-28T02:21:18.6Z,3,REGULAR,rebound,offensive,[],1628467,,,1610612742,79,66,2022-02-28T02:21:18Z,4630000,,,0,,M. Kleber REBOUND (Off:1 Def:5),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,468.0,6.0,5.0,1.0,,,,,,,
470,PT03M44.00S,2022-02-28T02:21:26.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629029,93.11760840998686,47.05882352941176,1610612742,79,68,2022-02-28T02:21:31Z,4640000,-15.0,12.0,1,right,L. Doncic driving Layup (21 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,,,,,,,,,1.91,Made,,,,,21.0,,,,,,
471,PT03M32.00S,2022-02-28T02:21:39.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,8.492115637319317,42.64705882352941,1610612744,79,68,2022-02-28T02:29:23Z,4650000,37.0,27.0,1,left,MISS J. Poole driving finger roll Layup,[1629673],1610612744.0,GSW,driving finger roll,,,Poole,J. Poole,,,,,,,,,,,,,4.58,Missed,,,,,,,,,,,
472,PT03M29.00S,2022-02-28T02:21:42.5Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,79,68,2022-02-28T02:21:57Z,4660000,,,0,,L. Doncic REBOUND (Off:1 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,471.0,6.0,5.0,1.0,,,,,,,
473,PT03M19.00S,2022-02-28T02:21:52.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,87.72996057818659,60.29411764705882,1610612742,79,70,2022-02-28T02:29:53Z,4670000,51.0,63.0,1,right,L. Doncic 8' driving floating Jump Shot (23 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,,,,,,,,,8.12,Made,,,,,23.0,,,,,,
474,PT02M55.00S,2022-02-28T02:22:15.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,18.610381077529567,51.71568627450981,1610612744,81,70,2022-02-28T02:30:13Z,4680000,-9.0,122.0,1,left,S. Curry 12' driving floating Jump Shot (22 PTS),[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,,,,,,,,,12.27,Made,,,,,22.0,,,,,,
475,PT02M39.00S,2022-02-28T02:22:33.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630228,,,1610612742,81,70,2022-02-28T02:23:00Z,4690000,,,0,,J. Kuminga personal FOUL (4 PF) (Doncic 2 FT),"[1630228, 1629029]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,1162.0,4.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,,,,
477,PT02M39.00S,2022-02-28T02:23:01.4Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,81,71,2022-02-28T02:23:01Z,4710000,,,0,,L. Doncic Free Throw 1 of 2 (24 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,Made,,,,,24.0,,,,,,
478,PT02M39.00S,2022-02-28T02:23:02.5Z,3,REGULAR,substitution,out,[],1627827,,,1610612742,81,71,2022-02-28T02:23:06Z,4720000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M39.00S,2022-02-28T02:23:02.5Z,3,REGULAR,substitution,in,[],202722,,,1610612742,81,71,2022-02-28T02:23:06Z,4730000,,,0,,SUB in: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M39.00S,2022-02-28T02:23:20.5Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,81,72,2022-02-28T02:23:20Z,4740000,,,0,,L. Doncic Free Throw 2 of 2 (25 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,Made,,,,,25.0,,,,,,
481,PT02M26.00S,2022-02-28T02:23:37.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629029,,,1610612744,81,72,2022-02-28T02:23:47Z,4750000,,,0,,L. Doncic shooting personal FOUL (2 PF) (Kuminga 2 FT),"[1629029, 1630228]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,1162.0,2.0,1.0,Kuminga,1630228.0,,,,,,,,,,,,,,,,
483,PT02M26.00S,2022-02-28T02:24:01.5Z,3,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,82,72,2022-02-28T02:24:01Z,4770000,,,0,,J. Kuminga Free Throw 1 of 2 (5 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,Made,,,,,5.0,,,,,,
484,PT02M26.00S,2022-02-28T02:24:10.4Z,3,REGULAR,substitution,out,[],201939,,,1610612744,82,72,2022-02-28T02:24:14Z,4780000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT02M26.00S,2022-02-28T02:24:10.4Z,3,REGULAR,substitution,in,[],1627780,,,1610612744,82,72,2022-02-28T02:24:14Z,4790000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M26.00S,2022-02-28T02:24:28.3Z,3,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,83,72,2022-02-28T02:24:28Z,4800000,,,0,,J. Kuminga Free Throw 2 of 2 (6 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,Made,,,,,6.0,,,,,,
487,PT02M13.00S,2022-02-28T02:24:42.6Z,3,REGULAR,3pt,Jump Shot,[],202722,74.45795006570303,15.931372549019606,1610612742,83,72,2022-02-28T02:24:49Z,4810000,-170.0,188.0,1,right,MISS D. Bertans 25' 3PT,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,25.34,Missed,,,,,,,,,,,
488,PT02M07.00S,2022-02-28T02:24:48.6Z,3,REGULAR,rebound,defensive,[],1630228,,,1610612744,83,72,2022-02-28T02:24:50Z,4820000,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,487.0,2.0,2.0,0.0,,,,,,,
489,PT01M55.00S,2022-02-28T02:25:00.2Z,3,REGULAR,3pt,Jump Shot,[],1630228,28.33442838370565,74.26470588235294,1610612744,86,72,2022-02-28T02:25:06Z,4830000,-121.0,214.0,1,left,J. Kuminga 24' 3PT  (9 PTS) (N. Bjelica 2 AST),"[1630228, 202357]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,24.58,Made,,,,,9.0,N. Bjelica,202357.0,2.0,,,
491,PT01M40.00S,2022-02-28T02:25:14.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,88.12417871222075,59.31372549019608,1610612742,86,72,2022-02-28T02:25:23Z,4850000,47.0,59.0,1,right,MISS L. Doncic 7' fadeaway Shot,[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,,,,,,,,,7.53,Missed,,,,,,,,,,,
492,PT01M37.00S,2022-02-28T02:25:17.4Z,3,REGULAR,rebound,defensive,[],202357,,,1610612744,86,72,2022-02-28T02:25:23Z,4860000,,,0,,N. Bjelica REBOUND (Off:1 Def:4),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,491.0,5.0,4.0,1.0,,,,,,,
493,PT01M32.00S,2022-02-28T02:25:24.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628467,,,1610612744,86,72,2022-02-28T02:25:34Z,4870000,,,0,,M. Kleber shooting personal FOUL (1 PF) (Poole 2 FT),"[1628467, 1629673]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,1201.0,1.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,,
495,PT01M32.00S,2022-02-28T02:25:48.0Z,3,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,87,72,2022-02-28T02:25:48Z,4890000,,,0,,J. Poole Free Throw 1 of 2 (3 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,Made,,,,,3.0,,,,,,
496,PT01M32.00S,2022-02-28T02:25:50.4Z,3,REGULAR,substitution,out,[],203493,,,1610612744,87,72,2022-02-28T02:25:56Z,4900000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT01M32.00S,2022-02-28T02:25:50.4Z,3,REGULAR,substitution,in,[],1630182,,,1610612744,87,72,2022-02-28T02:25:56Z,4910000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT01M32.00S,2022-02-28T02:26:05.7Z,3,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,88,72,2022-02-28T02:26:05Z,4920000,,,0,,J. Poole Free Throw 2 of 2 (4 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,Made,,,,,4.0,,,,,,
499,PT01M17.00S,2022-02-28T02:26:23.2Z,3,REGULAR,3pt,Jump Shot,[],202722,94.1688567674113,4.6568627450980395,1610612742,88,72,2022-02-28T02:26:29Z,4930000,-227.0,2.0,1,right,MISS D. Bertans 3PT,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,22.67,Missed,,,,,,,,,,,
500,PT01M12.00S,2022-02-28T02:26:28.2Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612744,88,72,2022-02-28T02:26:29Z,4940000,,,0,,J. Poole REBOUND (Off:0 Def:4),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,499.0,4.0,4.0,0.0,,,,,,,
501,PT01M09.00S,2022-02-28T02:26:31.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202357,6.1268068331143235,40.68627450980392,1610612744,88,72,2022-02-28T02:34:02Z,4950000,47.0,5.0,1,left,MISS N. Bjelica running Layup,[202357],1610612744.0,GSW,running,,,Bjelica,N. Bjelica,,,,,,,,,,,,,4.69,Missed,,,,,,,,,,,
502,PT01M05.00S,2022-02-28T02:26:35.0Z,3,REGULAR,rebound,defensive,[],202722,,,1610612742,88,72,2022-02-28T02:26:46Z,4960000,,,0,,D. Bertans REBOUND (Off:0 Def:2),[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,501.0,2.0,2.0,0.0,,,,,,,
503,PT01M02.00S,2022-02-28T02:26:40.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,92.46057818659659,51.470588235294116,1610612742,88,74,2022-02-28T02:34:43Z,4970000,7.0,18.0,1,right,S. Dinwiddie driving Layup (14 PTS),[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,1.98,Made,,,,,14.0,,,,,,
504,PT01M02.00S,2022-02-28T02:26:48.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627780,,,1610612742,88,74,2022-02-28T02:27:01Z,4980000,,,0,,G. Payton II shooting personal FOUL (2 PF) (Dinwiddie 1 FT),"[1627780, 203915]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,1201.0,2.0,0.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,,
506,PT01M02.00S,2022-02-28T02:27:03.3Z,3,REGULAR,freethrow,1 of 1,[],203915,,,1610612742,88,74,2022-02-28T02:27:03Z,5000000,,,0,,MISS S. Dinwiddie Free Throw 1 of 1,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,Missed,,,,,,,,,,,
507,PT00M56.60S,2022-02-28T02:27:04.6Z,3,REGULAR,rebound,defensive,[],1630228,,,1610612744,88,74,2022-02-28T02:27:04Z,5010000,,,0,,J. Kuminga REBOUND (Off:0 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,506.0,3.0,3.0,0.0,,,,,,,
508,PT00M41.30S,2022-02-28T02:27:20.8Z,3,REGULAR,turnover,lost ball,[],1630228,,,1610612744,88,74,2022-02-28T02:27:39Z,5020000,,,0,,J. Kuminga lost ball TURNOVER (3 TO),"[1630228, 1629029]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,3.0,Doncic,1629029.0,,,,,,,,,,,,,
509,PT00M41.30S,2022-02-28T02:27:20.8Z,3,REGULAR,steal,,[],1629029,,,1610612742,88,74,2022-02-28T02:27:39Z,5030000,,,0,,L. Doncic STEAL (2 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT00M35.00S,2022-02-28T02:27:27.1Z,3,REGULAR,turnover,lost ball,[],1629029,,,1610612742,88,74,2022-02-28T02:27:47Z,5040000,,,0,,L. Doncic lost ball TURNOVER (9 TO),"[1629029, 1627780]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,9.0,Payton II,1627780.0,,,,,,,,,,,,,
511,PT00M35.00S,2022-02-28T02:27:27.1Z,3,REGULAR,steal,,[],1627780,,,1610612744,88,74,2022-02-28T02:27:29Z,5050000,,,0,,G. Payton II STEAL (3 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT00M26.50S,2022-02-28T02:27:35.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202357,9.017739816031538,44.36274509803921,1610612744,88,74,2022-02-28T03:06:54Z,5070000,28.0,32.0,1,left,MISS N. Bjelica running Layup - blocked,"[202357, 1628467]",1610612744.0,GSW,running,,,Bjelica,N. Bjelica,,,,,,,,,,,,,4.29,Missed,,,,,,,,,Kleber,1628467.0,
519,PT00M26.50S,2022-02-28T02:27:35.6Z,3,REGULAR,block,,[],1628467,,,1610612744,88,74,2022-02-28T02:29:25Z,5075000,,,0,,M. Kleber BLOCK (1 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT00M20.40S,2022-02-28T02:27:41.7Z,3,REGULAR,rebound,defensive,[],202722,,,1610612742,88,74,2022-02-28T02:29:25Z,5080000,,,0,,D. Bertans REBOUND (Off:0 Def:3),[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,513.0,3.0,3.0,0.0,,,,,,,
515,PT00M06.20S,2022-02-28T02:27:55.8Z,3,REGULAR,3pt,Jump Shot,[],203915,75.3777923784494,11.27450980392157,1610612742,88,74,2022-02-28T02:28:04Z,5090000,-194.0,179.0,1,right,MISS S. Dinwiddie 26' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,26.36,Missed,,,,,,,,,,,
516,PT00M06.20S,2022-02-28T02:27:55.8Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612744,88,74,2022-02-28T02:28:04Z,5100000,,,0,,J. Poole REBOUND (Off:0 Def:5),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,515.0,5.0,5.0,0.0,,,,,,,
517,PT00M00.40S,2022-02-28T02:28:05.3Z,3,REGULAR,3pt,Jump Shot,[],1629673,38.05847568988173,18.38235294117647,1610612744,88,74,2022-02-28T03:07:44Z,5110000,158.0,305.0,1,left,MISS J. Poole 34' running pullup 3PT,[1629673],1610612744.0,GSW,running pullup,,,Poole,J. Poole,,,,,,,,,,,,,34.37,Missed,,,,,,,,,,,
518,PT00M00.10S,2022-02-28T02:28:05.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,88,74,2022-02-28T02:28:46Z,5120000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,517.0,,,,,,,,,,
520,PT00M00.00S,2022-02-28T02:30:31.0Z,3,REGULAR,period,end,[],0,,,1610612744,88,74,2022-02-28T02:30:31Z,5130000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2022-02-28T02:31:23.0Z,4,REGULAR,substitution,out,['startperiod'],1627780,,,1610612744,88,74,2022-02-28T02:31:51Z,5140000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2022-02-28T02:31:23.0Z,4,REGULAR,substitution,out,['startperiod'],1629673,,,1610612744,88,74,2022-02-28T02:31:51Z,5150000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2022-02-28T02:31:23.0Z,4,REGULAR,substitution,out,['startperiod'],1628467,,,1610612744,88,74,2022-02-28T02:31:51Z,5160000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2022-02-28T02:31:23.0Z,4,REGULAR,substitution,out,['startperiod'],1629029,,,1610612744,88,74,2022-02-28T02:31:51Z,5170000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2022-02-28T02:31:23.0Z,4,REGULAR,substitution,in,['startperiod'],1627814,,,1610612744,88,74,2022-02-28T02:31:51Z,5180000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2022-02-28T02:31:23.0Z,4,REGULAR,substitution,in,['startperiod'],201939,,,1610612744,88,74,2022-02-28T02:31:51Z,5190000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2022-02-28T02:31:23.0Z,4,REGULAR,substitution,in,['startperiod'],1628973,,,1610612744,88,74,2022-02-28T02:31:51Z,5200000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2022-02-28T02:31:23.0Z,4,REGULAR,substitution,in,['startperiod'],1627827,,,1610612744,88,74,2022-02-28T02:31:51Z,5210000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2022-02-28T02:31:51.7Z,4,REGULAR,period,start,[],0,,,1610612742,88,74,2022-02-28T02:31:51Z,5220000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT11M47.00S,2022-02-28T02:32:03.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,90.62089356110381,49.754901960784316,1610612742,88,74,2022-02-28T02:36:13Z,5230000,-1.0,36.0,1,right,MISS S. Dinwiddie driving Layup,[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,3.57,Missed,,,,,,,,,,,
531,PT11M44.00S,2022-02-28T02:32:06.3Z,4,REGULAR,rebound,defensive,[],1630228,,,1610612744,88,74,2022-02-28T02:32:07Z,5240000,,,0,,J. Kuminga REBOUND (Off:0 Def:4),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,530.0,4.0,4.0,0.0,,,,,,,
532,PT11M32.00S,2022-02-28T02:32:19.0Z,4,REGULAR,3pt,Jump Shot,[],203490,30.56833114323259,31.372549019607842,1610612744,91,74,2022-02-28T02:32:24Z,5250000,93.0,235.0,1,left,O. Porter Jr. 25' 3PT  (7 PTS) (N. Bjelica 3 AST),"[203490, 202357]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,25.26,Made,,,,,7.0,N. Bjelica,202357.0,3.0,,,
534,PT11M17.00S,2022-02-28T02:32:33.6Z,4,REGULAR,turnover,lost ball,[],1630182,,,1610612742,91,74,2022-02-28T02:32:38Z,5270000,,,0,,J. Green lost ball TURNOVER (2 TO),"[1630182, 202357]",1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,2.0,Bjelica,202357.0,,,,,,,,,,,,,
535,PT11M17.00S,2022-02-28T02:32:33.6Z,4,REGULAR,steal,,[],202357,,,1610612744,91,74,2022-02-28T02:32:35Z,5280000,,,0,,N. Bjelica STEAL (2 STL),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT11M15.00S,2022-02-28T02:32:38.8Z,4,REGULAR,foul,offensive,[],202357,,,1610612744,91,74,2022-02-28T02:38:03Z,5290000,,,0,,N. Bjelica offensive FOUL (1 PF),"[202357, 1630182]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,202049.0,1.0,0.0,Green,1630182.0,,,,,,,,,,,,,,,,
538,PT11M15.00S,2022-02-28T02:32:38.8Z,4,REGULAR,turnover,offensive foul,[],202357,,,1610612744,91,74,2022-02-28T02:32:38Z,5310000,,,0,,N. Bjelica offensive foul TURNOVER (1 TO),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,202049.0,,,,,1.0,,,,,,,,,,,,,,,
540,PT10M53.00S,2022-02-28T02:33:22.0Z,4,REGULAR,violation,kicked ball,[],202357,,,1610612742,91,74,2022-02-28T02:33:35Z,5330000,,,0,,N. Bjelica kicked ball VIOLATION,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,1162.0,,,,,,,,,,,,,,,,,,,,
541,PT10M45.00S,2022-02-28T02:33:40.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630182,82.34231274638634,62.00980392156863,1610612742,91,74,2022-02-28T02:38:33Z,5340000,60.0,113.0,1,right,MISS J. Green 12' driving floating Shot,[1630182],1610612742.0,DAL,driving floating,,,Green,J. Green,,,,,,,,,,,,,12.84,Missed,,,,,,,,,,,
542,PT10M42.00S,2022-02-28T02:33:43.9Z,4,REGULAR,rebound,defensive,[],1627814,,,1610612744,91,74,2022-02-28T02:38:33Z,5350000,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,541.0,1.0,1.0,0.0,,,,,,,
543,PT10M34.00S,2022-02-28T02:33:52.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627814,5.206964520367937,53.431372549019606,1610612744,91,74,2022-02-28T02:39:24Z,5360000,-17.0,-4.0,1,left,MISS D. Lee driving reverse Layup,[1627814],1610612744.0,GSW,driving reverse,,,Lee,D. Lee,,,,,,,,,,,,,1.76,Missed,,,,,,,,,,,
544,PT10M32.00S,2022-02-28T02:33:55.0Z,4,REGULAR,rebound,offensive,[],203490,,,1610612744,91,74,2022-02-28T02:33:55Z,5370000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:1),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,543.0,2.0,1.0,1.0,,,,,,,
545,PT10M28.00S,2022-02-28T02:33:58.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1627814,8.623521681997373,69.11764705882352,1610612744,91,74,2022-02-28T02:39:49Z,5380000,-96.0,29.0,1,left,MISS D. Lee 9' driving floating bank Shot,[1627814],1610612744.0,GSW,driving floating bank,,,Lee,D. Lee,,,,,,,,,,,,,9.98,Missed,,,,,,,,,,,
