actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
184,PT09M36.00S,2021-11-06T02:44:19.2Z,2,REGULAR,substitution,in,[],1628984,,,1610612744,43,33,2021-11-06T02:44:23Z,1840000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M30.00S,2021-11-06T02:44:34.5Z,2,REGULAR,foul,personal,[],1628984,,,1610612744,43,33,2021-11-06T02:44:37Z,1850000,,,0,,D. Graham personal FOUL (1 PF),"[1628984, 1629308]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,1201.0,1.0,0.0,Toscano-Anderson,1629308.0,,,,,,,,,,,,,,,,
187,PT09M23.00S,2021-11-06T02:45:03.1Z,2,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612744,43,33,2021-11-06T02:45:05Z,1870000,,,0,,J. Poole bad pass out-of-bounds TURNOVER (1 TO),[1629673],1610612744.0,GSW,bad pass,,,Poole,J. Poole,,,,,1627962.0,,,,,,,,,,,1.0,,,,,,,,,
188,PT09M06.00S,2021-11-06T02:45:45.4Z,2,REGULAR,turnover,lost ball,[],1628984,,,1610612740,43,33,2021-11-06T02:45:47Z,1880000,,,0,,D. Graham lost ball TURNOVER (1 TO),"[1628984, 1629308]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,1.0,Toscano-Anderson,1629308.0,,,,,,,
189,PT09M06.00S,2021-11-06T02:45:45.4Z,2,REGULAR,steal,,[],1629308,,,1610612744,43,33,2021-11-06T02:46:38Z,1890000,,,0,,J. Toscano-Anderson STEAL (1 STL),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M58.00S,2021-11-06T02:45:53.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629673,8.229303547963205,36.51960784313725,1610612744,43,33,2021-11-06T02:45:56Z,1900000,67.0,25.0,1,left,MISS J. Poole 7' driving Layup - blocked,"[1629673, 1630530]",1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,,,,,,7.19,Missed,,,,,,,,,,,,Murphy III,1630530.0,
191,PT08M58.00S,2021-11-06T02:45:53.1Z,2,REGULAR,block,,[],1630530,,,1610612744,43,33,2021-11-06T02:45:57Z,1910000,,,0,,T. Murphy III BLOCK (1 BLK),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M56.00S,2021-11-06T02:45:55.1Z,2,REGULAR,rebound,defensive,[],202066,,,1610612740,43,33,2021-11-06T02:46:54Z,1920000,,,0,,G. Temple REBOUND (Off:0 Def:1),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,190.0,1.0,1.0,0.0,,,,,,,,,,
193,PT08M52.00S,2021-11-06T02:45:59.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,69.46452036793693,84.80392156862744,1610612740,43,33,2021-11-06T02:46:02Z,1930000,174.0,235.0,1,right,MISS T. Murphy III 29' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,29.2,Missed,,,,,,,,,,,,,,
194,PT08M50.00S,2021-11-06T02:46:01.7Z,2,REGULAR,rebound,defensive,[],1627814,,,1610612744,43,33,2021-11-06T02:46:43Z,1940000,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,193.0,1.0,1.0,0.0,,,,,,,,,,
195,PT08M42.00S,2021-11-06T02:46:09.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629308,8.886333771353483,48.529411764705884,1610612744,45,33,2021-11-06T02:46:12Z,1950000,7.0,31.0,1,left,J. Toscano-Anderson driving DUNK (2 PTS),[1629308],1610612744.0,GSW,driving,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,3.19,Made,,,,,,,,2.0,,,,,,
196,PT08M40.00S,2021-11-06T02:46:15.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,45,33,2021-11-06T02:46:15Z,1960000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M40.00S,2021-11-06T02:47:18.5Z,2,REGULAR,substitution,out,[],1630530,,,1610612740,45,33,2021-11-06T02:49:28Z,1970000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M40.00S,2021-11-06T02:47:18.5Z,2,REGULAR,substitution,in,[],202685,,,1610612740,45,33,2021-11-06T02:49:28Z,1980000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M20.00S,2021-11-06T02:49:59.6Z,2,REGULAR,turnover,bad pass,[],202066,,,1610612740,45,33,2021-11-06T02:50:01Z,1990000,,,0,,G. Temple bad pass TURNOVER (1 TO),"[202066, 1629308]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,1.0,Toscano-Anderson,1629308.0,,,,,,,
200,PT08M20.00S,2021-11-06T02:49:59.6Z,2,REGULAR,steal,,[],1629308,,,1610612744,45,33,2021-11-06T02:50:07Z,2000000,,,0,,J. Toscano-Anderson STEAL (2 STL),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M01.00S,2021-11-06T02:50:20.4Z,2,REGULAR,turnover,out-of-bounds,[],1627814,,,1610612744,45,33,2021-11-06T02:50:22Z,2010000,,,0,,D. Lee bad pass out-of-bounds TURNOVER (1 TO),[1627814],1610612744.0,GSW,bad pass,,,Lee,D. Lee,,,,,1201.0,,,,,,,,,,,1.0,,,,,,,,,
202,PT08M01.00S,2021-11-06T02:50:25.3Z,2,REGULAR,substitution,out,[],203107,,,1610612740,45,33,2021-11-06T02:50:35Z,2020000,,,0,,SUB out: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M01.00S,2021-11-06T02:50:25.3Z,2,REGULAR,substitution,in,[],1629638,,,1610612740,45,33,2021-11-06T02:50:35Z,2030000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M50.00S,2021-11-06T02:50:51.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,66.96780551905388,51.9607843137255,1610612740,45,33,2021-11-06T02:50:54Z,2040000,10.0,258.0,1,right,MISS N. Alexander-Walker 25' step back 3PT,[1629638],1610612740.0,NOP,step back,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,25.82,Missed,,,,,,,,,,,,,,
205,PT07M47.00S,2021-11-06T02:50:54.3Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,45,33,2021-11-06T02:51:00Z,2050000,,,0,,J. Valanciunas REBOUND (Off:2 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,204.0,5.0,3.0,2.0,,,,,,,,,,
206,PT07M45.00S,2021-11-06T02:50:56.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202685,94.40999984741211,50.0,1610612740,45,35,2021-11-06T02:50:56Z,2060000,0.0,0.0,1,right,J. Valanciunas putback Layup (11 PTS),[202685],1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,,,,,,0.0,Made,,,,,,,,11.0,,,,,,
207,PT07M27.00S,2021-11-06T02:51:13.5Z,2,REGULAR,3pt,Jump Shot,[],1627814,28.465834428383708,13.23529411764706,1610612744,48,35,2021-11-06T02:51:16Z,2070000,184.0,215.0,1,left,D. Lee 28' 3PT  (3 PTS) (A. Iguodala 6 AST),"[1627814, 2738]",1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,28.29,Made,,,,,,,,3.0,A. Iguodala,2738.0,6.0,,,
209,PT07M10.00S,2021-11-06T02:51:40.9Z,2,REGULAR,foul,technical,['1freethrow'],1629673,,,1610612740,48,35,2021-11-06T02:52:11Z,2090000,,,0,,J. Poole defensive-3-second technical FOUL (1 Tech),[1629673],1610612744.0,GSW,defensive-3-second,,,Poole,J. Poole,,,,,1201.0,0.0,1.0,,,,,,,,,,,,,,,,,,
210,PT07M10.00S,2021-11-06T02:52:06.2Z,2,REGULAR,freethrow,1 of 1,[],1628984,,,1610612740,48,35,2021-11-06T02:52:06Z,2100000,,,0,,MISS D. Graham technical Free Throw 1 of 1,[1628984],1610612740.0,NOP,technical,,,Graham,D. Graham,,,,,,,,,,,Missed,,,,,,,,,,,,,,
211,PT07M10.00S,2021-11-06T02:52:06.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,48,35,2021-11-06T02:52:06Z,2110000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,210.0,,,,,,,,,,,,,
212,PT07M10.00S,2021-11-06T02:52:12.1Z,2,REGULAR,substitution,out,[],203490,,,1610612740,48,35,2021-11-06T02:52:18Z,2120000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M10.00S,2021-11-06T02:52:12.1Z,2,REGULAR,substitution,out,[],202066,,,1610612740,48,35,2021-11-06T02:52:18Z,2130000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M10.00S,2021-11-06T02:52:12.1Z,2,REGULAR,substitution,in,[],203952,,,1610612740,48,35,2021-11-06T02:52:18Z,2140000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M10.00S,2021-11-06T02:52:12.1Z,2,REGULAR,substitution,in,[],1628404,,,1610612740,48,35,2021-11-06T02:52:18Z,2150000,,,0,,SUB in: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M58.00S,2021-11-06T02:52:35.7Z,2,REGULAR,3pt,Jump Shot,[],1630230,95.74572930354796,2.450980392156863,1610612740,48,35,2021-11-06T02:52:38Z,2160000,-238.0,-13.0,1,right,MISS N. Marshall 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,23.8,Missed,,,,,,,,,,,,,,
217,PT06M56.00S,2021-11-06T02:52:37.7Z,2,REGULAR,rebound,defensive,[],2738,,,1610612744,48,35,2021-11-06T02:54:17Z,2170000,,,0,,A. Iguodala REBOUND (Off:1 Def:2),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,216.0,3.0,2.0,1.0,,,,,,,,,,
218,PT06M46.00S,2021-11-06T02:52:47.8Z,2,REGULAR,3pt,Jump Shot,[],1629308,20.45006570302234,93.87254901960785,1610612744,48,35,2021-11-06T02:52:50Z,2180000,-219.0,140.0,1,left,MISS J. Toscano-Anderson 26' 3PT,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,26.01,Missed,,,,,,,,,,,,,,
219,PT06M44.00S,2021-11-06T02:52:49.8Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612740,48,35,2021-11-06T02:54:12Z,2190000,,,0,,N. Marshall REBOUND (Off:0 Def:3),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,218.0,3.0,3.0,0.0,,,,,,,,,,
220,PT06M35.00S,2021-11-06T02:52:58.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,81.553876478318,51.71568627450981,1610612740,48,35,2021-11-06T02:53:01Z,2200000,9.0,121.0,1,right,MISS N. Alexander-Walker 12' pullup Shot,[1629638],1610612740.0,NOP,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,12.12,Missed,,,,,,,,,,,,,,
221,PT06M32.00S,2021-11-06T02:53:02.6Z,2,REGULAR,rebound,defensive,[],1629308,,,1610612744,48,35,2021-11-06T02:53:02Z,2210000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:1),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,220.0,1.0,1.0,0.0,,,,,,,,,,
222,PT06M23.00S,2021-11-06T02:53:10.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,6.258212877792378,54.41176470588235,1610612744,50,35,2021-11-06T02:53:13Z,2220000,-22.0,6.0,1,left,J. Poole driving Layup (7 PTS),[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,,,,,,2.3,Made,,,,,,,,7.0,,,,,,
223,PT06M07.00S,2021-11-06T02:53:26.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,82.65440210249672,37.90977328431372,1610612740,50,37,2021-11-06T02:53:34Z,2230000,-60.0,111.0,1,right,J. Valanciunas 12' floating Jump Shot (13 PTS) (J. Hart 1 AST),"[202685, 1628404]",1610612740.0,NOP,floating,,,Valanciunas,J. Valanciunas,,,,,,,,,,12.6,Made,,,,,,,,13.0,J. Hart,1628404.0,1.0,,,
225,PT05M48.00S,2021-11-06T02:53:45.4Z,2,REGULAR,3pt,Jump Shot,[],1629673,23.603810775295663,9.313725490196079,1610612744,50,37,2021-11-06T02:53:47Z,2250000,203.0,169.0,1,left,MISS J. Poole 26' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,26.47,Missed,,,,,,,,,,,,,,
226,PT05M45.00S,2021-11-06T02:53:48.4Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,50,37,2021-11-06T02:53:48Z,2260000,,,0,,J. Valanciunas REBOUND (Off:2 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,225.0,6.0,4.0,2.0,,,,,,,,,,
227,PT05M39.00S,2021-11-06T02:53:54.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628404,92.59198423127464,54.166666666666664,1610612740,50,39,2021-11-06T02:55:43Z,2270000,21.0,17.0,1,right,J. Hart driving Layup (5 PTS),[1628404],1610612740.0,NOP,driving,,,Hart,J. Hart,,,,,,,,,,2.69,Made,,,,,,,,5.0,,,,,,
228,PT05M31.00S,2021-11-06T02:54:06.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,50,39,2021-11-06T02:54:06Z,2280000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M31.00S,2021-11-06T02:54:35.3Z,2,REGULAR,foul,technical,['1freethrow'],1629673,,,1610612744,50,39,2021-11-06T02:57:27Z,2290000,,,0,,J. Poole technical FOUL (2 Tech),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,2714.0,0.0,2.0,,,,,,,,,,,,,,,,,,
230,PT05M31.00S,2021-11-06T02:56:05.3Z,2,REGULAR,substitution,out,[],1629673,,,1610612744,50,39,2021-11-06T02:57:16Z,2300000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M31.00S,2021-11-06T02:56:05.3Z,2,REGULAR,substitution,out,[],2738,,,1610612744,50,39,2021-11-06T02:57:16Z,2310000,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT05M31.00S,2021-11-06T02:56:05.3Z,2,REGULAR,substitution,out,[],1629308,,,1610612744,50,39,2021-11-06T02:57:16Z,2320000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT05M31.00S,2021-11-06T02:56:05.3Z,2,REGULAR,substitution,in,[],201939,,,1610612744,50,39,2021-11-06T02:57:16Z,2330000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M31.00S,2021-11-06T02:56:05.3Z,2,REGULAR,substitution,in,[],203490,,,1610612744,50,39,2021-11-06T02:57:16Z,2340000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M31.00S,2021-11-06T02:56:05.3Z,2,REGULAR,substitution,in,[],203110,,,1610612744,50,39,2021-11-06T02:57:16Z,2350000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M31.00S,2021-11-06T02:57:43.0Z,2,REGULAR,freethrow,1 of 1,[],1628984,,,1610612744,50,39,2021-11-06T02:57:43Z,2360000,,,0,,MISS D. Graham technical Free Throw 1 of 1,[1628984],1610612740.0,NOP,technical,,,Graham,D. Graham,,,,,,,,,,,Missed,,,,,,,,,,,,,,
237,PT05M31.00S,2021-11-06T02:57:43.0Z,2,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612744,50,39,2021-11-06T02:57:43Z,2370000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,236.0,,,,,,,,,,,,,
238,PT05M22.00S,2021-11-06T02:58:14.6Z,2,REGULAR,3pt,Jump Shot,[],203952,31.750985545335087,40.19607843137255,1610612744,50,39,2021-11-06T02:58:42Z,2380000,49.0,246.0,1,left,MISS A. Wiggins 25' pullup 3PT,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,,,,,,25.08,Missed,,,,,,,,,,,,,,
239,PT05M20.00S,2021-11-06T02:58:16.6Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,50,39,2021-11-06T02:58:42Z,2390000,,,0,,J. Valanciunas REBOUND (Off:2 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,238.0,7.0,5.0,2.0,,,,,,,,,,
240,PT05M04.00S,2021-11-06T02:58:31.5Z,2,REGULAR,turnover,out-of-bounds,[],1629638,,,1610612740,50,39,2021-11-06T02:58:35Z,2400000,,,0,,N. Alexander-Walker bad pass out-of-bounds TURNOVER (1 TO),[1629638],1610612740.0,NOP,bad pass,,,Alexander-Walker,N. Alexander-Walker,,,,,1201.0,,,,,,,,,,,1.0,,,,,,,,,
241,PT04M51.00S,2021-11-06T02:58:48.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203490,25.969119579500656,13.970588235294118,1610612744,50,39,2021-11-06T02:58:53Z,2410000,180.0,192.0,1,left,MISS O. Porter Jr. 26' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,26.3,Missed,,,,,,,,,,,,,,
242,PT04M48.00S,2021-11-06T02:58:53.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,50,39,2021-11-06T02:58:53Z,2420000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,241.0,,,,,,,,,,,,,
243,PT04M48.00S,2021-11-06T02:58:55.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,50,39,2021-11-06T02:58:55Z,2430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT04M48.00S,2021-11-06T02:58:56.6Z,2,REGULAR,substitution,out,[],1630230,,,1610612744,50,39,2021-11-06T02:59:07Z,2440000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M48.00S,2021-11-06T02:58:56.6Z,2,REGULAR,substitution,in,[],202066,,,1610612744,50,39,2021-11-06T02:59:07Z,2450000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M46.00S,2021-11-06T02:59:18.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201939,13.354139290407357,3.9215686274509802,1610612744,50,39,2021-11-06T02:59:21Z,2460000,230.0,73.0,1,left,MISS S. Curry 24' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,24.17,Missed,,,,,,,,,,,,,,
247,PT04M44.00S,2021-11-06T02:59:20.8Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612740,50,39,2021-11-06T02:59:44Z,2470000,,,0,,J. Hart REBOUND (Off:0 Def:5),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,246.0,5.0,5.0,0.0,,,,,,,,,,
248,PT04M31.00S,2021-11-06T02:59:35.6Z,2,REGULAR,foul,personal,[],201939,,,1610612740,50,39,2021-11-06T02:59:38Z,2480000,,,0,,S. Curry personal FOUL (1 PF),"[201939, 202685]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,2714.0,1.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,
250,PT04M18.00S,2021-11-06T03:00:05.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202066,89.83245729303549,57.107843137254896,1610612740,50,39,2021-11-06T03:00:20Z,2500000,36.0,43.0,1,right,MISS G. Temple driving Layup,[202066],1610612740.0,NOP,driving,,,Temple,G. Temple,,,,,,,,,,5.58,Missed,,,,,,,,,,,,,,
251,PT04M17.00S,2021-11-06T03:00:06.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,50,39,2021-11-06T03:00:20Z,2510000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,250.0,,,,,,,,,,,,,
252,PT04M17.00S,2021-11-06T03:00:12.0Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612740,50,39,2021-11-06T03:00:14Z,2520000,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,2714.0,,,,,,,,,,,,,,,,,,,,
253,PT04M05.00S,2021-11-06T03:00:31.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627814,2.447437582128778,95.34313725490196,1610612744,50,39,2021-11-06T03:00:33Z,2530000,-227.0,-29.0,1,left,MISS D. Lee 3PT,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,22.86,Missed,,,,,,,,,,,,,,
254,PT04M03.00S,2021-11-06T03:00:33.9Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612740,50,39,2021-11-06T03:00:33Z,2540000,,,0,,J. Hart REBOUND (Off:0 Def:6),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,253.0,6.0,6.0,0.0,,,,,,,,,,
255,PT03M52.00S,2021-11-06T03:00:44.3Z,2,REGULAR,3pt,Jump Shot,[],1628984,68.28186596583443,76.22549019607843,1610612740,50,42,2021-11-06T03:00:47Z,2550000,131.0,246.0,1,right,D. Graham 27' 3PT  (8 PTS) (J. Valanciunas 3 AST),"[1628984, 202685]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,27.85,Made,,,,,,,,8.0,J. Valanciunas,202685.0,3.0,,,
258,PT03M40.00S,2021-11-06T03:01:04.3Z,2,REGULAR,violation,kicked ball,[],202066,,,1610612744,50,42,2021-11-06T03:01:06Z,2580000,,,0,,G. Temple kicked ball VIOLATION,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,1627962.0,,,,,,,,,,,,,,,,,,,,
259,PT03M32.00S,2021-11-06T03:01:20.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203952,11.514454664914586,44.85294117647059,1610612744,50,42,2021-11-06T03:01:23Z,2590000,26.0,56.0,1,left,MISS A. Wiggins 6' driving Layup,[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,,,,,,6.13,Missed,,,,,,,,,,,,,,
260,PT03M30.00S,2021-11-06T03:01:22.4Z,2,REGULAR,rebound,offensive,[],203110,,,1610612744,50,42,2021-11-06T03:02:43Z,2600000,,,0,,D. Green REBOUND (Off:3 Def:0),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,259.0,3.0,0.0,3.0,,,,,,,,,,
261,PT03M26.00S,2021-11-06T03:01:25.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203490,6.521024967148489,95.09803921568627,1610612744,50,42,2021-11-06T03:01:28Z,2610000,-225.0,9.0,1,left,MISS O. Porter Jr. 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,22.57,Missed,,,,,,,,,,,,,,
262,PT03M23.00S,2021-11-06T03:01:28.6Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,50,42,2021-11-06T03:01:28Z,2620000,,,0,,J. Valanciunas REBOUND (Off:2 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,261.0,8.0,6.0,2.0,,,,,,,,,,
263,PT03M21.00S,2021-11-06T03:01:30.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628984,74.58935611038108,13.725490196078432,1610612740,50,42,2021-11-06T03:01:34Z,2630000,-181.0,186.0,1,right,MISS D. Graham 26' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,26.01,Missed,,,,,,,,,,,,,,
264,PT03M19.00S,2021-11-06T03:01:32.9Z,2,REGULAR,rebound,defensive,[],203490,,,1610612744,50,42,2021-11-06T03:02:52Z,2640000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:1),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,263.0,1.0,1.0,0.0,,,,,,,,,,
265,PT03M14.00S,2021-11-06T03:01:37.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203952,9.149145860709593,45.588235294117645,1610612744,50,42,2021-11-06T03:01:40Z,2650000,22.0,34.0,1,left,MISS A. Wiggins Layup,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,4.01,Missed,,,,,,,,,,,,,,
266,PT03M12.00S,2021-11-06T03:01:39.3Z,2,REGULAR,rebound,defensive,[],1628984,,,1610612740,50,42,2021-11-06T03:03:06Z,2660000,,,0,,D. Graham REBOUND (Off:1 Def:1),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,265.0,2.0,1.0,1.0,,,,,,,,,,
