actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
92,PT04M43.00S,2022-01-19T03:26:35.1Z,1,REGULAR,substitution,in,[],1626168,,,1610612765,24,13,2022-01-19T03:29:05Z,900000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M30.00S,2022-01-19T03:29:19.4Z,1,REGULAR,3pt,Jump Shot,[],202709,23.866622864651774,87.5,1610612765,24,13,2022-01-19T03:29:21Z,910000,-188.0,172.0,1,left,MISS C. Joseph 25' 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,,
94,PT04M28.00S,2022-01-19T03:29:21.4Z,1,REGULAR,rebound,defensive,[],203490,,,1610612744,24,13,2022-01-19T03:29:27Z,920000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,93.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
95,PT04M12.00S,2022-01-19T03:29:36.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203952,89.04402102496715,52.94117647058824,1610612744,26,13,2022-01-19T03:29:39Z,930000,15.0,50.0,1,right,A. Wiggins driving DUNK (9 PTS),[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,5.26,Made,,,,,9.0,,,,,,,,,,,,,,
96,PT03M54.00S,2022-01-19T03:29:54.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628367,8.360709592641262,50.98039215686274,1610612765,26,15,2022-01-19T03:29:57Z,940000,-5.0,26.0,1,left,J. Jackson cutting Layup (2 PTS) (C. Cunningham 2 AST),"[1628367, 1630595]",1610612765.0,DET,cutting,,,Jackson,J. Jackson,,,,,2.66,Made,,,,,2.0,C. Cunningham,1630595.0,2.0,,,,,,,,,,,
98,PT03M32.00S,2022-01-19T03:30:16.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627780,91.27792378449409,54.65686274509803,1610612744,28,15,2022-01-19T03:30:18Z,960000,23.0,29.0,1,right,G. Payton II cutting DUNK (5 PTS) (S. Curry 2 AST),"[1627780, 201939]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,3.76,Made,,,,,5.0,S. Curry,201939.0,2.0,,,,,,,,,,,
100,PT03M21.00S,2022-01-19T03:30:27.3Z,1,REGULAR,3pt,Jump Shot,[],1626168,24.78646517739816,85.7843137254902,1610612765,28,15,2022-01-19T03:30:30Z,980000,-179.0,180.0,1,left,MISS T. Lyles 25' 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,,
101,PT03M19.00S,2022-01-19T03:30:29.3Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,28,15,2022-01-19T03:31:23Z,990000,,,0,,G. Payton II REBOUND (Off:1 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,100.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
102,PT03M05.00S,2022-01-19T03:30:43.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203490,93.24901445466492,57.59803921568627,1610612744,28,15,2022-01-19T03:30:46Z,1000000,38.0,11.0,1,right,MISS O. Porter Jr. driving Layup,[203490],1610612744.0,GSW,driving,,,Porter Jr.,O. Porter Jr.,,,,,3.96,Missed,,,,,,,,,,,,,,,,,,,
103,PT03M02.00S,2022-01-19T03:30:46.6Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,28,15,2022-01-19T03:30:46Z,1010000,,,0,,K. Looney REBOUND (Off:2 Def:6),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,102.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
104,PT03M01.00S,2022-01-19T03:30:47.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203952,86.02168199737189,3.431372549019608,1610612744,28,15,2022-01-19T03:30:49Z,1020000,-233.0,79.0,1,right,MISS A. Wiggins 24' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,24.58,Missed,,,,,,,,,,,,,,,,,,,
105,PT02M58.00S,2022-01-19T03:30:50.6Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612765,28,15,2022-01-19T03:30:50Z,1030000,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
106,PT02M51.00S,2022-01-19T03:30:58.1Z,1,REGULAR,3pt,Jump Shot,[],1628367,24.78646517739816,11.76470588235294,1610612765,28,15,2022-01-19T03:31:00Z,1040000,191.0,180.0,1,left,MISS J. Jackson 26' 3PT,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
107,PT02M49.00S,2022-01-19T03:31:00.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,28,15,2022-01-19T03:31:18Z,1050000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,106.0,,,,,,,,,,,,,,,,,,
108,PT02M47.00S,2022-01-19T03:31:08.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,28,15,2022-01-19T03:31:08Z,1060000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M47.00S,2022-01-19T03:31:08.9Z,1,REGULAR,substitution,out,[],1626172,,,1610612744,28,15,2022-01-19T03:31:13Z,1070000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M47.00S,2022-01-19T03:31:08.9Z,1,REGULAR,substitution,out,[],201939,,,1610612744,28,15,2022-01-19T03:31:13Z,1080000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M47.00S,2022-01-19T03:31:08.9Z,1,REGULAR,substitution,in,[],202357,,,1610612744,28,15,2022-01-19T03:31:13Z,1090000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M47.00S,2022-01-19T03:31:08.9Z,1,REGULAR,substitution,in,[],1629673,,,1610612744,28,15,2022-01-19T03:31:13Z,1100000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M26.00S,2022-01-19T03:31:44.3Z,1,REGULAR,3pt,Jump Shot,[],203952,79.05716162943496,6.862745098039216,1610612744,28,15,2022-01-19T03:31:46Z,1110000,-216.0,144.0,1,right,MISS A. Wiggins 25' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,25.96,Missed,,,,,,,,,,,,,,,,,,,
114,PT02M23.00S,2022-01-19T03:31:48.1Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612765,28,15,2022-01-19T03:31:48Z,1120000,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,113.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
115,PT02M09.00S,2022-01-19T03:32:01.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,9.674770039421814,40.19607843137255,1610612765,28,17,2022-01-19T03:32:04Z,1130000,49.0,38.0,1,left,T. Lyles 6' driving Layup (2 PTS) (C. Joseph 2 AST),"[1626168, 202709]",1610612765.0,DET,driving,,,Lyles,T. Lyles,,,,,6.23,Made,,,,,2.0,C. Joseph,202709.0,2.0,,,,,,,,,,,
117,PT01M59.00S,2022-01-19T03:32:11.5Z,1,REGULAR,3pt,Jump Shot,[],202357,71.17279894875165,80.88235294117648,1610612744,31,17,2022-01-19T03:32:14Z,1150000,154.0,218.0,1,right,N. Bjelica 26' 3PT  (3 PTS) (J. Poole 1 AST),"[202357, 1629673]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,26.75,Made,,,,,3.0,J. Poole,1629673.0,1.0,,,,,,,,,,,
119,PT01M45.00S,2022-01-19T03:32:25.7Z,1,REGULAR,turnover,lost ball,[],1630595,,,1610612765,31,17,2022-01-19T03:32:27Z,1170000,,,0,,C. Cunningham lost ball TURNOVER (1 TO),"[1630595, 202357]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,1.0,Bjelica,202357.0,
120,PT01M45.00S,2022-01-19T03:32:25.7Z,1,REGULAR,steal,,[],202357,,,1610612744,31,17,2022-01-19T03:38:13Z,1180000,,,0,,N. Bjelica STEAL (1 STL),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M38.00S,2022-01-19T03:32:32.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627780,90.22667542706965,37.254901960784316,1610612744,31,17,2022-01-19T03:32:34Z,1190000,-64.0,39.0,1,right,MISS G. Payton II 7' Layup - blocked,"[1627780, 1628367]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,7.49,Missed,,,,,,,,,,,,,,Jackson,1628367.0,,,,
122,PT01M38.00S,2022-01-19T03:32:32.1Z,1,REGULAR,block,,[],1628367,,,1610612744,31,17,2022-01-19T03:32:36Z,1200000,,,0,,J. Jackson BLOCK (1 BLK),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M36.00S,2022-01-19T03:32:34.1Z,1,REGULAR,rebound,offensive,[],1627780,,,1610612744,31,17,2022-01-19T03:33:29Z,1210000,,,0,,G. Payton II REBOUND (Off:2 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,121.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
124,PT01M27.00S,2022-01-19T03:32:43.3Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203952,80.6340341655716,20.34313725490196,1610612744,31,17,2022-01-19T03:39:41Z,1220000,-148.0,130.0,1,right,MISS A. Wiggins 19' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,19.69,Missed,,,,,,,,,,,,,,,,,,,
125,PT01M25.00S,2022-01-19T03:32:45.3Z,1,REGULAR,rebound,offensive,[],1629673,,,1610612744,31,17,2022-01-19T03:49:45Z,1230000,,,0,,J. Poole REBOUND (Off:1 Def:0),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,124.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
126,PT01M14.00S,2022-01-19T03:32:56.5Z,1,REGULAR,foul,offensive,[],1629673,,,1610612744,31,17,2022-01-19T03:33:03Z,1240000,,,0,,J. Poole charge offensive FOUL (1 PF),"[1629673, 1628367]",1610612744.0,GSW,charge,,,Poole,J. Poole,,,,,,,,,,,,,,,202053.0,1.0,0.0,Jackson,1628367.0,,,,,,
128,PT01M14.00S,2022-01-19T03:32:56.5Z,1,REGULAR,turnover,offensive foul,[],1629673,,,1610612744,31,17,2022-01-19T03:32:56Z,1260000,,,0,,J. Poole offensive foul TURNOVER (1 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,202053.0,,,,,,,1.0,,,
129,PT01M14.00S,2022-01-19T03:33:07.2Z,1,REGULAR,substitution,out,[],203952,,,1610612765,31,17,2022-01-19T03:33:23Z,1270000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M14.00S,2022-01-19T03:33:07.2Z,1,REGULAR,substitution,out,[],1630595,,,1610612765,31,17,2022-01-19T03:33:23Z,1280000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M14.00S,2022-01-19T03:33:07.2Z,1,REGULAR,substitution,in,[],1627814,,,1610612765,31,17,2022-01-19T03:33:23Z,1290000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M14.00S,2022-01-19T03:33:07.2Z,1,REGULAR,substitution,in,[],1630240,,,1610612765,31,17,2022-01-19T03:33:23Z,1300000,,,0,,SUB in: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M04.00S,2022-01-19T03:33:39.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626168,8.360709592641262,51.470588235294116,1610612765,31,19,2022-01-19T03:33:41Z,1310000,-7.0,26.0,1,left,T. Lyles driving Layup (4 PTS) (C. Joseph 3 AST),"[1626168, 202709]",1610612765.0,DET,driving,,,Lyles,T. Lyles,,,,,2.71,Made,,,,,4.0,C. Joseph,202709.0,3.0,,,,,,,,,,,
135,PT01M04.00S,2022-01-19T03:33:43.2Z,1,REGULAR,foul,personal,['1freethrow'],202357,,,1610612765,31,19,2022-01-19T03:33:54Z,1330000,,,0,,N. Bjelica shooting personal FOUL (1 PF) (Lyles 1 FT),"[202357, 1626168]",1610612744.0,GSW,shooting,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,1146.0,1.0,0.0,Lyles,1626168.0,,,,,,
137,PT01M04.00S,2022-01-19T03:34:00.8Z,1,REGULAR,substitution,out,[],1630180,,,1610612765,31,19,2022-01-19T03:35:12Z,1350000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M04.00S,2022-01-19T03:34:00.8Z,1,REGULAR,substitution,in,[],203585,,,1610612765,31,19,2022-01-19T03:35:12Z,1360000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M04.00S,2022-01-19T03:34:20.0Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1626168,,,1610612765,31,20,2022-01-19T03:34:20Z,1370000,,,0,,T. Lyles Free Throw 1 of 1 (5 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
140,PT00M51.80S,2022-01-19T03:34:36.0Z,1,REGULAR,foul,personal,[],1628367,,,1610612744,31,20,2022-01-19T03:34:39Z,1380000,,,0,,J. Jackson personal FOUL (1 PF),"[1628367, 202357]",1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,1146.0,1.0,0.0,Bjelica,202357.0,,,,,,
142,PT00M39.40S,2022-01-19T03:35:08.7Z,1,REGULAR,3pt,Jump Shot,[],203490,78.79434954007884,8.333333333333332,1610612744,31,20,2022-01-19T03:35:11Z,1400000,-208.0,147.0,1,right,MISS O. Porter Jr. 25' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
143,PT00M37.60S,2022-01-19T03:35:10.5Z,1,REGULAR,rebound,defensive,[],1630240,,,1610612765,31,20,2022-01-19T03:35:30Z,1410000,,,0,,S. Lee REBOUND (Off:0 Def:1),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,142.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
144,PT00M27.90S,2022-01-19T03:35:20.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,11.908672798948752,65.68627450980392,1610612765,31,20,2022-01-19T03:35:23Z,1420000,-78.0,59.0,1,left,MISS C. Joseph 9' driving floating bank Shot,[202709],1610612765.0,DET,driving floating bank,,,Joseph,C. Joseph,,,,,9.84,Missed,,,,,,,,,,,,,,,,,,,
145,PT00M25.70S,2022-01-19T03:35:25.5Z,1,REGULAR,rebound,offensive,[],203585,,,1610612765,31,20,2022-01-19T03:35:25Z,1430000,,,0,,R. McGruder REBOUND (Off:1 Def:0),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,144.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
146,PT00M25.70S,2022-01-19T03:35:25.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203585,5.590000152587891,50.0,1610612765,31,22,2022-01-19T03:35:25Z,1440000,0.0,0.0,1,left,R. McGruder tip Layup (2 PTS),[203585],1610612765.0,DET,tip,,,McGruder,R. McGruder,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
147,PT00M01.10S,2022-01-19T03:35:50.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627814,81.553876478318,59.31372549019608,1610612744,33,22,2022-01-19T03:35:53Z,1450000,47.0,121.0,1,right,D. Lee 12' turnaround fadeaway Jump Shot (2 PTS) (J. Poole 2 AST),"[1627814, 1629673]",1610612744.0,GSW,turnaround fadeaway,,,Lee,D. Lee,,,,,12.96,Made,,,,,2.0,J. Poole,1629673.0,2.0,,,,,,,,,,,
149,PT00M00.00S,2022-01-19T03:35:57.0Z,1,REGULAR,period,end,[],0,,,1610612765,33,22,2022-01-19T03:35:57Z,1470000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-01-19T03:37:42.0Z,2,REGULAR,substitution,out,['startperiod'],1627780,,,1610612765,33,22,2022-01-19T03:38:33Z,1480000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2022-01-19T03:37:42.0Z,2,REGULAR,substitution,out,['startperiod'],202357,,,1610612765,33,22,2022-01-19T03:38:33Z,1490000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-01-19T03:37:42.0Z,2,REGULAR,substitution,in,['startperiod'],201939,,,1610612765,33,22,2022-01-19T03:38:33Z,1500000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-01-19T03:37:42.0Z,2,REGULAR,substitution,in,['startperiod'],1630228,,,1610612765,33,22,2022-01-19T03:38:33Z,1510000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-01-19T03:38:41.4Z,2,REGULAR,period,start,[],0,,,1610612744,33,22,2022-01-19T03:38:41Z,1520000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M40.00S,2022-01-19T03:39:00.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,88.38699080157687,49.01960784313725,1610612744,33,22,2022-01-19T03:39:02Z,1530000,-5.0,57.0,1,right,MISS J. Kuminga cutting Layup,[1630228],1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,5.69,Missed,,,,,,,,,,,,,,,,,,,
156,PT11M37.00S,2022-01-19T03:39:03.6Z,2,REGULAR,rebound,offensive,[],1630228,,,1610612744,33,22,2022-01-19T03:39:03Z,1540000,,,0,,J. Kuminga REBOUND (Off:1 Def:0),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,155.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
157,PT11M36.00S,2022-01-19T03:39:04.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630228,89.30683311432325,51.71568627450981,1610612744,33,22,2022-01-19T03:39:06Z,1550000,9.0,48.0,1,right,MISS J. Kuminga Layup - blocked,"[1630228, 1626168]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,4.88,Missed,,,,,,,,,,,,,,Lyles,1626168.0,,,,
158,PT11M36.00S,2022-01-19T03:39:04.3Z,2,REGULAR,block,,[],1626168,,,1610612744,33,22,2022-01-19T03:39:07Z,1560000,,,0,,T. Lyles BLOCK (1 BLK),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M34.00S,2022-01-19T03:39:06.3Z,2,REGULAR,rebound,defensive,[],1630240,,,1610612765,33,22,2022-01-19T03:40:48Z,1570000,,,0,,S. Lee REBOUND (Off:0 Def:2),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,157.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
160,PT11M32.00S,2022-01-19T03:39:08.5Z,2,REGULAR,turnover,lost ball,[],1630240,,,1610612765,33,22,2022-01-19T03:39:10Z,1580000,,,0,,S. Lee lost ball TURNOVER (1 TO),"[1630240, 201939]",1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,1.0,Curry,201939.0,
161,PT11M32.00S,2022-01-19T03:39:08.5Z,2,REGULAR,steal,,[],201939,,,1610612744,33,22,2022-01-19T03:39:10Z,1590000,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M26.00S,2022-01-19T03:39:14.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,74.45795006570303,11.27450980392157,1610612744,33,22,2022-01-19T03:39:17Z,1600000,-194.0,188.0,1,right,MISS J. Poole 26' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,26.96,Missed,,,,,,,,,,,,,,,,,,,
163,PT11M24.00S,2022-01-19T03:39:16.4Z,2,REGULAR,rebound,defensive,[],1628367,,,1610612765,33,22,2022-01-19T03:40:02Z,1610000,,,0,,J. Jackson REBOUND (Off:0 Def:1),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,162.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
164,PT11M09.00S,2022-01-19T03:39:30.9Z,2,REGULAR,2pt,Jump Shot,[],1626168,19.92444152431012,73.2843137254902,1610612765,33,22,2022-01-19T03:39:34Z,1620000,-116.0,135.0,1,left,MISS T. Lyles 17' pullup Shot,[1626168],1610612765.0,DET,pullup,,,Lyles,T. Lyles,,,,,17.81,Missed,,,,,,,,,,,,,,,,,,,
165,PT11M06.00S,2022-01-19T03:39:34.7Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,33,22,2022-01-19T03:39:34Z,1630000,,,0,,J. Kuminga REBOUND (Off:1 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,164.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
166,PT10M59.00S,2022-01-19T03:39:41.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,90.88370565045992,48.03921568627451,1610612744,35,22,2022-01-19T03:39:44Z,1640000,-10.0,33.0,1,right,J. Poole driving Layup (2 PTS) (S. Curry 3 AST),"[1629673, 201939]",1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,3.46,Made,,,,,2.0,S. Curry,201939.0,3.0,,,,,,,,,,,
168,PT10M50.00S,2022-01-19T03:39:52.9Z,2,REGULAR,turnover,out-of-bounds,[],202709,,,1610612765,35,22,2022-01-19T03:39:54Z,1660000,,,0,,C. Joseph bad pass out-of-bounds TURNOVER (1 TO),[202709],1610612765.0,DET,bad pass,,,Joseph,C. Joseph,,,,,,,,,,,,,,,201638.0,,,,,,,1.0,,,
169,PT10M37.00S,2022-01-19T03:40:12.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201939,63.9454664914586,53.92156862745098,1610612744,35,22,2022-01-19T03:40:15Z,1670000,20.0,286.0,1,right,MISS S. Curry 28' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,28.71,Missed,,,,,,,,,,,,,,,,,,,
170,PT10M35.00S,2022-01-19T03:40:14.5Z,2,REGULAR,rebound,defensive,[],1628367,,,1610612765,35,22,2022-01-19T03:40:42Z,1680000,,,0,,J. Jackson REBOUND (Off:0 Def:2),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,169.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
171,PT10M26.00S,2022-01-19T03:40:24.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202709,9.017739816031538,59.068627450980394,1610612765,35,24,2022-01-19T03:40:28Z,1690000,-45.0,32.0,1,left,C. Joseph driving Layup (2 PTS) (R. McGruder 1 AST),"[202709, 203585]",1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,5.56,Made,,,,,2.0,R. McGruder,203585.0,1.0,,,,,,,,,,,
173,PT10M26.00S,2022-01-19T03:40:30.0Z,2,REGULAR,foul,personal,['1freethrow'],1629673,,,1610612765,35,24,2022-01-19T03:40:37Z,1710000,,,0,,J. Poole shooting personal FOUL (2 PF) (Joseph 1 FT),"[1629673, 202709]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,,,,,,,,,,,202053.0,2.0,0.0,Joseph,202709.0,,,,,,
175,PT10M26.00S,2022-01-19T03:40:54.7Z,2,REGULAR,freethrow,1 of 1,[],202709,,,1610612765,35,24,2022-01-19T03:40:54Z,1730000,,,0,,MISS C. Joseph Free Throw 1 of 1,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,Missed,,,,,,,,,,,,,,,,,,,
176,PT10M24.00S,2022-01-19T03:40:55.7Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,35,24,2022-01-19T03:40:55Z,1740000,,,0,,J. Kuminga REBOUND (Off:1 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,175.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
177,PT10M09.00S,2022-01-19T03:41:10.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,90.88370565045992,55.88235294117647,1610612744,37,24,2022-01-19T03:41:14Z,1750000,29.0,33.0,1,right,S. Curry reverse Layup (8 PTS) (J. Kuminga 1 AST),"[201939, 1630228]",1610612744.0,GSW,reverse,,,Curry,S. Curry,,,,,4.43,Made,,,,,8.0,J. Kuminga,1630228.0,1.0,,,,,,,,,,,
179,PT09M58.00S,2022-01-19T03:41:21.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,7.835085413929041,58.08823529411765,1610612765,37,24,2022-01-19T03:41:23Z,1770000,-40.0,21.0,1,left,MISS T. Lyles cutting Layup,[1626168],1610612765.0,DET,cutting,,,Lyles,T. Lyles,,,,,4.56,Missed,,,,,,,,,,,,,,,,,,,
