actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
626,PT06M44.00S,2022-01-21T05:13:03.9Z,4,REGULAR,foul,technical,[],1629048,,,1610612744,96,93,2022-01-21T05:13:41Z,6150000,,,0,,G. Bitadze double technical FOUL (3 Tech),[1629048],1610612754.0,IND,double,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,2714.0,2.0,3.0,,,,,,,,
627,PT06M44.00S,2022-01-21T05:13:03.9Z,4,REGULAR,foul,technical,[],1627780,,,1610612744,96,93,2022-01-21T05:13:41Z,6160000,,,0,,G. Payton II double technical FOUL (1 Tech),[1627780],1610612744.0,GSW,double,,,Payton II,G. Payton II,,,,,,,,,,,,,,,2714.0,1.0,1.0,,,,,,,,
628,PT06M44.00S,2022-01-21T05:13:09.4Z,4,REGULAR,ejection,other,[],1629048,,,1610612744,96,93,2022-01-21T05:13:41Z,6170000,,,0,,Ejection G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,2714.0,,,,,,,,,,
632,PT06M44.00S,2022-01-21T05:13:40.9Z,4,REGULAR,substitution,out,[],1629048,,,1610612744,96,93,2022-01-21T05:18:02Z,6175000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT06M44.00S,2022-01-21T05:13:40.9Z,4,REGULAR,substitution,in,[],1630543,,,1610612744,96,93,2022-01-21T05:18:02Z,6177500,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT06M44.00S,2022-01-21T05:13:09.4Z,4,REGULAR,memo,,[],0,,,1610612744,96,93,2022-01-21T05:13:41Z,6180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND: #88 ejected at 6:44 in the 4th with 2 technicals
630,PT06M44.00S,2022-01-21T05:13:40.8Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1627780,,,1610612744,96,93,2022-01-21T05:15:28Z,6190000,,,0,,MISS G. Payton II Free Throw 1 of 1,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,Missed,,,,,,,,,,,,,,,,,,,
631,PT06M42.00S,2022-01-21T05:13:42.8Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612754,96,93,2022-01-21T05:15:28Z,6200000,,,0,,T. Craig REBOUND (Off:0 Def:6),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,630.0,,,,,6.0,6.0,0.0,,,,,,,,,,,
634,PT06M29.00S,2022-01-21T05:13:55.8Z,4,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612754,96,93,2022-01-21T05:16:21Z,6230000,,,0,,K. Looney flagrant-type-1 personal FOUL (3 PF) (Jackson 2 FT),"[1626172, 1630543]",1610612744.0,GSW,flagrant-type-1,,,Looney,K. Looney,,,,,,,,,,,,,,,201246.0,3.0,0.0,Jackson,1630543.0,,,,,,
636,PT06M29.00S,2022-01-21T05:14:24.8Z,4,REGULAR,instantreplay,request,[],0,,,1610612754,96,93,2022-01-21T05:16:12Z,6250000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,2714.0,,,,,,,,,,Common Foul to Flagrant 1
637,PT06M29.00S,2022-01-21T05:16:33.1Z,4,REGULAR,freethrow,1 of 2,[],1630543,,,1610612754,96,94,2022-01-21T05:16:54Z,6260000,,,0,,I. Jackson flagrant Free Throw 1 of 2 (11 PTS),[1630543],1610612754.0,IND,flagrant,,,Jackson,I. Jackson,,,,,,Made,,11.0,,,,,,,,,,,,,,,,,
638,PT06M29.00S,2022-01-21T05:16:33.1Z,4,REGULAR,freethrow,2 of 2,[],1630543,,,1610612754,96,95,2022-01-21T05:16:54Z,6270000,,,0,,I. Jackson flagrant Free Throw 2 of 2 (12 PTS),[1630543],1610612754.0,IND,flagrant,,,Jackson,I. Jackson,,,,,,Made,,12.0,,,,,,,,,,,,,,,,,
639,PT06M27.00S,2022-01-21T05:17:10.4Z,4,REGULAR,turnover,backcourt,[],1626208,,,1610612754,96,95,2022-01-21T05:17:14Z,6280000,,,0,,K. Sykes backcourt TURNOVER (2 TO),[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,2714.0,,,,,2.0,,,,,
640,PT06M27.00S,2022-01-21T05:17:18.7Z,4,REGULAR,substitution,out,[],1629673,,,1610612744,96,95,2022-01-21T05:17:25Z,6290000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT06M27.00S,2022-01-21T05:17:18.7Z,4,REGULAR,substitution,in,[],202691,,,1610612744,96,95,2022-01-21T05:17:25Z,6300000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT06M14.00S,2022-01-21T05:17:48.1Z,4,REGULAR,turnover,bad pass,[],1626172,,,1610612744,96,95,2022-01-21T05:17:49Z,6310000,,,0,,K. Looney bad pass TURNOVER (5 TO),"[1626172, 1630543]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,5.0,Jackson,1630543.0,,,
643,PT06M14.00S,2022-01-21T05:17:48.1Z,4,REGULAR,steal,,[],1630543,,,1610612754,96,95,2022-01-21T05:17:50Z,6320000,,,0,,I. Jackson STEAL (2 STL),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT06M02.00S,2022-01-21T05:18:00.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630537,66.3107752956636,45.34313725490196,1610612754,96,98,2022-01-21T05:18:06Z,6330000,-23.0,264.0,1,right,C. Duarte 26' 3PT pullup (21 PTS),[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,26.52,Made,,21.0,,,,,,,,,,,,,,,,,
645,PT05M41.00S,2022-01-21T05:18:20.4Z,4,REGULAR,turnover,bad pass,[],202691,,,1610612744,96,98,2022-01-21T05:18:21Z,6340000,,,0,,K. Thompson bad pass TURNOVER (2 TO),"[202691, 1630543]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,2.0,Jackson,1630543.0,,,
646,PT05M41.00S,2022-01-21T05:18:20.4Z,4,REGULAR,steal,,[],1630543,,,1610612754,96,98,2022-01-21T05:18:22Z,6350000,,,0,,I. Jackson STEAL (3 STL),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT05M35.00S,2022-01-21T05:18:27.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630543,92.85479632063075,41.911764705882355,1610612754,96,98,2022-01-21T05:18:39Z,6360000,-40.0,15.0,1,right,MISS I. Jackson Layup,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,4.3,Missed,,,,,,,,,,,,,,,,,,,
648,PT05M34.00S,2022-01-21T05:18:28.4Z,4,REGULAR,rebound,offensive,[],203200,,,1610612754,96,98,2022-01-21T05:18:39Z,6370000,,,0,,J. Holiday REBOUND (Off:1 Def:2),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,647.0,,,,,3.0,2.0,1.0,,,,,,,,,,,
649,PT05M34.00S,2022-01-21T05:18:30.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203200,94.40999984741211,50.0,1610612754,96,100,2022-01-21T05:18:30Z,6380000,0.0,0.0,1,right,J. Holiday tip Layup (13 PTS),[203200],1610612754.0,IND,tip,,,Holiday,J. Holiday,,,,,0.0,Made,,13.0,,,,,,,,,,,,,,,,,
650,PT05M34.00S,2022-01-21T05:18:32.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,96,100,2022-01-21T05:18:32Z,6390000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT05M34.00S,2022-01-21T05:21:54.2Z,4,REGULAR,substitution,out,[],1627780,,,1610612744,96,100,2022-01-21T05:21:58Z,6400000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT05M34.00S,2022-01-21T05:21:54.2Z,4,REGULAR,substitution,out,[],1626172,,,1610612744,96,100,2022-01-21T05:21:58Z,6410000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT05M34.00S,2022-01-21T05:21:54.2Z,4,REGULAR,substitution,in,[],2738,,,1610612744,96,100,2022-01-21T05:21:58Z,6420000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT05M34.00S,2022-01-21T05:21:54.2Z,4,REGULAR,substitution,in,[],1629308,,,1610612744,96,100,2022-01-21T05:21:58Z,6430000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT05M22.00S,2022-01-21T05:22:13.9Z,4,REGULAR,3pt,Jump Shot,[],201939,31.61957950065703,77.69607843137256,1610612744,99,100,2022-01-21T05:22:16Z,6440000,-138.0,245.0,1,left,S. Curry 28' 3PT  (33 PTS) (J. Toscano-Anderson 1 AST),"[201939, 1629308]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,28.12,Made,,33.0,J. Toscano-Anderson,1629308.0,1.0,,,,,,,,,,,,,,
657,PT05M04.00S,2022-01-21T05:22:32.8Z,4,REGULAR,foul,personal,['2freethrow'],1629308,,,1610612754,99,100,2022-01-21T05:22:39Z,6460000,,,0,,J. Toscano-Anderson shooting personal FOUL (3 PF) (Jackson 2 FT),"[1629308, 1630543]",1610612744.0,GSW,shooting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,201246.0,3.0,0.0,Jackson,1630543.0,,,,,,
659,PT05M04.00S,2022-01-21T05:23:11.4Z,4,REGULAR,freethrow,1 of 2,[],1630543,,,1610612754,99,100,2022-01-21T05:23:11Z,6480000,,,0,,MISS I. Jackson Free Throw 1 of 2,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
660,PT05M04.00S,2022-01-21T05:23:11.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,99,100,2022-01-21T05:23:11Z,6490000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,659.0,,,,,,,,,,,,,,,,,,
661,PT05M04.00S,2022-01-21T05:23:31.3Z,4,REGULAR,freethrow,2 of 2,[],1630543,,,1610612754,99,100,2022-01-21T05:23:31Z,6500000,,,0,,MISS I. Jackson Free Throw 2 of 2,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
662,PT05M02.00S,2022-01-21T05:23:32.5Z,4,REGULAR,rebound,defensive,[],203952,,,1610612744,99,100,2022-01-21T05:23:32Z,6510000,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,661.0,,,,,2.0,1.0,1.0,,,,,,,,,,,
663,PT04M49.00S,2022-01-21T05:23:45.1Z,4,REGULAR,turnover,bad pass,[],1629308,,,1610612744,99,100,2022-01-21T05:23:46Z,6520000,,,0,,J. Toscano-Anderson bad pass TURNOVER (2 TO),"[1629308, 1628470]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,2.0,Craig,1628470.0,,,
664,PT04M49.00S,2022-01-21T05:23:45.1Z,4,REGULAR,steal,,[],1628470,,,1610612754,99,100,2022-01-21T05:23:48Z,6530000,,,0,,T. Craig STEAL (3 STL),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT04M33.00S,2022-01-21T05:24:01.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628470,74.98357424441524,49.26470588235294,1610612754,99,102,2022-01-21T05:24:04Z,6540000,-4.0,183.0,1,right,T. Craig 18' pullup Jump Shot (12 PTS),[1628470],1610612754.0,IND,pullup,,,Craig,T. Craig,,,,,18.27,Made,,12.0,,,,,,,,,,,,,,,,,
666,PT04M22.00S,2022-01-21T05:24:12.4Z,4,REGULAR,3pt,Jump Shot,[],201939,31.882391590013142,25.0,1610612744,99,102,2022-01-21T05:24:15Z,6550000,125.0,247.0,1,left,MISS S. Curry 27' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,27.7,Missed,,,,,,,,,,,,,,,,,,,
667,PT04M19.00S,2022-01-21T05:24:16.4Z,4,REGULAR,rebound,defensive,[],203200,,,1610612754,99,102,2022-01-21T05:24:16Z,6560000,,,0,,J. Holiday REBOUND (Off:1 Def:3),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,666.0,,,,,4.0,3.0,1.0,,,,,,,,,,,
668,PT04M08.00S,2022-01-21T05:24:26.8Z,4,REGULAR,2pt,Jump Shot,[],1630537,94.03745072273325,72.54901960784314,1610612754,99,104,2022-01-21T05:24:30Z,6570000,113.0,4.0,1,right,C. Duarte 11' turnaround fadeaway Jump Shot (23 PTS),[1630537],1610612754.0,IND,turnaround fadeaway,,,Duarte,C. Duarte,,,,,11.28,Made,,23.0,,,,,,,,,,,,,,,,,
669,PT03M49.00S,2022-01-21T05:24:45.7Z,4,REGULAR,2pt,Jump Shot,[],202691,9.806176084099869,30.392156862745097,1610612744,101,104,2022-01-21T05:24:49Z,6580000,98.0,40.0,1,left,K. Thompson 10' turnaround bank Jump Shot (12 PTS),[202691],1610612744.0,GSW,turnaround bank,,,Thompson,K. Thompson,,,,,10.57,Made,,12.0,,,,,,,,,,,,,,,,,
670,PT03M37.00S,2022-01-21T05:24:57.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,90.22667542706965,53.67647058823529,1610612754,101,106,2022-01-21T05:25:01Z,6590000,18.0,39.0,1,right,I. Jackson alley-oop DUNK (14 PTS) (J. Holiday 3 AST),"[1630543, 203200]",1610612754.0,IND,alley-oop,,,Jackson,I. Jackson,,,,,4.35,Made,,14.0,J. Holiday,203200.0,3.0,,,,,,,,,,,,,,
672,PT03M19.00S,2022-01-21T05:25:14.7Z,4,REGULAR,3pt,Jump Shot,[],1629308,26.49474375821288,83.33333333333334,1610612744,104,106,2022-01-21T05:25:18Z,6610000,-167.0,197.0,1,left,J. Toscano-Anderson 25' 3PT  (3 PTS) (K. Thompson 1 AST),"[1629308, 202691]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,25.78,Made,,3.0,K. Thompson,202691.0,1.0,,,,,,,,,,,,,,
674,PT02M54.00S,2022-01-21T05:25:40.0Z,4,REGULAR,2pt,Jump Shot,[],203200,75.24638633377135,65.68627450980392,1610612754,104,106,2022-01-21T05:25:42Z,6630000,78.0,180.0,1,right,MISS J. Holiday 19' pullup Shot,[203200],1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,19.65,Missed,,,,,,,,,,,,,,,,,,,
675,PT02M51.00S,2022-01-21T05:25:43.5Z,4,REGULAR,rebound,defensive,[],1629308,,,1610612744,104,106,2022-01-21T05:25:43Z,6640000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:1),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,674.0,,,,,1.0,1.0,0.0,,,,,,,,,,,
676,PT02M44.00S,2022-01-21T05:25:50.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,6.915243101182654,57.107843137254896,1610612744,106,106,2022-01-21T05:25:54Z,6650000,-36.0,13.0,1,left,S. Curry running reverse Layup (35 PTS),[201939],1610612744.0,GSW,running reverse,,,Curry,S. Curry,,,,,3.76,Made,,35.0,,,,,,,,,,,,,,,,,
677,PT02M44.00S,2022-01-21T05:26:00.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,106,106,2022-01-21T05:26:00Z,6660000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT02M29.00S,2022-01-21T05:27:55.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,106,106,2022-01-21T05:27:55Z,6670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT02M19.00S,2022-01-21T05:28:27.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612754,106,106,2022-01-21T05:28:30Z,6680000,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,201246.0,,,,,,,,,,
680,PT01M59.00S,2022-01-21T05:29:03.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203952,22.946780551905388,38.48039215686275,1610612744,106,106,2022-01-21T05:29:07Z,6690000,58.0,163.0,1,left,MISS A. Wiggins 17' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,17.31,Missed,,,,,,,,,,,,,,,,,,,
681,PT01M57.00S,2022-01-21T05:29:11.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612754,106,106,2022-01-21T05:29:11Z,6700000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,680.0,,,,,,,,,,,,,,,,,,
683,PT01M57.00S,2022-01-21T05:29:12.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",2738,,,1610612754,106,106,2022-01-21T05:29:21Z,6720000,,,0,,A. Iguodala loose ball personal FOUL (2 PF) (Jackson 2 FT),"[2738, 1630543]",1610612744.0,GSW,loose ball,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,2714.0,2.0,0.0,Jackson,1630543.0,,,,,,
685,PT01M57.00S,2022-01-21T05:30:02.3Z,4,REGULAR,freethrow,1 of 2,[],1630543,,,1610612754,106,106,2022-01-21T05:30:02Z,6740000,,,0,,MISS I. Jackson Free Throw 1 of 2,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
686,PT01M57.00S,2022-01-21T05:30:02.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,106,106,2022-01-21T05:30:02Z,6750000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,685.0,,,,,,,,,,,,,,,,,,
687,PT01M57.00S,2022-01-21T05:30:28.6Z,4,REGULAR,freethrow,2 of 2,[],1630543,,,1610612754,106,107,2022-01-21T05:30:28Z,6760000,,,0,,I. Jackson Free Throw 2 of 2 (15 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,Made,,15.0,,,,,,,,,,,,,,,,,
688,PT01M39.00S,2022-01-21T05:30:48.2Z,4,REGULAR,3pt,Jump Shot,[],202691,30.17411300919842,11.519607843137255,1610612744,106,107,2022-01-21T05:30:52Z,6770000,192.0,231.0,1,left,MISS K. Thompson 30' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,30.07,Missed,,,,,,,,,,,,,,,,,,,
689,PT01M38.00S,2022-01-21T05:30:54.5Z,4,REGULAR,rebound,offensive,[],2738,,,1610612744,106,107,2022-01-21T05:30:54Z,6780000,,,0,,A. Iguodala REBOUND (Off:1 Def:2),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,688.0,,,,,3.0,2.0,1.0,,,,,,,,,,,
690,PT01M38.00S,2022-01-21T05:30:55.3Z,4,REGULAR,turnover,out-of-bounds,[],2738,,,1610612744,106,107,2022-01-21T05:30:58Z,6790000,,,0,,A. Iguodala lost ball out-of-bounds TURNOVER (2 TO),[2738],1610612744.0,GSW,lost ball,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,2714.0,,,,,2.0,,,,,
691,PT01M19.00S,2022-01-21T05:31:20.8Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1626208,82.7365308804205,29.65686274509804,1610612754,106,107,2022-01-21T05:31:23Z,6800000,-102.0,110.0,1,right,MISS K. Sykes 14' step back Shot,[1626208],1610612754.0,IND,step back,,,Sykes,K. Sykes,,,,,14.97,Missed,,,,,,,,,,,,,,,,,,,
692,PT01M16.00S,2022-01-21T05:31:24.1Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,106,107,2022-01-21T05:31:24Z,6810000,,,0,,S. Curry REBOUND (Off:0 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,691.0,,,,,5.0,5.0,0.0,,,,,,,,,,,
693,PT01M11.00S,2022-01-21T05:31:28.6Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],201939,14.536793692509855,20.588235294117645,1610612744,106,107,2022-01-21T05:32:22Z,6820000,147.0,84.0,1,left,MISS S. Curry 16' pullup Shot,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,16.94,Missed,,,,,,,,,,,,,,,,,,,
694,PT01M09.00S,2022-01-21T05:31:30.6Z,4,REGULAR,rebound,defensive,[],1630537,,,1610612754,106,107,2022-01-21T05:31:38Z,6830000,,,0,,C. Duarte REBOUND (Off:2 Def:4),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,693.0,,,,,6.0,4.0,2.0,,,,,,,,,,,
695,PT00M57.90S,2022-01-21T05:31:42.8Z,4,REGULAR,3pt,Jump Shot,[],203200,93.11760840998686,3.9215686274509802,1610612754,106,107,2022-01-21T05:31:45Z,6840000,-230.0,12.0,1,right,MISS J. Holiday 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,23.07,Missed,,,,,,,,,,,,,,,,,,,
696,PT00M54.70S,2022-01-21T05:31:45.9Z,4,REGULAR,rebound,defensive,[],1629308,,,1610612744,106,107,2022-01-21T05:31:45Z,6850000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:2),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,695.0,,,,,2.0,2.0,0.0,,,,,,,,,,,
697,PT00M45.20S,2022-01-21T05:31:55.5Z,4,REGULAR,2pt,Jump Shot,[],203952,26.10052562417871,49.01960784313725,1610612744,106,107,2022-01-21T05:32:00Z,6860000,5.0,193.0,1,left,MISS A. Wiggins 19' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,19.29,Missed,,,,,,,,,,,,,,,,,,,
698,PT00M43.50S,2022-01-21T05:31:57.2Z,4,REGULAR,rebound,offensive,[],2738,,,1610612744,106,107,2022-01-21T05:32:21Z,6870000,,,0,,A. Iguodala REBOUND (Off:2 Def:2),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,697.0,,,,,4.0,2.0,2.0,,,,,,,,,,,
699,PT00M42.50S,2022-01-21T05:32:02.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",2738,5.590000152587891,50.0,1610612744,106,107,2022-01-21T05:32:15Z,6880000,0.0,0.0,1,left,MISS A. Iguodala tip Layup,[2738],1610612744.0,GSW,tip,,,Iguodala,A. Iguodala,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
700,PT00M41.50S,2022-01-21T05:32:03.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,106,107,2022-01-21T05:32:15Z,6890000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,699.0,,,,,,,,,,,,,,,,,,
701,PT00M41.50S,2022-01-21T05:32:04.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,106,107,2022-01-21T05:32:04Z,6900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT00M41.50S,2022-01-21T05:32:23.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,106,107,2022-01-21T05:32:23Z,6910000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT00M34.50S,2022-01-21T05:34:07.0Z,4,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612744,106,107,2022-01-21T05:34:18Z,6920000,,,0,,T. Craig shooting personal FOUL (3 PF) (Curry 2 FT),"[1628470, 201939]",1610612754.0,IND,shooting,,,Craig,T. Craig,,,,,,,,,,,,,,,2714.0,3.0,0.0,Curry,201939.0,,,,,,
705,PT00M34.50S,2022-01-21T05:34:43.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201939,,,1610612744,107,107,2022-01-21T05:34:43Z,6940000,,,0,,S. Curry Free Throw 1 of 2 (36 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,36.0,,,,,,,,,,,,,,,,,
706,PT00M34.50S,2022-01-21T05:35:02.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201939,,,1610612744,108,107,2022-01-21T05:35:02Z,6950000,,,0,,S. Curry Free Throw 2 of 2 (37 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,37.0,,,,,,,,,,,,,,,,,
707,PT00M15.70S,2022-01-21T05:35:25.4Z,4,REGULAR,2pt,Jump Shot,[],1628470,93.51182654402102,26.96078431372549,1610612754,108,107,2022-01-21T05:35:28Z,6960000,-115.0,8.0,1,right,MISS T. Craig 11' driving floating Shot,[1628470],1610612754.0,IND,driving floating,,,Craig,T. Craig,,,,,11.55,Missed,,,,,,,,,,,,,,,,,,,
708,PT00M12.20S,2022-01-21T05:35:28.9Z,4,REGULAR,rebound,defensive,[],1629308,,,1610612744,108,107,2022-01-21T05:35:28Z,6970000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:3),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,707.0,,,,,3.0,3.0,0.0,,,,,,,,,,,
709,PT00M09.40S,2022-01-21T05:35:34.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203200,,,1610612744,108,107,2022-01-21T06:11:23Z,6980000,,,0,,J. Holiday take personal FOUL (2 PF) (Curry 2 FT),"[203200, 201939]",1610612754.0,IND,take,,,Holiday,J. Holiday,,,,,,,,,,,,,,,2714.0,2.0,0.0,Curry,201939.0,,,,,,
711,PT00M09.40S,2022-01-21T05:36:13.8Z,4,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,109,107,2022-01-21T05:36:13Z,7000000,,,0,,S. Curry Free Throw 1 of 2 (38 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,38.0,,,,,,,,,,,,,,,,,
