actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
529,PT08M37.00S,2021-10-29T03:54:13.7Z,4,REGULAR,substitution,in,[],203937,,,1610612744,86,81,2021-10-29T03:54:18Z,5220000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M35.00S,2021-10-29T03:54:40.1Z,4,REGULAR,turnover,bad pass,[],1629673,,,1610612744,86,81,2021-10-29T03:54:41Z,5230000,,,0,,J. Poole bad pass TURNOVER (5 TO),"[1629673, 1629001]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,5.0,Melton,1629001.0,,,,,,,,,,,,,,,
532,PT08M35.00S,2021-10-29T03:54:40.1Z,4,REGULAR,steal,,[],1629001,,,1610612763,86,81,2021-10-29T03:54:42Z,5240000,,,0,,D. Melton STEAL (4 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M30.00S,2021-10-29T03:54:45.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629001,11.645860709592641,41.66666666666667,1610612763,86,81,2021-10-29T03:58:33Z,5245000,42.0,57.0,1,left,MISS D. Melton 7' running Layup - blocked,"[1629001, 2738]",1610612763.0,MEM,running,,,Melton,D. Melton,,,,,7.06,Missed,,,,,,,,,,,,,,,,,Iguodala,2738.0,
556,PT08M30.00S,2021-10-29T03:54:45.0Z,4,REGULAR,block,,[],2738,,,1610612763,86,81,2021-10-29T03:58:33Z,5247500,,,0,,A. Iguodala BLOCK (1 BLK),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M30.00S,2021-10-29T03:54:45.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,86,81,2021-10-29T03:58:33Z,5248750,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,555.0,,,,,,,,,,,,,,,,,,
533,PT08M30.00S,2021-10-29T03:54:49.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,86,81,2021-10-29T03:54:49Z,5250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M30.00S,2021-10-29T03:54:59.5Z,4,REGULAR,substitution,out,[],202357,,,1610612763,86,81,2021-10-29T03:55:05Z,5260000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M30.00S,2021-10-29T03:54:59.5Z,4,REGULAR,substitution,in,[],203110,,,1610612763,86,81,2021-10-29T03:55:05Z,5270000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M22.00S,2021-10-29T03:55:25.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626145,26.49474375821288,78.67647058823529,1610612763,86,81,2021-10-29T03:58:33Z,5280000,-143.0,197.0,1,left,MISS T. Jones 24' pullup 3PT,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,24.33,Missed,,,,,,,,,,,,,,,,,,,
537,PT08M19.00S,2021-10-29T03:55:29.5Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612744,86,81,2021-10-29T03:55:29Z,5290000,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,536.0,,,,,,,,,,2.0,2.0,0.0,,,,,,
538,PT08M06.00S,2021-10-29T03:55:44.1Z,4,REGULAR,foul,personal,['2freethrow'],1629001,,,1610612744,86,81,2021-10-29T03:55:55Z,5300000,,,0,,D. Melton shooting personal FOUL (3 PF) (Iguodala 2 FT),"[1629001, 2738]",1610612763.0,MEM,shooting,,,Melton,D. Melton,,,,,,,,,,,,1627964.0,3.0,0.0,Iguodala,2738.0,,,,,,,,,
540,PT08M06.00S,2021-10-29T03:56:14.4Z,4,REGULAR,freethrow,1 of 2,[],2738,,,1610612744,86,81,2021-10-29T03:56:14Z,5320000,,,0,,MISS A. Iguodala Free Throw 1 of 2,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,Missed,,,,,,,,,,,,,,,,,,,
541,PT08M06.00S,2021-10-29T03:56:14.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,86,81,2021-10-29T03:56:14Z,5330000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,540.0,,,,,,,,,,,,,,,,,,
542,PT08M06.00S,2021-10-29T03:56:16.3Z,4,REGULAR,substitution,out,[],1630533,,,1610612744,86,81,2021-10-29T03:56:22Z,5340000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M06.00S,2021-10-29T03:56:16.3Z,4,REGULAR,substitution,out,[],1626145,,,1610612744,86,81,2021-10-29T03:56:22Z,5350000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M06.00S,2021-10-29T03:56:16.3Z,4,REGULAR,substitution,in,[],1630217,,,1610612744,86,81,2021-10-29T03:56:22Z,5360000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M06.00S,2021-10-29T03:56:16.3Z,4,REGULAR,substitution,in,[],1629630,,,1610612744,86,81,2021-10-29T03:56:22Z,5370000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M06.00S,2021-10-29T03:56:32.9Z,4,REGULAR,freethrow,2 of 2,[],2738,,,1610612744,86,81,2021-10-29T03:56:32Z,5380000,,,0,,MISS A. Iguodala Free Throw 2 of 2,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,Missed,,,,,,,,,,,,,,,,,,,
547,PT08M03.00S,2021-10-29T03:56:34.8Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,86,81,2021-10-29T03:56:34Z,5390000,,,0,,D. Bane REBOUND (Off:1 Def:4),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,546.0,,,,,,,,,,5.0,4.0,1.0,,,,,,
548,PT07M45.00S,2021-10-29T03:56:52.9Z,4,REGULAR,3pt,Jump Shot,[],1628991,11.777266754270697,4.166666666666666,1610612763,86,84,2021-10-29T03:56:55Z,5400000,229.0,58.0,1,left,J. Jackson Jr. 3PT  (13 PTS) (K. Anderson 1 AST),"[1628991, 203937]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,23.65,Made,,,,,13.0,,,,,,,,,K. Anderson,203937.0,1.0,,,
550,PT07M36.00S,2021-10-29T03:57:09.5Z,4,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612744,86,84,2021-10-29T03:59:46Z,5420000,,,0,,J. Poole lost ball out-of-bounds TURNOVER (6 TO),[1629673],1610612744.0,GSW,lost ball,,,Poole,J. Poole,,,,,,,,6.0,,,,1662.0,,,,,,,,,,,,,
551,PT07M19.00S,2021-10-29T03:57:26.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629001,13.61695137976347,47.549019607843135,1610612763,86,86,2021-10-29T03:57:30Z,5430000,12.0,75.0,1,left,D. Melton 7' driving floating Jump Shot (5 PTS) (K. Anderson 2 AST),"[1629001, 203937]",1610612763.0,MEM,driving floating,,,Melton,D. Melton,,,,,7.65,Made,,,,,5.0,,,,,,,,,K. Anderson,203937.0,2.0,,,
553,PT06M56.00S,2021-10-29T03:57:52.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,86,86,2021-10-29T03:57:52Z,5450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT06M56.00S,2021-10-29T03:58:08.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,86,86,2021-10-29T03:58:08Z,5460000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M56.00S,2021-10-29T04:00:27.4Z,4,REGULAR,substitution,out,[],1629001,,,1610612744,86,86,2021-10-29T04:00:59Z,5470000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M56.00S,2021-10-29T04:00:27.4Z,4,REGULAR,substitution,out,[],1628991,,,1610612744,86,86,2021-10-29T04:00:59Z,5480000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M56.00S,2021-10-29T04:00:27.4Z,4,REGULAR,substitution,in,[],1630214,,,1610612744,86,86,2021-10-29T04:00:59Z,5490000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M56.00S,2021-10-29T04:00:27.4Z,4,REGULAR,substitution,in,[],1630533,,,1610612744,86,86,2021-10-29T04:00:59Z,5500000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M52.00S,2021-10-29T04:01:04.4Z,4,REGULAR,2pt,Jump Shot,[],1627814,82.9993429697766,32.84313725490196,1610612744,86,86,2021-10-29T04:01:08Z,5510000,-86.0,107.0,1,right,MISS D. Lee 13' driving floating Shot,[1627814],1610612744.0,GSW,driving floating,,,Lee,D. Lee,,,,,13.74,Missed,,,,,,,,,,,,,,,,,,,
563,PT06M48.00S,2021-10-29T04:01:08.8Z,4,REGULAR,rebound,defensive,[],1630214,,,1610612763,86,86,2021-10-29T04:01:08Z,5520000,,,0,,X. Tillman REBOUND (Off:0 Def:3),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,562.0,,,,,,,,,,3.0,3.0,0.0,,,,,,
564,PT06M40.00S,2021-10-29T04:01:19.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,86,86,2021-10-29T04:01:19Z,5530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M40.00S,2021-10-29T04:01:21.2Z,4,REGULAR,substitution,in,[],203952,,,1610612763,86,86,2021-10-29T04:01:25Z,5550000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M40.00S,2021-10-29T04:01:21.2Z,4,REGULAR,substitution,out,[],1629673,,,1610612763,86,86,2021-10-29T04:01:33Z,5560000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M27.00S,2021-10-29T04:01:51.0Z,4,REGULAR,3pt,Jump Shot,[],1630533,7.30946123521682,5.88235294117647,1610612763,86,86,2021-10-29T04:01:54Z,5570000,221.0,16.0,1,left,MISS Z. Williams 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,22.12,Missed,,,,,,,,,,,,,,,,,,,
569,PT06M25.00S,2021-10-29T04:01:53.0Z,4,REGULAR,rebound,offensive,[],1630214,,,1610612763,86,86,2021-10-29T04:07:23Z,5580000,,,0,,X. Tillman REBOUND (Off:1 Def:3),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,568.0,,,,,,,,,,4.0,3.0,1.0,,,,,,
570,PT06M21.00S,2021-10-29T04:01:56.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,14.536793692509855,94.85294117647058,1610612763,86,89,2021-10-29T04:01:59Z,5590000,-224.0,84.0,1,left,D. Bane 3PT pullup (17 PTS) (X. Tillman 3 AST),"[1630217, 1630214]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,23.95,Made,,,,,17.0,,,,,,,,,X. Tillman,1630214.0,3.0,,,
572,PT05M58.00S,2021-10-29T04:02:19.5Z,4,REGULAR,3pt,Jump Shot,[],2738,72.09264126149803,83.08823529411765,1610612744,86,89,2021-10-29T04:02:22Z,5610000,165.0,210.0,1,right,MISS A. Iguodala 26' 3PT,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,26.72,Missed,,,,,,,,,,,,,,,,,,,
573,PT05M55.00S,2021-10-29T04:02:22.8Z,4,REGULAR,rebound,defensive,[],1629630,,,1610612763,86,89,2021-10-29T04:02:22Z,5620000,,,0,,J. Morant REBOUND (Off:0 Def:6),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,572.0,,,,,,,,,,6.0,6.0,0.0,,,,,,
574,PT05M39.00S,2021-10-29T04:02:38.9Z,4,REGULAR,turnover,lost ball,[],1630217,,,1610612763,86,89,2021-10-29T04:02:40Z,5630000,,,0,,D. Bane lost ball TURNOVER (2 TO),"[1630217, 203952]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,2.0,Wiggins,203952.0,,,,,,,,,,,,,,,
575,PT05M39.00S,2021-10-29T04:02:38.9Z,4,REGULAR,steal,,[],203952,,,1610612744,86,89,2021-10-29T04:02:41Z,5640000,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M35.00S,2021-10-29T04:02:42.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627814,73.40670170827858,14.460784313725492,1610612744,89,89,2021-10-29T04:02:47Z,5650000,-178.0,197.0,1,right,D. Lee 26' 3PT  (6 PTS) (J. Toscano-Anderson 2 AST),"[1627814, 1629308]",1610612744.0,GSW,,,,Lee,D. Lee,,,,,26.57,Made,,,,,6.0,,,,,,,,,J. Toscano-Anderson,1629308.0,2.0,,,
578,PT05M10.00S,2021-10-29T04:03:07.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,14.4053876478318,55.392156862745104,1610612763,89,91,2021-10-29T04:03:10Z,5670000,-27.0,83.0,1,left,K. Anderson 8' driving floating Jump Shot (6 PTS) (J. Morant 5 AST),"[203937, 1629630]",1610612763.0,MEM,driving floating,,,Anderson,K. Anderson,,,,,8.72,Made,,,,,6.0,,,,,,,,,J. Morant,1629630.0,5.0,,,
579,PT04M58.00S,2021-10-29T04:03:19.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203952,92.46057818659659,54.41176470588235,1610612744,91,91,2021-10-29T04:03:29Z,5680000,22.0,18.0,1,right,A. Wiggins driving Layup (14 PTS),[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,2.88,Made,,,,,14.0,,,,,,,,,,,,,,
580,PT04M33.00S,2021-10-29T04:03:45.8Z,4,REGULAR,3pt,Jump Shot,[],1630533,3.630091984231275,94.85294117647058,1610612763,91,91,2021-10-29T04:04:18Z,5690000,-224.0,-18.0,1,left,MISS Z. Williams 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,22.51,Missed,,,,,,,,,,,,,,,,,,,
581,PT04M32.00S,2021-10-29T04:03:46.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,91,91,2021-10-29T04:04:18Z,5700000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,580.0,,,,,,,,,,,,,,,,,,
582,PT04M32.00S,2021-10-29T04:03:53.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612763,91,91,2021-10-29T04:03:56Z,5710000,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,1627964.0,,,,,,,,,,,,,
583,PT04M32.00S,2021-10-29T04:04:00.1Z,4,REGULAR,substitution,out,[],2738,,,1610612744,91,91,2021-10-29T04:04:09Z,5720000,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT04M32.00S,2021-10-29T04:04:00.1Z,4,REGULAR,substitution,in,[],201939,,,1610612744,91,91,2021-10-29T04:04:09Z,5730000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT04M20.00S,2021-10-29T04:04:23.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627814,93.9060446780552,44.85294117647059,1610612744,93,91,2021-10-29T04:04:26Z,5740000,-26.0,5.0,1,right,D. Lee cutting Layup (8 PTS) (J. Toscano-Anderson 3 AST),"[1627814, 1629308]",1610612744.0,GSW,cutting,,,Lee,D. Lee,,,,,2.61,Made,,,,,8.0,,,,,,,,,J. Toscano-Anderson,1629308.0,3.0,,,
587,PT03M57.00S,2021-10-29T04:04:47.1Z,4,REGULAR,3pt,Jump Shot,[],1629630,36.48160315374508,58.57843137254902,1610612763,93,94,2021-10-29T04:04:50Z,5760000,-43.0,290.0,1,left,J. Morant 29' 3PT pullup (28 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,29.36,Made,,,,,28.0,,,,,,,,,,,,,,
588,PT03M36.00S,2021-10-29T04:05:07.8Z,4,REGULAR,3pt,Jump Shot,[],201939,72.48685939553219,83.82352941176471,1610612744,93,94,2021-10-29T04:05:10Z,5770000,169.0,206.0,1,right,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,,
589,PT03M34.00S,2021-10-29T04:05:09.8Z,4,REGULAR,rebound,defensive,[],203937,,,1610612763,93,94,2021-10-29T04:05:21Z,5780000,,,0,,K. Anderson REBOUND (Off:1 Def:4),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,588.0,,,,,,,,,,5.0,4.0,1.0,,,,,,
590,PT03M18.00S,2021-10-29T04:05:25.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,17.0335085413929,47.549019607843135,1610612763,93,96,2021-10-29T04:05:28Z,5790000,12.0,108.0,1,left,D. Bane 10' pullup Jump Shot (19 PTS),[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,10.83,Made,,,,,19.0,,,,,,,,,,,,,,
591,PT03M02.00S,2021-10-29T04:05:42.4Z,4,REGULAR,turnover,bad pass,[],1627814,,,1610612744,93,96,2021-10-29T04:05:43Z,5800000,,,0,,D. Lee bad pass TURNOVER (1 TO),"[1627814, 1629630]",1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,1.0,Morant,1629630.0,,,,,,,,,,,,,,,
592,PT03M02.00S,2021-10-29T04:05:42.4Z,4,REGULAR,steal,,[],1629630,,,1610612763,93,96,2021-10-29T04:05:44Z,5810000,,,0,,J. Morant STEAL (4 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT03M01.00S,2021-10-29T04:05:49.6Z,4,REGULAR,foul,personal,[],1627814,,,1610612763,93,96,2021-10-29T04:08:18Z,5820000,,,0,,D. Lee take personal FOUL (2 PF),"[1627814, 1630217]",1610612744.0,GSW,take,,,Lee,D. Lee,,,,,,,,,,,,1627964.0,2.0,0.0,Bane,1630217.0,,,,,,,,,
595,PT03M01.00S,2021-10-29T04:05:59.0Z,4,REGULAR,substitution,out,[],1629308,,,1610612763,93,96,2021-10-29T04:06:01Z,5840000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT03M01.00S,2021-10-29T04:05:59.0Z,4,REGULAR,substitution,in,[],2738,,,1610612763,93,96,2021-10-29T04:06:01Z,5850000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT03M01.00S,2021-10-29T04:06:05.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,93,96,2021-10-29T04:06:05Z,5860000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT03M01.00S,2021-10-29T04:07:26.1Z,4,REGULAR,substitution,out,[],1630533,,,1610612763,93,96,2021-10-29T04:08:43Z,5870000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT03M01.00S,2021-10-29T04:07:26.1Z,4,REGULAR,substitution,in,[],1629001,,,1610612763,93,96,2021-10-29T04:08:43Z,5880000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT02M57.00S,2021-10-29T04:09:03.3Z,4,REGULAR,foul,offensive,[],1630217,,,1610612763,93,96,2021-10-29T04:09:29Z,5940000,,,0,,D. Bane charge offensive FOUL (1 PF),"[1630217, 1627814]",1610612763.0,MEM,charge,,,Bane,D. Bane,,,,,,,,,,,,200833.0,1.0,0.0,Lee,1627814.0,,,,,,,,,
602,PT02M57.00S,2021-10-29T04:09:03.3Z,4,REGULAR,turnover,offensive foul,[],1630217,,,1610612763,93,96,2021-10-29T04:09:29Z,5960000,,,0,,D. Bane offensive foul TURNOVER (3 TO),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,3.0,,,,200833.0,,,,,,,,,,,,,
603,PT02M57.00S,2021-10-29T04:09:15.7Z,4,REGULAR,substitution,out,[],1630214,,,1610612744,93,96,2021-10-29T04:09:37Z,5970000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT02M57.00S,2021-10-29T04:09:15.7Z,4,REGULAR,substitution,in,[],1628991,,,1610612744,93,96,2021-10-29T04:09:37Z,5980000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT02M37.00S,2021-10-29T04:09:48.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203952,90.09526938239159,43.872549019607845,1610612744,95,96,2021-10-29T04:09:51Z,5990000,-31.0,41.0,1,right,A. Wiggins cutting Layup (16 PTS) (D. Green 7 AST),"[203952, 203110]",1610612744.0,GSW,cutting,,,Wiggins,A. Wiggins,,,,,5.08,Made,,,,,16.0,,,,,,,,,D. Green,203110.0,7.0,,,
607,PT02M13.00S,2021-10-29T04:10:13.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,9.411957950065702,47.05882352941176,1610612763,95,98,2021-10-29T04:10:15Z,6010000,15.0,36.0,1,left,J. Jackson Jr. cutting Layup (15 PTS) (D. Melton 3 AST),"[1628991, 1629001]",1610612763.0,MEM,cutting,,,Jackson Jr.,J. Jackson Jr.,,,,,3.89,Made,,,,,15.0,,,,,,,,,D. Melton,1629001.0,3.0,,,
609,PT02M04.00S,2021-10-29T04:10:21.6Z,4,REGULAR,3pt,Jump Shot,[],1627814,94.03745072273325,4.166666666666666,1610612744,98,98,2021-10-29T04:10:24Z,6030000,-229.0,4.0,1,right,D. Lee 3PT  (11 PTS) (S. Curry 7 AST),"[1627814, 201939]",1610612744.0,GSW,,,,Lee,D. Lee,,,,,22.92,Made,,,,,11.0,,,,,,,,,S. Curry,201939.0,7.0,,,
611,PT01M42.00S,2021-10-29T04:10:44.3Z,4,REGULAR,3pt,Jump Shot,[],1629001,35.29894875164258,45.34313725490196,1610612763,98,98,2021-10-29T04:10:50Z,6050000,23.0,279.0,1,left,MISS D. Melton 28' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,28.03,Missed,,,,,,,,,,,,,,,,,,,
612,PT01M40.00S,2021-10-29T04:10:46.3Z,4,REGULAR,rebound,offensive,[],203937,,,1610612763,98,98,2021-10-29T04:11:53Z,6060000,,,0,,K. Anderson REBOUND (Off:2 Def:4),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,611.0,,,,,,,,,,6.0,4.0,2.0,,,,,,
613,PT01M33.00S,2021-10-29T04:10:52.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203937,5.590000152587891,50.0,1610612763,98,98,2021-10-29T04:11:42Z,6070000,0.0,0.0,1,left,MISS K. Anderson putback Layup - blocked,"[203937, 203110]",1610612763.0,MEM,putback,,,Anderson,K. Anderson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,Green,203110.0,
614,PT01M33.00S,2021-10-29T04:10:52.7Z,4,REGULAR,block,,[],203110,,,1610612763,98,98,2021-10-29T04:11:42Z,6080000,,,0,,D. Green BLOCK (4 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT01M31.00S,2021-10-29T04:10:54.7Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,98,98,2021-10-29T04:11:42Z,6090000,,,0,,S. Curry REBOUND (Off:1 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,613.0,,,,,,,,,,6.0,5.0,1.0,,,,,,
616,PT01M28.00S,2021-10-29T04:10:57.8Z,4,REGULAR,3pt,Jump Shot,[],201939,71.43561103810775,13.725490196078432,1610612744,98,98,2021-10-29T04:11:03Z,6100000,-181.0,216.0,1,right,MISS S. Curry 28' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,28.21,Missed,,,,,,,,,,,,,,,,,,,
617,PT01M26.00S,2021-10-29T04:10:59.8Z,4,REGULAR,rebound,defensive,[],1629001,,,1610612763,98,98,2021-10-29T04:11:21Z,6110000,,,0,,D. Melton REBOUND (Off:0 Def:3),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,616.0,,,,,,,,,,3.0,3.0,0.0,,,,,,
618,PT01M16.00S,2021-10-29T04:11:09.8Z,4,REGULAR,3pt,Jump Shot,[],1629630,24.392247043363994,87.25490196078431,1610612763,98,98,2021-10-29T04:11:13Z,6120000,-186.0,177.0,1,left,MISS J. Morant 25' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
619,PT01M13.00S,2021-10-29T04:11:13.6Z,4,REGULAR,rebound,defensive,[],1627814,,,1610612744,98,98,2021-10-29T04:11:13Z,6130000,,,0,,D. Lee REBOUND (Off:0 Def:5),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,618.0,,,,,,,,,,5.0,5.0,0.0,,,,,,
