actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
179,PT09M55.00S,2022-02-17T03:40:55.6Z,2,REGULAR,foul,personal,['1freethrow'],202326,,,1610612744,41,32,2022-02-17T03:41:23Z,1790000,,,0,,D. Cousins shooting personal FOUL (1 PF) (Curry 1 FT),"[202326, 201939]",1610612743.0,DEN,shooting,,,Cousins,D. Cousins,,,,,1662.0,,,,,,,,,,,,1.0,0.0,Curry,201939.0,,,,,
181,PT09M55.00S,2022-02-17T03:41:28.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,41,32,2022-02-17T03:45:38Z,1810000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M55.00S,2022-02-17T03:44:20.0Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],201939,,,1610612744,42,32,2022-02-17T03:44:20Z,1820000,,,0,,S. Curry Free Throw 1 of 1 (8 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
183,PT09M33.00S,2022-02-17T03:44:42.6Z,2,REGULAR,3pt,Jump Shot,[],203210,18.347568988173457,94.85294117647058,1610612743,42,35,2022-02-17T03:44:45Z,1830000,-224.0,120.0,1,left,J. Green 25' 3PT  (3 PTS) (B. Hyland 2 AST),"[203210, 1630538]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,25.44,Made,3.0,B. Hyland,1630538.0,2.0,,,,,,,,,,,,,
185,PT09M13.00S,2022-02-17T03:45:02.6Z,2,REGULAR,2pt,Jump Shot,[],1629673,83.13074901445466,66.91176470588235,1610612744,44,35,2022-02-17T03:45:06Z,1850000,85.0,106.0,1,right,J. Poole 13' step back Jump Shot (8 PTS),[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,,,13.57,Made,8.0,,,,,,,,,,,,,,,,
186,PT08M58.00S,2022-02-17T03:45:17.4Z,2,REGULAR,3pt,Jump Shot,[],1627854,28.07161629434954,13.480392156862745,1610612743,44,38,2022-02-17T03:46:47Z,1860000,183.0,211.0,1,left,B. Forbes 27' 3PT pullup (11 PTS) (B. Hyland 3 AST),"[1627854, 1630538]",1610612743.0,DEN,pullup,,,Forbes,B. Forbes,,,,,,,27.93,Made,11.0,B. Hyland,1630538.0,3.0,,,,,,,,,,,,,
188,PT08M48.00S,2022-02-17T03:45:27.4Z,2,REGULAR,2pt,Jump Shot,[],201939,75.90341655716163,27.450980392156865,1610612744,46,38,2022-02-17T03:47:16Z,1880000,-113.0,174.0,1,right,S. Curry 20' step back Jump Shot (10 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,,,20.73,Made,10.0,,,,,,,,,,,,,,,,
189,PT08M31.00S,2022-02-17T03:45:47.1Z,2,REGULAR,foul,personal,[],1629673,,,1610612743,46,38,2022-02-17T03:45:51Z,1890000,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 1627854]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,201246.0,,,,,,,,,,,,1.0,0.0,Forbes,1627854.0,,,,,
191,PT08M19.00S,2022-02-17T03:46:21.1Z,2,REGULAR,3pt,Jump Shot,[],1630538,10.5946123521682,96.07843137254902,1610612743,46,41,2022-02-17T03:46:23Z,1910000,-230.0,47.0,1,left,B. Hyland 3PT  (5 PTS) (D. Cousins 1 AST),"[1630538, 202326]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,23.52,Made,5.0,D. Cousins,202326.0,1.0,,,,,,,,,,,,,
193,PT07M55.00S,2022-02-17T03:46:45.1Z,2,REGULAR,3pt,Jump Shot,[],1629673,72.61826544021025,16.176470588235293,1610612744,46,41,2022-02-17T03:46:47Z,1930000,-169.0,205.0,1,right,MISS J. Poole 26' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,26.57,Missed,,,,,,,,,,,,,,,,,
194,PT07M53.00S,2022-02-17T03:46:48.2Z,2,REGULAR,rebound,defensive,[],202326,,,1610612743,46,41,2022-02-17T03:46:48Z,1940000,,,0,,D. Cousins REBOUND (Off:1 Def:1),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,193.0,2.0,1.0,1.0,,,,,,,,,
195,PT07M47.00S,2022-02-17T03:46:58.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202326,10.5946123521682,48.529411764705884,1610612743,46,41,2022-02-17T03:47:13Z,1950000,7.0,47.0,1,left,MISS D. Cousins driving Layup - blocked,"[202326, 203490]",1610612743.0,DEN,driving,,,Cousins,D. Cousins,,,,,,,4.77,Missed,,,,,,,,,,,,,,,Porter Jr.,203490.0,
196,PT07M47.00S,2022-02-17T03:46:58.7Z,2,REGULAR,block,,[],203490,,,1610612743,46,41,2022-02-17T03:47:02Z,1960000,,,0,,O. Porter Jr. BLOCK (1 BLK),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT07M46.00S,2022-02-17T03:46:59.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,46,41,2022-02-17T03:47:13Z,1970000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,195.0,,,,,,,,,,,,
198,PT07M46.00S,2022-02-17T03:47:04.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,46,41,2022-02-17T03:47:04Z,1980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M46.00S,2022-02-17T03:47:05.1Z,2,REGULAR,substitution,out,[],203490,,,1610612743,46,41,2022-02-17T03:47:09Z,1990000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M46.00S,2022-02-17T03:47:05.1Z,2,REGULAR,substitution,in,[],1627780,,,1610612743,46,41,2022-02-17T03:47:09Z,2000000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M43.00S,2022-02-17T03:47:20.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202326,6.652431011826544,57.84313725490197,1610612743,46,41,2022-02-17T03:47:23Z,2010000,-39.0,10.0,1,left,MISS D. Cousins cutting Layup - blocked,"[202326, 1629673]",1610612743.0,DEN,cutting,,,Cousins,D. Cousins,,,,,,,4.05,Missed,,,,,,,,,,,,,,,Poole,1629673.0,
202,PT07M43.00S,2022-02-17T03:47:20.9Z,2,REGULAR,block,,[],1629673,,,1610612743,46,41,2022-02-17T03:51:17Z,2020000,,,0,,J. Poole BLOCK (1 BLK),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M39.00S,2022-02-17T03:47:24.9Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,46,41,2022-02-17T03:51:17Z,2030000,,,0,,G. Payton II REBOUND (Off:0 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,201.0,2.0,2.0,0.0,,,,,,,,,
204,PT07M37.00S,2022-02-17T03:47:26.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202357,91.27792378449409,51.225490196078425,1610612744,48,41,2022-02-17T03:49:42Z,2040000,6.0,29.0,1,right,N. Bjelica running Layup (4 PTS) (J. Kuminga 2 AST),"[202357, 1630228]",1610612744.0,GSW,running,,,Bjelica,N. Bjelica,,,,,,,3.01,Made,4.0,J. Kuminga,1630228.0,2.0,,,,,,,,,,,,,
206,PT07M30.00S,2022-02-17T03:47:42.0Z,2,REGULAR,foul,personal,[],201939,,,1610612743,48,41,2022-02-17T03:47:52Z,2060000,,,0,,S. Curry personal FOUL (1 PF),"[201939, 203210]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,203593.0,,,,,,,,,,,,1.0,0.0,Green,203210.0,,,,,
208,PT07M30.00S,2022-02-17T03:47:53.3Z,2,REGULAR,substitution,out,[],202357,,,1610612743,48,41,2022-02-17T03:48:01Z,2080000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M30.00S,2022-02-17T03:47:53.3Z,2,REGULAR,substitution,out,[],202326,,,1610612743,48,41,2022-02-17T03:48:01Z,2090000,,,0,,SUB out: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M30.00S,2022-02-17T03:47:53.3Z,2,REGULAR,substitution,in,[],203952,,,1610612743,48,41,2022-02-17T03:48:01Z,2100000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M30.00S,2022-02-17T03:47:53.3Z,2,REGULAR,substitution,in,[],203999,,,1610612743,48,41,2022-02-17T03:48:01Z,2110000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M18.00S,2022-02-17T03:48:22.4Z,2,REGULAR,turnover,bad pass,[],1630538,,,1610612743,48,41,2022-02-17T03:48:23Z,2120000,,,0,,B. Hyland bad pass TURNOVER (1 TO),"[1630538, 1627780]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,1.0,,,,,,,,,,,,,,,Payton II,1627780.0,,,
213,PT07M18.00S,2022-02-17T03:48:22.4Z,2,REGULAR,steal,,[],1627780,,,1610612744,48,41,2022-02-17T03:48:24Z,2130000,,,0,,G. Payton II STEAL (2 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M07.00S,2022-02-17T03:48:34.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,94.1688567674113,1.9607843137254901,1610612744,48,41,2022-02-17T03:48:36Z,2140000,-240.0,2.0,1,right,MISS J. Poole 24' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,24.02,Missed,,,,,,,,,,,,,,,,,
215,PT07M06.00S,2022-02-17T03:48:35.0Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,48,41,2022-02-17T03:49:27Z,2150000,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,214.0,1.0,1.0,0.0,,,,,,,,,
216,PT06M59.00S,2022-02-17T03:48:41.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627854,25.969119579500656,86.02941176470588,1610612743,48,41,2022-02-17T03:48:45Z,2160000,-180.0,192.0,1,left,MISS B. Forbes 26' 3PT,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,26.3,Missed,,,,,,,,,,,,,,,,,
217,PT06M57.00S,2022-02-17T03:48:43.9Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,48,41,2022-02-17T03:49:23Z,2170000,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,216.0,1.0,1.0,0.0,,,,,,,,,
218,PT06M46.00S,2022-02-17T03:48:53.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,93.11760840998686,56.86274509803921,1610612744,50,41,2022-02-17T03:48:56Z,2180000,34.0,12.0,1,right,S. Curry driving reverse Layup (12 PTS),[201939],1610612744.0,GSW,driving reverse,,,Curry,S. Curry,,,,,,,3.64,Made,12.0,,,,,,,,,,,,,,,,
219,PT06M38.00S,2022-02-17T03:49:02.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203210,32.013797634691194,58.333333333333336,1610612743,50,41,2022-02-17T03:49:11Z,2190000,-42.0,248.0,1,left,MISS J. Green 25' 3PT,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,25.19,Missed,,,,,,,,,,,,,,,,,
220,PT06M37.00S,2022-02-17T03:49:03.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,50,41,2022-02-17T03:49:11Z,2200000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,219.0,,,,,,,,,,,,
221,PT06M37.00S,2022-02-17T03:49:07.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,50,41,2022-02-17T03:49:07Z,2210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M37.00S,2022-02-17T03:49:12.2Z,2,REGULAR,substitution,out,[],203210,,,1610612744,50,41,2022-02-17T03:49:17Z,2220000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M37.00S,2022-02-17T03:49:12.2Z,2,REGULAR,substitution,out,[],1630538,,,1610612744,50,41,2022-02-17T03:49:17Z,2230000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M37.00S,2022-02-17T03:49:12.2Z,2,REGULAR,substitution,in,[],203115,,,1610612744,50,41,2022-02-17T03:49:17Z,2240000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M37.00S,2022-02-17T03:49:12.2Z,2,REGULAR,substitution,in,[],1628420,,,1610612744,50,41,2022-02-17T03:49:17Z,2250000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M26.00S,2022-02-17T03:49:41.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,92.19776609724047,48.77450980392157,1610612744,52,41,2022-02-17T03:49:47Z,2260000,-6.0,21.0,1,right,J. Kuminga reverse DUNK (12 PTS) (S. Curry 2 AST),"[1630228, 201939]",1610612744.0,GSW,reverse,,,Kuminga,J. Kuminga,,,,,,,2.17,Made,12.0,S. Curry,201939.0,2.0,,,,,,,,,,,,,
228,PT06M15.00S,2022-02-17T03:49:54.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,52,41,2022-02-17T03:49:54Z,2280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M15.00S,2022-02-17T03:49:57.0Z,2,REGULAR,substitution,in,[],203932,,,1610612743,52,41,2022-02-17T03:50:02Z,2300000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M15.00S,2022-02-17T03:49:57.0Z,2,REGULAR,substitution,out,[],203085,,,1610612743,52,41,2022-02-17T03:50:14Z,2310000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M10.00S,2022-02-17T03:50:30.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627854,16.63929040735874,50.245098039215684,1610612743,52,43,2022-02-17T03:50:33Z,2320000,-1.0,104.0,1,left,B. Forbes 10' driving floating Jump Shot (13 PTS) (M. Morris 3 AST),"[1627854, 1628420]",1610612743.0,DEN,driving floating,,,Forbes,B. Forbes,,,,,,,10.39,Made,13.0,M. Morris,1628420.0,3.0,,,,,,,,,,,,,
234,PT05M54.00S,2022-02-17T03:50:45.7Z,2,REGULAR,2pt,Jump Shot,[],203952,75.24638633377135,29.166666666666668,1610612744,54,43,2022-02-17T03:50:48Z,2340000,-104.0,180.0,1,right,A. Wiggins 20' step back Jump Shot (5 PTS) (J. Kuminga 3 AST),"[203952, 1630228]",1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,,,20.82,Made,5.0,J. Kuminga,1630228.0,3.0,,,,,,,,,,,,,
235,PT05M39.00S,2022-02-17T03:51:03.9Z,2,REGULAR,foul,personal,['2freethrow'],1630228,,,1610612743,54,43,2022-02-17T03:52:53Z,2350000,,,0,,J. Kuminga flagrant-type-1 personal FOUL (2 PF) (Jokic 2 FT),"[1630228, 203999]",1610612744.0,GSW,flagrant-type-1,,,Kuminga,J. Kuminga,,,,,203593.0,,,,,,,,,,,,2.0,0.0,Jokic,203999.0,,,,,
237,PT05M39.00S,2022-02-17T03:51:27.0Z,2,REGULAR,instantreplay,request,[],0,,,1610612743,54,43,2022-02-17T03:52:47Z,2370000,,,0,,,[],,,overturned,,,,,,,,,1662.0,,,,,,,,,,,,,,,,,,,,Common Foul to Flagrant 1
238,PT05M39.00S,2022-02-17T03:53:08.6Z,2,REGULAR,substitution,out,[],201939,,,1610612743,54,43,2022-02-17T03:53:22Z,2380000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M39.00S,2022-02-17T03:53:08.6Z,2,REGULAR,substitution,in,[],203490,,,1610612743,54,43,2022-02-17T03:53:22Z,2390000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M39.00S,2022-02-17T03:53:24.5Z,2,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,54,43,2022-02-17T03:53:31Z,2400000,,,0,,MISS N. Jokic flagrant Free Throw 1 of 2,[203999],1610612743.0,DEN,flagrant,,,Jokic,N. Jokic,,,,,,,,Missed,,,,,,,,,,,,,,,,,
241,PT05M39.00S,2022-02-17T03:53:24.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612743,54,43,2022-02-17T03:53:31Z,2410000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,240.0,,,,,,,,,,,,
242,PT05M39.00S,2022-02-17T03:53:24.5Z,2,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,54,44,2022-02-17T03:53:31Z,2420000,,,0,,N. Jokic flagrant Free Throw 2 of 2 (12 PTS),[203999],1610612743.0,DEN,flagrant,,,Jokic,N. Jokic,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,
243,PT05M32.00S,2022-02-17T03:53:49.4Z,2,REGULAR,3pt,Jump Shot,[],1628420,26.231931668856767,13.23529411764706,1610612743,54,44,2022-02-17T03:53:51Z,2430000,184.0,194.0,1,left,MISS M. Morris 26' 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,26.73,Missed,,,,,,,,,,,,,,,,,
244,PT05M30.00S,2022-02-17T03:53:52.3Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,54,44,2022-02-17T03:53:52Z,2440000,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,243.0,2.0,2.0,0.0,,,,,,,,,
245,PT05M21.00S,2022-02-17T03:54:00.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629673,91.40932982917214,43.38235294117647,1610612744,54,44,2022-02-17T03:54:04Z,2450000,-33.0,28.0,1,right,MISS J. Poole running reverse Layup,[1629673],1610612744.0,GSW,running reverse,,,Poole,J. Poole,,,,,,,4.35,Missed,,,,,,,,,,,,,,,,,
246,PT05M19.00S,2022-02-17T03:54:02.3Z,2,REGULAR,rebound,defensive,[],203115,,,1610612743,54,44,2022-02-17T03:54:24Z,2460000,,,0,,W. Barton REBOUND (Off:0 Def:1),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,245.0,1.0,1.0,0.0,,,,,,,,,
247,PT05M13.00S,2022-02-17T03:54:08.2Z,2,REGULAR,turnover,bad pass,[],1628420,,,1610612743,54,44,2022-02-17T03:54:09Z,2470000,,,0,,M. Morris bad pass TURNOVER (1 TO),"[1628420, 1627780]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,,1.0,,,,,,,,,,,,,,,Payton II,1627780.0,,,
248,PT05M13.00S,2022-02-17T03:54:08.2Z,2,REGULAR,steal,,[],1627780,,,1610612744,54,44,2022-02-17T03:54:10Z,2480000,,,0,,G. Payton II STEAL (3 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M06.00S,2022-02-17T03:54:18.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,54,44,2022-02-17T03:54:18Z,2490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M51.00S,2022-02-17T03:54:50.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627780,92.19776609724047,95.34313725490196,1610612744,54,44,2022-02-17T03:54:53Z,2500000,227.0,21.0,1,right,MISS G. Payton II 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,22.77,Missed,,,,,,,,,,,,,,,,,
251,PT04M49.00S,2022-02-17T03:54:52.2Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,54,44,2022-02-17T03:54:58Z,2510000,,,0,,N. Jokic REBOUND (Off:1 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,250.0,9.0,8.0,1.0,,,,,,,,,
252,PT04M35.00S,2022-02-17T03:55:07.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,11.514454664914586,46.32352941176471,1610612743,54,44,2022-02-17T03:55:09Z,2520000,18.0,56.0,1,left,MISS N. Jokic driving Hook - blocked,"[203999, 1627780]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,,,5.87,Missed,,,,,,,,,,,,,,,Payton II,1627780.0,
253,PT04M35.00S,2022-02-17T03:55:07.0Z,2,REGULAR,block,,[],1627780,,,1610612743,54,44,2022-02-17T03:55:11Z,2530000,,,0,,G. Payton II BLOCK (1 BLK),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M35.00S,2022-02-17T03:55:13.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,54,44,2022-02-17T03:55:13Z,2540000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,252.0,,,,,,,,,,,,
255,PT04M35.00S,2022-02-17T03:55:14.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,54,44,2022-02-17T03:55:14Z,2550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M35.00S,2022-02-17T03:55:21.2Z,2,REGULAR,substitution,out,[],1627854,,,1610612743,54,44,2022-02-17T03:55:25Z,2560000,,,0,,SUB out: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M35.00S,2022-02-17T03:55:21.2Z,2,REGULAR,substitution,in,[],201145,,,1610612743,54,44,2022-02-17T03:55:25Z,2570000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M28.00S,2022-02-17T03:55:42.0Z,2,REGULAR,turnover,lost ball,[],203115,,,1610612743,54,44,2022-02-17T03:55:43Z,2580000,,,0,,W. Barton lost ball TURNOVER (3 TO),"[203115, 1629673]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,3.0,,,,,,,,,,,,,,,Poole,1629673.0,,,
259,PT04M28.00S,2022-02-17T03:55:42.0Z,2,REGULAR,steal,,[],1629673,,,1610612744,54,44,2022-02-17T03:55:44Z,2590000,,,0,,J. Poole STEAL (2 STL),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M24.00S,2022-02-17T03:55:45.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629673,93.77463863337714,56.86274509803921,1610612744,56,44,2022-02-17T03:56:46Z,2600000,34.0,6.0,1,right,J. Poole running Layup (10 PTS),[1629673],1610612744.0,GSW,running,,,Poole,J. Poole,,,,,,,3.48,Made,10.0,,,,,,,,,,,,,,,,
261,PT04M17.00S,2022-02-17T03:55:53.0Z,2,REGULAR,2pt,Jump Shot,[],203932,4.418528252299605,21.323529411764707,1610612743,56,44,2022-02-17T03:57:05Z,2610000,143.0,-11.0,1,left,MISS A. Gordon 14' pullup Shot,[203932],1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,,,14.38,Missed,,,,,,,,,,,,,,,,,
262,PT04M16.00S,2022-02-17T03:55:54.0Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,56,44,2022-02-17T04:15:21Z,2620000,,,0,,N. Jokic REBOUND (Off:2 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,261.0,10.0,8.0,2.0,,,,,,,,,
277,PT04M15.00S,2022-02-17T03:55:54.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,6.389618922470433,48.77450980392157,1610612743,56,44,2022-02-17T04:15:42Z,2625000,6.0,8.0,1,left,MISS N. Jokic tip Layup,[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,,,0.97,Missed,,,,,,,,,,,,,,,,,
278,PT04M14.00S,2022-02-17T03:55:55.9Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,56,44,2022-02-17T04:15:42Z,2627500,,,0,,N. Jokic REBOUND (Off:3 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,277.0,11.0,8.0,3.0,,,,,,,,,
263,PT04M13.00S,2022-02-17T03:55:56.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,5.590000152587891,50.0,1610612743,56,44,2022-02-17T03:57:50Z,2630000,0.0,0.0,1,left,MISS N. Jokic tip Layup,[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,
264,PT04M11.00S,2022-02-17T03:55:58.7Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,56,44,2022-02-17T03:55:58Z,2640000,,,0,,N. Jokic REBOUND (Off:4 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,263.0,12.0,8.0,4.0,,,,,,,,,
265,PT04M11.00S,2022-02-17T03:55:58.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,5.590000152587891,50.0,1610612743,56,46,2022-02-17T03:55:58Z,2650000,0.0,0.0,1,left,N. Jokic putback Layup (14 PTS),[203999],1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,,,0.0,Made,14.0,,,,,,,,,,,,,,,,
