actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
187,PT00M11.10S,2021-11-11T03:37:12.7Z,1,REGULAR,substitution,in,[],1629308,,,1610612744,30,28,2021-11-11T03:37:24Z,1850000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT00M11.10S,2021-11-11T03:37:12.7Z,1,REGULAR,substitution,in,[],1626156,,,1610612744,30,28,2021-11-11T03:37:24Z,1860000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT00M11.10S,2021-11-11T03:37:40.9Z,1,REGULAR,freethrow,2 of 2,[],1627780,,,1610612744,31,28,2021-11-11T03:37:40Z,1870000,,,0,,G. Payton II Free Throw 2 of 2 (1 PTS),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
190,PT00M00.30S,2021-11-11T03:37:53.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629162,9.411957950065702,35.049019607843135,1610612750,31,28,2021-11-11T03:37:55Z,1880000,75.0,36.0,1,left,MISS J. McLaughlin 8' driving Layup - blocked,"[1629162, 1629308]",1610612750.0,MIN,driving,,,McLaughlin,J. McLaughlin,,,,,,,,,,8.3,Missed,,,,,,,,,Toscano-Anderson,1629308.0,,,,
191,PT00M00.30S,2021-11-11T03:37:53.2Z,1,REGULAR,block,,[],1629308,,,1610612750,31,28,2021-11-11T03:37:56Z,1890000,,,0,,J. Toscano-Anderson BLOCK (1 BLK),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT00M00.10S,2021-11-11T03:37:53.4Z,1,REGULAR,rebound,defensive,[],1629308,,,1610612744,31,28,2021-11-11T03:38:51Z,1900000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:1),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,190.0,1.0,1.0,0.0,,,,,,
193,PT00M00.00S,2021-11-11T03:38:16.6Z,1,REGULAR,period,end,[],0,,,1610612744,31,28,2021-11-11T03:38:16Z,1910000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2021-11-11T03:40:20.0Z,2,REGULAR,substitution,out,['startperiod'],1626172,,,1610612744,31,28,2021-11-11T03:40:45Z,1920000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2021-11-11T03:40:20.0Z,2,REGULAR,substitution,out,['startperiod'],203110,,,1610612744,31,28,2021-11-11T03:40:45Z,1930000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2021-11-11T03:40:20.0Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612744,31,28,2021-11-11T03:40:45Z,1950000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT12M00.00S,2021-11-11T03:40:20.0Z,2,REGULAR,substitution,out,['startperiod'],1629162,,,1610612744,31,28,2021-11-11T03:40:45Z,1960000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT12M00.00S,2021-11-11T03:40:20.0Z,2,REGULAR,substitution,in,['startperiod'],202357,,,1610612744,31,28,2021-11-11T03:40:45Z,1970000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT12M00.00S,2021-11-11T03:40:20.0Z,2,REGULAR,substitution,in,['startperiod'],201939,,,1610612744,31,28,2021-11-11T03:40:45Z,1990000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT12M00.00S,2021-11-11T03:40:20.0Z,2,REGULAR,substitution,in,['startperiod'],1629020,,,1610612744,31,28,2021-11-11T03:40:45Z,2000000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT12M00.00S,2021-11-11T03:40:20.0Z,2,REGULAR,substitution,in,['startperiod'],1629006,,,1610612744,31,28,2021-11-11T03:40:45Z,2010000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT12M00.00S,2021-11-11T03:40:20.0Z,2,REGULAR,substitution,out,['startperiod'],1629308,,,1610612744,31,28,2021-11-11T03:42:11Z,2015000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT12M00.00S,2021-11-11T03:40:20.0Z,2,REGULAR,substitution,in,['startperiod'],203490,,,1610612744,31,28,2021-11-11T03:42:11Z,2017500,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT12M00.00S,2021-11-11T03:40:38.1Z,2,REGULAR,period,start,[],0,,,1610612750,31,28,2021-11-11T03:40:46Z,2020000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT11M37.00S,2021-11-11T03:41:00.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,8.623521681997373,37.254901960784316,1610612750,31,28,2021-11-11T03:41:03Z,2030000,64.0,29.0,1,left,MISS N. Reid 6' driving Layup,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,,,,,,6.98,Missed,,,,,,,,,,,,,,
206,PT11M33.00S,2021-11-11T03:41:03.8Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,31,28,2021-11-11T03:41:03Z,2040000,,,0,,G. Payton II REBOUND (Off:0 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,205.0,2.0,2.0,0.0,,,,,,
207,PT11M21.00S,2021-11-11T03:41:16.2Z,2,REGULAR,3pt,Jump Shot,[],2738,74.72076215505913,10.784313725490197,1610612744,31,28,2021-11-11T03:41:18Z,2050000,-196.0,185.0,1,right,MISS A. Iguodala 26' 3PT,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,26.97,Missed,,,,,,,,,,,,,,
208,PT11M19.00S,2021-11-11T03:41:18.2Z,2,REGULAR,rebound,offensive,[],202357,,,1610612744,31,28,2021-11-11T03:43:10Z,2060000,,,0,,N. Bjelica REBOUND (Off:1 Def:0),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,207.0,1.0,0.0,1.0,,,,,,
209,PT11M11.00S,2021-11-11T03:41:26.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201939,64.47109067017082,26.715686274509803,1610612744,34,28,2021-11-11T03:41:29Z,2070000,-116.0,281.0,1,right,S. Curry 30' 3PT step back (7 PTS) (A. Iguodala 1 AST),"[201939, 2738]",1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,,,,,,30.46,Made,7.0,A. Iguodala,2738.0,1.0,,,,,,,,,,
212,PT10M57.00S,2021-11-11T03:41:53.0Z,2,REGULAR,foul,personal,['2freethrow'],1627780,,,1610612750,34,28,2021-11-11T04:25:12Z,2100000,,,0,,G. Payton II shooting personal FOUL (1 PF) (Reid 2 FT),"[1627780, 1629675]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,202026.0,1.0,0.0,Reid,1629675.0,,,,,,,,,,,,,,,,
216,PT10M57.00S,2021-11-11T03:42:26.4Z,2,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,34,29,2021-11-11T03:42:41Z,2120000,,,0,,N. Reid Free Throw 1 of 2 (3 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
217,PT10M57.00S,2021-11-11T03:42:26.4Z,2,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,34,29,2021-11-11T03:42:41Z,2130000,,,0,,MISS N. Reid Free Throw 2 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,Missed,,,,,,,,,,,,,,
218,PT10M55.00S,2021-11-11T03:42:28.4Z,2,REGULAR,rebound,defensive,[],202357,,,1610612744,34,29,2021-11-11T03:42:41Z,2140000,,,0,,N. Bjelica REBOUND (Off:1 Def:1),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,217.0,2.0,1.0,1.0,,,,,,
219,PT10M49.00S,2021-11-11T03:42:29.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203490,71.56701708278581,81.12745098039215,1610612744,37,29,2021-11-11T03:42:33Z,2150000,156.0,215.0,1,right,O. Porter Jr. 26' 3PT  (3 PTS) (S. Curry 3 AST),"[203490, 201939]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,26.52,Made,3.0,S. Curry,201939.0,3.0,,,,,,,,,,
221,PT10M34.00S,2021-11-11T03:42:44.7Z,2,REGULAR,turnover,bad pass,[],1629020,,,1610612750,37,29,2021-11-11T03:42:46Z,2170000,,,0,,J. Vanderbilt bad pass TURNOVER (3 TO),"[1629020, 2738]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,3.0,Iguodala,2738.0,
222,PT10M34.00S,2021-11-11T03:42:44.7Z,2,REGULAR,steal,,[],2738,,,1610612744,37,29,2021-11-11T04:21:41Z,2180000,,,0,,A. Iguodala STEAL (1 STL),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT10M31.00S,2021-11-11T03:42:48.6Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627780,89.17542706964521,53.18627450980392,1610612744,39,29,2021-11-11T03:45:48Z,2190000,16.0,49.0,1,right,G. Payton II running alley-oop DUNK (3 PTS) (S. Curry 4 AST),"[1627780, 201939]",1610612744.0,GSW,running alley-oop,,,Payton II,G. Payton II,,,,,,,,,,5.18,Made,3.0,S. Curry,201939.0,4.0,,,,,,,,,,
225,PT10M31.00S,2021-11-11T03:43:00.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,39,29,2021-11-11T03:43:00Z,2210000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT10M27.00S,2021-11-11T03:45:53.0Z,2,REGULAR,foul,personal,[],1627780,,,1610612750,39,29,2021-11-11T03:45:56Z,2220000,,,0,,G. Payton II personal FOUL (2 PF),"[1627780, 1629675]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,202026.0,2.0,0.0,Reid,1629675.0,,,,,,,,,,,,,,,,
228,PT10M17.00S,2021-11-11T03:46:13.1Z,2,REGULAR,3pt,Jump Shot,[],1627736,4.5499342969776615,93.87254901960785,1610612750,39,29,2021-11-11T03:46:16Z,2240000,-219.0,-10.0,1,left,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,21.96,Missed,,,,,,,,,,,,,,
229,PT10M14.00S,2021-11-11T03:46:19.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,39,29,2021-11-11T03:46:19Z,2250000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,228.0,,,,,,,,,
230,PT10M14.00S,2021-11-11T03:46:20.3Z,2,REGULAR,foul,personal,[],203490,,,1610612750,39,29,2021-11-11T03:46:25Z,2260000,,,0,,O. Porter Jr. loose ball personal FOUL (1 PF),"[203490, 1629020]",1610612744.0,GSW,loose ball,,,Porter Jr.,O. Porter Jr.,,,,,1628951.0,1.0,0.0,Vanderbilt,1629020.0,,,,,,,,,,,,,,,,
232,PT10M08.00S,2021-11-11T03:46:43.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627736,14.011169513797633,42.8921568627451,1610612750,39,29,2021-11-11T03:46:46Z,2280000,36.0,79.0,1,left,MISS M. Beasley 8' driving floating Shot,[1627736],1610612750.0,MIN,driving floating,,,Beasley,M. Beasley,,,,,,,,,,8.68,Missed,,,,,,,,,,,,,,
233,PT10M04.00S,2021-11-11T03:46:47.6Z,2,REGULAR,rebound,defensive,[],202357,,,1610612744,39,29,2021-11-11T03:46:47Z,2290000,,,0,,N. Bjelica REBOUND (Off:1 Def:2),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,232.0,3.0,2.0,1.0,,,,,,
234,PT09M55.00S,2021-11-11T03:46:56.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627780,89.96386333771353,50.245098039215684,1610612744,41,29,2021-11-11T03:47:01Z,2300000,1.0,42.0,1,right,G. Payton II alley-oop DUNK (5 PTS) (A. Iguodala 2 AST),"[1627780, 2738]",1610612744.0,GSW,alley-oop,,,Payton II,G. Payton II,,,,,,,,,,4.18,Made,5.0,A. Iguodala,2738.0,2.0,,,,,,,,,,
236,PT09M37.00S,2021-11-11T03:47:13.8Z,2,REGULAR,3pt,Jump Shot,[],1629675,34.37910643889619,46.07843137254902,1610612750,41,32,2021-11-11T03:47:16Z,2320000,20.0,271.0,1,left,N. Reid 27' 3PT  (6 PTS) (D. Russell 2 AST),"[1629675, 1626156]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,27.14,Made,6.0,D. Russell,1626156.0,2.0,,,,,,,,,,
238,PT09M30.00S,2021-11-11T03:47:27.7Z,2,REGULAR,stoppage,other,[],0,,,1610612744,41,32,2021-11-11T03:47:27Z,2340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT09M12.00S,2021-11-11T03:47:48.1Z,2,REGULAR,foul,personal,['2freethrow'],1629006,,,1610612744,41,32,2021-11-11T03:48:03Z,2350000,,,0,,J. Okogie shooting personal FOUL (1 PF) (Payton II 2 FT),"[1629006, 1627780]",1610612750.0,MIN,shooting,,,Okogie,J. Okogie,,,,,1628951.0,1.0,0.0,Payton II,1627780.0,,,,,,,,,,,,,,,,
241,PT09M12.00S,2021-11-11T03:48:17.6Z,2,REGULAR,freethrow,1 of 2,[],1627780,,,1610612744,41,32,2021-11-11T03:48:17Z,2370000,,,0,,MISS G. Payton II Free Throw 1 of 2,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,Missed,,,,,,,,,,,,,,
242,PT09M12.00S,2021-11-11T03:48:17.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,41,32,2021-11-11T03:48:17Z,2380000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,241.0,,,,,,,,,
243,PT09M12.00S,2021-11-11T03:48:20.1Z,2,REGULAR,substitution,out,[],1629020,,,1610612744,41,32,2021-11-11T03:48:25Z,2390000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT09M12.00S,2021-11-11T03:48:20.1Z,2,REGULAR,substitution,in,[],1630183,,,1610612744,41,32,2021-11-11T03:48:25Z,2400000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT09M12.00S,2021-11-11T03:48:38.2Z,2,REGULAR,freethrow,2 of 2,[],1627780,,,1610612744,42,32,2021-11-11T03:48:38Z,2410000,,,0,,G. Payton II Free Throw 2 of 2 (6 PTS),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
246,PT08M58.00S,2021-11-11T03:48:53.2Z,2,REGULAR,turnover,bad pass,[],1627736,,,1610612750,42,32,2021-11-11T03:48:54Z,2420000,,,0,,M. Beasley bad pass TURNOVER (1 TO),"[1627736, 203490]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,1.0,Porter Jr.,203490.0,
247,PT08M58.00S,2021-11-11T03:48:53.2Z,2,REGULAR,steal,,[],203490,,,1610612744,42,32,2021-11-11T03:48:55Z,2430000,,,0,,O. Porter Jr. STEAL (1 STL),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT08M54.00S,2021-11-11T03:49:10.5Z,2,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612744,42,32,2021-11-11T03:49:21Z,2450000,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Payton II 2 FT),"[1630183, 1627780]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,2882.0,3.0,0.0,Payton II,1627780.0,,,,,,,,,,,,,,,,
251,PT08M54.00S,2021-11-11T03:49:27.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627780,,,1610612744,42,32,2021-11-11T03:49:27Z,2470000,,,0,,MISS G. Payton II Free Throw 1 of 2,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,Missed,,,,,,,,,,,,,,
252,PT08M54.00S,2021-11-11T03:49:27.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,42,32,2021-11-11T03:49:27Z,2480000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,251.0,,,,,,,,,
256,PT08M54.00S,2021-11-11T03:49:34.9Z,2,REGULAR,substitution,out,[],1630183,,,1610612744,42,32,2021-11-11T03:49:39Z,2490000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT08M54.00S,2021-11-11T03:49:34.9Z,2,REGULAR,substitution,in,[],1626157,,,1610612744,42,32,2021-11-11T03:49:39Z,2500000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT08M54.00S,2021-11-11T03:49:50.9Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627780,,,1610612744,43,32,2021-11-11T03:49:50Z,2510000,,,0,,G. Payton II Free Throw 2 of 2 (7 PTS),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
259,PT08M37.00S,2021-11-11T03:50:10.9Z,2,REGULAR,3pt,Jump Shot,[],1626156,33.722076215505915,38.970588235294116,1610612750,43,32,2021-11-11T03:50:14Z,2520000,55.0,264.0,1,left,MISS D. Russell 27' step back 3PT,[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,,,,,,27.02,Missed,,,,,,,,,,,,,,
260,PT08M35.00S,2021-11-11T03:50:12.9Z,2,REGULAR,rebound,offensive,[],1629675,,,1610612750,43,32,2021-11-11T03:51:10Z,2530000,,,0,,N. Reid REBOUND (Off:1 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,259.0,1.0,0.0,1.0,,,,,,
263,PT08M32.00S,2021-11-11T03:50:35.6Z,2,REGULAR,foul,personal,['2freethrow'],203490,,,1610612750,43,32,2021-11-11T03:50:54Z,2560000,,,0,,O. Porter Jr. shooting personal FOUL (2 PF) (Reid 2 FT),"[203490, 1629675]",1610612744.0,GSW,shooting,,,Porter Jr.,O. Porter Jr.,,,,,2882.0,2.0,0.0,Reid,1629675.0,,,,,,,,,,,,,,,,
265,PT08M32.00S,2021-11-11T03:50:57.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629675,,,1610612750,43,33,2021-11-11T03:50:57Z,2580000,,,0,,N. Reid Free Throw 1 of 2 (7 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
266,PT08M32.00S,2021-11-11T03:50:57.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629675,,,1610612750,43,34,2021-11-11T03:50:57Z,2590000,,,0,,N. Reid Free Throw 2 of 2 (8 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
267,PT08M22.00S,2021-11-11T03:51:14.3Z,2,REGULAR,foul,personal,[],1627736,,,1610612744,43,34,2021-11-11T03:51:31Z,2600000,,,0,,M. Beasley personal FOUL (1 PF),"[1627736, 203490]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,202026.0,1.0,0.0,Porter Jr.,203490.0,,,,,,,,,,,,,,,,
269,PT08M11.00S,2021-11-11T03:51:41.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,91.14651773981603,58.333333333333336,1610612744,45,34,2021-11-11T03:51:44Z,2620000,42.0,31.0,1,right,S. Curry driving finger roll Layup (9 PTS),[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,,,,,,5.18,Made,9.0,,,,,,,,,,,,,
270,PT07M56.00S,2021-11-11T03:51:56.6Z,2,REGULAR,turnover,bad pass,[],1629006,,,1610612750,45,34,2021-11-11T03:51:58Z,2630000,,,0,,J. Okogie bad pass TURNOVER (1 TO),"[1629006, 1627780]",1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,1.0,Payton II,1627780.0,
271,PT07M56.00S,2021-11-11T03:51:56.6Z,2,REGULAR,steal,,[],1627780,,,1610612744,45,34,2021-11-11T03:51:58Z,2640000,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT07M51.00S,2021-11-11T03:52:01.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203490,91.67214191852825,50.98039215686274,1610612744,47,34,2021-11-11T03:57:10Z,2650000,5.0,26.0,1,right,O. Porter Jr. running DUNK (5 PTS) (A. Iguodala 3 AST),"[203490, 2738]",1610612744.0,GSW,running,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,2.63,Made,5.0,A. Iguodala,2738.0,3.0,,,,,,,,,,
274,PT07M51.00S,2021-11-11T03:52:08.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,47,34,2021-11-11T03:52:08Z,2670000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT07M51.00S,2021-11-11T03:54:41.8Z,2,REGULAR,substitution,out,[],202357,,,1610612750,47,34,2021-11-11T03:54:53Z,2680000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT07M51.00S,2021-11-11T03:54:41.8Z,2,REGULAR,substitution,out,[],201939,,,1610612750,47,34,2021-11-11T03:54:53Z,2690000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT07M51.00S,2021-11-11T03:54:41.8Z,2,REGULAR,substitution,out,[],203490,,,1610612750,47,34,2021-11-11T03:54:53Z,2700000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT07M51.00S,2021-11-11T03:54:41.8Z,2,REGULAR,substitution,out,[],1627736,,,1610612750,47,34,2021-11-11T03:54:53Z,2710000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT07M51.00S,2021-11-11T03:54:41.8Z,2,REGULAR,substitution,out,[],1629006,,,1610612750,47,34,2021-11-11T03:54:53Z,2720000,,,0,,SUB out: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT07M51.00S,2021-11-11T03:54:41.8Z,2,REGULAR,substitution,in,[],203952,,,1610612750,47,34,2021-11-11T03:54:53Z,2730000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT07M51.00S,2021-11-11T03:54:41.8Z,2,REGULAR,substitution,in,[],1629673,,,1610612750,47,34,2021-11-11T03:54:53Z,2740000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT07M51.00S,2021-11-11T03:54:41.8Z,2,REGULAR,substitution,in,[],1626172,,,1610612750,47,34,2021-11-11T03:54:53Z,2750000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT07M51.00S,2021-11-11T03:54:41.8Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,47,34,2021-11-11T03:54:53Z,2760000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT07M51.00S,2021-11-11T03:54:41.8Z,2,REGULAR,substitution,in,[],201976,,,1610612750,47,34,2021-11-11T03:54:53Z,2770000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT07M51.00S,2021-11-11T03:54:41.8Z,2,REGULAR,substitution,out,[],1627780,,,1610612750,47,34,2021-11-11T03:55:24Z,2775000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT07M51.00S,2021-11-11T03:54:41.8Z,2,REGULAR,substitution,in,[],1630541,,,1610612750,47,34,2021-11-11T03:55:24Z,2777500,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
