actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
95,PT04M21.00S,2021-12-04T03:30:27.3Z,1,REGULAR,3pt,Jump Shot,[],1629013,65.39093298291722,43.627450980392155,1610612756,19,17,2021-12-04T03:30:29Z,930000,-32.0,273.0,1,right,L. Shamet 27' 3PT  (6 PTS) (C. Paul 2 AST),"[1629013, 101108]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,27.47,Made,,,,,,,6.0,C. Paul,101108.0,2.0,,,,,,,,,
97,PT04M04.00S,2021-12-04T03:30:44.7Z,1,REGULAR,2pt,Jump Shot,[],203490,22.946780551905388,49.50980392156863,1610612744,19,17,2021-12-04T03:30:47Z,950000,2.0,163.0,1,left,MISS O. Porter Jr. 16' pullup Shot,[203490],1610612744.0,GSW,pullup,,,Porter Jr.,O. Porter Jr.,,,,,16.32,Missed,,,,,,,,,,,,,,,,,,,
98,PT04M02.00S,2021-12-04T03:30:46.7Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,19,17,2021-12-04T03:31:44Z,960000,,,0,,D. Ayton REBOUND (Off:1 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,97.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
99,PT03M51.00S,2021-12-04T03:30:58.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,89.30683311432325,51.71568627450981,1610612756,19,17,2021-12-04T03:31:01Z,970000,9.0,48.0,1,right,MISS D. Ayton cutting Layup - blocked,"[1629028, 203110]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,4.88,Missed,,,,,Green,203110.0,,,,,,,,,,,,,
117,PT03M51.00S,2021-12-04T03:30:58.1Z,1,REGULAR,block,,[],203110,,,1610612756,19,17,2021-12-04T03:35:21Z,975000,,,0,,D. Green BLOCK (2 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M49.00S,2021-12-04T03:31:00.1Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,19,17,2021-12-04T03:31:32Z,980000,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,99.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
101,PT03M42.00S,2021-12-04T03:31:09.0Z,1,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612744,19,17,2021-12-04T03:31:10Z,990000,,,0,,J. Poole bad pass out-of-bounds TURNOVER (1 TO),[1629673],1610612744.0,GSW,bad pass,,,Poole,J. Poole,,,,,,,,,,,,,,,,,202037.0,,,,,1.0,,,
102,PT03M42.00S,2021-12-04T03:31:17.4Z,1,REGULAR,substitution,out,[],101108,,,1610612756,19,17,2021-12-04T03:31:28Z,1000000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M42.00S,2021-12-04T03:31:17.4Z,1,REGULAR,substitution,in,[],1626166,,,1610612756,19,17,2021-12-04T03:31:28Z,1010000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M28.00S,2021-12-04T03:31:48.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629028,91.67214191852825,17.401960784313726,1610612756,19,17,2021-12-04T03:31:55Z,1020000,-163.0,26.0,1,right,MISS D. Ayton 16' turnaround fadeaway Shot,[1629028],1610612756.0,PHX,turnaround fadeaway,,,Ayton,D. Ayton,,,,,16.5,Missed,,,,,,,,,,,,,,,,,,,
105,PT03M25.00S,2021-12-04T03:31:51.2Z,1,REGULAR,rebound,defensive,[],203490,,,1610612744,19,17,2021-12-04T03:32:12Z,1030000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,104.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
106,PT03M14.00S,2021-12-04T03:32:01.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,16.507884362680684,49.26470588235294,1610612744,21,17,2021-12-04T03:32:06Z,1040000,4.0,103.0,1,left,J. Poole 10' fadeaway Jump Shot (2 PTS) (D. Green 2 AST),"[1629673, 203110]",1610612744.0,GSW,fadeaway,,,Poole,J. Poole,,,,,10.28,Made,,,,,,,2.0,D. Green,203110.0,2.0,,,,,,,,,
108,PT03M00.00S,2021-12-04T03:32:15.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,87.64783180026281,49.1421568627451,1610612756,21,19,2021-12-04T03:32:23Z,1060000,-4.0,64.0,1,right,D. Ayton 6' turnaround Hook (7 PTS) (C. Payne 1 AST),"[1629028, 1626166]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,6.37,Made,,,,,,,7.0,C. Payne,1626166.0,1.0,,,,,,,,,
110,PT02M48.00S,2021-12-04T03:32:27.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,32.933639947437584,45.83333333333333,1610612744,21,19,2021-12-04T03:32:35Z,1080000,21.0,257.0,1,left,MISS J. Poole 25' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,,
111,PT02M45.00S,2021-12-04T03:32:30.1Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,21,19,2021-12-04T03:32:35Z,1090000,,,0,,D. Ayton REBOUND (Off:1 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,110.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
112,PT02M34.00S,2021-12-04T03:32:42.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,84.31340341655716,51.470588235294116,1610612756,21,19,2021-12-04T03:32:45Z,1100000,7.0,95.0,1,right,MISS C. Payne 9' driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,9.53,Missed,,,,,,,,,,,,,,,,,,,
113,PT02M33.00S,2021-12-04T03:32:47.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,21,19,2021-12-04T03:32:47Z,1110000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,112.0,,,,,,,,,,,,,,,,,,
114,PT02M33.00S,2021-12-04T03:32:48.6Z,1,REGULAR,foul,personal,[],1629028,,,1610612744,21,19,2021-12-04T03:32:53Z,1120000,,,0,,D. Ayton loose ball personal FOUL (1 PF),"[1629028, 203110]",1610612756.0,PHX,loose ball,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Green,203110.0,,,,
116,PT02M33.00S,2021-12-04T03:32:56.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,21,19,2021-12-04T03:32:56Z,1140000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M33.00S,2021-12-04T03:35:24.8Z,1,REGULAR,substitution,out,[],1629673,,,1610612744,21,19,2021-12-04T03:36:06Z,1150000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M33.00S,2021-12-04T03:35:24.8Z,1,REGULAR,substitution,out,[],203952,,,1610612744,21,19,2021-12-04T03:36:06Z,1160000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M33.00S,2021-12-04T03:35:24.8Z,1,REGULAR,substitution,out,[],1630688,,,1610612744,21,19,2021-12-04T03:36:06Z,1170000,,,0,,SUB out: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M33.00S,2021-12-04T03:35:24.8Z,1,REGULAR,substitution,out,[],1629013,,,1610612744,21,19,2021-12-04T03:36:06Z,1180000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M33.00S,2021-12-04T03:35:24.8Z,1,REGULAR,substitution,out,[],1629028,,,1610612744,21,19,2021-12-04T03:36:06Z,1190000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M33.00S,2021-12-04T03:35:24.8Z,1,REGULAR,substitution,in,[],1629308,,,1610612744,21,19,2021-12-04T03:36:06Z,1200000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M33.00S,2021-12-04T03:35:24.8Z,1,REGULAR,substitution,in,[],201939,,,1610612744,21,19,2021-12-04T03:36:06Z,1210000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M33.00S,2021-12-04T03:35:24.8Z,1,REGULAR,substitution,in,[],201580,,,1610612744,21,19,2021-12-04T03:36:06Z,1220000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M33.00S,2021-12-04T03:35:24.8Z,1,REGULAR,substitution,in,[],1628969,,,1610612744,21,19,2021-12-04T03:36:06Z,1230000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M33.00S,2021-12-04T03:35:24.8Z,1,REGULAR,substitution,in,[],203901,,,1610612744,21,19,2021-12-04T03:36:06Z,1240000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M11.00S,2021-12-04T03:36:34.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629308,8.754927726675426,49.754901960784316,1610612744,23,19,2021-12-04T03:36:37Z,1250000,1.0,30.0,1,left,J. Toscano-Anderson cutting DUNK (2 PTS) (D. Green 3 AST),"[1629308, 203110]",1610612744.0,GSW,cutting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,2.98,Made,,,,,,,2.0,D. Green,203110.0,3.0,,,,,,,,,
130,PT01M47.00S,2021-12-04T03:37:04.6Z,1,REGULAR,timeout,full,['team'],0,,,1610612756,23,19,2021-12-04T03:37:04Z,1270000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M47.00S,2021-12-04T03:37:31.7Z,1,REGULAR,substitution,out,[],1628969,,,1610612756,23,19,2021-12-04T03:38:35Z,1280000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M47.00S,2021-12-04T03:37:31.7Z,1,REGULAR,substitution,in,[],101108,,,1610612756,23,19,2021-12-04T03:38:35Z,1290000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M42.00S,2021-12-04T03:38:41.7Z,1,REGULAR,3pt,Jump Shot,[],1626166,65.1281208935611,72.79411764705883,1610612756,23,19,2021-12-04T03:38:55Z,1300000,114.0,275.0,1,right,MISS C. Payne 29' pullup 3PT,[1626166],1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,29.8,Missed,,,,,,,,,,,,,,,,,,,
134,PT01M41.00S,2021-12-04T03:38:42.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,23,19,2021-12-04T03:38:55Z,1310000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,133.0,,,,,,,,,,,,,,,,,,
135,PT01M41.00S,2021-12-04T03:38:46.8Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612756,23,19,2021-12-04T03:38:48Z,1320000,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,1662.0,,,,,,,,
136,PT01M41.00S,2021-12-04T03:38:57.1Z,1,REGULAR,substitution,out,[],203110,,,1610612744,23,19,2021-12-04T03:38:59Z,1330000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M41.00S,2021-12-04T03:38:57.1Z,1,REGULAR,substitution,in,[],202357,,,1610612744,23,19,2021-12-04T03:38:59Z,1340000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M24.00S,2021-12-04T03:39:17.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202357,9.806176084099869,50.73529411764706,1610612744,23,19,2021-12-04T03:39:20Z,1350000,-4.0,40.0,1,left,MISS N. Bjelica driving Layup,[202357],1610612744.0,GSW,driving,,,Bjelica,N. Bjelica,,,,,3.99,Missed,,,,,,,,,,,,,,,,,,,
139,PT01M22.00S,2021-12-04T03:39:19.1Z,1,REGULAR,rebound,offensive,[],202357,,,1610612744,23,19,2021-12-04T03:42:09Z,1360000,,,0,,N. Bjelica REBOUND (Off:1 Def:0),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,138.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
140,PT01M20.00S,2021-12-04T03:39:22.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",202357,5.590000152587891,50.0,1610612744,23,19,2021-12-04T03:42:13Z,1370000,0.0,0.0,1,left,MISS N. Bjelica tip Layup,[202357],1610612744.0,GSW,tip,,,Bjelica,N. Bjelica,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
141,PT01M17.00S,2021-12-04T03:39:25.3Z,1,REGULAR,rebound,defensive,[],201580,,,1610612756,23,19,2021-12-04T03:42:13Z,1380000,,,0,,J. McGee REBOUND (Off:0 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
145,PT01M00.00S,2021-12-04T03:39:40.6Z,1,REGULAR,3pt,Jump Shot,[],1629661,88.91261498028909,95.58823529411765,1610612756,23,19,2021-12-04T03:39:42Z,1420000,228.0,52.0,1,right,MISS C. Johnson 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,23.37,Missed,,,,,,,,,,,,,,,,,,,
146,PT00M58.20S,2021-12-04T03:39:43.1Z,1,REGULAR,rebound,defensive,[],1629308,,,1610612744,23,19,2021-12-04T03:39:43Z,1430000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:1),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
147,PT00M50.90S,2021-12-04T03:39:51.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202357,7.966491458607096,56.372549019607845,1610612744,25,19,2021-12-04T03:39:54Z,1440000,-32.0,22.0,1,left,N. Bjelica driving Layup (2 PTS) (S. Curry 2 AST),"[202357, 201939]",1610612744.0,GSW,driving,,,Bjelica,N. Bjelica,,,,,3.9,Made,,,,,,,2.0,S. Curry,201939.0,2.0,,,,,,,,,
149,PT00M50.90S,2021-12-04T03:39:56.2Z,1,REGULAR,foul,personal,['1freethrow'],201580,,,1610612744,25,19,2021-12-04T03:40:04Z,1460000,,,0,,J. McGee shooting personal FOUL (1 PF) (Bjelica 1 FT),"[201580, 202357]",1610612756.0,PHX,shooting,,,McGee,J. McGee,,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Bjelica,202357.0,,,,
151,PT00M50.90S,2021-12-04T03:40:21.1Z,1,REGULAR,freethrow,1 of 1,[],202357,,,1610612744,25,19,2021-12-04T03:40:21Z,1480000,,,0,,MISS N. Bjelica Free Throw 1 of 1,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,Missed,,,,,,,,,,,,,,,,,,,
152,PT00M48.10S,2021-12-04T03:40:23.9Z,1,REGULAR,rebound,offensive,[],1627780,,,1610612744,25,19,2021-12-04T03:40:23Z,1490000,,,0,,G. Payton II REBOUND (Off:2 Def:0),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,151.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
153,PT00M45.20S,2021-12-04T03:40:26.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202357,34.773324572930356,45.09803921568628,1610612744,28,19,2021-12-04T03:40:29Z,1500000,25.0,274.0,1,left,N. Bjelica 27' 3PT  (5 PTS) (J. Toscano-Anderson 1 AST),"[202357, 1629308]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,27.55,Made,,,,,,,5.0,J. Toscano-Anderson,1629308.0,1.0,,,,,,,,,
155,PT00M34.30S,2021-12-04T03:40:41.1Z,1,REGULAR,3pt,Jump Shot,[],101108,75.24638633377135,12.254901960784313,1610612756,28,19,2021-12-04T03:40:45Z,1520000,-189.0,180.0,1,right,MISS C. Paul 26' pullup 3PT,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,,
156,PT00M32.40S,2021-12-04T03:40:43.0Z,1,REGULAR,rebound,defensive,[],202357,,,1610612744,28,19,2021-12-04T03:41:33Z,1530000,,,0,,N. Bjelica REBOUND (Off:1 Def:1),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,155.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
157,PT00M22.90S,2021-12-04T03:40:52.7Z,1,REGULAR,turnover,lost ball,[],201939,,,1610612744,28,19,2021-12-04T03:40:55Z,1540000,,,0,,S. Curry lost ball TURNOVER (1 TO),"[201939, 203901]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,1.0,Payton,203901.0,
158,PT00M22.90S,2021-12-04T03:40:52.7Z,1,REGULAR,steal,,[],203901,,,1610612756,28,19,2021-12-04T03:44:31Z,1550000,,,0,,E. Payton STEAL (1 STL),[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M18.80S,2021-12-04T03:40:57.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203901,90.88370565045992,58.57843137254902,1610612756,28,21,2021-12-04T03:41:00Z,1560000,43.0,33.0,1,right,E. Payton running Layup (2 PTS) (C. Johnson 1 AST),"[203901, 1629661]",1610612756.0,PHX,running,,,Payton,E. Payton,,,,,5.42,Made,,,,,,,2.0,C. Johnson,1629661.0,1.0,,,,,,,,,
161,PT00M02.70S,2021-12-04T03:41:16.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,12.171484888304862,44.11764705882353,1610612744,28,21,2021-12-04T03:42:01Z,1580000,29.0,62.0,1,left,MISS S. Curry 6' driving Layup,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,6.85,Missed,,,,,,,,,,,,,,,,,,,
162,PT00M00.10S,2021-12-04T03:41:19.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,28,21,2021-12-04T03:42:01Z,1590000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,161.0,,,,,,,,,,,,,,,,,,
163,PT00M00.00S,2021-12-04T03:41:24.7Z,1,REGULAR,period,end,[],0,,,1610612744,28,21,2021-12-04T03:41:24Z,1600000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2021-12-04T03:45:00.1Z,2,REGULAR,period,start,[],0,,,1610612744,28,21,2021-12-04T03:45:00Z,1610000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M42.00S,2021-12-04T03:45:17.9Z,2,REGULAR,3pt,Jump Shot,[],203490,15.719448094612352,96.07843137254902,1610612744,31,21,2021-12-04T03:45:20Z,1620000,-230.0,95.0,1,left,O. Porter Jr. 24' 3PT  (3 PTS) (N. Bjelica 1 AST),"[203490, 202357]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,24.93,Made,,,,,,,3.0,N. Bjelica,202357.0,1.0,,,,,,,,,
167,PT11M19.00S,2021-12-04T03:45:39.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,86.94152431011827,50.98039215686274,1610612756,31,21,2021-12-04T03:46:27Z,1640000,5.0,70.0,1,right,MISS C. Payne 7' Jump Shot,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,7.04,Missed,,,,,,,,,,,,,,,,,,,
168,PT11M16.00S,2021-12-04T03:45:42.6Z,2,REGULAR,rebound,defensive,[],202357,,,1610612744,31,21,2021-12-04T03:45:42Z,1650000,,,0,,N. Bjelica REBOUND (Off:1 Def:2),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,167.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
169,PT11M12.00S,2021-12-04T03:45:48.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,12.171484888304862,37.254901960784316,1610612744,33,21,2021-12-04T03:46:45Z,1660000,64.0,62.0,1,left,S. Curry 8' driving floating Jump Shot (8 PTS),[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,8.88,Made,,,,,,,8.0,,,,,,,,,,,,
170,PT11M12.00S,2021-12-04T03:45:53.5Z,2,REGULAR,foul,personal,['1freethrow'],1626166,,,1610612744,33,21,2021-12-04T03:46:02Z,1670000,,,0,,C. Payne shooting personal FOUL (1 PF) (Curry 1 FT),"[1626166, 201939]",1610612756.0,PHX,shooting,,,Payne,C. Payne,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Curry,201939.0,,,,
172,PT11M12.00S,2021-12-04T03:46:02.9Z,2,REGULAR,substitution,out,[],201580,,,1610612744,33,21,2021-12-04T03:46:12Z,1690000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M12.00S,2021-12-04T03:46:02.9Z,2,REGULAR,substitution,in,[],1629013,,,1610612744,33,21,2021-12-04T03:46:12Z,1710000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT11M12.00S,2021-12-04T03:46:02.9Z,2,REGULAR,substitution,in,[],203109,,,1610612744,33,21,2021-12-04T03:46:12Z,1720000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT11M12.00S,2021-12-04T03:46:02.9Z,2,REGULAR,substitution,out,[],203901,,,1610612744,33,21,2021-12-04T03:46:25Z,1730000,,,0,,SUB out: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT11M12.00S,2021-12-04T03:46:26.0Z,2,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,34,21,2021-12-04T03:46:26Z,1740000,,,0,,S. Curry Free Throw 1 of 1 (9 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
178,PT10M56.00S,2021-12-04T03:46:46.4Z,2,REGULAR,3pt,Jump Shot,[],1629661,67.49342969776609,73.2843137254902,1610612756,34,21,2021-12-04T03:46:49Z,1750000,116.0,253.0,1,right,MISS C. Johnson 27' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,27.86,Missed,,,,,,,,,,,,,,,,,,,
179,PT10M54.00S,2021-12-04T03:46:48.4Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,34,21,2021-12-04T03:47:26Z,1760000,,,0,,G. Payton II REBOUND (Off:2 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,178.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
180,PT10M47.00S,2021-12-04T03:46:55.0Z,2,REGULAR,3pt,Jump Shot,[],203490,23.603810775295663,12.5,1610612744,34,21,2021-12-04T03:48:17Z,1770000,188.0,169.0,1,left,MISS O. Porter Jr. 25' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,,
181,PT10M44.00S,2021-12-04T03:46:58.0Z,2,REGULAR,rebound,offensive,[],202357,,,1610612744,34,21,2021-12-04T03:47:32Z,1780000,,,0,,N. Bjelica REBOUND (Off:2 Def:2),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,180.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
182,PT10M40.00S,2021-12-04T03:47:01.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201939,30.436925098554536,77.69607843137256,1610612744,34,21,2021-12-04T03:47:04Z,1790000,-138.0,234.0,1,left,MISS S. Curry 27' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,27.16,Missed,,,,,,,,,,,,,,,,,,,
183,PT10M38.00S,2021-12-04T03:47:04.9Z,2,REGULAR,rebound,defensive,[],203109,,,1610612756,34,21,2021-12-04T03:47:04Z,1800000,,,0,,J. Crowder REBOUND (Off:0 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,182.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
184,PT10M29.00S,2021-12-04T03:47:15.9Z,2,REGULAR,foul,offensive,[],1626166,,,1610612756,34,21,2021-12-04T03:47:20Z,1810000,,,0,,C. Payne offensive FOUL (2 PF),"[1626166, 1629308]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,202037.0,2.0,0.0,Toscano-Anderson,1629308.0,,,,
186,PT10M29.00S,2021-12-04T03:47:15.9Z,2,REGULAR,turnover,offensive foul,[],1626166,,,1610612756,34,21,2021-12-04T03:47:15Z,1830000,,,0,,C. Payne offensive foul TURNOVER (1 TO),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,202037.0,,,,,1.0,,,
187,PT10M22.00S,2021-12-04T03:47:38.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201939,28.86005256241787,84.55882352941177,1610612744,34,21,2021-12-04T03:47:42Z,1840000,-173.0,219.0,1,left,MISS S. Curry 27' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,27.88,Missed,,,,,,,,,,,,,,,,,,,
