actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
455,PT05M00.00S,2022-03-31T03:50:28.7Z,3,REGULAR,substitution,out,[],101108,,,1610612756,68,61,2022-03-31T03:50:47Z,4480000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT05M00.00S,2022-03-31T03:50:28.7Z,3,REGULAR,substitution,out,[],203109,,,1610612756,68,61,2022-03-31T03:50:47Z,4490000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT05M00.00S,2022-03-31T03:50:28.7Z,3,REGULAR,substitution,in,[],203490,,,1610612756,68,61,2022-03-31T03:50:47Z,4500000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT05M00.00S,2022-03-31T03:50:28.7Z,3,REGULAR,substitution,in,[],1627780,,,1610612756,68,61,2022-03-31T03:50:47Z,4510000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT05M00.00S,2022-03-31T03:50:28.7Z,3,REGULAR,substitution,in,[],1626166,,,1610612756,68,61,2022-03-31T03:50:47Z,4520000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT05M00.00S,2022-03-31T03:50:28.7Z,3,REGULAR,substitution,in,[],1628470,,,1610612756,68,61,2022-03-31T03:50:47Z,4530000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M52.00S,2022-03-31T03:51:05.6Z,3,REGULAR,turnover,out-of-bounds,[],1629028,,,1610612756,68,61,2022-03-31T03:51:07Z,4540000,,,0,,D. Ayton bad pass out-of-bounds TURNOVER (3 TO),[1629028],1610612756.0,PHX,bad pass,,,Ayton,D. Ayton,,,,,2715.0,3.0,,,,,,,,,,,,,,,,,,,
462,PT04M42.00S,2022-03-31T03:51:18.4Z,3,REGULAR,turnover,bad pass,[],203110,,,1610612744,68,61,2022-03-31T03:51:20Z,4550000,,,0,,D. Green bad pass TURNOVER (3 TO),"[203110, 1628470]",1610612744.0,GSW,,,,Green,D. Green,,,,,,3.0,,,,,,,,,,,,,,,Craig,1628470.0,,,
463,PT04M42.00S,2022-03-31T03:51:18.4Z,3,REGULAR,steal,,[],1628470,,,1610612756,68,61,2022-03-31T03:51:20Z,4560000,,,0,,T. Craig STEAL (2 STL),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M33.00S,2022-03-31T03:51:27.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626164,7.30946123521682,58.08823529411765,1610612756,68,63,2022-03-31T03:51:30Z,4570000,-40.0,16.0,1,left,D. Booker driving Layup (13 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,,,,,,,4.35,Made,,,,,13.0,,,,,,,,
465,PT04M19.00S,2022-03-31T03:51:42.2Z,3,REGULAR,turnover,bad pass,[],203952,,,1610612744,68,63,2022-03-31T03:51:43Z,4580000,,,0,,A. Wiggins bad pass TURNOVER (3 TO),"[203952, 1628470]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,3.0,,,,,,,,,,,,,,,Craig,1628470.0,,,
466,PT04M19.00S,2022-03-31T03:51:42.2Z,3,REGULAR,steal,,[],1628470,,,1610612756,68,63,2022-03-31T03:51:44Z,4590000,,,0,,T. Craig STEAL (3 STL),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M17.00S,2022-03-31T03:51:45.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628470,7.178055190538765,50.0,1610612756,68,65,2022-03-31T03:51:50Z,4600000,0.0,15.0,1,left,T. Craig running DUNK (4 PTS),[1628470],1610612756.0,PHX,running,,,Craig,T. Craig,,,,,,,,,,,1.5,Made,,,,,4.0,,,,,,,,
468,PT04M17.00S,2022-03-31T03:51:53.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612744,68,65,2022-03-31T03:51:53Z,4610000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT04M06.00S,2022-03-31T03:53:34.0Z,3,REGULAR,3pt,Jump Shot,[],203952,86.5473061760841,3.431372549019608,1610612744,68,65,2022-03-31T03:53:37Z,4620000,-233.0,74.0,1,right,MISS A. Wiggins 24' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,24.43,Missed,,,,,,,,,,,,,
470,PT04M04.00S,2022-03-31T03:53:36.0Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,68,65,2022-03-31T03:53:42Z,4630000,,,0,,D. Ayton REBOUND (Off:2 Def:10),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,469.0,12.0,10.0,2.0,,,,,,,,,
471,PT03M52.00S,2022-03-31T03:53:49.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627780,,,1610612756,68,65,2022-03-31T03:53:57Z,4640000,,,0,,G. Payton II personal FOUL (2 PF) (Booker 2 FT),"[1627780, 1626164]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,1201.0,,2.0,0.0,Booker,1626164.0,,,,,,,,,,,,,,,
473,PT03M52.00S,2022-03-31T03:54:11.4Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,68,66,2022-03-31T03:54:11Z,4660000,,,0,,D. Booker Free Throw 1 of 2 (14 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,Made,,,,,14.0,,,,,,,,
474,PT03M52.00S,2022-03-31T03:54:12.0Z,3,REGULAR,substitution,out,[],203952,,,1610612756,68,66,2022-03-31T03:54:20Z,4670000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M52.00S,2022-03-31T03:54:12.0Z,3,REGULAR,substitution,out,[],203110,,,1610612756,68,66,2022-03-31T03:54:20Z,4680000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M52.00S,2022-03-31T03:54:12.0Z,3,REGULAR,substitution,out,[],1628969,,,1610612756,68,66,2022-03-31T03:54:20Z,4690000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M52.00S,2022-03-31T03:54:12.0Z,3,REGULAR,substitution,in,[],202357,,,1610612756,68,66,2022-03-31T03:54:20Z,4700000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M52.00S,2022-03-31T03:54:12.0Z,3,REGULAR,substitution,in,[],2738,,,1610612756,68,66,2022-03-31T03:54:20Z,4710000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M52.00S,2022-03-31T03:54:12.0Z,3,REGULAR,substitution,in,[],1629013,,,1610612756,68,66,2022-03-31T03:54:20Z,4720000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT03M52.00S,2022-03-31T03:54:34.9Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,68,66,2022-03-31T03:54:34Z,4730000,,,0,,MISS D. Booker Free Throw 2 of 2,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,Missed,,,,,,,,,,,,,
481,PT03M50.00S,2022-03-31T03:54:35.4Z,3,REGULAR,rebound,defensive,[],203490,,,1610612744,68,66,2022-03-31T03:54:35Z,4740000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:5),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,480.0,5.0,5.0,0.0,,,,,,,,,
482,PT03M42.00S,2022-03-31T03:54:48.4Z,3,REGULAR,foul,personal,[],1628470,,,1610612744,68,66,2022-03-31T03:54:52Z,4750000,,,0,,T. Craig personal FOUL (2 PF),"[1628470, 1629673]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,2715.0,,2.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,
484,PT03M31.00S,2022-03-31T03:55:18.0Z,3,REGULAR,3pt,Jump Shot,[],1629673,79.45137976346912,92.64705882352942,1610612744,68,66,2022-03-31T03:55:21Z,4770000,213.0,141.0,1,right,MISS J. Poole 25' step back 3PT,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,,,,,,,25.54,Missed,,,,,,,,,,,,,
485,PT03M28.00S,2022-03-31T03:55:21.6Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,68,66,2022-03-31T03:55:21Z,4780000,,,0,,D. Booker REBOUND (Off:0 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,484.0,3.0,3.0,0.0,,,,,,,,,
486,PT03M23.00S,2022-03-31T03:55:26.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1626164,12.040078843626807,39.950980392156865,1610612756,68,68,2022-03-31T03:55:31Z,4790000,50.0,61.0,1,left,D. Booker 7' Jump Shot (16 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,7.88,Made,,,,,16.0,,,,,,,,
487,PT03M03.00S,2022-03-31T03:55:46.7Z,3,REGULAR,3pt,Jump Shot,[],1627780,68.41327201051249,30.14705882352941,1610612744,68,68,2022-03-31T03:55:49Z,4800000,-99.0,244.0,1,right,MISS G. Payton II 26' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,26.38,Missed,,,,,,,,,,,,,
488,PT03M01.00S,2022-03-31T03:55:48.7Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,68,68,2022-03-31T03:55:54Z,4810000,,,0,,D. Ayton REBOUND (Off:2 Def:11),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,487.0,13.0,11.0,2.0,,,,,,,,,
489,PT02M52.00S,2022-03-31T03:55:56.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,9.724047306176084,65.70925245098039,1610612756,68,70,2022-03-31T03:56:03Z,4820000,-79.0,39.0,1,left,C. Payne 8' driving Layup (4 PTS),[1626166],1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,,,,,,,8.76,Made,,,,,4.0,,,,,,,,
490,PT02M24.00S,2022-03-31T03:56:25.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,92.85479632063075,58.57843137254902,1610612744,70,70,2022-03-31T03:56:26Z,4830000,43.0,15.0,1,right,G. Payton II Layup (6 PTS) (N. Bjelica 3 AST),"[1627780, 202357]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,4.53,Made,,,,,6.0,N. Bjelica,202357.0,3.0,,,,,
492,PT02M05.00S,2022-03-31T03:56:43.8Z,3,REGULAR,2pt,Jump Shot,[],1629013,17.16491458607096,20.588235294117645,1610612756,70,72,2022-03-31T03:56:48Z,4850000,147.0,109.0,1,left,L. Shamet 18' pullup Jump Shot (2 PTS) (C. Payne 3 AST),"[1629013, 1626166]",1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,,,,,,,18.3,Made,,,,,2.0,C. Payne,1626166.0,3.0,,,,,
494,PT01M53.00S,2022-03-31T03:56:56.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.72339027595268,59.31372549019608,1610612744,72,72,2022-03-31T03:56:58Z,4870000,47.0,16.0,1,right,J. Poole driving Layup (28 PTS),[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,,,,,,,4.92,Made,,,,,28.0,,,,,,,,
495,PT01M46.00S,2022-03-31T03:57:03.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626164,7.703679369250986,57.59803921568627,1610612756,72,72,2022-03-31T03:58:34Z,4880000,-38.0,20.0,1,left,MISS D. Booker driving Layup,[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,,,,,,,4.29,Missed,,,,,,,,,,,,,
496,PT01M43.00S,2022-03-31T03:57:06.5Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612756,72,72,2022-03-31T03:57:43Z,4890000,,,0,,D. Ayton REBOUND (Off:3 Def:11),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,495.0,14.0,11.0,3.0,,,,,,,,,
497,PT01M41.00S,2022-03-31T03:57:09.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629028,5.590000152587891,50.0,1610612756,72,74,2022-03-31T03:58:26Z,4900000,0.0,0.0,1,left,D. Ayton putback Layup (12 PTS),[1629028],1610612756.0,PHX,putback,,,Ayton,D. Ayton,,,,,,,,,,,0.0,Made,,,,,12.0,,,,,,,,
498,PT01M20.00S,2022-03-31T03:57:29.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,92.59198423127464,42.15686274509804,1610612744,72,74,2022-03-31T03:57:32Z,4910000,-39.0,17.0,1,right,MISS G. Payton II reverse Layup,[1627780],1610612744.0,GSW,reverse,,,Payton II,G. Payton II,,,,,,,,,,,4.28,Missed,,,,,,,,,,,,,
499,PT01M20.00S,2022-03-31T03:57:36.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,72,74,2022-03-31T03:57:36Z,4920000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,498.0,,,,,,,,,,,,
500,PT01M20.00S,2022-03-31T03:57:37.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,72,74,2022-03-31T03:57:37Z,4930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT01M20.00S,2022-03-31T03:57:48.9Z,3,REGULAR,substitution,out,[],1629673,,,1610612756,72,74,2022-03-31T03:57:51Z,4940000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT01M20.00S,2022-03-31T03:57:48.9Z,3,REGULAR,substitution,in,[],202691,,,1610612756,72,74,2022-03-31T03:57:51Z,4950000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT01M06.00S,2022-03-31T03:58:06.8Z,3,REGULAR,turnover,lost ball,[],1629028,,,1610612756,72,74,2022-03-31T03:58:08Z,4960000,,,0,,D. Ayton lost ball TURNOVER (4 TO),"[1629028, 2738]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,4.0,,,,,,,,,,,,,,,Iguodala,2738.0,,,
504,PT01M06.00S,2022-03-31T03:58:06.8Z,3,REGULAR,steal,,[],2738,,,1610612744,72,74,2022-03-31T03:58:08Z,4970000,,,0,,A. Iguodala STEAL (1 STL),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT00M56.50S,2022-03-31T03:58:16.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202357,64.20827858081472,66.66666666666666,1610612744,75,74,2022-03-31T03:58:20Z,4980000,83.0,284.0,1,right,N. Bjelica 29' 3PT  (5 PTS) (K. Thompson 2 AST),"[202357, 202691]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,29.59,Made,,,,,5.0,K. Thompson,202691.0,2.0,,,,,
507,PT00M38.90S,2022-03-31T03:58:38.1Z,3,REGULAR,3pt,Jump Shot,[],1629013,3.4986859395532193,96.07843137254902,1610612756,75,77,2022-03-31T03:58:40Z,5000000,-230.0,-20.0,1,left,L. Shamet 3PT  (5 PTS) (C. Payne 4 AST),"[1629013, 1626166]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,23.12,Made,,,,,5.0,C. Payne,1626166.0,4.0,,,,,
509,PT00M23.40S,2022-03-31T03:59:00.7Z,3,REGULAR,2pt,Jump Shot,[],202691,76.42904073587385,45.588235294117645,1610612744,75,77,2022-03-31T03:59:03Z,5020000,-22.0,169.0,1,right,MISS K. Thompson 17' step back Shot,[202691],1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,,,,,,,17.05,Missed,,,,,,,,,,,,,
510,PT00M21.90S,2022-03-31T03:59:02.2Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,75,77,2022-03-31T03:59:11Z,5030000,,,0,,D. Booker REBOUND (Off:0 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,509.0,4.0,4.0,0.0,,,,,,,,,
511,PT00M00.60S,2022-03-31T03:59:24.1Z,3,REGULAR,3pt,Jump Shot,[],1628470,23.47240473061761,10.294117647058822,1610612756,75,77,2022-03-31T04:02:10Z,5040000,199.0,168.0,1,left,MISS T. Craig 26' 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,26.01,Missed,,,,,,,,,,,,,
512,PT00M00.10S,2022-03-31T03:59:24.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,75,77,2022-03-31T04:02:10Z,5050000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,511.0,,,,,,,,,,,,
513,PT00M00.00S,2022-03-31T03:59:28.4Z,3,REGULAR,period,end,[],0,,,1610612756,75,77,2022-03-31T03:59:28Z,5060000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2022-03-31T04:02:27.4Z,4,REGULAR,substitution,out,['startperiod'],1626164,,,1610612756,75,77,2022-03-31T04:02:59Z,5070000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2022-03-31T04:02:27.4Z,4,REGULAR,substitution,out,['startperiod'],1629028,,,1610612756,75,77,2022-03-31T04:02:59Z,5080000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2022-03-31T04:02:27.4Z,4,REGULAR,substitution,in,['startperiod'],202687,,,1610612756,75,77,2022-03-31T04:02:59Z,5090000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2022-03-31T04:02:27.4Z,4,REGULAR,substitution,in,['startperiod'],1628969,,,1610612756,75,77,2022-03-31T04:02:59Z,5100000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2022-03-31T04:03:04.6Z,4,REGULAR,period,start,[],0,,,1610612744,75,77,2022-03-31T04:03:04Z,5110000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT11M47.00S,2022-03-31T04:03:19.1Z,4,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612744,75,77,2022-03-31T04:03:25Z,5120000,,,0,,C. Payne shooting personal FOUL (2 PF) (Thompson 2 FT),"[1626166, 202691]",1610612756.0,PHX,shooting,,,Payne,C. Payne,,,,,1627962.0,,2.0,0.0,Thompson,202691.0,,,,,,,,,,,,,,,
521,PT11M47.00S,2022-03-31T04:03:47.7Z,4,REGULAR,freethrow,1 of 2,[],202691,,,1610612744,76,77,2022-03-31T04:03:47Z,5140000,,,0,,K. Thompson Free Throw 1 of 2 (12 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,Made,,,,,12.0,,,,,,,,
522,PT11M47.00S,2022-03-31T04:04:04.5Z,4,REGULAR,freethrow,2 of 2,[],202691,,,1610612744,77,77,2022-03-31T04:04:04Z,5150000,,,0,,K. Thompson Free Throw 2 of 2 (13 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,Made,,,,,13.0,,,,,,,,
524,PT11M34.00S,2022-03-31T04:04:20.3Z,4,REGULAR,foul,personal,[],2738,,,1610612756,77,77,2022-03-31T04:04:28Z,5170000,,,0,,A. Iguodala personal FOUL (2 PF),"[2738, 1628969]",1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,1627962.0,,2.0,0.0,Bridges,1628969.0,,,,,,,,,,,,,,,
526,PT11M21.00S,2022-03-31T04:04:54.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629013,9.543363994743759,35.049019607843135,1610612756,77,77,2022-03-31T04:05:13Z,5190000,75.0,37.0,1,left,MISS L. Shamet 8' driving floating Shot,[1629013],1610612756.0,PHX,driving floating,,,Shamet,L. Shamet,,,,,,,,,,,8.35,Missed,,,,,,,,,,,,,
527,PT11M19.00S,2022-03-31T04:04:56.0Z,4,REGULAR,rebound,defensive,[],202357,,,1610612744,77,77,2022-03-31T04:05:13Z,5200000,,,0,,N. Bjelica REBOUND (Off:0 Def:2),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,526.0,2.0,2.0,0.0,,,,,,,,,
528,PT11M11.00S,2022-03-31T04:05:02.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,91.93495400788436,47.30392156862745,1610612744,79,77,2022-03-31T04:05:05Z,5210000,-13.0,23.0,1,right,G. Payton II Layup (8 PTS) (K. Thompson 3 AST),"[1627780, 202691]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,2.69,Made,,,,,8.0,K. Thompson,202691.0,3.0,,,,,
530,PT10M57.00S,2022-03-31T04:05:15.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,9.411957950065702,39.705882352941174,1610612756,79,79,2022-03-31T04:05:18Z,5230000,51.0,36.0,1,left,C. Payne 6' driving finger roll Layup (6 PTS),[1626166],1610612756.0,PHX,driving finger roll,,,Payne,C. Payne,,,,,,,,,,,6.28,Made,,,,,6.0,,,,,,,,
531,PT10M42.00S,2022-03-31T04:05:30.0Z,4,REGULAR,turnover,bad pass,[],203490,,,1610612744,79,79,2022-03-31T04:05:31Z,5240000,,,0,,O. Porter Jr. bad pass TURNOVER (1 TO),"[203490, 1628969]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,1.0,,,,,,,,,,,,,,,Bridges,1628969.0,,,
532,PT10M42.00S,2022-03-31T04:05:30.0Z,4,REGULAR,steal,,[],1628969,,,1610612756,79,79,2022-03-31T04:05:32Z,5250000,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT10M39.00S,2022-03-31T04:05:33.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,9.149145860709593,60.049019607843135,1610612756,79,79,2022-03-31T04:06:37Z,5260000,-50.0,34.0,1,left,MISS M. Bridges 6' running Layup,[1628969],1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,,,,,,,6.04,Missed,,,,,,,,,,,,,
534,PT10M37.00S,2022-03-31T04:05:35.7Z,4,REGULAR,rebound,defensive,[],2738,,,1610612744,79,79,2022-03-31T04:05:57Z,5270000,,,0,,A. Iguodala REBOUND (Off:0 Def:3),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,533.0,3.0,3.0,0.0,,,,,,,,,
535,PT10M26.00S,2022-03-31T04:05:48.4Z,4,REGULAR,turnover,out-of-bounds,[],2738,,,1610612744,79,79,2022-03-31T04:05:51Z,5280000,,,0,,A. Iguodala bad pass out-of-bounds TURNOVER (3 TO),[2738],1610612744.0,GSW,bad pass,,,Iguodala,A. Iguodala,,,,,1627962.0,3.0,,,,,,,,,,,,,,,,,,,
536,PT10M14.00S,2022-03-31T04:06:06.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,15.982260183968464,47.05882352941176,1610612756,79,81,2022-03-31T04:06:10Z,5290000,15.0,98.0,1,left,M. Bridges 9' turnaround fadeaway Jump Shot (21 PTS),[1628969],1610612756.0,PHX,turnaround fadeaway,,,Bridges,M. Bridges,,,,,,,,,,,9.88,Made,,,,,21.0,,,,,,,,
537,PT09M49.00S,2022-03-31T04:06:31.9Z,4,REGULAR,turnover,out-of-bounds,[],1627780,,,1610612744,79,81,2022-03-31T04:06:33Z,5300000,,,0,,G. Payton II bad pass out-of-bounds TURNOVER (1 TO),[1627780],1610612744.0,GSW,bad pass,,,Payton II,G. Payton II,,,,,1627962.0,1.0,,,,,,,,,,,,,,,,,,,
538,PT09M43.00S,2022-03-31T04:07:00.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626166,11.777266754270697,61.51960784313726,1610612756,79,81,2022-03-31T04:07:35Z,5310000,-58.0,58.0,1,left,MISS C. Payne 8' driving floating bank Shot,[1626166],1610612756.0,PHX,driving floating bank,,,Payne,C. Payne,,,,,,,,,,,8.19,Missed,,,,,,,,,,,,,
539,PT09M41.00S,2022-03-31T04:07:02.0Z,4,REGULAR,rebound,offensive,[],202687,,,1610612756,79,81,2022-03-31T04:07:35Z,5320000,,,0,,B. Biyombo REBOUND (Off:4 Def:0),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,538.0,4.0,0.0,4.0,,,,,,,,,
541,PT09M39.00S,2022-03-31T04:07:15.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,79,81,2022-03-31T04:07:15Z,5340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M28.00S,2022-03-31T04:07:26.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629013,30.56833114323259,12.009803921568627,1610612756,79,84,2022-03-31T04:07:28Z,5350000,190.0,235.0,1,left,L. Shamet 30' 3PT  (8 PTS) (M. Bridges 2 AST),"[1629013, 1628969]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,30.2,Made,,,,,8.0,M. Bridges,1628969.0,2.0,,,,,
