actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
411,PT02M13.00S,2022-12-05T00:35:04.8Z,3,REGULAR,substitution,out,[],1626220,,,1610612738,65,69,2022-12-05T00:37:33Z,4040000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT02M13.00S,2022-12-05T00:35:04.8Z,3,REGULAR,substitution,out,[],1629651,,,1610612738,65,69,2022-12-05T00:37:33Z,4050000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT02M13.00S,2022-12-05T00:35:04.8Z,3,REGULAR,substitution,out,[],1627759,,,1610612738,65,69,2022-12-05T00:37:33Z,4060000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT02M13.00S,2022-12-05T00:35:04.8Z,3,REGULAR,substitution,out,[],201143,,,1610612738,65,69,2022-12-05T00:37:33Z,4070000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT02M13.00S,2022-12-05T00:35:04.8Z,3,REGULAR,substitution,in,[],203925,,,1610612738,65,69,2022-12-05T00:37:33Z,4080000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT02M13.00S,2022-12-05T00:35:04.8Z,3,REGULAR,substitution,in,[],202681,,,1610612738,65,69,2022-12-05T00:37:33Z,4090000,False,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT02M13.00S,2022-12-05T00:35:04.8Z,3,REGULAR,substitution,in,[],1630573,,,1610612738,65,69,2022-12-05T00:37:33Z,4100000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT02M13.00S,2022-12-05T00:35:04.8Z,3,REGULAR,substitution,in,[],1629684,,,1610612738,65,69,2022-12-05T00:37:33Z,4110000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT01M58.00S,2022-12-05T00:38:11.8Z,3,REGULAR,foul,personal,[],203925,,,1610612738,65,69,2022-12-05T00:38:16Z,4120000,False,,,0,,J. Harris personal FOUL (3 PF),"[203925, 1628369]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,Mid-Range,16-24 Left Center,,,,1193.0,3.0,0.0,Tatum,1628369.0,,,,,,,,,,,,
421,PT01M48.00S,2022-12-05T00:38:38.4Z,3,REGULAR,3pt,Jump Shot,[],1629684,94.43166885676742,5.147058823529411,1610612738,65,72,2022-12-05T00:38:42Z,4140000,False,-224.0,0.0,1,right,G. Williams 3PT  (10 PTS) (M. Brogdon 4 AST),"[1629684, 1627763]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,Left Corner 3,24+ Left,22.43,Made,10.0,,,,,,M. Brogdon,1627763.0,4.0,,,,,,,,,
423,PT01M20.00S,2022-12-05T00:39:06.3Z,3,REGULAR,2pt,Jump Shot,[],201142,9.411957950065702,10.53921568627451,1610612751,67,72,2022-12-05T00:39:10Z,4160000,False,197.0,36.0,1,left,K. Durant 20' Jump Shot (25 PTS) (K. Irving 4 AST),"[201142, 202681]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right,20.06,Made,25.0,,,,,,K. Irving,202681.0,4.0,,,,,,,,,
425,PT00M55.10S,2022-12-05T00:39:34.6Z,3,REGULAR,turnover,double dribble,[],1630202,,,1610612738,67,72,2022-12-05T00:39:41Z,4180000,False,,,0,,P. Pritchard double dribble TURNOVER (1 TO),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,,2534.0,,,,,,,,,,,,,,1.0,,
426,PT00M38.00S,2022-12-05T00:40:07.9Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612751,67,72,2022-12-05T00:40:12Z,4190000,False,,,0,,K. Durant bad pass TURNOVER (4 TO),"[201142, 1629684]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,4.0,Williams,1629684.0
427,PT00M38.00S,2022-12-05T00:40:07.9Z,3,REGULAR,steal,,[],1629684,,,1610612738,67,72,2022-12-05T00:40:31Z,4200000,False,,,0,,G. Williams STEAL (3 STL),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
428,PT00M33.50S,2022-12-05T00:40:12.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629684,76.82325886990802,13.480392156862745,1610612738,67,72,2022-12-05T00:40:18Z,4210000,False,-183.0,165.0,1,right,MISS G. Williams 24' running 3PT,[1629684],1610612738.0,BOS,running,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,24.64,Missed,,,,,,,,,,,,,,,,,,
429,PT00M30.30S,2022-12-05T00:40:15.7Z,3,REGULAR,rebound,offensive,[],1627763,,,1610612738,67,72,2022-12-05T00:40:15Z,4220000,False,,,0,,M. Brogdon REBOUND (Off:1 Def:3),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,428.0,4.0,3.0,1.0,,,
430,PT00M24.30S,2022-12-05T00:40:23.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627763,93.11760840998686,47.30392156862745,1610612738,67,74,2022-12-05T00:40:36Z,4230000,False,-13.0,12.0,1,right,M. Brogdon driving Layup (12 PTS),[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,1.82,Made,12.0,,,,,,,,,,,,,,,,,
431,PT00M24.30S,2022-12-05T00:40:25.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203925,,,1610612738,67,74,2022-12-05T00:40:33Z,4240000,False,,,0,,J. Harris shooting personal FOUL (4 PF) (Brogdon 1 FT),"[203925, 1627763]",1610612751.0,BKN,shooting,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,,,,1193.0,4.0,0.0,Brogdon,1627763.0,,,,,,,,,,,,
433,PT00M24.30S,2022-12-05T00:40:42.2Z,3,REGULAR,substitution,out,[],1630573,,,1610612738,67,74,2022-12-05T00:40:45Z,4260000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT00M24.30S,2022-12-05T00:40:42.2Z,3,REGULAR,substitution,in,[],1627759,,,1610612738,67,74,2022-12-05T00:40:45Z,4270000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT00M24.30S,2022-12-05T00:40:59.9Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1627763,,,1610612738,67,75,2022-12-05T00:40:59Z,4280000,False,,,0,,M. Brogdon Free Throw 1 of 1 (13 PTS),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
436,PT00M02.50S,2022-12-05T00:41:24.4Z,3,REGULAR,foul,personal,['2freethrow'],1627763,,,1610612751,67,75,2022-12-05T00:41:41Z,4290000,False,,,0,,M. Brogdon shooting personal FOUL (2 PF) (Irving 2 FT),"[1627763, 202681]",1610612738.0,BOS,shooting,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Right,,,,1627534.0,2.0,0.0,Irving,202681.0,,,,,,,,,,,,
438,PT00M02.50S,2022-12-05T00:41:54.3Z,3,REGULAR,freethrow,1 of 2,[],202681,,,1610612751,68,75,2022-12-05T00:41:54Z,4310000,False,,,0,,K. Irving Free Throw 1 of 2 (12 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
439,PT00M02.50S,2022-12-05T00:41:55.0Z,3,REGULAR,substitution,out,[],203925,,,1610612751,68,75,2022-12-05T00:42:03Z,4320000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT00M02.50S,2022-12-05T00:41:55.0Z,3,REGULAR,substitution,out,[],203552,,,1610612751,68,75,2022-12-05T00:42:03Z,4330000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT00M02.50S,2022-12-05T00:41:55.0Z,3,REGULAR,substitution,in,[],1626220,,,1610612751,68,75,2022-12-05T00:42:03Z,4340000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT00M02.50S,2022-12-05T00:41:55.0Z,3,REGULAR,substitution,in,[],1629651,,,1610612751,68,75,2022-12-05T00:42:03Z,4350000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT00M02.50S,2022-12-05T00:42:17.9Z,3,REGULAR,freethrow,2 of 2,[],202681,,,1610612751,69,75,2022-12-05T00:42:17Z,4360000,False,,,0,,K. Irving Free Throw 2 of 2 (13 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
446,PT00M00.00S,2022-12-05T00:42:28.6Z,3,REGULAR,period,end,[],0,,,1610612738,69,75,2022-12-05T00:42:28Z,4390000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT12M00.00S,2022-12-05T00:42:37.9Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612738,69,75,2022-12-05T00:44:44Z,4400000,False,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT12M00.00S,2022-12-05T00:42:37.9Z,4,REGULAR,substitution,out,['startperiod'],1628369,,,1610612738,69,75,2022-12-05T00:44:44Z,4410000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT12M00.00S,2022-12-05T00:42:37.9Z,4,REGULAR,substitution,in,['startperiod'],203552,,,1610612738,69,75,2022-12-05T00:44:44Z,4420000,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT12M00.00S,2022-12-05T00:42:37.9Z,4,REGULAR,substitution,in,['startperiod'],1630573,,,1610612738,69,75,2022-12-05T00:44:44Z,4430000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT12M00.00S,2022-12-05T00:45:07.0Z,4,REGULAR,period,start,[],0,,,1610612751,69,75,2022-12-05T00:45:07Z,4440000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT11M39.00S,2022-12-05T00:45:27.0Z,4,REGULAR,3pt,Jump Shot,[],1626220,30.17411300919842,66.91176470588235,1610612751,69,75,2022-12-05T00:45:37Z,4450000,False,-85.0,231.0,1,left,MISS R. O'Neale 24' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,24.61,Missed,,,,,,,,,,,,,,,,,,
453,PT11M35.00S,2022-12-05T00:45:31.0Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,69,75,2022-12-05T00:45:37Z,4460000,False,,,0,,N. Claxton REBOUND (Off:4 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,452.0,9.0,5.0,4.0,,,
454,PT11M31.00S,2022-12-05T00:45:34.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626220,8.754927726675426,50.0,1610612751,69,75,2022-12-05T00:45:41Z,4470000,False,0.0,30.0,1,left,MISS R. O'Neale driving Layup - blocked,"[1626220, 1627759]",1610612751.0,BKN,driving,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,Brown,1627759.0,,,,,,,
455,PT11M31.00S,2022-12-05T00:45:34.9Z,4,REGULAR,block,,[],1627759,,,1610612751,69,75,2022-12-05T00:45:41Z,4480000,False,,,0,,J. Brown BLOCK (4 BLK),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
456,PT11M31.00S,2022-12-05T00:45:34.9Z,4,REGULAR,rebound,defensive,[],1627763,,,1610612738,69,75,2022-12-05T00:45:41Z,4490000,False,,,0,,M. Brogdon REBOUND (Off:1 Def:4),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,454.0,5.0,4.0,1.0,,,
457,PT11M23.00S,2022-12-05T00:45:42.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630202,93.51182654402102,46.568627450980394,1610612738,69,75,2022-12-05T00:45:50Z,4500000,False,-17.0,8.0,1,right,MISS P. Pritchard running Layup,[1630202],1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,1.92,Missed,,,,,,,,,,,,,,,,,,
458,PT11M21.00S,2022-12-05T00:45:44.6Z,4,REGULAR,rebound,offensive,[],1629684,,,1610612738,69,75,2022-12-05T00:45:50Z,4510000,False,,,0,,G. Williams REBOUND (Off:1 Def:3),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,457.0,4.0,3.0,1.0,,,
459,PT11M19.00S,2022-12-05T00:45:46.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629684,92.32917214191852,46.568627450980394,1610612738,69,75,2022-12-05T00:45:56Z,4520000,False,-17.0,20.0,1,right,MISS G. Williams putback Layup,[1629684],1610612738.0,BOS,putback,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,2.61,Missed,,,,,,,,,,,,,,,,,,
460,PT11M17.00S,2022-12-05T00:45:48.5Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,69,75,2022-12-05T00:45:48Z,4530000,False,,,0,,N. Claxton REBOUND (Off:4 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,459.0,10.0,6.0,4.0,,,
461,PT11M06.00S,2022-12-05T00:45:59.9Z,4,REGULAR,2pt,Jump Shot,[],202681,5.206964520367937,18.137254901960784,1610612751,69,75,2022-12-05T00:46:29Z,4540000,False,159.0,-4.0,1,left,MISS K. Irving 15' fadeaway Shot,[202681],1610612751.0,BKN,fadeaway,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,15.93,Missed,,,,,,,,,,,,,,,,,,
462,PT11M03.00S,2022-12-05T00:46:02.9Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,69,75,2022-12-05T00:46:09Z,4550000,False,,,0,,N. Claxton REBOUND (Off:5 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,461.0,11.0,6.0,5.0,,,
463,PT11M02.00S,2022-12-05T00:46:03.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,4.944152431011826,49.50980392156863,1610612751,71,75,2022-12-05T00:52:33Z,4560000,False,2.0,-6.0,1,left,N. Claxton putback Layup (8 PTS),[1629651],1610612751.0,BKN,putback,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.65,Made,8.0,,,,,,,,,,,,,,,,,
464,PT10M48.00S,2022-12-05T00:46:17.6Z,4,REGULAR,3pt,Jump Shot,[],1627763,68.15045992115637,30.392156862745097,1610612738,71,75,2022-12-05T00:46:22Z,4570000,False,-98.0,247.0,1,right,MISS M. Brogdon 26' 3PT,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,26.56,Missed,,,,,,,,,,,,,,,,,,
465,PT10M45.00S,2022-12-05T00:46:20.6Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,71,75,2022-12-05T00:46:22Z,4580000,False,,,0,,N. Claxton REBOUND (Off:5 Def:7),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,464.0,12.0,7.0,5.0,,,
466,PT10M34.00S,2022-12-05T00:46:31.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203552,13.61695137976347,38.23529411764706,1610612751,71,75,2022-12-05T00:56:17Z,4590000,False,59.0,75.0,1,left,MISS S. Curry 9' pullup Shot,[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Right,9.57,Missed,,,,,,,,,,,,,,,,,,
467,PT10M31.00S,2022-12-05T00:46:34.9Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,71,75,2022-12-05T00:46:39Z,4600000,False,,,0,,S. Hauser REBOUND (Off:1 Def:2),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,466.0,3.0,2.0,1.0,,,
468,PT10M13.00S,2022-12-05T00:46:53.3Z,4,REGULAR,3pt,Jump Shot,[],1630573,92.59198423127464,4.166666666666666,1610612738,71,78,2022-12-05T00:46:57Z,4610000,False,-229.0,17.0,1,right,S. Hauser 3PT  (3 PTS) (M. Brogdon 5 AST),"[1630573, 1627763]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,22.98,Made,3.0,,,,,,M. Brogdon,1627763.0,5.0,,,,,,,,,
470,PT09M46.00S,2022-12-05T00:47:19.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203933,18.74178712220762,34.55882352941176,1610612751,71,78,2022-12-05T00:47:24Z,4630000,False,77.0,124.0,1,left,MISS T. Warren 14' turnaround Shot,[203933],1610612751.0,BKN,turnaround,,,Warren,T. Warren,,,,,In The Paint (Non-RA),8-16 Right,14.58,Missed,,,,,,,,,,,,,,,,,,
471,PT09M43.00S,2022-12-05T00:47:22.8Z,4,REGULAR,rebound,defensive,[],1627763,,,1610612738,71,78,2022-12-05T00:47:24Z,4640000,False,,,0,,M. Brogdon REBOUND (Off:1 Def:5),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,470.0,6.0,5.0,1.0,,,
472,PT09M33.00S,2022-12-05T00:47:33.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,91.93495400788436,46.07843137254902,1610612738,71,78,2022-12-05T00:47:38Z,4650000,False,-20.0,23.0,1,right,MISS M. Brogdon driving Layup - blocked,"[1627763, 203933]",1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,Warren,203933.0,,,,,,,
473,PT09M33.00S,2022-12-05T00:47:33.6Z,4,REGULAR,block,,[],203933,,,1610612738,71,78,2022-12-05T00:47:36Z,4660000,False,,,0,,T. Warren BLOCK (1 BLK),[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
474,PT09M31.00S,2022-12-05T00:47:35.6Z,4,REGULAR,rebound,offensive,[],1627763,,,1610612738,71,78,2022-12-05T00:47:38Z,4670000,False,,,0,,M. Brogdon REBOUND (Off:2 Def:5),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,472.0,7.0,5.0,2.0,,,
475,PT09M31.00S,2022-12-05T00:47:37.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,66.96780551905388,46.07843137254902,1610612738,71,78,2022-12-05T00:47:42Z,4680000,False,-20.0,258.0,1,right,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,25.87,Missed,,,,,,,,,,,,,,,,,,
476,PT09M31.00S,2022-12-05T00:47:41.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,71,78,2022-12-05T00:47:41Z,4690000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,475.0,,,,,,
479,PT09M07.00S,2022-12-05T00:48:46.6Z,4,REGULAR,2pt,Jump Shot,[],202681,18.478975032851512,29.901960784313726,1610612751,71,78,2022-12-05T00:48:52Z,4720000,False,100.0,121.0,1,left,MISS K. Irving 15' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,15.74,Missed,,,,,,,,,,,,,,,,,,
480,PT09M04.00S,2022-12-05T00:48:49.6Z,4,REGULAR,rebound,defensive,[],1627763,,,1610612738,71,78,2022-12-05T00:48:52Z,4730000,False,,,0,,M. Brogdon REBOUND (Off:2 Def:6),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,479.0,8.0,6.0,2.0,,,
481,PT08M56.00S,2022-12-05T00:48:57.3Z,4,REGULAR,3pt,Jump Shot,[],1630202,92.06636005256242,3.9215686274509802,1610612738,71,78,2022-12-05T00:49:02Z,4740000,False,-230.0,22.0,1,right,MISS P. Pritchard 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,23.15,Missed,,,,,,,,,,,,,,,,,,
482,PT08M53.00S,2022-12-05T00:49:00.3Z,4,REGULAR,rebound,defensive,[],203552,,,1610612751,71,78,2022-12-05T00:49:02Z,4750000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,481.0,1.0,1.0,0.0,,,
483,PT08M53.00S,2022-12-05T00:49:04.2Z,4,REGULAR,foul,personal,[],1627763,,,1610612751,71,78,2022-12-05T00:49:10Z,4760000,False,,,0,,M. Brogdon personal FOUL (3 PF),"[1627763, 203552]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,,,,2534.0,3.0,0.0,Curry,203552.0,,,,,,,,,,,,
485,PT08M53.00S,2022-12-05T00:49:13.5Z,4,REGULAR,substitution,out,[],202681,,,1610612751,71,78,2022-12-05T00:49:43Z,4780000,False,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT08M53.00S,2022-12-05T00:49:13.5Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,71,78,2022-12-05T00:49:43Z,4790000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT08M53.00S,2022-12-05T00:49:13.5Z,4,REGULAR,substitution,out,[],1630573,,,1610612751,71,78,2022-12-05T00:49:43Z,4800000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT08M53.00S,2022-12-05T00:49:13.5Z,4,REGULAR,substitution,in,[],201142,,,1610612751,71,78,2022-12-05T00:49:43Z,4810000,False,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT08M53.00S,2022-12-05T00:49:13.5Z,4,REGULAR,substitution,in,[],203925,,,1610612751,71,78,2022-12-05T00:49:43Z,4820000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT08M53.00S,2022-12-05T00:49:13.5Z,4,REGULAR,substitution,in,[],1628369,,,1610612751,71,78,2022-12-05T00:49:43Z,4830000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT08M29.00S,2022-12-05T00:50:09.0Z,4,REGULAR,2pt,Jump Shot,[],203925,20.71287779237845,47.30392156862745,1610612751,71,78,2022-12-05T00:50:13Z,4840000,False,13.0,142.0,1,left,MISS J. Harris 14' pullup Shot,[203925],1610612751.0,BKN,pullup,,,Harris,J. Harris,,,,,Mid-Range,8-16 Center,14.28,Missed,,,,,,,,,,,,,,,,,,
492,PT08M27.00S,2022-12-05T00:50:11.0Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,71,78,2022-12-05T00:50:13Z,4850000,False,,,0,,J. Tatum REBOUND (Off:2 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,491.0,10.0,8.0,2.0,,,
493,PT08M13.00S,2022-12-05T00:50:30.8Z,4,REGULAR,foul,offensive,[],1628369,,,1610612738,71,78,2022-12-05T00:51:07Z,4860000,False,,,0,,J. Tatum offensive FOUL (2 PF),"[1628369, 203552]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,,,,1193.0,2.0,0.0,Curry,203552.0,,,,,,,,,,,,
495,PT08M13.00S,2022-12-05T00:50:30.8Z,4,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,71,78,2022-12-05T00:50:30Z,4880000,False,,,0,,J. Tatum offensive foul TURNOVER (8 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,,,,1193.0,,,,,,,,,,,,,,8.0,,
496,PT08M13.00S,2022-12-05T00:50:50.6Z,4,REGULAR,substitution,out,[],1630202,,,1610612751,71,78,2022-12-05T00:51:18Z,4890000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
