actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
240,PT06M02.00S,2023-01-15T23:54:12.5Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,37,36,2023-01-15T23:54:13Z,2290000,False,,,0,,N. Claxton REBOUND (Off:0 Def:4),[1629651],1610612751.0,BKN,,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,239.0,4.0,4.0,0.0,,,,,,,,,,,,,
241,PT05M56.00S,2023-01-15T23:54:18.6Z,2,REGULAR,3pt,Jump Shot,[],203552,7.703679369250986,96.07843137254902,1610612751,37,36,2023-01-15T23:54:22Z,2300000,False,-230.0,20.0,1,left,MISS S. Curry step back 3PT,[203552],1610612751.0,BKN,,step back,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,23.13,Missed,,,,,,,,,,,,,,,,,
242,PT05M53.00S,2023-01-15T23:54:21.6Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,37,36,2023-01-15T23:54:22Z,2310000,False,,,0,,K. Williams REBOUND (Off:0 Def:2),[1629026],1610612760.0,OKC,,,,,Williams,K. Williams,,,,,Left Corner 3,24+ Left,,,241.0,2.0,2.0,0.0,,,,,,,,,,,,,
243,PT05M43.00S,2023-01-15T23:54:31.0Z,2,REGULAR,3pt,Jump Shot,[],1629652,73.66951379763469,82.59803921568627,1610612760,37,39,2023-01-15T23:54:36Z,2320000,False,163.0,195.0,1,right,L. Dort 25' 3PT  (9 PTS) (K. Williams 1 AST),"[1629652, 1629026]",1610612760.0,OKC,,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,25.42,Made,,,,,,,9.0,K. Williams,1629026.0,1.0,,,,,,,
245,PT05M40.00S,2023-01-15T23:54:38.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612751,37,39,2023-01-15T23:54:38Z,2340000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M40.00S,2023-01-15T23:54:39.5Z,2,REGULAR,substitution,out,[],1626220,,,1610612751,37,39,2023-01-15T23:55:58Z,2350000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M40.00S,2023-01-15T23:54:39.5Z,2,REGULAR,substitution,out,[],1630198,,,1610612751,37,39,2023-01-15T23:55:58Z,2360000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M40.00S,2023-01-15T23:54:39.5Z,2,REGULAR,substitution,out,[],1629026,,,1610612751,37,39,2023-01-15T23:55:58Z,2370000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M40.00S,2023-01-15T23:54:39.5Z,2,REGULAR,substitution,in,[],203933,,,1610612751,37,39,2023-01-15T23:55:58Z,2380000,False,,,0,,SUB in: T. Warren,[203933],1610612751.0,BKN,,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M40.00S,2023-01-15T23:54:39.5Z,2,REGULAR,substitution,in,[],1630322,,,1610612751,37,39,2023-01-15T23:55:58Z,2390000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M40.00S,2023-01-15T23:54:39.5Z,2,REGULAR,substitution,in,[],1628983,,,1610612751,37,39,2023-01-15T23:55:58Z,2400000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M31.00S,2023-01-15T23:56:24.0Z,2,REGULAR,turnover,palming,[],203552,,,1610612751,37,39,2023-01-15T23:56:55Z,2410000,False,,,0,,S. Curry palming TURNOVER (1 TO),[203552],1610612751.0,BKN,1628171.0,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,1.0,,
253,PT05M12.00S,2023-01-15T23:56:47.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630581,94.95729303547962,55.392156862745104,1610612760,37,39,2023-01-15T23:56:51Z,2420000,False,27.0,-5.0,1,right,MISS J. Giddey driving floating bank Shot,[1630581],1610612760.0,OKC,,driving floating bank,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,,,,,,,,,,,,,
254,PT05M12.00S,2023-01-15T23:56:47.0Z,2,REGULAR,rebound,offensive,[],1629652,,,1610612760,37,39,2023-01-15T23:56:51Z,2430000,False,,,0,,L. Dort REBOUND (Off:1 Def:1),[1629652],1610612760.0,OKC,,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,253.0,2.0,1.0,1.0,,,,,,,,,,,,,
255,PT05M12.00S,2023-01-15T23:56:50.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629652,94.40999984741211,50.0,1610612760,37,41,2023-01-15T23:56:50Z,2440000,False,0.0,0.0,1,right,L. Dort tip Layup (11 PTS),[1629652],1610612760.0,OKC,,tip,,,Dort,L. Dort,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,11.0,,,,,,,,,,
256,PT05M12.00S,2023-01-15T23:56:52.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612751,37,41,2023-01-15T23:56:52Z,2450000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M57.00S,2023-01-15T23:58:33.0Z,2,REGULAR,3pt,Jump Shot,[],201988,33.590670170827856,39.950980392156865,1610612751,37,41,2023-01-15T23:58:41Z,2460000,False,50.0,263.0,1,left,MISS P. Mills 26' fadeaway 3PT,[201988],1610612751.0,BKN,,fadeaway,,,Mills,P. Mills,,,,,Above the Break 3,24+ Center,26.8,Missed,,,,,,,,,,,,,,,,,
258,PT04M55.00S,2023-01-15T23:58:35.0Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,37,41,2023-01-15T23:58:37Z,2470000,False,,,0,,N. Claxton REBOUND (Off:1 Def:4),[1629651],1610612751.0,BKN,,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,257.0,5.0,4.0,1.0,,,,,,,,,,,,,
294,PT04M55.00S,2023-01-15T23:58:37.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,9.379106438896187,49.50980392156863,1610612751,37,41,2023-01-16T00:02:42Z,2472500,False,2.0,36.0,1,left,MISS N. Claxton putback Layup - blocked,"[1629651, 1630322]",1610612751.0,BKN,,putback,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.58,Missed,,,,,Waters III,1630322.0,,,,,,,,,,,
295,PT04M55.00S,2023-01-15T23:58:37.8Z,2,REGULAR,block,,[],1630322,,,1610612751,37,41,2023-01-16T00:02:42Z,2473750,False,,,0,,L. Waters III BLOCK (1 BLK),[1630322],1610612760.0,OKC,,,,,Waters III,L. Waters III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
296,PT04M55.00S,2023-01-15T23:58:37.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,37,41,2023-01-16T00:02:42Z,2474375,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,Restricted Area,0-8 Center,,,294.0,,,,,,,,,,,,,,,,
259,PT04M55.00S,2023-01-15T23:58:42.7Z,2,REGULAR,substitution,out,[],203552,,,1610612751,37,41,2023-01-15T23:59:00Z,2475000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M55.00S,2023-01-15T23:58:42.7Z,2,REGULAR,substitution,in,[],1626220,,,1610612751,37,41,2023-01-15T23:59:00Z,2477500,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M53.00S,2023-01-15T23:59:11.5Z,2,REGULAR,jumpball,recovered,[],201988,,,1610612751,37,41,2023-01-15T23:59:11Z,2480000,False,,,0,,Jump Ball N. Claxton vs. L. Waters III: Tip to P. Mills,"[201988, 1629651, 1630322]",1610612751.0,BKN,,heldball,P. Mills,201988.0,Mills,P. Mills,Claxton,1629651.0,Waters III,1630322.0,,,,,,,,,,,,,,,,,,,,,
264,PT04M43.00S,2023-01-15T23:59:20.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626220,10.200394218134035,41.66666666666667,1610612751,37,41,2023-01-16T00:02:42Z,2510000,False,42.0,43.0,1,left,MISS R. O'Neale 6' driving floating Shot,[1626220],1610612751.0,BKN,,driving floating,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,6.02,Missed,,,,,,,,,,,,,,,,,
265,PT04M37.00S,2023-01-15T23:59:26.4Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,37,41,2023-01-15T23:59:26Z,2520000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631114],1610612760.0,OKC,,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,264.0,2.0,2.0,0.0,,,,,,,,,,,,,
266,PT04M32.00S,2023-01-15T23:59:31.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630322,93.11760840998686,44.85294117647059,1610612760,37,43,2023-01-15T23:59:36Z,2530000,False,-26.0,12.0,1,right,L. Waters III cutting Layup (2 PTS) (J. Giddey 4 AST),"[1630322, 1630581]",1610612760.0,OKC,,cutting,,,Waters III,L. Waters III,,,,,Restricted Area,0-8 Center,2.84,Made,,,,,,,2.0,J. Giddey,1630581.0,4.0,,,,,,,
347,PT04M13.00S,2023-01-15T23:59:54.9Z,2,REGULAR,turnover,lost ball,[],203925,,,1610612751,37,43,2023-01-16T00:08:07Z,2575000,False,,,0,,J. Harris lost ball TURNOVER (1 TO),"[203925, 1631114]",1610612751.0,BKN,,,,,Harris,J. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,1.0,Williams,1631114.0
348,PT04M13.00S,2023-01-15T23:59:54.9Z,2,REGULAR,steal,,[],1631114,,,1610612760,37,43,2023-01-16T00:08:07Z,2577500,False,,,0,,J. Williams STEAL (1 STL),[1631114],1610612760.0,OKC,,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
271,PT04M05.00S,2023-01-15T23:59:59.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,92.85479632063075,51.470588235294116,1610612760,37,45,2023-01-16T00:08:07Z,2580000,False,7.0,15.0,1,right,S. Gilgeous-Alexander reverse Layup (11 PTS) (L. Dort 2 AST),"[1628983, 1629652]",1610612760.0,OKC,,reverse,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.65,Made,,,,,,,11.0,L. Dort,1629652.0,2.0,,,,,,,
273,PT03M49.00S,2023-01-16T00:00:17.1Z,2,REGULAR,foul,personal,[],1631114,,,1610612751,37,45,2023-01-16T00:00:23Z,2600000,False,,,0,,J. Williams personal FOUL (1 PF),"[1631114, 1629651]",1610612760.0,OKC,2003.0,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1.0,0.0,Claxton,1629651.0,,,
275,PT03M49.00S,2023-01-16T00:00:22.7Z,2,REGULAR,substitution,out,[],203925,,,1610612751,37,45,2023-01-16T00:00:32Z,2620000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M49.00S,2023-01-16T00:00:22.7Z,2,REGULAR,substitution,in,[],202681,,,1610612751,37,45,2023-01-16T00:00:32Z,2630000,False,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M49.00S,2023-01-16T00:00:40.1Z,2,REGULAR,substitution,out,[],1630581,,,1610612751,37,45,2023-01-16T00:00:45Z,2640000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M49.00S,2023-01-16T00:00:40.1Z,2,REGULAR,substitution,in,[],1630598,,,1610612751,37,45,2023-01-16T00:00:45Z,2650000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M49.00S,2023-01-16T00:00:56.4Z,2,REGULAR,substitution,out,[],1629651,,,1610612751,37,45,2023-01-16T00:00:59Z,2660000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M49.00S,2023-01-16T00:00:56.4Z,2,REGULAR,substitution,in,[],1629139,,,1610612751,37,45,2023-01-16T00:00:59Z,2670000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M41.00S,2023-01-16T00:01:15.9Z,2,REGULAR,3pt,Jump Shot,[],203933,21.76412614980289,91.17647058823529,1610612751,37,45,2023-01-16T00:01:21Z,2680000,False,-206.0,152.0,1,left,MISS T. Warren 25' 3PT,[203933],1610612751.0,BKN,,,,,Warren,T. Warren,,,,,Above the Break 3,24+ Left Center,25.6,Missed,,,,,,,,,,,,,,,,,
282,PT03M37.00S,2023-01-16T00:01:19.9Z,2,REGULAR,rebound,defensive,[],1630322,,,1610612760,37,45,2023-01-16T00:01:21Z,2690000,False,,,0,,L. Waters III REBOUND (Off:0 Def:1),[1630322],1610612760.0,OKC,,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Left Center,,,281.0,1.0,1.0,0.0,,,,,,,,,,,,,
283,PT03M28.00S,2023-01-16T00:01:28.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,93.77463863337714,55.14705882352941,1610612760,37,45,2023-01-16T00:01:34Z,2700000,False,26.0,6.0,1,right,MISS A. Wiggins cutting Layup,[1630598],1610612760.0,OKC,,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.64,Missed,,,,,,,,,,,,,,,,,
285,PT03M25.00S,2023-01-16T00:01:31.7Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612751,37,45,2023-01-16T00:01:32Z,2720000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612751.0,BKN,,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,283.0,3.0,3.0,0.0,,,,,,,,,,,,,
286,PT03M19.00S,2023-01-16T00:01:37.8Z,2,REGULAR,3pt,Jump Shot,[],1626220,26.363337713534822,82.84313725490196,1610612751,40,45,2023-01-16T00:01:42Z,2730000,False,-164.0,195.0,1,left,R. O'Neale 25' 3PT  (7 PTS) (K. Irving 2 AST),"[1626220, 202681]",1610612751.0,BKN,,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,25.52,Made,,,,,,,7.0,K. Irving,202681.0,2.0,,,,,,,
288,PT03M01.00S,2023-01-16T00:01:55.3Z,2,REGULAR,3pt,Jump Shot,[],1630322,65.1281208935611,41.66666666666667,1610612760,40,45,2023-01-16T00:02:00Z,2750000,False,-42.0,275.0,1,right,MISS L. Waters III 27' 3PT,[1630322],1610612760.0,OKC,,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Center,27.84,Missed,,,,,,,,,,,,,,,,,
289,PT02M57.00S,2023-01-16T00:01:59.3Z,2,REGULAR,rebound,defensive,[],203933,,,1610612751,40,45,2023-01-16T00:02:00Z,2760000,False,,,0,,T. Warren REBOUND (Off:0 Def:2),[203933],1610612751.0,BKN,,,,,Warren,T. Warren,,,,,Above the Break 3,24+ Center,,,288.0,2.0,2.0,0.0,,,,,,,,,,,,,
290,PT02M53.00S,2023-01-16T00:02:05.8Z,2,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612751,40,45,2023-01-16T00:02:12Z,2770000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (O'Neale 2 FT),"[1630598, 1626220]",1610612760.0,OKC,1628171.0,shooting,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,0.0,O'Neale,1626220.0,,,
292,PT02M53.00S,2023-01-16T00:02:26.5Z,2,REGULAR,freethrow,1 of 2,[],1626220,,,1610612751,41,45,2023-01-16T00:02:43Z,2790000,False,,,0,,R. O'Neale Free Throw 1 of 2 (8 PTS),[1626220],1610612751.0,BKN,,,,,O'Neale,R. O'Neale,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,
293,PT02M53.00S,2023-01-16T00:02:26.5Z,2,REGULAR,freethrow,2 of 2,[],1626220,,,1610612751,41,45,2023-01-16T00:02:43Z,2800000,False,,,0,,MISS R. O'Neale Free Throw 2 of 2,[1626220],1610612751.0,BKN,,,,,O'Neale,R. O'Neale,,,,,,,,Missed,,,,,,,,,,,,,,,,,
297,PT02M51.00S,2023-01-16T00:02:28.5Z,2,REGULAR,rebound,offensive,[],202681,,,1610612751,41,45,2023-01-16T00:02:43Z,2810000,False,,,0,,K. Irving REBOUND (Off:1 Def:2),[202681],1610612751.0,BKN,,,,,Irving,K. Irving,,,,,,,,,293.0,3.0,2.0,1.0,,,,,,,,,,,,,
298,PT02M44.00S,2023-01-16T00:02:49.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203933,5.469776609724048,95.83333333333334,1610612751,44,45,2023-01-16T00:02:52Z,2820000,False,-229.0,-1.0,1,left,T. Warren 3PT  (3 PTS) (R. O'Neale 4 AST),"[203933, 1626220]",1610612751.0,BKN,,,,,Warren,T. Warren,,,,,Left Corner 3,24+ Left,22.92,Made,,,,,,,3.0,R. O'Neale,1626220.0,4.0,,,,,,,
300,PT02M31.00S,2023-01-16T00:03:01.5Z,2,REGULAR,3pt,Jump Shot,[],1629652,66.3107752956636,44.85294117647059,1610612760,44,45,2023-01-16T00:03:04Z,2840000,False,-26.0,264.0,1,right,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,26.54,Missed,,,,,,,,,,,,,,,,,
301,PT02M29.00S,2023-01-16T00:03:03.5Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612751,44,45,2023-01-16T00:03:04Z,2850000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:4),[1626220],1610612751.0,BKN,,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,300.0,4.0,4.0,0.0,,,,,,,,,,,,,
302,PT02M21.00S,2023-01-16T00:03:14.0Z,2,REGULAR,foul,personal,['2freethrow'],1630322,,,1610612751,44,45,2023-01-16T00:03:20Z,2860000,False,,,0,,L. Waters III shooting personal FOUL (1 PF) (Warren 2 FT),"[1630322, 203933]",1610612760.0,OKC,2003.0,shooting,,,Waters III,L. Waters III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,0.0,Warren,203933.0,,,
304,PT02M21.00S,2023-01-16T00:03:38.9Z,2,REGULAR,freethrow,1 of 2,[],203933,,,1610612751,44,45,2023-01-16T00:03:59Z,2880000,False,,,0,,MISS T. Warren Free Throw 1 of 2,[203933],1610612751.0,BKN,,,,,Warren,T. Warren,,,,,,,,Missed,,,,,,,,,,,,,,,,,
305,PT02M21.00S,2023-01-16T00:03:38.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,44,45,2023-01-16T00:03:59Z,2890000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,304.0,,,,,,,,,,,,,,,,
306,PT02M21.00S,2023-01-16T00:03:40.3Z,2,REGULAR,substitution,out,[],1630322,,,1610612751,44,45,2023-01-16T00:03:44Z,2900000,False,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M21.00S,2023-01-16T00:03:40.3Z,2,REGULAR,substitution,in,[],1630581,,,1610612751,44,45,2023-01-16T00:03:44Z,2910000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M21.00S,2023-01-16T00:03:38.9Z,2,REGULAR,freethrow,2 of 2,[],203933,,,1610612751,44,45,2023-01-16T00:03:59Z,2920000,False,,,0,,MISS T. Warren Free Throw 2 of 2,[203933],1610612751.0,BKN,,,,,Warren,T. Warren,,,,,,,,Missed,,,,,,,,,,,,,,,,,
309,PT02M18.00S,2023-01-16T00:03:41.9Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,44,45,2023-01-16T00:03:59Z,2930000,False,,,0,,J. Williams REBOUND (Off:0 Def:3),[1631114],1610612760.0,OKC,,,,,Williams,J. Williams,,,,,,,,,308.0,3.0,3.0,0.0,,,,,,,,,,,,,
310,PT02M13.00S,2023-01-16T00:04:03.9Z,2,REGULAR,turnover,lost ball,[],1631114,,,1610612760,44,45,2023-01-16T00:04:07Z,2940000,False,,,0,,J. Williams lost ball TURNOVER (1 TO),"[1631114, 1626220]",1610612760.0,OKC,,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,1.0,O'Neale,1626220.0
311,PT02M13.00S,2023-01-16T00:04:03.9Z,2,REGULAR,steal,,[],1626220,,,1610612751,44,45,2023-01-16T00:04:05Z,2950000,False,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612751.0,BKN,,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
312,PT02M08.00S,2023-01-16T00:04:08.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201988,33.327858081471746,49.26470588235294,1610612751,44,45,2023-01-16T00:04:14Z,2960000,False,4.0,261.0,1,left,MISS P. Mills 26' running 3PT,[201988],1610612751.0,BKN,,running,,,Mills,P. Mills,,,,,Above the Break 3,24+ Center,26.08,Missed,,,,,,,,,,,,,,,,,
313,PT02M04.00S,2023-01-16T00:04:12.8Z,2,REGULAR,rebound,offensive,[],1629139,,,1610612751,44,45,2023-01-16T00:04:12Z,2970000,False,,,0,,Y. Watanabe REBOUND (Off:1 Def:2),[1629139],1610612751.0,BKN,,,,,Watanabe,Y. Watanabe,,,,,Above the Break 3,24+ Center,,,312.0,3.0,2.0,1.0,,,,,,,,,,,,,
314,PT02M00.00S,2023-01-16T00:04:17.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203933,12.434296977660972,42.64705882352941,1610612751,44,45,2023-01-16T00:04:20Z,2980000,False,37.0,64.0,1,left,MISS T. Warren 7' driving floating bank Shot,[203933],1610612751.0,BKN,,driving floating bank,,,Warren,T. Warren,,,,,In The Paint (Non-RA),0-8 Center,7.42,Missed,,,,,,,,,,,,,,,,,
315,PT01M56.00S,2023-01-16T00:04:21.0Z,2,REGULAR,rebound,offensive,[],203933,,,1610612751,44,45,2023-01-16T00:04:20Z,2990000,False,,,0,,T. Warren REBOUND (Off:1 Def:2),[203933],1610612751.0,BKN,,,,,Warren,T. Warren,,,,,In The Paint (Non-RA),0-8 Center,,,314.0,3.0,2.0,1.0,,,,,,,,,,,,,
316,PT01M56.00S,2023-01-16T00:04:20.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203933,5.590000152587891,50.0,1610612751,46,45,2023-01-16T00:04:20Z,3000000,False,0.0,0.0,1,left,T. Warren tip Layup (5 PTS),[203933],1610612751.0,BKN,,tip,,,Warren,T. Warren,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,5.0,,,,,,,,,,
318,PT01M40.00S,2023-01-16T00:04:54.5Z,2,REGULAR,turnover,bad pass,[],1630598,,,1610612760,46,45,2023-01-16T00:04:59Z,3020000,False,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[1630598, 202681]",1610612760.0,OKC,,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,1.0,Irving,202681.0
319,PT01M40.00S,2023-01-16T00:04:54.5Z,2,REGULAR,steal,,[],202681,,,1610612751,46,45,2023-01-16T00:04:57Z,3030000,False,,,0,,K. Irving STEAL (1 STL),[202681],1610612751.0,BKN,,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
320,PT01M30.00S,2023-01-16T00:05:07.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203933,15.982260183968464,33.82352941176471,1610612751,46,45,2023-01-16T00:05:21Z,3040000,False,81.0,98.0,1,left,MISS T. Warren 12' fadeaway bank Shot,[203933],1610612751.0,BKN,,fadeaway bank,,,Warren,T. Warren,,,,,Mid-Range,8-16 Right,12.68,Missed,,,,,,,,,,,,,,,,,
321,PT01M28.00S,2023-01-16T00:05:09.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,46,45,2023-01-16T00:05:21Z,3050000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,Mid-Range,8-16 Right,,,320.0,,,,,,,,,,,,,,,,
322,PT01M28.00S,2023-01-16T00:05:15.2Z,2,REGULAR,foul,personal,[],202681,,,1610612760,46,45,2023-01-16T00:05:30Z,3060000,False,,,0,,K. Irving loose ball personal FOUL (1 PF),"[202681, 1630598]",1610612751.0,BKN,203593.0,loose ball,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,0.0,Wiggins,1630598.0,,,
324,PT01M18.00S,2023-01-16T00:05:30.8Z,2,REGULAR,3pt,Jump Shot,[],1630581,81.68528252299606,92.64705882352942,1610612760,46,45,2023-01-16T00:05:33Z,3080000,False,213.0,120.0,1,right,MISS J. Giddey 24' 3PT,[1630581],1610612760.0,OKC,,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,24.45,Missed,,,,,,,,,,,,,,,,,
325,PT01M15.00S,2023-01-16T00:05:33.8Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612751,46,45,2023-01-16T00:05:33Z,3090000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:5),[1626220],1610612751.0,BKN,,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,324.0,5.0,5.0,0.0,,,,,,,,,,,,,
