actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
172,PT00M00.00S,2022-11-01T00:09:55.7Z,1,REGULAR,period,end,[],0,,,1610612751,33,18,2022-11-01T00:09:55Z,1680000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-11-01T00:10:10.3Z,2,REGULAR,substitution,out,['startperiod'],1628410,,,1610612751,33,18,2022-11-01T00:12:20Z,1690000,,,0,,SUB out: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-11-01T00:10:10.3Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612751,33,18,2022-11-01T00:12:20Z,1700000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2022-11-01T00:10:10.3Z,2,REGULAR,substitution,in,['startperiod'],203925,,,1610612751,33,18,2022-11-01T00:12:20Z,1710000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-11-01T00:10:10.3Z,2,REGULAR,substitution,in,['startperiod'],201988,,,1610612751,33,18,2022-11-01T00:12:20Z,1720000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-11-01T00:12:24.6Z,2,REGULAR,period,start,[],0,,,1610612754,33,18,2022-11-01T00:12:24Z,1730000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M50.00S,2022-11-01T00:12:34.2Z,2,REGULAR,3pt,Jump Shot,[],1631097,31.488173455978973,30.14705882352941,1610612754,33,21,2022-11-01T00:12:41Z,1740000,99.0,243.0,1,left,B. Mathurin 26' 3PT  (3 PTS) (T. McConnell 1 AST),"[1631097, 204456]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,26.3,Made,,,,,,,,3.0,T. McConnell,204456.0,1.0,,,,,,,
179,PT11M35.00S,2022-11-01T00:12:49.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,93.24901445466492,48.77450980392157,1610612751,35,21,2022-11-01T00:12:54Z,1750000,-6.0,11.0,1,right,N. Claxton alley-oop DUNK (8 PTS) (K. Irving 1 AST),"[1629651, 202681]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,,,,8.0,K. Irving,202681.0,1.0,,,,,,,
182,PT11M26.00S,2022-11-01T00:12:57.6Z,2,REGULAR,turnover,bad pass,[],1626167,,,1610612754,35,21,2022-11-01T00:13:12Z,1780000,,,0,,M. Turner bad pass TURNOVER (1 TO),"[1626167, 202681]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,Irving,202681.0,,,,,,,,,,,
183,PT11M26.00S,2022-11-01T00:12:57.6Z,2,REGULAR,steal,,[],202681,,,1610612751,35,21,2022-11-01T00:13:01Z,1790000,,,0,,K. Irving STEAL (1 STL),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
185,PT11M23.00S,2022-11-01T00:13:07.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202681,76.42904073587385,9.803921568627452,1610612751,38,21,2022-11-01T00:14:41Z,1810000,-201.0,169.0,1,right,K. Irving 26' 3PT  (5 PTS) (R. O'Neale 3 AST),"[202681, 1626220]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,26.27,Made,,,,,,,,5.0,R. O'Neale,1626220.0,3.0,,,,,,,
187,PT11M07.00S,2022-11-01T00:13:16.9Z,2,REGULAR,3pt,Jump Shot,[],1629614,34.247700394218136,52.69607843137255,1610612754,38,21,2022-11-01T00:15:57Z,1830000,-13.0,269.0,1,left,MISS A. Nembhard 26' pullup 3PT,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,26.97,Missed,,,,,,,,,,,,,,,,,,
188,PT11M07.00S,2022-11-01T00:13:16.9Z,2,REGULAR,rebound,offensive,[],1629614,,,1610612754,38,21,2022-11-01T00:15:57Z,1840000,,,0,,A. Nembhard REBOUND (Off:1 Def:0),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,187.0,1.0,0.0,1.0,,,,,,,,,,,,,,
189,PT11M01.00S,2022-11-01T00:13:22.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",204456,5.863994743758213,53.92156862745098,1610612754,38,23,2022-11-01T00:20:21Z,1850000,-20.0,3.0,1,left,T. McConnell driving reverse Layup (2 PTS),[204456],1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,,,,2.0,,,,,,,,,,
190,PT10M48.00S,2022-11-01T00:13:35.8Z,2,REGULAR,3pt,Jump Shot,[],202681,69.20170827858082,23.52941176470588,1610612751,41,23,2022-11-01T00:21:05Z,1860000,-132.0,237.0,1,right,K. Irving 27' 3PT pullup (8 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,27.15,Made,,,,,,,,8.0,,,,,,,,,,
192,PT10M31.00S,2022-11-01T00:13:53.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,6.389618922470433,41.17647058823529,1610612754,41,23,2022-11-01T00:14:04Z,1870000,44.0,8.0,1,left,MISS B. Mathurin driving Layup - blocked,"[1631097, 1629651]",1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,4.48,Missed,,,,,,,,,,,,,,,,,Claxton,1629651.0
193,PT10M31.00S,2022-11-01T00:13:53.3Z,2,REGULAR,block,,[],1629651,,,1610612754,41,23,2022-11-01T00:13:55Z,1880000,,,0,,N. Claxton BLOCK (2 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
194,PT10M31.00S,2022-11-01T00:13:53.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,41,23,2022-11-01T00:23:41Z,1890000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,192.0,,,,,,,,,,,,,,,,,
196,PT10M26.00S,2022-11-01T00:14:26.7Z,2,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612754,41,23,2022-11-01T00:14:36Z,1910000,,,0,,N. Claxton shooting personal FOUL (2 PF) (Turner 2 FT),"[1629651, 1626167]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1204.0,2.0,0.0,Turner,1626167.0,,
198,PT10M26.00S,2022-11-01T00:14:57.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626167,,,1610612754,41,24,2022-11-01T00:15:21Z,1930000,,,0,,M. Turner Free Throw 1 of 2 (5 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
199,PT10M26.00S,2022-11-01T00:14:57.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626167,,,1610612754,41,24,2022-11-01T00:15:21Z,1940000,,,0,,MISS M. Turner Free Throw 2 of 2,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
200,PT10M25.00S,2022-11-01T00:14:58.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,41,24,2022-11-01T00:15:21Z,1950000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,199.0,,,,,,,,,,,,,,,,,
203,PT10M10.00S,2022-11-01T00:15:48.6Z,2,REGULAR,turnover,lost ball,[],1631097,,,1610612754,41,24,2022-11-01T00:15:51Z,1970000,,,0,,B. Mathurin lost ball TURNOVER (2 TO),"[1631097, 1626220]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,,,,2.0,O'Neale,1626220.0,,,,,,,,,,,
204,PT10M10.00S,2022-11-01T00:15:48.6Z,2,REGULAR,steal,,[],1626220,,,1610612751,41,24,2022-11-01T00:15:50Z,1980000,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
205,PT10M06.00S,2022-11-01T00:15:53.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202681,92.9862023653088,50.245098039215684,1610612751,43,24,2022-11-01T00:15:59Z,1990000,1.0,13.0,1,right,K. Irving running finger roll Layup (10 PTS),[202681],1610612751.0,BKN,running finger roll,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,,,,10.0,,,,,,,,,,
207,PT10M06.00S,2022-11-01T00:15:57.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,43,24,2022-11-01T00:15:59Z,2010000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT10M06.00S,2022-11-01T00:16:15.3Z,2,REGULAR,substitution,out,[],1629052,,,1610612754,43,24,2022-11-01T00:18:22Z,2020000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT10M06.00S,2022-11-01T00:16:15.3Z,2,REGULAR,substitution,in,[],1627741,,,1610612754,43,24,2022-11-01T00:18:22Z,2030000,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M56.00S,2022-11-01T00:18:59.0Z,2,REGULAR,turnover,bad pass,[],1629614,,,1610612754,43,24,2022-11-01T00:19:04Z,2040000,,,0,,A. Nembhard bad pass TURNOVER (1 TO),"[1629614, 203925]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,Harris,203925.0,,,,,,,,,,,
211,PT09M56.00S,2022-11-01T00:18:59.0Z,2,REGULAR,steal,,[],203925,,,1610612751,43,24,2022-11-01T00:19:01Z,2050000,,,0,,J. Harris STEAL (1 STL),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
212,PT09M52.00S,2022-11-01T00:19:02.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629651,92.9862023653088,48.529411764705884,1610612751,45,24,2022-11-01T00:19:07Z,2060000,-7.0,13.0,1,right,N. Claxton running DUNK (10 PTS) (J. Harris 2 AST),"[1629651, 203925]",1610612751.0,BKN,running,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.53,Made,,,,,,,,10.0,J. Harris,203925.0,2.0,,,,,,,
214,PT09M38.00S,2022-11-01T00:19:17.0Z,2,REGULAR,turnover,lost ball,[],1627741,,,1610612754,45,24,2022-11-01T00:19:20Z,2080000,,,0,,B. Hield lost ball TURNOVER (2 TO),"[1627741, 203925]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,,,,2.0,Harris,203925.0,,,,,,,,,,,
215,PT09M38.00S,2022-11-01T00:19:17.0Z,2,REGULAR,steal,,[],203925,,,1610612751,45,24,2022-11-01T00:19:18Z,2090000,,,0,,J. Harris STEAL (2 STL),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
216,PT09M34.00S,2022-11-01T00:19:21.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202681,94.43166885676742,2.696078431372549,1610612751,48,24,2022-11-01T00:19:27Z,2100000,-237.0,0.0,1,right,K. Irving 3PT running (13 PTS) (N. Claxton 3 AST),"[202681, 1629651]",1610612751.0,BKN,running,,,Irving,K. Irving,,,,,Left Corner 3,24+ Left,23.65,Made,,,,,,,,13.0,N. Claxton,1629651.0,3.0,,,,,,,
218,PT09M18.00S,2022-11-01T00:19:39.3Z,2,REGULAR,foul,personal,['2freethrow'],203925,,,1610612754,48,24,2022-11-01T00:20:11Z,2120000,,,0,,J. Harris shooting personal FOUL (2 PF) (Hield 2 FT),"[203925, 1627741]",1610612751.0,BKN,shooting,,,Harris,J. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1204.0,2.0,0.0,Hield,1627741.0,,
221,PT09M18.00S,2022-11-01T00:20:12.0Z,2,REGULAR,freethrow,1 of 2,[],1627741,,,1610612754,48,25,2022-11-01T00:20:12Z,2140000,,,0,,B. Hield Free Throw 1 of 2 (5 PTS),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
222,PT09M18.00S,2022-11-01T00:20:25.1Z,2,REGULAR,freethrow,2 of 2,[],1627741,,,1610612754,48,26,2022-11-01T00:20:25Z,2150000,,,0,,B. Hield Free Throw 2 of 2 (6 PTS),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
223,PT09M06.00S,2022-11-01T00:20:39.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203925,94.43166885676742,59.31372549019608,1610612751,48,26,2022-11-01T00:20:43Z,2160000,47.0,0.0,1,right,MISS J. Harris cutting Layup - blocked,"[203925, 1626167]",1610612751.0,BKN,cutting,,,Harris,J. Harris,,,,,In The Paint (Non-RA),0-8 Center,4.66,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0
224,PT09M06.00S,2022-11-01T00:20:39.2Z,2,REGULAR,block,,[],1626167,,,1610612751,48,26,2022-11-01T00:20:41Z,2170000,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
225,PT09M06.00S,2022-11-01T00:20:39.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,48,26,2022-11-01T00:20:43Z,2180000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,223.0,,,,,,,,,,,,,,,,,
228,PT09M06.00S,2022-11-01T00:21:30.2Z,2,REGULAR,turnover,out-of-bounds,[],202681,,,1610612751,48,26,2022-11-01T00:21:42Z,2210000,,,0,,K. Irving bad pass out-of-bounds TURNOVER (2 TO),[202681],1610612751.0,BKN,bad pass,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,,,,,,,2.0,,,,,,,1204.0,,,,,,
229,PT08M55.00S,2022-11-01T00:21:44.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],204456,34.11629434954008,51.9607843137255,1610612754,48,26,2022-11-01T00:21:50Z,2220000,-10.0,268.0,1,left,MISS T. McConnell 26' 3PT,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Center,26.84,Missed,,,,,,,,,,,,,,,,,,
230,PT08M52.00S,2022-11-01T00:21:47.1Z,2,REGULAR,rebound,defensive,[],202681,,,1610612751,48,26,2022-11-01T00:21:47Z,2230000,,,0,,K. Irving REBOUND (Off:0 Def:3),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,,,229.0,3.0,3.0,0.0,,,,,,,,,,,,,,
231,PT08M42.00S,2022-11-01T00:21:59.4Z,2,REGULAR,foul,personal,[],1629614,,,1610612751,48,26,2022-11-01T00:22:07Z,2240000,,,0,,A. Nembhard personal FOUL (1 PF),"[1629614, 203925]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,202049.0,1.0,0.0,Harris,203925.0,,
233,PT08M42.00S,2022-11-01T00:22:07.7Z,2,REGULAR,substitution,out,[],203925,,,1610612751,48,26,2022-11-01T00:22:27Z,2260000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M42.00S,2022-11-01T00:22:07.7Z,2,REGULAR,substitution,out,[],1629651,,,1610612751,48,26,2022-11-01T00:22:27Z,2270000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M42.00S,2022-11-01T00:22:07.7Z,2,REGULAR,substitution,out,[],1629614,,,1610612751,48,26,2022-11-01T00:22:27Z,2280000,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M42.00S,2022-11-01T00:22:07.7Z,2,REGULAR,substitution,out,[],204456,,,1610612751,48,26,2022-11-01T00:22:27Z,2290000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M42.00S,2022-11-01T00:22:07.7Z,2,REGULAR,substitution,out,[],1626167,,,1610612751,48,26,2022-11-01T00:22:27Z,2300000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M42.00S,2022-11-01T00:22:07.7Z,2,REGULAR,substitution,in,[],1630549,,,1610612751,48,26,2022-11-01T00:22:27Z,2310000,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M42.00S,2022-11-01T00:22:07.7Z,2,REGULAR,substitution,in,[],1629139,,,1610612751,48,26,2022-11-01T00:22:27Z,2320000,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M42.00S,2022-11-01T00:22:07.7Z,2,REGULAR,substitution,in,[],1630169,,,1610612751,48,26,2022-11-01T00:22:27Z,2330000,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M42.00S,2022-11-01T00:22:07.7Z,2,REGULAR,substitution,in,[],1630537,,,1610612751,48,26,2022-11-01T00:22:27Z,2340000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M42.00S,2022-11-01T00:22:07.7Z,2,REGULAR,substitution,in,[],1630543,,,1610612751,48,26,2022-11-01T00:22:27Z,2350000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M42.00S,2022-11-01T00:22:07.7Z,2,REGULAR,substitution,out,[],1631097,,,1610612751,48,26,2022-11-01T00:22:46Z,2360000,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT08M42.00S,2022-11-01T00:22:07.7Z,2,REGULAR,substitution,in,[],1630188,,,1610612751,48,26,2022-11-01T00:22:46Z,2370000,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT08M30.00S,2022-11-01T00:23:18.5Z,2,REGULAR,3pt,Jump Shot,[],1626220,77.61169513797634,5.88235294117647,1610612751,48,26,2022-11-01T00:31:04Z,2380000,-221.0,158.0,1,right,MISS R. O'Neale 27' pullup 3PT,[1626220],1610612751.0,BKN,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,27.13,Missed,,,,,,,,,,,,,,,,,,
246,PT08M25.00S,2022-11-01T00:23:23.5Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612754,48,26,2022-11-01T00:31:33Z,2390000,,,0,,C. Duarte REBOUND (Off:0 Def:1),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Left Center,,,245.0,1.0,1.0,0.0,,,,,,,,,,,,,,
247,PT08M20.00S,2022-11-01T00:23:28.7Z,2,REGULAR,3pt,Jump Shot,[],1627741,35.167542706964525,54.166666666666664,1610612754,48,26,2022-11-01T00:23:38Z,2400000,-21.0,278.0,1,left,MISS B. Hield 27' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,27.89,Missed,,,,,,,,,,,,,,,,,,
248,PT08M17.00S,2022-11-01T00:23:31.7Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,48,26,2022-11-01T00:23:38Z,2410000,,,0,,D. Sharpe REBOUND (Off:1 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,,,247.0,3.0,2.0,1.0,,,,,,,,,,,,,,
249,PT08M11.00S,2022-11-01T00:23:39.5Z,2,REGULAR,foul,personal,[],1627741,,,1610612751,48,26,2022-11-01T00:23:49Z,2420000,,,0,,B. Hield personal FOUL (1 PF),"[1627741, 1630549]",1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,101284.0,1.0,0.0,Sharpe,1630549.0,,
251,PT08M01.00S,2022-11-01T00:24:05.4Z,2,REGULAR,3pt,Jump Shot,[],202681,92.85479632063075,95.83333333333334,1610612751,48,26,2022-11-01T00:24:09Z,2440000,229.0,15.0,1,right,MISS K. Irving 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Right Corner 3,24+ Right,22.97,Missed,,,,,,,,,,,,,,,,,,
252,PT07M57.00S,2022-11-01T00:24:09.4Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,48,26,2022-11-01T00:24:09Z,2450000,,,0,,T. Haliburton REBOUND (Off:0 Def:4),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Right Corner 3,24+ Right,,,251.0,4.0,4.0,0.0,,,,,,,,,,,,,,
253,PT07M51.00S,2022-11-01T00:24:15.0Z,2,REGULAR,2pt,Jump Shot,[],1630169,18.873193166885677,33.33333333333333,1610612754,48,28,2022-11-01T00:24:21Z,2460000,83.0,125.0,1,left,T. Haliburton 15' pullup Jump Shot (6 PTS) (B. Hield 2 AST),"[1630169, 1627741]",1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,15.01,Made,,,,,,,,6.0,B. Hield,1627741.0,2.0,,,,,,,
255,PT07M43.00S,2022-11-01T00:24:23.2Z,2,REGULAR,turnover,lost ball,[],1630549,,,1610612751,48,28,2022-11-01T01:00:14Z,2480000,,,0,,D. Sharpe lost ball TURNOVER (1 TO),"[1630549, 1627741]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Right,,,,,,,1.0,Hield,1627741.0,,,,,,,,,,,
256,PT07M43.00S,2022-11-01T00:24:23.2Z,2,REGULAR,steal,,[],1627741,,,1610612754,48,28,2022-11-01T00:24:25Z,2490000,,,0,,B. Hield STEAL (2 STL),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
257,PT07M37.00S,2022-11-01T00:24:29.6Z,2,REGULAR,turnover,bad pass,[],1630169,,,1610612754,48,28,2022-11-01T00:24:32Z,2500000,,,0,,T. Haliburton bad pass TURNOVER (3 TO),"[1630169, 201988]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,3.0,Mills,201988.0,,,,,,,,,,,
258,PT07M37.00S,2022-11-01T00:24:29.6Z,2,REGULAR,steal,,[],201988,,,1610612751,48,28,2022-11-01T00:35:30Z,2510000,,,0,,P. Mills STEAL (1 STL),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
260,PT07M24.00S,2022-11-01T00:24:56.4Z,2,REGULAR,turnover,3-second-violation,[],1630549,,,1610612751,48,28,2022-11-01T00:25:03Z,2530000,,,0,,D. Sharpe 3-second-violation TURNOVER (2 TO),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Right,,,,,,,2.0,,,,,,,1204.0,,,,,,
261,PT07M11.00S,2022-11-01T00:25:09.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,30.436925098554536,70.83333333333334,1610612754,48,28,2022-11-01T00:25:11Z,2540000,-104.0,234.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,,
262,PT07M10.00S,2022-11-01T00:25:10.2Z,2,REGULAR,rebound,defensive,[],1629139,,,1610612751,48,28,2022-11-01T00:25:11Z,2550000,,,0,,Y. Watanabe REBOUND (Off:0 Def:1),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Above the Break 3,24+ Left Center,,,261.0,1.0,1.0,0.0,,,,,,,,,,,,,,
263,PT07M02.00S,2022-11-01T00:25:18.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,92.32917214191852,49.01960784313725,1610612751,48,28,2022-11-01T00:25:22Z,2560000,-5.0,20.0,1,right,MISS R. O'Neale driving Layup,[1626220],1610612751.0,BKN,driving,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,2.02,Missed,,,,,,,,,,,,,,,,,,
264,PT07M00.00S,2022-11-01T00:25:20.3Z,2,REGULAR,rebound,offensive,[],1626220,,,1610612751,48,28,2022-11-01T00:25:20Z,2570000,,,0,,R. O'Neale REBOUND (Off:1 Def:2),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,263.0,3.0,2.0,1.0,,,,,,,,,,,,,,
265,PT06M52.00S,2022-11-01T00:25:27.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201988,94.69448094612353,96.56862745098039,1610612751,48,28,2022-11-01T00:25:38Z,2580000,233.0,-3.0,1,right,MISS P. Mills 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
