actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
36,PT08M43.00S,2023-03-05T23:14:28.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,8.360709592641262,53.18627450980392,1610612766,7,7,2023-03-05T23:14:33Z,360000,False,-16.0,26.0,1,left,MISS K. Oubre Jr. Layup,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,,,,
37,PT08M40.00S,2023-03-05T23:14:30.3Z,1,REGULAR,rebound,defensive,[],203915,,,1610612751,7,7,2023-03-05T23:14:30Z,370000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,
38,PT08M37.00S,2023-03-05T23:14:37.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203915,91.01511169513797,40.68627450980392,1610612751,9,7,2023-03-05T23:14:44Z,380000,False,-47.0,32.0,1,right,S. Dinwiddie running Layup (2 PTS),[203915],1610612751.0,BKN,running,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,5.65,Made,2.0,,,,,,,,,,,,,,,,,
39,PT08M37.00S,2023-03-05T23:14:39.6Z,1,REGULAR,foul,personal,['1freethrow'],1626179,,,1610612751,9,7,2023-03-05T23:14:46Z,390000,False,,,0,,T. Rozier shooting personal FOUL (1 PF) (Dinwiddie 1 FT),"[1626179, 203915]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628951.0,1.0,0.0,Dinwiddie,203915.0,,,
41,PT08M37.00S,2023-03-05T23:15:02.5Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],203915,,,1610612751,10,7,2023-03-05T23:15:02Z,410000,False,,,0,,S. Dinwiddie Free Throw 1 of 1 (3 PTS),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
42,PT08M25.00S,2023-03-05T23:15:17.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,5.863994743758213,53.18627450980392,1610612766,10,9,2023-03-05T23:15:23Z,420000,False,-16.0,3.0,1,left,K. Oubre Jr. cutting Layup (2 PTS) (G. Hayward 1 AST),"[1626162, 202330]",1610612766.0,CHA,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.61,Made,2.0,G. Hayward,202330.0,1.0,,,,,,,,,,,,,,
44,PT08M25.00S,2023-03-05T23:15:20.4Z,1,REGULAR,foul,personal,['1freethrow'],1629651,,,1610612766,10,9,2023-03-05T23:15:39Z,440000,False,,,0,,N. Claxton shooting personal FOUL (1 PF) (Oubre Jr. 1 FT),"[1629651, 1626162]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628951.0,1.0,0.0,Oubre Jr.,1626162.0,,,
46,PT08M25.00S,2023-03-05T23:15:50.6Z,1,REGULAR,freethrow,1 of 1,[],1626162,,,1610612766,10,10,2023-03-05T23:15:50Z,460000,False,,,0,,K. Oubre Jr. Free Throw 1 of 1 (3 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
47,PT08M12.00S,2023-03-05T23:16:07.1Z,1,REGULAR,2pt,Jump Shot,[],1628969,83.65637319316689,26.225490196078432,1610612751,12,10,2023-03-05T23:16:15Z,470000,False,-119.0,101.0,1,right,M. Bridges 15' fadeaway Jump Shot (9 PTS),[1628969],1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,15.61,Made,9.0,,,,,,,,,,,,,,,,,
48,PT07M56.00S,2023-03-05T23:16:22.4Z,1,REGULAR,3pt,Jump Shot,[],1629023,28.991458607095925,74.26470588235294,1610612766,12,13,2023-03-05T23:16:27Z,480000,False,-121.0,220.0,1,left,P. Washington 25' 3PT  (6 PTS) (G. Hayward 2 AST),"[1629023, 202330]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,25.12,Made,6.0,G. Hayward,202330.0,2.0,,,,,,,,,,,,,,
50,PT07M36.00S,2023-03-05T23:16:42.3Z,1,REGULAR,2pt,Jump Shot,[],1628969,77.7431011826544,45.83333333333333,1610612751,14,13,2023-03-05T23:16:47Z,500000,False,-21.0,157.0,1,right,M. Bridges 15' fadeaway Jump Shot (11 PTS),[1628969],1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Center,15.81,Made,11.0,,,,,,,,,,,,,,,,,
51,PT07M24.00S,2023-03-05T23:16:54.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631109,15.456636005256241,58.82352941176471,1610612766,14,13,2023-03-05T23:17:03Z,510000,False,-44.0,93.0,1,left,MISS M. Williams 10' floating Shot,[1631109],1610612766.0,CHA,floating,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,10.27,Missed,,,,,,,,,,,,,,,,,,
52,PT07M20.00S,2023-03-05T23:16:58.3Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,14,13,2023-03-05T23:17:03Z,520000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,51.0,2.0,2.0,0.0,,,,,,,,
53,PT07M12.00S,2023-03-05T23:17:06.7Z,1,REGULAR,3pt,Jump Shot,[],1627827,92.32917214191852,96.07843137254902,1610612751,14,13,2023-03-05T23:17:11Z,530000,False,230.0,20.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,23.12,Missed,,,,,,,,,,,,,,,,,,
54,PT07M09.00S,2023-03-05T23:17:09.7Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,14,13,2023-03-05T23:17:11Z,540000,False,,,0,,M. Williams REBOUND (Off:0 Def:2),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Right Corner 3,24+ Right,,,,,,,,,53.0,2.0,2.0,0.0,,,,,,,,
55,PT07M00.00S,2023-03-05T23:17:19.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,6.258212877792378,51.71568627450981,1610612766,14,13,2023-03-05T23:17:23Z,550000,False,-9.0,6.0,1,left,MISS T. Rozier cutting Layup,[1626179],1610612766.0,CHA,cutting,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,1.07,Missed,,,,,,,,,,,,,,,,,,
56,PT06M58.00S,2023-03-05T23:17:21.3Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612751,14,13,2023-03-05T23:17:23Z,560000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,55.0,1.0,1.0,0.0,,,,,,,,
57,PT06M52.00S,2023-03-05T23:17:26.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,92.19776609724047,51.225490196078425,1610612751,16,13,2023-03-05T23:17:30Z,570000,False,6.0,21.0,1,right,M. Bridges cutting Layup (13 PTS) (S. Dinwiddie 3 AST),"[1628969, 203915]",1610612751.0,BKN,cutting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.17,Made,13.0,S. Dinwiddie,203915.0,3.0,,,,,,,,,,,,,,
59,PT06M41.00S,2023-03-05T23:17:38.1Z,1,REGULAR,2pt,Jump Shot,[],1626179,6.389618922470433,14.460784313725492,1610612766,16,13,2023-03-05T23:17:45Z,590000,False,178.0,8.0,1,left,MISS T. Rozier 17' fadeaway Shot,[1626179],1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Right,17.79,Missed,,,,,,,,,,,,,,,,,,
60,PT06M37.00S,2023-03-05T23:17:42.1Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612751,16,13,2023-03-05T23:17:45Z,600000,False,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Right,,,,,,,,,59.0,2.0,2.0,0.0,,,,,,,,
61,PT06M28.00S,2023-03-05T23:17:51.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627827,82.60512483574244,48.03921568627451,1610612751,16,13,2023-03-05T23:17:55Z,610000,False,-10.0,111.0,1,right,MISS D. Finney-Smith 11' driving floating Shot,[1627827],1610612751.0,BKN,driving floating,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),8-16 Center,11.14,Missed,,,,,,,,,,,,,,,,,,
62,PT06M26.00S,2023-03-05T23:17:53.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,16,13,2023-03-05T23:17:55Z,620000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,61.0,,,,,,,,,,,
64,PT06M26.00S,2023-03-05T23:17:59.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,16,13,2023-03-05T23:17:59Z,640000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M26.00S,2023-03-05T23:18:00.6Z,1,REGULAR,substitution,out,[],1627827,,,1610612766,16,13,2023-03-05T23:20:31Z,650000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M26.00S,2023-03-05T23:18:00.6Z,1,REGULAR,substitution,out,[],1629023,,,1610612766,16,13,2023-03-05T23:20:31Z,660000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M26.00S,2023-03-05T23:18:00.6Z,1,REGULAR,substitution,in,[],1626220,,,1610612766,16,13,2023-03-05T23:20:31Z,670000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M26.00S,2023-03-05T23:18:00.6Z,1,REGULAR,substitution,in,[],1630550,,,1610612766,16,13,2023-03-05T23:20:31Z,680000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M06.00S,2023-03-05T23:21:09.8Z,1,REGULAR,3pt,Jump Shot,[],1626162,33.196452036793694,51.225490196078425,1610612766,16,13,2023-03-05T23:21:15Z,690000,False,-6.0,260.0,1,left,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,25.96,Missed,,,,,,,,,,,,,,,,,,
70,PT06M02.00S,2023-03-05T23:21:13.8Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,16,13,2023-03-05T23:21:15Z,700000,False,,,0,,N. Claxton REBOUND (Off:0 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,,,,69.0,3.0,3.0,0.0,,,,,,,,
71,PT05M52.00S,2023-03-05T23:21:26.4Z,1,REGULAR,foul,personal,[],1626162,,,1610612751,16,13,2023-03-05T23:21:31Z,710000,False,,,0,,K. Oubre Jr. personal FOUL (1 PF),"[1626162, 1628969]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1198.0,1.0,0.0,Bridges,1628969.0,,,
73,PT05M47.00S,2023-03-05T23:21:50.5Z,1,REGULAR,3pt,Jump Shot,[],203915,67.88764783180025,33.088235294117645,1610612751,19,13,2023-03-05T23:22:01Z,730000,False,-85.0,249.0,1,right,S. Dinwiddie 26' 3PT pullup (6 PTS) (N. Claxton 2 AST),"[203915, 1629651]",1610612751.0,BKN,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,26.34,Made,6.0,N. Claxton,1629651.0,2.0,,,,,,,,,,,,,,
75,PT05M33.00S,2023-03-05T23:22:04.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,15.982260183968464,43.13725490196079,1610612766,19,15,2023-03-05T23:22:13Z,750000,False,34.0,98.0,1,left,G. Hayward 10' floating Jump Shot (2 PTS),[202330],1610612766.0,CHA,floating,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Center,10.35,Made,2.0,,,,,,,,,,,,,,,,,
76,PT05M21.00S,2023-03-05T23:22:16.9Z,1,REGULAR,3pt,Jump Shot,[],1626220,69.59592641261499,70.09803921568627,1610612751,19,15,2023-03-05T23:22:24Z,760000,False,100.0,233.0,1,right,MISS R. O'Neale 25' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,25.4,Missed,,,,,,,,,,,,,,,,,,
77,PT05M15.00S,2023-03-05T23:22:22.9Z,1,REGULAR,rebound,defensive,[],1630550,,,1610612766,19,15,2023-03-05T23:22:24Z,770000,False,,,0,,J. Thor REBOUND (Off:0 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Right Center,,,,,,,,,76.0,1.0,1.0,0.0,,,,,,,,
78,PT05M08.00S,2023-03-05T23:22:30.0Z,1,REGULAR,2pt,Jump Shot,[],202330,11.251642575558476,69.6078431372549,1610612766,19,17,2023-03-05T23:22:35Z,780000,False,-98.0,53.0,1,left,G. Hayward 11' fadeaway Jump Shot (4 PTS),[202330],1610612766.0,CHA,fadeaway,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Left,11.16,Made,4.0,,,,,,,,,,,,,,,,,
79,PT04M47.00S,2023-03-05T23:22:50.7Z,1,REGULAR,2pt,Jump Shot,[],1628969,92.19776609724047,31.61764705882353,1610612751,21,17,2023-03-05T23:22:55Z,790000,False,-92.0,21.0,1,right,M. Bridges 9' pullup Jump Shot (15 PTS) (S. Dinwiddie 4 AST),"[1628969, 203915]",1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,9.42,Made,15.0,S. Dinwiddie,203915.0,4.0,,,,,,,,,,,,,,
81,PT04M32.00S,2023-03-05T23:23:08.2Z,1,REGULAR,turnover,out-of-bounds,[],1630550,,,1610612766,21,17,2023-03-05T23:27:44Z,810000,False,,,0,,J. Thor bad pass out-of-bounds TURNOVER (1 TO),[1630550],1610612766.0,CHA,bad pass,,,Thor,J. Thor,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1628951.0,,,,,1.0,,
82,PT04M32.00S,2023-03-05T23:23:11.3Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,21,17,2023-03-05T23:23:31Z,820000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M32.00S,2023-03-05T23:23:11.3Z,1,REGULAR,substitution,out,[],1631109,,,1610612751,21,17,2023-03-05T23:23:31Z,830000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M32.00S,2023-03-05T23:23:11.3Z,1,REGULAR,substitution,out,[],1626162,,,1610612751,21,17,2023-03-05T23:23:31Z,840000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
