actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
381,PT11M54.00S,2022-10-20T00:55:18.6Z,3,REGULAR,foul,personal,[],1627732,,,1610612740,50,58,2022-10-20T00:55:37Z,3640000,,,0,,B. Simmons personal FOUL (4 PF),"[1627732, 202685]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1628951.0,4.0,0.0,Valanciunas,202685.0
384,PT11M44.00S,2022-10-20T00:55:57.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,6.783837056504599,51.9607843137255,1610612740,50,60,2022-10-20T00:56:01Z,3670000,-10.0,11.0,1,left,Z. Williamson cutting Layup (13 PTS) (C. McCollum 4 AST),"[1629627, 203468]",1610612740.0,NOP,cutting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,1.5,Made,,,,,,,13.0,C. McCollum,203468.0,4.0,,,,,
387,PT11M21.00S,2022-10-20T00:56:19.6Z,3,REGULAR,2pt,Jump Shot,[],201142,93.77463863337714,30.392156862745097,1610612751,52,60,2022-10-20T00:56:40Z,3690000,-98.0,6.0,1,right,K. Durant 9' turnaround fadeaway Jump Shot (23 PTS),[201142],1610612751.0,BKN,turnaround fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,9.82,Made,,,,,,,23.0,,,,,,,,
388,PT11M13.00S,2022-10-20T00:56:28.3Z,3,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612740,52,60,2022-10-20T00:56:36Z,3700000,,,0,,R. O'Neale shooting personal FOUL (3 PF) (Ingram 2 FT),"[1626220, 1627742]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1628951.0,3.0,0.0,Ingram,1627742.0
390,PT11M13.00S,2022-10-20T00:56:57.9Z,3,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,52,60,2022-10-20T00:57:19Z,3720000,,,0,,MISS B. Ingram Free Throw 1 of 2,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
391,PT11M13.00S,2022-10-20T00:56:57.9Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,52,60,2022-10-20T00:57:19Z,3730000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,390.0,,,,,,,,,,,,,,
392,PT11M13.00S,2022-10-20T00:56:57.9Z,3,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,52,60,2022-10-20T00:57:19Z,3740000,,,0,,MISS B. Ingram Free Throw 2 of 2,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
393,PT11M09.00S,2022-10-20T00:57:01.9Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612751,52,60,2022-10-20T00:57:19Z,3750000,,,0,,R. O'Neale REBOUND (Off:1 Def:4),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,392.0,5.0,4.0,1.0,,,,,,,,,,,
394,PT10M56.00S,2022-10-20T00:57:32.0Z,3,REGULAR,2pt,Jump Shot,[],201142,77.4802890932983,64.2156862745098,1610612751,52,60,2022-10-20T00:57:35Z,3760000,71.0,159.0,1,right,MISS K. Durant 17' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,,17.44,Missed,,,,,,,,,,,,,,,
395,PT10M54.00S,2022-10-20T00:57:34.0Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,52,60,2022-10-20T00:57:35Z,3770000,,,0,,B. Ingram REBOUND (Off:0 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,,,,,,394.0,3.0,3.0,0.0,,,,,,,,,,,
396,PT10M42.00S,2022-10-20T00:57:46.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,7.703679369250986,57.84313725490197,1610612740,52,60,2022-10-20T00:57:50Z,3780000,-39.0,20.0,1,left,MISS H. Jones Layup - blocked,"[1630529, 201142]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,4.4,Missed,,,,,Durant,201142.0,,,,,,,,,
397,PT10M42.00S,2022-10-20T00:57:46.7Z,3,REGULAR,block,,[],201142,,,1610612740,52,60,2022-10-20T00:57:49Z,3790000,,,0,,K. Durant BLOCK (3 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
398,PT10M39.00S,2022-10-20T00:57:49.7Z,3,REGULAR,rebound,offensive,[],1630529,,,1610612740,52,60,2022-10-20T00:57:50Z,3800000,,,0,,H. Jones REBOUND (Off:3 Def:0),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,396.0,3.0,0.0,3.0,,,,,,,,,,,
399,PT10M37.00S,2022-10-20T00:57:51.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203468,28.991458607095925,78.67647058823529,1610612740,52,60,2022-10-20T00:57:58Z,3810000,-143.0,220.0,1,left,MISS C. McCollum 26' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,26.26,Missed,,,,,,,,,,,,,,,
400,PT10M30.00S,2022-10-20T00:57:58.2Z,3,REGULAR,rebound,offensive,[],1629627,,,1610612740,52,60,2022-10-20T00:57:58Z,3820000,,,0,,Z. Williamson REBOUND (Off:2 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,,,,399.0,5.0,3.0,2.0,,,,,,,,,,,
401,PT10M30.00S,2022-10-20T00:57:58.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629627,5.590000152587891,50.0,1610612740,52,62,2022-10-20T01:04:08Z,3830000,0.0,0.0,1,left,Z. Williamson putback Layup (15 PTS),[1629627],1610612740.0,NOP,putback,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,,15.0,,,,,,,,
402,PT10M16.00S,2022-10-20T00:58:12.0Z,3,REGULAR,3pt,Jump Shot,[],202681,68.15045992115637,26.715686274509803,1610612751,52,62,2022-10-20T00:58:18Z,3840000,-116.0,247.0,1,right,MISS K. Irving 27' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,27.3,Missed,,,,,,,,,,,,,,,
403,PT10M11.00S,2022-10-20T00:58:17.0Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,52,62,2022-10-20T00:58:18Z,3850000,,,0,,B. Ingram REBOUND (Off:0 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,402.0,4.0,4.0,0.0,,,,,,,,,,,
404,PT10M01.00S,2022-10-20T00:58:28.6Z,3,REGULAR,foul,personal,['2freethrow'],202681,,,1610612740,52,62,2022-10-20T00:58:49Z,3860000,,,0,,K. Irving shooting personal FOUL (2 PF) (Ingram 2 FT),"[202681, 1627742]",1610612751.0,BKN,shooting,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,202041.0,2.0,0.0,Ingram,1627742.0
406,PT10M01.00S,2022-10-20T00:58:57.6Z,3,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,52,63,2022-10-20T00:58:57Z,3880000,,,0,,B. Ingram Free Throw 1 of 2 (12 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Made,,,,,,,12.0,,,,,,,,
407,PT10M01.00S,2022-10-20T00:59:13.6Z,3,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,52,64,2022-10-20T00:59:13Z,3890000,,,0,,B. Ingram Free Throw 2 of 2 (13 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Made,,,,,,,13.0,,,,,,,,
408,PT09M44.00S,2022-10-20T00:59:32.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626220,86.41590013140605,40.931372549019606,1610612751,52,64,2022-10-20T00:59:35Z,3900000,-45.0,75.0,1,right,MISS R. O'Neale 8' driving floating Shot,[1626220],1610612751.0,BKN,driving floating,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,,8.78,Missed,,,,,,,,,,,,,,,
409,PT09M42.00S,2022-10-20T00:59:34.4Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,52,64,2022-10-20T00:59:35Z,3910000,,,0,,Z. Williamson REBOUND (Off:2 Def:4),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,408.0,6.0,4.0,2.0,,,,,,,,,,,
410,PT09M35.00S,2022-10-20T00:59:44.5Z,3,REGULAR,foul,personal,[],201142,,,1610612740,52,64,2022-10-20T00:59:50Z,3920000,,,0,,K. Durant personal FOUL (1 PF),"[201142, 1627742]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Ingram,1627742.0
412,PT09M27.00S,2022-10-20T01:00:07.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,7.30946123521682,49.01960784313725,1610612740,52,64,2022-10-20T01:00:10Z,3940000,5.0,16.0,1,left,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,1.69,Missed,,,,,,,,,,,,,,,
413,PT09M24.00S,2022-10-20T01:00:10.4Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612751,52,64,2022-10-20T01:00:10Z,3950000,,,0,,R. O'Neale REBOUND (Off:1 Def:5),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,412.0,6.0,5.0,1.0,,,,,,,,,,,
414,PT09M15.00S,2022-10-20T01:00:18.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,89.30683311432325,56.127450980392155,1610612751,54,64,2022-10-20T01:00:24Z,3960000,31.0,48.0,1,right,K. Irving driving floating Jump Shot (6 PTS) (B. Simmons 4 AST),"[202681, 1627732]",1610612751.0,BKN,driving floating,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,5.69,Made,,,,,,,6.0,B. Simmons,1627732.0,4.0,,,,,
416,PT08M57.00S,2022-10-20T01:00:37.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,8.886333771353483,52.94117647058824,1610612740,54,66,2022-10-20T01:00:42Z,3980000,-15.0,31.0,1,left,Z. Williamson driving Layup (17 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,3.43,Made,,,,,,,17.0,,,,,,,,
417,PT08M43.00S,2022-10-20T01:00:52.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,81.94809461235218,36.51960784313725,1610612751,56,66,2022-10-20T01:01:00Z,3990000,-67.0,117.0,1,right,K. Durant 13' pullup Jump Shot (25 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,13.52,Made,,,,,,,25.0,,,,,,,,
418,PT08M43.00S,2022-10-20T01:00:55.8Z,3,REGULAR,foul,personal,['1freethrow'],1629627,,,1610612751,56,66,2022-10-20T01:01:05Z,4000000,,,0,,Z. Williamson shooting personal FOUL (2 PF) (Durant 1 FT),"[1629627, 201142]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,202041.0,2.0,0.0,Durant,201142.0
420,PT08M43.00S,2022-10-20T01:01:20.9Z,3,REGULAR,freethrow,1 of 1,[],201142,,,1610612751,56,66,2022-10-20T01:01:23Z,4020000,,,0,,MISS K. Durant Free Throw 1 of 1,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
421,PT08M40.00S,2022-10-20T01:01:23.9Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,56,66,2022-10-20T01:01:23Z,4030000,,,0,,Z. Williamson REBOUND (Off:2 Def:5),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,420.0,7.0,5.0,2.0,,,,,,,,,,,
422,PT08M31.00S,2022-10-20T01:01:31.8Z,3,REGULAR,2pt,Jump Shot,[],1627742,27.677398160315374,48.03921568627451,1610612740,56,66,2022-10-20T01:01:35Z,4040000,10.0,208.0,1,left,MISS B. Ingram 20' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,,,,20.79,Missed,,,,,,,,,,,,,,,
423,PT08M27.00S,2022-10-20T01:01:35.8Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,56,66,2022-10-20T01:01:35Z,4050000,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,,,,,,422.0,2.0,2.0,0.0,,,,,,,,,,,
424,PT08M21.00S,2022-10-20T01:01:40.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,83.65637319316689,63.725490196078425,1610612751,56,66,2022-10-20T01:01:44Z,4060000,69.0,101.0,1,right,MISS K. Durant 12' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,,,,12.22,Missed,,,,,,,,,,,,,,,
425,PT08M17.00S,2022-10-20T01:01:44.7Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,56,66,2022-10-20T01:01:44Z,4070000,,,0,,H. Jones REBOUND (Off:3 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Right,,,,,,424.0,4.0,1.0,3.0,,,,,,,,,,,
426,PT08M06.00S,2022-10-20T01:01:55.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202685,8.754927726675426,48.77450980392157,1610612740,56,66,2022-10-20T01:02:00Z,4080000,6.0,30.0,1,left,MISS J. Valanciunas driving Hook,[202685],1610612740.0,NOP,driving,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,3.04,Missed,,,,,,,,,,,,,,,
427,PT08M04.00S,2022-10-20T01:01:57.8Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,56,66,2022-10-20T01:02:00Z,4090000,,,0,,J. Valanciunas REBOUND (Off:6 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,426.0,9.0,3.0,6.0,,,,,,,,,,,
430,PT07M55.00S,2022-10-20T01:02:07.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203468,16.507884362680684,5.392156862745098,1610612740,56,69,2022-10-20T01:02:17Z,4120000,223.0,103.0,1,left,C. McCollum 24' 3PT  (14 PTS) (J. Valanciunas 1 AST),"[203468, 202685]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,24.55,Made,,,,,,,14.0,J. Valanciunas,202685.0,1.0,,,,,
433,PT07M34.00S,2022-10-20T01:02:43.9Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612751,56,69,2022-10-20T01:02:47Z,4150000,,,0,,K. Durant bad pass TURNOVER (4 TO),"[201142, 203468]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,4.0,McCollum,203468.0,,,,,,,,,,,,,,,,,
434,PT07M34.00S,2022-10-20T01:02:43.9Z,3,REGULAR,steal,,[],203468,,,1610612740,56,69,2022-10-20T01:02:46Z,4160000,,,0,,C. McCollum STEAL (3 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
438,PT07M31.00S,2022-10-20T01:02:47.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203468,7.178055190538765,48.77450980392157,1610612740,56,69,2022-10-20T01:03:57Z,4165000,6.0,15.0,1,left,MISS C. McCollum running Layup - blocked,"[203468, 1626220]",1610612740.0,NOP,running,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,1.62,Missed,,,,,O'Neale,1626220.0,,,,,,,,,
439,PT07M31.00S,2022-10-20T01:02:47.2Z,3,REGULAR,block,,[],1626220,,,1610612740,56,69,2022-10-20T01:03:50Z,4167500,,,0,,R. O'Neale BLOCK (2 BLK),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
440,PT07M30.00S,2022-10-20T01:02:48.2Z,3,REGULAR,rebound,offensive,[],203468,,,1610612740,56,69,2022-10-20T01:03:50Z,4168750,,,0,,C. McCollum REBOUND (Off:1 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,438.0,4.0,3.0,1.0,,,,,,,,,,,
435,PT07M28.00S,2022-10-20T01:02:50.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover', '2ndchance']",1629627,6.652431011826544,51.225490196078425,1610612740,56,71,2022-10-20T01:03:50Z,4170000,-6.0,10.0,1,left,Z. Williamson Layup (19 PTS) (C. McCollum 5 AST),"[1629627, 203468]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,1.17,Made,,,,,,,19.0,C. McCollum,203468.0,5.0,,,,,
437,PT07M28.00S,2022-10-20T01:02:57.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,56,71,2022-10-20T01:02:57Z,4190000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT07M12.00S,2022-10-20T01:06:12.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,94.30026281208936,47.549019607843135,1610612751,56,71,2022-10-20T01:06:18Z,4200000,-12.0,1.0,1,right,MISS N. Claxton Layup,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,1.23,Missed,,,,,,,,,,,,,,,
442,PT07M09.00S,2022-10-20T01:06:15.4Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,56,71,2022-10-20T01:06:18Z,4210000,,,0,,J. Valanciunas REBOUND (Off:6 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,441.0,10.0,4.0,6.0,,,,,,,,,,,
443,PT06M59.00S,2022-10-20T01:06:24.8Z,3,REGULAR,3pt,Jump Shot,[],203468,32.670827858081466,42.15686274509804,1610612740,56,71,2022-10-20T01:06:28Z,4220000,39.0,255.0,1,left,MISS C. McCollum 25' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,25.76,Missed,,,,,,,,,,,,,,,
444,PT06M57.00S,2022-10-20T01:06:26.8Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,56,71,2022-10-20T01:06:28Z,4230000,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,443.0,3.0,3.0,0.0,,,,,,,,,,,
445,PT06M52.00S,2022-10-20T01:06:32.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202681,76.5604467805519,13.23529411764706,1610612751,56,71,2022-10-20T01:06:55Z,4240000,-184.0,168.0,1,right,MISS K. Irving 24' pullup 3PT,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,24.89,Missed,,,,,,,,,,,,,,,
446,PT06M49.00S,2022-10-20T01:06:35.7Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,56,71,2022-10-20T01:06:37Z,4250000,,,0,,J. Valanciunas REBOUND (Off:6 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,,,,445.0,11.0,5.0,6.0,,,,,,,,,,,
447,PT06M38.00S,2022-10-20T01:06:45.6Z,3,REGULAR,2pt,Jump Shot,[],203468,23.603810775295663,73.52941176470588,1610612740,56,73,2022-10-20T01:06:49Z,4260000,-118.0,169.0,1,left,C. McCollum 20' pullup Jump Shot (16 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,,,,20.62,Made,,,,,,,16.0,,,,,,,,
448,PT06M23.00S,2022-10-20T01:07:03.2Z,3,REGULAR,foul,personal,[],1629627,,,1610612751,56,73,2022-10-20T01:07:29Z,4270000,,,0,,Z. Williamson personal FOUL (3 PF),"[1629627, 202681]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,202027.0,3.0,0.0,Irving,202681.0
450,PT06M23.00S,2022-10-20T01:07:10.6Z,3,REGULAR,substitution,out,[],202681,,,1610612751,56,73,2022-10-20T01:07:26Z,4290000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT06M23.00S,2022-10-20T01:07:10.6Z,3,REGULAR,substitution,out,[],1629651,,,1610612751,56,73,2022-10-20T01:07:26Z,4300000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT06M23.00S,2022-10-20T01:07:10.6Z,3,REGULAR,substitution,out,[],1629627,,,1610612751,56,73,2022-10-20T01:07:26Z,4310000,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT06M23.00S,2022-10-20T01:07:10.6Z,3,REGULAR,substitution,out,[],203468,,,1610612751,56,73,2022-10-20T01:07:26Z,4320000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT06M23.00S,2022-10-20T01:07:10.6Z,3,REGULAR,substitution,in,[],201988,,,1610612751,56,73,2022-10-20T01:07:26Z,4330000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT06M23.00S,2022-10-20T01:07:10.6Z,3,REGULAR,substitution,in,[],1630549,,,1610612751,56,73,2022-10-20T01:07:26Z,4340000,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT06M23.00S,2022-10-20T01:07:10.6Z,3,REGULAR,substitution,in,[],1630631,,,1610612751,56,73,2022-10-20T01:07:26Z,4350000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT06M23.00S,2022-10-20T01:07:10.6Z,3,REGULAR,substitution,in,[],1630530,,,1610612751,56,73,2022-10-20T01:07:26Z,4360000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT06M21.00S,2022-10-20T01:07:32.7Z,3,REGULAR,3pt,Jump Shot,[],1626220,66.44218134034165,49.26470588235294,1610612751,59,73,2022-10-20T01:07:38Z,4370000,-4.0,263.0,1,right,R. O'Neale 26' 3PT  (7 PTS) (B. Simmons 5 AST),"[1626220, 1627732]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,26.29,Made,,,,,,,7.0,B. Simmons,1627732.0,5.0,,,,,
460,PT06M03.00S,2022-10-20T01:07:54.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,6.652431011826544,47.794117647058826,1610612740,59,75,2022-10-20T01:07:59Z,4390000,11.0,10.0,1,left,H. Jones cutting Layup (5 PTS) (J. Valanciunas 2 AST),"[1630529, 202685]",1610612740.0,NOP,cutting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,1.49,Made,,,,,,,5.0,J. Valanciunas,202685.0,2.0,,,,,
462,PT06M03.00S,2022-10-20T01:07:57.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626220,,,1610612740,59,75,2022-10-20T01:08:08Z,4410000,,,0,,R. O'Neale shooting personal FOUL (4 PF) (Jones 1 FT),"[1626220, 1630529]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202027.0,4.0,0.0,Jones,1630529.0
464,PT06M03.00S,2022-10-20T01:08:19.3Z,3,REGULAR,freethrow,1 of 1,[],1630529,,,1610612740,59,76,2022-10-20T01:08:19Z,4430000,,,0,,H. Jones Free Throw 1 of 1 (6 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,Made,,,,,,,6.0,,,,,,,,
465,PT05M49.00S,2022-10-20T01:08:34.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,81.68528252299606,40.44117647058824,1610612751,59,76,2022-10-20T01:08:42Z,4440000,-48.0,120.0,1,right,MISS K. Durant 12' fadeaway Shot,[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,12.89,Missed,,,,,,,,,,,,,,,
466,PT05M45.00S,2022-10-20T01:08:38.6Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,59,76,2022-10-20T01:08:38Z,4450000,,,0,,B. Ingram REBOUND (Off:0 Def:5),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,465.0,5.0,5.0,0.0,,,,,,,,,,,
467,PT05M40.00S,2022-10-20T01:08:43.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,29.517082785808146,72.05882352941177,1610612740,59,79,2022-10-20T01:08:51Z,4460000,-110.0,225.0,1,left,T. Murphy III 25' 3PT  (8 PTS) (B. Ingram 4 AST),"[1630530, 1627742]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,25.06,Made,,,,,,,8.0,B. Ingram,1627742.0,4.0,,,,,
