actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
169,PT10M00.00S,2022-11-27T20:40:41.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203924,28.07161629434954,44.6078431372549,1610612757,31,28,2022-11-27T20:40:49Z,1650000,False,27.0,211.0,1,left,J. Grant 21' pullup Jump Shot (7 PTS),[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Center,,,,,,21.31,Made,,,,,7.0,,,,,,,,
170,PT09M43.00S,2022-11-27T20:41:06.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,31,28,2022-11-27T20:42:12Z,1660000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT09M31.00S,2022-11-27T20:44:06.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,82.07950065703022,54.41176470588235,1610612751,31,28,2022-11-27T20:44:49Z,1670000,False,22.0,116.0,1,right,MISS K. Irving 11' turnaround fadeaway Shot,[202681],1610612751.0,BKN,turnaround fadeaway,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.81,Missed,,,,,,,,,,,,,
172,PT09M27.00S,2022-11-27T20:44:10.4Z,2,REGULAR,rebound,defensive,[],203924,,,1610612757,31,28,2022-11-27T20:44:26Z,1680000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,171.0,1.0,1.0,0.0,,,,,,,,,
173,PT09M15.00S,2022-11-27T20:44:23.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,5.995400788436268,44.11764705882353,1610612757,31,30,2022-11-27T20:45:45Z,1690000,False,29.0,4.0,1,left,J. Grant cutting Layup (9 PTS) (J. Winslow 3 AST),"[203924, 1626159]",1610612757.0,POR,cutting,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,2.97,Made,,,,,9.0,J. Winslow,1626159.0,3.0,,,,,
175,PT08M49.00S,2022-11-27T20:44:48.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203552,83.65637319316689,36.27450980392157,1610612751,33,30,2022-11-27T20:44:53Z,1710000,False,-69.0,101.0,1,right,S. Curry 12' floating Jump Shot (11 PTS),[203552],1610612751.0,BKN,floating,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Left,,,,,,12.22,Made,,,,,11.0,,,,,,,,
176,PT08M33.00S,2022-11-27T20:45:05.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,4.681340341655716,46.07843137254902,1610612757,33,32,2022-11-27T20:47:05Z,1720000,False,20.0,-8.0,1,left,J. Grant reverse Layup (11 PTS) (J. Winslow 4 AST),"[203924, 1626159]",1610612757.0,POR,reverse,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,2.14,Made,,,,,11.0,J. Winslow,1626159.0,4.0,,,,,
178,PT08M19.00S,2022-11-27T20:45:18.0Z,2,REGULAR,3pt,Jump Shot,[],1626220,80.23981603153744,91.91176470588235,1610612751,33,32,2022-11-27T20:45:24Z,1740000,False,210.0,133.0,1,right,MISS R. O'Neale 24' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,24.83,Missed,,,,,,,,,,,,,
179,PT08M17.00S,2022-11-27T20:45:20.0Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,33,32,2022-11-27T20:45:24Z,1750000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,,,,,,178.0,3.0,3.0,0.0,,,,,,,,,
180,PT08M13.00S,2022-11-27T20:45:28.2Z,2,REGULAR,foul,personal,[],203925,,,1610612757,33,32,2022-11-27T20:45:59Z,1760000,False,,,0,,J. Harris personal FOUL (1 PF),"[203925, 203924]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Right Center,2715.0,1.0,0.0,Grant,203924.0,,,,,,,,,,,,,,,
182,PT08M13.00S,2022-11-27T20:45:34.5Z,2,REGULAR,substitution,out,[],1626159,,,1610612757,33,32,2022-11-27T20:45:39Z,1780000,False,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT08M13.00S,2022-11-27T20:45:34.5Z,2,REGULAR,substitution,in,[],1629014,,,1610612757,33,32,2022-11-27T20:45:39Z,1790000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT08M13.00S,2022-11-27T20:45:34.5Z,2,REGULAR,substitution,out,[],1631101,,,1610612757,33,32,2022-11-27T20:45:43Z,1800000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT08M13.00S,2022-11-27T20:45:34.5Z,2,REGULAR,substitution,in,[],1628404,,,1610612757,33,32,2022-11-27T20:45:43Z,1810000,False,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT07M54.00S,2022-11-27T20:46:12.3Z,2,REGULAR,2pt,Jump Shot,[],1628404,19.267411300919843,17.401960784313726,1610612757,33,34,2022-11-27T20:46:17Z,1820000,False,163.0,129.0,1,left,J. Hart 20' fadeaway Jump Shot (4 PTS) (J. Grant 3 AST),"[1628404, 203924]",1610612757.0,POR,fadeaway,,,Hart,J. Hart,,,,,Mid-Range,16-24 Right Center,,,,,,20.76,Made,,,,,4.0,J. Grant,203924.0,3.0,,,,,
188,PT07M46.00S,2022-11-27T20:46:20.8Z,2,REGULAR,3pt,Jump Shot,[],203925,95.3515111695138,4.166666666666666,1610612751,33,34,2022-11-27T20:46:25Z,1840000,False,-229.0,-9.0,1,right,MISS J. Harris 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Left Corner 3,24+ Left,,,,,,22.94,Missed,,,,,,,,,,,,,
189,PT07M42.00S,2022-11-27T20:46:24.8Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612757,33,34,2022-11-27T20:46:25Z,1850000,False,,,0,,N. Little REBOUND (Off:0 Def:1),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Left Corner 3,24+ Left,,,,,,,,188.0,1.0,1.0,0.0,,,,,,,,,
190,PT07M36.00S,2022-11-27T20:46:33.7Z,2,REGULAR,foul,personal,[],202681,,,1610612757,33,34,2022-11-27T20:46:48Z,1860000,False,,,0,,K. Irving personal FOUL (2 PF),"[202681, 203924]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right,203054.0,2.0,0.0,Grant,203924.0,,,,,,,,,,,,,,,
192,PT07M32.00S,2022-11-27T20:47:00.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1628404,5.469776609724048,44.36274509803921,1610612757,33,36,2022-11-27T20:47:15Z,1880000,False,28.0,-1.0,1,left,J. Hart driving Layup (6 PTS) (A. Simons 2 AST),"[1628404, 1629014]",1610612757.0,POR,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,2.82,Made,,,,,6.0,A. Simons,1629014.0,2.0,,,,,
193,PT07M32.00S,2022-11-27T20:47:07.6Z,2,REGULAR,violation,defensive goaltending,[],1627732,,,1610612757,33,36,2022-11-27T20:47:15Z,1890000,False,,,0,,B. Simmons defensive goaltending VIOLATION,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,203054.0,,,,,,,,,,,,,,,,,,,
194,PT07M14.00S,2022-11-27T20:47:33.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202681,92.85479632063075,52.94117647058824,1610612751,35,36,2022-11-27T20:49:59Z,1900000,False,15.0,15.0,1,right,K. Irving driving Layup (4 PTS),[202681],1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,2.08,Made,,,,,4.0,,,,,,,,
196,PT06M55.00S,2022-11-27T20:47:55.9Z,2,REGULAR,foul,personal,[],1626220,,,1610612757,35,36,2022-11-27T20:48:08Z,1910000,False,,,0,,R. O'Neale personal FOUL (1 PF),"[1626220, 203994]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,204059.0,1.0,0.0,Nurkic,203994.0,,,,,,,,,,,,,,,
198,PT06M55.00S,2022-11-27T20:48:02.4Z,2,REGULAR,substitution,out,[],1627732,,,1610612757,35,36,2022-11-27T20:48:09Z,1930000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT06M55.00S,2022-11-27T20:48:02.4Z,2,REGULAR,substitution,out,[],203925,,,1610612757,35,36,2022-11-27T20:48:09Z,1940000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT06M55.00S,2022-11-27T20:48:02.4Z,2,REGULAR,substitution,in,[],1630560,,,1610612757,35,36,2022-11-27T20:48:09Z,1950000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT06M55.00S,2022-11-27T20:48:02.4Z,2,REGULAR,substitution,in,[],1629651,,,1610612757,35,36,2022-11-27T20:48:09Z,1960000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT06M55.00S,2022-11-27T20:48:02.4Z,2,REGULAR,substitution,out,[],203994,,,1610612757,35,36,2022-11-27T20:48:29Z,1970000,False,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT06M55.00S,2022-11-27T20:48:02.4Z,2,REGULAR,substitution,in,[],1629234,,,1610612757,35,36,2022-11-27T20:48:29Z,1980000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT06M51.00S,2022-11-27T20:48:46.2Z,2,REGULAR,3pt,Jump Shot,[],1628404,28.465834428383708,25.245098039215684,1610612757,35,36,2022-11-27T20:48:54Z,1990000,False,124.0,215.0,1,left,MISS J. Hart 24' 3PT,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,24.82,Missed,,,,,,,,,,,,,
205,PT06M48.00S,2022-11-27T20:48:49.2Z,2,REGULAR,rebound,offensive,[],1629234,,,1610612757,35,36,2022-11-27T20:48:54Z,2000000,False,,,0,,D. Eubanks REBOUND (Off:2 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Right Center,,,,,,,,204.0,3.0,1.0,2.0,,,,,,,,,
206,PT06M46.00S,2022-11-27T20:48:50.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203924,3.4986859395532193,96.56862745098039,1610612757,35,39,2022-11-27T20:48:56Z,2010000,False,-233.0,-20.0,1,left,J. Grant 3PT  (14 PTS) (J. Hart 2 AST),"[203924, 1628404]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,,,,,,23.36,Made,,,,,14.0,J. Hart,1628404.0,2.0,,,,,
208,PT06M46.00S,2022-11-27T20:49:04.2Z,2,REGULAR,foul,personal,['1freethrow'],1629651,,,1610612757,35,39,2022-11-27T20:53:15Z,2030000,False,,,0,,N. Claxton loose ball personal FOUL (2 PF) (Eubanks 1 FT),"[1629651, 1629234]",1610612751.0,BKN,loose ball,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,2715.0,2.0,0.0,Eubanks,1629234.0,,,,,,,,,,,,,,,
211,PT06M46.00S,2022-11-27T20:49:28.2Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1629234,,,1610612757,35,40,2022-11-27T20:52:08Z,2060000,False,,,0,,D. Eubanks Free Throw 1 of 1 (3 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,,
212,PT06M24.00S,2022-11-27T20:49:47.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,85.75886990801577,62.99019607843137,1610612751,35,40,2022-11-27T20:49:51Z,2070000,False,65.0,81.0,1,right,MISS C. Thomas 10' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Right,,,,,,10.42,Missed,,,,,,,,,,,,,
213,PT06M20.00S,2022-11-27T20:49:51.1Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,35,40,2022-11-27T20:49:51Z,2080000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,212.0,1.0,1.0,0.0,,,,,,,,,
214,PT06M14.00S,2022-11-27T20:50:00.5Z,2,REGULAR,violation,kicked ball,[],1629651,,,1610612757,35,40,2022-11-27T20:50:19Z,2090000,False,,,0,,N. Claxton kicked ball VIOLATION,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,203054.0,,,,,,,,,,,,,,,,,,,
215,PT06M14.00S,2022-11-27T20:50:05.0Z,2,REGULAR,substitution,out,[],202681,,,1610612757,35,40,2022-11-27T20:50:12Z,2100000,False,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M14.00S,2022-11-27T20:50:05.0Z,2,REGULAR,substitution,in,[],201142,,,1610612757,35,40,2022-11-27T20:50:12Z,2110000,False,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M02.00S,2022-11-27T20:50:32.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,6.258212877792378,51.9607843137255,1610612757,35,40,2022-11-27T20:50:42Z,2120000,False,-10.0,6.0,1,left,MISS A. Simons driving Layup,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,1.17,Missed,,,,,,,,,,,,,
218,PT05M59.00S,2022-11-27T20:50:35.6Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612751,35,40,2022-11-27T20:50:35Z,2130000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,217.0,3.0,3.0,0.0,,,,,,,,,
219,PT05M53.00S,2022-11-27T20:50:41.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,86.81011826544021,42.15686274509804,1610612751,37,40,2022-11-27T20:50:46Z,2140000,False,-39.0,71.0,1,right,C. Thomas 8' driving floating Jump Shot (2 PTS) (R. O'Neale 2 AST),"[1630560, 1626220]",1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.15,Made,,,,,2.0,R. O'Neale,1626220.0,2.0,,,,,
221,PT05M32.00S,2022-11-27T20:51:05.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629642,5.863994743758213,51.9607843137255,1610612757,37,42,2022-11-27T20:51:08Z,2160000,False,-10.0,3.0,1,left,N. Little driving Layup (2 PTS) (A. Simons 3 AST),"[1629642, 1629014]",1610612757.0,POR,driving,,,Little,N. Little,,,,,Restricted Area,0-8 Center,,,,,,1.01,Made,,,,,2.0,A. Simons,1629014.0,3.0,,,,,
223,PT05M32.00S,2022-11-27T20:51:07.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630560,,,1610612757,37,42,2022-11-27T20:51:17Z,2180000,False,,,0,,C. Thomas shooting personal FOUL (1 PF) (Little 1 FT),"[1630560, 1629642]",1610612751.0,BKN,shooting,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,203054.0,1.0,0.0,Little,1629642.0,,,,,,,,,,,,,,,
225,PT05M32.00S,2022-11-27T20:51:27.8Z,2,REGULAR,freethrow,1 of 1,[],1629642,,,1610612757,37,43,2022-11-27T20:51:27Z,2200000,False,,,0,,N. Little Free Throw 1 of 1 (3 PTS),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,,
226,PT05M14.00S,2022-11-27T20:51:50.4Z,2,REGULAR,foul,personal,[],1629642,,,1610612751,37,43,2022-11-27T20:52:01Z,2210000,False,,,0,,N. Little personal FOUL (1 PF),"[1629642, 203552]",1610612757.0,POR,,,,Little,N. Little,,,,,In The Paint (Non-RA),8-16 Center,2715.0,1.0,0.0,Curry,203552.0,,,,,,,,,,,,,,,
228,PT05M04.00S,2022-11-27T20:52:15.5Z,2,REGULAR,3pt,Jump Shot,[],203552,91.14651773981603,96.32352941176471,1610612751,40,43,2022-11-27T20:52:23Z,2230000,False,232.0,31.0,1,right,S. Curry 3PT  (14 PTS) (K. Durant 3 AST),"[203552, 201142]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,,,,,,23.36,Made,,,,,14.0,K. Durant,201142.0,3.0,,,,,
230,PT04M41.00S,2022-11-27T20:52:39.2Z,2,REGULAR,3pt,Jump Shot,[],203924,5.469776609724048,2.696078431372549,1610612757,40,46,2022-11-27T20:52:43Z,2250000,False,237.0,-1.0,1,left,J. Grant 3PT  (17 PTS) (D. Eubanks 1 AST),"[203924, 1629234]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,,,,,,23.65,Made,,,,,17.0,D. Eubanks,1629234.0,1.0,,,,,
232,PT04M28.00S,2022-11-27T20:52:51.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,93.77463863337714,49.26470588235294,1610612751,42,46,2022-11-27T20:52:59Z,2270000,False,-4.0,6.0,1,right,N. Claxton alley-oop DUNK (7 PTS) (K. Durant 4 AST),"[1629651, 201142]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,0.7,Made,,,,,7.0,K. Durant,201142.0,4.0,,,,,
234,PT04M06.00S,2022-11-27T20:53:13.0Z,2,REGULAR,3pt,Jump Shot,[],1629642,27.54599211563732,21.323529411764707,1610612757,42,46,2022-11-27T20:53:17Z,2290000,False,143.0,206.0,1,left,MISS N. Little 25' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,,,,,,25.13,Missed,,,,,,,,,,,,,
235,PT04M03.00S,2022-11-27T20:53:16.0Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,42,46,2022-11-27T20:53:17Z,2300000,False,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,,,,,,,,234.0,1.0,1.0,0.0,,,,,,,,,
236,PT03M53.00S,2022-11-27T20:53:27.3Z,2,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612751,42,46,2022-11-27T20:53:36Z,2310000,False,,,0,,J. Hart shooting personal FOUL (2 PF) (O'Neale 2 FT),"[1628404, 1626220]",1610612757.0,POR,shooting,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,203054.0,2.0,0.0,O'Neale,1626220.0,,,,,,,,,,,,,,,
238,PT03M53.00S,2022-11-27T20:53:55.8Z,2,REGULAR,freethrow,1 of 2,[],1626220,,,1610612751,43,46,2022-11-27T20:53:55Z,2330000,False,,,0,,R. O'Neale Free Throw 1 of 2 (3 PTS),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,,
239,PT03M53.00S,2022-11-27T20:53:56.5Z,2,REGULAR,substitution,out,[],203552,,,1610612751,43,46,2022-11-27T20:54:05Z,2340000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT03M53.00S,2022-11-27T20:53:56.5Z,2,REGULAR,substitution,out,[],1629642,,,1610612751,43,46,2022-11-27T20:54:05Z,2350000,False,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT03M53.00S,2022-11-27T20:53:56.5Z,2,REGULAR,substitution,in,[],202681,,,1610612751,43,46,2022-11-27T20:54:05Z,2360000,False,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT03M53.00S,2022-11-27T20:53:56.5Z,2,REGULAR,substitution,in,[],1626159,,,1610612751,43,46,2022-11-27T20:54:05Z,2370000,False,,,0,,SUB in: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT03M53.00S,2022-11-27T20:54:19.3Z,2,REGULAR,freethrow,2 of 2,[],1626220,,,1610612751,44,46,2022-11-27T20:54:19Z,2380000,False,,,0,,R. O'Neale Free Throw 2 of 2 (4 PTS),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,Made,,,,,4.0,,,,,,,,
244,PT03M36.00S,2022-11-27T20:54:37.8Z,2,REGULAR,2pt,Jump Shot,[],203924,13.61695137976347,25.245098039215684,1610612757,44,46,2022-11-27T20:54:44Z,2390000,False,124.0,75.0,1,left,MISS J. Grant 14' turnaround fadeaway Shot,[203924],1610612757.0,POR,turnaround fadeaway,,,Grant,J. Grant,,,,,Mid-Range,8-16 Right,,,,,,14.5,Missed,,,,,,,,,,,,,
245,PT03M32.00S,2022-11-27T20:54:41.8Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,44,46,2022-11-27T20:54:44Z,2400000,False,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,,,,,244.0,2.0,2.0,0.0,,,,,,,,,
246,PT03M28.00S,2022-11-27T20:54:49.0Z,2,REGULAR,violation,kicked ball,[],1629234,,,1610612751,44,46,2022-11-27T20:55:12Z,2410000,False,,,0,,D. Eubanks kicked ball VIOLATION,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,2715.0,,,,,,,,,,,,,,,,,,,
247,PT03M28.00S,2022-11-27T20:54:56.4Z,2,REGULAR,substitution,out,[],1626220,,,1610612751,44,46,2022-11-27T20:55:03Z,2420000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT03M28.00S,2022-11-27T20:54:56.4Z,2,REGULAR,substitution,in,[],1627732,,,1610612751,44,46,2022-11-27T20:55:03Z,2430000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT03M24.00S,2022-11-27T20:55:10.9Z,2,REGULAR,3pt,Jump Shot,[],202681,71.96123521681997,20.34313725490196,1610612751,47,46,2022-11-27T20:55:15Z,2440000,False,-148.0,211.0,1,right,K. Irving 25' 3PT  (7 PTS) (B. Simmons 3 AST),"[202681, 1627732]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,,,25.8,Made,,,,,7.0,B. Simmons,1627732.0,3.0,,,,,
250,PT02M58.00S,2022-11-27T20:55:35.6Z,2,REGULAR,3pt,Jump Shot,[],1628404,7.046649145860711,2.941176470588235,1610612757,47,49,2022-11-27T20:55:39Z,2450000,False,235.0,14.0,1,left,J. Hart 3PT  (9 PTS) (A. Simons 4 AST),"[1628404, 1629014]",1610612757.0,POR,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,,,,23.57,Made,,,,,9.0,A. Simons,1629014.0,4.0,,,,,
252,PT02M38.00S,2022-11-27T20:55:55.8Z,2,REGULAR,3pt,Jump Shot,[],201142,74.72076215505913,84.31372549019608,1610612751,50,49,2022-11-27T20:56:00Z,2470000,False,172.0,185.0,1,right,K. Durant 25' 3PT  (12 PTS) (K. Irving 3 AST),"[201142, 202681]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,25.24,Made,,,,,12.0,K. Irving,202681.0,3.0,,,,,
255,PT02M21.00S,2022-11-27T20:56:13.1Z,2,REGULAR,3pt,Jump Shot,[],1629014,31.488173455978973,34.80392156862745,1610612757,50,49,2022-11-27T20:58:06Z,2490000,False,76.0,243.0,1,left,MISS A. Simons 25' step back 3PT,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,,,25.51,Missed,,,,,,,,,,,,,
256,PT02M19.00S,2022-11-27T20:56:15.1Z,2,REGULAR,rebound,offensive,[],1629234,,,1610612757,50,49,2022-11-27T20:56:23Z,2500000,False,,,0,,D. Eubanks REBOUND (Off:3 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Center,,,,,,,,255.0,4.0,1.0,3.0,,,,,,,,,
257,PT02M19.00S,2022-11-27T20:56:22.5Z,2,REGULAR,turnover,traveling,[],1629234,,,1610612757,50,49,2022-11-27T20:56:28Z,2510000,False,,,0,,D. Eubanks traveling TURNOVER (1 TO),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,204059.0,,,,,,,,,,,,,,,,,1.0,,
258,PT02M19.00S,2022-11-27T20:56:32.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,50,49,2022-11-27T20:56:32Z,2520000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT02M19.00S,2022-11-27T20:56:44.0Z,2,REGULAR,substitution,out,[],1629234,,,1610612751,50,49,2022-11-27T20:59:19Z,2530000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT02M19.00S,2022-11-27T20:56:44.0Z,2,REGULAR,substitution,in,[],203994,,,1610612751,50,49,2022-11-27T20:59:19Z,2540000,False,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
