actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
171,PT11M10.00S,2023-02-16T01:09:25.9Z,2,REGULAR,turnover,offensive foul,[],1629651,,,1610612751,29,25,2023-02-16T01:09:25Z,1710000,False,,,0,,N. Claxton offensive foul TURNOVER (1 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201245.0,,,,,,,,,,1.0,,
172,PT10M54.00S,2023-02-16T01:09:54.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629622,6.783837056504599,53.431372549019606,1610612748,29,27,2023-02-16T01:09:59Z,1720000,False,-17.0,11.0,1,left,M. Strus reverse Layup (9 PTS) (B. Adebayo 2 AST),"[1629622, 1628389]",1610612748.0,MIA,reverse,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,2.06,Made,,,,,9.0,,,,,,B. Adebayo,1628389.0,2.0,,,,,
174,PT10M36.00S,2023-02-16T01:10:10.9Z,2,REGULAR,3pt,Jump Shot,[],203915,86.28449408672799,3.6764705882352944,1610612751,29,27,2023-02-16T01:10:15Z,1740000,False,-232.0,76.0,1,right,MISS S. Dinwiddie 24' 3PT,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,24.39,Missed,,,,,,,,,,,,,,,,,,
175,PT10M34.00S,2023-02-16T01:10:12.9Z,2,REGULAR,rebound,defensive,[],1631123,,,1610612748,29,27,2023-02-16T01:10:15Z,1750000,False,,,0,,J. Bouyea REBOUND (Off:0 Def:2),[1631123],1610612748.0,MIA,,,,Bouyea,J. Bouyea,,,,,Left Corner 3,24+ Left,,,174.0,2.0,2.0,0.0,,,,,,,,,,,,,,
176,PT10M28.00S,2023-02-16T01:10:19.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631123,6.521024967148489,47.549019607843135,1610612748,29,29,2023-02-16T01:11:05Z,1760000,False,12.0,9.0,1,left,J. Bouyea driving finger roll Layup (2 PTS),[1631123],1610612748.0,MIA,driving finger roll,,,Bouyea,J. Bouyea,,,,,Restricted Area,0-8 Center,1.51,Made,,,,,2.0,,,,,,,,,,,,,
177,PT10M10.00S,2023-02-16T01:10:37.4Z,2,REGULAR,3pt,Jump Shot,[],203925,68.01905387647832,34.80392156862745,1610612751,29,29,2023-02-16T01:10:41Z,1770000,False,-76.0,248.0,1,right,MISS J. Harris 25' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Center,25.95,Missed,,,,,,,,,,,,,,,,,,
178,PT10M07.00S,2023-02-16T01:10:40.4Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,29,29,2023-02-16T01:10:41Z,1780000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,177.0,5.0,4.0,1.0,,,,,,,,,,,,,,
179,PT10M01.00S,2023-02-16T01:10:49.2Z,2,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612748,29,29,2023-02-16T01:10:55Z,1790000,False,,,0,,N. Claxton shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1629651, 1628389]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,1204.0,2.0,0.0,Adebayo,1628389.0,,,,,,,,
181,PT10M01.00S,2023-02-16T01:11:19.6Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,29,29,2023-02-16T01:11:43Z,1810000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
182,PT10M01.00S,2023-02-16T01:11:19.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612748,29,29,2023-02-16T01:11:43Z,1820000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,181.0,,,,,,,,,,,,,,,,,
183,PT10M01.00S,2023-02-16T01:11:19.6Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,29,29,2023-02-16T01:11:43Z,1830000,False,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
184,PT09M58.00S,2023-02-16T01:11:22.6Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,29,29,2023-02-16T01:11:43Z,1840000,False,,,0,,N. Claxton REBOUND (Off:0 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,183.0,4.0,4.0,0.0,,,,,,,,,,,,,,
185,PT09M39.00S,2023-02-16T01:12:03.4Z,2,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612751,29,29,2023-02-16T01:12:12Z,1850000,False,,,0,,M. Strus shooting personal FOUL (1 PF) (Thomas 2 FT),"[1629622, 1630560]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1204.0,1.0,0.0,Thomas,1630560.0,,,,,,,,
187,PT09M39.00S,2023-02-16T01:12:28.6Z,2,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,30,29,2023-02-16T01:12:28Z,1870000,False,,,0,,C. Thomas Free Throw 1 of 2 (1 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
188,PT09M39.00S,2023-02-16T01:12:43.3Z,2,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,31,29,2023-02-16T01:12:43Z,1880000,False,,,0,,C. Thomas Free Throw 2 of 2 (2 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
189,PT09M28.00S,2023-02-16T01:12:57.5Z,2,REGULAR,violation,kicked ball,[],1629651,,,1610612748,31,29,2023-02-16T01:13:03Z,1890000,False,,,0,,N. Claxton kicked ball VIOLATION,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,201245.0,,,,,,,,,,,,
190,PT09M28.00S,2023-02-16T01:13:01.8Z,2,REGULAR,substitution,out,[],203925,,,1610612748,31,29,2023-02-16T01:13:06Z,1900000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M28.00S,2023-02-16T01:13:01.8Z,2,REGULAR,substitution,in,[],1629661,,,1610612748,31,29,2023-02-16T01:13:06Z,1910000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M19.00S,2023-02-16T01:13:21.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629622,6.1268068331143235,49.01960784313725,1610612748,31,31,2023-02-16T01:13:25Z,1920000,False,5.0,5.0,1,left,M. Strus cutting DUNK (11 PTS) (B. Adebayo 3 AST),"[1629622, 1628389]",1610612748.0,MIA,cutting,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,0.71,Made,,,,,11.0,,,,,,B. Adebayo,1628389.0,3.0,,,,,
194,PT09M06.00S,2023-02-16T01:13:33.4Z,2,REGULAR,2pt,Jump Shot,[],1630560,94.1688567674113,73.0392156862745,1610612751,33,31,2023-02-16T01:13:37Z,1940000,False,115.0,2.0,1,right,C. Thomas 11' pullup Jump Shot (4 PTS),[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Right,11.52,Made,,,,,4.0,,,,,,,,,,,,,
195,PT08M52.00S,2023-02-16T01:13:48.2Z,2,REGULAR,2pt,Jump Shot,[],1629312,6.915243101182654,31.372549019607842,1610612748,33,33,2023-02-16T01:13:56Z,1950000,False,93.0,13.0,1,left,H. Highsmith 9' floating Jump Shot (4 PTS) (J. Bouyea 1 AST),"[1629312, 1631123]",1610612748.0,MIA,floating,,,Highsmith,H. Highsmith,,,,,Mid-Range,8-16 Right,9.39,Made,,,,,4.0,,,,,,J. Bouyea,1631123.0,1.0,,,,,
198,PT08M36.00S,2023-02-16T01:14:19.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,82.34231274638634,44.36274509803921,1610612751,33,33,2023-02-16T01:14:24Z,1980000,False,-28.0,113.0,1,right,MISS C. Thomas 11' floating Shot,[1630560],1610612751.0,BKN,floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,11.7,Missed,,,,,,,,,,,,,,,,,,
199,PT08M33.00S,2023-02-16T01:14:22.2Z,2,REGULAR,rebound,defensive,[],1629312,,,1610612748,33,33,2023-02-16T01:14:24Z,1990000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Center,,,198.0,1.0,1.0,0.0,,,,,,,,,,,,,,
200,PT08M23.00S,2023-02-16T01:14:31.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,15.588042049934298,40.931372549019606,1610612748,33,33,2023-02-16T01:14:37Z,2000000,False,45.0,94.0,1,left,MISS B. Adebayo 10' turnaround Shot,[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,10.43,Missed,,,,,,,,,,,,,,,,,,
201,PT08M18.00S,2023-02-16T01:14:36.3Z,2,REGULAR,rebound,defensive,[],203915,,,1610612751,33,33,2023-02-16T01:14:37Z,2010000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:3),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,200.0,3.0,3.0,0.0,,,,,,,,,,,,,,
202,PT08M13.00S,2023-02-16T01:14:41.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,94.95729303547962,3.9215686274509802,1610612751,33,33,2023-02-16T01:14:46Z,2020000,False,-230.0,-5.0,1,right,MISS C. Johnson running 3PT,[1629661],1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
203,PT08M10.00S,2023-02-16T01:14:44.1Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,33,33,2023-02-16T01:14:46Z,2030000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,,,202.0,6.0,5.0,1.0,,,,,,,,,,,,,,
204,PT08M04.00S,2023-02-16T01:14:50.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628389,7.178055190538765,49.754901960784316,1610612748,33,33,2023-02-16T01:14:56Z,2040000,False,1.0,15.0,1,left,MISS B. Adebayo running Layup - blocked,"[1628389, 1629651]",1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.5,Missed,,,,,,,,,,,,,,Claxton,1629651.0,,,
205,PT08M04.00S,2023-02-16T01:14:50.4Z,2,REGULAR,block,,[],1629651,,,1610612748,33,33,2023-02-16T01:14:52Z,2050000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
206,PT08M00.00S,2023-02-16T01:14:54.4Z,2,REGULAR,rebound,offensive,[],1629622,,,1610612748,33,33,2023-02-16T01:14:56Z,2060000,False,,,0,,M. Strus REBOUND (Off:1 Def:1),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,204.0,2.0,1.0,1.0,,,,,,,,,,,,,,
207,PT07M58.00S,2023-02-16T01:14:56.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629622,7.046649145860711,49.50980392156863,1610612748,33,33,2023-02-16T01:14:59Z,2070000,False,2.0,14.0,1,left,MISS M. Strus putback Layup,[1629622],1610612748.0,MIA,putback,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,1.39,Missed,,,,,,,,,,,,,,,,,,
208,PT07M57.00S,2023-02-16T01:14:57.6Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612751,33,33,2023-02-16T01:14:57Z,2080000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,207.0,2.0,2.0,0.0,,,,,,,,,,,,,,
209,PT07M55.00S,2023-02-16T01:15:00.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626220,94.56307490144546,51.470588235294116,1610612751,35,33,2023-02-16T01:15:04Z,2090000,False,7.0,-1.0,1,right,R. O'Neale running Layup (2 PTS),[1626220],1610612751.0,BKN,running,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,2.0,,,,,,,,,,,,,
210,PT07M44.00S,2023-02-16T01:15:14.2Z,2,REGULAR,foul,personal,[],1629651,,,1610612748,35,33,2023-02-16T01:15:37Z,2100000,False,,,0,,N. Claxton personal FOUL (3 PF),"[1629651, 1628389]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,,,,,1204.0,3.0,0.0,Adebayo,1628389.0,,,,,,,,
212,PT07M44.00S,2023-02-16T01:15:25.7Z,2,REGULAR,substitution,out,[],1631123,,,1610612748,35,33,2023-02-16T01:15:30Z,2120000,False,,,0,,SUB out: J. Bouyea,[1631123],1610612748.0,MIA,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M44.00S,2023-02-16T01:15:25.7Z,2,REGULAR,substitution,in,[],1629216,,,1610612748,35,33,2023-02-16T01:15:30Z,2130000,False,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M44.00S,2023-02-16T01:15:25.7Z,2,REGULAR,substitution,out,[],1629651,,,1610612748,35,33,2023-02-16T01:15:39Z,2140000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M44.00S,2023-02-16T01:15:25.7Z,2,REGULAR,substitution,in,[],1627827,,,1610612748,35,33,2023-02-16T01:15:39Z,2150000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M32.00S,2023-02-16T01:16:01.9Z,2,REGULAR,3pt,Jump Shot,[],1629130,32.802233902759525,49.50980392156863,1610612748,35,33,2023-02-16T01:16:08Z,2160000,False,2.0,256.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,25.58,Missed,,,,,,,,,,,,,,,,,,
217,PT07M26.00S,2023-02-16T01:16:07.9Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,35,33,2023-02-16T01:16:08Z,2170000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,216.0,7.0,5.0,2.0,,,,,,,,,,,,,,
218,PT07M26.00S,2023-02-16T01:16:07.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628389,5.590000152587891,50.0,1610612748,35,33,2023-02-16T01:16:10Z,2180000,False,0.0,0.0,1,left,MISS B. Adebayo tip Layup,[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
219,PT07M26.00S,2023-02-16T01:16:07.6Z,2,REGULAR,rebound,defensive,[],203915,,,1610612751,35,33,2023-02-16T01:16:10Z,2190000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:4),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,218.0,4.0,4.0,0.0,,,,,,,,,,,,,,
220,PT07M24.00S,2023-02-16T01:16:12.4Z,2,REGULAR,foul,personal,['2freethrow'],1629312,,,1610612751,35,33,2023-02-16T01:16:23Z,2200000,False,,,0,,H. Highsmith shooting personal FOUL (1 PF) (Thomas 2 FT),"[1629312, 1630560]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,,,,,1204.0,1.0,0.0,Thomas,1630560.0,,,,,,,,
222,PT07M24.00S,2023-02-16T01:16:34.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630560,,,1610612751,36,33,2023-02-16T01:16:34Z,2220000,False,,,0,,C. Thomas Free Throw 1 of 2 (5 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
223,PT07M24.00S,2023-02-16T01:16:50.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630560,,,1610612751,37,33,2023-02-16T01:16:50Z,2230000,False,,,0,,C. Thomas Free Throw 2 of 2 (6 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
224,PT07M13.00S,2023-02-16T01:17:05.7Z,2,REGULAR,foul,personal,['2freethrow'],1630560,,,1610612748,37,33,2023-02-16T01:17:12Z,2240000,False,,,0,,C. Thomas shooting personal FOUL (1 PF) (Vincent 2 FT),"[1630560, 1629216]",1610612751.0,BKN,shooting,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,,,,,1162.0,1.0,0.0,Vincent,1629216.0,,,,,,,,
226,PT07M13.00S,2023-02-16T01:17:30.5Z,2,REGULAR,freethrow,1 of 2,[],1629216,,,1610612748,37,34,2023-02-16T01:17:30Z,2260000,False,,,0,,G. Vincent Free Throw 1 of 2 (7 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
227,PT07M13.00S,2023-02-16T01:17:31.0Z,2,REGULAR,substitution,out,[],1628389,,,1610612748,37,34,2023-02-16T01:17:40Z,2270000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M13.00S,2023-02-16T01:17:31.0Z,2,REGULAR,substitution,out,[],1629622,,,1610612748,37,34,2023-02-16T01:17:40Z,2280000,False,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M13.00S,2023-02-16T01:17:31.0Z,2,REGULAR,substitution,in,[],202710,,,1610612748,37,34,2023-02-16T01:17:40Z,2290000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M13.00S,2023-02-16T01:17:31.0Z,2,REGULAR,substitution,in,[],1628997,,,1610612748,37,34,2023-02-16T01:17:40Z,2300000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M13.00S,2023-02-16T01:17:53.2Z,2,REGULAR,freethrow,2 of 2,[],1629216,,,1610612748,37,35,2023-02-16T01:17:53Z,2310000,False,,,0,,G. Vincent Free Throw 2 of 2 (8 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
232,PT06M56.00S,2023-02-16T01:18:11.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,86.41590013140605,37.00980392156863,1610612751,39,35,2023-02-16T01:18:15Z,2320000,False,-65.0,75.0,1,right,C. Thomas 9' floating Jump Shot (8 PTS),[1630560],1610612751.0,BKN,floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Left,9.94,Made,,,,,8.0,,,,,,,,,,,,,
233,PT06M44.00S,2023-02-16T01:18:22.7Z,2,REGULAR,3pt,Jump Shot,[],1628997,27.020367936925098,21.568627450980394,1610612748,39,38,2023-02-16T01:18:27Z,2330000,False,142.0,201.0,1,left,C. Martin 24' 3PT  (5 PTS) (D. Robinson 1 AST),"[1628997, 1629130]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,24.66,Made,,,,,5.0,,,,,,D. Robinson,1629130.0,1.0,,,,,
235,PT06M34.00S,2023-02-16T01:18:35.6Z,2,REGULAR,foul,personal,[],1629130,,,1610612751,39,38,2023-02-16T01:18:56Z,2350000,False,,,0,,D. Robinson personal FOUL (2 PF),"[1629130, 1630560]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,,201245.0,2.0,0.0,Thomas,1630560.0,,,,,,,,
237,PT06M34.00S,2023-02-16T01:18:46.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,39,38,2023-02-16T01:18:46Z,2370000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M24.00S,2023-02-16T01:21:47.9Z,2,REGULAR,3pt,Jump Shot,[],1629661,93.9060446780552,96.07843137254902,1610612751,39,38,2023-02-16T01:21:52Z,2380000,False,230.0,5.0,1,right,MISS C. Johnson 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
239,PT06M21.00S,2023-02-16T01:21:50.9Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612748,39,38,2023-02-16T01:21:52Z,2390000,False,,,0,,D. Robinson REBOUND (Off:1 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,,,238.0,2.0,1.0,1.0,,,,,,,,,,,,,,
240,PT06M05.00S,2023-02-16T01:22:07.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,11.908672798948752,38.23529411764706,1610612748,39,40,2023-02-16T01:23:10Z,2400000,False,59.0,59.0,1,left,G. Vincent 8' finger roll Layup (10 PTS),[1629216],1610612748.0,MIA,finger roll,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Right,8.36,Made,,,,,10.0,,,,,,,,,,,,,
241,PT05M44.00S,2023-02-16T01:22:27.6Z,2,REGULAR,3pt,Jump Shot,[],1630560,68.28186596583443,37.254901960784316,1610612751,42,40,2023-02-16T01:22:32Z,2410000,False,-64.0,246.0,1,right,C. Thomas 25' 3PT step back (11 PTS),[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,25.38,Made,,,,,11.0,,,,,,,,,,,,,
242,PT05M34.00S,2023-02-16T01:22:39.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.521024967148489,52.94117647058824,1610612748,42,42,2023-02-16T01:22:44Z,2420000,False,-15.0,9.0,1,left,J. Butler driving Layup (6 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,6.0,,,,,,,,,,,,,
243,PT05M34.00S,2023-02-16T01:22:42.4Z,2,REGULAR,foul,personal,['1freethrow'],1627827,,,1610612748,42,42,2023-02-16T01:23:01Z,2430000,False,,,0,,D. Finney-Smith shooting personal FOUL (1 PF) (Butler 1 FT),"[1627827, 202710]",1610612751.0,BKN,shooting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,201245.0,1.0,0.0,Butler,202710.0,,,,,,,,
245,PT05M34.00S,2023-02-16T01:22:52.0Z,2,REGULAR,substitution,out,[],1626220,,,1610612748,42,42,2023-02-16T01:22:58Z,2450000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M34.00S,2023-02-16T01:22:52.0Z,2,REGULAR,substitution,in,[],1628969,,,1610612748,42,42,2023-02-16T01:22:58Z,2460000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M34.00S,2023-02-16T01:23:10.5Z,2,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,42,43,2023-02-16T01:23:10Z,2470000,False,,,0,,J. Butler Free Throw 1 of 1 (7 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
248,PT05M20.00S,2023-02-16T01:23:32.6Z,2,REGULAR,turnover,traveling,[],1630560,,,1610612751,42,43,2023-02-16T01:23:36Z,2480000,False,,,0,,C. Thomas traveling TURNOVER (1 TO),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,,,,,,,,1162.0,,,,,,,,,,1.0,,
249,PT05M20.00S,2023-02-16T01:23:35.4Z,2,REGULAR,substitution,out,[],203915,,,1610612748,42,43,2023-02-16T01:23:52Z,2490000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M20.00S,2023-02-16T01:23:35.4Z,2,REGULAR,substitution,out,[],1627827,,,1610612748,42,43,2023-02-16T01:23:52Z,2500000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M20.00S,2023-02-16T01:23:35.4Z,2,REGULAR,substitution,in,[],203552,,,1610612748,42,43,2023-02-16T01:23:52Z,2510000,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M20.00S,2023-02-16T01:23:35.4Z,2,REGULAR,substitution,in,[],1627732,,,1610612748,42,43,2023-02-16T01:23:52Z,2520000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
