actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
708,PT00M20.70S,2022-10-28T02:16:59.8Z,5,OVERTIME,foul,personal,[],201142,,,1610612742,123,127,2022-10-28T02:17:31Z,6850000,,,0,,K. Durant personal FOUL (1 PF),"[201142, 1627827]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,203592.0,1.0,0.0,Finney-Smith,1627827.0,,,,,
710,PT00M20.70S,2022-10-28T02:17:35.4Z,5,OVERTIME,timeout,full,['team'],0,,,1610612742,123,127,2022-10-28T02:17:35Z,6870000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,PT00M18.30S,2022-10-28T02:19:13.8Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",201142,,,1610612742,123,127,2022-10-28T02:19:32Z,6880000,,,0,,K. Durant shooting personal FOUL (2 PF) (Finney-Smith 2 FT),"[201142, 1627827]",1610612751.0,BKN,shooting,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202053.0,2.0,0.0,Finney-Smith,1627827.0,,,,,
713,PT00M18.30S,2022-10-28T02:19:38.9Z,5,OVERTIME,freethrow,1 of 2,[],1627827,,,1610612742,123,128,2022-10-28T02:19:38Z,6900000,,,0,,D. Finney-Smith Free Throw 1 of 2 (6 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
714,PT00M18.30S,2022-10-28T02:19:38.9Z,5,OVERTIME,freethrow,2 of 2,[],1627827,,,1610612742,123,128,2022-10-28T02:19:59Z,6910000,,,0,,MISS D. Finney-Smith Free Throw 2 of 2,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
715,PT00M17.90S,2022-10-28T02:19:39.3Z,5,OVERTIME,rebound,defensive,[],1629651,,,1610612751,123,128,2022-10-28T02:19:59Z,6920000,,,0,,N. Claxton REBOUND (Off:3 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,714.0,6.0,3.0,3.0,,,,,,,,,,,,,,
716,PT00M17.90S,2022-10-28T02:19:59.2Z,5,OVERTIME,timeout,full,['team'],0,,,1610612751,123,128,2022-10-28T02:19:59Z,6930000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,PT00M16.50S,2022-10-28T02:21:31.1Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",203493,,,1610612751,123,128,2022-10-28T02:21:46Z,6940000,,,0,,R. Bullock take personal FOUL (3 PF) (Irving 2 FT),"[203493, 202681]",1610612742.0,DAL,take,,,Bullock,R. Bullock,,,,,Mid-Range,16-24 Center,,,,,,,,,,,202053.0,3.0,0.0,Irving,202681.0,,,,,
719,PT00M16.50S,2022-10-28T02:22:00.9Z,5,OVERTIME,freethrow,1 of 2,[],202681,,,1610612751,124,128,2022-10-28T02:22:00Z,6960000,,,0,,K. Irving Free Throw 1 of 2 (38 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,Made,,,,,38.0,,,,,,,,,,,,,
720,PT00M16.50S,2022-10-28T02:22:21.3Z,5,OVERTIME,freethrow,2 of 2,[],202681,,,1610612751,125,128,2022-10-28T02:22:21Z,6970000,,,0,,K. Irving Free Throw 2 of 2 (39 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,Made,,,,,39.0,,,,,,,,,,,,,
721,PT00M07.50S,2022-10-28T02:22:40.8Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1626220,,,1610612742,125,128,2022-10-28T02:23:05Z,6980000,,,0,,R. O'Neale take personal FOUL (5 PF) (Bullock 2 FT),"[1626220, 203493]",1610612751.0,BKN,take,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,203592.0,5.0,0.0,Bullock,203493.0,,,,,
723,PT00M07.50S,2022-10-28T02:23:09.0Z,5,OVERTIME,freethrow,1 of 2,[],203493,,,1610612742,125,128,2022-10-28T02:23:09Z,7000000,,,0,,MISS R. Bullock Free Throw 1 of 2,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
724,PT00M07.50S,2022-10-28T02:23:09.0Z,5,OVERTIME,rebound,offensive,"['deadball', 'team']",0,,,1610612742,125,128,2022-10-28T02:23:09Z,7010000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,723.0,,,,,,,,,,,,,,,,,
725,PT00M07.50S,2022-10-28T02:23:20.8Z,5,OVERTIME,freethrow,2 of 2,[],203493,,,1610612742,125,129,2022-10-28T02:23:20Z,7020000,,,0,,R. Bullock Free Throw 2 of 2 (9 PTS),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
726,PT00M02.30S,2022-10-28T02:23:28.9Z,5,OVERTIME,3pt,Jump Shot,[],201142,30.436925098554536,29.166666666666668,1610612751,125,129,2022-10-28T02:23:39Z,7030000,104.0,234.0,1,left,MISS K. Durant 25' running pullup 3PT,[201142],1610612751.0,BKN,running pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
727,PT00M02.30S,2022-10-28T02:23:28.9Z,5,OVERTIME,rebound,offensive,[],1626220,,,1610612751,125,129,2022-10-28T02:23:39Z,7040000,,,0,,R. O'Neale REBOUND (Off:1 Def:6),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,726.0,7.0,6.0,1.0,,,,,,,,,,,,,,
728,PT00M00.00S,2022-10-28T02:23:37.9Z,5,OVERTIME,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626220,15.325229960578188,39.46078431372549,1610612751,125,129,2022-10-28T02:23:41Z,7050000,53.0,92.0,1,left,MISS R. O'Neale 10' Jump Shot,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,10.57,Missed,,,,,,,,,,,,,,,,,,
729,PT00M00.00S,2022-10-28T02:23:39.6Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612751,125,129,2022-10-28T02:23:39Z,7060000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,728.0,,,,,,,,,,,,,,,,,
730,PT00M00.00S,2022-10-28T02:23:40.3Z,5,OVERTIME,period,end,[],0,,,1610612751,125,129,2022-10-28T02:23:40Z,7070000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,PT00M00.00S,2022-10-28T02:23:45.1Z,5,OVERTIME,game,end,[],0,,,0,125,129,2022-10-28T02:23:45Z,7080000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
