actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
183,PT09M36.00S,2023-01-13T01:03:18.5Z,2,REGULAR,2pt,Jump Shot,[],203552,77.61169513797634,31.127450980392158,1610612751,40,33,2023-01-13T01:03:37Z,1760000,False,-94.0,158.0,1,right,S. Curry 18' Jump Shot (6 PTS) (N. Claxton 1 AST),"[203552, 1629651]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,,,18.41,Made,6.0,N. Claxton,1629651.0,1.0,,,,,,,,,,,,
185,PT09M21.00S,2023-01-13T01:03:34.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,13.748357424441524,38.48039215686275,1610612738,40,33,2023-01-13T01:03:40Z,1780000,False,58.0,77.0,1,left,MISS D. White 9' driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Right,,,9.59,Missed,,,,,,,,,,,,,,,,
186,PT09M21.00S,2023-01-13T01:03:34.3Z,2,REGULAR,rebound,offensive,[],1628401,,,1610612738,40,33,2023-01-13T01:03:40Z,1790000,False,,,0,,D. White REBOUND (Off:1 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,185.0,2.0,1.0,1.0,,,,,,,,
187,PT09M17.00S,2023-01-13T01:03:37.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628401,5.590000152587891,50.0,1610612738,40,33,2023-01-13T01:03:37Z,1800000,False,0.0,0.0,1,left,MISS D. White tip Layup,[1628401],1610612738.0,BOS,tip,,,White,D. White,,,,,Mid-Range,8-16 Left,,,0.0,Missed,,,,,,,,,,,,,,,,
188,PT09M16.00S,2023-01-13T01:03:38.7Z,2,REGULAR,rebound,defensive,[],203925,,,1610612751,40,33,2023-01-13T01:03:38Z,1810000,False,,,0,,J. Harris REBOUND (Off:2 Def:2),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Mid-Range,8-16 Left,,,,,,,,,187.0,4.0,2.0,2.0,,,,,,,,
189,PT09M12.00S,2023-01-13T01:03:46.1Z,2,REGULAR,foul,personal,['2freethrow'],1630202,,,1610612751,40,33,2023-01-13T01:03:58Z,1820000,False,,,0,,P. Pritchard shooting personal FOUL (1 PF) (Irving 2 FT),"[1630202, 202681]",1610612738.0,BOS,shooting,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,200832.0,,,,,,,,,,,,,,1.0,0.0,Irving,202681.0,,
191,PT09M12.00S,2023-01-13T01:04:17.3Z,2,REGULAR,freethrow,1 of 2,[],202681,,,1610612751,40,33,2023-01-13T01:04:17Z,1840000,False,,,0,,MISS K. Irving Free Throw 1 of 2,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
192,PT09M12.00S,2023-01-13T01:04:17.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,40,33,2023-01-13T01:04:17Z,1850000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,191.0,,,,,,,,,,,
193,PT09M12.00S,2023-01-13T01:04:37.3Z,2,REGULAR,freethrow,2 of 2,[],202681,,,1610612751,41,33,2023-01-13T01:04:37Z,1860000,False,,,0,,K. Irving Free Throw 2 of 2 (9 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
194,PT09M06.00S,2023-01-13T01:04:51.7Z,2,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612738,41,33,2023-01-13T01:04:59Z,1870000,False,,,0,,R. O'Neale shooting personal FOUL (1 PF) (White 2 FT),"[1626220, 1628401]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,200832.0,,,,,,,,,,,,,,1.0,0.0,White,1628401.0,,
196,PT09M06.00S,2023-01-13T01:05:16.0Z,2,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,41,34,2023-01-13T01:05:35Z,1890000,False,,,0,,D. White Free Throw 1 of 2 (6 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
197,PT09M06.00S,2023-01-13T01:05:16.0Z,2,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,41,34,2023-01-13T01:05:35Z,1900000,False,,,0,,MISS D. White Free Throw 2 of 2,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
198,PT09M04.00S,2023-01-13T01:05:18.0Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,41,34,2023-01-13T01:05:35Z,1910000,False,,,0,,N. Claxton REBOUND (Off:0 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,197.0,3.0,3.0,0.0,,,,,,,,
199,PT08M42.00S,2023-01-13T01:05:55.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203552,82.7365308804205,62.5,1610612751,43,34,2023-01-13T01:05:59Z,1920000,False,62.0,110.0,1,right,S. Curry 12' pullup Jump Shot (8 PTS),[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,12.63,Made,8.0,,,,,,,,,,,,,,,
200,PT08M29.00S,2023-01-13T01:06:09.1Z,2,REGULAR,3pt,Jump Shot,[],1628401,27.94021024967148,21.813725490196077,1610612738,43,37,2023-01-13T01:06:14Z,1930000,False,141.0,210.0,1,left,D. White 25' 3PT  (9 PTS) (M. Brogdon 1 AST),"[1628401, 1627763]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,25.3,Made,9.0,M. Brogdon,1627763.0,1.0,,,,,,,,,,,,
202,PT08M08.00S,2023-01-13T01:06:29.5Z,2,REGULAR,2pt,Jump Shot,[],203552,75.64060446780552,55.88235294117647,1610612751,43,37,2023-01-13T01:06:33Z,1950000,False,29.0,176.0,1,right,MISS S. Curry 17' pullup Shot,[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,,,17.89,Missed,,,,,,,,,,,,,,,,
203,PT08M06.00S,2023-01-13T01:06:31.5Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,43,37,2023-01-13T01:06:33Z,1960000,False,,,0,,R. Williams III REBOUND (Off:0 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Mid-Range,16-24 Center,,,,,,,,,202.0,2.0,2.0,0.0,,,,,,,,
204,PT07M54.00S,2023-01-13T01:06:44.4Z,2,REGULAR,3pt,Jump Shot,[],1627763,30.042706964520367,66.17647058823529,1610612738,43,37,2023-01-13T01:06:51Z,1970000,False,-81.0,230.0,1,left,MISS M. Brogdon 24' step back 3PT,[1627763],1610612738.0,BOS,step back,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,,,24.37,Missed,,,,,,,,,,,,,,,,
205,PT07M48.00S,2023-01-13T01:06:50.4Z,2,REGULAR,rebound,offensive,[],1630202,,,1610612738,43,37,2023-01-13T01:06:51Z,1980000,False,,,0,,P. Pritchard REBOUND (Off:2 Def:0),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,204.0,2.0,0.0,2.0,,,,,,,,
206,PT07M45.00S,2023-01-13T01:06:53.3Z,2,REGULAR,turnover,lost ball,[],1627763,,,1610612738,43,37,2023-01-13T01:09:13Z,1990000,False,,,0,,M. Brogdon lost ball TURNOVER (1 TO),"[1627763, 1626220]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Right,,1.0,,,,,,,,,,,,,,,,,O'Neale,1626220.0
207,PT07M45.00S,2023-01-13T01:06:53.3Z,2,REGULAR,steal,,[],1626220,,,1610612751,43,37,2023-01-13T01:06:55Z,2000000,False,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
208,PT07M35.00S,2023-01-13T01:07:03.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203925,73.53810775295663,19.11764705882353,1610612751,43,37,2023-01-13T01:07:07Z,2010000,False,-154.0,196.0,1,right,MISS J. Harris 24' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Left Center,,,24.97,Missed,,,,,,,,,,,,,,,,
209,PT07M32.00S,2023-01-13T01:07:06.1Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612738,43,37,2023-01-13T01:07:07Z,2020000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,,,,,,,,,208.0,1.0,1.0,0.0,,,,,,,,
210,PT07M29.00S,2023-01-13T01:07:11.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627763,6.258212877792378,48.529411764705884,1610612738,43,37,2023-01-13T01:17:36Z,2030000,False,7.0,6.0,1,left,MISS M. Brogdon running Layup,[1627763],1610612738.0,BOS,running,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,0.97,Missed,,,,,,,,,,,,,,,,
211,PT07M28.00S,2023-01-13T01:07:12.5Z,2,REGULAR,rebound,offensive,[],1630573,,,1610612738,43,37,2023-01-13T01:17:36Z,2040000,False,,,0,,S. Hauser REBOUND (Off:1 Def:0),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,,,,,,,210.0,1.0,0.0,1.0,,,,,,,,
212,PT07M27.00S,2023-01-13T01:07:16.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630573,5.590000152587891,50.0,1610612738,43,39,2023-01-13T01:17:57Z,2050000,False,0.0,0.0,1,left,S. Hauser tip Layup (2 PTS),[1630573],1610612738.0,BOS,tip,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,0.0,Made,2.0,,,,,,,,,,,,,,,
213,PT07M07.00S,2023-01-13T01:07:31.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,91.40932982917214,40.68627450980392,1610612751,43,39,2023-01-13T01:18:14Z,2060000,False,-47.0,28.0,1,right,MISS N. Claxton cutting Layup,[1629651],1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,5.45,Missed,,,,,,,,,,,,,,,,
214,PT07M04.00S,2023-01-13T01:07:34.9Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612738,43,39,2023-01-13T01:07:38Z,2070000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:2),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,213.0,2.0,2.0,0.0,,,,,,,,
215,PT07M00.00S,2023-01-13T01:07:38.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,3.235873850197109,96.81372549019608,1610612738,43,42,2023-01-13T01:18:37Z,2080000,False,-234.0,-22.0,1,left,P. Pritchard 3PT running (3 PTS) (S. Hauser 2 AST),"[1630202, 1630573]",1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,,,23.51,Made,3.0,S. Hauser,1630573.0,2.0,,,,,,,,,,,,
217,PT06M58.00S,2023-01-13T01:07:46.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,43,42,2023-01-13T01:07:46Z,2100000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M58.00S,2023-01-13T01:07:50.7Z,2,REGULAR,substitution,out,[],1629651,,,1610612751,43,42,2023-01-13T01:11:01Z,2110000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M58.00S,2023-01-13T01:07:50.7Z,2,REGULAR,substitution,out,[],203925,,,1610612751,43,42,2023-01-13T01:11:01Z,2120000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M58.00S,2023-01-13T01:07:50.7Z,2,REGULAR,substitution,out,[],202681,,,1610612751,43,42,2023-01-13T01:11:01Z,2130000,False,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M58.00S,2023-01-13T01:07:50.7Z,2,REGULAR,substitution,out,[],1630202,,,1610612751,43,42,2023-01-13T01:11:01Z,2140000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M58.00S,2023-01-13T01:07:50.7Z,2,REGULAR,substitution,out,[],1630573,,,1610612751,43,42,2023-01-13T01:11:01Z,2150000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M58.00S,2023-01-13T01:07:50.7Z,2,REGULAR,substitution,out,[],1629057,,,1610612751,43,42,2023-01-13T01:11:01Z,2160000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M58.00S,2023-01-13T01:07:50.7Z,2,REGULAR,substitution,out,[],1628401,,,1610612751,43,42,2023-01-13T01:11:01Z,2170000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M58.00S,2023-01-13T01:07:50.7Z,2,REGULAR,substitution,in,[],203933,,,1610612751,43,42,2023-01-13T01:11:01Z,2180000,False,,,0,,SUB in: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M58.00S,2023-01-13T01:07:50.7Z,2,REGULAR,substitution,in,[],1627732,,,1610612751,43,42,2023-01-13T01:11:01Z,2190000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M58.00S,2023-01-13T01:07:50.7Z,2,REGULAR,substitution,in,[],1629139,,,1610612751,43,42,2023-01-13T01:11:01Z,2200000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M58.00S,2023-01-13T01:07:50.7Z,2,REGULAR,substitution,in,[],1628436,,,1610612751,43,42,2023-01-13T01:11:01Z,2210000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M58.00S,2023-01-13T01:07:50.7Z,2,REGULAR,substitution,in,[],1629684,,,1610612751,43,42,2023-01-13T01:11:01Z,2220000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M58.00S,2023-01-13T01:07:50.7Z,2,REGULAR,substitution,in,[],1628369,,,1610612751,43,42,2023-01-13T01:11:01Z,2230000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M58.00S,2023-01-13T01:07:50.7Z,2,REGULAR,substitution,in,[],203935,,,1610612751,43,42,2023-01-13T01:11:01Z,2240000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M38.00S,2023-01-13T01:11:31.9Z,2,REGULAR,2pt,Jump Shot,[],1626220,78.9257555847569,60.78431372549019,1610612751,43,42,2023-01-13T01:11:37Z,2250000,False,54.0,146.0,1,right,MISS R. O'Neale 15' pullup Shot,[1626220],1610612751.0,BKN,pullup,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Center,,,15.53,Missed,,,,,,,,,,,,,,,,
233,PT06M33.00S,2023-01-13T01:11:36.9Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612738,43,42,2023-01-13T01:11:37Z,2260000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:3),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Center,,,,,,,,,232.0,3.0,3.0,0.0,,,,,,,,
234,PT06M22.00S,2023-01-13T01:11:47.4Z,2,REGULAR,2pt,Jump Shot,[],1628369,5.469776609724048,14.215686274509803,1610612738,43,42,2023-01-13T01:11:52Z,2270000,False,179.0,-1.0,1,left,MISS J. Tatum 17' turnaround Shot,[1628369],1610612738.0,BOS,turnaround,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right,,,17.89,Missed,,,,,,,,,,,,,,,,
235,PT06M19.00S,2023-01-13T01:11:50.4Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612751,43,42,2023-01-13T01:11:52Z,2280000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Right,,,,,,,,,234.0,3.0,3.0,0.0,,,,,,,,
236,PT06M12.00S,2023-01-13T01:11:57.8Z,2,REGULAR,3pt,Jump Shot,[],203552,71.96123521681997,77.20588235294117,1610612751,46,42,2023-01-13T01:12:09Z,2290000,False,136.0,211.0,1,right,S. Curry 25' 3PT pullup (11 PTS) (B. Simmons 8 AST),"[203552, 1627732]",1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,25.11,Made,11.0,B. Simmons,1627732.0,8.0,,,,,,,,,,,,
238,PT05M57.00S,2023-01-13T01:12:13.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,5.995400788436268,49.754901960784316,1610612738,46,44,2023-01-13T01:12:21Z,2310000,False,1.0,4.0,1,left,L. Kornet alley-oop DUNK (9 PTS) (M. Smart 6 AST),"[1628436, 203935]",1610612738.0,BOS,alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,0.41,Made,9.0,M. Smart,203935.0,6.0,,,,,,,,,,,,
240,PT05M42.00S,2023-01-13T01:12:27.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627732,88.38699080157687,60.049019607843135,1610612751,46,44,2023-01-13T01:21:11Z,2330000,False,50.0,57.0,1,right,MISS B. Simmons 7' driving Hook,[1627732],1610612751.0,BKN,driving,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,7.57,Missed,,,,,,,,,,,,,,,,
241,PT05M40.00S,2023-01-13T01:12:29.4Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,46,44,2023-01-13T01:12:37Z,2340000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,240.0,3.0,3.0,0.0,,,,,,,,
242,PT05M40.00S,2023-01-13T01:12:36.7Z,2,REGULAR,foul,personal,[],1627732,,,1610612738,46,44,2023-01-13T01:12:57Z,2350000,False,,,0,,B. Simmons personal FOUL (2 PF),"[1627732, 1628369]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,8-16 Right,200832.0,,,,,,,,,,,,,,2.0,0.0,Tatum,1628369.0,,
244,PT05M28.00S,2023-01-13T01:12:55.1Z,2,REGULAR,3pt,Jump Shot,[],203935,30.56833114323259,36.27450980392157,1610612738,46,44,2023-01-13T01:21:40Z,2370000,False,69.0,235.0,1,left,MISS M. Smart 24' pullup 3PT,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,24.46,Missed,,,,,,,,,,,,,,,,
245,PT05M24.00S,2023-01-13T01:12:59.1Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612751,46,44,2023-01-13T01:13:01Z,2380000,False,,,0,,B. Simmons REBOUND (Off:0 Def:4),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Center,,,,,,,,,244.0,4.0,4.0,0.0,,,,,,,,
246,PT05M17.00S,2023-01-13T01:13:10.4Z,2,REGULAR,foul,offensive,[],203552,,,1610612751,46,44,2023-01-13T01:13:20Z,2390000,False,,,0,,S. Curry offensive FOUL (1 PF),"[203552, 1627763]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,200832.0,,,,,,,,,,,,,,1.0,0.0,Brogdon,1627763.0,,
248,PT05M17.00S,2023-01-13T01:13:10.4Z,2,REGULAR,turnover,offensive foul,[],203552,,,1610612751,46,44,2023-01-13T01:13:10Z,2410000,False,,,0,,S. Curry offensive foul TURNOVER (2 TO),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,200832.0,2.0,,,,,,,,,,,,,,,,,,
249,PT04M59.00S,2023-01-13T01:13:38.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203935,25.18068331143233,84.06862745098039,1610612738,46,44,2023-01-13T01:13:43Z,2420000,False,-170.0,184.0,1,left,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,25.09,Missed,,,,,,,,,,,,,,,,
250,PT04M56.00S,2023-01-13T01:13:41.7Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,46,44,2023-01-13T01:13:43Z,2430000,False,,,0,,L. Kornet REBOUND (Off:2 Def:0),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Left Center,,,,,,,,,249.0,2.0,0.0,2.0,,,,,,,,
251,PT04M54.00S,2023-01-13T01:13:43.2Z,2,REGULAR,turnover,lost ball,[],1628436,,,1610612738,46,44,2023-01-13T01:13:47Z,2440000,False,,,0,,L. Kornet lost ball TURNOVER (1 TO),"[1628436, 1627732]",1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,Simmons,1627732.0
252,PT04M54.00S,2023-01-13T01:13:43.2Z,2,REGULAR,steal,,[],1627732,,,1610612751,46,44,2023-01-13T01:13:44Z,2450000,False,,,0,,B. Simmons STEAL (1 STL),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
253,PT04M49.00S,2023-01-13T01:13:47.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203933,93.77463863337714,64.2156862745098,1610612751,48,44,2023-01-13T01:22:29Z,2460000,False,71.0,6.0,1,right,T. Warren 7' running Layup (9 PTS) (B. Simmons 9 AST),"[203933, 1627732]",1610612751.0,BKN,running,,,Warren,T. Warren,,,,,In The Paint (Non-RA),0-8 Center,,,7.14,Made,9.0,B. Simmons,1627732.0,9.0,,,,,,,,,,,,
255,PT04M36.00S,2023-01-13T01:14:02.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,6.258212877792378,54.41176470588235,1610612738,48,44,2023-01-13T01:14:05Z,2480000,False,-22.0,6.0,1,left,MISS M. Brogdon driving Layup - blocked,"[1627763, 1626220]",1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,2.3,Missed,,,,,,,,,O'Neale,1626220.0,,,,,,
256,PT04M36.00S,2023-01-13T01:14:02.2Z,2,REGULAR,block,,[],1626220,,,1610612738,48,44,2023-01-13T01:14:04Z,2490000,False,,,0,,R. O'Neale BLOCK (1 BLK),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
257,PT04M33.00S,2023-01-13T01:14:05.2Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612751,48,44,2023-01-13T01:14:05Z,2500000,False,,,0,,B. Simmons REBOUND (Off:0 Def:5),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,,,,,,255.0,5.0,5.0,0.0,,,,,,,,
258,PT04M30.00S,2023-01-13T01:14:07.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203933,94.82588699080158,51.71568627450981,1610612751,50,44,2023-01-13T01:14:14Z,2510000,False,9.0,-4.0,1,right,T. Warren running Layup (11 PTS) (B. Simmons 10 AST),"[203933, 1627732]",1610612751.0,BKN,running,,,Warren,T. Warren,,,,,Restricted Area,0-8 Center,,,0.94,Made,11.0,B. Simmons,1627732.0,10.0,,,,,,,,,,,,
260,PT04M14.00S,2023-01-13T01:14:23.2Z,2,REGULAR,3pt,Jump Shot,[],1628369,34.510512483574246,48.77450980392157,1610612738,50,44,2023-01-13T01:14:47Z,2530000,False,6.0,272.0,1,left,MISS J. Tatum 27' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,27.2,Missed,,,,,,,,,,,,,,,,
261,PT04M12.00S,2023-01-13T01:14:25.2Z,2,REGULAR,rebound,offensive,[],203935,,,1610612738,50,44,2023-01-13T01:14:47Z,2540000,False,,,0,,M. Smart REBOUND (Off:2 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,,,260.0,4.0,2.0,2.0,,,,,,,,
262,PT04M12.00S,2023-01-13T01:14:27.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203935,6.915243101182654,47.05882352941176,1610612738,50,44,2023-01-13T01:23:45Z,2550000,False,15.0,13.0,1,left,MISS M. Smart tip Layup,[203935],1610612738.0,BOS,tip,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,1.93,Missed,,,,,,,,,,,,,,,,
263,PT04M12.00S,2023-01-13T01:14:27.7Z,2,REGULAR,rebound,offensive,[],203935,,,1610612738,50,44,2023-01-13T01:23:45Z,2560000,False,,,0,,M. Smart REBOUND (Off:3 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,,262.0,5.0,2.0,3.0,,,,,,,,
