actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
162,PT10M33.00S,2023-02-10T01:07:42.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,91.40932982917214,50.73529411764706,1610612741,19,32,2023-02-10T01:07:47Z,1620000,False,4.0,28.0,1,right,MISS A. Drummond putback Layup,[203083],1610612741.0,CHI,putback,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,2.85,Missed,,,,,,,,,,,,,,,,,,
163,PT10M30.00S,2023-02-10T01:07:45.8Z,2,REGULAR,rebound,defensive,[],201988,,,1610612751,19,32,2023-02-10T01:07:47Z,1630000,False,,,0,,P. Mills REBOUND (Off:1 Def:1),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,Restricted Area,0-8 Center,,,162.0,2.0,1.0,1.0,,,,,,,,,,,,,,
164,PT10M28.00S,2023-02-10T01:07:47.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203925,27.020367936925098,23.03921568627451,1610612751,22,32,2023-02-10T01:07:56Z,1640000,False,135.0,201.0,1,left,J. Harris 24' 3PT running (3 PTS) (P. Mills 2 AST),"[203925, 201988]",1610612751.0,BKN,running,,,Harris,J. Harris,,,,,Above the Break 3,24+ Right Center,24.24,Made,,,,,3.0,P. Mills,201988.0,2.0,,,,,,,,,,
167,PT10M10.00S,2023-02-10T01:08:07.5Z,2,REGULAR,turnover,bad pass,[],201942,,,1610612741,22,32,2023-02-10T01:08:11Z,1670000,False,,,0,,D. DeRozan bad pass TURNOVER (2 TO),"[201942, 1629139]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2.0,Watanabe,1629139.0,,,,,,,
168,PT10M10.00S,2023-02-10T01:08:07.5Z,2,REGULAR,steal,,[],1629139,,,1610612751,22,32,2023-02-10T01:08:09Z,1680000,False,,,0,,Y. Watanabe STEAL (1 STL),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
169,PT10M10.00S,2023-02-10T01:08:10.5Z,2,REGULAR,turnover,out-of-bounds,[],1629139,,,1610612751,22,32,2023-02-10T01:08:18Z,1690000,False,,,0,,Y. Watanabe bad pass out-of-bounds TURNOVER (1 TO),[1629139],1610612751.0,BKN,bad pass,,,Watanabe,Y. Watanabe,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1.0,,,2530.0,,,,,,
170,PT10M10.00S,2023-02-10T01:08:17.0Z,2,REGULAR,substitution,out,[],201988,,,1610612741,22,32,2023-02-10T01:08:29Z,1700000,False,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT10M10.00S,2023-02-10T01:08:17.0Z,2,REGULAR,substitution,out,[],1627732,,,1610612741,22,32,2023-02-10T01:08:29Z,1710000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M10.00S,2023-02-10T01:08:17.0Z,2,REGULAR,substitution,out,[],203925,,,1610612741,22,32,2023-02-10T01:08:29Z,1720000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT10M10.00S,2023-02-10T01:08:17.0Z,2,REGULAR,substitution,out,[],1630560,,,1610612741,22,32,2023-02-10T01:08:29Z,1730000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT10M10.00S,2023-02-10T01:08:17.0Z,2,REGULAR,substitution,in,[],1627827,,,1610612741,22,32,2023-02-10T01:08:29Z,1740000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT10M10.00S,2023-02-10T01:08:17.0Z,2,REGULAR,substitution,in,[],1630549,,,1610612741,22,32,2023-02-10T01:08:29Z,1750000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT10M10.00S,2023-02-10T01:08:17.0Z,2,REGULAR,substitution,in,[],1626220,,,1610612741,22,32,2023-02-10T01:08:29Z,1760000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M10.00S,2023-02-10T01:08:17.0Z,2,REGULAR,substitution,in,[],203915,,,1610612741,22,32,2023-02-10T01:08:29Z,1770000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M10.00S,2023-02-10T01:08:17.0Z,2,REGULAR,substitution,out,[],1627936,,,1610612741,22,32,2023-02-10T01:08:45Z,1780000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT10M10.00S,2023-02-10T01:08:17.0Z,2,REGULAR,substitution,in,[],1630172,,,1610612741,22,32,2023-02-10T01:08:45Z,1790000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT09M54.00S,2023-02-10T01:08:45.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630172,84.05059132720105,57.84313725490197,1610612741,22,32,2023-02-10T01:08:51Z,1800000,False,39.0,97.0,1,right,MISS P. Williams 10' pullup Shot,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Center,10.5,Missed,,,,,,,,,,,,,,,,,,
181,PT09M54.00S,2023-02-10T01:08:45.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,22,32,2023-02-10T01:08:51Z,1810000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,180.0,,,,,,,,,,,,,,,,,
182,PT09M54.00S,2023-02-10T01:08:50.9Z,2,REGULAR,foul,personal,[],1626220,,,1610612741,22,32,2023-02-10T01:09:00Z,1820000,False,,,0,,R. O'Neale loose ball personal FOUL (2 PF),"[1626220, 203083]",1610612751.0,BKN,loose ball,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1198.0,,,2.0,0.0,Drummond,203083.0
184,PT09M43.00S,2023-02-10T01:09:16.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629632,82.86793692509855,55.63725490196079,1610612741,22,34,2023-02-10T01:09:33Z,1840000,False,28.0,109.0,1,right,C. White 11' fadeaway Jump Shot (2 PTS),[1629632],1610612741.0,CHI,fadeaway,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,11.21,Made,,,,,2.0,,,,,,,,,,,,,
185,PT09M29.00S,2023-02-10T01:09:30.0Z,2,REGULAR,2pt,Jump Shot,[],203915,19.004599211563733,28.921568627450984,1610612751,22,34,2023-02-10T01:09:36Z,1850000,False,105.0,126.0,1,left,MISS S. Dinwiddie 16' pullup Shot,[203915],1610612751.0,BKN,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Right Center,16.43,Missed,,,,,,,,,,,,,,,,,,
186,PT09M29.00S,2023-02-10T01:09:30.0Z,2,REGULAR,rebound,offensive,[],203915,,,1610612751,22,34,2023-02-10T01:09:36Z,1860000,False,,,0,,S. Dinwiddie REBOUND (Off:1 Def:2),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Right Center,,,185.0,3.0,2.0,1.0,,,,,,,,,,,,,,
187,PT09M23.00S,2023-02-10T01:09:37.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626220,28.33442838370565,75.49019607843137,1610612751,25,34,2023-02-10T01:09:41Z,1870000,False,-127.0,214.0,1,left,R. O'Neale 24' 3PT  (3 PTS) (Y. Watanabe 1 AST),"[1626220, 1629139]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,24.89,Made,,,,,3.0,Y. Watanabe,1629139.0,1.0,,,,,,,,,,
189,PT09M03.00S,2023-02-10T01:09:56.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,93.64323258869908,44.11764705882353,1610612741,25,34,2023-02-10T01:10:00Z,1890000,False,-29.0,7.0,1,right,MISS A. Drummond driving Layup,[203083],1610612741.0,CHI,driving,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
190,PT09M01.00S,2023-02-10T01:09:58.3Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,25,34,2023-02-10T01:10:00Z,1900000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,189.0,3.0,1.0,2.0,,,,,,,,,,,,,,
191,PT08M52.00S,2023-02-10T01:10:08.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627827,6.389618922470433,44.11764705882353,1610612751,25,34,2023-02-10T01:10:13Z,1910000,False,29.0,8.0,1,left,MISS D. Finney-Smith driving DUNK - blocked,"[1627827, 201942]",1610612751.0,BKN,driving,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,DeRozan,201942.0,,,,
192,PT08M52.00S,2023-02-10T01:10:08.8Z,2,REGULAR,block,,[],201942,,,1610612751,25,34,2023-02-10T01:10:11Z,1920000,False,,,0,,D. DeRozan BLOCK (1 BLK),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
193,PT08M52.00S,2023-02-10T01:10:08.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,25,34,2023-02-10T01:10:13Z,1930000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,191.0,,,,,,,,,,,,,,,,,
195,PT08M49.00S,2023-02-10T01:10:33.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,6.915243101182654,45.34313725490196,1610612751,25,34,2023-02-10T01:10:37Z,1950000,False,23.0,13.0,1,left,MISS D. Sharpe cutting Layup,[1630549],1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,2.64,Missed,,,,,,,,,,,,,,,,,,
196,PT08M46.00S,2023-02-10T01:10:36.1Z,2,REGULAR,rebound,offensive,[],1627827,,,1610612751,25,34,2023-02-10T01:10:37Z,1960000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:2),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,195.0,3.0,2.0,1.0,,,,,,,,,,,,,,
197,PT08M44.00S,2023-02-10T01:10:37.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629139,12.959921156373195,37.5,1610612751,25,34,2023-02-10T01:10:43Z,1970000,False,62.0,69.0,1,left,MISS Y. Watanabe 9' floating Shot,[1629139],1610612751.0,BKN,floating,,,Watanabe,Y. Watanabe,,,,,In The Paint (Non-RA),8-16 Right,9.33,Missed,,,,,,,,,,,,,,,,,,
198,PT08M42.00S,2023-02-10T01:10:39.6Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,25,34,2023-02-10T01:10:43Z,1980000,False,,,0,,D. Sharpe REBOUND (Off:3 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Right,,,197.0,4.0,1.0,3.0,,,,,,,,,,,,,,
199,PT08M40.00S,2023-02-10T01:10:41.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630549,7.30946123521682,49.26470588235294,1610612751,27,34,2023-02-10T01:10:48Z,1990000,False,4.0,16.0,1,left,D. Sharpe putback DUNK (4 PTS),[1630549],1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,4.0,,,,,,,,,,,,,
200,PT08M28.00S,2023-02-10T01:10:53.2Z,2,REGULAR,2pt,Jump Shot,[],201609,93.9060446780552,85.7843137254902,1610612741,27,34,2023-02-10T01:11:20Z,2000000,False,179.0,5.0,1,right,MISS G. Dragic 17' step back Shot,[201609],1610612741.0,CHI,step back,,,Dragic,G. Dragic,,,,,Mid-Range,16-24 Right,17.9,Missed,,,,,,,,,,,,,,,,,,
201,PT08M24.00S,2023-02-10T01:10:57.2Z,2,REGULAR,rebound,defensive,[],203915,,,1610612751,27,34,2023-02-10T01:10:58Z,2010000,False,,,0,,S. Dinwiddie REBOUND (Off:1 Def:3),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Right,,,200.0,4.0,3.0,1.0,,,,,,,,,,,,,,
202,PT08M20.00S,2023-02-10T01:11:02.0Z,2,REGULAR,3pt,Jump Shot,[],1629139,32.40801576872536,46.32352941176471,1610612751,30,34,2023-02-10T01:11:27Z,2020000,False,18.0,252.0,1,left,Y. Watanabe 25' 3PT  (3 PTS) (R. O'Neale 1 AST),"[1629139, 1626220]",1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Above the Break 3,24+ Center,25.28,Made,,,,,3.0,R. O'Neale,1626220.0,1.0,,,,,,,,,,
204,PT08M18.00S,2023-02-10T01:11:10.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,30,34,2023-02-10T01:11:10Z,2040000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M18.00S,2023-02-10T01:11:11.5Z,2,REGULAR,substitution,out,[],203083,,,1610612741,30,34,2023-02-10T01:14:14Z,2050000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M18.00S,2023-02-10T01:11:11.5Z,2,REGULAR,substitution,out,[],201609,,,1610612741,30,34,2023-02-10T01:14:14Z,2060000,False,,,0,,SUB out: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M18.00S,2023-02-10T01:11:11.5Z,2,REGULAR,substitution,in,[],202696,,,1610612741,30,34,2023-02-10T01:14:14Z,2070000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M18.00S,2023-02-10T01:11:11.5Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,30,34,2023-02-10T01:14:14Z,2080000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M02.00S,2023-02-10T01:14:48.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,84.57621550591328,43.38235294117647,1610612741,30,36,2023-02-10T01:15:09Z,2090000,False,-33.0,92.0,1,right,N. Vucevic 9' driving floating Jump Shot (8 PTS),[202696],1610612741.0,CHI,driving floating,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,9.82,Made,,,,,8.0,,,,,,,,,,,,,
210,PT07M44.00S,2023-02-10T01:15:05.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,9.017739816031538,40.19607843137255,1610612751,32,36,2023-02-10T01:15:08Z,2100000,False,49.0,32.0,1,left,S. Dinwiddie driving floating bank Jump Shot (5 PTS) (Y. Watanabe 2 AST),"[203915, 1629139]",1610612751.0,BKN,driving floating bank,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,5.87,Made,,,,,5.0,Y. Watanabe,1629139.0,2.0,,,,,,,,,,
212,PT07M38.00S,2023-02-10T01:15:17.0Z,2,REGULAR,foul,personal,[],1629139,,,1610612741,32,36,2023-02-10T01:15:25Z,2120000,False,,,0,,Y. Watanabe personal FOUL (1 PF),"[1629139, 1629632]",1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,2530.0,,,1.0,0.0,White,1629632.0
214,PT07M38.00S,2023-02-10T01:15:22.4Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,32,36,2023-02-10T01:15:26Z,2140000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M38.00S,2023-02-10T01:15:22.4Z,2,REGULAR,substitution,in,[],203897,,,1610612741,32,36,2023-02-10T01:15:26Z,2150000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M28.00S,2023-02-10T01:15:49.5Z,2,REGULAR,foul,personal,[],1630549,,,1610612741,32,36,2023-02-10T01:16:51Z,2160000,False,,,0,,D. Sharpe personal FOUL (1 PF),"[1630549, 202696]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,2530.0,,,1.0,0.0,Vucevic,202696.0
218,PT07M20.00S,2023-02-10T01:16:16.6Z,2,REGULAR,2pt,Jump Shot,[],201942,76.82325886990802,48.77450980392157,1610612741,32,38,2023-02-10T01:16:20Z,2180000,False,-6.0,165.0,1,right,D. DeRozan 16' pullup Jump Shot (4 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,16.55,Made,,,,,4.0,,,,,,,,,,,,,
219,PT06M59.00S,2023-02-10T01:16:37.4Z,2,REGULAR,turnover,lost ball,[],1630549,,,1610612751,32,38,2023-02-10T01:16:41Z,2190000,False,,,0,,D. Sharpe lost ball TURNOVER (1 TO),"[1630549, 1630172]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1.0,Williams,1630172.0,,,,,,,
220,PT06M59.00S,2023-02-10T01:16:37.4Z,2,REGULAR,steal,,[],1630172,,,1610612741,32,38,2023-02-10T01:16:39Z,2200000,False,,,0,,P. Williams STEAL (1 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
221,PT06M46.00S,2023-02-10T01:16:52.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203897,71.56701708278581,39.950980392156865,1610612741,32,38,2023-02-10T01:17:24Z,2210000,False,-50.0,215.0,1,right,MISS Z. LaVine 22' step back Shot,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Center,22.06,Missed,,,,,,,,,,,,,,,,,,
222,PT06M45.00S,2023-02-10T01:16:53.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,32,38,2023-02-10T01:17:24Z,2220000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,16-24 Center,,,221.0,,,,,,,,,,,,,,,,,
223,PT06M45.00S,2023-02-10T01:16:56.6Z,2,REGULAR,foul,personal,[],1630549,,,1610612741,32,38,2023-02-10T01:17:02Z,2230000,False,,,0,,D. Sharpe loose ball personal FOUL (2 PF),"[1630549, 202696]",1610612751.0,BKN,loose ball,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1198.0,,,2.0,0.0,Vucevic,202696.0
225,PT06M38.00S,2023-02-10T01:17:21.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",201942,80.1084099868594,34.31372549019608,1610612741,32,38,2023-02-10T01:17:26Z,2250000,False,-78.0,134.0,1,right,MISS D. DeRozan 15' turnaround Shot,[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Left,15.57,Missed,,,,,,,,,,,,,,,,,,
226,PT06M38.00S,2023-02-10T01:17:21.4Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,32,38,2023-02-10T01:17:26Z,2260000,False,,,0,,D. Sharpe REBOUND (Off:3 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Left,,,225.0,5.0,2.0,3.0,,,,,,,,,,,,,,
227,PT06M17.00S,2023-02-10T01:17:42.4Z,2,REGULAR,3pt,Jump Shot,[],203915,31.750985545335087,37.99019607843137,1610612751,32,38,2023-02-10T01:17:47Z,2270000,False,60.0,246.0,1,left,MISS S. Dinwiddie 25' pullup 3PT,[203915],1610612751.0,BKN,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,25.32,Missed,,,,,,,,,,,,,,,,,,
228,PT06M12.00S,2023-02-10T01:17:47.4Z,2,REGULAR,rebound,offensive,[],1627827,,,1610612751,32,38,2023-02-10T01:17:47Z,2280000,False,,,0,,D. Finney-Smith REBOUND (Off:2 Def:2),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,227.0,4.0,2.0,2.0,,,,,,,,,,,,,,
229,PT06M11.00S,2023-02-10T01:17:48.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,7.046649145860711,3.9215686274509802,1610612751,32,38,2023-02-10T01:18:13Z,2290000,False,230.0,14.0,1,left,MISS D. Finney-Smith 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,23.08,Missed,,,,,,,,,,,,,,,,,,
230,PT06M09.00S,2023-02-10T01:17:50.4Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,32,38,2023-02-10T01:17:52Z,2300000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Right Corner 3,24+ Right,,,229.0,7.0,7.0,0.0,,,,,,,,,,,,,,
231,PT06M04.00S,2023-02-10T01:17:55.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203897,93.77463863337714,45.34313725490196,1610612741,32,40,2023-02-10T01:18:01Z,2310000,False,-23.0,6.0,1,right,Z. LaVine running Layup (14 PTS),[203897],1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,2.41,Made,,,,,14.0,,,,,,,,,,,,,
233,PT05M56.00S,2023-02-10T01:18:06.6Z,2,REGULAR,substitution,out,[],1629139,,,1610612751,32,40,2023-02-10T01:18:20Z,2330000,False,,,0,,SUB out: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M56.00S,2023-02-10T01:18:06.6Z,2,REGULAR,substitution,out,[],1630549,,,1610612751,32,40,2023-02-10T01:18:20Z,2340000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M56.00S,2023-02-10T01:18:06.6Z,2,REGULAR,substitution,in,[],203925,,,1610612751,32,40,2023-02-10T01:18:20Z,2350000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M56.00S,2023-02-10T01:18:06.6Z,2,REGULAR,substitution,in,[],1627732,,,1610612751,32,40,2023-02-10T01:18:20Z,2360000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M37.00S,2023-02-10T01:18:49.4Z,2,REGULAR,3pt,Jump Shot,[],203915,31.09395532194481,59.55882352941176,1610612751,32,40,2023-02-10T01:19:52Z,2380000,False,-48.0,240.0,1,left,MISS S. Dinwiddie 24' pullup 3PT,[203915],1610612751.0,BKN,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,24.45,Missed,,,,,,,,,,,,,,,,,,
239,PT05M37.00S,2023-02-10T01:18:49.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,32,40,2023-02-10T01:19:25Z,2390000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,238.0,,,,,,,,,,,,,,,,,
241,PT05M37.00S,2023-02-10T01:18:57.0Z,2,REGULAR,substitution,out,[],201942,,,1610612741,32,40,2023-02-10T01:19:03Z,2410000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M37.00S,2023-02-10T01:18:57.0Z,2,REGULAR,substitution,in,[],1627936,,,1610612741,32,40,2023-02-10T01:19:03Z,2420000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M22.00S,2023-02-10T01:19:17.0Z,2,REGULAR,2pt,Jump Shot,[],1630172,78.40013140604468,26.715686274509803,1610612741,32,40,2023-02-10T01:19:23Z,2430000,False,-116.0,151.0,1,right,MISS P. Williams 19' pullup Shot,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Mid-Range,16-24 Left Center,19.03,Missed,,,,,,,,,,,,,,,,,,
244,PT05M18.00S,2023-02-10T01:19:21.0Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612751,32,40,2023-02-10T01:19:23Z,2440000,False,,,0,,B. Simmons REBOUND (Off:0 Def:2),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Left Center,,,243.0,2.0,2.0,0.0,,,,,,,,,,,,,,
245,PT05M08.00S,2023-02-10T01:19:30.1Z,2,REGULAR,3pt,Jump Shot,[],203925,8.886333771353483,4.166666666666666,1610612751,35,40,2023-02-10T01:19:33Z,2450000,False,229.0,31.0,1,left,J. Harris 3PT  (6 PTS) (R. O'Neale 2 AST),"[203925, 1626220]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,Right Corner 3,24+ Right,23.13,Made,,,,,6.0,R. O'Neale,1626220.0,2.0,,,,,,,,,,
