actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
86,PT04M43.00S,2022-11-29T00:54:34.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627732,94.30026281208936,50.245098039215684,1610612751,18,16,2022-11-29T00:54:39Z,850000,False,1.0,1.0,1,right,MISS B. Simmons Layup - blocked,"[1627732, 203914]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,0.16,Missed,,,,,,,,,,,,,,,,,Harris,203914.0
87,PT04M43.00S,2022-11-29T00:54:34.6Z,1,REGULAR,block,,[],203914,,,1610612751,18,16,2022-11-29T00:54:37Z,860000,False,,,0,,G. Harris BLOCK (1 BLK),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
88,PT04M40.00S,2022-11-29T00:54:37.6Z,1,REGULAR,rebound,offensive,[],1627732,,,1610612751,18,16,2022-11-29T00:54:39Z,870000,False,,,0,,B. Simmons REBOUND (Off:1 Def:2),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,86.0,3.0,2.0,1.0,,,,,,,,,,,,,
89,PT04M39.00S,2022-11-29T00:54:38.6Z,1,REGULAR,turnover,bad pass,[],1627732,,,1610612751,18,16,2022-11-29T00:54:41Z,880000,False,,,0,,B. Simmons bad pass TURNOVER (1 TO),"[1627732, 1629626]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Bol,1629626.0,,,,,,,,,,
90,PT04M39.00S,2022-11-29T00:54:38.6Z,1,REGULAR,steal,,[],1629626,,,1610612753,18,16,2022-11-29T00:54:40Z,890000,False,,,0,,B. Bol STEAL (1 STL),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
91,PT04M38.00S,2022-11-29T00:54:43.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629626,6.521024967148489,50.98039215686274,1610612753,18,18,2022-11-29T00:54:50Z,900000,False,-5.0,9.0,1,left,B. Bol running Layup (2 PTS),[1629626],1610612753.0,ORL,running,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,1.01,Made,2.0,,,,,,,,,,,,,,,,,
92,PT04M38.00S,2022-11-29T00:54:46.3Z,1,REGULAR,foul,personal,['1freethrow'],202681,,,1610612753,18,18,2022-11-29T00:55:16Z,910000,False,,,0,,K. Irving shooting personal FOUL (1 PF) (Bol 1 FT),"[202681, 1629626]",1610612751.0,BKN,shooting,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1626300.0,1.0,0.0,Bol,1629626.0,,
94,PT04M38.00S,2022-11-29T00:54:58.7Z,1,REGULAR,substitution,out,[],202681,,,1610612753,18,18,2022-11-29T00:55:15Z,930000,False,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M38.00S,2022-11-29T00:54:58.7Z,1,REGULAR,substitution,out,[],1631216,,,1610612753,18,18,2022-11-29T00:55:15Z,940000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M38.00S,2022-11-29T00:54:58.7Z,1,REGULAR,substitution,in,[],1628410,,,1610612753,18,18,2022-11-29T00:55:15Z,950000,False,,,0,,SUB in: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M38.00S,2022-11-29T00:54:58.7Z,1,REGULAR,substitution,in,[],1629678,,,1610612753,18,18,2022-11-29T00:55:15Z,960000,False,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M38.00S,2022-11-29T00:55:25.5Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629626,,,1610612753,18,19,2022-11-29T00:55:25Z,970000,False,,,0,,B. Bol Free Throw 1 of 1 (3 PTS),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
99,PT04M19.00S,2022-11-29T00:55:44.9Z,1,REGULAR,3pt,Jump Shot,[],1628410,94.1688567674113,3.1862745098039214,1610612751,18,19,2022-11-29T00:55:49Z,980000,False,-234.0,2.0,1,right,MISS E. Sumner 3PT,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
100,PT04M15.00S,2022-11-29T00:55:48.9Z,1,REGULAR,rebound,defensive,[],1629626,,,1610612753,18,19,2022-11-29T00:55:49Z,990000,False,,,0,,B. Bol REBOUND (Off:0 Def:2),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Left Corner 3,24+ Left,,,,99.0,2.0,2.0,0.0,,,,,,,,,,,,,
101,PT04M09.00S,2022-11-29T00:55:54.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629626,5.601182654402102,50.49019607843137,1610612753,18,21,2022-11-29T00:56:02Z,1000000,False,-2.0,0.0,1,left,B. Bol running finger roll Layup (5 PTS),[1629626],1610612753.0,ORL,running finger roll,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,0.25,Made,5.0,,,,,,,,,,,,,,,,,
102,PT04M02.00S,2022-11-29T00:56:01.0Z,1,REGULAR,turnover,bad pass,[],201142,,,1610612751,18,21,2022-11-29T00:56:05Z,1010000,False,,,0,,K. Durant bad pass TURNOVER (2 TO),"[201142, 1631094]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,Banchero,1631094.0,,,,,,,,,,
103,PT04M02.00S,2022-11-29T00:56:01.0Z,1,REGULAR,steal,,[],1631094,,,1610612753,18,21,2022-11-29T00:56:03Z,1020000,False,,,0,,P. Banchero STEAL (1 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
104,PT03M58.00S,2022-11-29T00:56:05.6Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629626,6.652431011826544,48.03921568627451,1610612753,18,23,2022-11-29T01:01:42Z,1030000,False,10.0,10.0,1,left,B. Bol alley-oop DUNK (7 PTS) (P. Banchero 2 AST),"[1629626, 1631094]",1610612753.0,ORL,alley-oop,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,1.4,Made,7.0,,,,,,,,P. Banchero,1631094.0,2.0,,,,,,,
106,PT03M35.00S,2022-11-29T00:56:28.4Z,1,REGULAR,turnover,bad pass,[],203552,,,1610612751,18,23,2022-11-29T00:56:54Z,1050000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[203552, 1630181]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,Hampton,1630181.0,,,,,,,,,,
107,PT03M35.00S,2022-11-29T00:56:28.4Z,1,REGULAR,steal,,[],1630181,,,1610612753,18,23,2022-11-29T00:56:31Z,1060000,False,,,0,,R. Hampton STEAL (1 STL),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
108,PT03M33.00S,2022-11-29T00:56:32.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631094,5.995400788436268,49.754901960784316,1610612753,18,25,2022-11-29T00:56:39Z,1070000,False,1.0,4.0,1,left,P. Banchero running Layup (8 PTS) (R. Hampton 1 AST),"[1631094, 1630181]",1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,0.41,Made,8.0,,,,,,,,R. Hampton,1630181.0,1.0,,,,,,,
110,PT03M33.00S,2022-11-29T00:56:39.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,18,25,2022-11-29T00:56:39Z,1090000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M33.00S,2022-11-29T00:57:13.3Z,1,REGULAR,substitution,out,[],1626220,,,1610612751,18,25,2022-11-29T00:59:19Z,1100000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M33.00S,2022-11-29T00:57:13.3Z,1,REGULAR,substitution,out,[],1627732,,,1610612751,18,25,2022-11-29T00:59:19Z,1110000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M33.00S,2022-11-29T00:57:13.3Z,1,REGULAR,substitution,in,[],203925,,,1610612751,18,25,2022-11-29T00:59:19Z,1120000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M33.00S,2022-11-29T00:57:13.3Z,1,REGULAR,substitution,in,[],1629651,,,1610612751,18,25,2022-11-29T00:59:19Z,1130000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M19.00S,2022-11-29T00:59:41.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628410,93.51182654402102,48.77450980392157,1610612751,18,25,2022-11-29T00:59:45Z,1140000,False,-6.0,8.0,1,right,MISS E. Sumner driving Layup,[1628410],1610612751.0,BKN,driving,,,Sumner,E. Sumner,,,,,Restricted Area,0-8 Center,1.05,Missed,,,,,,,,,,,,,,,,,,
116,PT03M17.00S,2022-11-29T00:59:43.2Z,1,REGULAR,rebound,defensive,[],1629626,,,1610612753,18,25,2022-11-29T00:59:45Z,1150000,False,,,0,,B. Bol REBOUND (Off:0 Def:3),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,115.0,3.0,3.0,0.0,,,,,,,,,,,,,
117,PT03M14.00S,2022-11-29T00:59:46.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629626,31.750985545335087,58.333333333333336,1610612753,18,28,2022-11-29T01:00:06Z,1160000,False,-42.0,246.0,1,left,B. Bol 24' 3PT running pullup (10 PTS),[1629626],1610612753.0,ORL,running pullup,,,Bol,B. Bol,,,,,Above the Break 3,24+ Center,24.95,Made,10.0,,,,,,,,,,,,,,,,,
118,PT02M50.00S,2022-11-29T01:00:09.8Z,1,REGULAR,3pt,Jump Shot,[],203925,96.00854139290408,95.34313725490196,1610612751,18,28,2022-11-29T01:00:14Z,1170000,False,227.0,-15.0,1,right,MISS J. Harris 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Right Corner 3,24+ Right,22.72,Missed,,,,,,,,,,,,,,,,,,
119,PT02M46.00S,2022-11-29T01:00:13.8Z,1,REGULAR,rebound,defensive,[],1630181,,,1610612753,18,28,2022-11-29T01:00:14Z,1180000,False,,,0,,R. Hampton REBOUND (Off:0 Def:1),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,Right Corner 3,24+ Right,,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,
120,PT02M37.00S,2022-11-29T01:00:23.4Z,1,REGULAR,3pt,Jump Shot,[],1630181,31.61957950065703,48.77450980392157,1610612753,18,28,2022-11-29T01:00:27Z,1190000,False,6.0,245.0,1,left,MISS R. Hampton 24' 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Center,24.48,Missed,,,,,,,,,,,,,,,,,,
121,PT02M33.00S,2022-11-29T01:00:27.4Z,1,REGULAR,rebound,defensive,[],203925,,,1610612751,18,28,2022-11-29T01:00:27Z,1200000,False,,,0,,J. Harris REBOUND (Off:0 Def:1),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Center,,,,120.0,1.0,1.0,0.0,,,,,,,,,,,,,
122,PT02M20.00S,2022-11-29T01:00:39.3Z,1,REGULAR,3pt,Jump Shot,[],201142,68.67608409986859,63.48039215686274,1610612751,18,28,2022-11-29T01:00:45Z,1210000,False,67.0,242.0,1,right,MISS K. Durant 25' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,25.11,Missed,,,,,,,,,,,,,,,,,,
123,PT02M16.00S,2022-11-29T01:00:43.3Z,1,REGULAR,rebound,defensive,[],1629626,,,1610612753,18,28,2022-11-29T01:00:45Z,1220000,False,,,0,,B. Bol REBOUND (Off:0 Def:4),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Center,,,,122.0,4.0,4.0,0.0,,,,,,,,,,,,,
124,PT01M59.00S,2022-11-29T01:01:00.5Z,1,REGULAR,2pt,Jump Shot,[],1631094,18.2161629434954,69.11764705882352,1610612753,18,28,2022-11-29T01:01:07Z,1230000,False,-96.0,119.0,1,left,MISS P. Banchero 15' step back Shot,[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,15.24,Missed,,,,,,,,,,,,,,,,,,
125,PT01M56.00S,2022-11-29T01:01:03.5Z,1,REGULAR,rebound,offensive,[],203914,,,1610612753,18,28,2022-11-29T01:01:07Z,1240000,False,,,0,,G. Harris REBOUND (Off:1 Def:0),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Mid-Range,8-16 Left,,,,124.0,1.0,0.0,1.0,,,,,,,,,,,,,
126,PT01M54.00S,2022-11-29T01:01:05.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629626,29.25427069645204,26.47058823529412,1610612753,18,28,2022-11-29T01:01:11Z,1250000,False,118.0,222.0,1,left,MISS B. Bol 25' 3PT,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
127,PT01M51.00S,2022-11-29T01:01:08.8Z,1,REGULAR,rebound,defensive,[],203925,,,1610612751,18,28,2022-11-29T01:01:11Z,1260000,False,,,0,,J. Harris REBOUND (Off:0 Def:2),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Right Center,,,,126.0,2.0,2.0,0.0,,,,,,,,,,,,,
128,PT01M41.00S,2022-11-29T01:01:19.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,94.30026281208936,53.18627450980392,1610612751,20,28,2022-11-29T01:01:22Z,1270000,False,16.0,1.0,1,right,N. Claxton cutting Layup (2 PTS) (K. Durant 2 AST),"[1629651, 201142]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.59,Made,2.0,,,,,,,,K. Durant,201142.0,2.0,,,,,,,
130,PT01M28.00S,2022-11-29T01:01:34.3Z,1,REGULAR,turnover,out-of-bounds,[],1631094,,,1610612753,20,28,2022-11-29T01:01:55Z,1290000,False,,,0,,P. Banchero bad pass out-of-bounds TURNOVER (1 TO),[1631094],1610612753.0,ORL,bad pass,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,,,,,,200832.0,,,,,,
131,PT01M28.00S,2022-11-29T01:01:37.0Z,1,REGULAR,substitution,out,[],1628410,,,1610612751,20,28,2022-11-29T01:01:55Z,1300000,False,,,0,,SUB out: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M28.00S,2022-11-29T01:01:37.0Z,1,REGULAR,substitution,out,[],1631094,,,1610612751,20,28,2022-11-29T01:01:55Z,1310000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M28.00S,2022-11-29T01:01:37.0Z,1,REGULAR,substitution,out,[],1629626,,,1610612751,20,28,2022-11-29T01:01:55Z,1320000,False,,,0,,SUB out: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M28.00S,2022-11-29T01:01:37.0Z,1,REGULAR,substitution,out,[],203914,,,1610612751,20,28,2022-11-29T01:01:55Z,1330000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M28.00S,2022-11-29T01:01:37.0Z,1,REGULAR,substitution,in,[],202681,,,1610612751,20,28,2022-11-29T01:01:55Z,1340000,False,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M28.00S,2022-11-29T01:01:37.0Z,1,REGULAR,substitution,in,[],1629021,,,1610612751,20,28,2022-11-29T01:01:55Z,1350000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M28.00S,2022-11-29T01:01:37.0Z,1,REGULAR,substitution,in,[],1630532,,,1610612751,20,28,2022-11-29T01:01:55Z,1360000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M28.00S,2022-11-29T01:01:37.0Z,1,REGULAR,substitution,in,[],1630284,,,1610612751,20,28,2022-11-29T01:01:55Z,1370000,False,,,0,,SUB in: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M09.00S,2022-11-29T01:02:21.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201142,91.40932982917214,57.84313725490197,1610612751,22,28,2022-11-29T01:02:30Z,1380000,False,39.0,28.0,1,right,K. Durant driving bank Jump Shot (11 PTS),[201142],1610612751.0,BKN,driving bank,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,4.83,Made,11.0,,,,,,,,,,,,,,,,,
140,PT01M09.00S,2022-11-29T01:02:24.6Z,1,REGULAR,foul,personal,['1freethrow'],1630284,,,1610612751,22,28,2022-11-29T01:02:39Z,1390000,False,,,0,,K. Harris shooting personal FOUL (1 PF) (Durant 1 FT),"[1630284, 201142]",1610612753.0,ORL,shooting,,,Harris,K. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1626300.0,1.0,0.0,Durant,201142.0,,
142,PT01M09.00S,2022-11-29T01:02:53.9Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],201142,,,1610612751,23,28,2022-11-29T01:02:53Z,1410000,False,,,0,,K. Durant Free Throw 1 of 1 (12 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
143,PT01M03.00S,2022-11-29T01:03:04.0Z,1,REGULAR,foul,personal,[],201142,,,1610612753,23,28,2022-11-29T01:03:11Z,1420000,False,,,0,,K. Durant personal FOUL (1 PF),"[201142, 1630532]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,202007.0,1.0,0.0,Wagner,1630532.0,,
145,PT00M58.60S,2022-11-29T01:03:20.0Z,1,REGULAR,2pt,Jump Shot,[],1630532,14.668199737187912,25.49019607843137,1610612753,23,28,2022-11-29T01:03:45Z,1440000,False,123.0,85.0,1,left,MISS F. Wagner 14' floating Shot,[1630532],1610612753.0,ORL,floating,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Right,14.93,Missed,,,,,,,,,,,,,,,,,,
146,PT00M55.50S,2022-11-29T01:03:23.1Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,23,28,2022-11-29T01:03:25Z,1450000,False,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Right,,,,145.0,3.0,2.0,1.0,,,,,,,,,,,,,
147,PT00M51.10S,2022-11-29T01:03:28.3Z,1,REGULAR,turnover,lost ball,[],202681,,,1610612751,23,28,2022-11-29T01:03:31Z,1460000,False,,,0,,K. Irving lost ball TURNOVER (2 TO),"[202681, 1630284]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,Harris,1630284.0,,,,,,,,,,
148,PT00M51.10S,2022-11-29T01:03:28.3Z,1,REGULAR,steal,,[],1630284,,,1610612753,23,28,2022-11-29T01:03:30Z,1470000,False,,,0,,K. Harris STEAL (1 STL),[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
149,PT00M47.00S,2022-11-29T01:03:34.5Z,1,REGULAR,turnover,out-of-bounds,[],1630284,,,1610612753,23,28,2022-11-29T01:03:39Z,1480000,False,,,0,,K. Harris bad pass out-of-bounds TURNOVER (1 TO),[1630284],1610612753.0,ORL,bad pass,,,Harris,K. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,,,,,,200832.0,,,,,,
150,PT00M27.60S,2022-11-29T01:03:56.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201142,87.86136662286465,48.77450980392157,1610612751,23,28,2022-11-29T01:04:03Z,1490000,False,-6.0,62.0,1,right,MISS K. Durant 6' turnaround Shot,[201142],1610612751.0,BKN,turnaround,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,6.19,Missed,,,,,,,,,,,,,,,,,,
151,PT00M23.10S,2022-11-29T01:04:01.3Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,23,28,2022-11-29T01:04:03Z,1500000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,150.0,1.0,1.0,0.0,,,,,,,,,,,,,
152,PT00M03.20S,2022-11-29T01:04:21.2Z,1,REGULAR,3pt,Jump Shot,[],1630284,32.013797634691194,43.627450980392155,1610612753,23,28,2022-11-29T01:04:26Z,1510000,False,32.0,248.0,1,left,MISS K. Harris 25' 3PT,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,Above the Break 3,24+ Center,25.04,Missed,,,,,,,,,,,,,,,,,,
153,PT00M03.20S,2022-11-29T01:04:21.2Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,23,28,2022-11-29T01:04:26Z,1520000,False,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,152.0,2.0,2.0,0.0,,,,,,,,,,,,,
154,PT00M00.00S,2022-11-29T01:04:26.9Z,1,REGULAR,period,end,[],0,,,1610612751,23,28,2022-11-29T01:04:26Z,1530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-11-29T01:04:31.5Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612751,23,28,2022-11-29T01:07:08Z,1540000,False,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-11-29T01:04:31.5Z,2,REGULAR,substitution,out,['startperiod'],1629651,,,1610612751,23,28,2022-11-29T01:07:08Z,1550000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-11-29T01:04:31.5Z,2,REGULAR,substitution,in,['startperiod'],1627732,,,1610612751,23,28,2022-11-29T01:07:08Z,1560000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-11-29T01:04:31.5Z,2,REGULAR,substitution,in,['startperiod'],1626220,,,1610612751,23,28,2022-11-29T01:07:08Z,1570000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-11-29T01:07:08.6Z,2,REGULAR,period,start,[],0,,,1610612753,23,28,2022-11-29T01:07:08Z,1580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M37.00S,2022-11-29T01:07:30.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630284,6.389618922470433,56.86274509803921,1610612753,23,28,2022-11-29T01:07:36Z,1590000,False,-34.0,8.0,1,left,MISS K. Harris driving Layup,[1630284],1610612753.0,ORL,driving,,,Harris,K. Harris,,,,,Restricted Area,0-8 Center,3.51,Missed,,,,,,,,,,,,,,,,,,
161,PT11M34.00S,2022-11-29T01:07:33.4Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612751,23,28,2022-11-29T01:07:36Z,1600000,False,,,0,,B. Simmons REBOUND (Off:1 Def:3),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,160.0,4.0,3.0,1.0,,,,,,,,,,,,,
162,PT11M29.00S,2022-11-29T01:07:38.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203925,93.24901445466492,47.794117647058826,1610612751,25,28,2022-11-29T01:07:47Z,1610000,False,-11.0,11.0,1,right,J. Harris running reverse Layup (2 PTS) (B. Simmons 3 AST),"[203925, 1627732]",1610612751.0,BKN,running reverse,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,1.56,Made,2.0,,,,,,,,B. Simmons,1627732.0,3.0,,,,,,,
164,PT11M01.00S,2022-11-29T01:08:07.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.783837056504599,44.6078431372549,1610612753,25,28,2022-11-29T01:08:11Z,1630000,False,27.0,11.0,1,left,MISS F. Wagner driving Layup - blocked,"[1630532, 203925]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.93,Missed,,,,,,,,,,,,,,,,,Harris,203925.0
165,PT11M01.00S,2022-11-29T01:08:07.2Z,2,REGULAR,block,,[],203925,,,1610612753,25,28,2022-11-29T01:08:09Z,1640000,False,,,0,,J. Harris BLOCK (1 BLK),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
