actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
91,PT05M02.00S,2023-02-04T23:27:30.2Z,1,REGULAR,substitution,out,[],1626220,,,1610612764,17,26,2023-02-04T23:27:44Z,910000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M02.00S,2023-02-04T23:27:30.2Z,1,REGULAR,substitution,out,[],1629651,,,1610612764,17,26,2023-02-04T23:27:44Z,920000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M02.00S,2023-02-04T23:27:30.2Z,1,REGULAR,substitution,in,[],1629139,,,1610612764,17,26,2023-02-04T23:27:44Z,930000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M02.00S,2023-02-04T23:27:30.2Z,1,REGULAR,substitution,in,[],1630560,,,1610612764,17,26,2023-02-04T23:27:44Z,940000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M53.00S,2023-02-04T23:27:57.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629134,93.51182654402102,49.754901960784316,1610612764,17,28,2023-02-04T23:28:16Z,950000,False,-1.0,8.0,1,right,K. Nunn driving DUNK (2 PTS),[1629134],1610612764.0,WAS,driving,,,Nunn,K. Nunn,,,,,Restricted Area,0-8 Center,0.86,Made,,2.0,,,,,,,,,,,,,,,,
96,PT04M53.00S,2023-02-04T23:28:02.3Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630549,,,1610612764,17,28,2023-02-04T23:28:15Z,960000,False,,,0,,D. Sharpe shooting personal FOUL (2 PF) (Nunn 1 FT),"[1630549, 1629134]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,1627962.0,2.0,0.0,Nunn,1629134.0,,,,,,,,
98,PT04M53.00S,2023-02-04T23:28:08.9Z,1,REGULAR,substitution,out,[],1628420,,,1610612764,17,28,2023-02-04T23:28:51Z,980000,False,,,0,,SUB out: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M53.00S,2023-02-04T23:28:08.9Z,1,REGULAR,substitution,in,[],1626153,,,1610612764,17,28,2023-02-04T23:28:51Z,990000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M53.00S,2023-02-04T23:28:28.8Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1629134,,,1610612764,17,29,2023-02-04T23:28:28Z,1000000,False,,,0,,K. Nunn Free Throw 1 of 1 (3 PTS),[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,,,,Made,,3.0,,,,,,,,,,,,,,,,
111,PT04M35.00S,2023-02-04T23:28:51.9Z,1,REGULAR,turnover,lost ball,[],1630549,,,1610612751,17,29,2023-02-04T23:32:32Z,1035000,False,,,0,,D. Sharpe lost ball TURNOVER (1 TO),"[1630549, 1629134]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,Nunn,1629134.0,,
112,PT04M35.00S,2023-02-04T23:28:51.9Z,1,REGULAR,steal,,[],1629134,,,1610612764,17,29,2023-02-04T23:32:32Z,1037500,False,,,0,,K. Nunn STEAL (1 STL),[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
105,PT04M31.00S,2023-02-04T23:29:01.3Z,1,REGULAR,substitution,out,[],1630557,,,1610612764,17,29,2023-02-04T23:29:09Z,1050000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M31.00S,2023-02-04T23:29:01.3Z,1,REGULAR,substitution,in,[],1628398,,,1610612764,17,29,2023-02-04T23:29:09Z,1060000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M29.00S,2023-02-04T23:29:21.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],204001,66.04796320630749,47.549019607843135,1610612764,17,32,2023-02-04T23:32:32Z,1070000,False,-12.0,267.0,1,right,K. Porzingis 26' 3PT  (11 PTS) (K. Kuzma 3 AST),"[204001, 1628398]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,26.69,Made,,11.0,K. Kuzma,1628398.0,3.0,,,,,,,,,,,,,
109,PT04M28.00S,2023-02-04T23:29:28.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,17,32,2023-02-04T23:29:28Z,1090000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M16.00S,2023-02-04T23:32:30.8Z,1,REGULAR,turnover,double dribble,[],1630560,,,1610612751,17,32,2023-02-04T23:32:44Z,1100000,False,,,0,,C. Thomas double dribble TURNOVER (1 TO),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Center,,,,,,,,1628484.0,,,,,,,,1.0,,,,
113,PT04M05.00S,2023-02-04T23:32:53.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630166,94.69448094612353,3.9215686274509802,1610612764,17,32,2023-02-04T23:32:58Z,1110000,False,-230.0,-3.0,1,right,MISS D. Avdija 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
114,PT04M04.00S,2023-02-04T23:32:54.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,17,32,2023-02-04T23:33:12Z,1120000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Left Corner 3,24+ Left,,,113.0,,,,,,,,,,,,,,,,,
115,PT04M04.00S,2023-02-04T23:33:04.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630549,,,1610612764,17,32,2023-02-04T23:33:21Z,1130000,False,,,0,,D. Sharpe loose ball personal FOUL (3 PF) (Porzingis 2 FT),"[1630549, 204001]",1610612751.0,BKN,loose ball,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628484.0,3.0,0.0,Porzingis,204001.0,,,,,,,,
117,PT04M04.00S,2023-02-04T23:33:26.2Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",204001,,,1610612764,17,33,2023-02-04T23:33:26Z,1150000,False,,,0,,K. Porzingis Free Throw 1 of 2 (12 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
118,PT04M04.00S,2023-02-04T23:33:43.8Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",204001,,,1610612764,17,34,2023-02-04T23:33:43Z,1160000,False,,,0,,K. Porzingis Free Throw 2 of 2 (13 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,13.0,,,,,,,,,,,,,,,,
119,PT03M52.00S,2023-02-04T23:33:57.8Z,1,REGULAR,2pt,Jump Shot,[],1630560,14.273981603153747,31.61764705882353,1610612751,17,34,2023-02-04T23:34:04Z,1170000,False,92.0,82.0,1,left,MISS C. Thomas 12' driving floating Shot,[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Right,12.3,Missed,,,,,,,,,,,,,,,,,,
120,PT03M49.00S,2023-02-04T23:34:00.0Z,1,REGULAR,rebound,offensive,[],1630560,,,1610612751,17,34,2023-02-04T23:33:59Z,1180000,False,,,0,,C. Thomas REBOUND (Off:1 Def:0),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Right,,,119.0,,,,,,,,,,1.0,0.0,1.0,,,,,
121,PT03M46.00S,2023-02-04T23:34:02.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630560,14.668199737187912,38.72549019607843,1610612751,19,34,2023-02-04T23:34:06Z,1190000,False,56.0,85.0,1,left,C. Thomas 10' fadeaway Jump Shot (2 PTS),[1630560],1610612751.0,BKN,fadeaway,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Right,10.23,Made,,2.0,,,,,,,,,,,,,,,,
122,PT03M33.00S,2023-02-04T23:34:16.1Z,1,REGULAR,3pt,Jump Shot,[],204001,66.04796320630749,46.07843137254902,1610612764,19,37,2023-02-04T23:34:20Z,1200000,False,-20.0,267.0,1,right,K. Porzingis 26' 3PT  (16 PTS) (D. Wright 1 AST),"[204001, 1626153]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,26.73,Made,,16.0,D. Wright,1626153.0,1.0,,,,,,,,,,,,,
124,PT03M13.00S,2023-02-04T23:34:35.2Z,1,REGULAR,2pt,Jump Shot,[],201988,3.4986859395532193,87.00980392156863,1610612751,19,37,2023-02-04T23:34:40Z,1220000,False,-185.0,-20.0,1,left,MISS P. Mills 18' step back Shot,[201988],1610612751.0,BKN,step back,,,Mills,P. Mills,,,,,Mid-Range,16-24 Left,18.6,Missed,,,,,,,,,,,,,,,,,,
125,PT03M11.00S,2023-02-04T23:34:38.0Z,1,REGULAR,rebound,offensive,[],1630549,,,1610612751,19,37,2023-02-04T23:34:38Z,1230000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:0),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Left,,,124.0,,,,,,,,,,1.0,0.0,1.0,,,,,
126,PT03M06.00S,2023-02-04T23:34:42.9Z,1,REGULAR,turnover,bad pass,[],1630560,,,1610612751,19,37,2023-02-04T23:34:48Z,1240000,False,,,0,,C. Thomas bad pass TURNOVER (2 TO),"[1630560, 1630166]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,2.0,Avdija,1630166.0,,
127,PT03M06.00S,2023-02-04T23:34:42.9Z,1,REGULAR,steal,,[],1630166,,,1610612764,19,37,2023-02-04T23:34:44Z,1250000,False,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
128,PT03M01.00S,2023-02-04T23:34:47.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626153,93.38042049934296,53.431372549019606,1610612764,19,39,2023-02-04T23:34:53Z,1260000,False,17.0,10.0,1,right,D. Wright running reverse Layup (2 PTS),[1626153],1610612764.0,WAS,running reverse,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,1.97,Made,,2.0,,,,,,,,,,,,,,,,
129,PT02M51.00S,2023-02-04T23:34:59.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,6.258212877792378,42.15686274509804,1610612751,19,39,2023-02-04T23:35:08Z,1270000,False,39.0,6.0,1,left,MISS C. Thomas driving Layup - blocked,"[1630560, 204001]",1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,3.97,Missed,,,,,,,,,,,,,,,,,Porzingis,204001.0
130,PT02M51.00S,2023-02-04T23:34:59.3Z,1,REGULAR,block,,[],204001,,,1610612751,19,39,2023-02-04T23:35:02Z,1280000,False,,,0,,K. Porzingis BLOCK (1 BLK),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
131,PT02M51.00S,2023-02-04T23:34:59.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,19,39,2023-02-04T23:35:08Z,1290000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,129.0,,,,,,,,,,,,,,,,,
133,PT02M51.00S,2023-02-04T23:35:04.7Z,1,REGULAR,substitution,out,[],1630549,,,1610612751,19,39,2023-02-04T23:35:20Z,1310000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M51.00S,2023-02-04T23:35:04.7Z,1,REGULAR,substitution,out,[],203552,,,1610612751,19,39,2023-02-04T23:35:20Z,1320000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M51.00S,2023-02-04T23:35:04.7Z,1,REGULAR,substitution,in,[],1629651,,,1610612751,19,39,2023-02-04T23:35:20Z,1330000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M51.00S,2023-02-04T23:35:04.7Z,1,REGULAR,substitution,in,[],202693,,,1610612751,19,39,2023-02-04T23:35:20Z,1340000,False,,,0,,SUB in: M. Morris,[202693],1610612751.0,BKN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M48.00S,2023-02-04T23:35:31.8Z,1,REGULAR,turnover,bad pass,[],201988,,,1610612751,19,39,2023-02-04T23:35:39Z,1350000,False,,,0,,P. Mills bad pass TURNOVER (1 TO),"[201988, 1626153]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,Wright,1626153.0,,
138,PT02M48.00S,2023-02-04T23:35:31.8Z,1,REGULAR,steal,,[],1626153,,,1610612764,19,39,2023-02-04T23:35:34Z,1360000,False,,,0,,D. Wright STEAL (1 STL),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
139,PT02M44.00S,2023-02-04T23:35:37.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202693,,,1610612764,19,39,2023-02-04T23:35:48Z,1370000,False,,,0,,M. Morris shooting personal FOUL (1 PF) (Avdija 2 FT),"[202693, 1630166]",1610612751.0,BKN,shooting,,,Morris,M. Morris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2003.0,1.0,0.0,Avdija,1630166.0,,,,,,,,
141,PT02M44.00S,2023-02-04T23:36:03.9Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630166,,,1610612764,19,39,2023-02-04T23:36:03Z,1390000,False,,,0,,MISS D. Avdija Free Throw 1 of 2,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
142,PT02M44.00S,2023-02-04T23:36:03.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,19,39,2023-02-04T23:36:03Z,1400000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,141.0,,,,,,,,,,,,,,,,,
143,PT02M44.00S,2023-02-04T23:36:05.3Z,1,REGULAR,substitution,out,[],204001,,,1610612764,19,39,2023-02-04T23:36:14Z,1410000,False,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M44.00S,2023-02-04T23:36:05.3Z,1,REGULAR,substitution,in,[],1629655,,,1610612764,19,39,2023-02-04T23:36:14Z,1420000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M44.00S,2023-02-04T23:36:32.2Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630166,,,1610612764,19,39,2023-02-04T23:36:32Z,1430000,False,,,0,,MISS D. Avdija Free Throw 2 of 2,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
146,PT02M42.00S,2023-02-04T23:36:33.8Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,19,39,2023-02-04T23:36:33Z,1440000,False,,,0,,N. Claxton REBOUND (Off:2 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,145.0,,,,,,,,,,3.0,1.0,2.0,,,,,
147,PT02M33.00S,2023-02-04T23:36:42.3Z,1,REGULAR,2pt,Jump Shot,[],201988,25.969119579500656,49.26470588235294,1610612751,19,39,2023-02-04T23:36:47Z,1450000,False,4.0,192.0,1,left,MISS P. Mills 19' pullup Shot,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,Mid-Range,16-24 Center,19.16,Missed,,,,,,,,,,,,,,,,,,
148,PT02M30.00S,2023-02-04T23:36:45.3Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,19,39,2023-02-04T23:36:47Z,1460000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Center,,,147.0,,,,,,,,,,1.0,1.0,0.0,,,,,
149,PT02M25.00S,2023-02-04T23:36:50.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630166,94.1688567674113,3.6764705882352944,1610612764,19,39,2023-02-04T23:36:57Z,1470000,False,-232.0,2.0,1,right,MISS D. Avdija 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
150,PT02M21.00S,2023-02-04T23:36:54.9Z,1,REGULAR,rebound,defensive,[],201988,,,1610612751,19,39,2023-02-04T23:36:57Z,1480000,False,,,0,,P. Mills REBOUND (Off:0 Def:1),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,Left Corner 3,24+ Left,,,149.0,,,,,,,,,,1.0,1.0,0.0,,,,,
152,PT02M13.00S,2023-02-04T23:37:17.6Z,1,REGULAR,2pt,Jump Shot,[],1630560,10.726018396846255,67.64705882352942,1610612751,21,39,2023-02-04T23:37:26Z,1500000,False,-88.0,48.0,1,left,C. Thomas 10' pullup bank Jump Shot (4 PTS) (N. Claxton 2 AST),"[1630560, 1629651]",1610612751.0,BKN,pullup bank,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,10.06,Made,,4.0,N. Claxton,1629651.0,2.0,,,,,,,,,,,,,
154,PT01M54.00S,2023-02-04T23:37:35.7Z,1,REGULAR,3pt,Jump Shot,[],1630166,94.03745072273325,4.166666666666666,1610612764,21,42,2023-02-04T23:37:40Z,1520000,False,-229.0,4.0,1,right,D. Avdija 3PT  (6 PTS) (K. Kuzma 4 AST),"[1630166, 1628398]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,22.92,Made,,6.0,K. Kuzma,1628398.0,4.0,,,,,,,,,,,,,
156,PT01M26.00S,2023-02-04T23:38:03.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,9.411957950065702,48.03921568627451,1610612751,21,42,2023-02-04T23:38:10Z,1540000,False,10.0,36.0,1,left,MISS N. Claxton Hook,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,,,,,,,,,,
157,PT01M23.00S,2023-02-04T23:38:07.4Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,21,42,2023-02-04T23:38:07Z,1550000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,156.0,,,,,,,,,,2.0,2.0,0.0,,,,,
158,PT01M14.00S,2023-02-04T23:38:17.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,93.9060446780552,53.431372549019606,1610612764,21,42,2023-02-04T23:38:24Z,1560000,False,17.0,5.0,1,right,MISS D. Gafford cutting Layup - blocked,"[1629655, 1629651]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.79,Missed,,,,,,,,,,,,,,,,,Claxton,1629651.0
159,PT01M14.00S,2023-02-04T23:38:17.6Z,1,REGULAR,block,,[],1629651,,,1610612764,21,42,2023-02-04T23:38:22Z,1570000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
160,PT01M14.00S,2023-02-04T23:38:17.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,21,42,2023-02-04T23:38:24Z,1580000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,158.0,,,,,,,,,,,,,,,,,
162,PT01M06.00S,2023-02-04T23:38:48.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628398,69.07030223390277,73.52941176470588,1610612764,21,42,2023-02-04T23:38:53Z,1600000,False,118.0,238.0,1,right,MISS K. Kuzma 26' pullup 3PT,[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,26.56,Missed,,,,,,,,,,,,,,,,,,
163,PT01M02.00S,2023-02-04T23:38:52.4Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,21,42,2023-02-04T23:38:53Z,1610000,False,,,0,,N. Claxton REBOUND (Off:2 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,162.0,,,,,,,,,,4.0,2.0,2.0,,,,,
164,PT00M54.00S,2023-02-04T23:39:00.8Z,1,REGULAR,turnover,bad pass,[],1630560,,,1610612751,21,42,2023-02-04T23:39:08Z,1620000,False,,,0,,C. Thomas bad pass TURNOVER (3 TO),"[1630560, 1630166]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,3.0,Avdija,1630166.0,,
165,PT00M54.00S,2023-02-04T23:39:00.8Z,1,REGULAR,steal,,[],1630166,,,1610612764,21,42,2023-02-04T23:39:02Z,1630000,False,,,0,,D. Avdija STEAL (2 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
166,PT00M49.90S,2023-02-04T23:39:05.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629139,,,1610612764,21,42,2023-02-04T23:39:16Z,1640000,False,,,0,,Y. Watanabe shooting personal FOUL (1 PF) (Nunn 2 FT),"[1629139, 1629134]",1610612751.0,BKN,shooting,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,,,,,,,,1627962.0,1.0,0.0,Nunn,1629134.0,,,,,,,,
168,PT00M49.90S,2023-02-04T23:39:34.4Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629134,,,1610612764,21,43,2023-02-04T23:39:34Z,1660000,False,,,0,,K. Nunn Free Throw 1 of 2 (4 PTS),[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,,,,Made,,4.0,,,,,,,,,,,,,,,,
169,PT00M49.90S,2023-02-04T23:39:49.3Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629134,,,1610612764,21,44,2023-02-04T23:39:49Z,1670000,False,,,0,,K. Nunn Free Throw 2 of 2 (5 PTS),[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
170,PT00M35.20S,2023-02-04T23:40:08.2Z,1,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612751,21,44,2023-02-04T23:40:15Z,1680000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (Thomas 2 FT),"[1630166, 1630560]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1628484.0,1.0,0.0,Thomas,1630560.0,,,,,,,,
172,PT00M35.20S,2023-02-04T23:40:35.9Z,1,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,22,44,2023-02-04T23:40:35Z,1700000,False,,,0,,C. Thomas Free Throw 1 of 2 (5 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
173,PT00M35.20S,2023-02-04T23:40:51.2Z,1,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,23,44,2023-02-04T23:40:51Z,1710000,False,,,0,,C. Thomas Free Throw 2 of 2 (6 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
174,PT00M28.70S,2023-02-04T23:41:03.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,90.88370565045992,50.73529411764706,1610612764,23,44,2023-02-04T23:41:10Z,1720000,False,4.0,33.0,1,right,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,,,,
175,PT00M25.30S,2023-02-04T23:41:07.4Z,1,REGULAR,rebound,defensive,[],1629139,,,1610612751,23,44,2023-02-04T23:41:07Z,1730000,False,,,0,,Y. Watanabe REBOUND (Off:0 Def:1),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,,,174.0,,,,,,,,,,1.0,1.0,0.0,,,,,
176,PT00M04.30S,2023-02-04T23:41:29.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,5.863994743758213,53.18627450980392,1610612751,25,44,2023-02-04T23:41:33Z,1740000,False,-16.0,3.0,1,left,C. Thomas driving reverse Layup (8 PTS),[1630560],1610612751.0,BKN,driving reverse,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,1.61,Made,,8.0,,,,,,,,,,,,,,,,
177,PT00M00.00S,2023-02-04T23:41:37.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629134,95.28991458607095,40.487132352941174,1610612764,25,44,2023-02-04T23:41:47Z,1750000,False,-48.0,-8.0,1,right,MISS K. Nunn driving floating Shot,[1629134],1610612764.0,WAS,driving floating,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),0-8 Center,4.83,Missed,,,,,,,,,,,,,,,,,,
