actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
167,PT11M07.00S,2023-04-08T00:07:39.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629661,93.77463863337714,49.754901960784316,1610612751,32,23,2023-04-08T00:07:45Z,1660000,False,-1.0,6.0,1,right,C. Johnson running DUNK (8 PTS) (S. Curry 1 AST),"[1629661, 203552]",1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,0.61,Made,8.0,S. Curry,203552.0,1.0,,,,,,,,,,,
169,PT10M55.00S,2023-04-08T00:07:50.4Z,2,REGULAR,3pt,Jump Shot,[],1629626,31.750985545335087,61.76470588235294,1610612753,32,23,2023-04-08T00:09:38Z,1680000,False,-59.0,246.0,1,left,MISS B. Bol 25' pullup 3PT,[1629626],1610612753.0,ORL,pullup,,,Bol,B. Bol,,,,,Above the Break 3,24+ Center,,,,25.29,Missed,,,,,,,,,,,,,,,
170,PT10M51.00S,2023-04-08T00:07:55.1Z,2,REGULAR,rebound,offensive,[],1631216,,,1610612753,32,23,2023-04-08T00:07:55Z,1690000,False,,,0,,C. Houstan REBOUND (Off:1 Def:0),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Center,,,,,,,,,,169.0,,,,,,1.0,0.0,1.0,,
171,PT10M41.00S,2023-04-08T00:08:04.4Z,2,REGULAR,turnover,lost ball,[],1631216,,,1610612753,32,23,2023-04-08T00:08:11Z,1700000,False,,,0,,C. Houstan lost ball TURNOVER (1 TO),"[1631216, 1626220]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Mid-Range,16-24 Right Center,1.0,O'Neale,1626220.0,,,,,,,,,,,,,,,,,
172,PT10M41.00S,2023-04-08T00:08:04.4Z,2,REGULAR,steal,,[],1626220,,,1610612751,32,23,2023-04-08T00:08:06Z,1710000,False,,,0,,R. O'Neale STEAL (2 STL),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
173,PT10M37.00S,2023-04-08T00:08:08.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203552,72.88107752956637,19.362745098039216,1610612751,35,23,2023-04-08T00:08:21Z,1720000,False,-153.0,202.0,1,right,S. Curry 25' 3PT running pullup (3 PTS) (R. O'Neale 1 AST),"[203552, 1626220]",1610612751.0,BKN,running pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,25.38,Made,3.0,R. O'Neale,1626220.0,1.0,,,,,,,,,,,
175,PT10M37.00S,2023-04-08T00:08:14.4Z,2,REGULAR,foul,personal,['1freethrow'],203487,,,1610612751,35,23,2023-04-08T00:08:28Z,1740000,False,,,0,,M. Carter-Williams shooting personal FOUL (1 PF) (Curry 1 FT),"[203487, 203552]",1610612753.0,ORL,shooting,,,Carter-Williams,M. Carter-Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2715.0,1.0,0.0,Curry,203552.0,,,,,
177,PT10M37.00S,2023-04-08T00:08:21.1Z,2,REGULAR,substitution,out,[],203487,,,1610612751,35,23,2023-04-08T00:09:00Z,1760000,False,,,0,,SUB out: M. Carter-Williams,[203487],1610612753.0,ORL,,,,Carter-Williams,M. Carter-Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M37.00S,2023-04-08T00:08:21.1Z,2,REGULAR,substitution,in,[],1630284,,,1610612751,35,23,2023-04-08T00:09:00Z,1770000,False,,,0,,SUB in: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT10M37.00S,2023-04-08T00:08:43.4Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",203552,,,1610612751,36,23,2023-04-08T00:08:43Z,1780000,False,,,0,,S. Curry Free Throw 1 of 1 (4 PTS),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
180,PT10M24.00S,2023-04-08T00:08:57.4Z,2,REGULAR,3pt,Jump Shot,[],1629626,22.815374507227332,88.23529411764706,1610612753,36,23,2023-04-08T00:09:02Z,1790000,False,-191.0,162.0,1,left,MISS B. Bol 25' 3PT,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Left Center,,,,25.06,Missed,,,,,,,,,,,,,,,
181,PT10M22.00S,2023-04-08T00:08:59.4Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612751,36,23,2023-04-08T00:09:02Z,1800000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,180.0,,,,,,1.0,1.0,0.0,,
182,PT10M22.00S,2023-04-08T00:09:03.7Z,2,REGULAR,foul,personal,[],1630284,,,1610612751,36,23,2023-04-08T00:09:17Z,1810000,False,,,0,,K. Harris personal FOUL (1 PF),"[1630284, 1628969]",1610612753.0,ORL,,,,Harris,K. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2715.0,1.0,0.0,Bridges,1628969.0,,,,,
184,PT10M11.00S,2023-04-08T00:09:38.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,79.71419185282524,63.48039215686274,1610612751,38,23,2023-04-08T00:09:42Z,1830000,False,67.0,138.0,1,right,M. Bridges 15' pullup Jump Shot (5 PTS),[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,15.38,Made,5.0,,,,,,,,,,,,,,
185,PT09M52.00S,2023-04-08T00:09:57.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629626,5.863994743758213,48.28431372549019,1610612753,38,25,2023-04-08T00:10:02Z,1840000,False,9.0,3.0,1,left,B. Bol driving DUNK (2 PTS) (C. Okeke 1 AST),"[1629626, 1629643]",1610612753.0,ORL,driving,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,0.9,Made,2.0,C. Okeke,1629643.0,1.0,,,,,,,,,,,
186,PT09M35.00S,2023-04-08T00:10:15.5Z,2,REGULAR,foul,personal,['2freethrow'],1629626,,,1610612751,38,25,2023-04-08T00:10:34Z,1850000,False,,,0,,B. Bol shooting personal FOUL (1 PF) (Bridges 2 FT),"[1629626, 1628969]",1610612753.0,ORL,shooting,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202027.0,1.0,0.0,Bridges,1628969.0,,,,,
189,PT09M35.00S,2023-04-08T00:10:42.5Z,2,REGULAR,freethrow,1 of 2,[],1628969,,,1610612751,39,25,2023-04-08T00:10:42Z,1870000,False,,,0,,M. Bridges Free Throw 1 of 2 (6 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
190,PT09M35.00S,2023-04-08T00:10:57.1Z,2,REGULAR,freethrow,2 of 2,[],1628969,,,1610612751,40,25,2023-04-08T00:10:57Z,1880000,False,,,0,,M. Bridges Free Throw 2 of 2 (7 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
191,PT09M22.00S,2023-04-08T00:11:12.8Z,2,REGULAR,turnover,bad pass,[],1629678,,,1610612753,40,25,2023-04-08T00:11:16Z,1890000,False,,,0,,A. Schofield bad pass TURNOVER (1 TO),"[1629678, 1629661]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,In The Paint (Non-RA),0-8 Center,1.0,Johnson,1629661.0,,,,,,,,,,,,,,,,,
192,PT09M22.00S,2023-04-08T00:11:12.8Z,2,REGULAR,steal,,[],1629661,,,1610612751,40,25,2023-04-08T00:11:14Z,1900000,False,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
193,PT09M10.00S,2023-04-08T00:11:25.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,73.53810775295663,16.666666666666664,1610612751,40,25,2023-04-08T00:11:29Z,1910000,False,-167.0,196.0,1,right,MISS M. Bridges 25' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,25.75,Missed,,,,,,,,,,,,,,,
194,PT09M07.00S,2023-04-08T00:11:28.2Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,40,25,2023-04-08T00:11:29Z,1920000,False,,,0,,N. Claxton REBOUND (Off:1 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,193.0,,,,,,4.0,3.0,1.0,,
195,PT08M58.00S,2023-04-08T00:11:36.9Z,2,REGULAR,turnover,bad pass,[],203552,,,1610612751,40,25,2023-04-08T00:11:40Z,1930000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[203552, 1631216]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,1.0,Houstan,1631216.0,,,,,,,,,,,,,,,,,
196,PT08M58.00S,2023-04-08T00:11:36.9Z,2,REGULAR,steal,,[],1631216,,,1610612753,40,25,2023-04-08T00:11:38Z,1940000,False,,,0,,C. Houstan STEAL (1 STL),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
197,PT08M52.00S,2023-04-08T00:11:43.4Z,2,REGULAR,turnover,bad pass,[],1630284,,,1610612753,40,25,2023-04-08T00:12:18Z,1950000,False,,,0,,K. Harris bad pass TURNOVER (2 TO),"[1630284, 1629661]",1610612753.0,ORL,,,,Harris,K. Harris,,,,,In The Paint (Non-RA),8-16 Center,2.0,Johnson,1629661.0,,,,,,,,,,,,,,,,,
198,PT08M52.00S,2023-04-08T00:11:43.4Z,2,REGULAR,steal,,[],1629661,,,1610612751,40,25,2023-04-08T00:11:45Z,1960000,False,,,0,,C. Johnson STEAL (2 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
199,PT08M47.00S,2023-04-08T00:11:47.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629661,93.24901445466492,53.92156862745098,1610612751,40,25,2023-04-08T01:28:55Z,1970000,False,20.0,11.0,1,right,MISS C. Johnson running Layup - blocked,"[1629661, 1629626]",1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,2.25,Missed,,,,,,,,,,,,,,Bol,1629626.0
200,PT08M47.00S,2023-04-08T00:11:47.9Z,2,REGULAR,block,,[],1629626,,,1610612751,40,25,2023-04-08T00:11:50Z,1980000,False,,,0,,B. Bol BLOCK (1 BLK),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
201,PT08M44.00S,2023-04-08T00:11:50.9Z,2,REGULAR,rebound,defensive,[],1629626,,,1610612753,40,25,2023-04-08T00:11:53Z,1990000,False,,,0,,B. Bol REBOUND (Off:0 Def:1),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,,,,199.0,,,,,,1.0,1.0,0.0,,
202,PT08M42.00S,2023-04-08T00:11:52.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629626,31.09395532194481,37.00980392156863,1610612753,40,25,2023-04-08T00:12:00Z,2000000,False,65.0,240.0,1,left,MISS B. Bol 24' running pullup 3PT,[1629626],1610612753.0,ORL,running pullup,,,Bol,B. Bol,,,,,Above the Break 3,24+ Center,,,,24.85,Missed,,,,,,,,,,,,,,,
203,PT08M40.00S,2023-04-08T00:11:54.8Z,2,REGULAR,rebound,offensive,[],1629643,,,1610612753,40,25,2023-04-08T00:12:00Z,2010000,False,,,0,,C. Okeke REBOUND (Off:1 Def:0),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Center,,,,,,,,,,202.0,,,,,,1.0,0.0,1.0,,
204,PT08M40.00S,2023-04-08T00:12:00.5Z,2,REGULAR,turnover,out-of-bounds,[],1629643,,,1610612753,40,25,2023-04-08T00:12:08Z,2020000,False,,,0,,C. Okeke step out-of-bounds TURNOVER (2 TO),[1629643],1610612753.0,ORL,step,,,Okeke,C. Okeke,,,,,Mid-Range,8-16 Left,2.0,,,,,,,,,,202027.0,,,,,,,,,
205,PT08M30.00S,2023-04-08T00:12:22.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629651,90.48948751642575,51.71568627450981,1610612751,40,25,2023-04-08T00:12:29Z,2030000,False,9.0,37.0,1,right,MISS N. Claxton driving bank Hook,[1629651],1610612751.0,BKN,driving bank,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,3.79,Missed,,,,,,,,,,,,,,,
206,PT08M30.00S,2023-04-08T00:12:24.7Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,40,25,2023-04-08T00:12:24Z,2040000,False,,,0,,N. Claxton REBOUND (Off:2 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,205.0,,,,,,5.0,3.0,2.0,,
207,PT08M30.00S,2023-04-08T00:12:26.0Z,2,REGULAR,foul,personal,['2freethrow'],1630284,,,1610612751,40,25,2023-04-08T00:12:39Z,2050000,False,,,0,,K. Harris shooting personal FOUL (2 PF) (Claxton 2 FT),"[1630284, 1629651]",1610612753.0,ORL,shooting,,,Harris,K. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2715.0,2.0,0.0,Claxton,1629651.0,,,,,
209,PT08M30.00S,2023-04-08T00:12:56.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629651,,,1610612751,41,25,2023-04-08T00:12:56Z,2070000,False,,,0,,N. Claxton Free Throw 1 of 2 (7 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
210,PT08M30.00S,2023-04-08T00:13:18.4Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629651,,,1610612751,42,25,2023-04-08T00:13:18Z,2080000,False,,,0,,N. Claxton Free Throw 2 of 2 (8 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
211,PT08M09.00S,2023-04-08T00:13:42.0Z,2,REGULAR,3pt,Jump Shot,[],1629643,30.305519053876477,70.34313725490196,1610612753,42,25,2023-04-08T00:13:47Z,2090000,False,-102.0,232.0,1,left,MISS C. Okeke 25' pullup 3PT,[1629643],1610612753.0,ORL,pullup,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Left Center,,,,25.37,Missed,,,,,,,,,,,,,,,
212,PT08M04.00S,2023-04-08T00:13:47.0Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612751,42,25,2023-04-08T00:13:47Z,2100000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,211.0,,,,,,2.0,2.0,0.0,,
213,PT07M56.00S,2023-04-08T00:13:56.6Z,2,REGULAR,turnover,traveling,[],1629651,,,1610612751,42,25,2023-04-08T00:14:03Z,2110000,False,,,0,,N. Claxton traveling TURNOVER (1 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,200833.0,,,,,,,,,
214,PT07M42.00S,2023-04-08T00:14:25.2Z,2,REGULAR,foul,personal,[],203552,,,1610612753,42,25,2023-04-08T00:14:32Z,2120000,False,,,0,,S. Curry personal FOUL (1 PF),"[203552, 1630284]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202027.0,1.0,0.0,Harris,1630284.0,,,,,
216,PT07M42.00S,2023-04-08T00:14:33.2Z,2,REGULAR,substitution,out,[],1629651,,,1610612753,42,25,2023-04-08T00:14:38Z,2140000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M42.00S,2023-04-08T00:14:33.2Z,2,REGULAR,substitution,in,[],1627827,,,1610612753,42,25,2023-04-08T00:14:38Z,2150000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M29.00S,2023-04-08T00:15:03.3Z,2,REGULAR,turnover,lost ball,[],1629643,,,1610612753,42,25,2023-04-08T00:15:08Z,2160000,False,,,0,,C. Okeke lost ball TURNOVER (3 TO),"[1629643, 1629661]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,In The Paint (Non-RA),8-16 Center,3.0,Johnson,1629661.0,,,,,,,,,,,,,,,,,
219,PT07M29.00S,2023-04-08T00:15:03.3Z,2,REGULAR,steal,,[],1629661,,,1610612751,42,25,2023-04-08T00:16:09Z,2170000,False,,,0,,C. Johnson STEAL (3 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
220,PT07M26.00S,2023-04-08T00:15:07.1Z,2,REGULAR,turnover,lost ball,[],1629661,,,1610612751,42,25,2023-04-08T00:15:12Z,2180000,False,,,0,,C. Johnson lost ball TURNOVER (1 TO),"[1629661, 1629643]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,1.0,Okeke,1629643.0,,,,,,,,,,,,,,,,,
221,PT07M26.00S,2023-04-08T00:15:07.1Z,2,REGULAR,steal,,[],1629643,,,1610612753,42,25,2023-04-08T00:15:10Z,2190000,False,,,0,,C. Okeke STEAL (1 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
222,PT07M22.00S,2023-04-08T00:15:11.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631216,27.414586070959263,80.14705882352942,1610612753,42,28,2023-04-08T00:17:07Z,2200000,False,-151.0,205.0,1,left,C. Houstan 25' 3PT running (3 PTS) (C. Okeke 2 AST),"[1631216, 1629643]",1610612753.0,ORL,running,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Left Center,,,,25.46,Made,3.0,C. Okeke,1629643.0,2.0,,,,,,,,,,,
224,PT07M14.00S,2023-04-08T00:15:19.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,91.80354796320631,52.94117647058824,1610612751,42,28,2023-04-08T00:16:33Z,2220000,False,15.0,25.0,1,right,MISS R. O'Neale driving Layup,[1626220],1610612751.0,BKN,driving,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,2.86,Missed,,,,,,,,,,,,,,,
225,PT07M11.00S,2023-04-08T00:15:22.2Z,2,REGULAR,rebound,defensive,[],1629626,,,1610612753,42,28,2023-04-08T00:16:33Z,2230000,False,,,0,,B. Bol REBOUND (Off:0 Def:2),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,,,,224.0,,,,,,2.0,2.0,0.0,,
226,PT07M09.00S,2023-04-08T00:15:24.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629643,28.728646517739815,72.05882352941177,1610612753,42,28,2023-04-08T00:17:15Z,2240000,False,-110.0,218.0,1,left,MISS C. Okeke 24' running 3PT,[1629643],1610612753.0,ORL,running,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Left Center,,,,24.39,Missed,,,,,,,,,,,,,,,
227,PT07M04.00S,2023-04-08T00:15:29.1Z,2,REGULAR,rebound,defensive,[],203552,,,1610612751,42,28,2023-04-08T00:15:30Z,2250000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,226.0,,,,,,1.0,1.0,0.0,,
228,PT06M48.00S,2023-04-08T00:15:44.7Z,2,REGULAR,3pt,Jump Shot,[],1629661,69.99014454664915,72.05882352941177,1610612751,42,28,2023-04-08T00:15:49Z,2260000,False,110.0,230.0,1,right,MISS C. Johnson 25' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,25.47,Missed,,,,,,,,,,,,,,,
229,PT06M44.00S,2023-04-08T00:15:48.7Z,2,REGULAR,rebound,defensive,[],1629643,,,1610612753,42,28,2023-04-08T00:15:49Z,2270000,False,,,0,,C. Okeke REBOUND (Off:1 Def:1),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,228.0,,,,,,2.0,1.0,1.0,,
230,PT06M31.00S,2023-04-08T00:16:01.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629626,11.908672798948752,47.30392156862745,1610612753,42,28,2023-04-08T00:17:48Z,2280000,False,13.0,59.0,1,left,MISS B. Bol 6' driving floating Shot,[1629626],1610612753.0,ORL,driving floating,,,Bol,B. Bol,,,,,In The Paint (Non-RA),0-8 Center,,,,6.09,Missed,,,,,,,,,,,,,,,
231,PT06M28.00S,2023-04-08T00:16:04.4Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612751,42,28,2023-04-08T00:16:38Z,2290000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,230.0,,,,,,2.0,2.0,0.0,,
232,PT06M26.00S,2023-04-08T00:16:08.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203552,72.88107752956637,18.872549019607842,1610612751,45,28,2023-04-08T00:18:21Z,2300000,False,-156.0,202.0,1,right,S. Curry 25' 3PT running (7 PTS) (R. O'Neale 2 AST),"[203552, 1626220]",1610612751.0,BKN,running,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,25.53,Made,7.0,R. O'Neale,1626220.0,2.0,,,,,,,,,,,
234,PT06M26.00S,2023-04-08T00:16:12.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629626,,,1610612751,45,28,2023-04-08T00:19:18Z,2320000,False,,,0,,B. Bol shooting personal FOUL (2 PF) (Curry 1 FT),"[1629626, 203552]",1610612753.0,ORL,shooting,,,Bol,B. Bol,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,200833.0,2.0,0.0,Curry,203552.0,,,,,
236,PT06M26.00S,2023-04-08T00:16:29.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,45,28,2023-04-08T00:16:29Z,2340000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M26.00S,2023-04-08T00:16:31.7Z,2,REGULAR,substitution,out,[],1626220,,,1610612751,45,28,2023-04-08T00:19:02Z,2350000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M26.00S,2023-04-08T00:16:31.7Z,2,REGULAR,substitution,out,[],1629643,,,1610612751,45,28,2023-04-08T00:19:02Z,2360000,False,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M26.00S,2023-04-08T00:16:31.7Z,2,REGULAR,substitution,out,[],1630284,,,1610612751,45,28,2023-04-08T00:19:02Z,2370000,False,,,0,,SUB out: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M26.00S,2023-04-08T00:16:31.7Z,2,REGULAR,substitution,out,[],1629626,,,1610612751,45,28,2023-04-08T00:19:02Z,2380000,False,,,0,,SUB out: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M26.00S,2023-04-08T00:16:31.7Z,2,REGULAR,substitution,out,[],1629678,,,1610612751,45,28,2023-04-08T00:19:02Z,2390000,False,,,0,,SUB out: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M26.00S,2023-04-08T00:16:31.7Z,2,REGULAR,substitution,in,[],203915,,,1610612751,45,28,2023-04-08T00:19:02Z,2400000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M26.00S,2023-04-08T00:16:31.7Z,2,REGULAR,substitution,in,[],203487,,,1610612751,45,28,2023-04-08T00:19:02Z,2410000,False,,,0,,SUB in: M. Carter-Williams,[203487],1610612753.0,ORL,,,,Carter-Williams,M. Carter-Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M26.00S,2023-04-08T00:16:31.7Z,2,REGULAR,substitution,in,[],1629048,,,1610612751,45,28,2023-04-08T00:19:02Z,2420000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M26.00S,2023-04-08T00:16:31.7Z,2,REGULAR,substitution,in,[],1630532,,,1610612751,45,28,2023-04-08T00:19:02Z,2430000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M26.00S,2023-04-08T00:16:31.7Z,2,REGULAR,substitution,in,[],1630175,,,1610612751,45,28,2023-04-08T00:19:02Z,2440000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M26.00S,2023-04-08T00:19:28.6Z,2,REGULAR,freethrow,1 of 1,[],203552,,,1610612751,46,28,2023-04-08T00:19:28Z,2450000,False,,,0,,S. Curry Free Throw 1 of 1 (8 PTS),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
