actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
342,PT10M59.00S,2023-02-08T01:47:18.4Z,3,REGULAR,3pt,Jump Shot,[],1628969,33.327858081471746,50.98039215686274,1610612756,53,57,2023-02-08T01:47:22Z,3330000,False,-5.0,261.0,1,left,MISS M. Bridges 26' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,26.08,Missed,,,,,,,,,,,,,,,,,,
343,PT10M57.00S,2023-02-08T01:47:20.4Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,53,57,2023-02-08T01:47:22Z,3340000,False,,,0,,N. Claxton REBOUND (Off:1 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,342.0,7.0,6.0,1.0,,,,,,,,,,,,,,
344,PT10M47.00S,2023-02-08T01:47:30.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,93.9060446780552,45.588235294117645,1610612751,55,57,2023-02-08T01:47:33Z,3350000,False,-22.0,5.0,1,right,N. Claxton DUNK (13 PTS) (R. O'Neale 3 AST),"[1629651, 1626220]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,2.26,Made,,,,,,13.0,,,,R. O'Neale,1626220.0,3.0,,,,,,
346,PT10M30.00S,2023-02-08T01:47:48.4Z,3,REGULAR,3pt,Jump Shot,[],1629661,26.62614980289093,11.76470588235294,1610612756,55,57,2023-02-08T01:47:51Z,3370000,False,191.0,198.0,1,left,MISS C. Johnson 27' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,27.51,Missed,,,,,,,,,,,,,,,,,,
347,PT10M28.00S,2023-02-08T01:47:50.4Z,3,REGULAR,rebound,defensive,[],203925,,,1610612751,55,57,2023-02-08T01:47:51Z,3380000,False,,,0,,J. Harris REBOUND (Off:0 Def:1),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Right Center,,,346.0,1.0,1.0,0.0,,,,,,,,,,,,,,
348,PT10M21.00S,2023-02-08T01:47:56.8Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630560,89.96386333771353,34.068627450980394,1610612751,55,57,2023-02-08T01:48:29Z,3390000,False,-80.0,42.0,1,right,MISS C. Thomas 9' pullup bank Shot,[1630560],1610612751.0,BKN,pullup bank,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Left,9.0,Missed,,,,,,,,,,,,,,,,,,
349,PT10M20.00S,2023-02-08T01:47:57.8Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,55,57,2023-02-08T01:48:29Z,3400000,False,,,0,,D. Ayton REBOUND (Off:2 Def:6),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Left,,,348.0,8.0,6.0,2.0,,,,,,,,,,,,,,
350,PT10M12.00S,2023-02-08T01:48:06.0Z,3,REGULAR,3pt,Jump Shot,[],1628969,5.338370565045992,96.81372549019608,1610612756,55,60,2023-02-08T01:48:17Z,3410000,False,-234.0,-2.0,1,left,M. Bridges 3PT  (7 PTS) (D. Booker 4 AST),"[1628969, 1626164]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.41,Made,,,,,,7.0,,,,D. Booker,1626164.0,4.0,,,,,,
352,PT09M57.00S,2023-02-08T01:48:20.8Z,3,REGULAR,3pt,Jump Shot,[],1626220,88.38699080157687,4.411764705882353,1610612751,55,60,2023-02-08T01:48:31Z,3430000,False,-228.0,57.0,1,right,MISS R. O'Neale 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,23.48,Missed,,,,,,,,,,,,,,,,,,
353,PT09M55.00S,2023-02-08T01:48:22.8Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612756,55,60,2023-02-08T01:48:31Z,3440000,False,,,0,,C. Johnson REBOUND (Off:2 Def:1),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,,,352.0,3.0,1.0,2.0,,,,,,,,,,,,,,
354,PT09M47.00S,2023-02-08T01:48:36.5Z,3,REGULAR,foul,offensive,[],1629028,,,1610612756,55,60,2023-02-08T01:48:41Z,3450000,False,,,0,,D. Ayton offensive FOUL (2 PF),"[1629028, 1626220]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,,,,,202041.0,,,,,,,,2.0,0.0,O'Neale,1626220.0,,
356,PT09M47.00S,2023-02-08T01:48:36.5Z,3,REGULAR,turnover,offensive foul,[],1629028,,,1610612756,55,60,2023-02-08T01:48:36Z,3470000,False,,,0,,D. Ayton offensive foul TURNOVER (1 TO),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,,,,,202041.0,,1.0,,,,,,,,,,,
357,PT09M27.00S,2023-02-08T01:49:03.9Z,3,REGULAR,turnover,bad pass,[],1626220,,,1610612751,55,60,2023-02-08T01:49:11Z,3480000,False,,,0,,R. O'Neale bad pass TURNOVER (1 TO),"[1626220, 101108]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,Paul,101108.0,,,,,,,,,
358,PT09M27.00S,2023-02-08T01:49:03.9Z,3,REGULAR,steal,,[],101108,,,1610612756,55,60,2023-02-08T01:49:07Z,3490000,False,,,0,,C. Paul STEAL (2 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
359,PT09M22.00S,2023-02-08T01:49:09.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,5.601182654402102,55.14705882352941,1610612756,55,62,2023-02-08T01:49:16Z,3500000,False,-26.0,0.0,1,left,M. Bridges running Layup (9 PTS) (C. Paul 6 AST),"[1628969, 101108]",1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.57,Made,,,,,,9.0,,,,C. Paul,101108.0,6.0,,,,,,
360,PT09M09.00S,2023-02-08T01:49:22.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627732,90.62089356110381,59.31372549019608,1610612751,55,62,2023-02-08T01:52:38Z,3510000,False,47.0,36.0,1,right,MISS B. Simmons driving Hook,[1627732],1610612751.0,BKN,driving,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,5.87,Missed,,,,,,,,,,,,,,,,,,
361,PT09M05.00S,2023-02-08T01:49:25.5Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612756,55,62,2023-02-08T01:49:25Z,3520000,False,,,0,,C. Johnson REBOUND (Off:2 Def:2),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,360.0,4.0,2.0,2.0,,,,,,,,,,,,,,
362,PT08M54.00S,2023-02-08T01:49:36.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,16.113666228646515,57.84313725490197,1610612756,55,62,2023-02-08T01:54:44Z,3530000,False,-39.0,99.0,1,left,MISS C. Johnson 10' Jump Shot,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,10.65,Missed,,,,,,,,,,,,,,,,,,
363,PT08M51.00S,2023-02-08T01:49:39.2Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,55,62,2023-02-08T01:49:44Z,3540000,False,,,0,,N. Claxton REBOUND (Off:1 Def:7),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,362.0,8.0,7.0,1.0,,,,,,,,,,,,,,
398,PT08M40.00S,2023-02-08T01:49:43.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,87.69710906701708,50.73529411764706,1610612751,55,62,2023-02-08T01:57:30Z,3550000,False,4.0,63.0,1,right,MISS C. Thomas 6' driving floating Shot - blocked,"[1630560, 101108]",1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,6.32,Missed,,,,,,,,,,,,,,,,,Paul,101108.0
399,PT08M40.00S,2023-02-08T01:49:43.4Z,3,REGULAR,block,,[],101108,,,1610612751,55,62,2023-02-08T01:57:30Z,3555000,False,,,0,,C. Paul BLOCK (1 BLK),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
400,PT08M40.00S,2023-02-08T01:49:43.4Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,55,62,2023-02-08T01:57:30Z,3557500,False,,,0,,D. Ayton REBOUND (Off:2 Def:7),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,398.0,9.0,7.0,2.0,,,,,,,,,,,,,,
367,PT08M35.00S,2023-02-08T01:49:55.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,4.681340341655716,5.392156862745098,1610612756,55,65,2023-02-08T01:57:34Z,3580000,False,223.0,-8.0,1,left,M. Bridges 3PT running (12 PTS) (C. Paul 7 AST),"[1628969, 101108]",1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,22.32,Made,,,,,,12.0,,,,C. Paul,101108.0,7.0,,,,,,
369,PT08M34.00S,2023-02-08T01:50:00.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,55,65,2023-02-08T01:50:00Z,3600000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT08M25.00S,2023-02-08T01:53:37.0Z,3,REGULAR,2pt,Jump Shot,[],1630560,80.50262812089356,68.38235294117648,1610612751,55,65,2023-02-08T01:53:42Z,3610000,False,92.0,131.0,1,right,MISS C. Thomas 15' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right Center,15.99,Missed,,,,,,,,,,,,,,,,,,
371,PT08M19.00S,2023-02-08T01:53:43.0Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,55,65,2023-02-08T01:53:42Z,3620000,False,,,0,,N. Claxton REBOUND (Off:2 Def:7),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Right Center,,,370.0,9.0,7.0,2.0,,,,,,,,,,,,,,
372,PT08M19.00S,2023-02-08T01:53:41.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629651,94.40999984741211,50.0,1610612751,57,65,2023-02-08T01:53:41Z,3630000,False,0.0,0.0,1,right,N. Claxton tip DUNK (15 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,15.0,,,,,,,,,,,,
374,PT07M56.00S,2023-02-08T01:54:05.6Z,3,REGULAR,2pt,Jump Shot,[],1628969,23.73521681997372,75.49019607843137,1610612756,57,65,2023-02-08T01:58:30Z,3640000,False,-127.0,171.0,1,left,MISS M. Bridges 21' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left Center,21.3,Missed,,,,,,,,,,,,,,,,,,
375,PT07M52.00S,2023-02-08T01:54:09.6Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,57,65,2023-02-08T01:54:09Z,3650000,False,,,0,,C. Thomas REBOUND (Off:0 Def:4),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left Center,,,374.0,4.0,4.0,0.0,,,,,,,,,,,,,,
376,PT07M48.00S,2023-02-08T01:54:12.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,93.51182654402102,4.901960784313726,1610612751,60,65,2023-02-08T01:54:19Z,3660000,False,-225.0,8.0,1,right,R. O'Neale 3PT running (3 PTS) (B. Simmons 4 AST),"[1626220, 1627732]",1610612751.0,BKN,running,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,22.57,Made,,,,,,3.0,,,,B. Simmons,1627732.0,4.0,,,,,,
378,PT07M37.00S,2023-02-08T01:54:23.7Z,3,REGULAR,turnover,bad pass,[],101108,,,1610612756,60,65,2023-02-08T01:54:35Z,3680000,False,,,0,,C. Paul bad pass TURNOVER (2 TO),"[101108, 1629651]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2.0,Claxton,1629651.0,,,,,,,,,
379,PT07M37.00S,2023-02-08T01:54:23.7Z,3,REGULAR,steal,,[],1629651,,,1610612751,60,65,2023-02-08T01:54:26Z,3690000,False,,,0,,N. Claxton STEAL (3 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
380,PT07M34.00S,2023-02-08T01:54:32.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629651,93.77463863337714,59.31372549019608,1610612751,60,65,2023-02-08T01:54:42Z,3700000,False,47.0,6.0,1,right,MISS N. Claxton running Layup - blocked,"[1629651, 101108]",1610612751.0,BKN,running,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,4.7,Missed,,,,,,,,,,,,,,,,,Paul,101108.0
381,PT07M34.00S,2023-02-08T01:54:32.1Z,3,REGULAR,block,,[],101108,,,1610612751,60,65,2023-02-08T01:54:34Z,3710000,False,,,0,,C. Paul BLOCK (2 BLK),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
382,PT07M34.00S,2023-02-08T01:54:32.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,60,65,2023-02-08T01:54:42Z,3720000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,380.0,,,,,,,,,,,,,,,,,
384,PT07M27.00S,2023-02-08T01:54:55.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630560,82.21090670170827,60.78431372549019,1610612751,62,65,2023-02-08T01:54:59Z,3740000,False,54.0,115.0,1,right,C. Thomas 12' turnaround fadeaway Jump Shot (26 PTS),[1630560],1610612751.0,BKN,turnaround fadeaway,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,12.67,Made,,,,,,26.0,,,,,,,,,,,,
385,PT07M18.00S,2023-02-08T01:55:07.6Z,3,REGULAR,foul,personal,[],1626220,,,1610612756,62,65,2023-02-08T01:55:12Z,3750000,False,,,0,,R. O'Neale personal FOUL (3 PF),"[1626220, 1626164]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202056.0,,,,,,,,3.0,0.0,Booker,1626164.0,,
387,PT07M15.00S,2023-02-08T01:55:34.9Z,3,REGULAR,foul,personal,[],1626220,,,1610612756,62,65,2023-02-08T01:55:48Z,3770000,False,,,0,,R. O'Neale personal FOUL (4 PF),"[1626220, 1626164]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,202041.0,,,,,,,,4.0,0.0,Booker,1626164.0,,
389,PT07M15.00S,2023-02-08T01:55:43.3Z,3,REGULAR,substitution,out,[],1626220,,,1610612756,62,65,2023-02-08T01:55:47Z,3790000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT07M15.00S,2023-02-08T01:55:43.3Z,3,REGULAR,substitution,in,[],1630561,,,1610612756,62,65,2023-02-08T01:55:47Z,3800000,False,,,0,,SUB in: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT07M03.00S,2023-02-08T01:56:23.7Z,3,REGULAR,2pt,Jump Shot,[],1626164,18.873193166885677,23.774509803921568,1610612756,62,65,2023-02-08T02:01:06Z,3820000,False,131.0,125.0,1,left,MISS D. Booker 18' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right Center,18.11,Missed,,,,,,,,,,,,,,,,,,
393,PT06M57.00S,2023-02-08T01:56:29.7Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,62,65,2023-02-08T01:56:31Z,3830000,False,,,0,,N. Claxton REBOUND (Off:2 Def:8),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Right Center,,,392.0,10.0,8.0,2.0,,,,,,,,,,,,,,
395,PT06M47.00S,2023-02-08T01:56:58.8Z,3,REGULAR,foul,personal,['2freethrow'],1626164,,,1610612751,62,65,2023-02-08T01:57:07Z,3850000,False,,,0,,D. Booker shooting personal FOUL (2 PF) (Thomas 2 FT),"[1626164, 1630560]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202056.0,,,,,,,,2.0,0.0,Thomas,1630560.0,,
397,PT06M47.00S,2023-02-08T01:57:26.1Z,3,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,63,65,2023-02-08T01:57:26Z,3870000,False,,,0,,C. Thomas Free Throw 1 of 2 (27 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,27.0,,,,,,,,,,,,
401,PT06M47.00S,2023-02-08T01:57:43.7Z,3,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,64,65,2023-02-08T01:57:43Z,3880000,False,,,0,,C. Thomas Free Throw 2 of 2 (28 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,28.0,,,,,,,,,,,,
402,PT06M36.00S,2023-02-08T01:57:56.5Z,3,REGULAR,2pt,Jump Shot,[],1628969,17.296320630749015,25.0,1610612756,64,65,2023-02-08T01:58:01Z,3890000,False,125.0,110.0,1,left,MISS M. Bridges 16' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,16.66,Missed,,,,,,,,,,,,,,,,,,
403,PT06M33.00S,2023-02-08T01:57:59.5Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,64,65,2023-02-08T01:58:03Z,3900000,False,,,0,,N. Claxton REBOUND (Off:2 Def:9),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Right Center,,,402.0,11.0,9.0,2.0,,,,,,,,,,,,,,
404,PT06M12.00S,2023-02-08T01:58:19.5Z,3,REGULAR,3pt,Jump Shot,[],1630560,60.528909329829176,49.754901960784316,1610612751,64,65,2023-02-08T01:58:24Z,3910000,False,-1.0,319.0,1,right,MISS C. Thomas 31' pullup 3PT,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,31.85,Missed,,,,,,,,,,,,,,,,,,
405,PT06M10.00S,2023-02-08T01:58:21.5Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,64,65,2023-02-08T01:58:24Z,3920000,False,,,0,,N. Claxton REBOUND (Off:3 Def:9),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,404.0,12.0,9.0,3.0,,,,,,,,,,,,,,
406,PT06M09.00S,2023-02-08T01:58:24.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203925,93.38042049934296,5.147058823529411,1610612751,67,65,2023-02-08T01:58:28Z,3930000,False,-224.0,10.0,1,right,J. Harris 3PT  (8 PTS) (N. Claxton 1 AST),"[203925, 1629651]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,Left Corner 3,24+ Left,22.45,Made,,,,,,8.0,,,,N. Claxton,1629651.0,1.0,,,,,,
408,PT05M54.00S,2023-02-08T01:58:39.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,5.601182654402102,47.794117647058826,1610612756,67,67,2023-02-08T01:58:43Z,3950000,False,11.0,0.0,1,left,D. Ayton cutting Layup (19 PTS) (C. Paul 8 AST),"[1629028, 101108]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,,19.0,,,,C. Paul,101108.0,8.0,,,,,,
410,PT05M32.00S,2023-02-08T01:59:00.0Z,3,REGULAR,3pt,Jump Shot,[],203925,82.07950065703022,93.62745098039215,1610612751,67,67,2023-02-08T01:59:04Z,3970000,False,218.0,116.0,1,right,MISS J. Harris 24' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Right Center,24.7,Missed,,,,,,,,,,,,,,,,,,
411,PT05M29.00S,2023-02-08T01:59:03.0Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,67,67,2023-02-08T01:59:04Z,3980000,False,,,0,,D. Ayton REBOUND (Off:2 Def:8),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,410.0,10.0,8.0,2.0,,,,,,,,,,,,,,
412,PT05M24.00S,2023-02-08T01:59:10.4Z,3,REGULAR,foul,personal,['2freethrow'],1630561,,,1610612756,67,67,2023-02-08T01:59:18Z,3990000,False,,,0,,D. Duke Jr. shooting personal FOUL (1 PF) (Booker 2 FT),"[1630561, 1626164]",1610612751.0,BKN,shooting,,,Duke Jr.,D. Duke Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,202041.0,,,,,,,,1.0,0.0,Booker,1626164.0,,
414,PT05M24.00S,2023-02-08T01:59:33.3Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,67,68,2023-02-08T01:59:33Z,4010000,False,,,0,,D. Booker Free Throw 1 of 2 (12 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,,12.0,,,,,,,,,,,,
415,PT05M24.00S,2023-02-08T01:59:34.9Z,3,REGULAR,substitution,out,[],203925,,,1610612756,67,68,2023-02-08T01:59:58Z,4020000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M24.00S,2023-02-08T01:59:34.9Z,3,REGULAR,substitution,out,[],1629651,,,1610612756,67,68,2023-02-08T01:59:58Z,4030000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M24.00S,2023-02-08T01:59:34.9Z,3,REGULAR,substitution,out,[],1629661,,,1610612756,67,68,2023-02-08T01:59:58Z,4040000,False,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M24.00S,2023-02-08T01:59:34.9Z,3,REGULAR,substitution,in,[],203933,,,1610612756,67,68,2023-02-08T01:59:58Z,4050000,False,,,0,,SUB in: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M24.00S,2023-02-08T01:59:34.9Z,3,REGULAR,substitution,in,[],1628410,,,1610612756,67,68,2023-02-08T01:59:58Z,4060000,False,,,0,,SUB in: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M24.00S,2023-02-08T01:59:34.9Z,3,REGULAR,substitution,in,[],1627814,,,1610612756,67,68,2023-02-08T01:59:58Z,4070000,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M24.00S,2023-02-08T02:00:09.4Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,67,69,2023-02-08T02:00:09Z,4080000,False,,,0,,D. Booker Free Throw 2 of 2 (13 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,,13.0,,,,,,,,,,,,
422,PT05M15.00S,2023-02-08T02:00:18.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630561,93.51182654402102,47.30392156862745,1610612751,69,69,2023-02-08T02:00:22Z,4090000,False,-13.0,8.0,1,right,D. Duke Jr. driving Layup (2 PTS),[1630561],1610612751.0,BKN,driving,,,Duke Jr.,D. Duke Jr.,,,,,Restricted Area,0-8 Center,1.6,Made,,,,,,2.0,,,,,,,,,,,,
423,PT05M02.00S,2023-02-08T02:00:29.8Z,3,REGULAR,2pt,Jump Shot,[],1626164,3.630091984231275,76.9607843137255,1610612756,69,69,2023-02-08T02:00:36Z,4100000,False,-135.0,-18.0,1,left,MISS D. Booker 13' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,13.6,Missed,,,,,,,,,,,,,,,,,,
424,PT05M00.00S,2023-02-08T02:00:33.0Z,3,REGULAR,rebound,offensive,[],1628969,,,1610612756,69,69,2023-02-08T02:00:33Z,4110000,False,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,423.0,4.0,3.0,1.0,,,,,,,,,,,,,,
425,PT04M53.00S,2023-02-08T02:00:40.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,23.078186596583443,87.25490196078431,1610612756,69,69,2023-02-08T02:00:46Z,4120000,False,-186.0,164.0,1,left,MISS D. Booker 24' step back 3PT,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,24.85,Missed,,,,,,,,,,,,,,,,,,
426,PT04M49.00S,2023-02-08T02:00:44.2Z,3,REGULAR,rebound,defensive,[],203933,,,1610612751,69,69,2023-02-08T02:00:46Z,4130000,False,,,0,,T. Warren REBOUND (Off:0 Def:2),[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,Above the Break 3,24+ Left Center,,,425.0,2.0,2.0,0.0,,,,,,,,,,,,,,
427,PT04M33.00S,2023-02-08T02:00:59.2Z,3,REGULAR,3pt,Jump Shot,[],1630560,77.7431011826544,91.66666666666666,1610612751,69,69,2023-02-08T02:01:04Z,4140000,False,208.0,157.0,1,right,MISS C. Thomas 26' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,26.07,Missed,,,,,,,,,,,,,,,,,,
