actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
86,PT03M14.00S,2023-03-19T19:56:54.2Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,12,22,2023-03-19T19:56:55Z,850000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:5),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,85.0,5.0,5.0,0.0,,,,,,,,,,,,,,
87,PT03M12.00S,2023-03-19T19:56:56.6Z,1,REGULAR,turnover,bad pass,[],1629008,,,1610612743,12,22,2023-03-19T19:57:00Z,860000,False,,,0,,M. Porter Jr. bad pass TURNOVER (1 TO),"[1629008, 203915]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,,,,,,Dinwiddie,203915.0,,
88,PT03M12.00S,2023-03-19T19:56:56.6Z,1,REGULAR,steal,,[],203915,,,1610612751,12,22,2023-03-19T19:56:58Z,870000,False,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
109,PT03M06.00S,2023-03-19T19:57:11.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627827,92.9862023653088,46.81372549019608,1610612751,12,22,2023-03-19T20:02:27Z,885000,False,-16.0,13.0,1,right,MISS D. Finney-Smith driving DUNK - blocked,"[1627827, 203932]",1610612751.0,BKN,driving,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,Gordon,203932.0
110,PT03M06.00S,2023-03-19T19:57:11.3Z,1,REGULAR,block,,[],203932,,,1610612751,12,22,2023-03-19T20:01:40Z,892500,False,,,0,,A. Gordon BLOCK (1 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
111,PT03M06.00S,2023-03-19T19:57:11.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,12,22,2023-03-19T20:02:51Z,896250,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,109.0,,,,,,,,,,,,,,,,,
92,PT03M06.00S,2023-03-19T19:57:26.4Z,1,REGULAR,timeout,challenge,['team'],0,,,1610612743,12,22,2023-03-19T20:04:02Z,910000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M06.00S,2023-03-19T19:57:27.9Z,1,REGULAR,substitution,out,[],1628969,,,1610612743,12,22,2023-03-19T20:01:40Z,920000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M06.00S,2023-03-19T19:57:27.9Z,1,REGULAR,substitution,out,[],1629008,,,1610612743,12,22,2023-03-19T20:01:40Z,930000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M06.00S,2023-03-19T19:57:27.9Z,1,REGULAR,substitution,out,[],203932,,,1610612743,12,22,2023-03-19T20:01:40Z,940000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M06.00S,2023-03-19T19:57:27.9Z,1,REGULAR,substitution,in,[],203552,,,1610612743,12,22,2023-03-19T20:01:40Z,950000,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M06.00S,2023-03-19T19:57:27.9Z,1,REGULAR,substitution,in,[],201145,,,1610612743,12,22,2023-03-19T20:01:40Z,960000,False,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M06.00S,2023-03-19T19:57:27.9Z,1,REGULAR,substitution,in,[],1631128,,,1610612743,12,22,2023-03-19T20:01:40Z,970000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT02M50.00S,2023-03-19T20:00:53.4Z,1,REGULAR,3pt,Jump Shot,[],1627750,27.77595269382391,81.61764705882354,1610612743,12,25,2023-03-19T20:04:55Z,980000,False,-158.0,209.0,1,left,J. Murray 26' 3PT  (14 PTS) (N. Jokic 5 AST),"[1627750, 203999]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,26.17,Made,,,,,14.0,N. Jokic,203999.0,5.0,,,,,,,,,,
101,PT02M35.00S,2023-03-19T20:00:58.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203915,88.91261498028909,51.9607843137255,1610612751,12,25,2023-03-19T20:11:16Z,1000000,False,10.0,52.0,1,right,MISS S. Dinwiddie driving Layup,[203915],1610612751.0,BKN,driving,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,5.26,Missed,,,,,,,,,,,,,,,,,,
103,PT02M34.00S,2023-03-19T20:00:59.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,12,25,2023-03-19T20:11:22Z,1020000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,101.0,,,,,,,,,,,,,,,,,
120,PT02M34.00S,2023-03-19T20:01:01.1Z,1,REGULAR,substitution,out,[],203999,,,1610612751,12,25,2023-03-19T20:03:11Z,1025000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M34.00S,2023-03-19T20:01:01.1Z,1,REGULAR,substitution,in,[],1630192,,,1610612751,12,25,2023-03-19T20:03:11Z,1027500,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M31.00S,2023-03-19T20:01:03.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203925,92.72339027595268,47.05882352941176,1610612751,14,25,2023-03-19T20:11:47Z,1030000,False,-15.0,16.0,1,right,J. Harris cutting Layup (2 PTS) (S. Dinwiddie 4 AST),"[203925, 203915]",1610612751.0,BKN,cutting,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,2.0,S. Dinwiddie,203915.0,4.0,,,,,,,,,,
105,PT02M27.00S,2023-03-19T20:01:09.5Z,1,REGULAR,foul,offensive,[],1631128,,,1610612743,14,25,2023-03-19T20:12:38Z,1040000,False,,,0,,C. Braun offensive FOUL (1 PF),"[1631128, 203915]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,202049.0,1.0,0.0,Dinwiddie,203915.0,,,,
107,PT02M27.00S,2023-03-19T20:01:09.5Z,1,REGULAR,turnover,offensive foul,[],1631128,,,1610612743,14,25,2023-03-19T20:01:09Z,1060000,False,,,0,,C. Braun offensive foul TURNOVER (1 TO),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,202049.0,,,,,,,,
108,PT02M10.00S,2023-03-19T20:01:38.6Z,1,REGULAR,foul,personal,[],1631128,,,1610612751,14,25,2023-03-19T20:01:50Z,1070000,False,,,0,,C. Braun personal FOUL (2 PF),"[1631128, 1626220]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1201.0,2.0,0.0,O'Neale,1626220.0,,,,
113,PT02M00.00S,2023-03-19T20:02:06.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626220,93.64323258869908,48.77450980392157,1610612751,16,25,2023-03-19T20:02:11Z,1090000,False,-6.0,7.0,1,right,R. O'Neale Layup (5 PTS) (S. Dinwiddie 5 AST),"[1626220, 203915]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,5.0,S. Dinwiddie,203915.0,5.0,,,,,,,,,,
115,PT01M40.00S,2023-03-19T20:02:25.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627750,10.726018396846255,51.225490196078425,1610612743,16,27,2023-03-19T20:15:30Z,1110000,False,-6.0,48.0,1,left,J. Murray turnaround Hook (16 PTS),[1627750],1610612743.0,DEN,turnaround,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,4.87,Made,,,,,16.0,,,,,,,,,,,,,
116,PT01M28.00S,2023-03-19T20:02:40.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,92.19776609724047,54.65686274509803,1610612751,18,27,2023-03-19T20:15:50Z,1120000,False,23.0,21.0,1,right,S. Dinwiddie driving floating bank Jump Shot (5 PTS),[203915],1610612751.0,BKN,driving floating bank,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,3.12,Made,,,,,5.0,,,,,,,,,,,,,
117,PT01M28.00S,2023-03-19T20:02:43.9Z,1,REGULAR,foul,personal,['1freethrow'],201145,,,1610612751,18,27,2023-03-19T20:02:55Z,1130000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Dinwiddie 1 FT),"[201145, 203915]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,101284.0,1.0,0.0,Dinwiddie,203915.0,,,,
119,PT01M28.00S,2023-03-19T20:03:05.6Z,1,REGULAR,freethrow,1 of 1,[],203915,,,1610612751,19,27,2023-03-19T20:03:05Z,1150000,False,,,0,,S. Dinwiddie Free Throw 1 of 1 (6 PTS),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
123,PT01M17.00S,2023-03-19T20:03:21.7Z,1,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612743,19,27,2023-03-19T20:03:31Z,1160000,False,,,0,,D. Finney-Smith shooting personal FOUL (1 PF) (Murray 2 FT),"[1627827, 1627750]",1610612751.0,BKN,shooting,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,101284.0,1.0,0.0,Murray,1627750.0,,,,
125,PT01M17.00S,2023-03-19T20:03:43.9Z,1,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,19,28,2023-03-19T20:03:43Z,1180000,False,,,0,,J. Murray Free Throw 1 of 2 (17 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
126,PT01M17.00S,2023-03-19T20:03:44.4Z,1,REGULAR,substitution,out,[],203915,,,1610612743,19,28,2023-03-19T20:03:50Z,1190000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M17.00S,2023-03-19T20:03:44.4Z,1,REGULAR,substitution,in,[],1628969,,,1610612743,19,28,2023-03-19T20:03:50Z,1200000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M17.00S,2023-03-19T20:04:03.1Z,1,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,19,29,2023-03-19T20:04:03Z,1210000,False,,,0,,J. Murray Free Throw 2 of 2 (18 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
129,PT01M01.00S,2023-03-19T20:04:20.7Z,1,REGULAR,2pt,Jump Shot,[],203552,74.06373193166885,47.05882352941176,1610612751,19,29,2023-03-19T20:04:26Z,1220000,False,-15.0,191.0,1,right,MISS S. Curry 19' step back Shot,[203552],1610612751.0,BKN,step back,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,19.19,Missed,,,,,,,,,,,,,,,,,,
130,PT00M58.80S,2023-03-19T20:04:22.9Z,1,REGULAR,rebound,defensive,[],1630192,,,1610612743,19,29,2023-03-19T20:04:26Z,1230000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Mid-Range,16-24 Center,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,,
131,PT00M47.50S,2023-03-19T20:04:35.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,6.521024967148489,44.6078431372549,1610612743,19,31,2023-03-19T20:04:39Z,1240000,False,27.0,9.0,1,left,B. Brown driving Layup (2 PTS),[1628971],1610612743.0,DEN,driving,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.84,Made,,,,,2.0,,,,,,,,,,,,,
132,PT00M34.50S,2023-03-19T20:04:52.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631128,,,1610612751,19,31,2023-03-19T20:04:59Z,1250000,False,,,0,,C. Braun shooting personal FOUL (3 PF) (Bridges 2 FT),"[1631128, 1628969]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202049.0,3.0,0.0,Bridges,1628969.0,,,,
134,PT00M34.50S,2023-03-19T20:05:23.7Z,1,REGULAR,freethrow,1 of 2,[],1628969,,,1610612751,20,31,2023-03-19T20:05:23Z,1270000,False,,,0,,M. Bridges Free Throw 1 of 2 (1 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
135,PT00M34.50S,2023-03-19T20:05:24.6Z,1,REGULAR,substitution,out,[],1631128,,,1610612751,20,31,2023-03-19T20:05:31Z,1280000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M34.50S,2023-03-19T20:05:24.6Z,1,REGULAR,substitution,in,[],203484,,,1610612751,20,31,2023-03-19T20:05:31Z,1290000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M34.50S,2023-03-19T20:05:43.5Z,1,REGULAR,freethrow,2 of 2,[],1628969,,,1610612751,21,31,2023-03-19T20:05:43Z,1300000,False,,,0,,M. Bridges Free Throw 2 of 2 (2 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
138,PT00M16.10S,2023-03-19T20:06:03.3Z,1,REGULAR,2pt,Jump Shot,[],1627750,18.2161629434954,29.901960784313726,1610612743,21,33,2023-03-19T20:17:17Z,1310000,False,100.0,119.0,1,left,J. Murray 15' turnaround fadeaway Jump Shot (20 PTS),[1627750],1610612743.0,DEN,turnaround fadeaway,,,Murray,J. Murray,,,,,Mid-Range,8-16 Right,15.55,Made,,,,,20.0,,,,,,,,,,,,,
139,PT00M00.40S,2023-03-19T20:06:23.5Z,1,REGULAR,turnover,bad pass,[],203925,,,1610612751,21,33,2023-03-19T20:24:18Z,1320000,False,,,0,,J. Harris bad pass TURNOVER (1 TO),"[203925, 203484]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,,,,,,Caldwell-Pope,203484.0,,
140,PT00M00.40S,2023-03-19T20:06:23.5Z,1,REGULAR,steal,,[],203484,,,1610612743,21,33,2023-03-19T20:24:18Z,1330000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
141,PT00M00.00S,2023-03-19T20:06:32.5Z,1,REGULAR,period,end,[],0,,,1610612743,21,33,2023-03-19T20:06:32Z,1340000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2023-03-19T20:07:40.6Z,2,REGULAR,substitution,out,['startperiod'],203925,,,1610612743,21,33,2023-03-19T20:09:04Z,1350000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2023-03-19T20:07:40.6Z,2,REGULAR,substitution,out,['startperiod'],1627827,,,1610612743,21,33,2023-03-19T20:09:04Z,1360000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2023-03-19T20:07:40.6Z,2,REGULAR,substitution,out,['startperiod'],1627750,,,1610612743,21,33,2023-03-19T20:09:04Z,1370000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2023-03-19T20:07:40.6Z,2,REGULAR,substitution,in,['startperiod'],1630560,,,1610612743,21,33,2023-03-19T20:09:04Z,1380000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2023-03-19T20:07:40.6Z,2,REGULAR,substitution,in,['startperiod'],1629651,,,1610612743,21,33,2023-03-19T20:09:04Z,1390000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2023-03-19T20:07:40.6Z,2,REGULAR,substitution,in,['startperiod'],202704,,,1610612743,21,33,2023-03-19T20:09:04Z,1400000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2023-03-19T20:09:16.5Z,2,REGULAR,period,start,[],0,,,1610612751,21,33,2023-03-19T20:09:16Z,1410000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT11M47.00S,2023-03-19T20:09:29.2Z,2,REGULAR,2pt,Jump Shot,[],1628969,82.34231274638634,31.127450980392158,1610612751,23,33,2023-03-19T20:09:33Z,1420000,False,-94.0,113.0,1,right,M. Bridges 14' pullup Jump Shot (4 PTS),[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,14.76,Made,,,,,4.0,,,,,,,,,,,,,
151,PT11M26.00S,2023-03-19T20:09:54.1Z,2,REGULAR,foul,personal,[],203552,,,1610612743,23,33,2023-03-19T20:10:08Z,1430000,False,,,0,,S. Curry personal FOUL (1 PF),"[203552, 201145]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,202049.0,1.0,0.0,Green,201145.0,,,,
153,PT11M26.00S,2023-03-19T20:10:04.5Z,2,REGULAR,substitution,out,[],1629651,,,1610612743,23,33,2023-03-19T20:10:07Z,1450000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT11M26.00S,2023-03-19T20:10:04.5Z,2,REGULAR,substitution,in,[],1627827,,,1610612743,23,33,2023-03-19T20:10:07Z,1460000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M16.00S,2023-03-19T20:10:31.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203484,8.360709592641262,47.30392156862745,1610612743,23,35,2023-03-19T20:10:35Z,1470000,False,13.0,26.0,1,left,K. Caldwell-Pope driving Layup (2 PTS) (R. Jackson 1 AST),"[203484, 202704]",1610612743.0,DEN,driving,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,2.94,Made,,,,,2.0,R. Jackson,202704.0,1.0,,,,,,,,,,
157,PT11M00.00S,2023-03-19T20:10:47.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,94.1688567674113,56.372549019607845,1610612751,23,35,2023-03-19T20:14:51Z,1490000,False,32.0,2.0,1,right,MISS M. Bridges driving reverse Layup,[1628969],1610612751.0,BKN,driving reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.2,Missed,,,,,,,,,,,,,,,,,,
158,PT10M57.00S,2023-03-19T20:10:50.3Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612743,23,35,2023-03-19T20:10:53Z,1500000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,157.0,1.0,1.0,0.0,,,,,,,,,,,,,,
159,PT10M45.00S,2023-03-19T20:11:03.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,8.886333771353483,53.18627450980392,1610612743,23,37,2023-03-19T20:11:15Z,1510000,False,-16.0,31.0,1,left,R. Jackson driving floating Jump Shot (2 PTS) (B. Brown 1 AST),"[202704, 1628971]",1610612743.0,DEN,driving floating,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,3.48,Made,,,,,2.0,B. Brown,1628971.0,1.0,,,,,,,,,,
161,PT10M44.00S,2023-03-19T20:11:08.9Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612751,23,37,2023-03-19T20:11:18Z,1530000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,101284.0,,,,,,,,
162,PT10M32.00S,2023-03-19T20:11:26.2Z,2,REGULAR,3pt,Jump Shot,[],203552,69.85873850197109,72.05882352941177,1610612751,26,37,2023-03-19T20:11:32Z,1540000,False,110.0,231.0,1,right,S. Curry 25' 3PT  (3 PTS) (M. Bridges 1 AST),"[203552, 1628969]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.58,Made,,,,,3.0,M. Bridges,1628969.0,1.0,,,,,,,,,,
164,PT10M06.00S,2023-03-19T20:11:51.5Z,2,REGULAR,3pt,Jump Shot,[],203484,30.831143232588698,30.88235294117647,1610612743,26,37,2023-03-19T20:11:56Z,1560000,False,96.0,237.0,1,left,MISS K. Caldwell-Pope 25' pullup 3PT,[203484],1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
165,PT10M03.00S,2023-03-19T20:11:54.5Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612751,26,37,2023-03-19T20:11:56Z,1570000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,164.0,1.0,1.0,0.0,,,,,,,,,,,,,,
166,PT09M57.00S,2023-03-19T20:12:00.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,69.59592641261499,70.83333333333334,1610612751,26,37,2023-03-19T20:25:29Z,1580000,False,104.0,233.0,1,right,MISS M. Bridges 25' running pullup 3PT,[1628969],1610612751.0,BKN,running pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
167,PT09M55.00S,2023-03-19T20:12:02.1Z,2,REGULAR,rebound,defensive,[],202704,,,1610612743,26,37,2023-03-19T20:12:04Z,1590000,False,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,,,166.0,1.0,1.0,0.0,,,,,,,,,,,,,,
168,PT09M48.00S,2023-03-19T20:12:12.4Z,2,REGULAR,turnover,bad pass,[],202704,,,1610612743,26,37,2023-03-19T20:12:16Z,1600000,False,,,0,,R. Jackson bad pass TURNOVER (1 TO),"[202704, 1626220]",1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,,,,,,O'Neale,1626220.0,,
169,PT09M48.00S,2023-03-19T20:12:12.4Z,2,REGULAR,steal,,[],1626220,,,1610612751,26,37,2023-03-19T20:12:14Z,1610000,False,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
170,PT09M48.00S,2023-03-19T20:12:16.5Z,2,REGULAR,foul,personal,[],202704,,,1610612751,26,37,2023-03-19T20:12:26Z,1620000,False,,,0,,R. Jackson personal FOUL (1 PF),"[202704, 1626220]",1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,202049.0,1.0,0.0,O'Neale,1626220.0,,,,
172,PT09M32.00S,2023-03-19T20:12:53.9Z,2,REGULAR,foul,personal,[],1630192,,,1610612751,26,37,2023-03-19T20:13:13Z,1640000,False,,,0,,Z. Nnaji personal FOUL (1 PF),"[1630192, 1628969]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,202049.0,1.0,0.0,Bridges,1628969.0,,,,
174,PT09M26.00S,2023-03-19T20:13:11.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,75.1149802890933,84.80392156862744,1610612751,29,37,2023-03-19T20:13:18Z,1660000,False,174.0,181.0,1,right,M. Bridges 25' 3PT  (7 PTS) (R. O'Neale 1 AST),"[1628969, 1626220]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.14,Made,,,,,7.0,R. O'Neale,1626220.0,1.0,,,,,,,,,,
176,PT09M04.00S,2023-03-19T20:13:34.5Z,2,REGULAR,3pt,Jump Shot,[],201145,5.469776609724048,94.11764705882352,1610612743,29,40,2023-03-19T20:27:16Z,1680000,False,-221.0,-1.0,1,left,J. Green 3PT step back (3 PTS) (Z. Nnaji 1 AST),"[201145, 1630192]",1610612743.0,DEN,step back,,,Green,J. Green,,,,,Left Corner 3,24+ Left,22.06,Made,,,,,3.0,Z. Nnaji,1630192.0,1.0,,,,,,,,,,
179,PT08M40.00S,2023-03-19T20:14:03.4Z,2,REGULAR,substitution,out,[],1626220,,,1610612751,29,40,2023-03-19T20:14:11Z,1710000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
