actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
171,PT10M43.00S,2023-01-03T01:08:43.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202681,91.80354796320631,50.0,1610612751,39,27,2023-01-03T01:09:04Z,1680000,False,0.0,25.0,1,right,K. Irving driving finger roll Layup (17 PTS) (B. Simmons 4 AST),"[202681, 1627732]",1610612751.0,BKN,driving finger roll,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,2.45,Made,,,,,,,17.0,B. Simmons,1627732.0,4.0,,,,,
172,PT10M31.00S,2023-01-03T01:08:54.8Z,2,REGULAR,3pt,Jump Shot,[],1628380,30.305519053876477,71.32352941176471,1610612759,39,27,2023-01-03T01:09:06Z,1690000,False,-107.0,232.0,1,left,MISS Z. Collins 25' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,,25.57,Missed,,,,,,,,,,,,,,,
173,PT10M31.00S,2023-01-03T01:08:54.8Z,2,REGULAR,rebound,defensive,[],202681,,,1610612751,39,27,2023-01-03T01:09:06Z,1700000,False,,,0,,K. Irving REBOUND (Off:0 Def:3),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,,,,,172.0,3.0,3.0,0.0,,,,,,,,,
175,PT10M22.00S,2023-01-03T01:09:04.0Z,2,REGULAR,3pt,Jump Shot,[],203552,66.70499342969777,48.28431372549019,1610612751,39,27,2023-01-03T01:09:10Z,1710000,False,-9.0,260.0,1,right,MISS S. Curry 26' 3PT,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,26.06,Missed,,,,,,,,,,,,,,,
176,PT10M22.00S,2023-01-03T01:09:04.0Z,2,REGULAR,rebound,offensive,[],202681,,,1610612751,39,27,2023-01-03T01:09:10Z,1720000,False,,,0,,K. Irving REBOUND (Off:1 Def:3),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,,,,,,,,175.0,4.0,3.0,1.0,,,,,,,,,
177,PT10M18.00S,2023-01-03T01:09:09.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202681,87.46714848883047,96.81372549019608,1610612751,39,27,2023-01-03T01:43:14Z,1730000,False,234.0,65.0,1,right,MISS K. Irving 24' step back 3PT,[202681],1610612751.0,BKN,step back,,,Irving,K. Irving,,,,,Right Corner 3,24+ Right,,,,24.3,Missed,,,,,,,,,,,,,,,
178,PT10M14.00S,2023-01-03T01:09:13.1Z,2,REGULAR,rebound,defensive,[],203926,,,1610612759,39,27,2023-01-03T01:09:17Z,1740000,False,,,0,,D. McDermott REBOUND (Off:0 Def:3),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Right Corner 3,24+ Right,,,,,,,,177.0,3.0,3.0,0.0,,,,,,,,,
179,PT10M05.00S,2023-01-03T01:09:22.2Z,2,REGULAR,3pt,Jump Shot,[],1630200,7.30946123521682,3.9215686274509802,1610612759,39,27,2023-01-03T01:09:29Z,1750000,False,230.0,16.0,1,left,MISS T. Jones 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,,,,23.1,Missed,,,,,,,,,,,,,,,
180,PT10M00.00S,2023-01-03T01:09:27.2Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612751,39,27,2023-01-03T01:09:29Z,1760000,False,,,0,,B. Simmons REBOUND (Off:0 Def:2),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Right Corner 3,24+ Right,,,,,,,,179.0,2.0,2.0,0.0,,,,,,,,,
181,PT09M56.00S,2023-01-03T01:09:30.4Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629139,93.77463863337714,49.26470588235294,1610612751,41,27,2023-01-03T01:44:18Z,1770000,False,-4.0,6.0,1,right,Y. Watanabe running DUNK (2 PTS) (B. Simmons 5 AST),"[1629139, 1627732]",1610612751.0,BKN,running,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,,,,0.7,Made,,,,,,,2.0,B. Simmons,1627732.0,5.0,,,,,
183,PT09M39.00S,2023-01-03T01:09:46.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,14.4053876478318,37.99019607843137,1610612759,41,27,2023-01-03T01:10:07Z,1790000,False,60.0,83.0,1,left,MISS D. Vassell 10' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Right,,,,10.23,Missed,,,,,,,,,,,,,,,
184,PT09M39.00S,2023-01-03T01:09:46.7Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612751,41,27,2023-01-03T01:10:07Z,1800000,False,,,0,,B. Simmons REBOUND (Off:0 Def:3),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,183.0,3.0,3.0,0.0,,,,,,,,,
185,PT09M30.00S,2023-01-03T01:09:56.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629139,67.36202365308804,57.59803921568627,1610612751,44,27,2023-01-03T01:46:02Z,1810000,False,38.0,254.0,1,right,Y. Watanabe 25' 3PT running (5 PTS) (B. Simmons 6 AST),"[1629139, 1627732]",1610612751.0,BKN,running,,,Watanabe,Y. Watanabe,,,,,Above the Break 3,24+ Center,,,,25.71,Made,,,,,,,5.0,B. Simmons,1627732.0,6.0,,,,,
187,PT09M16.00S,2023-01-03T01:10:10.4Z,2,REGULAR,3pt,Jump Shot,[],203926,29.6484888304862,67.64705882352942,1610612759,44,27,2023-01-03T01:10:19Z,1830000,False,-88.0,226.0,1,left,MISS D. McDermott 24' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,,,,24.28,Missed,,,,,,,,,,,,,,,
188,PT09M16.00S,2023-01-03T01:10:10.4Z,2,REGULAR,rebound,defensive,[],203552,,,1610612751,44,27,2023-01-03T01:10:19Z,1840000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,187.0,2.0,2.0,0.0,,,,,,,,,
189,PT08M55.00S,2023-01-03T01:10:32.2Z,2,REGULAR,2pt,Jump Shot,[],1629139,77.61169513797634,45.09803921568628,1610612751,44,27,2023-01-03T01:10:52Z,1850000,False,-25.0,158.0,1,right,MISS Y. Watanabe 15' pullup Shot,[1629139],1610612751.0,BKN,pullup,,,Watanabe,Y. Watanabe,,,,,Mid-Range,8-16 Center,,,,15.99,Missed,,,,,,,,,,,,,,,
190,PT08M52.00S,2023-01-03T01:10:35.2Z,2,REGULAR,rebound,offensive,[],202681,,,1610612751,44,27,2023-01-03T01:10:52Z,1860000,False,,,0,,K. Irving REBOUND (Off:2 Def:3),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Mid-Range,8-16 Center,,,,,,,,189.0,5.0,3.0,2.0,,,,,,,,,
191,PT08M52.00S,2023-01-03T01:10:38.4Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",202681,94.40999984741211,50.0,1610612751,46,27,2023-01-03T01:10:57Z,1870000,False,0.0,0.0,1,right,K. Irving tip DUNK (19 PTS),[202681],1610612751.0,BKN,tip,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,,19.0,,,,,,,,
192,PT08M52.00S,2023-01-03T01:10:42.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,46,27,2023-01-03T01:10:42Z,1880000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M52.00S,2023-01-03T01:11:09.6Z,2,REGULAR,substitution,out,[],1631103,,,1610612759,46,27,2023-01-03T01:13:30Z,1890000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M52.00S,2023-01-03T01:11:09.6Z,2,REGULAR,substitution,out,[],1628380,,,1610612759,46,27,2023-01-03T01:13:30Z,1900000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M52.00S,2023-01-03T01:11:09.6Z,2,REGULAR,substitution,in,[],1627751,,,1610612759,46,27,2023-01-03T01:13:30Z,1910000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M52.00S,2023-01-03T01:11:09.6Z,2,REGULAR,substitution,in,[],1631110,,,1610612759,46,27,2023-01-03T01:13:30Z,1920000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M32.00S,2023-01-03T01:13:52.6Z,2,REGULAR,3pt,Jump Shot,[],1630170,31.488173455978973,64.2156862745098,1610612759,46,27,2023-01-03T01:13:58Z,1930000,False,-71.0,243.0,1,left,MISS D. Vassell 25' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,,25.37,Missed,,,,,,,,,,,,,,,
198,PT08M28.00S,2023-01-03T01:13:56.6Z,2,REGULAR,rebound,offensive,[],1631110,,,1610612759,46,27,2023-01-03T01:13:58Z,1940000,False,,,0,,J. Sochan REBOUND (Off:1 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,,,,,,197.0,3.0,2.0,1.0,,,,,,,,,
199,PT08M24.00S,2023-01-03T01:13:59.7Z,2,REGULAR,turnover,bad pass,[],1631110,,,1610612759,46,27,2023-01-03T01:14:06Z,1950000,False,,,0,,J. Sochan bad pass TURNOVER (1 TO),"[1631110, 1627732]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Right,1.0,Simmons,1627732.0,,,,,,,,,,,,,,,,,
200,PT08M24.00S,2023-01-03T01:13:59.7Z,2,REGULAR,steal,,[],1627732,,,1610612751,46,27,2023-01-03T01:14:01Z,1960000,False,,,0,,B. Simmons STEAL (3 STL),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
201,PT08M21.00S,2023-01-03T01:14:03.7Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203552,68.01905387647832,65.68627450980392,1610612751,46,27,2023-01-03T01:14:33Z,1970000,False,78.0,248.0,1,right,MISS S. Curry 26' running 3PT,[203552],1610612751.0,BKN,running,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,26.02,Missed,,,,,,,,,,,,,,,
202,PT08M19.00S,2023-01-03T01:14:05.7Z,2,REGULAR,rebound,offensive,[],1629139,,,1610612751,46,27,2023-01-03T01:14:33Z,1980000,False,,,0,,Y. Watanabe REBOUND (Off:1 Def:0),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Above the Break 3,24+ Center,,,,,,,,201.0,1.0,0.0,1.0,,,,,,,,,
203,PT08M19.00S,2023-01-03T01:14:07.8Z,2,REGULAR,foul,personal,['2freethrow'],203926,,,1610612751,46,27,2023-01-03T01:14:26Z,1990000,False,,,0,,D. McDermott shooting personal FOUL (1 PF) (Watanabe 2 FT),"[203926, 1629139]",1610612759.0,SAS,shooting,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Watanabe,1629139.0
205,PT08M19.00S,2023-01-03T01:14:31.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629139,,,1610612751,47,27,2023-01-03T01:14:31Z,2010000,False,,,0,,Y. Watanabe Free Throw 1 of 2 (6 PTS),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,Made,,,,,,,6.0,,,,,,,,
206,PT08M19.00S,2023-01-03T01:14:42.9Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629139,,,1610612751,48,27,2023-01-03T01:14:43Z,2020000,False,,,0,,Y. Watanabe Free Throw 2 of 2 (7 PTS),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,Made,,,,,,,7.0,,,,,,,,
207,PT08M06.00S,2023-01-03T01:14:57.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203926,5.995400788436268,46.568627450980394,1610612759,48,27,2023-01-03T01:15:03Z,2030000,False,17.0,4.0,1,left,MISS D. McDermott reverse Layup,[203926],1610612759.0,SAS,reverse,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,,1.76,Missed,,,,,,,,,,,,,,,
208,PT08M03.00S,2023-01-03T01:15:00.4Z,2,REGULAR,rebound,defensive,[],1629139,,,1610612751,48,27,2023-01-03T01:15:03Z,2040000,False,,,0,,Y. Watanabe REBOUND (Off:1 Def:1),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,,,,,,,,207.0,2.0,1.0,1.0,,,,,,,,,
209,PT07M56.00S,2023-01-03T01:15:07.1Z,2,REGULAR,3pt,Jump Shot,[],203552,68.01905387647832,71.32352941176471,1610612751,51,27,2023-01-03T01:15:27Z,2050000,False,107.0,248.0,1,right,S. Curry 27' 3PT pullup (5 PTS) (B. Simmons 7 AST),"[203552, 1627732]",1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,27.0,Made,,,,,,,5.0,B. Simmons,1627732.0,7.0,,,,,
210,PT07M40.00S,2023-01-03T01:15:23.3Z,2,REGULAR,3pt,Jump Shot,[],203926,16.63929040735874,4.6568627450980395,1610612759,51,27,2023-01-03T01:15:29Z,2060000,False,227.0,104.0,1,left,MISS D. McDermott 24' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,,24.94,Missed,,,,,,,,,,,,,,,
211,PT07M40.00S,2023-01-03T01:15:23.3Z,2,REGULAR,rebound,defensive,[],203925,,,1610612751,51,27,2023-01-03T01:15:29Z,2070000,False,,,0,,J. Harris REBOUND (Off:0 Def:1),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,210.0,1.0,1.0,0.0,,,,,,,,,
213,PT07M23.00S,2023-01-03T01:15:41.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627732,93.64323258869908,51.71568627450981,1610612751,51,27,2023-01-03T01:15:49Z,2080000,False,9.0,7.0,1,right,MISS B. Simmons cutting Layup,[1627732],1610612751.0,BKN,cutting,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,1.13,Missed,,,,,,,,,,,,,,,
214,PT07M18.00S,2023-01-03T01:15:46.4Z,2,REGULAR,rebound,defensive,[],203926,,,1610612759,51,27,2023-01-03T01:15:49Z,2090000,False,,,0,,D. McDermott REBOUND (Off:0 Def:4),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,,,,,,213.0,4.0,4.0,0.0,,,,,,,,,
215,PT07M16.00S,2023-01-03T01:15:47.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,32.14520367936925,40.44117647058824,1610612759,51,30,2023-01-03T01:16:09Z,2100000,False,48.0,250.0,1,left,D. Vassell 25' 3PT running (8 PTS) (T. Jones 3 AST),"[1630170, 1630200]",1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,,25.42,Made,,,,,,,8.0,T. Jones,1630200.0,3.0,,,,,
217,PT06M58.00S,2023-01-03T01:16:09.6Z,2,REGULAR,violation,kicked ball,[],1627751,,,1610612751,51,30,2023-01-03T01:16:20Z,2120000,False,,,0,,J. Poeltl kicked ball VIOLATION,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,202041.0,,,,
218,PT06M58.00S,2023-01-03T01:16:12.3Z,2,REGULAR,substitution,out,[],202681,,,1610612751,51,30,2023-01-03T01:16:20Z,2130000,False,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M58.00S,2023-01-03T01:16:12.3Z,2,REGULAR,substitution,out,[],1630170,,,1610612751,51,30,2023-01-03T01:16:20Z,2140000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M58.00S,2023-01-03T01:16:12.3Z,2,REGULAR,substitution,in,[],201988,,,1610612751,51,30,2023-01-03T01:16:20Z,2150000,False,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M58.00S,2023-01-03T01:16:12.3Z,2,REGULAR,substitution,in,[],1629640,,,1610612751,51,30,2023-01-03T01:16:20Z,2160000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M50.00S,2023-01-03T01:16:34.7Z,2,REGULAR,3pt,Jump Shot,[],203552,70.64717477003943,76.9607843137255,1610612751,54,30,2023-01-03T01:16:39Z,2170000,False,135.0,223.0,1,right,S. Curry 26' 3PT pullup (8 PTS) (B. Simmons 8 AST),"[203552, 1627732]",1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,26.09,Made,,,,,,,8.0,B. Simmons,1627732.0,8.0,,,,,
224,PT06M34.00S,2023-01-03T01:16:50.6Z,2,REGULAR,3pt,Jump Shot,[],203926,18.347568988173457,6.862745098039216,1610612759,54,30,2023-01-03T01:16:55Z,2190000,False,216.0,120.0,1,left,MISS D. McDermott 24' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,,24.68,Missed,,,,,,,,,,,,,,,
225,PT06M31.00S,2023-01-03T01:16:53.6Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612759,54,30,2023-01-03T01:16:55Z,2200000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,,,,,,,,224.0,3.0,2.0,1.0,,,,,,,,,
226,PT06M30.00S,2023-01-03T01:16:55.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,5.863994743758213,50.245098039215684,1610612759,54,30,2023-01-03T01:17:00Z,2210000,False,-1.0,3.0,1,left,MISS J. Poeltl reverse Layup,[1627751],1610612759.0,SAS,reverse,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,0.29,Missed,,,,,,,,,,,,,,,
227,PT06M28.00S,2023-01-03T01:16:57.1Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612751,54,30,2023-01-03T01:17:00Z,2220000,False,,,0,,B. Simmons REBOUND (Off:0 Def:4),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,,,,,226.0,4.0,4.0,0.0,,,,,,,,,
228,PT06M23.00S,2023-01-03T01:17:03.2Z,2,REGULAR,turnover,out-of-bounds,[],1629139,,,1610612751,54,30,2023-01-03T01:17:09Z,2230000,False,,,0,,Y. Watanabe bad pass out-of-bounds TURNOVER (1 TO),[1629139],1610612751.0,BKN,bad pass,,,Watanabe,Y. Watanabe,,,,,Mid-Range,16-24 Center,1.0,,,,,,,,,,,,,,,1627963.0,,,,
229,PT06M11.00S,2023-01-03T01:17:29.9Z,2,REGULAR,foul,personal,['2freethrow'],1627732,,,1610612759,54,30,2023-01-03T01:17:36Z,2240000,False,,,0,,B. Simmons shooting personal FOUL (2 PF) (Johnson 2 FT),"[1627732, 1629640]",1610612751.0,BKN,shooting,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Johnson,1629640.0
231,PT06M11.00S,2023-01-03T01:17:57.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629640,,,1610612759,54,31,2023-01-03T01:18:26Z,2260000,False,,,0,,K. Johnson Free Throw 1 of 2 (7 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,Made,,,,,,,7.0,,,,,,,,
232,PT06M11.00S,2023-01-03T01:17:58.6Z,2,REGULAR,substitution,out,[],203925,,,1610612759,54,31,2023-01-03T01:18:03Z,2270000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M11.00S,2023-01-03T01:17:58.6Z,2,REGULAR,substitution,out,[],203926,,,1610612759,54,31,2023-01-03T01:18:03Z,2280000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M11.00S,2023-01-03T01:17:58.6Z,2,REGULAR,substitution,in,[],203933,,,1610612759,54,31,2023-01-03T01:18:03Z,2290000,False,,,0,,SUB in: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M11.00S,2023-01-03T01:17:58.6Z,2,REGULAR,substitution,in,[],1626196,,,1610612759,54,31,2023-01-03T01:18:03Z,2300000,False,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M11.00S,2023-01-03T01:17:57.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629640,,,1610612759,54,31,2023-01-03T01:18:26Z,2310000,False,,,0,,MISS K. Johnson Free Throw 2 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
237,PT06M10.00S,2023-01-03T01:17:58.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,54,31,2023-01-03T01:18:26Z,2320000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,236.0,,,,,,,,,,,,
239,PT06M07.00S,2023-01-03T01:18:38.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629640,23.47240473061761,13.970588235294118,1610612759,54,34,2023-01-03T01:18:42Z,2340000,False,180.0,168.0,1,left,K. Johnson 24' 3PT  (10 PTS) (T. Jones 4 AST),"[1629640, 1630200]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,24.64,Made,,,,,,,10.0,T. Jones,1630200.0,4.0,,,,,
241,PT05M49.00S,2023-01-03T01:18:55.3Z,2,REGULAR,3pt,Jump Shot,[],203552,76.2976346911958,85.5392156862745,1610612751,57,34,2023-01-03T01:18:59Z,2360000,False,178.0,170.0,1,right,S. Curry 24' 3PT pullup (11 PTS) (B. Simmons 9 AST),"[203552, 1627732]",1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,24.61,Made,,,,,,,11.0,B. Simmons,1627732.0,9.0,,,,,
243,PT05M37.00S,2023-01-03T01:19:08.8Z,2,REGULAR,3pt,Jump Shot,[],1629640,19.004599211563733,91.42156862745098,1610612759,57,34,2023-01-03T01:19:13Z,2380000,False,-207.0,126.0,1,left,MISS K. Johnson 24' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,24.25,Missed,,,,,,,,,,,,,,,
244,PT05M33.00S,2023-01-03T01:19:12.8Z,2,REGULAR,rebound,defensive,[],201988,,,1610612751,57,34,2023-01-03T01:19:13Z,2390000,False,,,0,,P. Mills REBOUND (Off:0 Def:2),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Left Center,,,,,,,,243.0,2.0,2.0,0.0,,,,,,,,,
245,PT05M31.00S,2023-01-03T01:19:16.9Z,2,REGULAR,turnover,out-of-bounds,[],201988,,,1610612751,57,34,2023-01-03T01:19:23Z,2400000,False,,,0,,P. Mills bad pass out-of-bounds TURNOVER (1 TO),[201988],1610612751.0,BKN,bad pass,,,Mills,P. Mills,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,,,,,,1151.0,,,,
246,PT05M22.00S,2023-01-03T01:19:27.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626196,32.53942181340342,50.0,1610612759,57,37,2023-01-03T01:19:32Z,2410000,False,0.0,253.0,1,left,J. Richardson 25' 3PT  (5 PTS) (T. Jones 5 AST),"[1626196, 1630200]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Center,,,,25.34,Made,,,,,,,5.0,T. Jones,1630200.0,5.0,,,,,
248,PT05M00.00S,2023-01-03T01:19:49.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203552,91.67214191852825,56.372549019607845,1610612751,57,37,2023-01-03T01:19:54Z,2430000,False,32.0,26.0,1,right,MISS S. Curry driving bank Shot,[203552],1610612751.0,BKN,driving bank,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,4.1,Missed,,,,,,,,,,,,,,,
249,PT04M57.00S,2023-01-03T01:19:52.4Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,57,37,2023-01-03T01:19:54Z,2440000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,248.0,1.0,1.0,0.0,,,,,,,,,
250,PT04M51.00S,2023-01-03T01:19:58.7Z,2,REGULAR,3pt,Jump Shot,[],1630200,30.042706964520367,31.862745098039213,1610612759,57,37,2023-01-03T01:20:05Z,2450000,False,91.0,230.0,1,left,MISS T. Jones 24' step back 3PT,[1630200],1610612759.0,SAS,step back,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,24.71,Missed,,,,,,,,,,,,,,,
251,PT04M46.00S,2023-01-03T01:20:03.7Z,2,REGULAR,rebound,defensive,[],1629139,,,1610612751,57,37,2023-01-03T01:20:05Z,2460000,False,,,0,,Y. Watanabe REBOUND (Off:1 Def:2),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Above the Break 3,24+ Right Center,,,,,,,,250.0,3.0,2.0,1.0,,,,,,,,,
