actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
88,PT05M42.00S,2023-03-01T00:55:14.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629661,27.283180026281208,21.07843137254902,1610612751,20,11,2023-03-01T00:55:20Z,880000,False,145.0,204.0,1,left,C. Johnson 25' 3PT running pullup (7 PTS) (S. Dinwiddie 2 AST),"[1629661, 203915]",1610612751.0,BKN,running pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,7.0,25.01,S. Dinwiddie,203915.0,2.0,,,,,,,,
90,PT05M32.00S,2023-03-01T00:55:28.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,20,11,2023-03-01T00:55:28Z,900000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M32.00S,2023-03-01T00:55:29.6Z,1,REGULAR,substitution,out,[],1628960,,,1610612749,20,11,2023-03-01T00:58:15Z,910000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M32.00S,2023-03-01T00:55:29.6Z,1,REGULAR,substitution,in,[],203114,,,1610612749,20,11,2023-03-01T00:58:15Z,920000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M19.00S,2023-03-01T00:58:57.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203114,83.26215505913272,49.26470588235294,1610612749,20,11,2023-03-01T00:59:02Z,940000,False,-4.0,105.0,1,right,MISS K. Middleton 10' driving Hook - blocked,"[203114, 1629651]",1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,10.49,,,,,,,,,,Claxton,1629651.0
95,PT05M19.00S,2023-03-01T00:58:57.4Z,1,REGULAR,block,,[],1629651,,,1610612749,20,11,2023-03-01T00:59:00Z,950000,False,,,0,,N. Claxton BLOCK (2 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
96,PT05M16.00S,2023-03-01T00:59:00.4Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,20,11,2023-03-01T00:59:02Z,960000,False,,,0,,B. Portis REBOUND (Off:1 Def:0),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,94.0,,,,,,1.0,0.0,1.0,,,,,
97,PT05M14.00S,2023-03-01T00:59:03.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626171,85.3646517739816,48.77450980392157,1610612749,20,11,2023-03-01T00:59:07Z,970000,False,-6.0,85.0,1,right,MISS B. Portis 8' turnaround fadeaway Shot,[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,8.53,,,,,,,,,,,
98,PT05M12.00S,2023-03-01T00:59:05.1Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612751,20,11,2023-03-01T00:59:07Z,980000,False,,,0,,C. Johnson REBOUND (Off:0 Def:3),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,97.0,,,,,,3.0,3.0,0.0,,,,,
99,PT04M59.00S,2023-03-01T00:59:18.0Z,1,REGULAR,2pt,Jump Shot,[],1628969,25.969119579500656,50.73529411764706,1610612751,20,11,2023-03-01T00:59:23Z,990000,False,-4.0,192.0,1,left,MISS M. Bridges 19' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,19.16,,,,,,,,,,,
100,PT04M56.00S,2023-03-01T00:59:21.0Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,20,11,2023-03-01T00:59:23Z,1000000,False,,,0,,B. Portis REBOUND (Off:1 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Center,,,,,,,99.0,,,,,,2.0,1.0,1.0,,,,,
101,PT04M45.00S,2023-03-01T00:59:31.9Z,1,REGULAR,3pt,Jump Shot,[],201572,75.24638633377135,85.5392156862745,1610612749,20,11,2023-03-01T00:59:36Z,1010000,False,178.0,180.0,1,right,MISS B. Lopez 25' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.31,,,,,,,,,,,
102,PT04M41.00S,2023-03-01T00:59:35.9Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,20,11,2023-03-01T00:59:36Z,1020000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,,101.0,,,,,,1.0,1.0,0.0,,,,,
103,PT04M36.00S,2023-03-01T00:59:40.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630560,27.151773981603156,77.94117647058823,1610612751,20,11,2023-03-01T01:00:31Z,1030000,False,-140.0,203.0,1,left,MISS C. Thomas 24' running pullup 3PT,[1630560],1610612751.0,BKN,running pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,24.62,,,,,,,,,,,
104,PT04M30.00S,2023-03-01T00:59:46.5Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,20,11,2023-03-01T00:59:46Z,1040000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,,103.0,,,,,,1.0,1.0,0.0,,,,,
105,PT04M23.00S,2023-03-01T00:59:53.5Z,1,REGULAR,turnover,bad pass,[],204060,,,1610612749,20,11,2023-03-01T00:59:58Z,1050000,False,,,0,,J. Ingles bad pass TURNOVER (1 TO),"[204060, 1629651]",1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,Claxton,1629651.0,,
106,PT04M23.00S,2023-03-01T00:59:53.5Z,1,REGULAR,steal,,[],1629651,,,1610612751,20,11,2023-03-01T00:59:55Z,1060000,False,,,0,,N. Claxton STEAL (3 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
107,PT04M17.00S,2023-03-01T00:59:59.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203915,32.933639947437584,40.68627450980392,1610612751,20,11,2023-03-01T01:01:07Z,1070000,False,47.0,257.0,1,left,MISS S. Dinwiddie 26' step back 3PT,[203915],1610612751.0,BKN,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,26.13,,,,,,,,,,,
108,PT04M13.00S,2023-03-01T01:00:03.9Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,20,11,2023-03-01T01:00:05Z,1080000,False,,,0,,B. Lopez REBOUND (Off:0 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,,,,107.0,,,,,,4.0,4.0,0.0,,,,,
109,PT04M00.00S,2023-03-01T01:00:16.4Z,1,REGULAR,2pt,Hook,[],1626171,95.22010512483574,69.6078431372549,1610612749,20,11,2023-03-01T01:00:20Z,1090000,False,98.0,-8.0,1,right,MISS B. Portis 9' turnaround Hook,[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,9.83,,,,,,,,,,,
110,PT03M57.00S,2023-03-01T01:00:19.4Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,20,11,2023-03-01T01:00:20Z,1100000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Right,,,,,,,109.0,,,,,,2.0,2.0,0.0,,,,,
111,PT03M51.00S,2023-03-01T01:00:24.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,7.966491458607096,3.6764705882352944,1610612751,23,11,2023-03-01T01:01:46Z,1110000,False,232.0,22.0,1,left,M. Bridges 3PT running (9 PTS) (S. Dinwiddie 3 AST),"[1628969, 203915]",1610612751.0,BKN,running,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,Made,,9.0,23.27,S. Dinwiddie,203915.0,3.0,,,,,,,,
113,PT03M34.00S,2023-03-01T01:00:42.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201572,84.57621550591328,55.88235294117647,1610612749,23,13,2023-03-01T01:00:48Z,1130000,False,29.0,92.0,1,right,B. Lopez 9' Hook (4 PTS) (K. Middleton 1 AST),"[201572, 203114]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,4.0,9.71,K. Middleton,203114.0,1.0,,,,,,,,
115,PT03M23.00S,2023-03-01T01:00:53.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,15.982260183968464,49.26470588235294,1610612751,25,13,2023-03-01T01:02:42Z,1150000,False,4.0,98.0,1,left,M. Bridges 9' fadeaway Jump Shot (11 PTS) (S. Dinwiddie 4 AST),"[1628969, 203915]",1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,11.0,9.78,S. Dinwiddie,203915.0,4.0,,,,,,,,
117,PT03M13.00S,2023-03-01T01:01:02.9Z,1,REGULAR,3pt,Jump Shot,[],203114,72.7496714848883,81.61764705882352,1610612749,25,13,2023-03-01T01:01:06Z,1170000,False,158.0,204.0,1,right,MISS K. Middleton 25' pullup 3PT,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.79,,,,,,,,,,,
118,PT03M10.00S,2023-03-01T01:01:05.9Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,25,13,2023-03-01T01:01:06Z,1180000,False,,,0,,N. Claxton REBOUND (Off:0 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,,117.0,,,,,,3.0,3.0,0.0,,,,,
119,PT03M06.00S,2023-03-01T01:01:09.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203915,29.6484888304862,70.09803921568627,1610612751,28,13,2023-03-01T01:01:14Z,1190000,False,-100.0,226.0,1,left,S. Dinwiddie 24' 3PT running pullup (6 PTS) (N. Claxton 2 AST),"[203915, 1629651]",1610612751.0,BKN,running pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,6.0,24.75,N. Claxton,1629651.0,2.0,,,,,,,,
120,PT03M05.00S,2023-03-01T01:01:19.0Z,1,REGULAR,timeout,full,['team'],0,,,1610612749,28,13,2023-03-01T01:01:19Z,1200000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M05.00S,2023-03-01T01:01:19.7Z,1,REGULAR,substitution,out,[],1628969,,,1610612749,28,13,2023-03-01T01:02:33Z,1210000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M05.00S,2023-03-01T01:01:19.7Z,1,REGULAR,substitution,out,[],1629651,,,1610612749,28,13,2023-03-01T01:02:33Z,1220000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M05.00S,2023-03-01T01:01:19.7Z,1,REGULAR,substitution,out,[],201572,,,1610612749,28,13,2023-03-01T01:02:33Z,1230000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M05.00S,2023-03-01T01:01:19.7Z,1,REGULAR,substitution,in,[],1627827,,,1610612749,28,13,2023-03-01T01:02:33Z,1250000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M05.00S,2023-03-01T01:01:19.7Z,1,REGULAR,substitution,in,[],1630549,,,1610612749,28,13,2023-03-01T01:02:33Z,1260000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M05.00S,2023-03-01T01:01:19.7Z,1,REGULAR,substitution,in,[],203109,,,1610612749,28,13,2023-03-01T01:02:33Z,1270000,False,,,0,,SUB in: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M05.00S,2023-03-01T01:01:19.7Z,1,REGULAR,substitution,in,[],1628975,,,1610612749,28,13,2023-03-01T01:02:33Z,1280000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M05.00S,2023-03-01T01:01:19.7Z,1,REGULAR,substitution,out,[],1629661,,,1610612749,28,13,2023-03-01T01:02:42Z,1290000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M05.00S,2023-03-01T01:01:19.7Z,1,REGULAR,substitution,in,[],203925,,,1610612749,28,13,2023-03-01T01:02:42Z,1300000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT03M05.00S,2023-03-01T01:01:19.7Z,1,REGULAR,substitution,out,[],201950,,,1610612749,28,13,2023-03-01T01:04:00Z,1305000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M52.00S,2023-03-01T01:03:05.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,89.17542706964521,43.38235294117647,1610612749,28,13,2023-03-01T01:03:10Z,1310000,False,-33.0,49.0,1,right,MISS B. Portis driving Hook,[1626171],1610612749.0,MIL,driving,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.94,,,,,,,,,,,
132,PT02M50.00S,2023-03-01T01:03:07.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,28,13,2023-03-01T01:03:10Z,1320000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,131.0,,,,,,,,,,,,,
135,PT02M45.00S,2023-03-01T01:03:26.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628975,75.3777923784494,27.941176470588236,1610612749,28,15,2023-03-01T01:03:30Z,1340000,False,-110.0,179.0,1,right,J. Carter 21' pullup Jump Shot (2 PTS) (B. Portis 1 AST),"[1628975, 1626171]",1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,Mid-Range,16-24 Left Center,,,,,,Made,,2.0,21.02,B. Portis,1626171.0,1.0,,,,,,,,
137,PT02M31.00S,2023-03-01T01:03:40.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,13.87976346911958,35.049019607843135,1610612751,28,15,2023-03-01T01:03:51Z,1360000,False,75.0,78.0,1,left,MISS C. Thomas 10' driving floating bank Shot,[1630560],1610612751.0,BKN,driving floating bank,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,10.81,,,,,,,,,,,
138,PT02M31.00S,2023-03-01T01:03:40.0Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,28,15,2023-03-01T01:04:04Z,1370000,False,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,137.0,,,,,,2.0,2.0,0.0,,,,,
139,PT02M26.00S,2023-03-01T01:03:51.9Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203114,92.85479632063075,48.28431372549019,1610612749,28,17,2023-03-01T01:06:20Z,1380000,False,-9.0,15.0,1,right,K. Middleton running pullup Jump Shot (2 PTS),[203114],1610612749.0,MIL,running pullup,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,1.7,,,,,,,,,,,
141,PT02M26.00S,2023-03-01T01:03:59.9Z,1,REGULAR,foul,personal,['1freethrow'],203925,,,1610612749,28,17,2023-03-01T01:04:11Z,1390000,False,,,0,,J. Harris shooting personal FOUL (1 PF) (Middleton 1 FT),"[203925, 203114]",1610612751.0,BKN,shooting,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,202037.0,1.0,0.0,Middleton,203114.0,,,,,,,,,,,,,,,
143,PT02M26.00S,2023-03-01T01:04:11.8Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],203114,,,1610612749,28,18,2023-03-01T01:04:11Z,1410000,False,,,0,,K. Middleton Free Throw 1 of 1 (3 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
144,PT02M09.00S,2023-03-01T01:04:29.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630549,7.178055190538765,47.549019607843135,1610612751,30,18,2023-03-01T01:04:31Z,1420000,False,12.0,15.0,1,left,D. Sharpe cutting DUNK (2 PTS) (S. Dinwiddie 5 AST),"[1630549, 203915]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,1.94,S. Dinwiddie,203915.0,5.0,,,,,,,,
146,PT02M00.00S,2023-03-01T01:04:40.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,93.24901445466492,53.18627450980392,1610612749,30,20,2023-03-01T01:04:44Z,1440000,False,16.0,11.0,1,right,B. Portis cutting Layup (2 PTS) (K. Middleton 2 AST),"[1626171, 203114]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,1.93,K. Middleton,203114.0,2.0,,,,,,,,
148,PT02M00.00S,2023-03-01T01:04:42.4Z,1,REGULAR,foul,personal,['1freethrow'],1630549,,,1610612749,30,20,2023-03-01T01:04:52Z,1460000,False,,,0,,D. Sharpe shooting personal FOUL (1 PF) (Portis 1 FT),"[1630549, 1626171]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,202053.0,1.0,0.0,Portis,1626171.0,,,,,,,,,,,,,,,
150,PT02M00.00S,2023-03-01T01:05:06.5Z,1,REGULAR,freethrow,1 of 1,[],1626171,,,1610612749,30,20,2023-03-01T01:05:06Z,1480000,False,,,0,,MISS B. Portis Free Throw 1 of 1,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
151,PT01M58.00S,2023-03-01T01:05:08.5Z,1,REGULAR,rebound,defensive,[],1630560,,,1610612751,30,20,2023-03-01T01:05:08Z,1490000,False,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,150.0,,,,,,1.0,1.0,0.0,,,,,
152,PT01M41.00S,2023-03-01T01:05:27.8Z,1,REGULAR,foul,offensive,[],1630549,,,1610612751,30,20,2023-03-01T01:05:35Z,1500000,False,,,0,,D. Sharpe offensive FOUL (2 PF),"[1630549, 203109]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Right Center,2714.0,2.0,0.0,Crowder,203109.0,,,,,,,,,,,,,,,
154,PT01M41.00S,2023-03-01T01:05:27.8Z,1,REGULAR,turnover,offensive foul,[],1630549,,,1610612751,30,20,2023-03-01T01:05:27Z,1520000,False,,,0,,D. Sharpe offensive foul TURNOVER (1 TO),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Right Center,2714.0,,,,,,,,,,,,,,,1.0,,,,
155,PT01M41.00S,2023-03-01T01:05:37.6Z,1,REGULAR,substitution,out,[],1630549,,,1610612749,30,20,2023-03-01T01:05:44Z,1530000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT01M41.00S,2023-03-01T01:05:37.6Z,1,REGULAR,substitution,out,[],204060,,,1610612749,30,20,2023-03-01T01:05:44Z,1540000,False,,,0,,SUB out: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT01M41.00S,2023-03-01T01:05:37.6Z,1,REGULAR,substitution,in,[],1629651,,,1610612749,30,20,2023-03-01T01:05:44Z,1550000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT01M41.00S,2023-03-01T01:05:37.6Z,1,REGULAR,substitution,in,[],203507,,,1610612749,30,20,2023-03-01T01:05:44Z,1560000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT01M31.00S,2023-03-01T01:06:00.9Z,1,REGULAR,turnover,out-of-bounds,[],203114,,,1610612749,30,20,2023-03-01T01:06:05Z,1570000,False,,,0,,K. Middleton bad pass out-of-bounds TURNOVER (1 TO),[203114],1610612749.0,MIL,bad pass,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,2714.0,,,,,,,,,,,,,,,1.0,,,,
160,PT01M12.00S,2023-03-01T01:06:28.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628975,,,1610612751,30,20,2023-03-01T01:06:40Z,1580000,False,,,0,,J. Carter personal FOUL (1 PF) (Dinwiddie 2 FT),"[1628975, 203915]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Left,202053.0,1.0,0.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,
162,PT01M12.00S,2023-03-01T01:06:49.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203915,,,1610612751,31,20,2023-03-01T01:06:49Z,1600000,False,,,0,,S. Dinwiddie Free Throw 1 of 2 (7 PTS),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
163,PT01M12.00S,2023-03-01T01:06:50.4Z,1,REGULAR,substitution,out,[],1626171,,,1610612751,31,20,2023-03-01T01:06:58Z,1610000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT01M12.00S,2023-03-01T01:06:50.4Z,1,REGULAR,substitution,in,[],1626192,,,1610612751,31,20,2023-03-01T01:06:58Z,1620000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT01M12.00S,2023-03-01T01:07:13.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203915,,,1610612751,32,20,2023-03-01T01:07:13Z,1630000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (8 PTS),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,Made,,8.0,,,,,,,,,,,,
166,PT01M00.00S,2023-03-01T01:07:26.4Z,1,REGULAR,3pt,Jump Shot,[],203114,67.23061760840999,42.40196078431372,1610612749,32,20,2023-03-01T01:08:50Z,1640000,False,-38.0,256.0,1,right,MISS K. Middleton 25' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,25.83,,,,,,,,,,,
167,PT00M58.00S,2023-03-01T01:07:28.4Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,32,20,2023-03-01T01:07:32Z,1650000,False,,,0,,N. Claxton REBOUND (Off:0 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,,166.0,,,,,,4.0,4.0,0.0,,,,,
168,PT00M51.20S,2023-03-01T01:07:37.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203114,,,1610612751,32,20,2023-03-01T01:07:45Z,1660000,False,,,0,,K. Middleton shooting personal FOUL (1 PF) (Thomas 2 FT),"[203114, 1630560]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Right,202053.0,1.0,0.0,Thomas,1630560.0,,,,,,,,,,,,,,,
170,PT00M51.20S,2023-03-01T01:08:03.7Z,1,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,33,20,2023-03-01T01:08:03Z,1680000,False,,,0,,C. Thomas Free Throw 1 of 2 (1 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,Made,,1.0,,,,,,,,,,,,
171,PT00M51.20S,2023-03-01T01:08:17.1Z,1,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,34,20,2023-03-01T01:08:17Z,1690000,False,,,0,,C. Thomas Free Throw 2 of 2 (2 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,Made,,2.0,,,,,,,,,,,,
172,PT00M39.70S,2023-03-01T01:08:30.6Z,1,REGULAR,2pt,Jump Shot,[],203507,90.22667542706965,29.901960784313726,1610612749,34,20,2023-03-01T01:08:35Z,1700000,False,-100.0,39.0,1,right,MISS G. Antetokounmpo 10' step back Shot,[203507],1610612749.0,MIL,step back,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,10.79,,,,,,,,,,,
173,PT00M36.20S,2023-03-01T01:08:34.1Z,1,REGULAR,rebound,defensive,[],1630560,,,1610612751,34,20,2023-03-01T01:08:35Z,1710000,False,,,0,,C. Thomas REBOUND (Off:0 Def:2),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,,,,,,,172.0,,,,,,2.0,2.0,0.0,,,,,
