actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
262,PT03M55.00S,2023-11-07T02:00:51.1Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612745,55,34,2023-11-07T02:00:56Z,2590000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Right Corner 3,24+ Right,,,,,,,,,261.0,2.0,2.0,0.0,,,,,,,,
263,PT03M45.00S,2023-11-07T02:01:00.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201145,92.85479632063075,54.41176470588235,1610612745,57,34,2023-11-07T02:01:07Z,2600000,False,22.0,15.0,1,right,J. Green turnaround bank Hook (4 PTS) (A. Sengun 8 AST),"[201145, 1630578]",1610612745.0,HOU,turnaround bank,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,2.65,Made,,,,,4.0,A. Sengun,1630578.0,8.0,,,,
265,PT03M33.00S,2023-11-07T02:01:14.1Z,2,REGULAR,foul,personal,[],201145,,,1610612758,57,34,2023-11-07T02:01:22Z,2620000,False,,,0,,J. Green personal FOUL (1 PF),"[201145, 203084]",1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,1627524.0,,1.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,
267,PT03M22.00S,2023-11-07T02:01:41.0Z,2,REGULAR,3pt,Jump Shot,[],1628989,34.510512483574246,66.42156862745098,1610612758,57,34,2023-11-07T02:04:00Z,2640000,False,-82.0,272.0,1,left,MISS K. Huerter 28' pullup 3PT,[1628989],1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,,,,28.4,Missed,,,,,,,,,,,,
268,PT03M21.00S,2023-11-07T02:01:42.0Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612745,57,34,2023-11-07T02:01:46Z,2650000,False,,,0,,D. Brooks REBOUND (Off:0 Def:3),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,,,,,,,267.0,3.0,3.0,0.0,,,,,,,,
270,PT03M14.00S,2023-11-07T02:02:09.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612745,57,34,2023-11-07T02:02:15Z,2670000,False,,,0,,D. Sabonis shooting personal FOUL (2 PF) (Green 2 FT),"[1627734, 201145]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,203593.0,,2.0,0.0,Green,201145.0,,,,,,,,,,,,,,
272,PT03M14.00S,2023-11-07T02:02:37.8Z,2,REGULAR,freethrow,1 of 2,[],201145,,,1610612745,58,34,2023-11-07T02:03:04Z,2690000,False,,,0,,J. Green Free Throw 1 of 2 (5 PTS),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,Made,,,,,5.0,,,,,,,
273,PT03M14.00S,2023-11-07T02:02:38.5Z,2,REGULAR,substitution,out,[],1628989,,,1610612745,58,34,2023-11-07T02:02:46Z,2700000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M14.00S,2023-11-07T02:02:38.5Z,2,REGULAR,substitution,in,[],1641732,,,1610612745,58,34,2023-11-07T02:02:46Z,2710000,False,,,0,,SUB in: C. Jones,[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M14.00S,2023-11-07T02:02:37.8Z,2,REGULAR,freethrow,2 of 2,[],201145,,,1610612745,58,34,2023-11-07T02:03:04Z,2720000,False,,,0,,MISS J. Green Free Throw 2 of 2,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
276,PT03M14.00S,2023-11-07T02:02:37.8Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,58,34,2023-11-07T02:03:04Z,2730000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,275.0,4.0,2.0,2.0,,,,,,,,
277,PT02M56.00S,2023-11-07T02:03:16.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,7.835085413929041,46.81372549019608,1610612758,58,36,2023-11-07T02:03:21Z,2740000,False,16.0,21.0,1,left,D. Sabonis cutting DUNK (4 PTS) (D. Mitchell 2 AST),"[1627734, 1630558]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,2.64,Made,,,,,4.0,D. Mitchell,1630558.0,2.0,,,,
279,PT02M41.00S,2023-11-07T02:03:33.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628426,,,1610612745,58,36,2023-11-07T02:03:40Z,2760000,False,,,0,,A. Vezenkov personal FOUL (2 PF) (Green 2 FT),"[1628426, 201145]",1610612758.0,SAC,,,,Vezenkov,A. Vezenkov,,,,,In The Paint (Non-RA),0-8 Center,2003.0,,2.0,0.0,Green,201145.0,,,,,,,,,,,,,,
281,PT02M41.00S,2023-11-07T02:04:05.1Z,2,REGULAR,freethrow,1 of 2,[],201145,,,1610612745,58,36,2023-11-07T02:04:05Z,2780000,False,,,0,,MISS J. Green Free Throw 1 of 2,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
282,PT02M41.00S,2023-11-07T02:04:05.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,58,36,2023-11-07T02:04:05Z,2790000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,281.0,,,,,,,,,,,
283,PT02M41.00S,2023-11-07T02:04:05.8Z,2,REGULAR,substitution,out,[],1628426,,,1610612745,58,36,2023-11-07T02:04:12Z,2800000,False,,,0,,SUB out: A. Vezenkov,[1628426],1610612758.0,SAC,,,,Vezenkov,A. Vezenkov,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M41.00S,2023-11-07T02:04:05.8Z,2,REGULAR,substitution,in,[],1630556,,,1610612745,58,36,2023-11-07T02:04:12Z,2810000,False,,,0,,SUB in: K. Edwards,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M41.00S,2023-11-07T02:04:30.4Z,2,REGULAR,freethrow,2 of 2,[],201145,,,1610612745,59,36,2023-11-07T02:04:30Z,2820000,False,,,0,,J. Green Free Throw 2 of 2 (6 PTS),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,Made,,,,,6.0,,,,,,,
286,PT02M33.00S,2023-11-07T02:04:44.8Z,2,REGULAR,violation,kicked ball,[],1630224,,,1610612758,59,36,2023-11-07T02:04:49Z,2830000,False,,,0,,J. Green kicked ball VIOLATION,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,203593.0,,,,,,,,,,,,,,,,,,,
287,PT02M25.00S,2023-11-07T02:05:05.3Z,2,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612758,59,36,2023-11-07T02:05:18Z,2840000,False,,,0,,D. Brooks shooting personal FOUL (1 PF) (Jones 2 FT),"[1628415, 1641732]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,1627524.0,,1.0,0.0,Jones,1641732.0,,,,,,,,,,,,,,
289,PT02M25.00S,2023-11-07T02:05:33.5Z,2,REGULAR,freethrow,1 of 2,[],1641732,,,1610612758,59,37,2023-11-07T02:05:33Z,2860000,False,,,0,,C. Jones Free Throw 1 of 2 (1 PTS),[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,,,,,,,,,,Made,,,,,1.0,,,,,,,
290,PT02M25.00S,2023-11-07T02:05:34.2Z,2,REGULAR,substitution,out,[],201145,,,1610612758,59,37,2023-11-07T02:05:39Z,2870000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M25.00S,2023-11-07T02:05:34.2Z,2,REGULAR,substitution,in,[],1631095,,,1610612758,59,37,2023-11-07T02:05:39Z,2880000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M25.00S,2023-11-07T02:05:55.1Z,2,REGULAR,freethrow,2 of 2,[],1641732,,,1610612758,59,38,2023-11-07T02:05:55Z,2890000,False,,,0,,C. Jones Free Throw 2 of 2 (2 PTS),[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,,,,,,,,,,Made,,,,,2.0,,,,,,,
293,PT01M59.00S,2023-11-07T02:06:22.9Z,2,REGULAR,2pt,Jump Shot,[],1630578,81.68528252299606,23.52941176470588,1610612745,61,38,2023-11-07T02:06:27Z,2900000,False,-132.0,120.0,1,right,A. Sengun 17' Jump Shot (7 PTS) (D. Brooks 1 AST),"[1630578, 1628415]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left Center,,,,,,,17.85,Made,,,,,7.0,D. Brooks,1628415.0,1.0,,,,
295,PT01M48.00S,2023-11-07T02:06:33.8Z,2,REGULAR,2pt,Jump Shot,[],1630558,23.73521681997372,53.431372549019606,1610612758,61,40,2023-11-07T02:06:37Z,2920000,False,-17.0,171.0,1,left,D. Mitchell 17' pullup Jump Shot (5 PTS) (D. Sabonis 3 AST),"[1630558, 1627734]",1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,,,,,,,17.15,Made,,,,,5.0,D. Sabonis,1627734.0,3.0,,,,
297,PT01M25.00S,2023-11-07T02:06:56.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631095,92.85479632063075,53.18627450980392,1610612745,63,40,2023-11-07T02:07:34Z,2940000,False,16.0,15.0,1,right,J. Smith Jr. cutting DUNK (10 PTS) (A. Sengun 9 AST),"[1631095, 1630578]",1610612745.0,HOU,cutting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,2.17,Made,,,,,10.0,A. Sengun,1630578.0,9.0,,,,
299,PT01M18.00S,2023-11-07T02:07:03.7Z,2,REGULAR,3pt,Jump Shot,[],1630558,28.991458607095925,76.22549019607843,1610612758,63,40,2023-11-07T02:07:11Z,2960000,False,-131.0,220.0,1,left,MISS D. Mitchell 25' step back 3PT,[1630558],1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,25.61,Missed,,,,,,,,,,,,
300,PT01M15.00S,2023-11-07T02:07:06.7Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,63,40,2023-11-07T02:07:11Z,2970000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,299.0,4.0,4.0,0.0,,,,,,,,
301,PT01M04.00S,2023-11-07T02:07:20.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612745,63,40,2023-11-07T02:07:29Z,2980000,False,,,0,,D. Sabonis shooting personal FOUL (3 PF) (Green 2 FT),"[1627734, 1630224]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1627524.0,,3.0,0.0,Green,1630224.0,,,,,,,,,,,,,,
303,PT01M04.00S,2023-11-07T02:07:54.2Z,2,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,63,40,2023-11-07T02:07:54Z,3000000,False,,,0,,MISS J. Green Free Throw 1 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
304,PT01M04.00S,2023-11-07T02:07:54.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,63,40,2023-11-07T02:07:54Z,3010000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,303.0,,,,,,,,,,,
305,PT01M04.00S,2023-11-07T02:07:55.1Z,2,REGULAR,substitution,out,[],1627734,,,1610612745,63,40,2023-11-07T02:08:00Z,3020000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M04.00S,2023-11-07T02:07:55.1Z,2,REGULAR,substitution,in,[],203458,,,1610612745,63,40,2023-11-07T02:08:00Z,3030000,False,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M04.00S,2023-11-07T02:08:13.8Z,2,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,64,40,2023-11-07T02:08:13Z,3040000,False,,,0,,J. Green Free Throw 2 of 2 (19 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,Made,,,,,19.0,,,,,,,
308,PT00M48.20S,2023-11-07T02:08:31.4Z,2,REGULAR,3pt,Jump Shot,[],203084,25.443495400788436,14.215686274509803,1610612758,64,40,2023-11-07T02:08:39Z,3050000,False,179.0,187.0,1,left,MISS H. Barnes 25' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,25.86,Missed,,,,,,,,,,,,
309,PT00M47.40S,2023-11-07T02:08:32.2Z,2,REGULAR,rebound,offensive,[],1641732,,,1610612758,64,40,2023-11-07T02:08:39Z,3060000,False,,,0,,C. Jones REBOUND (Off:1 Def:0),[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,308.0,1.0,0.0,1.0,,,,,,,,
310,PT00M43.40S,2023-11-07T02:08:37.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641732,7.5722733245729295,53.18627450980392,1610612758,64,42,2023-11-07T02:08:45Z,3070000,False,-16.0,19.0,1,left,C. Jones driving finger roll Layup (4 PTS),[1641732],1610612758.0,SAC,driving finger roll,,,Jones,C. Jones,,,,,Restricted Area,0-8 Center,,,,,,,2.45,Made,,,,,4.0,,,,,,,
311,PT00M30.70S,2023-11-07T02:08:50.8Z,2,REGULAR,3pt,Jump Shot,[],1631095,73.53810775295663,15.686274509803921,1610612745,64,42,2023-11-07T02:08:57Z,3080000,False,-172.0,196.0,1,right,MISS J. Smith Jr. 26' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,26.07,Missed,,,,,,,,,,,,
312,PT00M28.10S,2023-11-07T02:08:53.4Z,2,REGULAR,rebound,defensive,[],203458,,,1610612758,64,42,2023-11-07T02:08:57Z,3090000,False,,,0,,A. Len REBOUND (Off:0 Def:1),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,Above the Break 3,24+ Left Center,,,,,,,,,311.0,1.0,1.0,0.0,,,,,,,,
313,PT00M07.30S,2023-11-07T02:09:14.5Z,2,REGULAR,2pt,Jump Shot,[],1630556,18.610381077529567,88.97058823529412,1610612758,64,42,2023-11-07T02:12:34Z,3100000,False,-195.0,122.0,1,left,MISS K. Edwards 23' Jump Shot,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,Mid-Range,16-24 Left,,,,,,,23.01,Missed,,,,,,,,,,,,
314,PT00M06.30S,2023-11-07T02:09:15.5Z,2,REGULAR,rebound,offensive,[],1641732,,,1610612758,64,42,2023-11-07T02:14:50Z,3110000,False,,,0,,C. Jones REBOUND (Off:2 Def:0),[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,Mid-Range,16-24 Left,,,,,,,,,313.0,2.0,0.0,2.0,,,,,,,,
320,PT00M06.30S,2023-11-07T02:09:17.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641732,7.5722733245729295,49.754901960784316,1610612758,64,42,2023-11-07T02:14:01Z,3115000,False,1.0,19.0,1,left,MISS C. Jones tip Layup,[1641732],1610612758.0,SAC,tip,,,Jones,C. Jones,,,,,Restricted Area,0-8 Center,,,,,,,1.87,Missed,,,,,,,,,,,,
321,PT00M05.40S,2023-11-07T02:09:17.9Z,2,REGULAR,rebound,offensive,[],1641732,,,1610612758,64,42,2023-11-07T02:14:01Z,3117500,False,,,0,,C. Jones REBOUND (Off:3 Def:0),[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,320.0,3.0,0.0,3.0,,,,,,,,
315,PT00M05.40S,2023-11-07T02:09:19.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641732,5.590000152587891,50.0,1610612758,64,42,2023-11-07T02:14:36Z,3120000,False,0.0,0.0,1,left,MISS C. Jones putback Layup,[1641732],1610612758.0,SAC,putback,,,Jones,C. Jones,,,,,Restricted Area,0-8 Center,,,,,,,0.0,Missed,,,,,,,,,,,,
316,PT00M03.70S,2023-11-07T02:09:21.3Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612745,64,42,2023-11-07T02:14:36Z,3130000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:3),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,,,315.0,3.0,3.0,0.0,,,,,,,,
317,PT00M01.00S,2023-11-07T02:09:23.9Z,2,REGULAR,3pt,Jump Shot,[],1627832,63.288436268068324,58.08823529411765,1610612745,67,42,2023-11-07T02:09:30Z,3140000,False,40.0,293.0,1,right,F. VanVleet 29' 3PT  (8 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,,,,29.54,Made,,,,,8.0,,,,,,,
319,PT00M00.00S,2023-11-07T02:10:43.1Z,2,REGULAR,period,end,[],0,,,1610612758,67,42,2023-11-07T02:10:43Z,3160000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2023-11-07T02:26:04.6Z,3,REGULAR,substitution,out,['startperiod'],1630556,,,1610612758,67,42,2023-11-07T02:27:33Z,3170000,False,,,0,,SUB out: K. Edwards,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2023-11-07T02:26:04.6Z,3,REGULAR,substitution,out,['startperiod'],1641732,,,1610612758,67,42,2023-11-07T02:27:33Z,3180000,False,,,0,,SUB out: C. Jones,[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2023-11-07T02:26:04.6Z,3,REGULAR,substitution,out,['startperiod'],203458,,,1610612758,67,42,2023-11-07T02:27:33Z,3190000,False,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2023-11-07T02:26:04.6Z,3,REGULAR,substitution,in,['startperiod'],1628989,,,1610612758,67,42,2023-11-07T02:27:33Z,3200000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2023-11-07T02:26:04.6Z,3,REGULAR,substitution,in,['startperiod'],1627734,,,1610612758,67,42,2023-11-07T02:27:33Z,3210000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2023-11-07T02:26:04.6Z,3,REGULAR,substitution,in,['startperiod'],1631099,,,1610612758,67,42,2023-11-07T02:27:33Z,3220000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2023-11-07T02:27:47.2Z,3,REGULAR,period,start,[],0,,,1610612758,67,42,2023-11-07T02:27:47Z,3230000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT11M36.00S,2023-11-07T02:28:16.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612758,67,42,2023-11-07T02:28:24Z,3240000,False,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,Left Corner 3,24+ Left,203593.0,,,,,,,,,,,,,,,,,,,
331,PT11M17.00S,2023-11-07T02:28:44.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630578,19.267411300919843,51.9607843137255,1610612745,69,42,2023-11-07T02:28:49Z,3250000,False,-10.0,129.0,1,left,A. Sengun 12' floating Jump Shot (9 PTS) (F. VanVleet 4 AST),"[1630578, 1627832]",1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,12.9,Made,,,,,9.0,F. VanVleet,1627832.0,4.0,,,,
333,PT11M02.00S,2023-11-07T02:28:59.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,81.42247043363994,45.09803921568628,1610612758,69,42,2023-11-07T02:29:05Z,3270000,False,-25.0,122.0,1,right,MISS H. Barnes 12' floating Shot,[203084],1610612758.0,SAC,floating,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,12.45,Missed,,,,,,,,,,,,
334,PT11M01.00S,2023-11-07T02:29:00.4Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,69,42,2023-11-07T02:29:05Z,3280000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,333.0,5.0,2.0,3.0,,,,,,,,
335,PT10M47.00S,2023-11-07T02:29:14.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630558,67.09921156373193,60.78431372549019,1610612758,69,42,2023-11-07T02:29:23Z,3290000,False,54.0,257.0,1,right,MISS D. Mitchell 26' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,26.24,Missed,,,,,,,,,,,,
336,PT10M45.00S,2023-11-07T02:29:16.3Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,69,42,2023-11-07T02:29:23Z,3300000,False,,,0,,A. Sengun REBOUND (Off:2 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,,,,,,335.0,6.0,4.0,2.0,,,,,,,,
337,PT10M26.00S,2023-11-07T02:29:35.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,8.360709592641262,57.35294117647059,1610612745,71,42,2023-11-07T02:29:39Z,3310000,False,-37.0,26.0,1,left,D. Brooks driving Layup (6 PTS) (A. Sengun 10 AST),"[1628415, 1630578]",1610612745.0,HOU,driving,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.51,Made,,,,,6.0,A. Sengun,1630578.0,10.0,,,,
339,PT10M01.00S,2023-11-07T02:30:01.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,88.38699080157687,47.05882352941176,1610612758,71,42,2023-11-07T02:30:05Z,3330000,False,-15.0,57.0,1,right,MISS D. Mitchell driving Layup,[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.86,Missed,,,,,,,,,,,,
340,PT10M00.00S,2023-11-07T02:30:02.0Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612745,71,42,2023-11-07T02:30:05Z,3340000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:4),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,339.0,4.0,4.0,0.0,,,,,,,,
341,PT09M49.00S,2023-11-07T02:30:12.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,8.09789750328515,43.13725490196079,1610612745,73,42,2023-11-07T02:30:15Z,3350000,False,34.0,24.0,1,left,J. Green driving Layup (21 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,4.16,Made,,,,,21.0,,,,,,,
342,PT09M49.00S,2023-11-07T02:30:20.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,73,42,2023-11-07T02:30:21Z,3360000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT09M29.00S,2023-11-07T02:33:31.8Z,3,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612758,73,42,2023-11-07T02:33:37Z,3370000,False,,,0,,F. VanVleet shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1627832, 1627734]",1610612745.0,HOU,shooting,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,2003.0,,1.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,
345,PT09M29.00S,2023-11-07T02:34:01.1Z,3,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,73,42,2023-11-07T02:34:01Z,3390000,False,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
346,PT09M29.00S,2023-11-07T02:34:01.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,73,42,2023-11-07T02:34:01Z,3400000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,345.0,,,,,,,,,,,
347,PT09M29.00S,2023-11-07T02:34:22.8Z,3,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,73,43,2023-11-07T02:34:22Z,3410000,False,,,0,,D. Sabonis Free Throw 2 of 2 (5 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,Made,,,,,5.0,,,,,,,
348,PT09M14.00S,2023-11-07T02:34:39.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,7.5722733245729295,47.549019607843135,1610612745,75,43,2023-11-07T02:34:45Z,3420000,False,12.0,19.0,1,left,A. Sengun driving DUNK (11 PTS) (J. Green 1 AST),"[1630578, 1630224]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,2.24,Made,,,,,11.0,J. Green,1630224.0,1.0,,,,
