actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
80,PT05M51.00S,2023-12-23T01:23:54.8Z,1,REGULAR,freethrow,2 of 2,[],203501,,,1610612742,12,8,2023-12-23T01:23:54Z,800000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (4 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
81,PT05M38.00S,2023-12-23T01:24:09.2Z,1,REGULAR,3pt,Jump Shot,[],1627832,70.12155059132719,73.52941176470588,1610612745,12,8,2023-12-23T01:24:31Z,810000,False,118.0,228.0,1,right,MISS F. VanVleet 25' step back 3PT,[1627832],1610612745.0,HOU,step back,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,25.69,Missed,,,,,,,,,,,,,,,,,,
82,PT05M37.00S,2023-12-23T01:24:10.2Z,1,REGULAR,rebound,defensive,[],202693,,,1610612742,12,8,2023-12-23T01:24:19Z,820000,False,,,0,,M. Morris REBOUND (Off:0 Def:2),[202693],1610612742.0,DAL,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Right Center,,,81.0,2.0,2.0,0.0,,,,,,,,,,,,,,
83,PT05M25.00S,2023-12-23T01:24:22.7Z,1,REGULAR,3pt,Jump Shot,[],202693,24.78646517739816,14.460784313725492,1610612742,12,8,2023-12-23T01:24:30Z,830000,False,178.0,180.0,1,left,MISS M. Morris 25' 3PT,[202693],1610612742.0,DAL,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Right Center,25.33,Missed,,,,,,,,,,,,,,,,,,
84,PT05M23.00S,2023-12-23T01:24:24.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,12,8,2023-12-23T01:24:30Z,840000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,83.0,,,,,,,,,,,,,,,,,
86,PT05M16.00S,2023-12-23T01:24:55.7Z,1,REGULAR,turnover,backcourt,[],203552,,,1610612742,12,8,2023-12-23T01:25:05Z,860000,False,,,0,,S. Curry backcourt TURNOVER (1 TO),[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,,,,,,,,,,,202026.0,1.0,,,,,,,,
87,PT05M05.00S,2023-12-23T01:25:21.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630224,93.51182654402102,52.94117647058824,1610612745,12,8,2023-12-23T01:25:36Z,870000,False,15.0,8.0,1,right,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.7,Missed,,,,,,,,,,,,,,,,,,
88,PT05M04.00S,2023-12-23T01:25:22.0Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,12,8,2023-12-23T01:25:36Z,880000,False,,,0,,A. Sengun REBOUND (Off:1 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,87.0,5.0,4.0,1.0,,,,,,,,,,,,,,
89,PT05M04.00S,2023-12-23T01:25:26.1Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630578,94.40999984741211,50.0,1610612745,14,8,2023-12-23T01:25:42Z,890000,False,0.0,0.0,1,right,A. Sengun tip DUNK (7 PTS),[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,7.0,,,,,,,,,,,,,
90,PT04M45.00S,2023-12-23T01:25:41.2Z,1,REGULAR,3pt,Jump Shot,[],203501,16.245072273324574,0.7352941176470588,1610612742,14,8,2023-12-23T01:25:49Z,900000,False,246.0,100.0,1,left,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,26.59,Missed,,,,,,,,,,,,,,,,,,
91,PT04M43.00S,2023-12-23T01:25:43.2Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,14,8,2023-12-23T01:25:49Z,910000,False,,,0,,J. Green REBOUND (Off:1 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,90.0,4.0,3.0,1.0,,,,,,,,,,,,,,
92,PT04M38.00S,2023-12-23T01:25:48.8Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630578,94.69448094612353,45.34313725490196,1610612745,16,8,2023-12-23T01:26:21Z,920000,False,-23.0,-3.0,1,right,A. Sengun running DUNK (9 PTS) (J. Green 2 AST),"[1630578, 1630224]",1610612745.0,HOU,running,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,9.0,J. Green,1630224.0,2.0,,,,,,,,,,
94,PT04M29.00S,2023-12-23T01:25:59.9Z,1,REGULAR,foul,personal,[],1628415,,,1610612742,16,8,2023-12-23T01:26:19Z,940000,False,,,0,,D. Brooks personal FOUL (2 PF),"[1628415, 203501]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1627961.0,,2.0,0.0,Hardaway Jr.,203501.0,,,,
96,PT04M29.00S,2023-12-23T01:26:10.2Z,1,REGULAR,substitution,out,[],1630224,,,1610612742,16,8,2023-12-23T01:26:21Z,960000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M29.00S,2023-12-23T01:26:10.2Z,1,REGULAR,substitution,out,[],1628415,,,1610612742,16,8,2023-12-23T01:26:21Z,970000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M29.00S,2023-12-23T01:26:10.2Z,1,REGULAR,substitution,out,[],202693,,,1610612742,16,8,2023-12-23T01:26:21Z,980000,False,,,0,,SUB out: M. Morris,[202693],1610612742.0,DAL,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M29.00S,2023-12-23T01:26:10.2Z,1,REGULAR,substitution,in,[],1628988,,,1610612742,16,8,2023-12-23T01:26:21Z,990000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M29.00S,2023-12-23T01:26:10.2Z,1,REGULAR,substitution,in,[],1630256,,,1610612742,16,8,2023-12-23T01:26:21Z,1000000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M29.00S,2023-12-23T01:26:10.2Z,1,REGULAR,substitution,in,[],1641765,,,1610612742,16,8,2023-12-23T01:26:21Z,1010000,False,,,0,,SUB in: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M23.00S,2023-12-23T01:26:31.1Z,1,REGULAR,2pt,Jump Shot,[],203552,22.552562417871222,27.205882352941174,1610612742,16,8,2023-12-23T01:26:42Z,1020000,False,114.0,159.0,1,left,MISS S. Curry 19' pullup Shot,[203552],1610612742.0,DAL,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,19.61,Missed,,,,,,,,,,,,,,,,,,
103,PT04M22.00S,2023-12-23T01:26:32.1Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,16,8,2023-12-23T01:26:42Z,1030000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Right Center,,,102.0,4.0,2.0,2.0,,,,,,,,,,,,,,
104,PT04M16.00S,2023-12-23T01:26:39.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627832,93.51182654402102,50.245098039215684,1610612745,18,8,2023-12-23T01:26:51Z,1040000,False,1.0,8.0,1,right,F. VanVleet running Layup (2 PTS),[1627832],1610612745.0,HOU,running,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,2.0,,,,,,,,,,,,,
105,PT03M54.00S,2023-12-23T01:27:01.9Z,1,REGULAR,turnover,out-of-bounds,[],1627884,,,1610612742,18,8,2023-12-23T01:27:08Z,1050000,False,,,0,,D. Jones Jr. lost ball out-of-bounds TURNOVER (1 TO),[1627884],1610612742.0,DAL,lost ball,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202026.0,1.0,,,,,,,,
106,PT03M43.00S,2023-12-23T01:27:15.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630578,93.51182654402102,50.245098039215684,1610612745,18,8,2023-12-23T01:27:23Z,1060000,False,1.0,8.0,1,right,MISS A. Sengun cutting Layup,[1630578],1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.86,Missed,,,,,,,,,,,,,,,,,,
107,PT03M43.00S,2023-12-23T01:27:15.9Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,18,8,2023-12-23T01:27:23Z,1070000,False,,,0,,D. Powell REBOUND (Off:0 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,106.0,2.0,2.0,0.0,,,,,,,,,,,,,,
108,PT03M30.00S,2023-12-23T01:27:30.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,6.258212877792378,50.245098039215684,1610612742,18,10,2023-12-23T01:27:56Z,1080000,False,-1.0,6.0,1,left,D. Jones Jr. cutting Layup (3 PTS),[1627884],1610612742.0,DAL,cutting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,0.64,Made,,,,,3.0,,,,,,,,,,,,,
109,PT03M09.00S,2023-12-23T01:27:49.4Z,1,REGULAR,3pt,Jump Shot,[],1628988,72.88107752956637,82.1078431372549,1610612745,18,10,2023-12-23T01:27:56Z,1090000,False,161.0,202.0,1,right,MISS A. Holiday 25' 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
110,PT03M08.00S,2023-12-23T01:27:50.4Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,18,10,2023-12-23T01:27:56Z,1100000,False,,,0,,D. Powell REBOUND (Off:0 Def:3),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,,,109.0,3.0,3.0,0.0,,,,,,,,,,,,,,
111,PT03M00.00S,2023-12-23T01:27:59.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203501,6.258212877792378,43.13725490196079,1610612742,18,12,2023-12-23T01:28:04Z,1110000,False,34.0,6.0,1,left,T. Hardaway Jr. driving finger roll Layup (6 PTS),[203501],1610612742.0,DAL,driving finger roll,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,3.49,Made,,,,,6.0,,,,,,,,,,,,,
112,PT02M36.00S,2023-12-23T01:28:22.3Z,1,REGULAR,2pt,Jump Shot,[],1631095,91.93495400788436,21.07843137254902,1610612745,18,12,2023-12-23T01:28:36Z,1120000,False,-145.0,23.0,1,right,MISS J. Smith Jr. 14' turnaround fadeaway Shot,[1631095],1610612745.0,HOU,turnaround fadeaway,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,14.65,Missed,,,,,,,,,,,,,,,,,,
113,PT02M34.00S,2023-12-23T01:28:24.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,18,12,2023-12-23T01:28:31Z,1130000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,8-16 Left,,,112.0,,,,,,,,,,,,,,,,,
115,PT02M34.00S,2023-12-23T01:28:37.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,18,12,2023-12-23T01:28:37Z,1150000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M34.00S,2023-12-23T01:31:30.7Z,1,REGULAR,substitution,out,[],1631095,,,1610612742,18,12,2023-12-23T01:31:46Z,1180000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M34.00S,2023-12-23T01:31:30.7Z,1,REGULAR,substitution,out,[],1630578,,,1610612742,18,12,2023-12-23T01:31:46Z,1190000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M34.00S,2023-12-23T01:31:30.7Z,1,REGULAR,substitution,out,[],1627884,,,1610612742,18,12,2023-12-23T01:31:46Z,1200000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M34.00S,2023-12-23T01:31:30.7Z,1,REGULAR,substitution,in,[],1641708,,,1610612742,18,12,2023-12-23T01:31:46Z,1210000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M34.00S,2023-12-23T01:31:30.7Z,1,REGULAR,substitution,in,[],201145,,,1610612742,18,12,2023-12-23T01:31:46Z,1220000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M34.00S,2023-12-23T01:31:30.7Z,1,REGULAR,substitution,in,[],1630639,,,1610612742,18,12,2023-12-23T01:31:46Z,1230000,False,,,0,,SUB in: A. Lawson,[1630639],1610612742.0,DAL,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M21.00S,2023-12-23T01:31:54.3Z,1,REGULAR,3pt,Jump Shot,[],203939,8.360709592641262,2.696078431372549,1610612742,18,12,2023-12-23T01:32:07Z,1240000,False,237.0,26.0,1,left,MISS D. Powell 3PT,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Right Corner 3,24+ Right,23.79,Missed,,,,,,,,,,,,,,,,,,
125,PT02M20.00S,2023-12-23T01:31:55.3Z,1,REGULAR,rebound,offensive,[],1641765,,,1610612742,18,12,2023-12-23T01:32:07Z,1250000,False,,,0,,O. Prosper REBOUND (Off:1 Def:0),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Right Corner 3,24+ Right,,,124.0,1.0,0.0,1.0,,,,,,,,,,,,,,
126,PT02M11.00S,2023-12-23T01:32:04.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203552,8.492115637319317,1.4705882352941175,1610612742,18,12,2023-12-23T01:32:14Z,1260000,False,243.0,27.0,1,left,MISS S. Curry 24' 3PT - blocked,"[203552, 201145]",1610612742.0,DAL,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,24.41,Missed,,,,,,,,,,,,,,,Green,201145.0,,
127,PT02M11.00S,2023-12-23T01:32:04.7Z,1,REGULAR,block,,[],201145,,,1610612742,18,12,2023-12-23T01:32:09Z,1270000,False,,,0,,J. Green BLOCK (1 BLK),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
128,PT02M11.00S,2023-12-23T01:32:04.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,18,12,2023-12-23T01:32:14Z,1280000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Right Corner 3,24+ Right,,,126.0,,,,,,,,,,,,,,,,,
129,PT02M09.00S,2023-12-23T01:32:17.0Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612742,18,12,2023-12-23T01:32:23Z,1290000,False,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202026.0,,,,,,,,,
130,PT01M56.00S,2023-12-23T01:32:42.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630256,93.9060446780552,94.36274509803921,1610612745,18,12,2023-12-23T01:32:53Z,1300000,False,222.0,5.0,1,right,MISS J. Tate 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Right Corner 3,24+ Right,22.19,Missed,,,,,,,,,,,,,,,,,,
131,PT01M55.00S,2023-12-23T01:32:43.3Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,18,12,2023-12-23T01:32:53Z,1310000,False,,,0,,D. Powell REBOUND (Off:0 Def:4),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Right Corner 3,24+ Right,,,130.0,4.0,4.0,0.0,,,,,,,,,,,,,,
132,PT01M36.00S,2023-12-23T01:33:01.4Z,1,REGULAR,3pt,Jump Shot,[],1630639,8.492115637319317,2.2058823529411766,1610612742,18,12,2023-12-23T01:33:12Z,1320000,False,239.0,27.0,1,left,MISS A. Lawson 24' 3PT,[1630639],1610612742.0,DAL,,,,Lawson,A. Lawson,,,,,Right Corner 3,24+ Right,24.06,Missed,,,,,,,,,,,,,,,,,,
133,PT01M34.00S,2023-12-23T01:33:03.4Z,1,REGULAR,rebound,defensive,[],1630256,,,1610612745,18,12,2023-12-23T01:33:12Z,1330000,False,,,0,,J. Tate REBOUND (Off:0 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Right Corner 3,24+ Right,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,,
134,PT01M29.00S,2023-12-23T01:33:08.9Z,1,REGULAR,turnover,lost ball,[],1630256,,,1610612745,18,12,2023-12-23T01:33:17Z,1340000,False,,,0,,J. Tate lost ball TURNOVER (1 TO),"[1630256, 203552]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,,,,,,,Curry,203552.0
135,PT01M29.00S,2023-12-23T01:33:08.9Z,1,REGULAR,steal,,[],203552,,,1610612742,18,12,2023-12-23T01:33:10Z,1350000,False,,,0,,S. Curry STEAL (1 STL),[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
136,PT01M23.00S,2023-12-23T01:33:16.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630256,,,1610612742,18,12,2023-12-23T01:33:39Z,1360000,False,,,0,,J. Tate shooting personal FOUL (1 PF) (Prosper 2 FT),"[1630256, 1641765]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1199.0,,1.0,0.0,Prosper,1641765.0,,,,
138,PT01M23.00S,2023-12-23T01:33:45.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1641765,,,1610612742,18,12,2023-12-23T01:33:45Z,1380000,False,,,0,,MISS O. Prosper Free Throw 1 of 2,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
139,PT01M23.00S,2023-12-23T01:33:45.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,18,12,2023-12-23T01:33:45Z,1390000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,138.0,,,,,,,,,,,,,,,,,
140,PT01M23.00S,2023-12-23T01:33:47.0Z,1,REGULAR,substitution,out,[],1627832,,,1610612742,18,12,2023-12-23T01:33:58Z,1400000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M23.00S,2023-12-23T01:33:47.0Z,1,REGULAR,substitution,out,[],203501,,,1610612742,18,12,2023-12-23T01:33:58Z,1410000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M23.00S,2023-12-23T01:33:47.0Z,1,REGULAR,substitution,in,[],1630224,,,1610612742,18,12,2023-12-23T01:33:58Z,1420000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M23.00S,2023-12-23T01:33:47.0Z,1,REGULAR,substitution,in,[],1630702,,,1610612742,18,12,2023-12-23T01:33:58Z,1430000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M23.00S,2023-12-23T01:34:05.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1641765,,,1610612742,18,13,2023-12-23T01:34:05Z,1440000,False,,,0,,O. Prosper Free Throw 2 of 2 (1 PTS),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
145,PT01M11.00S,2023-12-23T01:34:20.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,92.59198423127464,43.872549019607845,1610612745,18,13,2023-12-23T01:34:29Z,1450000,False,-31.0,17.0,1,right,MISS A. Thompson driving reverse Layup,[1641708],1610612745.0,HOU,driving reverse,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.51,Missed,,,,,,,,,,,,,,,,,,
147,PT01M10.00S,2023-12-23T01:34:21.5Z,1,REGULAR,rebound,defensive,[],1630702,,,1610612742,18,13,2023-12-23T01:34:29Z,1470000,False,,,0,,J. Hardy REBOUND (Off:0 Def:1),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,,,
148,PT01M05.00S,2023-12-23T01:34:26.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641765,6.652431011826544,50.98039215686274,1610612742,18,15,2023-12-23T01:34:37Z,1480000,False,-5.0,10.0,1,left,O. Prosper running reverse Layup (3 PTS) (J. Hardy 2 AST),"[1641765, 1630702]",1610612742.0,DAL,running reverse,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,3.0,J. Hardy,1630702.0,2.0,,,,,,,,,,
149,PT00M49.70S,2023-12-23T01:34:41.4Z,1,REGULAR,turnover,bad pass,[],1628988,,,1610612745,18,15,2023-12-23T01:34:48Z,1490000,False,,,0,,A. Holiday bad pass TURNOVER (1 TO),"[1628988, 1630639]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,,,,,,,Lawson,1630639.0
150,PT00M49.70S,2023-12-23T01:34:41.4Z,1,REGULAR,steal,,[],1630639,,,1610612742,18,15,2023-12-23T01:34:43Z,1500000,False,,,0,,A. Lawson STEAL (1 STL),[1630639],1610612742.0,DAL,,,,Lawson,A. Lawson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
151,PT00M48.40S,2023-12-23T01:34:44.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630639,5.601182654402102,45.83333333333333,1610612742,18,17,2023-12-23T01:35:45Z,1510000,False,21.0,0.0,1,left,A. Lawson running Layup (2 PTS),[1630639],1610612742.0,DAL,running,,,Lawson,A. Lawson,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,2.0,,,,,,,,,,,,,
152,PT00M35.40S,2023-12-23T01:35:01.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201145,92.32917214191852,49.26470588235294,1610612745,20,17,2023-12-23T01:36:06Z,1520000,False,-4.0,20.0,1,right,J. Green driving Layup (2 PTS) (J. Green 3 AST),"[201145, 1630224]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,2.0,J. Green,1630224.0,3.0,,,,,,,,,,
154,PT00M27.70S,2023-12-23T01:35:10.2Z,1,REGULAR,3pt,Jump Shot,[],1630702,26.888961892247043,86.27450980392157,1610612742,20,17,2023-12-23T01:36:21Z,1540000,False,-181.0,200.0,1,left,MISS J. Hardy 27' step back 3PT,[1630702],1610612742.0,DAL,step back,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,27.02,Missed,,,,,,,,,,,,,,,,,,
155,PT00M25.50S,2023-12-23T01:35:12.4Z,1,REGULAR,rebound,offensive,[],1641765,,,1610612742,20,17,2023-12-23T01:35:17Z,1550000,False,,,0,,O. Prosper REBOUND (Off:2 Def:0),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Left Center,,,154.0,2.0,0.0,2.0,,,,,,,,,,,,,,
156,PT00M23.10S,2023-12-23T01:35:14.8Z,1,REGULAR,turnover,lost ball,[],1641765,,,1610612742,20,17,2023-12-23T01:35:22Z,1560000,False,,,0,,O. Prosper lost ball TURNOVER (1 TO),"[1641765, 1630224]",1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,,,Green,1630224.0
157,PT00M23.10S,2023-12-23T01:35:14.8Z,1,REGULAR,steal,,[],1630224,,,1610612745,20,17,2023-12-23T01:35:16Z,1570000,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
158,PT00M04.90S,2023-12-23T01:35:32.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,69.59592641261499,15.931372549019606,1610612745,23,17,2023-12-23T01:35:44Z,1580000,False,-170.0,233.0,1,right,J. Green 28' 3PT step back (3 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,28.88,Made,,,,,3.0,,,,,,,,,,,,,
159,PT00M00.90S,2023-12-23T01:35:42.9Z,1,REGULAR,3pt,Jump Shot,[],1630702,30.699737187910642,73.52941176470588,1610612742,23,17,2023-12-23T01:37:15Z,1590000,False,-118.0,236.0,1,left,MISS J. Hardy 26' pullup 3PT,[1630702],1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,26.38,Missed,,,,,,,,,,,,,,,,,,
160,PT00M00.90S,2023-12-23T01:35:42.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,23,17,2023-12-23T01:35:50Z,1600000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,159.0,,,,,,,,,,,,,,,,,
