actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
86,PT03M52.00S,2024-03-07T00:58:29.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,92.59198423127464,46.32352941176471,1610612746,17,14,2024-03-07T00:58:33Z,850000,False,-18.0,17.0,1,right,MISS J. Harden driving Layup,[201935],1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,2.51,Missed,,,,,,,,,,,,,,,,,,
87,PT03M50.00S,2024-03-07T00:58:31.6Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,17,14,2024-03-07T00:58:33Z,860000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,,,
88,PT03M28.00S,2024-03-07T00:58:53.2Z,1,REGULAR,3pt,Jump Shot,[],1630224,28.728646517739815,80.63725490196079,1610612745,20,14,2024-03-07T00:58:57Z,870000,False,-153.0,218.0,1,left,J. Green 26' 3PT  (7 PTS) (A. Sengun 3 AST),"[1630224, 1630578]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.6,Made,7.0,,,,,,,,A. Sengun,1630578.0,3.0,,,,,,,
90,PT03M12.00S,2024-03-07T00:59:10.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202695,93.24901445466492,45.34313725490196,1610612746,20,14,2024-03-07T00:59:15Z,890000,False,-23.0,11.0,1,right,MISS K. Leonard driving reverse Layup,[202695],1610612746.0,LAC,driving reverse,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,,,,
91,PT03M10.00S,2024-03-07T00:59:12.0Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,20,14,2024-03-07T00:59:15Z,900000,False,,,0,,A. Sengun REBOUND (Off:1 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,90.0,6.0,5.0,1.0,,,,,,,,,,
92,PT03M06.00S,2024-03-07T00:59:18.2Z,1,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,20,14,2024-03-07T00:59:28Z,910000,False,,,0,,J. Green bad pass out-of-bounds TURNOVER (1 TO),[1630224],1610612745.0,HOU,bad pass,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,1.0,,,,,,,,,,202007.0,,,,,,
93,PT03M06.00S,2024-03-07T00:59:21.8Z,1,REGULAR,substitution,out,[],201935,,,1610612746,20,14,2024-03-07T00:59:29Z,920000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M06.00S,2024-03-07T00:59:21.8Z,1,REGULAR,substitution,out,[],1629611,,,1610612746,20,14,2024-03-07T00:59:29Z,930000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M06.00S,2024-03-07T00:59:21.8Z,1,REGULAR,substitution,in,[],1630538,,,1610612746,20,14,2024-03-07T00:59:29Z,940000,False,,,0,,SUB in: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M06.00S,2024-03-07T00:59:21.8Z,1,REGULAR,substitution,in,[],1629599,,,1610612746,20,14,2024-03-07T00:59:29Z,950000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT02M50.00S,2024-03-07T00:59:50.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626181,80.76544021024968,51.9607843137255,1610612746,20,14,2024-03-07T01:00:01Z,960000,False,10.0,128.0,1,right,MISS N. Powell 12' driving floating Shot,[1626181],1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,12.87,Missed,,,,,,,,,,,,,,,,,,
98,PT02M48.00S,2024-03-07T00:59:52.8Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612745,20,14,2024-03-07T01:00:01Z,970000,False,,,0,,F. VanVleet REBOUND (Off:1 Def:2),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,97.0,3.0,2.0,1.0,,,,,,,,,,
99,PT02M32.00S,2024-03-07T01:00:08.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,6.652431011826544,46.32352941176471,1610612745,22,14,2024-03-07T01:00:15Z,980000,False,18.0,10.0,1,left,A. Sengun driving reverse Layup (4 PTS),[1630578],1610612745.0,HOU,driving reverse,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.09,Made,4.0,,,,,,,,,,,,,,,,,
100,PT02M16.00S,2024-03-07T01:00:27.8Z,1,REGULAR,foul,offensive,[],1628464,,,1610612746,22,14,2024-03-07T01:00:38Z,990000,False,,,0,,D. Theis offensive FOUL (1 PF),"[1628464, 1628415]",1610612746.0,LAC,,,,Theis,D. Theis,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,1151.0,1.0,0.0,Brooks,1628415.0,,
102,PT02M16.00S,2024-03-07T01:00:27.8Z,1,REGULAR,turnover,offensive foul,[],1628464,,,1610612746,22,14,2024-03-07T01:00:27Z,1010000,False,,,0,,D. Theis offensive foul TURNOVER (1 TO),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Mid-Range,8-16 Center,,,,1.0,,,,,,,,,,1151.0,,,,,,
103,PT02M16.00S,2024-03-07T01:00:37.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,22,14,2024-03-07T01:00:37Z,1020000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M16.00S,2024-03-07T01:03:00.6Z,1,REGULAR,substitution,out,[],1627832,,,1610612745,22,14,2024-03-07T01:03:45Z,1030000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M16.00S,2024-03-07T01:03:00.6Z,1,REGULAR,substitution,in,[],1641715,,,1610612745,22,14,2024-03-07T01:03:45Z,1040000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M02.00S,2024-03-07T01:04:15.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630224,8.360709592641262,50.49019607843137,1610612745,22,14,2024-03-07T01:04:25Z,1050000,False,-2.0,26.0,1,left,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
107,PT02M00.00S,2024-03-07T01:04:17.0Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,22,14,2024-03-07T01:04:25Z,1060000,False,,,0,,A. Sengun REBOUND (Off:2 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,106.0,7.0,5.0,2.0,,,,,,,,,,
108,PT01M57.00S,2024-03-07T01:04:19.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630578,5.590000152587891,50.0,1610612745,24,14,2024-03-07T01:04:19Z,1070000,False,0.0,0.0,1,left,A. Sengun tip Layup (6 PTS),[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
109,PT01M44.00S,2024-03-07T01:04:32.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,92.19776609724047,56.127450980392155,1610612746,24,14,2024-03-07T01:04:39Z,1080000,False,31.0,21.0,1,right,MISS N. Powell driving Layup,[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,3.7,Missed,,,,,,,,,,,,,,,,,,
110,PT01M43.00S,2024-03-07T01:04:33.4Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,24,14,2024-03-07T01:04:39Z,1090000,False,,,0,,A. Sengun REBOUND (Off:2 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,109.0,8.0,6.0,2.0,,,,,,,,,,
111,PT01M38.00S,2024-03-07T01:04:38.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630224,5.995400788436268,52.20588235294118,1610612745,24,14,2024-03-07T01:06:18Z,1100000,False,-11.0,4.0,1,left,MISS J. Green running Layup,[1630224],1610612745.0,HOU,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.17,Missed,,,,,,,,,,,,,,,,,,
112,PT01M33.00S,2024-03-07T01:04:43.5Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,24,14,2024-03-07T01:04:51Z,1110000,False,,,0,,A. Thompson REBOUND (Off:1 Def:0),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,111.0,1.0,0.0,1.0,,,,,,,,,,
113,PT01M33.00S,2024-03-07T01:04:42.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641708,5.590000152587891,50.0,1610612745,24,14,2024-03-07T01:05:22Z,1120000,False,0.0,0.0,1,left,MISS A. Thompson tip Layup,[1641708],1610612745.0,HOU,tip,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
114,PT01M31.00S,2024-03-07T01:04:44.5Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612746,24,14,2024-03-07T01:27:31Z,1130000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,113.0,1.0,1.0,0.0,,,,,,,,,,
115,PT01M28.00S,2024-03-07T01:04:49.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630538,94.95729303547962,97.05882352941177,1610612746,24,14,2024-03-07T01:12:02Z,1140000,False,235.0,-5.0,1,right,MISS B. Hyland running 3PT,[1630538],1610612746.0,LAC,running,,,Hyland,B. Hyland,,,,,Right Corner 3,24+ Right,23.54,Missed,,,,,,,,,,,,,,,,,,
116,PT01M28.00S,2024-03-07T01:04:49.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,24,14,2024-03-07T01:05:00Z,1150000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,115.0,,,,,,,,,,,,,
117,PT01M28.00S,2024-03-07T01:04:53.7Z,1,REGULAR,foul,personal,[],1628464,,,1610612745,24,14,2024-03-07T01:05:04Z,1160000,False,,,0,,D. Theis loose ball personal FOUL (2 PF),"[1628464, 1641715]",1610612746.0,LAC,loose ball,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1199.0,2.0,0.0,Whitmore,1641715.0,,
119,PT01M28.00S,2024-03-07T01:05:01.7Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,24,14,2024-03-07T01:05:06Z,1180000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M28.00S,2024-03-07T01:05:01.7Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,24,14,2024-03-07T01:05:06Z,1190000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M28.00S,2024-03-07T01:05:01.7Z,1,REGULAR,substitution,in,[],1628988,,,1610612745,24,14,2024-03-07T01:05:06Z,1200000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M28.00S,2024-03-07T01:05:01.7Z,1,REGULAR,substitution,in,[],1629111,,,1610612745,24,14,2024-03-07T01:05:06Z,1210000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M04.00S,2024-03-07T01:05:32.8Z,1,REGULAR,3pt,Jump Shot,[],1641715,31.225361366622867,31.127450980392158,1610612745,27,14,2024-03-07T01:13:01Z,1220000,False,94.0,241.0,1,left,C. Whitmore 25' 3PT step back (3 PTS) (A. Holiday 1 AST),"[1641715, 1628988]",1610612745.0,HOU,step back,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,25.88,Made,3.0,,,,,,,,A. Holiday,1628988.0,1.0,,,,,,,
125,PT00M47.90S,2024-03-07T01:05:50.5Z,1,REGULAR,3pt,Jump Shot,[],1626181,70.77858081471747,24.509803921568626,1610612746,27,17,2024-03-07T01:14:27Z,1240000,False,-127.0,222.0,1,right,N. Powell 25' 3PT pullup (3 PTS) (K. Leonard 1 AST),"[1626181, 202695]",1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,25.62,Made,3.0,,,,,,,,K. Leonard,202695.0,1.0,,,,,,,
126,PT00M41.00S,2024-03-07T01:06:00.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,9.149145860709593,49.50980392156863,1610612745,27,17,2024-03-07T01:06:08Z,1250000,False,2.0,34.0,1,left,MISS A. Thompson driving Layup - blocked,"[1641708, 1628464]",1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.36,Missed,,,,,,,,,,,,,,,,,Theis,1628464.0
127,PT00M41.00S,2024-03-07T01:06:00.8Z,1,REGULAR,block,,[],1628464,,,1610612745,27,17,2024-03-07T01:06:03Z,1260000,False,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
128,PT00M38.20S,2024-03-07T01:06:03.6Z,1,REGULAR,rebound,defensive,[],1630538,,,1610612746,27,17,2024-03-07T01:06:08Z,1270000,False,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,,126.0,1.0,1.0,0.0,,,,,,,,,,
129,PT00M34.10S,2024-03-07T01:06:09.9Z,1,REGULAR,foul,personal,[],1629111,,,1610612746,27,17,2024-03-07T01:06:40Z,1280000,False,,,0,,J. Landale personal FOUL (1 PF),"[1629111, 1626181]",1610612745.0,HOU,,,,Landale,J. Landale,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1199.0,1.0,0.0,Powell,1626181.0,,
131,PT00M34.10S,2024-03-07T01:06:41.2Z,1,REGULAR,substitution,out,[],1628464,,,1610612746,27,17,2024-03-07T01:06:49Z,1300000,False,,,0,,SUB out: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT00M34.10S,2024-03-07T01:06:41.2Z,1,REGULAR,substitution,in,[],1629611,,,1610612746,27,17,2024-03-07T01:06:49Z,1310000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT00M21.80S,2024-03-07T01:07:15.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,92.9862023653088,52.450980392156865,1610612746,27,19,2024-03-07T01:07:20Z,1320000,False,12.0,13.0,1,right,B. Hyland driving Layup (2 PTS),[1630538],1610612746.0,LAC,driving,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,1.82,Made,2.0,,,,,,,,,,,,,,,,,
134,PT00M01.20S,2024-03-07T01:07:37.9Z,1,REGULAR,3pt,Jump Shot,[],1641715,31.35676741130092,73.0392156862745,1610612745,27,19,2024-03-07T01:07:47Z,1330000,False,-115.0,242.0,1,left,MISS C. Whitmore 26' step back 3PT,[1641715],1610612745.0,HOU,step back,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,26.83,Missed,,,,,,,,,,,,,,,,,,
135,PT00M01.20S,2024-03-07T01:07:37.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,27,19,2024-03-07T01:11:53Z,1340000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,134.0,,,,,,,,,,,,,
136,PT00M00.00S,2024-03-07T01:07:45.0Z,1,REGULAR,period,end,[],0,,,1610612745,27,19,2024-03-07T01:11:53Z,1350000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT12M00.00S,2024-03-07T01:10:18.7Z,2,REGULAR,substitution,out,['startperiod'],1628415,,,1610612745,27,19,2024-03-07T01:11:53Z,1360000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT12M00.00S,2024-03-07T01:10:18.7Z,2,REGULAR,substitution,out,['startperiod'],202695,,,1610612745,27,19,2024-03-07T01:11:53Z,1370000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2024-03-07T01:10:18.7Z,2,REGULAR,substitution,out,['startperiod'],1629611,,,1610612745,27,19,2024-03-07T01:11:53Z,1380000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2024-03-07T01:10:18.7Z,2,REGULAR,substitution,in,['startperiod'],1631095,,,1610612745,27,19,2024-03-07T01:11:53Z,1390000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2024-03-07T01:10:18.7Z,2,REGULAR,substitution,in,['startperiod'],1627826,,,1610612745,27,19,2024-03-07T01:11:53Z,1400000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2024-03-07T01:10:18.7Z,2,REGULAR,substitution,in,['startperiod'],202331,,,1610612745,27,19,2024-03-07T01:11:53Z,1410000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2024-03-07T01:11:20.9Z,2,REGULAR,period,start,[],0,,,1610612746,27,19,2024-03-07T01:11:20Z,1420000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT11M47.00S,2024-03-07T01:11:36.8Z,2,REGULAR,turnover,traveling,[],1629599,,,1610612746,27,19,2024-03-07T01:11:43Z,1430000,False,,,0,,A. Coffey traveling TURNOVER (1 TO),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Mid-Range,16-24 Left,,,,1.0,,,,,,,,,,202007.0,,,,,,
145,PT11M34.00S,2024-03-07T01:11:59.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641715,7.966491458607096,48.77450980392157,1610612745,27,19,2024-03-07T01:12:09Z,1440000,False,6.0,22.0,1,left,MISS C. Whitmore driving reverse Layup - blocked,"[1641715, 1627826]",1610612745.0,HOU,driving reverse,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,2.32,Missed,,,,,,,,,,,,,,,,,Zubac,1627826.0
146,PT11M34.00S,2024-03-07T01:11:59.6Z,2,REGULAR,block,,[],1627826,,,1610612745,27,19,2024-03-07T01:12:02Z,1450000,False,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
147,PT11M34.00S,2024-03-07T01:11:59.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,27,19,2024-03-07T01:12:09Z,1460000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,145.0,,,,,,,,,,,,,
149,PT11M30.00S,2024-03-07T01:12:13.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641715,7.966491458607096,4.411764705882353,1610612745,27,19,2024-03-07T01:12:18Z,1480000,False,228.0,22.0,1,left,MISS C. Whitmore 3PT,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Right Corner 3,24+ Right,22.9,Missed,,,,,,,,,,,,,,,,,,
150,PT11M27.00S,2024-03-07T01:12:16.3Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,27,19,2024-03-07T01:12:18Z,1490000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Right Corner 3,24+ Right,,,,,,,149.0,2.0,2.0,0.0,,,,,,,,,,
151,PT11M26.00S,2024-03-07T01:12:18.1Z,2,REGULAR,turnover,bad pass,[],202331,,,1610612746,27,19,2024-03-07T01:12:22Z,1500000,False,,,0,,P. George bad pass TURNOVER (1 TO),"[202331, 1641708]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,1.0,Thompson,1641708.0,,,,,,,,,,,,,,
152,PT11M26.00S,2024-03-07T01:12:18.1Z,2,REGULAR,steal,,[],1641708,,,1610612745,27,19,2024-03-07T01:12:19Z,1510000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
153,PT11M23.00S,2024-03-07T01:12:21.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641715,19.398817345597898,6.127450980392156,1610612745,27,19,2024-03-07T01:22:48Z,1520000,False,219.0,130.0,1,left,MISS C. Whitmore 25' running 3PT,[1641715],1610612745.0,HOU,running,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,25.49,Missed,,,,,,,,,,,,,,,,,,
154,PT11M21.00S,2024-03-07T01:12:23.2Z,2,REGULAR,rebound,offensive,[],1629111,,,1610612745,27,19,2024-03-07T01:12:40Z,1530000,False,,,0,,J. Landale REBOUND (Off:1 Def:0),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right Center,,,,,,,153.0,1.0,0.0,1.0,,,,,,,,,,
155,PT11M19.00S,2024-03-07T01:12:29.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629111,5.590000152587891,50.0,1610612745,29,19,2024-03-07T01:23:21Z,1540000,False,0.0,0.0,1,left,J. Landale tip Layup (2 PTS),[1629111],1610612745.0,HOU,tip,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
156,PT10M54.00S,2024-03-07T01:12:50.6Z,2,REGULAR,2pt,Jump Shot,[],202331,89.96386333771353,68.62745098039215,1610612746,29,21,2024-03-07T01:12:59Z,1550000,False,93.0,42.0,1,right,P. George 10' driving floating Jump Shot (2 PTS) (B. Hyland 1 AST),"[202331, 1630538]",1610612746.0,LAC,driving floating,,,George,P. George,,,,,Mid-Range,8-16 Right,10.21,Made,2.0,,,,,,,,B. Hyland,1630538.0,1.0,,,,,,,
158,PT10M41.00S,2024-03-07T01:13:02.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629111,5.338370565045992,56.86274509803921,1610612745,29,21,2024-03-07T01:13:07Z,1570000,False,-34.0,-2.0,1,left,MISS J. Landale Layup - blocked,"[1629111, 1627826]",1610612745.0,HOU,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,3.44,Missed,,,,,,,,,,,,,,,,,Zubac,1627826.0
159,PT10M41.00S,2024-03-07T01:13:02.6Z,2,REGULAR,block,,[],1627826,,,1610612745,29,21,2024-03-07T01:13:05Z,1580000,False,,,0,,I. Zubac BLOCK (2 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
160,PT10M39.00S,2024-03-07T01:13:04.6Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,29,21,2024-03-07T01:13:07Z,1590000,False,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,158.0,3.0,3.0,0.0,,,,,,,,,,
161,PT10M36.00S,2024-03-07T01:13:08.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629599,94.69448094612353,96.81372549019608,1610612746,29,21,2024-03-07T01:27:43Z,1600000,False,234.0,-3.0,1,right,MISS A. Coffey running 3PT,[1629599],1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,Right Corner 3,24+ Right,23.41,Missed,,,,,,,,,,,,,,,,,,
162,PT10M34.00S,2024-03-07T01:13:10.5Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,29,21,2024-03-07T01:13:21Z,1610000,False,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Right Corner 3,24+ Right,,,,,,,161.0,3.0,2.0,1.0,,,,,,,,,,
163,PT10M32.00S,2024-03-07T01:13:12.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,91.01511169513797,50.98039215686274,1610612746,29,23,2024-03-07T01:28:02Z,1620000,False,5.0,32.0,1,right,I. Zubac putback Layup (2 PTS),[1627826],1610612746.0,LAC,putback,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.24,Made,2.0,,,,,,,,,,,,,,,,,
164,PT10M12.00S,2024-03-07T01:13:30.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,7.703679369250986,39.46078431372549,1610612745,29,23,2024-03-07T01:13:37Z,1630000,False,53.0,20.0,1,left,MISS A. Thompson driving floating bank Shot,[1641708],1610612745.0,HOU,driving floating bank,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.63,Missed,,,,,,,,,,,,,,,,,,
