actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
168,PT11M00.00S,2024-03-06T01:37:40.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628988,6.258212877792378,56.86274509803921,1610612745,26,23,2024-03-06T01:38:59Z,1650000,False,-34.0,6.0,1,left,MISS A. Holiday turnaround Hook - blocked,"[1628988, 1641705]",1610612745.0,HOU,turnaround,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,3.49,Missed,,,,,Wembanyama,1641705.0,,,,,,,,,,,,
169,PT11M00.00S,2024-03-06T01:37:40.6Z,2,REGULAR,block,,[],1641705,,,1610612745,26,23,2024-03-06T01:37:43Z,1660000,False,,,0,,V. Wembanyama BLOCK (3 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
170,PT10M58.00S,2024-03-06T01:37:42.6Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,26,23,2024-03-06T01:37:49Z,1670000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,168.0,5.0,5.0,0.0,,,,,,,,
172,PT10M55.00S,2024-03-06T01:37:52.2Z,2,REGULAR,substitution,out,[],1628988,,,1610612759,26,23,2024-03-06T01:37:59Z,1690000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT10M55.00S,2024-03-06T01:37:52.2Z,2,REGULAR,substitution,in,[],201145,,,1610612759,26,23,2024-03-06T01:37:59Z,1700000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT10M48.00S,2024-03-06T01:38:18.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1641705,91.40932982917214,34.068627450980394,1610612759,26,23,2024-03-06T01:38:25Z,1710000,False,-80.0,28.0,1,right,MISS V. Wembanyama 8' turnaround Hook,[1641705],1610612759.0,SAS,turnaround,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Left,8.46,Missed,,,,,,,,,,,,,,,,,,
175,PT10M46.00S,2024-03-06T01:38:20.8Z,2,REGULAR,rebound,defensive,[],1629111,,,1610612745,26,23,2024-03-06T01:38:25Z,1720000,False,,,0,,J. Landale REBOUND (Off:2 Def:2),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,174.0,4.0,2.0,2.0,,,,,,,,
176,PT10M41.00S,2024-03-06T01:38:26.0Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1629111,27.94021024967148,62.745098039215684,1610612745,26,23,2024-03-06T01:39:39Z,1730000,False,-64.0,210.0,1,left,MISS J. Landale 21' running Shot,[1629111],1610612745.0,HOU,running,,,Landale,J. Landale,,,,,Mid-Range,16-24 Center,21.95,Missed,,,,,,,,,,,,,,,,,,
177,PT10M37.00S,2024-03-06T01:38:30.0Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,26,23,2024-03-06T01:38:39Z,1740000,False,,,0,,K. Johnson REBOUND (Off:0 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,,176.0,3.0,3.0,0.0,,,,,,,,
178,PT10M33.00S,2024-03-06T01:38:33.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631103,79.84559789750328,92.64705882352942,1610612759,26,23,2024-03-06T01:42:08Z,1750000,False,213.0,137.0,1,right,MISS M. Branham 25' running 3PT,[1631103],1610612759.0,SAS,running,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,25.34,Missed,,,,,,,,,,,,,,,,,,
179,PT10M28.00S,2024-03-06T01:38:38.6Z,2,REGULAR,rebound,offensive,[],1641705,,,1610612759,26,23,2024-03-06T01:38:47Z,1760000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,178.0,6.0,5.0,1.0,,,,,,,,
180,PT10M28.00S,2024-03-06T01:38:38.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641705,94.40999984741211,50.0,1610612759,26,23,2024-03-06T01:38:38Z,1770000,False,0.0,0.0,1,right,MISS V. Wembanyama tip Layup,[1641705],1610612759.0,SAS,tip,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
181,PT10M25.00S,2024-03-06T01:38:41.7Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,26,23,2024-03-06T01:38:41Z,1780000,False,,,0,,K. Johnson REBOUND (Off:1 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,,180.0,4.0,3.0,1.0,,,,,,,,
182,PT10M17.00S,2024-03-06T01:38:49.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,93.64323258869908,51.470588235294116,1610612759,26,25,2024-03-06T01:38:55Z,1790000,False,7.0,7.0,1,right,K. Johnson cutting Layup (3 PTS) (B. Wesley 3 AST),"[1629640, 1631104]",1610612759.0,SAS,cutting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.04,Made,3.0,B. Wesley,1631104.0,3.0,,,,,,,,,,,,,,
184,PT10M03.00S,2024-03-06T01:39:03.5Z,2,REGULAR,3pt,Jump Shot,[],1629111,22.421156373193167,91.66666666666666,1610612745,26,25,2024-03-06T01:39:14Z,1810000,False,-208.0,158.0,1,left,MISS J. Landale 26' 3PT,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,26.16,Missed,,,,,,,,,,,,,,,,,,
185,PT09M56.00S,2024-03-06T01:39:10.5Z,2,REGULAR,rebound,offensive,[],1641715,,,1610612745,26,25,2024-03-06T01:39:14Z,1820000,False,,,0,,C. Whitmore REBOUND (Off:1 Def:0),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,,,,,,,,,184.0,1.0,0.0,1.0,,,,,,,,
186,PT09M56.00S,2024-03-06T01:39:09.8Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641715,5.590000152587891,50.0,1610612745,28,25,2024-03-06T01:39:18Z,1830000,False,0.0,0.0,1,left,C. Whitmore tip DUNK (5 PTS),[1641715],1610612745.0,HOU,tip,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,0.0,Made,5.0,,,,,,,,,,,,,,,,,
187,PT09M48.00S,2024-03-06T01:39:18.3Z,2,REGULAR,3pt,Jump Shot,[],1629640,68.01905387647832,29.901960784313726,1610612759,28,28,2024-03-06T01:39:24Z,1840000,False,-100.0,248.0,1,right,K. Johnson 26' 3PT  (6 PTS) (B. Wesley 4 AST),"[1629640, 1631104]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,26.77,Made,6.0,B. Wesley,1631104.0,4.0,,,,,,,,,,,,,,
189,PT09M28.00S,2024-03-06T01:39:38.0Z,2,REGULAR,3pt,Jump Shot,[],1641708,29.38567674113009,15.441176470588236,1610612745,28,28,2024-03-06T01:43:14Z,1860000,False,173.0,224.0,1,left,MISS A. Thompson 28' pullup 3PT,[1641708],1610612745.0,HOU,pullup,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,28.27,Missed,,,,,,,,,,,,,,,,,,
190,PT09M26.00S,2024-03-06T01:39:40.0Z,2,REGULAR,rebound,defensive,[],1631103,,,1610612759,28,28,2024-03-06T01:39:43Z,1870000,False,,,0,,M. Branham REBOUND (Off:0 Def:1),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,,,,,,,,,189.0,1.0,1.0,0.0,,,,,,,,
191,PT09M21.00S,2024-03-06T01:39:45.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641705,66.17936925098554,29.166666666666668,1610612759,28,31,2024-03-06T01:40:10Z,1880000,False,-104.0,265.0,1,right,V. Wembanyama 28' 3PT running (10 PTS) (M. Branham 1 AST),"[1641705, 1631103]",1610612759.0,SAS,running,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,28.51,Made,10.0,M. Branham,1631103.0,1.0,,,,,,,,,,,,,,
193,PT09M19.00S,2024-03-06T01:39:52.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,28,31,2024-03-06T01:39:52Z,1900000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M19.00S,2024-03-06T01:42:04.0Z,2,REGULAR,substitution,out,[],1641708,,,1610612745,28,31,2024-03-06T01:42:45Z,1910000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M19.00S,2024-03-06T01:42:04.0Z,2,REGULAR,substitution,out,[],1629111,,,1610612745,28,31,2024-03-06T01:42:45Z,1920000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M19.00S,2024-03-06T01:42:04.0Z,2,REGULAR,substitution,out,[],1641715,,,1610612745,28,31,2024-03-06T01:42:45Z,1930000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M19.00S,2024-03-06T01:42:04.0Z,2,REGULAR,substitution,out,[],1631095,,,1610612745,28,31,2024-03-06T01:42:45Z,1940000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M19.00S,2024-03-06T01:42:04.0Z,2,REGULAR,substitution,in,[],1627832,,,1610612745,28,31,2024-03-06T01:42:45Z,1950000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M19.00S,2024-03-06T01:42:04.0Z,2,REGULAR,substitution,in,[],1628415,,,1610612745,28,31,2024-03-06T01:42:45Z,1960000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M19.00S,2024-03-06T01:42:04.0Z,2,REGULAR,substitution,in,[],1630578,,,1610612745,28,31,2024-03-06T01:42:45Z,1970000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M19.00S,2024-03-06T01:42:04.0Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,28,31,2024-03-06T01:42:45Z,1980000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M01.00S,2024-03-06T01:43:09.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,17.0335085413929,39.950980392156865,1610612745,30,31,2024-03-06T01:43:55Z,1990000,False,50.0,108.0,1,left,A. Sengun 11' floating Jump Shot (9 PTS) (J. Green 1 AST),"[1630578, 201145]",1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,11.87,Made,9.0,J. Green,201145.0,1.0,,,,,,,,,,,,,,
204,PT08M42.00S,2024-03-06T01:43:28.5Z,2,REGULAR,3pt,Jump Shot,[],1631104,78.13731931668858,7.598039215686274,1610612759,30,31,2024-03-06T01:43:35Z,2010000,False,-212.0,153.0,1,right,MISS B. Wesley 26' 3PT,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,,,,,,,,,,,,,,,,,
205,PT08M40.00S,2024-03-06T01:43:30.5Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612745,30,31,2024-03-06T01:43:35Z,2020000,False,,,0,,D. Brooks REBOUND (Off:0 Def:3),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,204.0,3.0,3.0,0.0,,,,,,,,
206,PT08M27.00S,2024-03-06T01:43:42.4Z,2,REGULAR,3pt,Jump Shot,[],1630224,10.85742444152431,0.9803921568627451,1610612745,30,31,2024-03-06T01:43:49Z,2030000,False,245.0,50.0,1,left,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,25.01,Missed,,,,,,,,,,,,,,,,,,
207,PT08M25.00S,2024-03-06T01:43:44.4Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,30,31,2024-03-06T01:43:49Z,2040000,False,,,0,,K. Johnson REBOUND (Off:1 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,,,,,,,,,206.0,5.0,4.0,1.0,,,,,,,,
208,PT08M18.00S,2024-03-06T01:43:51.6Z,2,REGULAR,2pt,Jump Shot,[],1641705,71.17279894875165,36.029411764705884,1610612759,30,31,2024-03-06T01:43:59Z,2050000,False,-70.0,218.0,1,right,MISS V. Wembanyama 22' Jump Shot,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,22.94,Missed,,,,,,,,,,,,,,,,,,
209,PT08M16.00S,2024-03-06T01:43:53.6Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,30,31,2024-03-06T01:43:59Z,2060000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,208.0,1.0,1.0,0.0,,,,,,,,
240,PT08M10.00S,2024-03-06T01:44:10.8Z,2,REGULAR,foul,personal,[],1641705,,,1610612745,30,31,2024-03-06T01:51:05Z,2080000,False,,,0,,V. Wembanyama personal FOUL (1 PF),"[1641705, 1630578]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201639.0,,,,1.0,0.0,Sengun,1630578.0
213,PT08M10.00S,2024-03-06T01:44:30.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,30,31,2024-03-06T01:47:21Z,2100000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M10.00S,2024-03-06T01:46:38.8Z,2,REGULAR,substitution,out,[],1631103,,,1610612745,30,31,2024-03-06T01:46:54Z,2120000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M10.00S,2024-03-06T01:46:38.8Z,2,REGULAR,substitution,in,[],1630170,,,1610612745,30,31,2024-03-06T01:46:54Z,2130000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M04.00S,2024-03-06T01:47:27.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,6.389618922470433,48.529411764705884,1610612745,30,31,2024-03-06T01:49:38Z,2140000,False,7.0,8.0,1,left,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.06,Missed,,,,,,,,,,,,,,,,,,
218,PT08M00.00S,2024-03-06T01:47:31.6Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612759,30,31,2024-03-06T01:51:26Z,2150000,False,,,0,,C. Osman REBOUND (Off:0 Def:2),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,,,,,,,217.0,2.0,2.0,0.0,,,,,,,,
221,PT07M57.00S,2024-03-06T01:47:35.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630170,93.77463863337714,47.30392156862745,1610612759,30,31,2024-03-06T01:49:46Z,2180000,False,-13.0,6.0,1,right,MISS D. Vassell running Layup - blocked,"[1630170, 201145]",1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,1.48,Missed,,,,,Green,201145.0,,,,,,,,,,,,
222,PT07M57.00S,2024-03-06T01:47:35.0Z,2,REGULAR,block,,[],201145,,,1610612759,30,31,2024-03-06T01:53:23Z,2190000,False,,,0,,J. Green BLOCK (1 BLK),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
223,PT07M56.00S,2024-03-06T01:47:36.0Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,30,31,2024-03-06T01:47:46Z,2200000,False,,,0,,A. Sengun REBOUND (Off:0 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,221.0,4.0,4.0,0.0,,,,,,,,
225,PT07M56.00S,2024-03-06T01:47:49.3Z,2,REGULAR,foul,personal,[],1641705,,,1610612745,30,31,2024-03-06T01:48:06Z,2220000,False,,,0,,V. Wembanyama personal FOUL (2 PF),"[1641705, 1630578]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,200833.0,,,,2.0,0.0,Sengun,1630578.0
227,PT07M47.00S,2024-03-06T01:48:04.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,5.995400788436268,46.07843137254902,1610612745,32,31,2024-03-06T01:48:10Z,2240000,False,20.0,4.0,1,left,J. Green driving Layup (9 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.0,Made,9.0,,,,,,,,,,,,,,,,,
228,PT07M36.00S,2024-03-06T01:48:15.9Z,2,REGULAR,3pt,Jump Shot,[],1629640,68.15045992115637,27.696078431372552,1610612759,32,34,2024-03-06T01:48:21Z,2250000,False,-112.0,247.0,1,right,K. Johnson 27' 3PT  (9 PTS) (B. Wesley 5 AST),"[1629640, 1631104]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,27.09,Made,9.0,B. Wesley,1631104.0,5.0,,,,,,,,,,,,,,
230,PT07M24.00S,2024-03-06T01:48:27.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,6.389618922470433,50.73529411764706,1610612745,32,34,2024-03-06T01:52:05Z,2270000,False,-4.0,8.0,1,left,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.85,Missed,,,,,,,,,,,,,,,,,,
231,PT07M24.00S,2024-03-06T01:48:27.9Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,32,34,2024-03-06T01:48:38Z,2280000,False,,,0,,A. Sengun REBOUND (Off:1 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,230.0,5.0,4.0,1.0,,,,,,,,
232,PT07M17.00S,2024-03-06T01:48:34.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,5.590000152587891,50.0,1610612745,34,34,2024-03-06T01:48:34Z,2290000,False,0.0,0.0,1,left,A. Sengun tip Layup (11 PTS),[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,0.0,Made,11.0,,,,,,,,,,,,,,,,,
233,PT07M05.00S,2024-03-06T01:48:46.4Z,2,REGULAR,3pt,Jump Shot,[],1631104,65.25952693823915,55.63725490196079,1610612759,34,34,2024-03-06T01:49:44Z,2300000,False,28.0,274.0,1,right,MISS B. Wesley 27' 3PT,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Center,27.55,Missed,,,,,,,,,,,,,,,,,,
234,PT07M03.00S,2024-03-06T01:48:49.7Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,34,34,2024-03-06T01:48:49Z,2310000,False,,,0,,A. Sengun REBOUND (Off:1 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,,,,,,233.0,6.0,5.0,1.0,,,,,,,,
235,PT06M53.00S,2024-03-06T01:48:59.0Z,2,REGULAR,2pt,Jump Shot,[],1630224,16.245072273324574,28.431372549019606,1610612745,36,34,2024-03-06T01:52:49Z,2320000,False,108.0,100.0,1,left,J. Green 14' pullup Jump Shot (11 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,8-16 Right,14.72,Made,11.0,,,,,,,,,,,,,,,,,
236,PT06M38.00S,2024-03-06T01:49:14.6Z,2,REGULAR,3pt,Jump Shot,[],1641705,69.85873850197109,25.245098039215684,1610612759,36,34,2024-03-06T01:49:51Z,2330000,False,-124.0,231.0,1,right,MISS V. Wembanyama 26' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,26.19,Missed,,,,,,,,,,,,,,,,,,
237,PT06M38.00S,2024-03-06T01:49:14.6Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,36,34,2024-03-06T01:49:51Z,2340000,False,,,0,,A. Sengun REBOUND (Off:1 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,,,236.0,7.0,6.0,1.0,,,,,,,,
238,PT06M29.00S,2024-03-06T01:49:23.7Z,2,REGULAR,3pt,Jump Shot,[],1627832,28.991458607095925,13.970588235294118,1610612745,39,34,2024-03-06T01:49:55Z,2350000,False,180.0,220.0,1,left,F. VanVleet 28' 3PT  (12 PTS) (D. Brooks 1 AST),"[1627832, 1628415]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,28.43,Made,12.0,D. Brooks,1628415.0,1.0,,,,,,,,,,,,,,
243,PT06M10.00S,2024-03-06T01:49:41.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,93.51182654402102,46.568627450980394,1610612759,39,36,2024-03-06T01:53:42Z,2370000,False,-17.0,8.0,1,right,D. Vassell cutting Layup (4 PTS) (V. Wembanyama 1 AST),"[1630170, 1641705]",1610612759.0,SAS,cutting,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,1.92,Made,4.0,V. Wembanyama,1641705.0,1.0,,,,,,,,,,,,,,
245,PT05M59.00S,2024-03-06T01:49:52.9Z,2,REGULAR,3pt,Jump Shot,[],1627832,21.107095926412615,7.598039215686274,1610612745,39,36,2024-03-06T01:50:01Z,2390000,False,212.0,146.0,1,left,MISS F. VanVleet 25' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,25.74,Missed,,,,,,,,,,,,,,,,,,
246,PT05M59.00S,2024-03-06T01:49:52.9Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612759,39,36,2024-03-06T01:50:01Z,2400000,False,,,0,,C. Osman REBOUND (Off:0 Def:3),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,,,,,,,,,245.0,3.0,3.0,0.0,,,,,,,,
247,PT05M50.00S,2024-03-06T01:50:01.3Z,2,REGULAR,2pt,Hook,"['fastbreak', 'pointsinthepaint']",1626224,93.64323258869908,57.59803921568627,1610612759,39,38,2024-03-06T01:54:29Z,2410000,False,38.0,7.0,1,right,C. Osman driving Hook (4 PTS),[1626224],1610612759.0,SAS,driving,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,3.87,Made,4.0,,,,,,,,,,,,,,,,,
248,PT05M34.00S,2024-03-06T01:50:17.8Z,2,REGULAR,turnover,lost ball,[],1630578,,,1610612745,39,38,2024-03-06T01:50:22Z,2420000,False,,,0,,A. Sengun lost ball TURNOVER (1 TO),"[1630578, 1626224]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1.0,Osman,1626224.0,,,,
249,PT05M34.00S,2024-03-06T01:50:17.8Z,2,REGULAR,steal,,[],1626224,,,1610612759,39,38,2024-03-06T01:50:19Z,2430000,False,,,0,,C. Osman STEAL (1 STL),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
250,PT05M28.00S,2024-03-06T01:50:24.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641705,67.88764783180025,22.794117647058822,1610612759,39,38,2024-03-06T01:50:31Z,2440000,False,-136.0,249.0,1,right,MISS V. Wembanyama 28' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,28.41,Missed,,,,,,,,,,,,,,,,,,
251,PT05M26.00S,2024-03-06T01:50:26.4Z,2,REGULAR,rebound,defensive,[],201145,,,1610612745,39,38,2024-03-06T01:50:31Z,2450000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,250.0,1.0,1.0,0.0,,,,,,,,
252,PT05M12.00S,2024-03-06T01:50:40.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,5.338370565045992,43.872549019607845,1610612745,41,38,2024-03-06T01:50:45Z,2460000,False,31.0,-2.0,1,left,J. Green driving Layup (13 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.07,Made,13.0,,,,,,,,,,,,,,,,,
253,PT05M11.00S,2024-03-06T01:50:44.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612759,41,38,2024-03-06T01:52:23Z,2470000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M11.00S,2024-03-06T01:52:00.6Z,2,REGULAR,substitution,out,[],201145,,,1610612759,41,38,2024-03-06T01:52:16Z,2480000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M11.00S,2024-03-06T01:52:00.6Z,2,REGULAR,substitution,out,[],1641705,,,1610612759,41,38,2024-03-06T01:52:16Z,2490000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
