actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
177,PT12M00.00S,2023-12-28T01:39:53.2Z,2,REGULAR,substitution,in,['startperiod'],1630240,,,1610612756,24,30,2023-12-28T01:41:37Z,1730000,False,,,0,,SUB in: S. Lee,[1630240],1610612756.0,PHX,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2023-12-28T01:41:46.7Z,2,REGULAR,period,start,[],0,,,1610612745,24,30,2023-12-28T01:41:46Z,1740000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M39.00S,2023-12-28T01:42:06.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,91.27792378449409,52.69607843137255,1610612745,24,30,2023-12-28T01:42:12Z,1750000,False,13.0,29.0,1,right,MISS A. Sengun driving Hook,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,,,,,,,,,,,,,,
180,PT11M38.00S,2023-12-28T01:42:07.8Z,2,REGULAR,rebound,defensive,[],201142,,,1610612756,24,30,2023-12-28T01:42:12Z,1760000,False,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,179.0,5.0,5.0,0.0,,,,,,,,,,,,,,
181,PT11M31.00S,2023-12-28T01:42:14.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201569,7.046649145860711,45.34313725490196,1610612756,24,32,2023-12-28T01:42:20Z,1770000,False,23.0,14.0,1,left,E. Gordon driving Layup (6 PTS) (K. Durant 4 AST),"[201569, 201142]",1610612756.0,PHX,driving,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,2.7,Made,,,,,6.0,,,,,,,K. Durant,201142.0,4.0,,,,
183,PT11M16.00S,2023-12-28T01:42:29.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1641715,92.06636005256242,59.068627450980394,1610612745,24,32,2023-12-28T01:42:37Z,1790000,False,45.0,22.0,1,right,MISS C. Whitmore driving bank Hook,[1641715],1610612745.0,HOU,driving bank,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,5.04,Missed,,,,,,,,,,,,,,,,,,
184,PT11M15.00S,2023-12-28T01:42:30.8Z,2,REGULAR,rebound,defensive,[],1630240,,,1610612756,24,32,2023-12-28T01:42:37Z,1800000,False,,,0,,S. Lee REBOUND (Off:0 Def:1),[1630240],1610612756.0,PHX,,,,Lee,S. Lee,,,,,In The Paint (Non-RA),0-8 Center,,,183.0,1.0,1.0,0.0,,,,,,,,,,,,,,
185,PT11M07.00S,2023-12-28T01:42:41.7Z,2,REGULAR,foul,personal,['2freethrow'],1641715,,,1610612756,24,32,2023-12-28T01:42:46Z,1810000,False,,,0,,C. Whitmore shooting personal FOUL (1 PF) (Lee 2 FT),"[1641715, 1630240]",1610612745.0,HOU,shooting,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628171.0,,1.0,0.0,Lee,1630240.0,,,,,,,
187,PT11M07.00S,2023-12-28T01:43:05.7Z,2,REGULAR,freethrow,1 of 2,[],1630240,,,1610612756,24,33,2023-12-28T01:43:05Z,1830000,False,,,0,,S. Lee Free Throw 1 of 2 (1 PTS),[1630240],1610612756.0,PHX,,,,Lee,S. Lee,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
188,PT11M07.00S,2023-12-28T01:43:19.4Z,2,REGULAR,freethrow,2 of 2,[],1630240,,,1610612756,24,34,2023-12-28T01:43:19Z,1840000,False,,,0,,S. Lee Free Throw 2 of 2 (2 PTS),[1630240],1610612756.0,PHX,,,,Lee,S. Lee,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
189,PT10M50.00S,2023-12-28T01:43:38.0Z,2,REGULAR,3pt,Jump Shot,[],1628988,66.3107752956636,54.41176470588235,1610612745,24,34,2023-12-28T01:43:44Z,1850000,False,22.0,264.0,1,right,MISS A. Holiday 26' 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,26.51,Missed,,,,,,,,,,,,,,,,,,
190,PT10M48.00S,2023-12-28T01:43:40.0Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,24,34,2023-12-28T01:43:44Z,1860000,False,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,189.0,2.0,1.0,1.0,,,,,,,,,,,,,,
191,PT10M46.00S,2023-12-28T01:43:42.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628988,67.62483574244416,26.96078431372549,1610612745,24,34,2023-12-28T01:51:33Z,1905000,False,-115.0,252.0,1,right,MISS A. Holiday 27' 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,27.69,Missed,,,,,,,,,,,,,,,,,,
192,PT10M44.00S,2023-12-28T01:43:44.3Z,2,REGULAR,rebound,defensive,[],1629002,,,1610612756,24,34,2023-12-28T01:51:14Z,1907500,False,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Left Center,,,191.0,1.0,1.0,0.0,,,,,,,,,,,,,,
193,PT10M42.00S,2023-12-28T01:43:48.4Z,2,REGULAR,turnover,lost ball,[],1629002,,,1610612756,24,34,2023-12-28T01:51:33Z,1908750,False,,,0,,C. Metu lost ball TURNOVER (1 TO),"[1629002, 1631106]",1610612756.0,PHX,,,,Metu,C. Metu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,,,,,,,,Eason,1631106.0,,
194,PT10M42.00S,2023-12-28T01:43:48.4Z,2,REGULAR,steal,,[],1631106,,,1610612745,24,34,2023-12-28T01:43:50Z,1909375,False,,,0,,T. Eason STEAL (1 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
195,PT10M40.00S,2023-12-28T01:43:52.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631106,91.80354796320631,55.63725490196079,1610612745,26,34,2023-12-28T01:51:33Z,1910000,False,28.0,25.0,1,right,T. Eason driving Layup (2 PTS),[1631106],1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,3.74,Made,,,,,2.0,,,,,,,,,,,,,
196,PT10M24.00S,2023-12-28T01:44:08.9Z,2,REGULAR,foul,personal,[],1631106,,,1610612756,26,34,2023-12-28T01:44:24Z,1920000,False,,,0,,T. Eason personal FOUL (1 PF),"[1631106, 201142]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1193.0,,1.0,0.0,Durant,201142.0,,,,,,,
198,PT10M16.00S,2023-12-28T01:44:30.8Z,2,REGULAR,3pt,Jump Shot,[],201569,20.318659658344284,90.93137254901961,1610612756,26,37,2023-12-28T01:44:35Z,1940000,False,-205.0,138.0,1,left,E. Gordon 24' 3PT  (9 PTS) (K. Durant 5 AST),"[201569, 201142]",1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,24.72,Made,,,,,9.0,,,,,,,K. Durant,201142.0,5.0,,,,
200,PT09M55.00S,2023-12-28T01:44:52.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,93.38042049934296,53.92156862745098,1610612745,28,37,2023-12-28T01:45:15Z,1960000,False,20.0,10.0,1,right,A. Sengun driving reverse Layup (6 PTS),[1630578],1610612745.0,HOU,driving reverse,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.19,Made,,,,,6.0,,,,,,,,,,,,,
201,PT09M43.00S,2023-12-28T01:45:05.3Z,2,REGULAR,turnover,out-of-bounds,[],1629002,,,1610612756,28,37,2023-12-28T01:45:11Z,1970000,False,,,0,,C. Metu bad pass out-of-bounds TURNOVER (2 TO),[1629002],1610612756.0,PHX,bad pass,,,Metu,C. Metu,,,,,Above the Break 3,24+ Right Center,,,,,,,,1193.0,2.0,,,,,,,,,,,
202,PT09M43.00S,2023-12-28T01:45:09.2Z,2,REGULAR,substitution,out,[],1629002,,,1610612745,28,37,2023-12-28T01:45:18Z,1980000,False,,,0,,SUB out: C. Metu,[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M43.00S,2023-12-28T01:45:09.2Z,2,REGULAR,substitution,in,[],203994,,,1610612745,28,37,2023-12-28T01:45:18Z,1990000,False,,,0,,SUB in: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M28.00S,2023-12-28T01:45:34.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630578,92.32917214191852,55.88235294117647,1610612745,28,37,2023-12-28T01:45:57Z,2000000,False,29.0,20.0,1,right,MISS A. Sengun driving reverse Layup,[1630578],1610612745.0,HOU,driving reverse,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.53,Missed,,,,,,,,,,,,,,,,,,
205,PT09M27.00S,2023-12-28T01:45:35.7Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612756,28,37,2023-12-28T01:45:48Z,2010000,False,,,0,,N. Little REBOUND (Off:0 Def:2),[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,Restricted Area,0-8 Center,,,204.0,2.0,2.0,0.0,,,,,,,,,,,,,,
206,PT09M22.00S,2023-12-28T01:45:40.7Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629642,12.828515111695138,48.03921568627451,1610612756,28,39,2023-12-28T01:46:16Z,2020000,False,10.0,68.0,1,left,N. Little 6' running DUNK (2 PTS) (K. Durant 6 AST),"[1629642, 201142]",1610612756.0,PHX,running,,,Little,N. Little,,,,,In The Paint (Non-RA),0-8 Center,6.88,Made,,,,,2.0,,,,,,,K. Durant,201142.0,6.0,,,,
208,PT09M08.00S,2023-12-28T01:45:54.0Z,2,REGULAR,2pt,Jump Shot,[],1630578,77.21747700394218,47.794117647058826,1610612745,28,39,2023-12-28T01:46:03Z,2040000,False,-11.0,162.0,1,right,MISS A. Sengun 16' Jump Shot,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Center,16.21,Missed,,,,,,,,,,,,,,,,,,
209,PT09M08.00S,2023-12-28T01:45:54.0Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612756,28,39,2023-12-28T01:46:03Z,2050000,False,,,0,,N. Little REBOUND (Off:0 Def:3),[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,Mid-Range,16-24 Center,,,208.0,3.0,3.0,0.0,,,,,,,,,,,,,,
210,PT08M57.00S,2023-12-28T01:46:06.0Z,2,REGULAR,turnover,bad pass,[],203994,,,1610612756,28,39,2023-12-28T01:46:11Z,2060000,False,,,0,,J. Nurkic bad pass TURNOVER (2 TO),"[203994, 1631106]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Center,,,,,,,,,2.0,,,,,,,,Eason,1631106.0,,
211,PT08M57.00S,2023-12-28T01:46:06.0Z,2,REGULAR,steal,,[],1631106,,,1610612745,28,39,2023-12-28T01:46:07Z,2070000,False,,,0,,T. Eason STEAL (2 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
212,PT08M53.00S,2023-12-28T01:46:10.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641715,94.30026281208936,50.49019607843137,1610612745,30,39,2023-12-28T01:47:20Z,2080000,False,2.0,1.0,1,right,C. Whitmore running finger roll Layup (3 PTS),[1641715],1610612745.0,HOU,running finger roll,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,0.27,Made,,,,,3.0,,,,,,,,,,,,,
213,PT08M40.00S,2023-12-28T01:46:25.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629642,9.149145860709593,49.50980392156863,1610612756,30,41,2023-12-28T01:47:47Z,2090000,False,2.0,34.0,1,left,N. Little driving DUNK (4 PTS) (K. Durant 7 AST),"[1629642, 201142]",1610612756.0,PHX,driving,,,Little,N. Little,,,,,Restricted Area,0-8 Center,3.36,Made,,,,,4.0,,,,,,,K. Durant,201142.0,7.0,,,,
215,PT08M40.00S,2023-12-28T01:46:27.2Z,2,REGULAR,foul,personal,['1freethrow'],1630578,,,1610612756,30,41,2023-12-28T01:46:45Z,2110000,False,,,0,,A. Sengun shooting personal FOUL (1 PF) (Little 1 FT),"[1630578, 1629642]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,1628171.0,,1.0,1.0,Little,1629642.0,,,,,,,
217,PT08M40.00S,2023-12-28T01:46:40.4Z,2,REGULAR,substitution,out,[],1628988,,,1610612756,30,41,2023-12-28T01:46:44Z,2130000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M40.00S,2023-12-28T01:46:40.4Z,2,REGULAR,substitution,out,[],1641708,,,1610612756,30,41,2023-12-28T01:46:44Z,2140000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M40.00S,2023-12-28T01:46:40.4Z,2,REGULAR,substitution,in,[],1630224,,,1610612756,30,41,2023-12-28T01:46:44Z,2150000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M40.00S,2023-12-28T01:46:40.4Z,2,REGULAR,substitution,in,[],1627832,,,1610612756,30,41,2023-12-28T01:46:44Z,2160000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M40.00S,2023-12-28T01:46:55.7Z,2,REGULAR,freethrow,1 of 1,[],1629642,,,1610612756,30,42,2023-12-28T01:46:55Z,2170000,False,,,0,,N. Little Free Throw 1 of 1 (5 PTS),[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
222,PT08M27.00S,2023-12-28T01:47:10.5Z,2,REGULAR,3pt,Jump Shot,[],1631106,73.53810775295663,86.27450980392157,1610612745,30,42,2023-12-28T01:47:29Z,2180000,False,181.0,196.0,1,right,MISS T. Eason 26' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,26.72,Missed,,,,,,,,,,,,,,,,,,
223,PT08M23.00S,2023-12-28T01:47:14.5Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612756,30,42,2023-12-28T01:52:24Z,2190000,False,,,0,,N. Little REBOUND (Off:0 Def:4),[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,,,222.0,4.0,4.0,0.0,,,,,,,,,,,,,,
224,PT08M22.00S,2023-12-28T01:47:15.4Z,2,REGULAR,turnover,bad pass,[],1629642,,,1610612756,30,42,2023-12-28T01:47:33Z,2200000,False,,,0,,N. Little bad pass TURNOVER (1 TO),"[1629642, 1631106]",1610612756.0,PHX,,,,Little,N. Little,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,,,,,,,,Eason,1631106.0,,
225,PT08M22.00S,2023-12-28T01:47:15.4Z,2,REGULAR,steal,,[],1631106,,,1610612745,30,42,2023-12-28T01:47:17Z,2210000,False,,,0,,T. Eason STEAL (3 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
226,PT08M19.00S,2023-12-28T01:47:18.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631106,91.5407358738502,48.77450980392157,1610612745,30,42,2023-12-28T01:56:23Z,2220000,False,-6.0,27.0,1,right,MISS T. Eason Layup - blocked,"[1631106, 203994]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,2.77,Missed,,,,,,,,,,,,,,,,,Nurkic,203994.0
227,PT08M19.00S,2023-12-28T01:47:18.0Z,2,REGULAR,block,,[],203994,,,1610612745,30,42,2023-12-28T01:55:02Z,2230000,False,,,0,,J. Nurkic BLOCK (1 BLK),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
228,PT08M18.00S,2023-12-28T01:47:19.0Z,2,REGULAR,rebound,defensive,[],1630240,,,1610612756,30,42,2023-12-28T01:48:12Z,2240000,False,,,0,,S. Lee REBOUND (Off:0 Def:2),[1630240],1610612756.0,PHX,,,,Lee,S. Lee,,,,,Restricted Area,0-8 Center,,,226.0,2.0,2.0,0.0,,,,,,,,,,,,,,
229,PT07M56.00S,2023-12-28T01:47:41.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630240,7.966491458607096,53.92156862745098,1610612756,30,44,2023-12-28T01:54:40Z,2250000,False,-20.0,22.0,1,left,S. Lee running Layup (4 PTS),[1630240],1610612756.0,PHX,running,,,Lee,S. Lee,,,,,Restricted Area,0-8 Center,2.98,Made,,,,,4.0,,,,,,,,,,,,,
230,PT07M55.00S,2023-12-28T01:47:51.4Z,2,REGULAR,foul,personal,['2freethrow'],203994,,,1610612745,30,44,2023-12-28T01:47:57Z,2260000,False,,,0,,J. Nurkic shooting personal FOUL (3 PF) (Sengun 2 FT),"[203994, 1630578]",1610612756.0,PHX,shooting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,1628171.0,,3.0,0.0,Sengun,1630578.0,,,,,,,
232,PT07M55.00S,2023-12-28T01:48:12.0Z,2,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,30,44,2023-12-28T01:48:12Z,2280000,False,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
233,PT07M55.00S,2023-12-28T01:48:12.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,30,44,2023-12-28T01:48:12Z,2290000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,232.0,,,,,,,,,,,,,,,,,
234,PT07M55.00S,2023-12-28T01:48:12.9Z,2,REGULAR,substitution,out,[],1641715,,,1610612745,30,44,2023-12-28T01:48:25Z,2300000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M55.00S,2023-12-28T01:48:12.9Z,2,REGULAR,substitution,out,[],1631106,,,1610612745,30,44,2023-12-28T01:48:25Z,2310000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M55.00S,2023-12-28T01:48:12.9Z,2,REGULAR,substitution,out,[],203994,,,1610612745,30,44,2023-12-28T01:48:25Z,2320000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M55.00S,2023-12-28T01:48:12.9Z,2,REGULAR,substitution,in,[],1630256,,,1610612745,30,44,2023-12-28T01:48:25Z,2330000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M55.00S,2023-12-28T01:48:12.9Z,2,REGULAR,substitution,in,[],1631095,,,1610612745,30,44,2023-12-28T01:48:25Z,2340000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M55.00S,2023-12-28T01:48:12.9Z,2,REGULAR,substitution,in,[],1628962,,,1610612745,30,44,2023-12-28T01:48:25Z,2350000,False,,,0,,SUB in: U. Azubuike,[1628962],1610612756.0,PHX,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M55.00S,2023-12-28T01:48:40.5Z,2,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,31,44,2023-12-28T01:48:40Z,2360000,False,,,0,,A. Sengun Free Throw 2 of 2 (7 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
241,PT07M34.00S,2023-12-28T01:49:04.6Z,2,REGULAR,3pt,Jump Shot,[],201569,32.53942181340342,29.411764705882355,1610612756,31,44,2023-12-28T01:49:15Z,2370000,False,103.0,253.0,1,left,MISS E. Gordon 27' 3PT,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,27.35,Missed,,,,,,,,,,,,,,,,,,
242,PT07M33.00S,2023-12-28T01:49:05.6Z,2,REGULAR,rebound,offensive,[],1628962,,,1610612756,31,44,2023-12-28T01:49:15Z,2380000,False,,,0,,U. Azubuike REBOUND (Off:1 Def:0),[1628962],1610612756.0,PHX,,,,Azubuike,U. Azubuike,,,,,Above the Break 3,24+ Right Center,,,241.0,1.0,0.0,1.0,,,,,,,,,,,,,,
243,PT07M28.00S,2023-12-28T01:49:11.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201142,27.94021024967148,13.970588235294118,1610612756,31,44,2023-12-28T01:49:19Z,2390000,False,180.0,210.0,1,left,MISS K. Durant 27' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,27.67,Missed,,,,,,,,,,,,,,,,,,
244,PT07M27.00S,2023-12-28T01:49:12.3Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,31,44,2023-12-28T01:56:51Z,2400000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,243.0,3.0,3.0,0.0,,,,,,,,,,,,,,
245,PT07M19.00S,2023-12-28T01:49:20.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,92.85479632063075,44.11764705882353,1610612745,31,44,2023-12-28T01:49:28Z,2410000,False,-29.0,15.0,1,right,MISS F. VanVleet driving Layup,[1627832],1610612745.0,HOU,driving,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,3.29,Missed,,,,,,,,,,,,,,,,,,
246,PT07M18.00S,2023-12-28T01:49:21.2Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612756,31,44,2023-12-28T01:49:28Z,2420000,False,,,0,,N. Little REBOUND (Off:0 Def:5),[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,Restricted Area,0-8 Center,,,245.0,5.0,5.0,0.0,,,,,,,,,,,,,,
247,PT07M14.00S,2023-12-28T01:49:25.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201142,33.196452036793694,56.61764705882353,1610612756,31,47,2023-12-28T01:49:32Z,2430000,False,-33.0,260.0,1,left,K. Durant 26' 3PT running pullup (4 PTS),[201142],1610612756.0,PHX,running pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,26.16,Made,,,,,4.0,,,,,,,,,,,,,
248,PT06M50.00S,2023-12-28T01:49:49.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,88.91261498028909,51.225490196078425,1610612745,33,47,2023-12-28T01:49:53Z,2440000,False,6.0,52.0,1,right,A. Sengun driving Hook (9 PTS) (J. Green 2 AST),"[1630578, 1630224]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,5.21,Made,,,,,9.0,,,,,,,J. Green,1630224.0,2.0,,,,
250,PT06M38.00S,2023-12-28T01:50:02.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201142,8.09789750328515,48.03921568627451,1610612756,33,49,2023-12-28T01:50:09Z,2460000,False,10.0,24.0,1,left,K. Durant driving DUNK (6 PTS),[201142],1610612756.0,PHX,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,6.0,,,,,,,,,,,,,
251,PT06M21.00S,2023-12-28T01:50:17.8Z,2,REGULAR,3pt,Jump Shot,[],1631095,67.09921156373193,64.70588235294117,1610612745,33,49,2023-12-28T01:50:27Z,2470000,False,74.0,257.0,1,right,MISS J. Smith Jr. 26' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,26.71,Missed,,,,,,,,,,,,,,,,,,
252,PT06M20.00S,2023-12-28T01:50:18.8Z,2,REGULAR,rebound,defensive,[],1628962,,,1610612756,33,49,2023-12-28T01:50:27Z,2480000,False,,,0,,U. Azubuike REBOUND (Off:1 Def:1),[1628962],1610612756.0,PHX,,,,Azubuike,U. Azubuike,,,,,Above the Break 3,24+ Center,,,251.0,2.0,1.0,1.0,,,,,,,,,,,,,,
253,PT06M08.00S,2023-12-28T01:50:33.7Z,2,REGULAR,turnover,traveling,[],1630240,,,1610612756,33,49,2023-12-28T01:50:41Z,2490000,False,,,0,,S. Lee traveling TURNOVER (1 TO),[1630240],1610612756.0,PHX,,,,Lee,S. Lee,,,,,Restricted Area,0-8 Center,,,,,,,,1628171.0,1.0,,,,,,,,,,,
254,PT06M08.00S,2023-12-28T01:50:44.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,33,49,2023-12-28T01:50:44Z,2500000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M08.00S,2023-12-28T01:52:30.1Z,2,REGULAR,substitution,out,[],1629642,,,1610612745,33,49,2023-12-28T01:53:28Z,2510000,False,,,0,,SUB out: N. Little,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M08.00S,2023-12-28T01:52:30.1Z,2,REGULAR,substitution,out,[],1630240,,,1610612745,33,49,2023-12-28T01:53:28Z,2520000,False,,,0,,SUB out: S. Lee,[1630240],1610612756.0,PHX,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
