actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
169,PT12M00.00S,2024-03-22T00:41:36.7Z,2,REGULAR,substitution,in,['startperiod'],203493,,,1610612741,42,28,2024-03-22T00:42:35Z,1670000,False,,,0,,SUB in: R. Bullock Jr.,[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2024-03-22T00:41:36.7Z,2,REGULAR,substitution,in,['startperiod'],1631095,,,1610612741,42,28,2024-03-22T00:42:35Z,1680000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2024-03-22T00:41:36.7Z,2,REGULAR,substitution,in,['startperiod'],1630245,,,1610612741,42,28,2024-03-22T00:42:35Z,1690000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2024-03-22T00:41:36.7Z,2,REGULAR,substitution,in,['startperiod'],1631207,,,1610612741,42,28,2024-03-22T00:42:35Z,1700000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2024-03-22T00:42:37.9Z,2,REGULAR,period,start,[],0,,,1610612741,42,28,2024-03-22T00:42:37Z,1710000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M49.00S,2024-03-22T00:42:48.4Z,2,REGULAR,2pt,Jump Shot,[],201942,81.68528252299606,68.87254901960785,1610612741,42,30,2024-03-22T00:43:12Z,1720000,False,94.0,120.0,1,right,D. DeRozan 15' fadeaway Jump Shot (7 PTS),[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,15.24,Made,,,,,,,,,,,,,7.0,,,,,
176,PT11M31.00S,2024-03-22T00:43:08.5Z,2,REGULAR,2pt,Jump Shot,[],1631095,22.421156373193167,42.15686274509804,1610612745,44,30,2024-03-22T00:43:14Z,1740000,False,39.0,158.0,1,left,J. Smith Jr. 16' pullup Jump Shot (2 PTS) (J. Tate 1 AST),"[1631095, 1630256]",1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Center,16.31,Made,,,,,,,,,,,,,2.0,J. Tate,1630256.0,1.0,,
177,PT11M31.00S,2024-03-22T00:43:12.3Z,2,REGULAR,foul,personal,['1freethrow'],203083,,,1610612745,44,30,2024-03-22T00:43:17Z,1750000,False,,,0,,A. Drummond shooting personal FOUL (1 PF) (Smith Jr. 1 FT),"[203083, 1631095]",1610612741.0,CHI,shooting,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Center,,,,,,,1628171.0,1.0,0.0,Smith Jr.,1631095.0,,,,,,,,,
179,PT11M31.00S,2024-03-22T00:43:34.7Z,2,REGULAR,freethrow,1 of 1,[],1631095,,,1610612745,45,30,2024-03-22T00:43:34Z,1770000,False,,,0,,J. Smith Jr. Free Throw 1 of 1 (3 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,,,,,,,,,3.0,,,,,
180,PT11M22.00S,2024-03-22T00:43:49.8Z,2,REGULAR,foul,personal,[],1630256,,,1610612741,45,30,2024-03-22T00:44:01Z,1780000,False,,,0,,J. Tate personal FOUL (1 PF),"[1630256, 203083]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1628171.0,1.0,0.0,Drummond,203083.0,,,,,,,,,
183,PT11M11.00S,2024-03-22T00:44:24.1Z,2,REGULAR,2pt,Jump Shot,[],201942,73.53810775295663,51.470588235294116,1610612741,45,30,2024-03-22T00:44:30Z,1800000,False,7.0,196.0,1,right,MISS D. DeRozan 19' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,19.63,Missed,,,,,,,,,,,,,,,,,,
184,PT11M10.00S,2024-03-22T00:44:25.1Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,45,30,2024-03-22T00:44:30Z,1810000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Center,,,183.0,2.0,2.0,0.0,,,,,,,,,,,,,,
185,PT10M59.00S,2024-03-22T00:44:36.5Z,2,REGULAR,3pt,Jump Shot,[],201145,32.802233902759525,49.754901960784316,1610612745,48,30,2024-03-22T00:44:41Z,1820000,False,1.0,256.0,1,left,J. Green 25' 3PT  (5 PTS) (J. Tate 2 AST),"[201145, 1630256]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,25.58,Made,,,,,,,,,,,,,5.0,J. Tate,1630256.0,2.0,,
188,PT10M42.00S,2024-03-22T00:45:03.3Z,2,REGULAR,turnover,3-second-violation,[],203083,,,1610612741,48,30,2024-03-22T00:45:28Z,1850000,False,,,0,,A. Drummond 3-second-violation TURNOVER (1 TO),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201638.0,,,,,1.0,,,,,,,,
189,PT10M31.00S,2024-03-22T00:45:18.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630256,27.677398160315374,75.73529411764706,1610612745,48,30,2024-03-22T00:45:33Z,1860000,False,-129.0,208.0,1,left,MISS J. Tate 24' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Left Center,24.43,Missed,,,,,,,,,,,,,,,,,,
190,PT10M29.00S,2024-03-22T00:45:20.7Z,2,REGULAR,rebound,defensive,[],1631207,,,1610612741,48,30,2024-03-22T00:45:33Z,1870000,False,,,0,,D. Terry REBOUND (Off:0 Def:1),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Left Center,,,189.0,1.0,1.0,0.0,,,,,,,,,,,,,,
191,PT10M20.00S,2024-03-22T00:45:29.9Z,2,REGULAR,3pt,Jump Shot,[],1631207,67.09921156373193,44.85294117647059,1610612741,48,30,2024-03-22T00:45:37Z,1880000,False,-26.0,257.0,1,right,MISS D. Terry 25' 3PT,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Center,25.81,Missed,,,,,,,,,,,,,,,,,,
192,PT10M20.00S,2024-03-22T00:45:29.9Z,2,REGULAR,rebound,defensive,[],201145,,,1610612745,48,30,2024-03-22T00:45:37Z,1890000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,191.0,2.0,2.0,0.0,,,,,,,,,,,,,,
193,PT10M06.00S,2024-03-22T00:45:43.9Z,2,REGULAR,turnover,bad pass,[],1631095,,,1610612745,48,30,2024-03-22T00:45:47Z,1900000,False,,,0,,J. Smith Jr. bad pass TURNOVER (2 TO),"[1631095, 1630245]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,2.0,Dosunmu,1630245.0,,,,,,
194,PT10M06.00S,2024-03-22T00:45:43.9Z,2,REGULAR,steal,,[],1630245,,,1610612741,48,30,2024-03-22T00:45:45Z,1910000,False,,,0,,A. Dosunmu STEAL (1 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
195,PT10M00.00S,2024-03-22T00:45:50.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627936,76.69185282522996,12.745098039215685,1610612741,48,30,2024-03-22T00:46:41Z,1920000,False,-186.0,167.0,1,right,MISS A. Caruso 24' running 3PT,[1627936],1610612741.0,CHI,running,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,24.99,Missed,,,,,,,,,,,,,,,,,,
196,PT09M56.00S,2024-03-22T00:45:54.2Z,2,REGULAR,rebound,defensive,[],203493,,,1610612745,48,30,2024-03-22T00:46:00Z,1930000,False,,,0,,R. Bullock Jr. REBOUND (Off:0 Def:1),[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,Above the Break 3,24+ Left Center,,,195.0,1.0,1.0,0.0,,,,,,,,,,,,,,
197,PT09M47.00S,2024-03-22T00:46:02.3Z,2,REGULAR,3pt,Jump Shot,[],1630256,25.969119579500656,17.15686274509804,1610612745,48,30,2024-03-22T00:46:08Z,1940000,False,164.0,192.0,1,left,MISS J. Tate 25' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Right Center,25.23,Missed,,,,,,,,,,,,,,,,,,
198,PT09M45.00S,2024-03-22T00:46:04.3Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,48,30,2024-03-22T00:46:08Z,1950000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,197.0,1.0,1.0,0.0,,,,,,,,,,,,,,
199,PT09M37.00S,2024-03-22T00:46:15.5Z,2,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612741,48,30,2024-03-22T00:46:31Z,1960000,False,,,0,,J. Smith Jr. shooting personal FOUL (3 PF) (DeRozan 2 FT),"[1631095, 201942]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628171.0,3.0,0.0,DeRozan,201942.0,,,,,,,,,
201,PT09M37.00S,2024-03-22T00:46:51.3Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,48,31,2024-03-22T00:47:20Z,1980000,False,,,0,,D. DeRozan Free Throw 1 of 2 (8 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
202,PT09M37.00S,2024-03-22T00:46:53.1Z,2,REGULAR,substitution,out,[],1631095,,,1610612741,48,31,2024-03-22T00:46:55Z,1990000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M37.00S,2024-03-22T00:46:53.1Z,2,REGULAR,substitution,in,[],1629111,,,1610612741,48,31,2024-03-22T00:46:55Z,2000000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M37.00S,2024-03-22T00:46:51.3Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,48,31,2024-03-22T00:47:20Z,2010000,False,,,0,,MISS D. DeRozan Free Throw 2 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
205,PT09M37.00S,2024-03-22T00:46:51.3Z,2,REGULAR,rebound,defensive,[],1629111,,,1610612745,48,31,2024-03-22T00:47:20Z,2020000,False,,,0,,J. Landale REBOUND (Off:2 Def:1),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,204.0,3.0,1.0,2.0,,,,,,,,,,,,,,
206,PT09M21.00S,2024-03-22T00:47:28.2Z,2,REGULAR,turnover,traveling,[],1630256,,,1610612745,48,31,2024-03-22T00:47:34Z,2030000,False,,,0,,J. Tate traveling TURNOVER (1 TO),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Mid-Range,16-24 Center,,,,,,,201638.0,,,,,1.0,,,,,,,,
207,PT09M13.00S,2024-03-22T00:47:50.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201942,85.62746386333771,29.65686274509804,1610612741,48,31,2024-03-22T00:49:04Z,2040000,False,-102.0,83.0,1,right,MISS D. DeRozan 13' step back Shot,[201942],1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,13.1,Missed,,,,,,,,,,,,,,,,,,
208,PT09M11.00S,2024-03-22T00:47:52.0Z,2,REGULAR,rebound,defensive,[],201145,,,1610612745,48,31,2024-03-22T00:47:58Z,2050000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,207.0,3.0,3.0,0.0,,,,,,,,,,,,,,
209,PT09M01.00S,2024-03-22T00:48:01.7Z,2,REGULAR,3pt,Jump Shot,[],1628988,33.327858081471746,50.0,1610612745,48,31,2024-03-22T00:48:09Z,2060000,False,0.0,261.0,1,left,MISS A. Holiday 26' 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,26.08,Missed,,,,,,,,,,,,,,,,,,
210,PT08M58.00S,2024-03-22T00:48:05.5Z,2,REGULAR,rebound,offensive,[],1629111,,,1610612745,48,31,2024-03-22T00:48:05Z,2070000,False,,,0,,J. Landale REBOUND (Off:3 Def:1),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Center,,,209.0,4.0,1.0,3.0,,,,,,,,,,,,,,
211,PT08M56.00S,2024-03-22T00:48:06.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629111,6.389618922470433,46.07843137254902,1610612745,50,31,2024-03-22T00:48:14Z,2080000,False,20.0,8.0,1,left,J. Landale putback Layup (8 PTS),[1629111],1610612745.0,HOU,putback,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,,,,,,,,,8.0,,,,,
212,PT08M46.00S,2024-03-22T00:48:16.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,89.56964520367937,44.6078431372549,1610612741,50,31,2024-03-22T00:48:24Z,2090000,False,-27.0,46.0,1,right,MISS A. Drummond driving Layup - blocked,"[203083, 1629111]",1610612741.0,CHI,driving,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,5.29,Missed,,,,,,,,,,,,,,,,,Landale,1629111.0
213,PT08M46.00S,2024-03-22T00:48:16.6Z,2,REGULAR,block,,[],1629111,,,1610612741,50,31,2024-03-22T00:48:18Z,2100000,False,,,0,,J. Landale BLOCK (1 BLK),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
214,PT08M46.00S,2024-03-22T00:48:16.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,50,31,2024-03-22T00:48:24Z,2110000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,212.0,,,,,,,,,,,,,,,,,
216,PT08M46.00S,2024-03-22T00:48:23.9Z,2,REGULAR,substitution,out,[],201942,,,1610612741,50,31,2024-03-22T00:48:26Z,2130000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M46.00S,2024-03-22T00:48:23.9Z,2,REGULAR,substitution,in,[],202696,,,1610612741,50,31,2024-03-22T00:48:26Z,2140000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M46.00S,2024-03-22T00:48:23.9Z,2,REGULAR,substitution,out,[],1630256,,,1610612741,50,31,2024-03-22T00:48:45Z,2150000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M46.00S,2024-03-22T00:48:23.9Z,2,REGULAR,substitution,out,[],1631207,,,1610612741,50,31,2024-03-22T00:48:45Z,2160000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M46.00S,2024-03-22T00:48:23.9Z,2,REGULAR,substitution,in,[],1627832,,,1610612741,50,31,2024-03-22T00:48:45Z,2170000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M46.00S,2024-03-22T00:48:23.9Z,2,REGULAR,substitution,in,[],1629632,,,1610612741,50,31,2024-03-22T00:48:45Z,2180000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M36.00S,2024-03-22T00:49:02.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627936,72.61826544021025,81.37254901960785,1610612741,50,31,2024-03-22T00:49:09Z,2190000,False,157.0,205.0,1,right,MISS A. Caruso 25' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,25.81,Missed,,,,,,,,,,,,,,,,,,
223,PT08M34.00S,2024-03-22T00:49:04.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,50,31,2024-03-22T00:49:09Z,2200000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,222.0,,,,,,,,,,,,,,,,,
226,PT08M22.00S,2024-03-22T00:49:23.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629111,6.389618922470433,49.26470588235294,1610612745,50,31,2024-03-22T00:49:33Z,2230000,False,4.0,8.0,1,left,MISS J. Landale DUNK,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,0.85,Missed,,,,,,,,,,,,,,,,,,
227,PT08M20.00S,2024-03-22T00:49:25.4Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,50,31,2024-03-22T00:49:33Z,2240000,False,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Restricted Area,0-8 Center,,,226.0,2.0,2.0,0.0,,,,,,,,,,,,,,
229,PT08M18.00S,2024-03-22T00:49:35.6Z,2,REGULAR,foul,personal,['2freethrow'],201145,,,1610612741,50,31,2024-03-22T00:49:42Z,2260000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Caruso 2 FT),"[201145, 1627936]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,201638.0,1.0,0.0,Caruso,1627936.0,,,,,,,,,
231,PT08M18.00S,2024-03-22T00:50:09.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1627936,,,1610612741,50,32,2024-03-22T00:50:09Z,2280000,False,,,0,,A. Caruso Free Throw 1 of 2 (6 PTS),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,Made,,,,,,,,,,,,,6.0,,,,,
232,PT08M18.00S,2024-03-22T00:50:28.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1627936,,,1610612741,50,33,2024-03-22T00:50:28Z,2290000,False,,,0,,A. Caruso Free Throw 2 of 2 (7 PTS),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
233,PT08M02.00S,2024-03-22T00:50:49.3Z,2,REGULAR,3pt,Jump Shot,[],201145,9.149145860709593,95.34313725490196,1610612745,50,33,2024-03-22T00:50:56Z,2300000,False,-227.0,34.0,1,left,MISS J. Green 3PT,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
234,PT08M00.00S,2024-03-22T00:50:51.3Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,50,33,2024-03-22T00:50:56Z,2310000,False,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Left Corner 3,24+ Left,,,233.0,2.0,2.0,0.0,,,,,,,,,,,,,,
235,PT07M35.00S,2024-03-22T00:51:16.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,93.38042049934296,54.41176470588235,1610612741,50,35,2024-03-22T00:51:23Z,2320000,False,22.0,10.0,1,right,A. Drummond finger roll Layup (4 PTS),[203083],1610612741.0,CHI,finger roll,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,2.41,Made,,,,,,,,,,,,,4.0,,,,,
236,PT07M23.00S,2024-03-22T00:51:27.2Z,2,REGULAR,turnover,lost ball,[],1629111,,,1610612745,50,35,2024-03-22T00:51:33Z,2330000,False,,,0,,J. Landale lost ball TURNOVER (1 TO),"[1629111, 203083]",1610612745.0,HOU,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Drummond,203083.0,,,,,,
237,PT07M23.00S,2024-03-22T00:51:27.2Z,2,REGULAR,steal,,[],203083,,,1610612741,50,35,2024-03-22T00:51:29Z,2340000,False,,,0,,A. Drummond STEAL (1 STL),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
238,PT07M15.00S,2024-03-22T00:51:35.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202696,91.40932982917214,43.38235294117647,1610612741,50,37,2024-03-22T00:51:40Z,2350000,False,-33.0,28.0,1,right,N. Vucevic Layup (5 PTS) (C. White 1 AST),"[202696, 1629632]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,4.35,Made,,,,,,,,,,,,,5.0,C. White,1629632.0,1.0,,
240,PT07M15.00S,2024-03-22T00:51:40.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,50,37,2024-03-22T00:51:40Z,2370000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M15.00S,2024-03-22T00:54:18.5Z,2,REGULAR,substitution,out,[],1628988,,,1610612745,50,37,2024-03-22T00:54:32Z,2380000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M15.00S,2024-03-22T00:54:18.5Z,2,REGULAR,substitution,out,[],203493,,,1610612745,50,37,2024-03-22T00:54:32Z,2390000,False,,,0,,SUB out: R. Bullock Jr.,[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M15.00S,2024-03-22T00:54:18.5Z,2,REGULAR,substitution,out,[],201145,,,1610612745,50,37,2024-03-22T00:54:32Z,2400000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M15.00S,2024-03-22T00:54:18.5Z,2,REGULAR,substitution,out,[],1627936,,,1610612745,50,37,2024-03-22T00:54:32Z,2410000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M15.00S,2024-03-22T00:54:18.5Z,2,REGULAR,substitution,in,[],1628415,,,1610612745,50,37,2024-03-22T00:54:32Z,2420000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M15.00S,2024-03-22T00:54:18.5Z,2,REGULAR,substitution,in,[],1641708,,,1610612745,50,37,2024-03-22T00:54:32Z,2430000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M15.00S,2024-03-22T00:54:18.5Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,50,37,2024-03-22T00:54:32Z,2440000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M15.00S,2024-03-22T00:54:18.5Z,2,REGULAR,substitution,in,[],1631207,,,1610612745,50,37,2024-03-22T00:54:32Z,2450000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M02.00S,2024-03-22T00:54:51.0Z,2,REGULAR,2pt,Jump Shot,[],1629111,16.770696452036795,69.6078431372549,1610612745,52,37,2024-03-22T00:54:55Z,2460000,False,-98.0,105.0,1,left,J. Landale 14' bank Jump Shot (10 PTS) (J. Green 2 AST),"[1629111, 1630224]",1610612745.0,HOU,bank,,,Landale,J. Landale,,,,,Mid-Range,8-16 Left,14.37,Made,,,,,,,,,,,,,10.0,J. Green,1630224.0,2.0,,
251,PT06M49.00S,2024-03-22T00:55:02.9Z,2,REGULAR,3pt,Jump Shot,[],1630245,69.85873850197109,26.47058823529412,1610612741,52,40,2024-03-22T00:55:07Z,2480000,False,-118.0,231.0,1,right,A. Dosunmu 25' 3PT pullup (9 PTS),[1630245],1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,25.9,Made,,,,,,,,,,,,,9.0,,,,,
252,PT06M28.00S,2024-03-22T00:55:24.5Z,2,REGULAR,3pt,Jump Shot,[],1627832,19.136005256241788,5.637254901960785,1610612745,52,40,2024-03-22T00:55:31Z,2490000,False,222.0,127.0,1,left,MISS F. VanVleet 25' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
253,PT06M27.00S,2024-03-22T00:55:25.5Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,52,40,2024-03-22T00:55:31Z,2500000,False,,,0,,A. Drummond REBOUND (Off:0 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,252.0,3.0,3.0,0.0,,,,,,,,,,,,,,
254,PT06M17.00S,2024-03-22T00:55:35.6Z,2,REGULAR,3pt,Jump Shot,[],202696,69.33311432325887,75.49019607843137,1610612741,52,43,2024-03-22T00:55:40Z,2510000,False,127.0,236.0,1,right,N. Vucevic 26' 3PT  (8 PTS) (A. Dosunmu 1 AST),"[202696, 1630245]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,26.81,Made,,,,,,,,,,,,,8.0,A. Dosunmu,1630245.0,1.0,,
