actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
81,PT04M55.00S,2023-12-12T01:23:33.1Z,1,REGULAR,3pt,Jump Shot,[],1641705,30.042706964520367,15.196078431372548,1610612759,11,12,2023-12-12T01:26:16Z,800000,False,174.0,230.0,1,left,MISS V. Wembanyama 28' pullup 3PT,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,28.83,Missed,,,,,,,,,,,,,,,,,,
82,PT04M53.00S,2023-12-12T01:23:35.1Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,11,12,2023-12-12T01:23:43Z,810000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,81.0,4.0,3.0,1.0,,,,,,,,,,
83,PT04M38.00S,2023-12-12T01:23:50.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,89.17542706964521,48.03921568627451,1610612745,11,12,2023-12-12T01:23:56Z,820000,False,-10.0,49.0,1,right,MISS A. Sengun Hook - blocked,"[1630578, 1641705]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,5.03,Missed,,,,,,,,,,,,,,,Wembanyama,1641705.0,,
84,PT04M38.00S,2023-12-12T01:23:50.5Z,1,REGULAR,block,,[],1641705,,,1610612745,11,12,2023-12-12T01:23:52Z,830000,False,,,0,,V. Wembanyama BLOCK (2 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
85,PT04M35.00S,2023-12-12T01:23:53.5Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,11,12,2023-12-12T01:23:56Z,840000,False,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,83.0,2.0,2.0,0.0,,,,,,,,,,
86,PT04M30.00S,2023-12-12T01:23:58.7Z,1,REGULAR,turnover,lost ball,[],1629640,,,1610612759,11,12,2023-12-12T01:24:06Z,850000,False,,,0,,K. Johnson lost ball TURNOVER (2 TO),"[1629640, 1627832]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,2.0,,,,,,,VanVleet,1627832.0
87,PT04M30.00S,2023-12-12T01:23:58.7Z,1,REGULAR,steal,,[],1627832,,,1610612745,11,12,2023-12-12T01:32:57Z,860000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
88,PT04M26.00S,2023-12-12T01:24:02.1Z,1,REGULAR,turnover,lost ball,[],1628415,,,1610612745,11,12,2023-12-12T01:24:09Z,870000,False,,,0,,D. Brooks lost ball TURNOVER (1 TO),"[1628415, 1629640]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,,,Johnson,1629640.0
89,PT04M26.00S,2023-12-12T01:24:02.1Z,1,REGULAR,steal,,[],1629640,,,1610612759,11,12,2023-12-12T01:24:04Z,880000,False,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
90,PT04M23.00S,2023-12-12T01:24:05.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641705,32.06512812089356,56.885723039215684,1610612759,11,12,2023-12-12T01:25:52Z,890000,False,-34.0,249.0,1,left,MISS V. Wembanyama 25' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,25.13,Missed,,,,,,,,,,,,,,,,,,
91,PT04M21.00S,2023-12-12T01:24:07.5Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612745,11,12,2023-12-12T01:25:52Z,900000,False,,,0,,D. Brooks REBOUND (Off:1 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,,,,,90.0,2.0,1.0,1.0,,,,,,,,,,
92,PT04M13.00S,2023-12-12T01:24:16.9Z,1,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,11,12,2023-12-12T01:25:17Z,910000,False,,,0,,A. Sengun bad pass out-of-bounds TURNOVER (1 TO),[1630578],1610612745.0,HOU,bad pass,,,Sengun,A. Sengun,,,,,Left Corner 3,24+ Left,,,,,,,,,,,201638.0,1.0,,,,,,,,
93,PT04M13.00S,2023-12-12T01:24:20.5Z,1,REGULAR,substitution,out,[],1630224,,,1610612759,11,12,2023-12-12T01:24:52Z,920000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M13.00S,2023-12-12T01:24:20.5Z,1,REGULAR,substitution,out,[],1631095,,,1610612759,11,12,2023-12-12T01:24:52Z,930000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M13.00S,2023-12-12T01:24:20.5Z,1,REGULAR,substitution,out,[],1628415,,,1610612759,11,12,2023-12-12T01:24:52Z,940000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M13.00S,2023-12-12T01:24:20.5Z,1,REGULAR,substitution,out,[],1630170,,,1610612759,11,12,2023-12-12T01:24:52Z,950000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M13.00S,2023-12-12T01:24:20.5Z,1,REGULAR,substitution,out,[],1641705,,,1610612759,11,12,2023-12-12T01:24:52Z,960000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M13.00S,2023-12-12T01:24:20.5Z,1,REGULAR,substitution,out,[],1631110,,,1610612759,11,12,2023-12-12T01:24:52Z,970000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M13.00S,2023-12-12T01:24:20.5Z,1,REGULAR,substitution,in,[],1628988,,,1610612759,11,12,2023-12-12T01:24:52Z,980000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M13.00S,2023-12-12T01:24:20.5Z,1,REGULAR,substitution,in,[],1630256,,,1610612759,11,12,2023-12-12T01:24:52Z,990000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M13.00S,2023-12-12T01:24:20.5Z,1,REGULAR,substitution,in,[],1631106,,,1610612759,11,12,2023-12-12T01:24:52Z,1000000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M13.00S,2023-12-12T01:24:20.5Z,1,REGULAR,substitution,in,[],1630200,,,1610612759,11,12,2023-12-12T01:24:52Z,1010000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M13.00S,2023-12-12T01:24:20.5Z,1,REGULAR,substitution,in,[],1626224,,,1610612759,11,12,2023-12-12T01:24:52Z,1020000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M13.00S,2023-12-12T01:24:20.5Z,1,REGULAR,substitution,in,[],1628380,,,1610612759,11,12,2023-12-12T01:24:52Z,1030000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M07.00S,2023-12-12T01:24:58.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,11,12,2023-12-12T01:24:58Z,1040000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M07.00S,2023-12-12T01:27:08.9Z,1,REGULAR,substitution,out,[],1631103,,,1610612759,11,12,2023-12-12T01:27:40Z,1050000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M07.00S,2023-12-12T01:27:08.9Z,1,REGULAR,substitution,in,[],1630577,,,1610612759,11,12,2023-12-12T01:27:40Z,1060000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M02.00S,2023-12-12T01:27:50.4Z,1,REGULAR,turnover,bad pass,[],1628380,,,1610612759,11,12,2023-12-12T01:27:55Z,1070000,False,,,0,,Z. Collins bad pass TURNOVER (1 TO),"[1628380, 1630578]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,,,Sengun,1630578.0
109,PT04M02.00S,2023-12-12T01:27:50.4Z,1,REGULAR,steal,,[],1630578,,,1610612745,11,12,2023-12-12T01:27:52Z,1080000,False,,,0,,A. Sengun STEAL (2 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
110,PT03M54.00S,2023-12-12T01:27:58.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,67.49342969776609,59.31372549019608,1610612745,11,12,2023-12-12T01:30:21Z,1090000,False,47.0,253.0,1,right,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,25.74,Missed,,,,,,,,,,,,,,,,,,
111,PT03M52.00S,2023-12-12T01:28:00.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,11,12,2023-12-12T01:28:06Z,1100000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,110.0,,,,,,,,,,,,,
112,PT03M52.00S,2023-12-12T01:28:04.7Z,1,REGULAR,foul,personal,[],1628380,,,1610612745,11,12,2023-12-12T01:28:14Z,1110000,False,,,0,,Z. Collins loose ball personal FOUL (1 PF),"[1628380, 1630578]",1610612759.0,SAS,loose ball,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1148.0,,1.0,0.0,Sengun,1630578.0,,,,
115,PT03M40.00S,2023-12-12T01:28:33.9Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630578,88.64980289093299,50.98039215686274,1610612745,11,12,2023-12-12T01:29:02Z,1140000,False,5.0,54.0,1,right,MISS A. Sengun turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,5.44,Missed,,,,,,,,,,,,,,,,,,
116,PT03M39.00S,2023-12-12T01:28:34.9Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,11,12,2023-12-12T01:29:02Z,1150000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,,
117,PT03M28.00S,2023-12-12T01:28:43.8Z,1,REGULAR,3pt,Jump Shot,[],1626224,28.991458607095925,76.22549019607843,1610612759,11,12,2023-12-12T01:28:50Z,1160000,False,-131.0,220.0,1,left,MISS C. Osman 25' 3PT,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,25.61,Missed,,,,,,,,,,,,,,,,,,
118,PT03M26.00S,2023-12-12T01:28:45.8Z,1,REGULAR,rebound,defensive,[],1631106,,,1610612745,11,12,2023-12-12T01:28:50Z,1170000,False,,,0,,T. Eason REBOUND (Off:0 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,
119,PT03M18.00S,2023-12-12T01:28:54.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,93.38042049934296,53.67647058823529,1610612745,13,12,2023-12-12T01:29:02Z,1180000,False,18.0,10.0,1,right,J. Tate driving reverse Layup (2 PTS) (T. Eason 1 AST),"[1630256, 1631106]",1610612745.0,HOU,driving reverse,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,2.08,Made,2.0,T. Eason,1631106.0,1.0,,,,,,,,,,,,,,
121,PT02M59.00S,2023-12-12T01:29:11.9Z,1,REGULAR,3pt,Jump Shot,[],1630200,27.414586070959263,78.92156862745098,1610612759,13,12,2023-12-12T01:29:17Z,1200000,False,-145.0,205.0,1,left,MISS T. Jones 25' 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,25.1,Missed,,,,,,,,,,,,,,,,,,
122,PT02M58.00S,2023-12-12T01:29:12.9Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,13,12,2023-12-12T01:29:17Z,1210000,False,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,121.0,3.0,2.0,1.0,,,,,,,,,,
123,PT02M50.00S,2023-12-12T01:29:22.8Z,1,REGULAR,foul,personal,['2freethrow'],1630577,,,1610612745,13,12,2023-12-12T01:29:32Z,1220000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Holiday 2 FT),"[1630577, 1628988]",1610612759.0,SAS,shooting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201638.0,,1.0,0.0,Holiday,1628988.0,,,,
125,PT02M50.00S,2023-12-12T01:29:56.1Z,1,REGULAR,freethrow,1 of 2,[],1628988,,,1610612745,14,12,2023-12-12T01:29:56Z,1240000,False,,,0,,A. Holiday Free Throw 1 of 2 (1 PTS),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
126,PT02M50.00S,2023-12-12T01:29:57.5Z,1,REGULAR,substitution,out,[],1627832,,,1610612745,14,12,2023-12-12T01:30:08Z,1250000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M50.00S,2023-12-12T01:29:57.5Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,14,12,2023-12-12T01:30:08Z,1260000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M50.00S,2023-12-12T01:29:57.5Z,1,REGULAR,substitution,out,[],1629640,,,1610612745,14,12,2023-12-12T01:30:08Z,1270000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M50.00S,2023-12-12T01:29:57.5Z,1,REGULAR,substitution,in,[],201145,,,1610612745,14,12,2023-12-12T01:30:08Z,1280000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M50.00S,2023-12-12T01:29:57.5Z,1,REGULAR,substitution,in,[],1630224,,,1610612745,14,12,2023-12-12T01:30:08Z,1290000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M50.00S,2023-12-12T01:29:57.5Z,1,REGULAR,substitution,in,[],203926,,,1610612745,14,12,2023-12-12T01:30:08Z,1300000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M50.00S,2023-12-12T01:30:15.6Z,1,REGULAR,freethrow,2 of 2,[],1628988,,,1610612745,15,12,2023-12-12T01:30:15Z,1310000,False,,,0,,A. Holiday Free Throw 2 of 2 (2 PTS),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
133,PT02M36.00S,2023-12-12T01:30:30.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628380,15.325229960578188,51.225490196078425,1610612759,15,12,2023-12-12T01:30:36Z,1320000,False,-6.0,92.0,1,left,MISS Z. Collins 9' Hook,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,9.18,Missed,,,,,,,,,,,,,,,,,,
134,PT02M33.00S,2023-12-12T01:30:33.6Z,1,REGULAR,rebound,defensive,[],1631106,,,1610612745,15,12,2023-12-12T01:30:36Z,1330000,False,,,0,,T. Eason REBOUND (Off:0 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,133.0,2.0,2.0,0.0,,,,,,,,,,
135,PT02M27.00S,2023-12-12T01:30:39.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631106,85.62746386333771,61.029411764705884,1610612745,15,12,2023-12-12T01:30:47Z,1340000,False,55.0,83.0,1,right,MISS T. Eason 9' turnaround fadeaway Shot,[1631106],1610612745.0,HOU,turnaround fadeaway,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Right,9.93,Missed,,,,,,,,,,,,,,,,,,
136,PT02M25.00S,2023-12-12T01:30:41.4Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,15,12,2023-12-12T01:30:47Z,1350000,False,,,0,,Z. Collins REBOUND (Off:0 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,135.0,1.0,1.0,0.0,,,,,,,,,,
137,PT02M11.00S,2023-12-12T01:30:56.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628380,7.703679369250986,35.78431372549019,1610612759,15,12,2023-12-12T01:31:02Z,1360000,False,71.0,20.0,1,left,MISS Z. Collins 7' turnaround Hook,[1628380],1610612759.0,SAS,turnaround,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,7.38,Missed,,,,,,,,,,,,,,,,,,
138,PT02M08.00S,2023-12-12T01:30:59.1Z,1,REGULAR,rebound,defensive,[],201145,,,1610612745,15,12,2023-12-12T01:31:02Z,1370000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,137.0,1.0,1.0,0.0,,,,,,,,,,
139,PT01M56.00S,2023-12-12T01:31:10.5Z,1,REGULAR,3pt,Jump Shot,[],1630224,66.96780551905388,45.09803921568628,1610612745,15,12,2023-12-12T01:32:55Z,1380000,False,-25.0,258.0,1,right,MISS J. Green 25' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
140,PT01M54.00S,2023-12-12T01:31:12.5Z,1,REGULAR,rebound,defensive,[],1626224,,,1610612759,15,12,2023-12-12T01:31:16Z,1390000,False,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,,,,,,,139.0,1.0,1.0,0.0,,,,,,,,,,
141,PT01M51.00S,2023-12-12T01:31:18.9Z,1,REGULAR,foul,personal,[],1630224,,,1610612759,15,12,2023-12-12T01:31:27Z,1400000,False,,,0,,J. Green personal FOUL (1 PF),"[1630224, 1630200]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1627529.0,,1.0,0.0,Jones,1630200.0,,,,
144,PT01M37.00S,2023-12-12T01:32:07.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,6.389618922470433,52.69607843137255,1610612759,15,14,2023-12-12T01:32:13Z,1430000,False,-13.0,8.0,1,left,C. Osman driving Layup (2 PTS),[1626224],1610612759.0,SAS,driving,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,1.55,Made,2.0,,,,,,,,,,,,,,,,,
145,PT01M22.00S,2023-12-12T01:32:21.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,90.75229960578186,34.80392156862745,1610612745,15,14,2023-12-12T01:32:28Z,1440000,False,-76.0,34.0,1,right,MISS A. Holiday 8' driving floating Shot,[1628988],1610612745.0,HOU,driving floating,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Left,8.34,Missed,,,,,,,,,,,,,,,,,,
146,PT01M19.00S,2023-12-12T01:32:24.9Z,1,REGULAR,rebound,defensive,[],1626224,,,1610612759,15,14,2023-12-12T01:32:28Z,1450000,False,,,0,,C. Osman REBOUND (Off:0 Def:2),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,145.0,2.0,2.0,0.0,,,,,,,,,,
147,PT01M11.00S,2023-12-12T01:32:34.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626224,10.988830486202366,43.13725490196079,1610612759,15,16,2023-12-12T01:32:41Z,1460000,False,34.0,51.0,1,left,C. Osman 6' driving floating Jump Shot (4 PTS),[1626224],1610612759.0,SAS,driving floating,,,Osman,C. Osman,,,,,In The Paint (Non-RA),0-8 Center,6.13,Made,4.0,,,,,,,,,,,,,,,,,
148,PT01M11.00S,2023-12-12T01:32:37.2Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628988,,,1610612759,15,16,2023-12-12T01:32:42Z,1470000,False,,,0,,A. Holiday shooting personal FOUL (1 PF) (Osman 1 FT),"[1628988, 1626224]",1610612745.0,HOU,shooting,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1148.0,,1.0,0.0,Osman,1626224.0,,,,
150,PT01M11.00S,2023-12-12T01:33:12.2Z,1,REGULAR,freethrow,1 of 1,[],1626224,,,1610612759,15,17,2023-12-12T01:33:12Z,1490000,False,,,0,,C. Osman Free Throw 1 of 1 (5 PTS),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
151,PT00M57.80S,2023-12-12T01:33:29.8Z,1,REGULAR,3pt,Jump Shot,[],1631106,93.9060446780552,96.07843137254902,1610612745,15,17,2023-12-12T01:33:35Z,1500000,False,230.0,5.0,1,right,MISS T. Eason 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
152,PT00M55.90S,2023-12-12T01:33:31.7Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,15,17,2023-12-12T01:33:35Z,1510000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,,,,,,,151.0,1.0,1.0,0.0,,,,,,,,,,
153,PT00M47.10S,2023-12-12T01:33:40.6Z,1,REGULAR,3pt,Jump Shot,[],203926,9.017739816031538,95.83333333333334,1610612759,15,20,2023-12-12T01:33:52Z,1520000,False,-229.0,32.0,1,left,D. McDermott 3PT  (3 PTS) (T. Jones 1 AST),"[203926, 1630200]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Left Corner 3,24+ Left,23.15,Made,3.0,T. Jones,1630200.0,1.0,,,,,,,,,,,,,,
155,PT00M36.60S,2023-12-12T01:33:53.9Z,1,REGULAR,3pt,Jump Shot,[],1630224,67.62483574244416,57.59803921568627,1610612745,18,20,2023-12-12T01:35:11Z,1540000,False,38.0,252.0,1,right,J. Green 25' 3PT pullup (3 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,25.47,Made,3.0,,,,,,,,,,,,,,,,,
156,PT00M28.10S,2023-12-12T01:34:06.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201145,,,1610612759,18,20,2023-12-12T01:34:13Z,1550000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Jones 2 FT),"[201145, 1630200]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201638.0,,1.0,0.0,Jones,1630200.0,,,,
158,PT00M28.10S,2023-12-12T01:34:32.8Z,1,REGULAR,freethrow,1 of 2,[],1630200,,,1610612759,18,20,2023-12-12T01:34:32Z,1570000,False,,,0,,MISS T. Jones Free Throw 1 of 2,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
159,PT00M28.10S,2023-12-12T01:34:32.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,18,20,2023-12-12T01:34:32Z,1580000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,158.0,,,,,,,,,,,,,
160,PT00M28.10S,2023-12-12T01:34:33.7Z,1,REGULAR,substitution,out,[],1630256,,,1610612759,18,20,2023-12-12T01:34:42Z,1590000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M28.10S,2023-12-12T01:34:33.7Z,1,REGULAR,substitution,out,[],1631106,,,1610612759,18,20,2023-12-12T01:34:42Z,1600000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M28.10S,2023-12-12T01:34:33.7Z,1,REGULAR,substitution,out,[],201145,,,1610612759,18,20,2023-12-12T01:34:42Z,1610000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
