actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
175,PT11M13.00S,2023-12-27T01:41:55.9Z,2,REGULAR,freethrow,1 of 1,[],1630167,,,1610612754,35,36,2023-12-27T01:41:55Z,1750000,False,,,0,,O. Toppin Free Throw 1 of 1 (3 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,Made,,,,3.0,,,,,,,,,,,,,,
176,PT11M00.00S,2023-12-27T01:42:16.4Z,2,REGULAR,turnover,bad pass,[],1641708,,,1610612745,35,36,2023-12-27T01:42:21Z,1760000,False,,,0,,A. Thompson bad pass TURNOVER (1 TO),"[1641708, 1630167]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Toppin,1630167.0
177,PT11M00.00S,2023-12-27T01:42:16.4Z,2,REGULAR,steal,,[],1630167,,,1610612754,35,36,2023-12-27T01:42:18Z,1770000,False,,,0,,O. Toppin STEAL (1 STL),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
178,PT10M56.00S,2023-12-27T01:42:19.6Z,2,REGULAR,turnover,bad pass,[],1630167,,,1610612754,35,36,2023-12-27T01:42:24Z,1780000,False,,,0,,O. Toppin bad pass TURNOVER (2 TO),"[1630167, 1630256]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Tate,1630256.0
179,PT10M56.00S,2023-12-27T01:42:19.6Z,2,REGULAR,steal,,[],1630256,,,1610612745,35,36,2023-12-27T01:48:35Z,1790000,False,,,0,,J. Tate STEAL (1 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
180,PT10M53.00S,2023-12-27T01:42:22.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628988,93.24901445466492,49.26470588235294,1610612745,35,36,2023-12-27T01:42:32Z,1800000,False,-4.0,11.0,1,right,MISS A. Holiday driving Layup - blocked,"[1628988, 1630543]",1610612745.0,HOU,driving,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,1.16,Missed,Jackson,1630543.0,,,,,,,,,,,,,,,,
181,PT10M53.00S,2023-12-27T01:42:22.7Z,2,REGULAR,block,,[],1630543,,,1610612745,35,36,2023-12-27T01:42:24Z,1810000,False,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
182,PT10M52.00S,2023-12-27T01:42:23.7Z,2,REGULAR,rebound,offensive,[],1631106,,,1610612745,35,36,2023-12-27T01:42:32Z,1820000,False,,,0,,T. Eason REBOUND (Off:1 Def:0),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,180.0,,,,,1.0,0.0,1.0,,,,,,,,
183,PT10M49.00S,2023-12-27T01:42:27.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628988,95.22010512483574,94.85294117647058,1610612745,38,36,2023-12-27T01:45:04Z,1830000,False,224.0,-8.0,1,right,A. Holiday 3PT  (3 PTS) (T. Eason 1 AST),"[1628988, 1631106]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Right Corner 3,24+ Right,22.44,Made,,,,3.0,T. Eason,1631106.0,1.0,,,,,,,,,,,
185,PT10M32.00S,2023-12-27T01:42:42.7Z,2,REGULAR,3pt,Jump Shot,[],1630167,29.38567674113009,21.813725490196077,1610612754,38,39,2023-12-27T01:42:47Z,1850000,False,141.0,224.0,1,left,O. Toppin 26' 3PT  (6 PTS) (B. Hield 3 AST),"[1630167, 1627741]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,26.44,Made,,,,6.0,B. Hield,1627741.0,3.0,,,,,,,,,,,
187,PT10M14.00S,2023-12-27T01:43:01.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,89.30683311432325,65.68627450980392,1610612745,40,39,2023-12-27T01:43:05Z,1870000,False,78.0,48.0,1,right,A. Holiday 9' turnaround fadeaway Jump Shot (5 PTS),[1628988],1610612745.0,HOU,turnaround fadeaway,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Right,9.19,Made,,,,5.0,,,,,,,,,,,,,,
188,PT10M04.00S,2023-12-27T01:43:10.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,7.5722733245729295,52.20588235294118,1610612754,40,39,2023-12-27T01:43:17Z,1880000,False,-11.0,19.0,1,left,MISS B. Hield driving Layup,[1627741],1610612754.0,IND,driving,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
190,PT10M03.00S,2023-12-27T01:43:11.3Z,2,REGULAR,rebound,offensive,[],1630543,,,1610612754,40,39,2023-12-27T01:43:17Z,1900000,False,,,0,,I. Jackson REBOUND (Off:1 Def:0),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,188.0,,,,,1.0,0.0,1.0,,,,,,,,
191,PT09M58.00S,2023-12-27T01:43:16.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630167,24.52365308804205,90.93137254901961,1610612754,40,39,2023-12-27T01:43:23Z,1910000,False,-205.0,178.0,1,left,MISS O. Toppin 27' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,27.13,Missed,,,,,,,,,,,,,,,,,,
192,PT09M56.00S,2023-12-27T01:43:18.8Z,2,REGULAR,rebound,defensive,[],1628988,,,1610612745,40,39,2023-12-27T01:43:23Z,1920000,False,,,0,,A. Holiday REBOUND (Off:0 Def:1),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,191.0,,,,,1.0,1.0,0.0,,,,,,,,
193,PT09M48.00S,2023-12-27T01:43:26.6Z,2,REGULAR,3pt,Jump Shot,[],1631106,68.54467805519053,65.68627450980392,1610612745,43,39,2023-12-27T01:43:37Z,1930000,False,78.0,243.0,1,right,T. Eason 25' 3PT  (7 PTS) (A. Holiday 1 AST),"[1631106, 1628988]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,25.55,Made,,,,7.0,A. Holiday,1628988.0,1.0,,,,,,,,,,,
195,PT09M47.00S,2023-12-27T01:43:32.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,43,39,2023-12-27T01:43:32Z,1950000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M33.00S,2023-12-27T01:46:39.3Z,2,REGULAR,3pt,Jump Shot,[],1631097,27.151773981603156,81.12745098039215,1610612754,43,42,2023-12-27T01:46:45Z,1960000,False,-156.0,203.0,1,left,B. Mathurin 25' 3PT  (8 PTS) (A. Nembhard 2 AST),"[1631097, 1629614]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,25.55,Made,,,,8.0,A. Nembhard,1629614.0,2.0,,,,,,,,,,,
198,PT09M12.00S,2023-12-27T01:46:58.6Z,2,REGULAR,3pt,Jump Shot,[],1628988,69.07030223390277,30.637254901960787,1610612745,46,42,2023-12-27T01:47:05Z,1980000,False,-97.0,238.0,1,right,A. Holiday 25' 3PT pullup (8 PTS),[1628988],1610612745.0,HOU,pullup,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,25.71,Made,,,,8.0,,,,,,,,,,,,,,
199,PT09M00.00S,2023-12-27T01:47:11.8Z,2,REGULAR,turnover,bad pass,[],1629614,,,1610612754,46,42,2023-12-27T01:47:29Z,1990000,False,,,0,,A. Nembhard bad pass TURNOVER (4 TO),"[1629614, 1641708]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,4.0,Thompson,1641708.0
200,PT09M00.00S,2023-12-27T01:47:11.8Z,2,REGULAR,steal,,[],1641708,,,1610612745,46,42,2023-12-27T01:47:20Z,2000000,False,,,0,,A. Thompson STEAL (2 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
201,PT08M57.00S,2023-12-27T01:47:21.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641708,91.40932982917214,48.28431372549019,1610612745,48,42,2023-12-27T01:47:40Z,2010000,False,-9.0,28.0,1,right,A. Thompson running finger roll Layup (6 PTS),[1641708],1610612745.0,HOU,running finger roll,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.96,Made,,,,6.0,,,,,,,,,,,,,,
203,PT08M57.00S,2023-12-27T01:47:25.3Z,2,REGULAR,foul,personal,['1freethrow'],1627741,,,1610612745,48,42,2023-12-27T01:48:03Z,2030000,False,,,0,,B. Hield shooting personal FOUL (1 PF) (Thompson 1 FT),"[1627741, 1641708]",1610612754.0,IND,shooting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628484.0,1.0,0.0,Thompson,1641708.0,,,
205,PT08M57.00S,2023-12-27T01:47:38.6Z,2,REGULAR,substitution,out,[],1630167,,,1610612745,48,42,2023-12-27T01:48:26Z,2050000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M57.00S,2023-12-27T01:47:38.6Z,2,REGULAR,substitution,out,[],1629614,,,1610612745,48,42,2023-12-27T01:48:26Z,2060000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M57.00S,2023-12-27T01:47:38.6Z,2,REGULAR,substitution,out,[],1630543,,,1610612745,48,42,2023-12-27T01:48:26Z,2070000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M57.00S,2023-12-27T01:47:38.6Z,2,REGULAR,substitution,in,[],1630169,,,1610612745,48,42,2023-12-27T01:48:26Z,2080000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M57.00S,2023-12-27T01:47:38.6Z,2,REGULAR,substitution,in,[],1630174,,,1610612745,48,42,2023-12-27T01:48:26Z,2090000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M57.00S,2023-12-27T01:47:38.6Z,2,REGULAR,substitution,in,[],1630188,,,1610612745,48,42,2023-12-27T01:48:26Z,2100000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M57.00S,2023-12-27T01:48:09.3Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1641708,,,1610612745,49,42,2023-12-27T01:48:09Z,2110000,False,,,0,,A. Thompson Free Throw 1 of 1 (7 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,7.0,,,,,,,,,,,,,,
212,PT08M45.00S,2023-12-27T01:48:22.8Z,2,REGULAR,3pt,Jump Shot,[],1627741,26.49474375821288,85.5392156862745,1610612754,49,42,2023-12-27T01:48:31Z,2120000,False,-178.0,197.0,1,left,MISS B. Hield 26' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,26.5,Missed,,,,,,,,,,,,,,,,,,
213,PT08M44.00S,2023-12-27T01:48:23.8Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,49,42,2023-12-27T01:48:31Z,2130000,False,,,0,,A. Thompson REBOUND (Off:2 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,212.0,,,,,4.0,2.0,2.0,,,,,,,,
214,PT08M28.00S,2023-12-27T01:48:39.3Z,2,REGULAR,3pt,Jump Shot,[],1628988,68.28186596583443,27.696078431372552,1610612745,49,42,2023-12-27T01:48:46Z,2140000,False,-112.0,246.0,1,right,MISS A. Holiday 26' 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,26.98,Missed,,,,,,,,,,,,,,,,,,
215,PT08M27.00S,2023-12-27T01:48:40.3Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,49,42,2023-12-27T01:48:46Z,2150000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,214.0,,,,,1.0,1.0,0.0,,,,,,,,
216,PT08M21.00S,2023-12-27T01:48:46.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,21.632720105124836,12.5,1610612754,49,42,2023-12-27T01:48:56Z,2160000,False,188.0,151.0,1,left,MISS B. Mathurin 24' running 3PT,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,24.06,Missed,,,,,,,,,,,,,,,,,,
217,PT08M20.00S,2023-12-27T01:48:47.3Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,49,42,2023-12-27T01:48:56Z,2170000,False,,,0,,T. Eason REBOUND (Off:1 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,216.0,,,,,2.0,1.0,1.0,,,,,,,,
218,PT08M07.00S,2023-12-27T01:49:01.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,94.56307490144546,51.9607843137255,1610612745,51,42,2023-12-27T01:49:09Z,2180000,False,10.0,-1.0,1,right,J. Tate reverse Layup (4 PTS),[1630256],1610612745.0,HOU,reverse,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,0.99,Made,,,,4.0,,,,,,,,,,,,,,
219,PT07M56.00S,2023-12-27T01:49:11.7Z,2,REGULAR,3pt,Jump Shot,[],1630188,34.11629434954008,51.225490196078425,1610612754,51,42,2023-12-27T01:49:19Z,2190000,False,-6.0,268.0,1,left,MISS J. Smith 26' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,26.83,Missed,,,,,,,,,,,,,,,,,,
220,PT07M55.00S,2023-12-27T01:49:12.7Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,51,42,2023-12-27T01:49:19Z,2200000,False,,,0,,T. Eason REBOUND (Off:1 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,,,,,219.0,,,,,3.0,2.0,1.0,,,,,,,,
221,PT07M47.00S,2023-12-27T01:49:22.7Z,2,REGULAR,turnover,traveling,[],201145,,,1610612745,51,42,2023-12-27T01:49:30Z,2210000,False,,,0,,J. Green traveling TURNOVER (1 TO),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1627963.0,,,,,1.0,,
222,PT07M44.00S,2023-12-27T01:49:37.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630188,6.652431011826544,50.49019607843137,1610612754,51,44,2023-12-27T01:49:44Z,2220000,False,-2.0,10.0,1,left,J. Smith DUNK (7 PTS) (T. Haliburton 5 AST),"[1630188, 1630169]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,1.03,Made,,,,7.0,T. Haliburton,1630169.0,5.0,,,,,,,,,,,
224,PT07M44.00S,2023-12-27T01:49:40.4Z,2,REGULAR,foul,personal,['1freethrow'],1631106,,,1610612754,51,44,2023-12-27T01:52:49Z,2240000,False,,,0,,T. Eason shooting personal FOUL (2 PF) (Smith 1 FT),"[1631106, 1630188]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2882.0,2.0,0.0,Smith,1630188.0,,,
226,PT07M44.00S,2023-12-27T01:50:01.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,51,44,2023-12-27T01:50:01Z,2260000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M44.00S,2023-12-27T01:52:13.2Z,2,REGULAR,substitution,out,[],1641708,,,1610612754,51,44,2023-12-27T01:52:45Z,2270000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M44.00S,2023-12-27T01:52:13.2Z,2,REGULAR,substitution,out,[],1631106,,,1610612754,51,44,2023-12-27T01:52:45Z,2280000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M44.00S,2023-12-27T01:52:13.2Z,2,REGULAR,substitution,out,[],201145,,,1610612754,51,44,2023-12-27T01:52:45Z,2290000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M44.00S,2023-12-27T01:52:13.2Z,2,REGULAR,substitution,out,[],1631097,,,1610612754,51,44,2023-12-27T01:52:45Z,2300000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M44.00S,2023-12-27T01:52:13.2Z,2,REGULAR,substitution,in,[],1627832,,,1610612754,51,44,2023-12-27T01:52:45Z,2310000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M44.00S,2023-12-27T01:52:13.2Z,2,REGULAR,substitution,in,[],1630578,,,1610612754,51,44,2023-12-27T01:52:45Z,2320000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M44.00S,2023-12-27T01:52:13.2Z,2,REGULAR,substitution,in,[],1628415,,,1610612754,51,44,2023-12-27T01:52:45Z,2330000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M44.00S,2023-12-27T01:52:13.2Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,51,44,2023-12-27T01:52:45Z,2340000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M44.00S,2023-12-27T01:53:00.7Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630188,,,1610612754,51,45,2023-12-27T01:53:00Z,2350000,False,,,0,,J. Smith Free Throw 1 of 1 (8 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,Made,,,,8.0,,,,,,,,,,,,,,
236,PT07M28.00S,2023-12-27T01:53:19.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,90.75229960578186,44.36274509803921,1610612745,53,45,2023-12-27T01:53:24Z,2360000,False,-28.0,34.0,1,right,D. Brooks driving Layup (7 PTS) (A. Sengun 3 AST),"[1628415, 1630578]",1610612745.0,HOU,driving,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,,,,7.0,A. Sengun,1630578.0,3.0,,,,,,,,,,,
238,PT07M10.00S,2023-12-27T01:53:37.1Z,2,REGULAR,turnover,bad pass,[],1630174,,,1610612754,53,45,2023-12-27T01:53:43Z,2380000,False,,,0,,A. Nesmith bad pass TURNOVER (1 TO),"[1630174, 1628988]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,1.0,Holiday,1628988.0
239,PT07M10.00S,2023-12-27T01:53:37.1Z,2,REGULAR,steal,,[],1628988,,,1610612745,53,45,2023-12-27T01:53:39Z,2390000,False,,,0,,A. Holiday STEAL (1 STL),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
240,PT07M06.00S,2023-12-27T01:53:42.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630256,90.48948751642575,40.68627450980392,1610612745,53,45,2023-12-27T02:11:49Z,2400000,False,-47.0,37.0,1,right,MISS J. Tate running Layup,[1630256],1610612745.0,HOU,running,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,5.94,Missed,,,,,,,,,,,,,,,,,,
241,PT07M04.00S,2023-12-27T01:53:44.2Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612754,53,45,2023-12-27T02:11:49Z,2410000,False,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,240.0,,,,,2.0,2.0,0.0,,,,,,,,
244,PT06M53.00S,2023-12-27T01:53:53.4Z,2,REGULAR,turnover,bad pass,[],1630169,,,1610612754,53,45,2023-12-27T01:54:11Z,2440000,False,,,0,,T. Haliburton bad pass TURNOVER (1 TO),"[1630169, 1628415]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Brooks,1628415.0
245,PT06M53.00S,2023-12-27T01:53:53.4Z,2,REGULAR,steal,,[],1628415,,,1610612745,53,45,2023-12-27T01:53:58Z,2450000,False,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
246,PT06M47.00S,2023-12-27T01:54:00.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630578,93.11760840998686,46.81372549019608,1610612745,55,45,2023-12-27T01:55:38Z,2460000,False,-16.0,12.0,1,right,A. Sengun running Layup (8 PTS) (F. VanVleet 2 AST),"[1630578, 1627832]",1610612745.0,HOU,running,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.0,Made,,,,8.0,F. VanVleet,1627832.0,2.0,,,,,,,,,,,
248,PT06M31.00S,2023-12-27T01:54:16.3Z,2,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612754,55,45,2023-12-27T01:54:40Z,2480000,False,,,0,,T. Haliburton bad pass out-of-bounds TURNOVER (2 TO),[1630169],1610612754.0,IND,bad pass,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,1628484.0,,,,,2.0,,
250,PT06M31.00S,2023-12-27T01:54:23.6Z,2,REGULAR,substitution,out,[],1630256,,,1610612745,55,45,2023-12-27T01:54:29Z,2500000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M31.00S,2023-12-27T01:54:23.6Z,2,REGULAR,substitution,out,[],1630188,,,1610612745,55,45,2023-12-27T01:54:29Z,2510000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M31.00S,2023-12-27T01:54:23.6Z,2,REGULAR,substitution,in,[],1631095,,,1610612745,55,45,2023-12-27T01:54:29Z,2520000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M31.00S,2023-12-27T01:54:23.6Z,2,REGULAR,substitution,in,[],1630167,,,1610612745,55,45,2023-12-27T01:54:29Z,2530000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M14.00S,2023-12-27T01:54:53.4Z,2,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,55,45,2023-12-27T01:54:59Z,2540000,False,,,0,,A. Sengun bad pass out-of-bounds TURNOVER (1 TO),[1630578],1610612745.0,HOU,bad pass,,,Sengun,A. Sengun,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,1628484.0,,,,,1.0,,
255,PT06M04.00S,2023-12-27T01:55:12.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,29.6484888304862,81.12745098039215,1610612754,55,45,2023-12-27T01:55:19Z,2550000,False,-156.0,226.0,1,left,MISS B. Hield 27' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,27.46,Missed,,,,,,,,,,,,,,,,,,
256,PT06M03.00S,2023-12-27T01:55:13.3Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612745,55,45,2023-12-27T01:55:19Z,2560000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,255.0,,,,,1.0,1.0,0.0,,,,,,,,
257,PT05M42.00S,2023-12-27T01:55:34.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,90.22667542706965,44.36274509803921,1610612745,55,45,2023-12-27T01:55:44Z,2570000,False,-28.0,39.0,1,right,MISS A. Sengun turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,4.85,Missed,,,,,,,,,,,,,,,,,,
258,PT05M42.00S,2023-12-27T01:55:34.4Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612754,55,45,2023-12-27T01:55:44Z,2580000,False,,,0,,B. Hield REBOUND (Off:0 Def:3),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,257.0,,,,,3.0,3.0,0.0,,,,,,,,
259,PT05M38.00S,2023-12-27T01:55:45.6Z,2,REGULAR,foul,personal,[],1631095,,,1610612754,55,45,2023-12-27T01:56:44Z,2590000,False,,,0,,J. Smith Jr. personal FOUL (2 PF),"[1631095, 1626167]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1628484.0,2.0,0.0,Turner,1626167.0,,,
