actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
488,PT02M20.00S,2024-02-26T01:45:56.9Z,3,REGULAR,turnover,out-of-bounds,[],1630198,,,1610612760,75,80,2024-02-26T01:47:55Z,4820000,False,,,0,,I. Joe step out-of-bounds TURNOVER (1 TO),[1630198],1610612760.0,OKC,step,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,,,,204058.0,,,,,,,,,,,1.0,,
489,PT02M20.00S,2024-02-26T01:46:05.7Z,3,REGULAR,substitution,out,[],1631119,,,1610612745,75,80,2024-02-26T01:46:19Z,4830000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT02M20.00S,2024-02-26T01:46:05.7Z,3,REGULAR,substitution,in,[],1631096,,,1610612745,75,80,2024-02-26T01:46:19Z,4840000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M11.00S,2024-02-26T01:46:20.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,28.991458607095925,72.54901960784314,1610612745,78,80,2024-02-26T01:59:12Z,4850000,False,-113.0,220.0,1,left,F. VanVleet 24' 3PT pullup (15 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,24.72,Made,,,,,,,,15.0,,,,,,,,,,
492,PT01M55.00S,2024-02-26T01:46:36.6Z,3,REGULAR,turnover,lost ball,[],1628983,,,1610612760,78,80,2024-02-26T01:46:42Z,4860000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (4 TO),"[1628983, 1641708]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,4.0,Thompson,1641708.0
493,PT01M55.00S,2024-02-26T01:46:36.6Z,3,REGULAR,steal,,[],1641708,,,1610612745,78,80,2024-02-26T01:46:38Z,4870000,False,,,0,,A. Thompson STEAL (2 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
494,PT01M54.00S,2024-02-26T01:46:40.7Z,3,REGULAR,foul,personal,[],1628983,,,1610612745,78,80,2024-02-26T01:46:59Z,4880000,False,,,0,,S. Gilgeous-Alexander personal FOUL (2 PF),"[1628983, 1641715]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,202056.0,,,,,,,2.0,0.0,Whitmore,1641715.0,,,
496,PT01M43.00S,2024-02-26T01:47:22.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201145,10.85742444152431,95.58823529411765,1610612745,78,80,2024-02-26T01:47:31Z,4900000,False,-228.0,50.0,1,left,MISS J. Green 3PT,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.32,Missed,,,,,,,,,,,,,,,,,,
497,PT01M42.00S,2024-02-26T01:47:23.6Z,3,REGULAR,rebound,offensive,[],1631095,,,1610612745,78,80,2024-02-26T01:47:31Z,4910000,False,,,0,,J. Smith Jr. REBOUND (Off:4 Def:12),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,496.0,16.0,12.0,4.0,,,,,,,,,,,,,,
498,PT01M40.00S,2024-02-26T01:47:27.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631095,6.521024967148489,49.754901960784316,1610612745,80,80,2024-02-26T01:47:41Z,4920000,False,1.0,9.0,1,left,J. Smith Jr. putback Layup (16 PTS),[1631095],1610612745.0,HOU,putback,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,,16.0,,,,,,,,,,
499,PT01M40.00S,2024-02-26T01:47:31.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630198,,,1610612745,80,80,2024-02-26T01:47:36Z,4930000,False,,,0,,I. Joe shooting personal FOUL (2 PF) (Smith Jr. 1 FT),"[1630198, 1631095]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,,,,,1628953.0,,,,,,,2.0,0.0,Smith Jr.,1631095.0,,,
501,PT01M40.00S,2024-02-26T01:48:04.4Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1631095,,,1610612745,81,80,2024-02-26T01:48:04Z,4950000,False,,,0,,J. Smith Jr. Free Throw 1 of 1 (17 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,,,,17.0,,,,,,,,,,
502,PT01M21.00S,2024-02-26T01:48:24.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,85.10183968462549,39.705882352941174,1610612760,81,82,2024-02-26T02:06:47Z,4960000,False,-51.0,88.0,1,right,S. Gilgeous-Alexander 10' driving floating bank Jump Shot (30 PTS) (C. Holmgren 6 AST),"[1628983, 1631096]",1610612760.0,OKC,driving floating bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,10.15,Made,,,,,,,,30.0,C. Holmgren,1631096.0,6.0,,,,,,,
504,PT01M04.00S,2024-02-26T01:48:40.7Z,3,REGULAR,3pt,Jump Shot,[],1641715,11.251642575558476,1.9607843137254901,1610612745,81,82,2024-02-26T01:48:47Z,4980000,False,240.0,53.0,1,left,MISS C. Whitmore 24' 3PT,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Right Corner 3,24+ Right,24.6,Missed,,,,,,,,,,,,,,,,,,
505,PT01M03.00S,2024-02-26T01:48:41.7Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,81,82,2024-02-26T01:48:47Z,4990000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:5),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Right Corner 3,24+ Right,,,504.0,5.0,5.0,0.0,,,,,,,,,,,,,,
506,PT00M54.30S,2024-02-26T01:48:52.0Z,3,REGULAR,3pt,Jump Shot,[],1641717,85.10183968462549,3.9215686274509802,1610612760,81,85,2024-02-26T01:49:03Z,5000000,False,-230.0,88.0,1,right,C. Wallace 24' 3PT  (3 PTS) (S. Gilgeous-Alexander 4 AST),"[1641717, 1628983]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,24.65,Made,,,,,,,,3.0,S. Gilgeous-Alexander,1628983.0,4.0,,,,,,,
508,PT00M46.50S,2024-02-26T01:49:03.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,9.543363994743759,49.754901960784316,1610612745,81,85,2024-02-26T01:52:34Z,5020000,False,1.0,37.0,1,left,MISS A. Thompson driving Layup - blocked,"[1641708, 1630598]",1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.72,Missed,,,,,,Wiggins,1630598.0,,,,,,,,,,,
509,PT00M46.50S,2024-02-26T01:49:03.3Z,3,REGULAR,block,,[],1630598,,,1610612745,81,85,2024-02-26T01:49:05Z,5030000,False,,,0,,A. Wiggins BLOCK (1 BLK),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
510,PT00M45.90S,2024-02-26T01:49:03.9Z,3,REGULAR,rebound,offensive,[],1641708,,,1610612745,81,85,2024-02-26T01:52:34Z,5040000,False,,,0,,A. Thompson REBOUND (Off:1 Def:5),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,508.0,6.0,5.0,1.0,,,,,,,,,,,,,,
511,PT00M44.70S,2024-02-26T01:49:06.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641708,5.075558475689881,46.07843137254902,1610612745,81,85,2024-02-26T01:52:52Z,5050000,False,20.0,-5.0,1,left,MISS A. Thompson putback Layup,[1641708],1610612745.0,HOU,putback,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.02,Missed,,,,,,,,,,,,,,,,,,
512,PT00M43.50S,2024-02-26T01:49:08.1Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,81,85,2024-02-26T01:52:52Z,5060000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:6),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,511.0,6.0,6.0,0.0,,,,,,,,,,,,,,
513,PT00M35.40S,2024-02-26T01:49:13.2Z,3,REGULAR,3pt,Jump Shot,[],1630598,94.1688567674113,4.411764705882353,1610612760,81,85,2024-02-26T01:52:58Z,5070000,False,-228.0,2.0,1,right,MISS A. Wiggins 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
514,PT00M34.50S,2024-02-26T01:49:14.1Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612745,81,85,2024-02-26T01:53:55Z,5080000,False,,,0,,F. VanVleet REBOUND (Off:1 Def:2),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Left Corner 3,24+ Left,,,513.0,3.0,2.0,1.0,,,,,,,,,,,,,,
515,PT00M12.60S,2024-02-26T01:49:34.8Z,3,REGULAR,2pt,Jump Shot,[],1627832,18.347568988173457,67.8921568627451,1610612745,83,85,2024-02-26T01:49:54Z,5090000,False,-89.0,120.0,1,left,F. VanVleet 14' pullup Jump Shot (17 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Left,14.97,Made,,,,,,,,17.0,,,,,,,,,,
516,PT00M12.60S,2024-02-26T01:49:43.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612760,83,85,2024-02-26T01:49:43Z,5100000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT00M12.60S,2024-02-26T01:50:29.5Z,3,REGULAR,substitution,out,[],1627832,,,1610612760,83,85,2024-02-26T01:51:06Z,5110000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT00M12.60S,2024-02-26T01:50:29.5Z,3,REGULAR,substitution,out,[],201145,,,1610612760,83,85,2024-02-26T01:51:06Z,5120000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT00M12.60S,2024-02-26T01:50:29.5Z,3,REGULAR,substitution,out,[],1630598,,,1610612760,83,85,2024-02-26T01:51:06Z,5130000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT00M12.60S,2024-02-26T01:50:29.5Z,3,REGULAR,substitution,in,[],1628415,,,1610612760,83,85,2024-02-26T01:51:06Z,5140000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT00M12.60S,2024-02-26T01:50:29.5Z,3,REGULAR,substitution,in,[],1628988,,,1610612760,83,85,2024-02-26T01:51:06Z,5150000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT00M12.60S,2024-02-26T01:50:29.5Z,3,REGULAR,substitution,in,[],1631114,,,1610612760,83,85,2024-02-26T01:51:06Z,5160000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT00M04.00S,2024-02-26T01:51:24.1Z,3,REGULAR,foul,personal,[],1641708,,,1610612760,83,85,2024-02-26T01:51:34Z,5170000,False,,,0,,A. Thompson take personal FOUL (3 PF),"[1641708, 1631114]",1610612745.0,HOU,take,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,202056.0,,,,,,,3.0,0.0,Williams,1631114.0,,,
527,PT00M04.00S,2024-02-26T01:51:33.0Z,3,REGULAR,substitution,out,[],1641717,,,1610612760,83,85,2024-02-26T01:51:38Z,5190000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT00M04.00S,2024-02-26T01:51:33.0Z,3,REGULAR,substitution,in,[],1630581,,,1610612760,83,85,2024-02-26T01:51:38Z,5200000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT00M02.00S,2024-02-26T01:51:54.3Z,3,REGULAR,2pt,Jump Shot,[],1630198,92.9862023653088,70.09803921568627,1610612760,83,87,2024-02-26T02:03:25Z,5210000,False,100.0,13.0,1,right,I. Joe 10' Jump Shot (5 PTS) (J. Giddey 4 AST),"[1630198, 1630581]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Mid-Range,8-16 Right,10.14,Made,,,,,,,,5.0,J. Giddey,1630581.0,4.0,,,,,,,
531,PT00M00.00S,2024-02-26T01:52:01.9Z,3,REGULAR,3pt,Jump Shot,[],1631095,66.70499342969777,58.333333333333336,1610612745,83,87,2024-02-26T02:03:48Z,5230000,False,-42.0,575.0,1,left,MISS J. Smith Jr. 57' pullup 3PT,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,57.6,Missed,,,,,,,,,,,,,,,,,,
532,PT00M00.00S,2024-02-26T01:52:01.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,83,87,2024-02-26T01:52:12Z,5240000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,531.0,,,,,,,,,,,,,,,,,
533,PT00M00.00S,2024-02-26T01:52:06.0Z,3,REGULAR,period,end,[],0,,,1610612745,83,87,2024-02-26T01:52:06Z,5250000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2024-02-26T01:53:52.9Z,4,REGULAR,substitution,out,['startperiod'],1628415,,,1610612745,83,87,2024-02-26T01:54:37Z,5260000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2024-02-26T01:53:52.9Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612745,83,87,2024-02-26T01:54:37Z,5270000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2024-02-26T01:53:52.9Z,4,REGULAR,substitution,out,['startperiod'],1630198,,,1610612745,83,87,2024-02-26T01:54:37Z,5280000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2024-02-26T01:53:52.9Z,4,REGULAR,substitution,in,['startperiod'],201145,,,1610612745,83,87,2024-02-26T01:54:37Z,5290000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2024-02-26T01:53:52.9Z,4,REGULAR,substitution,in,['startperiod'],202330,,,1610612745,83,87,2024-02-26T01:54:37Z,5300000,False,,,0,,SUB in: G. Hayward,[202330],1610612760.0,OKC,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2024-02-26T01:53:52.9Z,4,REGULAR,substitution,in,['startperiod'],1641717,,,1610612745,83,87,2024-02-26T01:54:37Z,5310000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2024-02-26T01:54:38.9Z,4,REGULAR,period,start,[],0,,,1610612760,83,87,2024-02-26T01:54:38Z,5320000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT11M48.00S,2024-02-26T01:54:49.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631096,93.64323258869908,49.50980392156863,1610612760,83,89,2024-02-26T01:54:55Z,5330000,False,-2.0,7.0,1,right,C. Holmgren alley-oop DUNK (12 PTS) (J. Williams 4 AST),"[1631096, 1631114]",1610612760.0,OKC,alley-oop,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,,12.0,J. Williams,1631114.0,4.0,,,,,,,
543,PT11M25.00S,2024-02-26T01:55:13.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,7.835085413929041,55.63725490196079,1610612745,83,89,2024-02-26T01:55:20Z,5350000,False,-28.0,21.0,1,left,MISS A. Thompson Layup - blocked,"[1641708, 1631096]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.52,Missed,,,,,,Holmgren,1631096.0,,,,,,,,,,,
544,PT11M25.00S,2024-02-26T01:55:13.1Z,4,REGULAR,block,,[],1631096,,,1610612745,83,89,2024-02-26T01:55:15Z,5360000,False,,,0,,C. Holmgren BLOCK (3 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
545,PT11M23.00S,2024-02-26T01:55:15.1Z,4,REGULAR,rebound,defensive,[],202330,,,1610612760,83,89,2024-02-26T01:55:20Z,5370000,False,,,0,,G. Hayward REBOUND (Off:2 Def:2),[202330],1610612760.0,OKC,,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,543.0,4.0,2.0,2.0,,,,,,,,,,,,,,
546,PT11M17.00S,2024-02-26T01:55:20.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,89.30683311432325,36.76470588235294,1610612760,83,89,2024-02-26T02:09:53Z,5380000,False,-66.0,48.0,1,right,MISS G. Hayward 8' driving floating Shot,[202330],1610612760.0,OKC,driving floating,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Left,8.18,Missed,,,,,,,,,,,,,,,,,,
547,PT11M16.00S,2024-02-26T01:55:21.3Z,4,REGULAR,rebound,offensive,[],1631096,,,1610612760,83,89,2024-02-26T01:55:35Z,5390000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:6),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Left,,,546.0,7.0,6.0,1.0,,,,,,,,,,,,,,
548,PT11M14.00S,2024-02-26T01:55:24.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631096,93.64323258869908,52.69607843137255,1610612760,83,91,2024-02-26T01:55:39Z,5400000,False,13.0,7.0,1,right,C. Holmgren putback Layup (14 PTS),[1631096],1610612760.0,OKC,putback,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.53,Made,,,,,,,,14.0,,,,,,,,,,
549,PT10M53.00S,2024-02-26T01:55:44.1Z,4,REGULAR,2pt,Jump Shot,[],201145,5.863994743758213,31.127450980392158,1610612745,85,91,2024-02-26T01:55:50Z,5410000,False,94.0,3.0,1,left,J. Green 9' turnaround fadeaway Jump Shot (2 PTS) (J. Smith Jr. 4 AST),"[201145, 1631095]",1610612745.0,HOU,turnaround fadeaway,,,Green,J. Green,,,,,Mid-Range,8-16 Right,9.44,Made,,,,,,,,2.0,J. Smith Jr.,1631095.0,4.0,,,,,,,
551,PT10M41.00S,2024-02-26T01:55:56.7Z,4,REGULAR,3pt,Jump Shot,[],1631096,70.90998685939553,77.94117647058823,1610612760,85,94,2024-02-26T01:56:01Z,5430000,False,140.0,221.0,1,right,C. Holmgren 26' 3PT  (17 PTS) (J. Williams 5 AST),"[1631096, 1631114]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,26.14,Made,,,,,,,,17.0,J. Williams,1631114.0,5.0,,,,,,,
553,PT10M25.00S,2024-02-26T01:56:12.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641715,7.966491458607096,59.068627450980394,1610612745,85,94,2024-02-26T02:10:47Z,5450000,False,-45.0,22.0,1,left,MISS C. Whitmore driving floating bank Shot,[1641715],1610612745.0,HOU,driving floating bank,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,5.05,Missed,,,,,,,,,,,,,,,,,,
554,PT10M23.00S,2024-02-26T01:56:14.8Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,85,94,2024-02-26T01:56:21Z,5460000,False,,,0,,J. Giddey REBOUND (Off:2 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,553.0,7.0,5.0,2.0,,,,,,,,,,,,,,
555,PT10M19.00S,2024-02-26T01:56:19.8Z,4,REGULAR,turnover,lost ball,[],202330,,,1610612760,85,94,2024-02-26T01:59:02Z,5470000,False,,,0,,G. Hayward lost ball TURNOVER (1 TO),"[202330, 1641715]",1610612760.0,OKC,,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Whitmore,1641715.0
556,PT10M19.00S,2024-02-26T01:56:19.8Z,4,REGULAR,steal,,[],1641715,,,1610612745,85,94,2024-02-26T01:56:22Z,5480000,False,,,0,,C. Whitmore STEAL (1 STL),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
557,PT10M13.00S,2024-02-26T01:56:25.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641715,12.040078843626807,49.754901960784316,1610612745,85,94,2024-02-26T01:56:41Z,5490000,False,1.0,61.0,1,left,MISS C. Whitmore 6' running Layup - blocked,"[1641715, 1641717]",1610612745.0,HOU,running,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,6.07,Missed,,,,,,Wallace,1641717.0,,,,,,,,,,,
558,PT10M13.00S,2024-02-26T01:56:25.2Z,4,REGULAR,block,,[],1641717,,,1610612745,85,94,2024-02-26T01:56:28Z,5500000,False,,,0,,C. Wallace BLOCK (2 BLK),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
559,PT10M13.00S,2024-02-26T01:56:25.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,85,94,2024-02-26T01:56:41Z,5510000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,557.0,,,,,,,,,,,,,,,,,
561,PT10M13.00S,2024-02-26T01:56:35.6Z,4,REGULAR,substitution,out,[],1641708,,,1610612745,85,94,2024-02-26T01:56:41Z,5530000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT10M13.00S,2024-02-26T01:56:35.6Z,4,REGULAR,substitution,out,[],1641715,,,1610612745,85,94,2024-02-26T01:56:41Z,5540000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT10M13.00S,2024-02-26T01:56:35.6Z,4,REGULAR,substitution,in,[],1630224,,,1610612745,85,94,2024-02-26T01:56:41Z,5550000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT10M13.00S,2024-02-26T01:56:35.6Z,4,REGULAR,substitution,in,[],1628415,,,1610612745,85,94,2024-02-26T01:56:41Z,5560000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT10M07.00S,2024-02-26T01:56:59.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631095,6.389618922470433,61.029411764705884,1610612745,85,94,2024-02-26T01:57:11Z,5570000,False,-55.0,8.0,1,left,MISS J. Smith Jr. driving Layup - blocked,"[1631095, 1630581]",1610612745.0,HOU,driving,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.56,Missed,,,,,,Giddey,1630581.0,,,,,,,,,,,
710,PT10M07.00S,2024-02-26T01:56:59.7Z,4,REGULAR,block,,[],1630581,,,1610612745,85,94,2024-02-26T02:30:07Z,5580000,False,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
567,PT10M05.00S,2024-02-26T01:57:01.7Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,85,94,2024-02-26T01:57:23Z,5590000,False,,,0,,J. Giddey REBOUND (Off:2 Def:6),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,565.0,8.0,6.0,2.0,,,,,,,,,,,,,,
568,PT10M01.00S,2024-02-26T01:57:06.2Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630581,92.85479632063075,46.568627450980394,1610612760,85,94,2024-02-26T02:13:45Z,5600000,False,-17.0,15.0,1,right,MISS J. Giddey driving floating bank Shot,[1630581],1610612760.0,OKC,driving floating bank,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,,,,,,,
569,PT10M01.00S,2024-02-26T01:57:06.2Z,4,REGULAR,rebound,offensive,[],1631096,,,1610612760,85,94,2024-02-26T01:57:17Z,5610000,False,,,0,,C. Holmgren REBOUND (Off:2 Def:6),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,568.0,8.0,6.0,2.0,,,,,,,,,,,,,,
