actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
84,PT05M36.00S,2024-01-21T01:23:38.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629012,88.64980289093299,48.529411764705884,1610612762,16,15,2024-01-21T01:28:21Z,840000,False,-7.0,54.0,1,right,C. Sexton floating Jump Shot (6 PTS),[1629012],1610612762.0,UTA,floating,,,,,,In The Paint (Non-RA),0-8 Center,5.47,Made,Sexton,C. Sexton,,,,,6.0,,,,,,,,,,,,,,
85,PT05M26.00S,2024-01-21T01:23:48.2Z,1,REGULAR,turnover,lost ball,[],1630224,,,1610612745,16,15,2024-01-21T01:23:53Z,850000,False,,,0,,J. Green lost ball TURNOVER (1 TO),"[1630224, 1627739]",1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,,,Green,J. Green,,,,,,,,,1.0,Dunn,1627739.0,,,,,,,,
86,PT05M26.00S,2024-01-21T01:23:48.2Z,1,REGULAR,steal,,[],1627739,,,1610612762,16,15,2024-01-21T01:23:50Z,860000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Center,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,
87,PT05M22.00S,2024-01-21T01:23:51.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627739,92.59198423127464,50.98039215686274,1610612762,16,17,2024-01-21T01:23:59Z,870000,False,5.0,17.0,1,right,K. Dunn running DUNK (2 PTS),[1627739],1610612762.0,UTA,running,,,,,,Restricted Area,0-8 Center,1.78,Made,Dunn,K. Dunn,,,,,2.0,,,,,,,,,,,,,,
88,PT04M58.00S,2024-01-21T01:24:16.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631095,8.229303547963205,42.8921568627451,1610612745,16,17,2024-01-21T01:24:24Z,880000,False,36.0,25.0,1,left,MISS J. Smith Jr. driving Layup,[1631095],1610612745.0,HOU,driving,,,,,,Restricted Area,0-8 Center,4.34,Missed,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,
90,PT04M57.00S,2024-01-21T01:24:17.7Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,16,17,2024-01-21T01:24:17Z,890000,False,,,0,,A. Sengun REBOUND (Off:2 Def:2),[1630578],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,Sengun,A. Sengun,88.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
91,PT04M55.00S,2024-01-21T01:24:19.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630578,6.1268068331143235,53.18627450980392,1610612745,18,17,2024-01-21T01:24:30Z,900000,False,-16.0,5.0,1,left,A. Sengun Hook (6 PTS),[1630578],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,1.67,Made,Sengun,A. Sengun,,,,,6.0,,,,,,,,,,,,,,
92,PT04M39.00S,2024-01-21T01:24:35.7Z,1,REGULAR,3pt,Jump Shot,[],1628374,88.64980289093299,95.09803921568627,1610612762,18,17,2024-01-21T01:24:41Z,910000,False,225.0,54.0,1,right,MISS L. Markkanen 3PT,[1628374],1610612762.0,UTA,,,,,,,Right Corner 3,24+ Right,23.19,Missed,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,
93,PT04M34.00S,2024-01-21T01:24:40.7Z,1,REGULAR,rebound,offensive,[],1627739,,,1610612762,18,17,2024-01-21T01:24:41Z,920000,False,,,0,,K. Dunn REBOUND (Off:1 Def:1),[1627739],1610612762.0,UTA,,,,,,,Right Corner 3,24+ Right,,,Dunn,K. Dunn,92.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
94,PT04M27.00S,2024-01-21T01:24:47.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627739,73.9323258869908,84.06862745098039,1610612762,18,17,2024-01-21T01:24:54Z,930000,False,170.0,193.0,1,right,MISS K. Dunn 25' 3PT,[1627739],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Right Center,25.7,Missed,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,
95,PT04M25.00S,2024-01-21T01:24:49.2Z,1,REGULAR,rebound,offensive,[],1629012,,,1610612762,18,17,2024-01-21T01:24:54Z,940000,False,,,0,,C. Sexton REBOUND (Off:2 Def:0),[1629012],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Right Center,,,Sexton,C. Sexton,94.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
96,PT04M22.00S,2024-01-21T01:24:52.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629012,89.43823915900131,50.73529411764706,1610612762,18,17,2024-01-21T01:25:51Z,950000,False,4.0,47.0,1,right,MISS C. Sexton floating Shot,[1629012],1610612762.0,UTA,floating,,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,
97,PT04M22.00S,2024-01-21T01:24:52.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,18,17,2024-01-21T01:24:57Z,960000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,96.0,,,,,,,,,,,,,,,,,,
99,PT04M21.00S,2024-01-21T01:24:59.1Z,1,REGULAR,substitution,out,[],1628415,,,1610612762,18,17,2024-01-21T01:25:13Z,980000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,,,,,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
100,PT04M21.00S,2024-01-21T01:24:59.1Z,1,REGULAR,substitution,out,[],1629012,,,1610612762,18,17,2024-01-21T01:25:13Z,990000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,,,,,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,
101,PT04M21.00S,2024-01-21T01:24:59.1Z,1,REGULAR,substitution,out,[],1627739,,,1610612762,18,17,2024-01-21T01:25:13Z,1000000,False,,,0,,SUB out: K. Dunn,[1627739],1610612762.0,UTA,,,,,,,,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,
102,PT04M21.00S,2024-01-21T01:24:59.1Z,1,REGULAR,substitution,in,[],1630256,,,1610612762,18,17,2024-01-21T01:25:13Z,1010000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,
103,PT04M21.00S,2024-01-21T01:24:59.1Z,1,REGULAR,substitution,in,[],203903,,,1610612762,18,17,2024-01-21T01:25:13Z,1020000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,,,,,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,
104,PT04M21.00S,2024-01-21T01:24:59.1Z,1,REGULAR,substitution,in,[],1641718,,,1610612762,18,17,2024-01-21T01:25:13Z,1030000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,,,,,,,,George,K. George,,,,,,,,,,,,,,,,,,,
105,PT04M14.00S,2024-01-21T01:25:27.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628374,82.86793692509855,44.85294117647059,1610612762,18,19,2024-01-21T01:30:49Z,1040000,False,-26.0,109.0,1,right,L. Markkanen 11' driving floating Jump Shot (5 PTS) (W. Kessler 1 AST),"[1628374, 1631117]",1610612762.0,UTA,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,11.15,Made,Markkanen,L. Markkanen,,,,,5.0,W. Kessler,1631117.0,1.0,,,,,,,,,,,
107,PT04M01.00S,2024-01-21T01:25:41.1Z,1,REGULAR,3pt,Jump Shot,[],1630578,33.065045992115635,42.15686274509804,1610612745,21,19,2024-01-21T01:25:46Z,1060000,False,39.0,258.0,1,left,A. Sengun 26' 3PT  (9 PTS) (J. Tate 1 AST),"[1630578, 1630256]",1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,26.13,Made,Sengun,A. Sengun,,,,,9.0,J. Tate,1630256.0,1.0,,,,,,,,,,,
109,PT03M42.00S,2024-01-21T01:26:00.5Z,1,REGULAR,2pt,Jump Shot,[],203903,90.62089356110381,67.64705882352942,1610612762,21,21,2024-01-21T01:26:05Z,1080000,False,88.0,36.0,1,right,J. Clarkson 9' pullup Jump Shot (2 PTS),[203903],1610612762.0,UTA,pullup,,,,,,Mid-Range,8-16 Right,9.52,Made,Clarkson,J. Clarkson,,,,,2.0,,,,,,,,,,,,,,
110,PT03M30.00S,2024-01-21T01:26:11.6Z,1,REGULAR,3pt,Jump Shot,[],1627832,22.946780551905388,8.088235294117647,1610612745,21,21,2024-01-21T01:26:19Z,1090000,False,210.0,163.0,1,left,MISS F. VanVleet 26' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,,,,Above the Break 3,24+ Right Center,26.56,Missed,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,
111,PT03M27.00S,2024-01-21T01:26:14.6Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,21,21,2024-01-21T01:26:19Z,1100000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Right Center,,,Clarkson,J. Clarkson,110.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
112,PT03M16.00S,2024-01-21T01:26:25.5Z,1,REGULAR,turnover,lost ball,[],1628374,,,1610612762,21,21,2024-01-21T01:26:30Z,1110000,False,,,0,,L. Markkanen lost ball TURNOVER (1 TO),"[1628374, 1631095]",1610612762.0,UTA,,,,,,,In The Paint (Non-RA),8-16 Center,,,Markkanen,L. Markkanen,,,,,,,,,1.0,Smith Jr.,1631095.0,,,,,,,,
113,PT03M16.00S,2024-01-21T01:26:25.5Z,1,REGULAR,steal,,[],1631095,,,1610612745,21,21,2024-01-21T01:26:28Z,1120000,False,,,0,,J. Smith Jr. STEAL (1 STL),[1631095],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Center,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,
114,PT03M11.00S,2024-01-21T01:26:31.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631095,8.360709592641262,47.30392156862745,1610612745,23,21,2024-01-21T01:26:38Z,1130000,False,13.0,26.0,1,left,J. Smith Jr. running Layup (3 PTS) (F. VanVleet 2 AST),"[1631095, 1627832]",1610612745.0,HOU,running,,,,,,Restricted Area,0-8 Center,2.94,Made,Smith Jr.,J. Smith Jr.,,,,,3.0,F. VanVleet,1627832.0,2.0,,,,,,,,,,,
116,PT03M09.00S,2024-01-21T01:26:37.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,23,21,2024-01-21T01:26:37Z,1150000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M09.00S,2024-01-21T01:29:01.2Z,1,REGULAR,substitution,out,[],1630224,,,1610612762,23,21,2024-01-21T01:29:24Z,1160000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
118,PT03M09.00S,2024-01-21T01:29:01.2Z,1,REGULAR,substitution,out,[],1631095,,,1610612762,23,21,2024-01-21T01:29:24Z,1170000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,,,,,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,
119,PT03M09.00S,2024-01-21T01:29:01.2Z,1,REGULAR,substitution,out,[],1631323,,,1610612762,23,21,2024-01-21T01:29:24Z,1180000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612762.0,UTA,,,,,,,,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,
120,PT03M09.00S,2024-01-21T01:29:01.2Z,1,REGULAR,substitution,out,[],1628374,,,1610612762,23,21,2024-01-21T01:29:24Z,1190000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,,,,,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,
121,PT03M09.00S,2024-01-21T01:29:01.2Z,1,REGULAR,substitution,in,[],1641708,,,1610612762,23,21,2024-01-21T01:29:24Z,1200000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,,,,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,
122,PT03M09.00S,2024-01-21T01:29:01.2Z,1,REGULAR,substitution,in,[],1628415,,,1610612762,23,21,2024-01-21T01:29:24Z,1210000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,,,,,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
123,PT03M09.00S,2024-01-21T01:29:01.2Z,1,REGULAR,substitution,in,[],1630534,,,1610612762,23,21,2024-01-21T01:29:24Z,1220000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,,,,,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,
124,PT03M09.00S,2024-01-21T01:29:01.2Z,1,REGULAR,substitution,in,[],203482,,,1610612762,23,21,2024-01-21T01:29:24Z,1230000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,,,,,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,
125,PT02M55.00S,2024-01-21T01:29:46.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,89.96386333771353,44.11764705882353,1610612762,23,21,2024-01-21T01:33:39Z,1240000,False,-29.0,42.0,1,right,MISS W. Kessler Layup - blocked,"[1631117, 1627832]",1610612762.0,UTA,,,,,,,In The Paint (Non-RA),0-8 Center,5.11,Missed,Kessler,W. Kessler,,,,,,,,,,,,,,,,,VanVleet,1627832.0,
126,PT02M55.00S,2024-01-21T01:29:46.3Z,1,REGULAR,block,,[],1627832,,,1610612762,23,21,2024-01-21T01:29:48Z,1250000,False,,,0,,F. VanVleet BLOCK (1 BLK),[1627832],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,
127,PT02M52.00S,2024-01-21T01:29:49.3Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612745,23,21,2024-01-21T01:29:53Z,1260000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,VanVleet,F. VanVleet,125.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
128,PT02M47.00S,2024-01-21T01:29:55.2Z,1,REGULAR,3pt,Jump Shot,[],1641708,9.937582128777924,2.696078431372549,1610612745,23,21,2024-01-21T01:34:50Z,1270000,False,237.0,41.0,1,left,MISS A. Thompson 24' 3PT,[1641708],1610612745.0,HOU,,,,,,,Right Corner 3,24+ Right,24.0,Missed,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,
129,PT02M44.00S,2024-01-21T01:29:58.2Z,1,REGULAR,rebound,offensive,[],1630256,,,1610612745,23,21,2024-01-21T01:34:50Z,1280000,False,,,0,,J. Tate REBOUND (Off:1 Def:0),[1630256],1610612745.0,HOU,,,,,,,Right Corner 3,24+ Right,,,Tate,J. Tate,128.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
130,PT02M41.00S,2024-01-21T01:30:00.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,30.962549277266753,71.07843137254902,1610612745,26,21,2024-01-21T01:30:09Z,1290000,False,-105.0,239.0,1,left,F. VanVleet 26' 3PT  (5 PTS) (J. Tate 2 AST),"[1627832, 1630256]",1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,26.08,Made,VanVleet,F. VanVleet,,,,,5.0,J. Tate,1630256.0,2.0,,,,,,,,,,,
132,PT02M24.00S,2024-01-21T01:30:18.1Z,1,REGULAR,3pt,Jump Shot,[],1641718,66.04796320630749,40.931372549019606,1610612762,26,24,2024-01-21T01:30:23Z,1310000,False,-45.0,267.0,1,right,K. George 27' 3PT  (3 PTS) (K. Olynyk 1 AST),"[1641718, 203482]",1610612762.0,UTA,,,,,,,Above the Break 3,24+ Center,27.04,Made,George,K. George,,,,,3.0,K. Olynyk,203482.0,1.0,,,,,,,,,,,
134,PT02M04.00S,2024-01-21T01:30:37.5Z,1,REGULAR,2pt,Jump Shot,[],1627832,24.392247043363994,53.18627450980392,1610612745,26,24,2024-01-21T01:30:45Z,1330000,False,-16.0,177.0,1,left,MISS F. VanVleet 17' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,,,,Mid-Range,16-24 Center,17.75,Missed,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,
135,PT02M03.00S,2024-01-21T01:30:38.5Z,1,REGULAR,rebound,defensive,[],203482,,,1610612762,26,24,2024-01-21T01:30:45Z,1340000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612762.0,UTA,,,,,,,Mid-Range,16-24 Center,,,Olynyk,K. Olynyk,134.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
136,PT01M57.00S,2024-01-21T01:30:44.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203903,67.36202365308804,36.029411764705884,1610612762,26,24,2024-01-21T01:37:34Z,1350000,False,-70.0,254.0,1,right,MISS J. Clarkson 26' running pullup 3PT,[203903],1610612762.0,UTA,running pullup,,,,,,Above the Break 3,24+ Center,26.37,Missed,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,
137,PT01M55.00S,2024-01-21T01:30:46.5Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612745,26,24,2024-01-21T01:30:55Z,1360000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:3),[1627832],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,,,VanVleet,F. VanVleet,136.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
138,PT01M33.00S,2024-01-21T01:31:09.7Z,1,REGULAR,3pt,Jump Shot,[],1628415,30.436925098554536,25.0,1610612745,26,24,2024-01-21T01:31:15Z,1370000,False,125.0,234.0,1,left,MISS D. Brooks 26' 3PT,[1628415],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,26.49,Missed,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
139,PT01M29.00S,2024-01-21T01:31:13.7Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,26,24,2024-01-21T01:31:15Z,1380000,False,,,0,,A. Sengun REBOUND (Off:3 Def:2),[1630578],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,Sengun,A. Sengun,138.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
140,PT01M28.00S,2024-01-21T01:31:14.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,8.360709592641262,50.73529411764706,1610612745,26,24,2024-01-21T01:32:26Z,1390000,False,-4.0,26.0,1,left,MISS A. Sengun putback Layup,[1630578],1610612745.0,HOU,putback,,,,,,Restricted Area,0-8 Center,2.64,Missed,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,
141,PT01M25.00S,2024-01-21T01:31:17.8Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,26,24,2024-01-21T01:31:21Z,1400000,False,,,0,,A. Sengun REBOUND (Off:4 Def:2),[1630578],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,Sengun,A. Sengun,140.0,6.0,2.0,4.0,,,,,,,,,,,,,,,
142,PT01M25.00S,2024-01-21T01:31:17.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,7.966491458607096,49.754901960784316,1610612745,26,24,2024-01-21T01:31:25Z,1410000,False,1.0,22.0,1,left,MISS A. Sengun tip Layup,[1630578],1610612745.0,HOU,tip,,,,,,Restricted Area,0-8 Center,2.24,Missed,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,
143,PT01M25.00S,2024-01-21T01:31:17.1Z,1,REGULAR,rebound,offensive,[],1630256,,,1610612745,26,24,2024-01-21T01:31:25Z,1420000,False,,,0,,J. Tate REBOUND (Off:2 Def:0),[1630256],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,Tate,J. Tate,142.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
144,PT01M20.00S,2024-01-21T01:31:22.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630256,5.590000152587891,50.0,1610612745,28,24,2024-01-21T01:32:16Z,1430000,False,0.0,0.0,1,left,J. Tate tip Layup (2 PTS),[1630256],1610612745.0,HOU,tip,,,,,,Restricted Area,0-8 Center,0.0,Made,Tate,J. Tate,,,,,2.0,,,,,,,,,,,,,,
145,PT01M08.00S,2024-01-21T01:31:34.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,92.06636005256242,58.57843137254902,1610612762,28,24,2024-01-21T01:31:41Z,1440000,False,43.0,22.0,1,right,MISS J. Clarkson turnaround Shot,[203903],1610612762.0,UTA,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,4.83,Missed,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,
146,PT01M06.00S,2024-01-21T01:31:36.0Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,28,24,2024-01-21T01:31:36Z,1450000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641708],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,Thompson,A. Thompson,145.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
147,PT00M59.40S,2024-01-21T01:31:43.2Z,1,REGULAR,2pt,Jump Shot,[],1628415,16.770696452036795,31.127450980392158,1610612745,28,24,2024-01-21T01:40:19Z,1460000,False,94.0,105.0,1,left,MISS D. Brooks 14' step back Shot,[1628415],1610612745.0,HOU,step back,,,,,,Mid-Range,8-16 Right,14.13,Missed,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
148,PT00M57.50S,2024-01-21T01:31:45.1Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,28,24,2024-01-21T01:40:19Z,1470000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1641718],1610612762.0,UTA,,,,,,,Mid-Range,8-16 Right,,,George,K. George,147.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
149,PT00M53.00S,2024-01-21T01:31:52.7Z,1,REGULAR,foul,personal,[],1628415,,,1610612762,28,24,2024-01-21T01:32:03Z,1480000,False,,,0,,D. Brooks personal FOUL (2 PF),"[1628415, 203903]",1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Center,,,Brooks,D. Brooks,,,,,,,,,,,,202901.0,2.0,0.0,Clarkson,203903.0,,,
151,PT00M53.00S,2024-01-21T01:32:00.0Z,1,REGULAR,substitution,out,[],1630578,,,1610612762,28,24,2024-01-21T01:32:17Z,1500000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,
152,PT00M53.00S,2024-01-21T01:32:00.0Z,1,REGULAR,substitution,out,[],1628415,,,1610612762,28,24,2024-01-21T01:32:17Z,1510000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,,,,,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
153,PT00M53.00S,2024-01-21T01:32:00.0Z,1,REGULAR,substitution,in,[],1641715,,,1610612762,28,24,2024-01-21T01:32:17Z,1520000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,,,,,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,
154,PT00M53.00S,2024-01-21T01:32:00.0Z,1,REGULAR,substitution,in,[],201145,,,1610612762,28,24,2024-01-21T01:32:17Z,1530000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
155,PT00M40.60S,2024-01-21T01:32:34.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,88.64980289093299,65.68627450980392,1610612762,28,24,2024-01-21T01:41:33Z,1540000,False,78.0,54.0,1,right,MISS K. George 9' driving floating Shot - blocked,"[1641718, 1641715]",1610612762.0,UTA,driving floating,,,,,,In The Paint (Non-RA),8-16 Right,9.53,Missed,George,K. George,,,,,,,,,,,,,,,,,Whitmore,1641715.0,
156,PT00M40.60S,2024-01-21T01:32:34.1Z,1,REGULAR,block,,[],1641715,,,1610612762,28,24,2024-01-21T01:32:36Z,1550000,False,,,0,,C. Whitmore BLOCK (1 BLK),[1641715],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Right,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,
157,PT00M37.60S,2024-01-21T01:32:37.1Z,1,REGULAR,rebound,defensive,[],1641715,,,1610612745,28,24,2024-01-21T01:32:39Z,1560000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:1),[1641715],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Right,,,Whitmore,C. Whitmore,155.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
158,PT00M35.90S,2024-01-21T01:32:38.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641715,8.229303547963205,45.09803921568628,1610612745,28,24,2024-01-21T01:42:24Z,1570000,False,25.0,25.0,1,left,MISS C. Whitmore running Layup,[1641715],1610612745.0,HOU,running,,,,,,Restricted Area,0-8 Center,3.49,Missed,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,
159,PT00M35.90S,2024-01-21T01:32:38.8Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,28,24,2024-01-21T01:32:56Z,1580000,False,,,0,,A. Thompson REBOUND (Off:1 Def:1),[1641708],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,Thompson,A. Thompson,158.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
170,PT00M34.90S,2024-01-21T01:32:42.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641708,7.046649145860711,48.28431372549019,1610612745,28,24,2024-01-21T01:35:17Z,1585000,False,9.0,14.0,1,left,MISS A. Thompson tip Layup,[1641708],1610612745.0,HOU,tip,,,,,,Restricted Area,0-8 Center,1.62,Missed,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,
171,PT00M34.20S,2024-01-21T01:32:43.3Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,28,24,2024-01-21T01:35:17Z,1587500,False,,,0,,A. Thompson REBOUND (Off:2 Def:1),[1641708],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,Thompson,A. Thompson,170.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
