actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
172,PT11M45.00S,2023-11-11T01:41:20.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,12.171484888304862,60.78431372549019,1610612745,26,31,2023-11-11T01:41:59Z,1690000,False,-54.0,62.0,1,left,MISS D. Brooks 8' Jump Shot,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,,,,8.21,,,,,,,,,
173,PT11M43.00S,2023-11-11T01:41:22.7Z,2,REGULAR,rebound,defensive,[],1641722,,,1610612740,26,31,2023-11-11T01:41:22Z,1700000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:4),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,172.0,4.0,4.0,0.0,,,,,,,,,,
176,PT11M26.00S,2023-11-11T01:41:39.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.11760840998686,43.872549019607845,1610612740,26,31,2023-11-11T01:42:04Z,1710000,False,-31.0,12.0,1,right,MISS Z. Williamson Layup,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.29,,,,,,,,,
177,PT11M25.00S,2023-11-11T01:41:40.4Z,2,REGULAR,rebound,offensive,[],1629627,,,1610612740,26,31,2023-11-11T01:42:04Z,1720000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:0),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,176.0,2.0,0.0,2.0,,,,,,,,,,
178,PT11M24.00S,2023-11-11T01:41:48.6Z,2,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612740,26,31,2023-11-11T01:42:05Z,1730000,False,,,0,,J. Smith Jr. shooting personal FOUL (1 PF) (Williamson 2 FT),"[1631095, 1629627]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,1627541.0,1.0,0.0,Williamson,1629627.0,,,,,,,,,,,,,,,
180,PT11M24.00S,2023-11-11T01:42:07.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629627,,,1610612740,26,32,2023-11-11T01:42:07Z,1750000,False,,,0,,Z. Williamson Free Throw 1 of 2 (15 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,Made,,,,,,15.0,,,,,,,,
181,PT11M24.00S,2023-11-11T01:42:22.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629627,,,1610612740,26,33,2023-11-11T01:42:22Z,1760000,False,,,0,,Z. Williamson Free Throw 2 of 2 (16 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,Made,,,,,,16.0,,,,,,,,
182,PT11M03.00S,2023-11-11T01:42:43.5Z,2,REGULAR,2pt,Jump Shot,[],1628415,10.5946123521682,68.87254901960785,1610612745,26,33,2023-11-11T01:42:52Z,1770000,False,-94.0,47.0,1,left,MISS D. Brooks 10' driving floating Shot,[1628415],1610612745.0,HOU,driving floating,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,10.55,,,,,,,,,
183,PT11M01.00S,2023-11-11T01:42:45.6Z,2,REGULAR,rebound,defensive,[],1630346,,,1610612740,26,33,2023-11-11T01:42:45Z,1780000,False,,,0,,M. Ryan REBOUND (Off:0 Def:2),[1630346],1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,Mid-Range,8-16 Left,,,,,,,182.0,2.0,2.0,0.0,,,,,,,,,,
184,PT10M50.00S,2023-11-11T01:42:56.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631220,92.06636005256242,54.90196078431373,1610612740,26,33,2023-11-11T01:44:53Z,1790000,False,25.0,22.0,1,right,MISS D. Seabron driving floating bank Shot,[1631220],1610612740.0,NOP,driving floating bank,,,Seabron,D. Seabron,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.3,,,,,,,,,
185,PT10M48.00S,2023-11-11T01:42:58.6Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,26,33,2023-11-11T01:43:01Z,1800000,False,,,0,,T. Eason REBOUND (Off:0 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,184.0,1.0,1.0,0.0,,,,,,,,,,
186,PT10M39.00S,2023-11-11T01:43:08.7Z,2,REGULAR,turnover,lost ball,[],1631095,,,1610612745,26,33,2023-11-11T01:43:18Z,1810000,False,,,0,,J. Smith Jr. lost ball TURNOVER (1 TO),"[1631095, 1631220]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Seabron,1631220.0
187,PT10M39.00S,2023-11-11T01:43:08.7Z,2,REGULAR,steal,,[],1631220,,,1610612740,26,33,2023-11-11T01:43:10Z,1820000,False,,,0,,D. Seabron STEAL (1 STL),[1631220],1610612740.0,NOP,,,,Seabron,D. Seabron,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
188,PT10M34.00S,2023-11-11T01:43:13.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631220,92.9862023653088,49.01960784313725,1610612740,26,33,2023-11-11T01:43:23Z,1830000,False,-5.0,13.0,1,right,MISS D. Seabron running Layup - blocked,"[1631220, 1631106]",1610612740.0,NOP,running,,,Seabron,D. Seabron,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,1.43,,,,,Eason,1631106.0,,,
189,PT10M34.00S,2023-11-11T01:43:13.0Z,2,REGULAR,block,,[],1631106,,,1610612740,26,33,2023-11-11T01:43:15Z,1840000,False,,,0,,T. Eason BLOCK (1 BLK),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
190,PT10M32.00S,2023-11-11T01:43:15.0Z,2,REGULAR,rebound,defensive,[],1629111,,,1610612745,26,33,2023-11-11T01:43:23Z,1850000,False,,,0,,J. Landale REBOUND (Off:1 Def:2),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,,,188.0,3.0,2.0,1.0,,,,,,,,,,
191,PT10M29.00S,2023-11-11T01:43:17.8Z,2,REGULAR,turnover,lost ball,[],1631095,,,1610612745,26,33,2023-11-11T01:43:26Z,1860000,False,,,0,,J. Smith Jr. lost ball TURNOVER (2 TO),"[1631095, 1641722]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Hawkins,1641722.0
192,PT10M29.00S,2023-11-11T01:43:17.8Z,2,REGULAR,steal,,[],1641722,,,1610612740,26,33,2023-11-11T01:43:20Z,1870000,False,,,0,,J. Hawkins STEAL (1 STL),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
193,PT10M16.00S,2023-11-11T01:43:31.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629627,92.19776609724047,54.166666666666664,1610612740,26,33,2023-11-11T01:43:38Z,1880000,False,21.0,21.0,1,right,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.94,,,,,,,,,
194,PT10M14.00S,2023-11-11T01:43:33.0Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,26,33,2023-11-11T01:43:38Z,1890000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,193.0,3.0,2.0,1.0,,,,,,,,,,
195,PT10M12.00S,2023-11-11T01:43:35.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631106,6.915243101182654,48.28431372549019,1610612745,28,33,2023-11-11T01:43:45Z,1900000,False,9.0,13.0,1,left,T. Eason running DUNK (2 PTS) (J. Smith Jr. 1 AST),"[1631106, 1631095]",1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,1.52,2.0,J. Smith Jr.,1631095.0,1.0,,,,,
197,PT09M55.00S,2023-11-11T01:43:51.3Z,2,REGULAR,3pt,Jump Shot,[],1641722,91.01511169513797,94.11764705882352,1610612740,28,33,2023-11-11T01:43:56Z,1920000,False,221.0,32.0,1,right,MISS J. Hawkins 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,22.29,,,,,,,,,
198,PT09M53.00S,2023-11-11T01:43:53.3Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,28,33,2023-11-11T01:43:56Z,1930000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,,,,197.0,4.0,3.0,1.0,,,,,,,,,,
199,PT09M47.00S,2023-11-11T01:43:59.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,29.911300919842315,19.607843137254903,1610612745,31,33,2023-11-11T01:44:21Z,1940000,False,152.0,229.0,1,left,F. VanVleet 27' 3PT pullup (6 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,,,,27.46,6.0,,,,,,,,
200,PT09M47.00S,2023-11-11T01:44:06.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,31,33,2023-11-11T01:44:06Z,1950000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M47.00S,2023-11-11T01:46:16.2Z,2,REGULAR,substitution,out,[],1629111,,,1610612740,31,33,2023-11-11T01:46:55Z,1960000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M47.00S,2023-11-11T01:46:16.2Z,2,REGULAR,substitution,out,[],1631106,,,1610612740,31,33,2023-11-11T01:46:55Z,1970000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M47.00S,2023-11-11T01:46:16.2Z,2,REGULAR,substitution,in,[],1630256,,,1610612740,31,33,2023-11-11T01:46:55Z,1980000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M47.00S,2023-11-11T01:46:16.2Z,2,REGULAR,substitution,in,[],201145,,,1610612740,31,33,2023-11-11T01:46:55Z,1990000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M28.00S,2023-11-11T01:47:21.8Z,2,REGULAR,turnover,bad pass,[],1629627,,,1610612740,31,33,2023-11-11T01:47:25Z,2000000,False,,,0,,Z. Williamson bad pass TURNOVER (2 TO),"[1629627, 1627832]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,2.0,VanVleet,1627832.0
206,PT09M28.00S,2023-11-11T01:47:21.8Z,2,REGULAR,steal,,[],1627832,,,1610612745,31,33,2023-11-11T01:47:23Z,2010000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
207,PT09M17.00S,2023-11-11T01:47:31.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628415,12.302890932982917,38.23529411764706,1610612745,33,33,2023-11-11T01:47:37Z,2020000,False,59.0,63.0,1,left,D. Brooks 8' driving finger roll Layup (2 PTS),[1628415],1610612745.0,HOU,driving finger roll,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,,,,,8.62,2.0,,,,,,,,
208,PT08M53.00S,2023-11-11T01:47:56.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631220,93.24901445466492,51.71568627450981,1610612740,33,33,2023-11-11T01:48:00Z,2030000,False,9.0,11.0,1,right,MISS D. Seabron driving Layup,[1631220],1610612740.0,NOP,driving,,,Seabron,D. Seabron,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,1.4,,,,,,,,,
209,PT08M52.00S,2023-11-11T01:47:57.3Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612745,33,33,2023-11-11T01:48:00Z,2040000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,208.0,1.0,1.0,0.0,,,,,,,,,,
210,PT08M49.00S,2023-11-11T01:48:03.9Z,2,REGULAR,foul,personal,['2freethrow'],1641722,,,1610612745,33,33,2023-11-11T01:48:18Z,2050000,False,,,0,,J. Hawkins shooting personal FOUL (2 PF) (Brooks 2 FT),"[1641722, 1628415]",1610612740.0,NOP,shooting,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Right,204059.0,2.0,0.0,Brooks,1628415.0,,,,,,,,,,,,,,,
212,PT08M49.00S,2023-11-11T01:48:28.5Z,2,REGULAR,freethrow,1 of 2,[],1628415,,,1610612745,34,33,2023-11-11T01:48:28Z,2070000,False,,,0,,D. Brooks Free Throw 1 of 2 (3 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,Made,,,,,,3.0,,,,,,,,
214,PT08M49.00S,2023-11-11T01:48:31.3Z,2,REGULAR,substitution,out,[],1629627,,,1610612745,34,33,2023-11-11T01:48:37Z,2090000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M49.00S,2023-11-11T01:48:31.3Z,2,REGULAR,substitution,in,[],1630700,,,1610612745,34,33,2023-11-11T01:48:37Z,2100000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M49.00S,2023-11-11T01:48:31.3Z,2,REGULAR,substitution,in,[],1627742,,,1610612745,34,33,2023-11-11T01:48:37Z,2110000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M49.00S,2023-11-11T01:48:31.3Z,2,REGULAR,substitution,out,[],1630346,,,1610612745,34,33,2023-11-11T01:49:03Z,2115000,False,,,0,,SUB out: M. Ryan,[1630346],1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M49.00S,2023-11-11T01:48:59.1Z,2,REGULAR,freethrow,2 of 2,[],1628415,,,1610612745,35,33,2023-11-11T01:48:59Z,2120000,False,,,0,,D. Brooks Free Throw 2 of 2 (4 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,Made,,,,,,4.0,,,,,,,,
219,PT08M24.00S,2023-11-11T01:49:22.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641722,88.91261498028909,37.5,1610612740,35,33,2023-11-11T01:49:26Z,2130000,False,-62.0,52.0,1,right,MISS J. Hawkins 8' driving floating bank Shot,[1641722],1610612740.0,NOP,driving floating bank,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,,,,8.11,,,,,,,,,
220,PT08M22.00S,2023-11-11T01:49:24.2Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,35,33,2023-11-11T01:49:26Z,2140000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,219.0,5.0,4.0,1.0,,,,,,,,,,
221,PT08M18.00S,2023-11-11T01:49:28.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630256,9.017739816031538,58.333333333333336,1610612745,35,33,2023-11-11T01:49:33Z,2150000,False,-42.0,32.0,1,left,MISS J. Tate running Layup,[1630256],1610612745.0,HOU,running,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,5.27,,,,,,,,,
222,PT08M15.00S,2023-11-11T01:49:31.2Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,35,33,2023-11-11T01:49:33Z,2160000,False,,,0,,B. Ingram REBOUND (Off:0 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,221.0,2.0,2.0,0.0,,,,,,,,,,
223,PT08M10.00S,2023-11-11T01:49:39.0Z,2,REGULAR,foul,personal,[],1628415,,,1610612740,35,33,2023-11-11T01:49:57Z,2170000,False,,,0,,D. Brooks personal FOUL (3 PF),"[1628415, 1627742]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left Center,1627541.0,3.0,0.0,Ingram,1627742.0,,,,,,,,,,,,,,,
225,PT08M10.00S,2023-11-11T01:49:56.5Z,2,REGULAR,substitution,out,[],1628415,,,1610612740,35,33,2023-11-11T01:50:00Z,2190000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M10.00S,2023-11-11T01:49:56.5Z,2,REGULAR,substitution,in,[],1630578,,,1610612740,35,33,2023-11-11T01:50:00Z,2200000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M10.00S,2023-11-11T01:50:05.4Z,2,REGULAR,substitution,out,[],1626204,,,1610612740,35,33,2023-11-11T01:50:10Z,2210000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M10.00S,2023-11-11T01:50:05.4Z,2,REGULAR,substitution,in,[],202685,,,1610612740,35,33,2023-11-11T01:50:10Z,2220000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M10.00S,2023-11-11T01:50:24.3Z,2,REGULAR,foul,technical,['1freethrow'],1628415,,,1610612740,35,33,2023-11-11T01:50:33Z,2230000,False,,,0,,D. Brooks technical FOUL (1 Tech),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,204059.0,3.0,1.0,,,,,,,,,,,,,,,,,
230,PT08M10.00S,2023-11-11T01:50:35.3Z,2,REGULAR,freethrow,1 of 1,[],1627742,,,1610612740,35,34,2023-11-11T01:50:35Z,2240000,False,,,0,,B. Ingram technical Free Throw 1 of 1 (9 PTS),[1627742],1610612740.0,NOP,technical,,,Ingram,B. Ingram,,,,,,,,,,,,Made,,,,,,9.0,,,,,,,,
231,PT07M55.00S,2023-11-11T01:51:03.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,81.68528252299606,36.76470588235294,1610612740,35,34,2023-11-11T01:52:00Z,2250000,False,-66.0,120.0,1,right,MISS B. Ingram 13' fadeaway Shot,[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,13.68,,,,,,,,,
232,PT07M53.00S,2023-11-11T01:51:05.4Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,35,34,2023-11-11T01:51:10Z,2260000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,231.0,4.0,3.0,1.0,,,,,,,,,,
233,PT07M52.00S,2023-11-11T01:51:06.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,84.31340341655716,46.07843137254902,1610612740,35,34,2023-11-11T01:51:27Z,2270000,False,-20.0,95.0,1,right,MISS J. Valanciunas 9' putback Layup,[202685],1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,9.7,,,,,,,,,
234,PT07M47.00S,2023-11-11T01:51:11.8Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,35,34,2023-11-11T01:51:27Z,2280000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,233.0,5.0,3.0,2.0,,,,,,,,,,
235,PT07M47.00S,2023-11-11T01:51:11.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,90.88370565045992,47.549019607843135,1610612740,35,36,2023-11-11T01:51:21Z,2290000,False,-12.0,33.0,1,right,J. Valanciunas tip Layup (9 PTS),[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,3.54,9.0,,,,,,,,
236,PT07M35.00S,2023-11-11T01:51:23.8Z,2,REGULAR,3pt,Jump Shot,[],1631095,6.783837056504599,97.30392156862744,1610612745,35,36,2023-11-11T01:51:37Z,2300000,False,-237.0,11.0,1,left,MISS J. Smith Jr. 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,23.68,,,,,,,,,
237,PT07M31.00S,2023-11-11T01:51:27.8Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,35,36,2023-11-11T01:51:37Z,2310000,False,,,0,,B. Ingram REBOUND (Off:0 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Left Corner 3,24+ Left,,,,,,,236.0,3.0,3.0,0.0,,,,,,,,,,
238,PT07M25.00S,2023-11-11T01:51:32.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627742,68.9388961892247,29.65686274509804,1610612740,35,36,2023-11-11T01:52:41Z,2320000,False,-102.0,239.0,1,right,MISS B. Ingram 26' pullup 3PT,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,26.02,,,,,,,,,
239,PT07M23.00S,2023-11-11T01:51:34.9Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,35,36,2023-11-11T01:51:41Z,2330000,False,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,238.0,2.0,1.0,1.0,,,,,,,,,,
240,PT07M13.00S,2023-11-11T01:51:45.1Z,2,REGULAR,3pt,Jump Shot,[],1630578,32.933639947437584,47.794117647058826,1610612745,35,36,2023-11-11T01:51:54Z,2340000,False,11.0,257.0,1,left,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.73,,,,,,,,,
241,PT07M11.00S,2023-11-11T01:51:47.1Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,35,36,2023-11-11T01:51:54Z,2350000,False,,,0,,A. Sengun REBOUND (Off:2 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,,,,240.0,3.0,1.0,2.0,,,,,,,,,,
242,PT06M56.00S,2023-11-11T01:52:01.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627832,18.084756898817346,48.77450980392157,1610612745,37,36,2023-11-11T01:52:07Z,2360000,False,6.0,117.0,1,left,F. VanVleet 11' running pullup Jump Shot (8 PTS),[1627832],1610612745.0,HOU,running pullup,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,,,,11.77,8.0,,,,,,,,
243,PT06M45.00S,2023-11-11T01:52:13.1Z,2,REGULAR,2pt,Jump Shot,[],202685,84.97043363994744,79.65686274509804,1610612740,37,38,2023-11-11T01:52:17Z,2370000,False,148.0,89.0,1,right,J. Valanciunas 17' Jump Shot (11 PTS) (B. Ingram 2 AST),"[202685, 1627742]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,16-24 Right,,,,,,Made,,,,,17.29,11.0,B. Ingram,1627742.0,2.0,,,,,
245,PT06M27.00S,2023-11-11T01:52:30.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,6.521024967148489,50.73529411764706,1610612745,39,38,2023-11-11T01:52:37Z,2390000,False,-4.0,9.0,1,left,J. Tate Layup (2 PTS) (A. Sengun 1 AST),"[1630256, 1630578]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,0.95,2.0,A. Sengun,1630578.0,1.0,,,,,
247,PT06M19.00S,2023-11-11T01:52:42.0Z,2,REGULAR,foul,personal,[],1631095,,,1610612740,39,38,2023-11-11T01:52:48Z,2410000,False,,,0,,J. Smith Jr. personal FOUL (2 PF),"[1631095, 1627742]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Right Center,204059.0,2.0,0.0,Ingram,1627742.0,,,,,,,,,,,,,,,
249,PT06M19.00S,2023-11-11T01:52:47.1Z,2,REGULAR,substitution,out,[],1631095,,,1610612740,39,38,2023-11-11T01:53:01Z,2430000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M19.00S,2023-11-11T01:52:47.1Z,2,REGULAR,substitution,in,[],1630224,,,1610612740,39,38,2023-11-11T01:53:01Z,2440000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
