actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
176,PT10M24.00S,2024-04-06T00:40:26.6Z,2,REGULAR,3pt,Jump Shot,[],1629639,34.11629434954008,47.549019607843135,1610612748,32,31,2024-04-06T00:40:33Z,1750000,False,12.0,268.0,1,left,MISS T. Herro 26' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,26.85,Missed,,,,,,,,,,,,,,,,,,
177,PT10M23.00S,2024-04-06T00:40:27.6Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,32,31,2024-04-06T00:40:33Z,1760000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,176.0,,,,3.0,3.0,0.0,,
178,PT10M15.00S,2024-04-06T00:40:35.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630224,92.06636005256242,52.20588235294118,1610612745,32,31,2024-04-06T00:44:46Z,1770000,False,11.0,22.0,1,right,MISS J. Green running finger roll Layup,[1630224],1610612745.0,HOU,running finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,,,,,,,,
179,PT10M15.00S,2024-04-06T00:40:35.6Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,32,31,2024-04-06T00:40:45Z,1780000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,178.0,,,,4.0,4.0,0.0,,
180,PT10M07.00S,2024-04-06T00:40:43.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,8.229303547963205,45.588235294117645,1610612748,32,33,2024-04-06T00:45:16Z,1790000,False,22.0,25.0,1,left,C. Martin cutting finger roll Layup (6 PTS) (T. Herro 3 AST),"[1628997, 1629639]",1610612748.0,MIA,cutting finger roll,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,3.33,Made,6.0,T. Herro,1629639.0,3.0,,,,,,,,,,,,,,
182,PT09M48.00S,2024-04-06T00:41:02.7Z,2,REGULAR,3pt,Jump Shot,[],1630224,73.14388961892247,11.029411764705882,1610612745,32,33,2024-04-06T00:41:09Z,1810000,False,-195.0,200.0,1,right,MISS J. Green 27' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,27.92,Missed,,,,,,,,,,,,,,,,,,
183,PT09M47.00S,2024-04-06T00:41:03.7Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,32,33,2024-04-06T00:41:09Z,1820000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,182.0,,,,1.0,1.0,0.0,,
184,PT09M40.00S,2024-04-06T00:41:10.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631170,4.812746386333772,47.30392156862745,1610612748,32,35,2024-04-06T00:41:19Z,1830000,False,13.0,-7.0,1,left,J. Jaquez Jr. running reverse Layup (2 PTS) (C. Martin 2 AST),"[1631170, 1628997]",1610612748.0,MIA,running reverse,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,1.53,Made,2.0,C. Martin,1628997.0,2.0,,,,,,,,,,,,,,
186,PT09M23.00S,2024-04-06T00:41:27.6Z,2,REGULAR,2pt,Jump Shot,[],1641715,86.28449408672799,71.81372549019608,1610612745,32,35,2024-04-06T00:41:34Z,1850000,False,109.0,76.0,1,right,MISS C. Whitmore 13' turnaround fadeaway Shot,[1641715],1610612745.0,HOU,turnaround fadeaway,,,Whitmore,C. Whitmore,,,,,Mid-Range,8-16 Right,13.32,Missed,,,,,,,,,,,,,,,,,,
187,PT09M22.00S,2024-04-06T00:41:28.6Z,2,REGULAR,rebound,defensive,[],1631170,,,1610612748,32,35,2024-04-06T00:41:34Z,1860000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,186.0,,,,1.0,1.0,0.0,,
188,PT09M13.00S,2024-04-06T00:41:39.8Z,2,REGULAR,foul,personal,[],203493,,,1610612748,32,35,2024-04-06T00:42:00Z,1870000,False,,,0,,R. Bullock Jr. personal FOUL (1 PF),"[203493, 1628389]",1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,
190,PT09M13.00S,2024-04-06T00:41:47.2Z,2,REGULAR,substitution,out,[],1628988,,,1610612748,32,35,2024-04-06T00:41:56Z,1890000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M13.00S,2024-04-06T00:41:47.2Z,2,REGULAR,substitution,out,[],1641715,,,1610612748,32,35,2024-04-06T00:41:56Z,1900000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M13.00S,2024-04-06T00:41:47.2Z,2,REGULAR,substitution,in,[],1627832,,,1610612748,32,35,2024-04-06T00:41:56Z,1910000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M13.00S,2024-04-06T00:41:47.2Z,2,REGULAR,substitution,in,[],201145,,,1610612748,32,35,2024-04-06T00:41:56Z,1920000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M58.00S,2024-04-06T00:42:19.8Z,2,REGULAR,3pt,Jump Shot,[],1628997,27.414586070959263,17.647058823529413,1610612748,32,35,2024-04-06T00:42:26Z,1930000,False,162.0,205.0,1,left,MISS C. Martin 26' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,26.13,Missed,,,,,,,,,,,,,,,,,,
195,PT08M57.00S,2024-04-06T00:42:20.8Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,32,35,2024-04-06T00:42:26Z,1940000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,194.0,,,,3.0,3.0,0.0,,
196,PT08M49.00S,2024-04-06T00:42:28.6Z,2,REGULAR,3pt,Jump Shot,[],1630224,69.07030223390277,69.36274509803921,1610612745,32,35,2024-04-06T00:42:36Z,1950000,False,97.0,238.0,1,right,MISS J. Green 25' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,,
197,PT08M48.00S,2024-04-06T00:42:29.6Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,32,35,2024-04-06T00:42:36Z,1960000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,196.0,,,,5.0,5.0,0.0,,
199,PT08M42.00S,2024-04-06T00:42:36.5Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628389,9.149145860709593,48.529411764705884,1610612748,32,37,2024-04-06T00:48:09Z,1980000,False,7.0,34.0,1,left,B. Adebayo driving floating Jump Shot (8 PTS),[1628389],1610612748.0,MIA,driving floating,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,3.43,Made,8.0,,,,,,,,,,,,,,,,,
200,PT08M24.00S,2024-04-06T00:42:56.8Z,2,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612745,32,37,2024-04-06T00:43:05Z,1990000,False,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Green 2 FT),"[1628389, 1630224]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201638.0,1.0,0.0,Green,1630224.0,,,,,,,,,
203,PT08M24.00S,2024-04-06T00:43:20.9Z,2,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,33,37,2024-04-06T00:43:20Z,2010000,False,,,0,,J. Green Free Throw 1 of 2 (4 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
204,PT08M24.00S,2024-04-06T00:43:42.2Z,2,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,34,37,2024-04-06T00:43:42Z,2020000,False,,,0,,J. Green Free Throw 2 of 2 (5 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
205,PT08M05.00S,2024-04-06T00:44:04.9Z,2,REGULAR,foul,personal,[],1630224,,,1610612748,34,37,2024-04-06T00:44:15Z,2030000,False,,,0,,J. Green personal FOUL (1 PF),"[1630224, 1629639]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,201638.0,1.0,0.0,Herro,1629639.0,,,,,,,,,
207,PT07M56.00S,2024-04-06T00:44:34.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,7.178055190538765,56.372549019607845,1610612748,34,39,2024-04-06T00:44:39Z,2050000,False,-32.0,15.0,1,left,T. Herro driving Layup (4 PTS),[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,3.53,Made,4.0,,,,,,,,,,,,,,,,,
208,PT07M43.00S,2024-04-06T00:44:46.9Z,2,REGULAR,turnover,bad pass,[],203493,,,1610612745,34,39,2024-04-06T00:44:51Z,2060000,False,,,0,,R. Bullock Jr. bad pass TURNOVER (1 TO),"[203493, 1631170]",1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,Jaquez Jr.,1631170.0,,,,,
209,PT07M43.00S,2024-04-06T00:44:46.9Z,2,REGULAR,steal,,[],1631170,,,1610612748,34,39,2024-04-06T00:44:48Z,2070000,False,,,0,,J. Jaquez Jr. STEAL (1 STL),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
210,PT07M41.00S,2024-04-06T00:44:51.5Z,2,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612748,34,39,2024-04-06T00:44:59Z,2080000,False,,,0,,F. VanVleet shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1627832, 1628389]",1610612745.0,HOU,shooting,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628172.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,
212,PT07M41.00S,2024-04-06T00:45:27.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628389,,,1610612748,34,40,2024-04-06T00:50:01Z,2100000,False,,,0,,B. Adebayo Free Throw 1 of 2 (9 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
213,PT07M41.00S,2024-04-06T00:45:27.7Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1628389,,,1610612748,34,41,2024-04-06T00:50:01Z,2110000,False,,,0,,B. Adebayo Free Throw 2 of 2 (10 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
214,PT07M32.00S,2024-04-06T00:46:04.1Z,2,REGULAR,foul,personal,['2freethrow'],1629312,,,1610612745,34,41,2024-04-06T00:46:11Z,2120000,False,,,0,,H. Highsmith shooting personal FOUL (1 PF) (VanVleet 2 FT),"[1629312, 1627832]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628172.0,1.0,0.0,VanVleet,1627832.0,,,,,,,,,
216,PT07M32.00S,2024-04-06T00:46:26.3Z,2,REGULAR,freethrow,1 of 2,[],1627832,,,1610612745,35,41,2024-04-06T00:46:26Z,2140000,False,,,0,,F. VanVleet Free Throw 1 of 2 (1 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
217,PT07M32.00S,2024-04-06T00:46:40.3Z,2,REGULAR,freethrow,2 of 2,[],1627832,,,1610612745,36,41,2024-04-06T00:46:40Z,2150000,False,,,0,,F. VanVleet Free Throw 2 of 2 (2 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
218,PT07M21.00S,2024-04-06T00:46:52.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,5.995400788436268,53.18627450980392,1610612748,36,43,2024-04-06T00:46:57Z,2160000,False,-16.0,4.0,1,left,B. Adebayo cutting DUNK (12 PTS) (T. Herro 4 AST),"[1628389, 1629639]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.64,Made,12.0,T. Herro,1629639.0,4.0,,,,,,,,,,,,,,
220,PT06M57.00S,2024-04-06T00:47:16.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,91.5407358738502,46.81372549019608,1610612745,36,43,2024-04-06T00:47:22Z,2180000,False,-16.0,27.0,1,right,MISS J. Green driving floating Shot,[1630224],1610612745.0,HOU,driving floating,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.13,Missed,,,,,,,,,,,,,,,,,,
221,PT06M57.00S,2024-04-06T00:47:16.2Z,2,REGULAR,rebound,offensive,[],1630224,,,1610612745,36,43,2024-04-06T00:47:22Z,2190000,False,,,0,,J. Green REBOUND (Off:1 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,220.0,,,,4.0,3.0,1.0,,
222,PT06M57.00S,2024-04-06T00:47:27.6Z,2,REGULAR,foul,personal,['2freethrow'],1628997,,,1610612745,36,43,2024-04-06T00:47:38Z,2200000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (Green 2 FT),"[1628997, 1630224]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,2530.0,1.0,0.0,Green,1630224.0,,,,,,,,,
224,PT06M57.00S,2024-04-06T00:47:36.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,36,43,2024-04-06T00:47:36Z,2220000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M57.00S,2024-04-06T00:49:11.8Z,2,REGULAR,substitution,out,[],203493,,,1610612745,36,43,2024-04-06T00:50:21Z,2230000,False,,,0,,SUB out: R. Bullock Jr.,[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M57.00S,2024-04-06T00:49:11.8Z,2,REGULAR,substitution,out,[],1628997,,,1610612745,36,43,2024-04-06T00:50:21Z,2240000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M57.00S,2024-04-06T00:49:11.8Z,2,REGULAR,substitution,in,[],1628415,,,1610612745,36,43,2024-04-06T00:50:21Z,2250000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M57.00S,2024-04-06T00:49:11.8Z,2,REGULAR,substitution,in,[],1626179,,,1610612745,36,43,2024-04-06T00:50:21Z,2260000,False,,,0,,SUB in: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M57.00S,2024-04-06T00:50:37.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630224,,,1610612745,37,43,2024-04-06T00:50:37Z,2270000,False,,,0,,J. Green Free Throw 1 of 2 (6 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
230,PT06M57.00S,2024-04-06T00:50:54.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630224,,,1610612745,38,43,2024-04-06T00:50:54Z,2280000,False,,,0,,J. Green Free Throw 2 of 2 (7 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
231,PT06M32.00S,2024-04-06T00:51:21.7Z,2,REGULAR,foul,personal,['3freethrow'],1631095,,,1610612748,38,43,2024-04-06T00:51:32Z,2290000,False,,,0,,J. Smith Jr. shooting personal FOUL (2 PF) (Rozier 3 FT),"[1631095, 1626179]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,,,,201638.0,2.0,0.0,Rozier,1626179.0,,,,,,,,,
233,PT06M32.00S,2024-04-06T00:52:02.6Z,2,REGULAR,freethrow,1 of 3,[],1626179,,,1610612748,38,43,2024-04-06T00:52:02Z,2310000,False,,,0,,MISS T. Rozier Free Throw 1 of 3,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
234,PT06M32.00S,2024-04-06T00:52:02.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,38,43,2024-04-06T00:52:02Z,2320000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,233.0,,,,,,,,
235,PT06M32.00S,2024-04-06T00:52:18.9Z,2,REGULAR,freethrow,2 of 3,[],1626179,,,1610612748,38,44,2024-04-06T00:52:18Z,2330000,False,,,0,,T. Rozier Free Throw 2 of 3 (3 PTS),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
236,PT06M32.00S,2024-04-06T00:52:19.7Z,2,REGULAR,substitution,out,[],1631095,,,1610612748,38,44,2024-04-06T00:52:29Z,2340000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M32.00S,2024-04-06T00:52:19.7Z,2,REGULAR,substitution,out,[],1631170,,,1610612748,38,44,2024-04-06T00:52:29Z,2350000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M32.00S,2024-04-06T00:52:19.7Z,2,REGULAR,substitution,out,[],1628389,,,1610612748,38,44,2024-04-06T00:52:29Z,2360000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M32.00S,2024-04-06T00:52:19.7Z,2,REGULAR,substitution,in,[],1629111,,,1610612748,38,44,2024-04-06T00:52:29Z,2370000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M32.00S,2024-04-06T00:52:19.7Z,2,REGULAR,substitution,in,[],202710,,,1610612748,38,44,2024-04-06T00:52:29Z,2380000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M32.00S,2024-04-06T00:52:19.7Z,2,REGULAR,substitution,in,[],201567,,,1610612748,38,44,2024-04-06T00:52:29Z,2390000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M32.00S,2024-04-06T00:52:43.6Z,2,REGULAR,freethrow,3 of 3,[],1626179,,,1610612748,38,45,2024-04-06T00:52:43Z,2400000,False,,,0,,T. Rozier Free Throw 3 of 3 (4 PTS),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
243,PT06M19.00S,2024-04-06T00:52:57.9Z,2,REGULAR,turnover,bad pass,[],1627832,,,1610612745,38,45,2024-04-06T00:53:03Z,2410000,False,,,0,,F. VanVleet bad pass TURNOVER (2 TO),"[1627832, 1626179]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,2.0,Rozier,1626179.0,,,,,
244,PT06M19.00S,2024-04-06T00:52:57.9Z,2,REGULAR,steal,,[],1626179,,,1610612748,38,45,2024-04-06T00:54:45Z,2420000,False,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
245,PT06M14.00S,2024-04-06T00:53:02.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202710,8.623521681997373,45.588235294117645,1610612748,38,45,2024-04-06T00:53:15Z,2430000,False,22.0,29.0,1,left,MISS J. Butler running Layup,[202710],1610612748.0,MIA,running,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,3.61,Missed,,,,,,,,,,,,,,,,,,
246,PT06M11.00S,2024-04-06T00:53:05.9Z,2,REGULAR,rebound,offensive,[],1629312,,,1610612748,38,45,2024-04-06T00:53:05Z,2440000,False,,,0,,H. Highsmith REBOUND (Off:1 Def:0),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,245.0,,,,1.0,0.0,1.0,,
247,PT06M06.00S,2024-04-06T00:53:10.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626179,20.581471747700395,6.127450980392156,1610612748,38,48,2024-04-06T00:53:18Z,2450000,False,219.0,141.0,1,left,T. Rozier 26' 3PT pullup (7 PTS),[1626179],1610612748.0,MIA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,26.08,Made,7.0,,,,,,,,,,,,,,,,,
248,PT05M56.00S,2024-04-06T00:53:23.8Z,2,REGULAR,foul,personal,[],201567,,,1610612745,38,48,2024-04-06T00:53:41Z,2460000,False,,,0,,K. Love personal FOUL (1 PF),"[201567, 1630224]",1610612748.0,MIA,,,,Love,K. Love,,,,,Mid-Range,16-24 Left,,,,,,,2530.0,1.0,0.0,Green,1630224.0,,,,,,,,,
250,PT05M47.00S,2024-04-06T00:53:49.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629111,86.5473061760841,52.20588235294118,1610612745,40,48,2024-04-06T00:56:38Z,2480000,False,11.0,74.0,1,right,J. Landale 7' floating Jump Shot (2 PTS) (J. Green 2 AST),"[1629111, 1630224]",1610612745.0,HOU,floating,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,7.48,Made,2.0,J. Green,1630224.0,2.0,,,,,,,,,,,,,,
252,PT05M38.00S,2024-04-06T00:53:57.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,7.966491458607096,53.92156862745098,1610612748,40,50,2024-04-06T00:54:03Z,2500000,False,-20.0,22.0,1,left,T. Herro driving floating Jump Shot (6 PTS) (T. Rozier 2 AST),"[1629639, 1626179]",1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,2.98,Made,6.0,T. Rozier,1626179.0,2.0,,,,,,,,,,,,,,
253,PT05M31.00S,2024-04-06T00:54:05.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,91.14651773981603,49.754901960784316,1610612745,42,50,2024-04-06T00:57:13Z,2510000,False,-1.0,31.0,1,right,F. VanVleet driving finger roll Layup (4 PTS),[1627832],1610612745.0,HOU,driving finger roll,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,3.07,Made,4.0,,,,,,,,,,,,,,,,,
254,PT05M14.00S,2024-04-06T00:54:22.2Z,2,REGULAR,2pt,Jump Shot,[],1629639,6.521024967148489,29.166666666666668,1610612748,42,50,2024-04-06T00:54:28Z,2520000,False,104.0,9.0,1,left,MISS T. Herro 10' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,10.46,Missed,,,,,,,,,,,,,,,,,,
255,PT05M14.00S,2024-04-06T00:54:22.2Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612745,42,50,2024-04-06T00:54:28Z,2530000,False,,,0,,D. Brooks REBOUND (Off:0 Def:3),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,254.0,,,,3.0,3.0,0.0,,
256,PT05M05.00S,2024-04-06T00:54:31.2Z,2,REGULAR,2pt,Jump Shot,[],1630224,82.7365308804205,84.31372549019608,1610612745,44,50,2024-04-06T00:54:36Z,2540000,False,172.0,110.0,1,right,J. Green 20' step back Jump Shot (9 PTS) (D. Brooks 1 AST),"[1630224, 1628415]",1610612745.0,HOU,step back,,,Green,J. Green,,,,,Mid-Range,16-24 Right,20.37,Made,9.0,D. Brooks,1628415.0,1.0,,,,,,,,,,,,,,
258,PT04M51.00S,2024-04-06T00:54:51.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,44,50,2024-04-06T00:54:51Z,2560000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M51.00S,2024-04-06T00:57:07.3Z,2,REGULAR,substitution,out,[],1629639,,,1610612748,44,50,2024-04-06T00:57:42Z,2570000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M51.00S,2024-04-06T00:57:07.3Z,2,REGULAR,substitution,in,[],1629130,,,1610612748,44,50,2024-04-06T00:57:42Z,2580000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
