actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
87,PT04M22.00S,2024-01-30T01:24:45.2Z,1,REGULAR,steal,,[],1628415,,,1610612745,24,25,2024-01-30T01:24:47Z,870000,False,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
88,PT04M17.00S,2024-01-30T01:24:49.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641708,92.85479632063075,56.372549019607845,1610612745,24,25,2024-01-30T01:25:12Z,880000,False,32.0,15.0,1,right,MISS A. Thompson running Layup - blocked,"[1641708, 203076]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.51,Missed,,,,,,,,,,,,,,Davis,203076.0,,,
89,PT04M17.00S,2024-01-30T01:24:49.7Z,1,REGULAR,block,,[],203076,,,1610612745,24,25,2024-01-30T01:24:51Z,890000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
90,PT04M16.00S,2024-01-30T01:24:50.7Z,1,REGULAR,rebound,offensive,[],1631095,,,1610612745,24,25,2024-01-30T01:25:30Z,900000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:0),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,88.0,2.0,0.0,2.0,,,,,,,,,,,,,,
91,PT04M15.00S,2024-01-30T01:24:53.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631095,93.38042049934296,52.94117647058824,1610612745,26,25,2024-01-30T01:25:35Z,910000,False,15.0,10.0,1,right,J. Smith Jr. putback Layup (7 PTS),[1631095],1610612745.0,HOU,putback,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,,,,,,7.0,,,,,,,,
93,PT03M59.00S,2024-01-30T01:25:12.5Z,1,REGULAR,substitution,out,[],1628415,,,1610612747,26,25,2024-01-30T01:25:25Z,930000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M59.00S,2024-01-30T01:25:12.5Z,1,REGULAR,substitution,out,[],1631095,,,1610612747,26,25,2024-01-30T01:25:25Z,940000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M59.00S,2024-01-30T01:25:12.5Z,1,REGULAR,substitution,out,[],1630559,,,1610612747,26,25,2024-01-30T01:25:25Z,950000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M59.00S,2024-01-30T01:25:12.5Z,1,REGULAR,substitution,out,[],2544,,,1610612747,26,25,2024-01-30T01:25:25Z,960000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M59.00S,2024-01-30T01:25:12.5Z,1,REGULAR,substitution,in,[],1641715,,,1610612747,26,25,2024-01-30T01:25:25Z,970000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M59.00S,2024-01-30T01:25:12.5Z,1,REGULAR,substitution,in,[],1630256,,,1610612747,26,25,2024-01-30T01:25:25Z,980000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M59.00S,2024-01-30T01:25:12.5Z,1,REGULAR,substitution,in,[],1631108,,,1610612747,26,25,2024-01-30T01:25:25Z,990000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M59.00S,2024-01-30T01:25:12.5Z,1,REGULAR,substitution,in,[],1629060,,,1610612747,26,25,2024-01-30T01:25:25Z,1000000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M50.00S,2024-01-30T01:25:38.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,7.5722733245729295,45.83333333333333,1610612747,26,25,2024-01-30T01:25:52Z,1010000,False,21.0,19.0,1,left,MISS A. Davis driving reverse Layup - blocked,"[203076, 1630578]",1610612747.0,LAL,driving reverse,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,Sengun,1630578.0,,,
102,PT03M50.00S,2024-01-30T01:25:38.2Z,1,REGULAR,block,,[],1630578,,,1610612747,26,25,2024-01-30T01:25:40Z,1020000,False,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
103,PT03M50.00S,2024-01-30T01:25:38.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,26,25,2024-01-30T01:25:52Z,1030000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,101.0,,,,,,,,,,,,,,,,,
105,PT03M34.00S,2024-01-30T01:26:03.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,81.553876478318,48.03921568627451,1610612745,28,25,2024-01-30T01:26:08Z,1050000,False,-10.0,121.0,1,right,A. Sengun 12' Jump Shot (8 PTS) (J. Green 1 AST),"[1630578, 1630224]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,12.13,Made,,,,,,,,,,8.0,,,,,,J. Green,1630224.0,1.0
107,PT03M20.00S,2024-01-30T01:26:17.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,8.09789750328515,53.431372549019606,1610612747,28,27,2024-01-30T01:26:25Z,1070000,False,-17.0,24.0,1,left,A. Davis alley-oop Layup (7 PTS) (D. Russell 2 AST),"[203076, 1626156]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.92,Made,,,,,,,,,,7.0,,,,,,D. Russell,1626156.0,2.0
109,PT03M05.00S,2024-01-30T01:26:31.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,81.2910643889619,37.00980392156863,1610612745,28,27,2024-01-30T01:26:39Z,1090000,False,-65.0,123.0,1,right,MISS J. Green 13' fadeaway Shot,[1630224],1610612745.0,HOU,fadeaway,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,13.95,Missed,,,,,,,,,,,,,,,,,,
110,PT03M03.00S,2024-01-30T01:26:33.5Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,28,27,2024-01-30T01:26:39Z,1100000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Center,,,109.0,1.0,1.0,0.0,,,,,,,,,,,,,,
111,PT02M54.00S,2024-01-30T01:26:42.7Z,1,REGULAR,3pt,Jump Shot,[],1626156,29.911300919842315,72.30392156862744,1610612747,28,27,2024-01-30T01:26:47Z,1110000,False,-112.0,229.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
112,PT02M51.00S,2024-01-30T01:26:45.7Z,1,REGULAR,rebound,defensive,[],1630256,,,1610612745,28,27,2024-01-30T01:26:47Z,1120000,False,,,0,,J. Tate REBOUND (Off:0 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Left Center,,,111.0,1.0,1.0,0.0,,,,,,,,,,,,,,
113,PT02M39.00S,2024-01-30T01:26:57.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.72339027595268,52.94117647058824,1610612745,30,27,2024-01-30T01:27:12Z,1130000,False,15.0,16.0,1,right,J. Green driving reverse Layup (13 PTS),[1630224],1610612745.0,HOU,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,,,,,,13.0,,,,,,,,
115,PT02M32.00S,2024-01-30T01:27:04.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,7.178055190538765,47.05882352941176,1610612747,30,29,2024-01-30T01:27:30Z,1150000,False,15.0,15.0,1,left,R. Hachimura driving Layup (2 PTS) (D. Russell 3 AST),"[1629060, 1626156]",1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,,,,,,2.0,,,,,,D. Russell,1626156.0,3.0
116,PT02M19.00S,2024-01-30T01:27:17.8Z,1,REGULAR,3pt,Jump Shot,[],1641715,81.68528252299606,5.88235294117647,1610612745,33,29,2024-01-30T01:27:29Z,1160000,False,-221.0,120.0,1,right,C. Whitmore 25' 3PT  (3 PTS) (A. Sengun 3 AST),"[1641715, 1630578]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,25.1,Made,,,,,,,,,,3.0,,,,,,A. Sengun,1630578.0,3.0
118,PT02M07.00S,2024-01-30T01:27:30.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203076,6.389618922470433,35.049019607843135,1610612747,33,29,2024-01-30T01:27:37Z,1180000,False,75.0,8.0,1,left,MISS A. Davis 7' turnaround Hook,[203076],1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,7.52,Missed,,,,,,,,,,,,,,,,,,
119,PT02M04.00S,2024-01-30T01:27:33.7Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,33,29,2024-01-30T01:27:37Z,1190000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,,
120,PT02M02.00S,2024-01-30T01:27:35.5Z,1,REGULAR,turnover,lost ball,[],1641708,,,1610612745,33,29,2024-01-30T01:27:41Z,1200000,False,,,0,,A. Thompson lost ball TURNOVER (1 TO),"[1641708, 1629020]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,Vanderbilt,1629020.0,,,,,
121,PT02M02.00S,2024-01-30T01:27:35.5Z,1,REGULAR,steal,,[],1629020,,,1610612747,33,29,2024-01-30T01:27:37Z,1210000,False,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
122,PT02M00.00S,2024-01-30T01:27:41.2Z,1,REGULAR,foul,personal,[],1630256,,,1610612747,33,29,2024-01-30T01:27:57Z,1220000,False,,,0,,J. Tate personal FOUL (1 PF),"[1630256, 1626156]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Left Center,,,,,,,1627529.0,1.0,0.0,Russell,1626156.0,,,,,,,,,
124,PT02M00.00S,2024-01-30T01:27:48.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,33,29,2024-01-30T01:27:48Z,1240000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M00.00S,2024-01-30T01:29:52.0Z,1,REGULAR,substitution,out,[],1630224,,,1610612747,33,29,2024-01-30T01:30:38Z,1250000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M00.00S,2024-01-30T01:29:52.0Z,1,REGULAR,substitution,out,[],1630578,,,1610612747,33,29,2024-01-30T01:30:38Z,1260000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M00.00S,2024-01-30T01:29:52.0Z,1,REGULAR,substitution,out,[],203076,,,1610612747,33,29,2024-01-30T01:30:38Z,1270000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M00.00S,2024-01-30T01:29:52.0Z,1,REGULAR,substitution,in,[],1627832,,,1610612747,33,29,2024-01-30T01:30:38Z,1280000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M00.00S,2024-01-30T01:29:52.0Z,1,REGULAR,substitution,in,[],201145,,,1610612747,33,29,2024-01-30T01:30:38Z,1290000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M00.00S,2024-01-30T01:29:52.0Z,1,REGULAR,substitution,in,[],1626174,,,1610612747,33,29,2024-01-30T01:30:38Z,1300000,False,,,0,,SUB in: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M51.00S,2024-01-30T01:31:02.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641708,,,1610612747,33,29,2024-01-30T01:31:10Z,1310000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Hachimura 2 FT),"[1641708, 1629060]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,200832.0,1.0,0.0,Hachimura,1629060.0,,,,,,,,,
135,PT01M51.00S,2024-01-30T01:31:31.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629060,,,1610612747,33,29,2024-01-30T01:31:31Z,1330000,False,,,0,,MISS R. Hachimura Free Throw 1 of 2,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
136,PT01M51.00S,2024-01-30T01:31:31.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,33,29,2024-01-30T01:31:31Z,1340000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,135.0,,,,,,,,,,,,,,,,,
137,PT01M51.00S,2024-01-30T01:31:46.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629060,,,1610612747,33,30,2024-01-30T01:31:46Z,1350000,False,,,0,,R. Hachimura Free Throw 2 of 2 (3 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
138,PT01M38.00S,2024-01-30T01:32:01.3Z,1,REGULAR,3pt,Jump Shot,[],1641715,73.27529566360053,15.686274509803921,1610612745,33,30,2024-01-30T01:32:09Z,1360000,False,-172.0,199.0,1,right,MISS C. Whitmore 26' step back 3PT,[1641715],1610612745.0,HOU,step back,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,26.25,Missed,,,,,,,,,,,,,,,,,,
139,PT01M35.00S,2024-01-30T01:32:04.3Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612747,33,30,2024-01-30T01:32:09Z,1370000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,,,
140,PT01M30.00S,2024-01-30T01:32:09.7Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1626174,15.588042049934298,39.705882352941174,1610612747,33,30,2024-01-30T02:22:04Z,1380000,False,51.0,94.0,1,left,MISS C. Wood 10' running pullup Shot,[1626174],1610612747.0,LAL,running pullup,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Center,10.72,Missed,,,,,,,,,,,,,,,,,,
141,PT01M27.00S,2024-01-30T01:32:12.7Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,33,30,2024-01-30T01:32:15Z,1390000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,140.0,2.0,2.0,0.0,,,,,,,,,,,,,,
142,PT01M24.00S,2024-01-30T01:32:15.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641715,92.85479632063075,49.26470588235294,1610612745,35,30,2024-01-30T01:32:28Z,1400000,False,-4.0,15.0,1,right,C. Whitmore running DUNK (5 PTS) (F. VanVleet 3 AST),"[1641715, 1627832]",1610612745.0,HOU,running,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,,,,,,5.0,,,,,,F. VanVleet,1627832.0,3.0
144,PT01M18.00S,2024-01-30T01:32:35.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641708,,,1610612747,35,30,2024-01-30T01:32:41Z,1420000,False,,,0,,A. Thompson personal FOUL (2 PF) (Russell 2 FT),"[1641708, 1626156]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,1627529.0,2.0,0.0,Russell,1626156.0,,,,,,,,,
146,PT01M18.00S,2024-01-30T01:32:54.4Z,1,REGULAR,freethrow,1 of 2,[],1626156,,,1610612747,35,31,2024-01-30T01:32:54Z,1440000,False,,,0,,D. Russell Free Throw 1 of 2 (13 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
147,PT01M18.00S,2024-01-30T01:32:54.4Z,1,REGULAR,freethrow,2 of 2,[],1626156,,,1610612747,35,31,2024-01-30T01:33:14Z,1450000,False,,,0,,MISS D. Russell Free Throw 2 of 2,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
148,PT01M18.00S,2024-01-30T01:32:54.4Z,1,REGULAR,rebound,defensive,[],1641715,,,1610612745,35,31,2024-01-30T01:33:14Z,1460000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:1),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,147.0,1.0,1.0,0.0,,,,,,,,,,,,,,
149,PT01M07.00S,2024-01-30T01:33:19.6Z,1,REGULAR,3pt,Jump Shot,[],1641715,69.33311432325887,68.13725490196079,1610612745,35,31,2024-01-30T01:33:35Z,1470000,False,91.0,236.0,1,right,MISS C. Whitmore 25' pullup 3PT,[1641715],1610612745.0,HOU,pullup,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,25.26,Missed,,,,,,,,,,,,,,,,,,
150,PT01M04.00S,2024-01-30T01:33:22.5Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,35,31,2024-01-30T01:33:22Z,1480000,False,,,0,,A. Thompson REBOUND (Off:1 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,149.0,3.0,2.0,1.0,,,,,,,,,,,,,,
151,PT01M04.00S,2024-01-30T01:33:24.6Z,1,REGULAR,turnover,out-of-bounds,[],1641708,,,1610612745,35,31,2024-01-30T01:33:32Z,1490000,False,,,0,,A. Thompson bad pass out-of-bounds TURNOVER (2 TO),[1641708],1610612745.0,HOU,bad pass,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627529.0,,,,,,2.0,,,,,,,
152,PT00M50.90S,2024-01-30T01:33:40.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626174,15.982260183968464,38.48039215686275,1610612747,35,31,2024-01-30T01:33:47Z,1500000,False,58.0,98.0,1,left,MISS C. Wood 11' driving floating Shot,[1626174],1610612747.0,LAL,driving floating,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Center,11.34,Missed,,,,,,,,,,,,,,,,,,
153,PT00M48.30S,2024-01-30T01:33:42.7Z,1,REGULAR,rebound,defensive,[],1641715,,,1610612745,35,31,2024-01-30T01:33:47Z,1510000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:2),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),8-16 Center,,,152.0,2.0,2.0,0.0,,,,,,,,,,,,,,
154,PT00M45.60S,2024-01-30T01:33:46.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641715,92.85479632063075,49.754901960784316,1610612745,37,31,2024-01-30T01:34:05Z,1520000,False,-1.0,15.0,1,right,C. Whitmore running DUNK (7 PTS),[1641715],1610612745.0,HOU,running,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,,,,7.0,,,,,,,,
155,PT00M35.90S,2024-01-30T01:34:02.9Z,1,REGULAR,2pt,Jump Shot,[],1631108,22.552562417871222,47.05882352941176,1610612747,37,31,2024-01-30T01:34:10Z,1530000,False,15.0,159.0,1,left,MISS M. Christie 16' turnaround fadeaway Shot,[1631108],1610612747.0,LAL,turnaround fadeaway,,,Christie,M. Christie,,,,,Mid-Range,8-16 Center,16.02,Missed,,,,,,,,,,,,,,,,,,
156,PT00M35.90S,2024-01-30T01:34:02.9Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,37,31,2024-01-30T01:34:10Z,1540000,False,,,0,,A. Thompson REBOUND (Off:1 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Center,,,155.0,4.0,3.0,1.0,,,,,,,,,,,,,,
157,PT00M24.00S,2024-01-30T01:34:14.1Z,1,REGULAR,3pt,Jump Shot,[],1641715,73.27529566360053,11.029411764705882,1610612745,40,31,2024-01-30T01:34:23Z,1550000,False,-195.0,199.0,1,right,C. Whitmore 27' 3PT  (10 PTS) (A. Thompson 1 AST),"[1641715, 1641708]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,27.83,Made,,,,,,,,,,10.0,,,,,,A. Thompson,1641708.0,1.0
159,PT00M07.20S,2024-01-30T01:34:34.2Z,1,REGULAR,3pt,Jump Shot,[],1626156,34.510512483574246,46.32352941176471,1610612747,40,31,2024-01-30T01:34:43Z,1570000,False,18.0,272.0,1,left,MISS D. Russell 27' step back 3PT,[1626156],1610612747.0,LAL,step back,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,27.25,Missed,,,,,,,,,,,,,,,,,,
160,PT00M02.10S,2024-01-30T01:34:39.3Z,1,REGULAR,rebound,defensive,[],1641715,,,1610612745,40,31,2024-01-30T01:34:39Z,1580000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:3),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Center,,,159.0,3.0,3.0,0.0,,,,,,,,,,,,,,
161,PT00M00.90S,2024-01-30T01:34:41.4Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641715,93.11760840998686,52.450980392156865,1610612745,42,31,2024-01-30T01:35:11Z,1590000,False,12.0,12.0,1,right,C. Whitmore running DUNK (12 PTS),[1641715],1610612745.0,HOU,running,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,,,,,,12.0,,,,,,,,
162,PT00M00.00S,2024-01-30T01:34:55.5Z,1,REGULAR,period,end,[],0,,,1610612747,42,31,2024-01-30T01:34:55Z,1600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-01-30T01:37:16.1Z,2,REGULAR,substitution,out,['startperiod'],1630256,,,1610612747,42,31,2024-01-30T01:37:42Z,1610000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2024-01-30T01:37:16.1Z,2,REGULAR,substitution,out,['startperiod'],1626156,,,1610612747,42,31,2024-01-30T01:37:42Z,1620000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2024-01-30T01:37:16.1Z,2,REGULAR,substitution,out,['startperiod'],1631108,,,1610612747,42,31,2024-01-30T01:37:42Z,1630000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2024-01-30T01:37:16.1Z,2,REGULAR,substitution,in,['startperiod'],1628415,,,1610612747,42,31,2024-01-30T01:37:42Z,1640000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2024-01-30T01:37:16.1Z,2,REGULAR,substitution,in,['startperiod'],1630559,,,1610612747,42,31,2024-01-30T01:37:42Z,1650000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2024-01-30T01:37:16.1Z,2,REGULAR,substitution,in,['startperiod'],2544,,,1610612747,42,31,2024-01-30T01:37:42Z,1660000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2024-01-30T01:40:40.2Z,2,REGULAR,period,start,[],0,,,1610612745,42,31,2024-01-30T01:40:40Z,1670000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2024-01-30T01:40:40.6Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612745,42,31,2024-01-30T01:41:02Z,1680000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,200832.0,,,,,,,,,,,,,
174,PT11M50.00S,2024-01-30T01:40:52.6Z,2,REGULAR,foul,offensive,[],1641708,,,1610612745,42,31,2024-01-30T01:41:22Z,1690000,False,,,0,,A. Thompson offensive FOUL (3 PF),"[1641708, 2544]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,200832.0,3.0,0.0,James,2544.0,,,,,,,,,
