actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
167,PT00M12.60S,2023-12-07T01:35:24.3Z,1,REGULAR,substitution,in,[],1629652,,,1610612745,30,22,2023-12-07T01:35:42Z,1630000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M12.60S,2023-12-07T01:35:24.3Z,1,REGULAR,substitution,in,[],1631114,,,1610612745,30,22,2023-12-07T01:35:42Z,1640000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M03.60S,2023-12-07T01:35:54.5Z,1,REGULAR,foul,personal,[],1630598,,,1610612745,30,22,2023-12-07T01:36:08Z,1650000,False,,,0,,A. Wiggins personal FOUL (1 PF),"[1630598, 1627832]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,1629178.0,1.0,0.0,VanVleet,1627832.0,,,,,,,,,,,,,,,
171,PT00M00.00S,2023-12-07T01:36:25.0Z,1,REGULAR,2pt,Jump Shot,[],1630224,70.38436268068331,50.73529411764706,1610612745,32,22,2023-12-07T01:36:38Z,1670000,False,4.0,226.0,1,right,J. Green 22' pullup Jump Shot (9 PTS) (F. VanVleet 6 AST),"[1630224, 1627832]",1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,,,Made,9.0,22.59,F. VanVleet,1627832.0,6.0,,,,,,,,,
174,PT00M00.00S,2023-12-07T01:37:53.7Z,1,REGULAR,period,end,[],0,,,1610612760,32,22,2023-12-07T01:37:53Z,1700000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2023-12-07T01:38:24.5Z,2,REGULAR,substitution,out,['startperiod'],1628415,,,1610612760,32,22,2023-12-07T01:38:57Z,1710000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2023-12-07T01:38:24.5Z,2,REGULAR,substitution,out,['startperiod'],1630224,,,1610612760,32,22,2023-12-07T01:38:57Z,1720000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2023-12-07T01:38:24.5Z,2,REGULAR,substitution,out,['startperiod'],1627832,,,1610612760,32,22,2023-12-07T01:38:57Z,1730000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2023-12-07T01:38:24.5Z,2,REGULAR,substitution,out,['startperiod'],1630578,,,1610612760,32,22,2023-12-07T01:38:57Z,1740000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2023-12-07T01:38:24.5Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,32,22,2023-12-07T01:38:57Z,1750000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2023-12-07T01:38:24.5Z,2,REGULAR,substitution,out,['startperiod'],1631119,,,1610612760,32,22,2023-12-07T01:38:57Z,1760000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2023-12-07T01:38:24.5Z,2,REGULAR,substitution,out,['startperiod'],1629652,,,1610612760,32,22,2023-12-07T01:38:57Z,1770000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2023-12-07T01:38:24.5Z,2,REGULAR,substitution,in,['startperiod'],1628988,,,1610612760,32,22,2023-12-07T01:38:57Z,1780000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2023-12-07T01:38:24.5Z,2,REGULAR,substitution,in,['startperiod'],203493,,,1610612760,32,22,2023-12-07T01:38:57Z,1790000,False,,,0,,SUB in: R. Bullock Jr.,[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2023-12-07T01:38:24.5Z,2,REGULAR,substitution,in,['startperiod'],1631106,,,1610612760,32,22,2023-12-07T01:38:57Z,1800000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2023-12-07T01:38:24.5Z,2,REGULAR,substitution,in,['startperiod'],1630256,,,1610612760,32,22,2023-12-07T01:38:57Z,1810000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2023-12-07T01:38:24.5Z,2,REGULAR,substitution,in,['startperiod'],1631096,,,1610612760,32,22,2023-12-07T01:38:57Z,1820000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2023-12-07T01:38:24.5Z,2,REGULAR,substitution,in,['startperiod'],1629026,,,1610612760,32,22,2023-12-07T01:38:57Z,1830000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2023-12-07T01:38:24.5Z,2,REGULAR,substitution,in,['startperiod'],1630544,,,1610612760,32,22,2023-12-07T01:38:57Z,1840000,False,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2023-12-07T01:39:08.0Z,2,REGULAR,period,start,[],0,,,1610612745,32,22,2023-12-07T01:39:08Z,1850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT11M37.00S,2023-12-07T01:39:30.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,93.24901445466492,53.92156862745098,1610612745,32,22,2023-12-07T01:39:45Z,1860000,False,20.0,11.0,1,right,MISS T. Eason Layup - blocked,"[1631106, 1629026]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.25,,,,,,,,Williams,1629026.0,,,
208,PT11M37.00S,2023-12-07T01:39:30.6Z,2,REGULAR,block,,[],1629026,,,1610612745,32,22,2023-12-07T01:41:27Z,1865000,False,,,0,,K. Williams BLOCK (1 BLK),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
191,PT11M35.00S,2023-12-07T01:39:32.6Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,32,22,2023-12-07T01:39:45Z,1870000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,190.0,2.0,2.0,0.0,,,,,
192,PT11M24.00S,2023-12-07T01:39:43.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,15.982260183968464,62.254901960784316,1610612760,32,24,2023-12-07T01:39:51Z,1880000,False,-61.0,98.0,1,left,J. Williams 11' driving floating Jump Shot (4 PTS) (C. Holmgren 2 AST),"[1631114, 1631096]",1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Made,4.0,11.53,C. Holmgren,1631096.0,2.0,,,,,,,,,
194,PT11M04.00S,2023-12-07T01:40:03.0Z,2,REGULAR,turnover,lost ball,[],1631106,,,1610612745,32,24,2023-12-07T01:40:07Z,1900000,False,,,0,,T. Eason lost ball TURNOVER (1 TO),"[1631106, 1630544]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Mann,1630544.0
195,PT11M04.00S,2023-12-07T01:40:03.0Z,2,REGULAR,steal,,[],1630544,,,1610612760,32,24,2023-12-07T01:40:04Z,1910000,False,,,0,,T. Mann STEAL (1 STL),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
196,PT10M58.00S,2023-12-07T01:40:08.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630544,5.469776609724048,53.18627450980392,1610612760,32,26,2023-12-07T01:43:15Z,1920000,False,-16.0,-1.0,1,left,T. Mann running Layup (2 PTS),[1630544],1610612760.0,OKC,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.59,,,,,,,,,,,,
197,PT10M42.00S,2023-12-07T01:40:24.7Z,2,REGULAR,3pt,Jump Shot,[],1630256,93.24901445466492,97.05882352941177,1610612745,32,26,2023-12-07T01:40:32Z,1930000,False,235.0,11.0,1,right,MISS J. Tate 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.56,,,,,,,,,,,,
198,PT10M41.00S,2023-12-07T01:40:25.7Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,32,26,2023-12-07T01:40:32Z,1940000,False,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,197.0,1.0,1.0,0.0,,,,,
199,PT10M33.00S,2023-12-07T01:40:33.3Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1631114,27.414586070959263,68.38235294117648,1610612760,32,26,2023-12-07T01:44:17Z,1950000,False,-92.0,205.0,1,left,MISS J. Williams 22' running pullup Shot,[1631114],1610612760.0,OKC,running pullup,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,22.48,,,,,,,,,,,,
200,PT10M32.00S,2023-12-07T01:40:34.3Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,32,26,2023-12-07T01:40:42Z,1960000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,199.0,5.0,4.0,1.0,,,,,
201,PT10M26.00S,2023-12-07T01:40:40.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631095,93.24901445466492,54.65686274509803,1610612745,32,26,2023-12-07T01:40:55Z,1970000,False,23.0,11.0,1,right,MISS J. Smith Jr. Layup - blocked,"[1631095, 1631096]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.58,,,,,,,,Holmgren,1631096.0,,,
202,PT10M26.00S,2023-12-07T01:40:40.9Z,2,REGULAR,block,,[],1631096,,,1610612745,32,26,2023-12-07T01:40:43Z,1980000,False,,,0,,C. Holmgren BLOCK (3 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
203,PT10M26.00S,2023-12-07T01:40:40.9Z,2,REGULAR,rebound,offensive,[],1631095,,,1610612745,32,26,2023-12-07T01:40:55Z,1990000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,201.0,6.0,4.0,2.0,,,,,
204,PT10M23.00S,2023-12-07T01:40:44.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631095,92.72339027595268,50.0,1610612745,34,26,2023-12-07T01:41:00Z,2000000,False,0.0,16.0,1,right,J. Smith Jr. putback Layup (6 PTS),[1631095],1610612745.0,HOU,putback,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,1.59,,,,,,,,,,,,
205,PT09M59.00S,2023-12-07T01:41:07.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,9.280551905387648,44.85294117647059,1610612760,34,28,2023-12-07T01:46:06Z,2010000,False,26.0,35.0,1,left,C. Holmgren driving finger roll Layup (4 PTS),[1631096],1610612760.0,OKC,driving finger roll,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,4.32,,,,,,,,,,,,
206,PT09M43.00S,2023-12-07T01:41:24.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630256,90.3580814717477,37.5,1610612745,34,28,2023-12-07T01:41:31Z,2020000,False,-62.0,38.0,1,right,MISS J. Tate 7' turnaround Hook,[1630256],1610612745.0,HOU,turnaround,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.32,,,,,,,,,,,,
207,PT09M40.00S,2023-12-07T01:41:27.5Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,34,28,2023-12-07T01:41:31Z,2030000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,206.0,3.0,3.0,0.0,,,,,
209,PT09M32.00S,2023-12-07T01:41:35.4Z,2,REGULAR,2pt,Jump Shot,[],1631096,14.011169513797633,27.205882352941174,1610612760,34,28,2023-12-07T01:41:44Z,2040000,False,114.0,79.0,1,left,MISS C. Holmgren 13' turnaround fadeaway Shot,[1631096],1610612760.0,OKC,turnaround fadeaway,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Right,,,,,,Missed,,13.88,,,,,,,,,,,,
210,PT09M29.00S,2023-12-07T01:41:38.4Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,34,28,2023-12-07T01:41:44Z,2050000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:5),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,209.0,7.0,5.0,2.0,,,,,
211,PT09M21.00S,2023-12-07T01:41:46.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1628988,93.11760840998686,45.34313725490196,1610612745,36,28,2023-12-07T01:42:21Z,2060000,False,-23.0,12.0,1,right,A. Holiday Layup (2 PTS),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.63,,,,,,,,,,,,
212,PT09M21.00S,2023-12-07T01:41:58.4Z,2,REGULAR,violation,defensive goaltending,[],1629026,,,1610612745,36,28,2023-12-07T01:42:21Z,2070000,False,,,0,,K. Williams defensive goaltending VIOLATION,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,1629178.0,,,,,,,,,,,,,,,,,,,
213,PT08M58.00S,2023-12-07T01:42:28.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,11.645860709592641,42.64705882352941,1610612760,36,28,2023-12-07T01:42:37Z,2080000,False,37.0,57.0,1,left,MISS T. Mann 6' driving floating Shot,[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.78,,,,,,,,,,,,
214,PT08M56.00S,2023-12-07T01:42:30.5Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,36,28,2023-12-07T01:42:37Z,2090000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:6),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,213.0,8.0,6.0,2.0,,,,,
215,PT08M49.00S,2023-12-07T01:42:36.8Z,2,REGULAR,3pt,Jump Shot,[],1631106,71.69842312746385,75.98039215686273,1610612745,36,28,2023-12-07T01:42:42Z,2100000,False,130.0,214.0,1,right,MISS T. Eason 24' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.99,,,,,,,,,,,,
216,PT08M48.00S,2023-12-07T01:42:37.8Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,36,28,2023-12-07T01:42:42Z,2110000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:4),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,215.0,4.0,4.0,0.0,,,,,
217,PT08M38.00S,2023-12-07T01:42:48.6Z,2,REGULAR,3pt,Jump Shot,[],1631096,27.020367936925098,78.43137254901961,1610612760,36,28,2023-12-07T01:54:43Z,2120000,False,-142.0,201.0,1,left,MISS C. Holmgren 24' step back 3PT,[1631096],1610612760.0,OKC,step back,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.66,,,,,,,,,,,,
218,PT08M36.00S,2023-12-07T01:42:50.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,36,28,2023-12-07T01:43:00Z,2130000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,217.0,,,,,,,,
220,PT08M36.00S,2023-12-07T01:43:00.1Z,2,REGULAR,substitution,out,[],1630256,,,1610612745,36,28,2023-12-07T01:43:03Z,2150000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M36.00S,2023-12-07T01:43:00.1Z,2,REGULAR,substitution,in,[],1627832,,,1610612745,36,28,2023-12-07T01:43:03Z,2160000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M19.00S,2023-12-07T01:43:33.1Z,2,REGULAR,2pt,Jump Shot,[],1627832,88.78120893561103,23.284313725490197,1610612745,36,28,2023-12-07T01:43:40Z,2170000,False,-134.0,53.0,1,right,MISS F. VanVleet 14' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Left,,,,,,Missed,,14.37,,,,,,,,,,,,
223,PT08M18.00S,2023-12-07T01:43:34.1Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612760,36,28,2023-12-07T01:43:40Z,2180000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,222.0,1.0,1.0,0.0,,,,,
224,PT08M07.00S,2023-12-07T01:43:45.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,14.931011826544022,46.568627450980394,1610612760,36,28,2023-12-07T01:43:49Z,2190000,False,17.0,88.0,1,left,MISS C. Holmgren 8' Layup - blocked,"[1631096, 1631106]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,8.96,,,,,,,,Eason,1631106.0,,,
225,PT08M07.00S,2023-12-07T01:43:45.3Z,2,REGULAR,block,,[],1631106,,,1610612760,36,28,2023-12-07T01:43:47Z,2200000,False,,,0,,T. Eason BLOCK (1 BLK),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
226,PT08M04.00S,2023-12-07T01:43:48.3Z,2,REGULAR,rebound,defensive,[],1628988,,,1610612745,36,28,2023-12-07T01:43:49Z,2210000,False,,,0,,A. Holiday REBOUND (Off:0 Def:3),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,224.0,3.0,3.0,0.0,,,,,
227,PT08M03.00S,2023-12-07T01:43:50.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203493,94.30026281208936,52.20588235294118,1610612745,38,28,2023-12-07T01:44:00Z,2220000,False,11.0,1.0,1,right,R. Bullock Jr. running Layup (2 PTS) (A. Holiday 2 AST),"[203493, 1628988]",1610612745.0,HOU,running,,,Bullock Jr.,R. Bullock Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.11,A. Holiday,1628988.0,2.0,,,,,,,,,
229,PT08M03.00S,2023-12-07T01:43:54.4Z,2,REGULAR,foul,personal,['1freethrow'],1630598,,,1610612745,38,28,2023-12-07T01:44:04Z,2240000,False,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Bullock Jr. 1 FT),"[1630598, 203493]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,202053.0,2.0,0.0,Bullock Jr.,203493.0,,,,,,,,,,,,,,,
231,PT08M03.00S,2023-12-07T01:44:05.5Z,2,REGULAR,substitution,out,[],1631106,,,1610612745,38,28,2023-12-07T01:45:22Z,2260000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M03.00S,2023-12-07T01:44:05.5Z,2,REGULAR,substitution,out,[],1631096,,,1610612745,38,28,2023-12-07T01:45:22Z,2270000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M03.00S,2023-12-07T01:44:05.5Z,2,REGULAR,substitution,in,[],1628415,,,1610612745,38,28,2023-12-07T01:45:22Z,2280000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M03.00S,2023-12-07T01:44:05.5Z,2,REGULAR,substitution,in,[],1641717,,,1610612745,38,28,2023-12-07T01:45:22Z,2290000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M03.00S,2023-12-07T01:44:20.7Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],203493,,,1610612745,39,28,2023-12-07T01:44:20Z,2300000,False,,,0,,R. Bullock Jr. Free Throw 1 of 1 (3 PTS),[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
236,PT07M51.00S,2023-12-07T01:44:32.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,6.521024967148489,46.07843137254902,1610612760,39,30,2023-12-07T01:44:36Z,2310000,False,20.0,9.0,1,left,J. Williams driving Layup (6 PTS),[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,2.15,,,,,,,,,,,,
237,PT07M33.00S,2023-12-07T01:44:50.7Z,2,REGULAR,3pt,Jump Shot,[],1628988,94.56307490144546,4.901960784313726,1610612745,42,30,2023-12-07T01:44:56Z,2320000,False,-225.0,-1.0,1,right,A. Holiday 3PT  (5 PTS) (J. Smith Jr. 1 AST),"[1628988, 1631095]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Left Corner 3,24+ Left,,,,,,Made,5.0,22.55,J. Smith Jr.,1631095.0,1.0,,,,,,,,,
239,PT07M18.00S,2023-12-07T01:45:05.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630598,14.536793692509855,48.28431372549019,1610612760,42,32,2023-12-07T01:45:10Z,2340000,False,9.0,84.0,1,left,A. Wiggins 8' driving floating Jump Shot (4 PTS) (J. Williams 1 AST),"[1630598, 1631114]",1610612760.0,OKC,driving floating,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,4.0,8.45,J. Williams,1631114.0,1.0,,,,,,,,,
241,PT07M05.00S,2023-12-07T01:45:19.1Z,2,REGULAR,3pt,Jump Shot,[],203493,89.17542706964521,3.431372549019608,1610612745,42,32,2023-12-07T01:45:25Z,2360000,False,-233.0,49.0,1,right,MISS R. Bullock Jr. 3PT,[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.8,,,,,,,,,,,,
242,PT07M05.00S,2023-12-07T01:45:19.1Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,42,32,2023-12-07T01:45:25Z,2370000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,241.0,1.0,1.0,0.0,,,,,
243,PT06M51.00S,2023-12-07T01:45:33.2Z,2,REGULAR,3pt,Jump Shot,[],1630544,28.203022339027594,13.480392156862745,1610612760,42,32,2023-12-07T01:45:38Z,2380000,False,183.0,213.0,1,left,MISS T. Mann 28' 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,28.03,,,,,,,,,,,,
244,PT06M50.00S,2023-12-07T01:45:34.2Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,42,32,2023-12-07T01:45:38Z,2390000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:7),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,243.0,9.0,7.0,2.0,,,,,
245,PT06M43.00S,2023-12-07T01:45:41.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627832,92.32917214191852,46.07843137254902,1610612745,42,32,2023-12-07T01:57:07Z,2400000,False,-20.0,20.0,1,right,MISS F. VanVleet running finger roll Layup,[1627832],1610612745.0,HOU,running finger roll,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.77,,,,,,,,,,,,
246,PT06M41.00S,2023-12-07T01:45:43.4Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,42,32,2023-12-07T01:45:57Z,2410000,False,,,0,,K. Williams REBOUND (Off:0 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,245.0,2.0,2.0,0.0,,,,,
