actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
180,PT09M26.00S,2021-10-26T00:10:39.3Z,2,REGULAR,substitution,out,[],201609,,,1610612741,29,32,2021-10-26T00:10:54Z,1770000,,,0,,SUB out: G. Dragic,[201609],1610612761.0,TOR,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M26.00S,2021-10-26T00:10:39.3Z,2,REGULAR,substitution,out,[],1630567,,,1610612741,29,32,2021-10-26T00:10:54Z,1780000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M26.00S,2021-10-26T00:10:39.3Z,2,REGULAR,substitution,out,[],1627936,,,1610612741,29,32,2021-10-26T00:10:54Z,1790000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M26.00S,2021-10-26T00:10:39.3Z,2,REGULAR,substitution,out,[],1629750,,,1610612741,29,32,2021-10-26T00:10:54Z,1800000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M26.00S,2021-10-26T00:10:39.3Z,2,REGULAR,substitution,in,[],1629018,,,1610612741,29,32,2021-10-26T00:10:54Z,1810000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M26.00S,2021-10-26T00:10:39.3Z,2,REGULAR,substitution,in,[],1628384,,,1610612741,29,32,2021-10-26T00:10:54Z,1820000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M26.00S,2021-10-26T00:10:39.3Z,2,REGULAR,substitution,in,[],1628972,,,1610612741,29,32,2021-10-26T00:10:54Z,1830000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M26.00S,2021-10-26T00:10:39.3Z,2,REGULAR,substitution,in,[],1630172,,,1610612741,29,32,2021-10-26T00:10:54Z,1840000,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M17.00S,2021-10-26T00:11:07.9Z,2,REGULAR,2pt,Jump Shot,[],201942,78.79434954007884,60.049019607843135,1610612741,29,32,2021-10-26T00:11:12Z,1850000,50.0,147.0,1,right,MISS D. DeRozan 15' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,,,,15.51,Missed,,,,,,,,,,,,,,,
189,PT09M15.00S,2021-10-26T00:11:09.9Z,2,REGULAR,rebound,defensive,[],203920,,,1610612761,29,32,2021-10-26T00:11:12Z,1860000,,,0,,K. Birch REBOUND (Off:0 Def:1),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,188.0,1.0,1.0,0.0,,,,,,,,,,,
190,PT09M04.00S,2021-10-26T00:11:26.5Z,2,REGULAR,foul,personal,[],201942,,,1610612761,29,32,2021-10-26T00:11:34Z,1870000,,,0,,D. DeRozan personal FOUL (1 PF),"[201942, 1628384]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Anunoby,1628384.0,,
192,PT09M04.00S,2021-10-26T00:11:34.3Z,2,REGULAR,substitution,out,[],203920,,,1610612761,29,32,2021-10-26T00:11:38Z,1890000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M04.00S,2021-10-26T00:11:34.3Z,2,REGULAR,substitution,in,[],1630173,,,1610612761,29,32,2021-10-26T00:11:38Z,1900000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M52.00S,2021-10-26T00:12:03.9Z,2,REGULAR,2pt,Jump Shot,[],1629018,5.075558475689881,73.52941176470588,1610612761,31,32,2021-10-26T00:12:09Z,1910000,-118.0,-5.0,1,left,G. Trent Jr. 11' step back Jump Shot (9 PTS),[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,,,,11.77,Made,,,,,9.0,,,,,,,,,,
195,PT08M35.00S,2021-10-26T00:12:21.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,87.99277266754271,57.107843137254896,1610612741,31,34,2021-10-26T00:12:33Z,1920000,36.0,60.0,1,right,P. Williams 7' driving floating Jump Shot (2 PTS) (L. Ball 2 AST),"[1630172, 1628366]",1610612741.0,CHI,driving floating,,,Williams,P. Williams,,,,,,,,7.01,Made,,,,,2.0,L. Ball,1628366.0,2.0,,,,,,,
197,PT08M18.00S,2021-10-26T00:12:37.9Z,2,REGULAR,turnover,bad pass,[],1627832,,,1610612761,31,34,2021-10-26T00:12:41Z,1940000,,,0,,F. VanVleet bad pass TURNOVER (3 TO),"[1627832, 202696]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,3.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,
198,PT08M18.00S,2021-10-26T00:12:37.9Z,2,REGULAR,steal,,[],202696,,,1610612741,31,34,2021-10-26T00:12:39Z,1950000,,,0,,N. Vucevic STEAL (2 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M13.00S,2021-10-26T00:12:42.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628972,94.82588699080158,49.01960784313725,1610612741,31,36,2021-10-26T00:12:49Z,1960000,-5.0,-4.0,1,right,T. Brown Jr. running finger roll Layup (4 PTS) (P. Williams 1 AST),"[1628972, 1630172]",1610612741.0,CHI,running finger roll,,,Brown Jr.,T. Brown Jr.,,,,,,,,0.63,Made,,,,,4.0,P. Williams,1630172.0,1.0,,,,,,,
201,PT07M48.00S,2021-10-26T00:13:08.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,5.732588699080158,50.0,1610612761,33,36,2021-10-26T00:13:14Z,1980000,0.0,1.0,1,left,O. Anunoby driving finger roll Layup (5 PTS) (F. VanVleet 6 AST),"[1628384, 1627832]",1610612761.0,TOR,driving finger roll,,,Anunoby,O. Anunoby,,,,,,,,0.14,Made,,,,,5.0,F. VanVleet,1627832.0,6.0,,,,,,,
203,PT07M34.00S,2021-10-26T00:13:21.4Z,2,REGULAR,2pt,Jump Shot,[],202696,78.13731931668858,49.01960784313725,1610612741,33,38,2021-10-26T00:13:27Z,2000000,-5.0,153.0,1,right,N. Vucevic 15' Jump Shot (8 PTS) (D. DeRozan 3 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,15.31,Made,,,,,8.0,D. DeRozan,201942.0,3.0,,,,,,,
205,PT07M17.00S,2021-10-26T00:13:39.0Z,2,REGULAR,3pt,Jump Shot,[],1630173,29.6484888304862,26.715686274509803,1610612761,36,38,2021-10-26T00:13:43Z,2020000,116.0,226.0,1,left,P. Achiuwa 25' 3PT  (5 PTS) (O. Anunoby 4 AST),"[1630173, 1628384]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,25.44,Made,,,,,5.0,O. Anunoby,1628384.0,4.0,,,,,,,
207,PT07M05.00S,2021-10-26T00:13:52.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,94.43166885676742,50.98039215686274,1610612741,36,40,2021-10-26T00:13:56Z,2040000,5.0,0.0,1,right,P. Williams cutting Layup (4 PTS) (L. Ball 3 AST),"[1630172, 1628366]",1610612741.0,CHI,cutting,,,Williams,P. Williams,,,,,,,,0.49,Made,,,,,4.0,L. Ball,1628366.0,3.0,,,,,,,
209,PT06M53.00S,2021-10-26T00:14:05.1Z,2,REGULAR,turnover,traveling,[],1629004,,,1610612761,36,40,2021-10-26T00:14:11Z,2060000,,,0,,S. Mykhailiuk traveling TURNOVER (1 TO),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,1.0,,,,,,,,,,,,,1193.0,,,,,,
210,PT06M53.00S,2021-10-26T00:14:11.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,36,40,2021-10-26T00:14:11Z,2070000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M53.00S,2021-10-26T00:14:12.9Z,2,REGULAR,substitution,out,[],1629004,,,1610612741,36,40,2021-10-26T00:16:45Z,2080000,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M53.00S,2021-10-26T00:14:12.9Z,2,REGULAR,substitution,out,[],202696,,,1610612741,36,40,2021-10-26T00:16:45Z,2090000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M53.00S,2021-10-26T00:14:12.9Z,2,REGULAR,substitution,out,[],201942,,,1610612741,36,40,2021-10-26T00:16:45Z,2100000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M53.00S,2021-10-26T00:14:12.9Z,2,REGULAR,substitution,in,[],1628449,,,1610612741,36,40,2021-10-26T00:16:45Z,2110000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M53.00S,2021-10-26T00:14:12.9Z,2,REGULAR,substitution,in,[],203897,,,1610612741,36,40,2021-10-26T00:16:45Z,2120000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M53.00S,2021-10-26T00:14:12.9Z,2,REGULAR,substitution,in,[],1628993,,,1610612741,36,40,2021-10-26T00:16:45Z,2130000,,,0,,SUB in: A. Johnson,[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M40.00S,2021-10-26T00:17:12.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628972,87.59855453350855,54.90196078431373,1610612741,36,40,2021-10-26T00:17:21Z,2140000,25.0,64.0,1,right,MISS T. Brown Jr. 6' driving floating Shot,[1628972],1610612741.0,CHI,driving floating,,,Brown Jr.,T. Brown Jr.,,,,,,,,6.86,Missed,,,,,,,,,,,,,,,
218,PT06M38.00S,2021-10-26T00:17:14.4Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,36,40,2021-10-26T00:17:21Z,2150000,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,217.0,1.0,1.0,0.0,,,,,,,,,,,
219,PT06M21.00S,2021-10-26T00:17:31.4Z,2,REGULAR,3pt,Jump Shot,[],1628449,24.26084099868594,87.00980392156863,1610612761,39,40,2021-10-26T00:17:36Z,2160000,-185.0,176.0,1,left,C. Boucher 25' 3PT  (3 PTS) (F. VanVleet 7 AST),"[1628449, 1627832]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,25.51,Made,,,,,3.0,F. VanVleet,1627832.0,7.0,,,,,,,
221,PT06M03.00S,2021-10-26T00:17:48.3Z,2,REGULAR,3pt,Jump Shot,[],1628366,73.27529566360053,16.42156862745098,1610612741,39,43,2021-10-26T00:17:52Z,2180000,-168.0,199.0,1,right,L. Ball 26' 3PT  (9 PTS) (T. Brown Jr. 1 AST),"[1628366, 1628972]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,26.01,Made,,,,,9.0,T. Brown Jr.,1628972.0,1.0,,,,,,,
223,PT05M51.00S,2021-10-26T00:18:01.5Z,2,REGULAR,turnover,bad pass,[],1627832,,,1610612761,39,43,2021-10-26T00:18:07Z,2200000,,,0,,F. VanVleet bad pass TURNOVER (4 TO),"[1627832, 1628366]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,4.0,Ball,1628366.0,,,,,,,,,,,,,,,,,
224,PT05M51.00S,2021-10-26T00:18:01.5Z,2,REGULAR,steal,,[],1628366,,,1610612741,39,43,2021-10-26T00:18:03Z,2210000,,,0,,L. Ball STEAL (2 STL),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
225,PT05M47.00S,2021-10-26T00:18:05.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628366,71.30420499342969,20.833333333333336,1610612741,39,43,2021-10-26T00:18:13Z,2220000,-146.0,217.0,1,right,MISS L. Ball 26' running pullup 3PT,[1628366],1610612741.0,CHI,running pullup,,,Ball,L. Ball,,,,,,,,26.16,Missed,,,,,,,,,,,,,,,
226,PT05M43.00S,2021-10-26T00:18:08.5Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,39,43,2021-10-26T00:18:08Z,2230000,,,0,,C. Boucher REBOUND (Off:0 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,225.0,2.0,2.0,0.0,,,,,,,,,,,
227,PT05M31.00S,2021-10-26T00:18:20.9Z,2,REGULAR,3pt,Jump Shot,[],1629018,33.327858081471746,64.4607843137255,1610612761,39,43,2021-10-26T00:18:25Z,2240000,-72.0,261.0,1,left,MISS G. Trent Jr. 27' pullup 3PT,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,,,,27.06,Missed,,,,,,,,,,,,,,,
228,PT05M28.00S,2021-10-26T00:18:23.9Z,2,REGULAR,rebound,defensive,[],1628993,,,1610612741,39,43,2021-10-26T00:18:25Z,2250000,,,0,,A. Johnson REBOUND (Off:0 Def:1),[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,,,,227.0,1.0,1.0,0.0,,,,,,,,,,,
229,PT05M21.00S,2021-10-26T00:18:34.3Z,2,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612741,39,43,2021-10-26T00:18:42Z,2260000,,,0,,O. Anunoby shooting personal FOUL (2 PF) (LaVine 2 FT),"[1628384, 203897]",1610612761.0,TOR,shooting,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,1193.0,2.0,0.0,LaVine,203897.0,,
231,PT05M21.00S,2021-10-26T00:19:05.1Z,2,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,39,44,2021-10-26T00:19:05Z,2280000,,,0,,Z. LaVine Free Throw 1 of 2 (1 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
232,PT05M21.00S,2021-10-26T00:19:06.0Z,2,REGULAR,substitution,out,[],1627832,,,1610612741,39,44,2021-10-26T00:19:13Z,2290000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
233,PT05M21.00S,2021-10-26T00:19:06.0Z,2,REGULAR,substitution,out,[],1628366,,,1610612741,39,44,2021-10-26T00:19:13Z,2300000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M21.00S,2021-10-26T00:19:06.0Z,2,REGULAR,substitution,in,[],1630567,,,1610612741,39,44,2021-10-26T00:19:13Z,2310000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M21.00S,2021-10-26T00:19:06.0Z,2,REGULAR,substitution,in,[],1627936,,,1610612741,39,44,2021-10-26T00:19:13Z,2320000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M21.00S,2021-10-26T00:19:21.0Z,2,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,39,45,2021-10-26T00:19:21Z,2330000,,,0,,Z. LaVine Free Throw 2 of 2 (2 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
237,PT05M07.00S,2021-10-26T00:19:38.4Z,2,REGULAR,turnover,traveling,[],1630173,,,1610612761,39,45,2021-10-26T00:19:45Z,2340000,,,0,,P. Achiuwa traveling TURNOVER (1 TO),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,1.0,,,,,,,,,,,,,202058.0,,,,,,
238,PT04M45.00S,2021-10-26T00:20:11.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203897,76.95466491458606,89.70588235294117,1610612741,39,45,2021-10-26T00:21:01Z,2350000,199.0,164.0,1,right,MISS Z. LaVine 25' step back bank 3PT,[203897],1610612741.0,CHI,step back bank,,,LaVine,Z. LaVine,,,,,,,,25.75,Missed,,,,,,,,,,,,,,,
239,PT04M42.00S,2021-10-26T00:20:14.9Z,2,REGULAR,rebound,offensive,[],1628993,,,1610612741,39,45,2021-10-26T00:20:21Z,2360000,,,0,,A. Johnson REBOUND (Off:1 Def:1),[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,,,,238.0,2.0,1.0,1.0,,,,,,,,,,,
240,PT04M40.00S,2021-10-26T00:20:15.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628993,94.1688567674113,49.01960784313725,1610612741,39,47,2021-10-26T00:20:24Z,2370000,-5.0,2.0,1,right,A. Johnson putback Layup (4 PTS),[1628993],1610612741.0,CHI,putback,,,Johnson,A. Johnson,,,,,,,,0.54,Made,,,,,4.0,,,,,,,,,,
241,PT04M23.00S,2021-10-26T00:20:35.7Z,2,REGULAR,foul,personal,['2freethrow'],1628993,,,1610612761,39,47,2021-10-26T00:20:44Z,2380000,,,0,,A. Johnson shooting personal FOUL (1 PF) (Achiuwa 2 FT),"[1628993, 1630173]",1610612741.0,CHI,shooting,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Achiuwa,1630173.0,,
243,PT04M23.00S,2021-10-26T00:21:02.5Z,2,REGULAR,freethrow,1 of 2,[],1630173,,,1610612761,40,47,2021-10-26T00:21:27Z,2400000,,,0,,P. Achiuwa Free Throw 1 of 2 (6 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
244,PT04M23.00S,2021-10-26T00:21:03.4Z,2,REGULAR,substitution,out,[],1628972,,,1610612761,40,47,2021-10-26T00:21:08Z,2410000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M23.00S,2021-10-26T00:21:03.4Z,2,REGULAR,substitution,out,[],1628993,,,1610612761,40,47,2021-10-26T00:21:08Z,2420000,,,0,,SUB out: A. Johnson,[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M23.00S,2021-10-26T00:21:03.4Z,2,REGULAR,substitution,in,[],202696,,,1610612761,40,47,2021-10-26T00:21:08Z,2430000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M23.00S,2021-10-26T00:21:03.4Z,2,REGULAR,substitution,in,[],201942,,,1610612761,40,47,2021-10-26T00:21:08Z,2440000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M23.00S,2021-10-26T00:21:02.5Z,2,REGULAR,freethrow,2 of 2,[],1630173,,,1610612761,40,47,2021-10-26T00:21:27Z,2450000,,,0,,MISS P. Achiuwa Free Throw 2 of 2,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,Missed,,,,,,,,,,,,,,,
249,PT04M20.00S,2021-10-26T00:21:05.5Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,40,47,2021-10-26T00:21:27Z,2460000,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,248.0,2.0,2.0,0.0,,,,,,,,,,,
250,PT04M12.00S,2021-10-26T00:21:33.4Z,2,REGULAR,2pt,Jump Shot,[],202696,86.5473061760841,76.9607843137255,1610612741,40,49,2021-10-26T00:21:38Z,2470000,135.0,74.0,1,right,N. Vucevic 15' Jump Shot (10 PTS) (Z. LaVine 3 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,15.38,Made,,,,,10.0,Z. LaVine,203897.0,3.0,,,,,,,
252,PT03M51.00S,2021-10-26T00:21:56.5Z,2,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,40,49,2021-10-26T00:22:03Z,2490000,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (2 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,2.0,,,,,,,,,,,,,1627529.0,,,,,,
253,PT03M30.00S,2021-10-26T00:22:21.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201942,83.52496714848883,72.30392156862744,1610612741,40,49,2021-10-26T00:22:29Z,2500000,112.0,102.0,1,right,MISS D. DeRozan 15' fadeaway Shot,[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,,,,15.14,Missed,,,,,,,,,,,,,,,
254,PT03M27.00S,2021-10-26T00:22:24.5Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,40,49,2021-10-26T00:22:29Z,2510000,,,0,,P. Achiuwa REBOUND (Off:0 Def:5),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,253.0,5.0,5.0,0.0,,,,,,,,,,,
255,PT03M26.00S,2021-10-26T00:22:26.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628384,6.1268068331143235,50.245098039215684,1610612761,42,49,2021-10-26T00:22:58Z,2520000,-1.0,5.0,1,left,O. Anunoby running DUNK (7 PTS) (P. Achiuwa 2 AST),"[1628384, 1630173]",1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,,,,0.52,Made,,,,,7.0,P. Achiuwa,1630173.0,2.0,,,,,,,
257,PT03M26.00S,2021-10-26T00:22:31.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,42,49,2021-10-26T00:22:31Z,2540000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M26.00S,2021-10-26T00:24:24.8Z,2,REGULAR,substitution,out,[],1628449,,,1610612741,42,49,2021-10-26T00:24:59Z,2550000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M26.00S,2021-10-26T00:24:24.8Z,2,REGULAR,substitution,out,[],1630172,,,1610612741,42,49,2021-10-26T00:24:59Z,2560000,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M26.00S,2021-10-26T00:24:24.8Z,2,REGULAR,substitution,in,[],1627832,,,1610612741,42,49,2021-10-26T00:24:59Z,2570000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M26.00S,2021-10-26T00:24:24.8Z,2,REGULAR,substitution,in,[],1628366,,,1610612741,42,49,2021-10-26T00:24:59Z,2580000,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M15.00S,2021-10-26T00:25:31.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,88.91261498028909,42.8921568627451,1610612741,42,49,2021-10-26T00:25:36Z,2590000,-36.0,52.0,1,right,MISS N. Vucevic 6' turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,,,,6.27,Missed,,,,,,,,,,,,,,,
263,PT03M12.00S,2021-10-26T00:25:34.8Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,42,49,2021-10-26T00:25:36Z,2600000,,,0,,P. Achiuwa REBOUND (Off:0 Def:6),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,262.0,6.0,6.0,0.0,,,,,,,,,,,
264,PT03M06.00S,2021-10-26T00:25:40.3Z,2,REGULAR,3pt,Jump Shot,[],1628384,15.719448094612352,5.88235294117647,1610612761,45,49,2021-10-26T00:25:46Z,2610000,221.0,95.0,1,left,O. Anunoby 24' 3PT  (10 PTS) (F. VanVleet 8 AST),"[1628384, 1627832]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,24.03,Made,,,,,10.0,F. VanVleet,1627832.0,8.0,,,,,,,
266,PT02M48.00S,2021-10-26T00:25:58.5Z,2,REGULAR,2pt,Jump Shot,[],202696,93.51182654402102,79.65686274509804,1610612741,45,49,2021-10-26T00:26:03Z,2630000,148.0,8.0,1,right,MISS N. Vucevic 14' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,14.85,Missed,,,,,,,,,,,,,,,
267,PT02M45.00S,2021-10-26T00:26:01.5Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,45,49,2021-10-26T00:26:03Z,2640000,,,0,,S. Barnes REBOUND (Off:1 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,266.0,3.0,2.0,1.0,,,,,,,,,,,
268,PT02M41.00S,2021-10-26T00:26:05.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,19.267411300919843,91.17647058823529,1610612761,45,49,2021-10-26T00:26:11Z,2650000,-206.0,129.0,1,left,MISS G. Trent Jr. 24' running 3PT,[1629018],1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,,,,24.28,Missed,,,,,,,,,,,,,,,
269,PT02M38.00S,2021-10-26T00:26:08.4Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,45,49,2021-10-26T00:26:11Z,2660000,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,268.0,3.0,3.0,0.0,,,,,,,,,,,
