actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
88,PT04M53.00S,2021-12-03T00:54:16.3Z,1,REGULAR,substitution,in,[],203918,,,1610612749,15,15,2021-12-03T00:54:51Z,880000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M34.00S,2021-12-03T00:54:59.5Z,1,REGULAR,foul,personal,[],1630567,,,1610612749,15,15,2021-12-03T00:55:06Z,890000,,,0,,S. Barnes personal FOUL (1 PF),"[1630567, 201588]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Hill,201588.0,
91,PT04M34.00S,2021-12-03T00:55:04.8Z,1,REGULAR,substitution,out,[],1630567,,,1610612749,15,15,2021-12-03T00:55:15Z,910000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M34.00S,2021-12-03T00:55:04.8Z,1,REGULAR,substitution,out,[],1630173,,,1610612749,15,15,2021-12-03T00:55:15Z,920000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M34.00S,2021-12-03T00:55:04.8Z,1,REGULAR,substitution,in,[],1630625,,,1610612749,15,15,2021-12-03T00:55:15Z,930000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M34.00S,2021-12-03T00:55:04.8Z,1,REGULAR,substitution,in,[],1628449,,,1610612749,15,15,2021-12-03T00:55:15Z,940000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M28.00S,2021-12-03T00:55:39.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,15,15,2021-12-03T00:55:39Z,980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M26.00S,2021-12-03T00:55:48.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203648,93.51182654402102,55.14705882352941,1610612749,15,15,2021-12-03T00:59:39Z,990000,26.0,8.0,1,right,MISS T. Antetokounmpo alley-oop Layup,[203648],1610612749.0,MIL,alley-oop,,,Antetokounmpo,T. Antetokounmpo,,,,,2.71,Missed,,,,,,,,,,,,,,,,,,,
100,PT04M24.00S,2021-12-03T00:55:50.7Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612761,15,15,2021-12-03T00:55:53Z,1000000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:2),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,99.0,2.0,2.0,0.0,,,,,,,,,,,
101,PT04M12.00S,2021-12-03T00:56:03.2Z,1,REGULAR,3pt,Jump Shot,[],1627783,28.991458607095925,22.794117647058822,1610612761,15,15,2021-12-03T00:56:08Z,1010000,136.0,220.0,1,left,MISS P. Siakam 25' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,,
102,PT04M07.00S,2021-12-03T00:56:08.2Z,1,REGULAR,rebound,defensive,[],203648,,,1610612749,15,15,2021-12-03T00:56:08Z,1020000,,,0,,T. Antetokounmpo REBOUND (Off:0 Def:1),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,,,
103,PT03M50.00S,2021-12-03T00:56:27.8Z,1,REGULAR,foul,technical,['1freethrow'],1628449,,,1610612749,15,15,2021-12-03T00:56:39Z,1030000,,,0,,C. Boucher defensive-3-second technical FOUL (1 Tech),[1628449],1610612761.0,TOR,defensive-3-second,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,2003.0,0.0,1.0,,,
104,PT03M50.00S,2021-12-03T00:56:50.1Z,1,REGULAR,freethrow,1 of 1,[],201588,,,1610612749,15,16,2021-12-03T00:56:50Z,1040000,,,0,,G. Hill technical Free Throw 1 of 1 (1 PTS),[201588],1610612749.0,MIL,technical,,,Hill,G. Hill,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
105,PT03M42.00S,2021-12-03T00:57:11.2Z,1,REGULAR,2pt,Jump Shot,[],201950,93.64323258869908,73.2843137254902,1610612749,15,18,2021-12-03T00:57:17Z,1050000,116.0,7.0,1,right,J. Holiday 11' fadeaway Jump Shot (9 PTS),[201950],1610612749.0,MIL,fadeaway,,,Holiday,J. Holiday,,,,,11.66,Made,9.0,,,,,,,,,,,,,,,,,,
106,PT03M18.00S,2021-12-03T00:57:34.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,12.434296977660972,50.245098039215684,1610612761,15,18,2021-12-03T00:57:41Z,1060000,-1.0,64.0,1,left,MISS G. Trent Jr. 6' driving floating Shot,[1629018],1610612761.0,TOR,driving floating,,,Trent Jr.,G. Trent Jr.,,,,,6.44,Missed,,,,,,,,,,,,,,,,,,,
107,PT03M16.00S,2021-12-03T00:57:36.8Z,1,REGULAR,rebound,defensive,[],203918,,,1610612749,15,18,2021-12-03T00:57:41Z,1070000,,,0,,R. Hood REBOUND (Off:0 Def:1),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,106.0,1.0,1.0,0.0,,,,,,,,,,,
108,PT03M02.00S,2021-12-03T00:57:54.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,15,18,2021-12-03T00:57:54Z,1080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M02.00S,2021-12-03T00:57:55.5Z,1,REGULAR,substitution,out,[],1629018,,,1610612749,15,18,2021-12-03T00:57:59Z,1090000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M02.00S,2021-12-03T00:57:55.5Z,1,REGULAR,substitution,in,[],1629004,,,1610612749,15,18,2021-12-03T00:57:59Z,1100000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M02.00S,2021-12-03T00:58:04.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,15,18,2021-12-03T00:58:04Z,1110000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M02.00S,2021-12-03T01:00:12.0Z,1,REGULAR,substitution,out,[],1627783,,,1610612749,15,18,2021-12-03T01:00:35Z,1120000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M02.00S,2021-12-03T01:00:12.0Z,1,REGULAR,substitution,in,[],1630567,,,1610612749,15,18,2021-12-03T01:00:35Z,1130000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M02.00S,2021-12-03T01:00:12.0Z,1,REGULAR,substitution,out,[],1630572,,,1610612749,15,18,2021-12-03T01:00:48Z,1140000,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M02.00S,2021-12-03T01:00:12.0Z,1,REGULAR,substitution,in,[],1626192,,,1610612749,15,18,2021-12-03T01:00:48Z,1150000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M56.00S,2021-12-03T01:01:04.2Z,1,REGULAR,2pt,Jump Shot,[],203918,77.7431011826544,49.26470588235294,1610612749,15,18,2021-12-03T01:01:09Z,1160000,-4.0,157.0,1,right,MISS R. Hood 15' pullup Shot,[203918],1610612749.0,MIL,pullup,,,Hood,R. Hood,,,,,15.67,Missed,,,,,,,,,,,,,,,,,,,
117,PT02M53.00S,2021-12-03T01:01:07.2Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,15,18,2021-12-03T01:01:09Z,1170000,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,116.0,1.0,1.0,0.0,,,,,,,,,,,
118,PT02M47.00S,2021-12-03T01:01:12.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630567,5.863994743758213,2.696078431372549,1610612761,18,18,2021-12-03T01:01:21Z,1180000,237.0,3.0,1,left,S. Barnes 3PT running (3 PTS) (D. Banton 1 AST),"[1630567, 1630625]",1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,23.65,Made,3.0,D. Banton,1630625.0,1.0,,,,,,,,,,,,,,,
120,PT02M31.00S,2021-12-03T01:01:28.9Z,1,REGULAR,3pt,Jump Shot,[],203918,92.32917214191852,97.05882352941177,1610612749,18,18,2021-12-03T01:01:33Z,1200000,235.0,20.0,1,right,MISS R. Hood 3PT,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,23.61,Missed,,,,,,,,,,,,,,,,,,,
121,PT02M29.00S,2021-12-03T01:01:30.9Z,1,REGULAR,rebound,offensive,[],201950,,,1610612749,18,18,2021-12-03T01:01:33Z,1210000,,,0,,J. Holiday REBOUND (Off:1 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,120.0,2.0,1.0,1.0,,,,,,,,,,,
122,PT02M28.00S,2021-12-03T01:01:32.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201588,65.65374507227332,48.77450980392157,1610612749,18,18,2021-12-03T01:01:37Z,1220000,-6.0,270.0,1,right,MISS G. Hill 27' 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,27.05,Missed,,,,,,,,,,,,,,,,,,,
123,PT02M24.00S,2021-12-03T01:01:36.9Z,1,REGULAR,rebound,defensive,[],1630625,,,1610612761,18,18,2021-12-03T01:01:37Z,1230000,,,0,,D. Banton REBOUND (Off:0 Def:1),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,,,,
124,PT02M24.00S,2021-12-03T01:01:39.5Z,1,REGULAR,turnover,out-of-bounds,[],1630625,,,1610612761,18,18,2021-12-03T01:01:48Z,1240000,,,0,,D. Banton lost ball out-of-bounds TURNOVER (1 TO),[1630625],1610612761.0,TOR,lost ball,,,Banton,D. Banton,,,,,,,,,,,,,,,1.0,,,,,2003.0,,,,,
125,PT02M24.00S,2021-12-03T01:01:44.8Z,1,REGULAR,substitution,out,[],201950,,,1610612749,18,18,2021-12-03T01:01:49Z,1250000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M24.00S,2021-12-03T01:01:44.8Z,1,REGULAR,substitution,in,[],203114,,,1610612749,18,18,2021-12-03T01:01:49Z,1260000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M18.00S,2021-12-03T01:02:07.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203114,78.40013140604468,73.77450980392157,1610612749,18,18,2021-12-03T01:02:13Z,1270000,119.0,151.0,1,right,MISS K. Middleton 19' pullup Shot,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,19.18,Missed,,,,,,,,,,,,,,,,,,,
128,PT02M16.00S,2021-12-03T01:02:09.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,18,18,2021-12-03T01:02:13Z,1280000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,127.0,,,,,,,,,,,,,,
129,PT02M16.00S,2021-12-03T01:02:13.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,18,18,2021-12-03T01:02:13Z,1290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M10.00S,2021-12-03T01:02:25.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,18,18,2021-12-03T01:02:25Z,1300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M06.00S,2021-12-03T01:02:49.8Z,1,REGULAR,foul,offensive,[],1628449,,,1610612761,18,18,2021-12-03T01:03:02Z,1310000,,,0,,C. Boucher off-the-ball offensive FOUL (1 PF),"[1628449, 203648]",1610612761.0,TOR,off-the-ball,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,200832.0,1.0,1.0,Antetokounmpo,203648.0,
133,PT02M06.00S,2021-12-03T01:02:49.8Z,1,REGULAR,turnover,offensive foul,[],1628449,,,1610612761,18,18,2021-12-03T01:02:49Z,1330000,,,0,,C. Boucher offensive foul TURNOVER (1 TO),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,1.0,,,,,200832.0,,,,,
134,PT01M43.00S,2021-12-03T01:03:26.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201588,85.75886990801577,3.6764705882352944,1610612749,18,21,2021-12-03T01:03:31Z,1340000,-232.0,81.0,1,right,G. Hill 24' 3PT  (4 PTS) (R. Hood 1 AST),"[201588, 203918]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,24.55,Made,4.0,R. Hood,203918.0,1.0,,,,,,,,,,,,,,,
136,PT01M31.00S,2021-12-03T01:03:44.4Z,1,REGULAR,foul,personal,['2freethrow'],203918,,,1610612761,18,21,2021-12-03T01:03:51Z,1360000,,,0,,R. Hood shooting personal FOUL (1 PF) (Boucher 2 FT),"[203918, 1628449]",1610612749.0,MIL,shooting,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,203054.0,1.0,0.0,Boucher,1628449.0,
138,PT01M31.00S,2021-12-03T01:04:05.9Z,1,REGULAR,freethrow,1 of 2,[],1628449,,,1610612761,19,21,2021-12-03T01:04:05Z,1380000,,,0,,C. Boucher Free Throw 1 of 2 (1 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
139,PT01M31.00S,2021-12-03T01:04:06.8Z,1,REGULAR,substitution,out,[],1627832,,,1610612761,19,21,2021-12-03T01:04:11Z,1390000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M31.00S,2021-12-03T01:04:06.8Z,1,REGULAR,substitution,in,[],1629018,,,1610612761,19,21,2021-12-03T01:04:11Z,1400000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M31.00S,2021-12-03T01:04:22.2Z,1,REGULAR,freethrow,2 of 2,[],1628449,,,1610612761,20,21,2021-12-03T01:04:22Z,1410000,,,0,,C. Boucher Free Throw 2 of 2 (2 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
142,PT01M10.00S,2021-12-03T01:04:44.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203918,87.07293035479631,44.11764705882353,1610612749,20,21,2021-12-03T01:04:49Z,1420000,-29.0,69.0,1,right,MISS R. Hood 7' driving floating Shot,[203918],1610612749.0,MIL,driving floating,,,Hood,R. Hood,,,,,7.5,Missed,,,,,,,,,,,,,,,,,,,
143,PT01M08.00S,2021-12-03T01:04:46.4Z,1,REGULAR,rebound,offensive,[],203918,,,1610612749,20,21,2021-12-03T01:04:49Z,1430000,,,0,,R. Hood REBOUND (Off:1 Def:1),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,142.0,2.0,1.0,1.0,,,,,,,,,,,
144,PT01M07.00S,2021-12-03T01:04:47.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626192,71.04139290407359,76.9607843137255,1610612749,20,21,2021-12-03T01:04:52Z,1440000,135.0,220.0,1,right,MISS P. Connaughton 25' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
145,PT01M03.00S,2021-12-03T01:04:51.6Z,1,REGULAR,rebound,defensive,[],1629004,,,1610612761,20,21,2021-12-03T01:04:52Z,1450000,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:1),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,
146,PT00M53.20S,2021-12-03T01:05:01.9Z,1,REGULAR,3pt,Jump Shot,[],1629004,33.065045992115635,63.23529411764706,1610612761,23,21,2021-12-03T01:05:07Z,1460000,-66.0,258.0,1,left,S. Mykhailiuk 26' 3PT pullup (3 PTS),[1629004],1610612761.0,TOR,pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,26.66,Made,3.0,,,,,,,,,,,,,,,,,,
147,PT00M38.90S,2021-12-03T01:05:18.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203114,91.5407358738502,49.01960784313725,1610612749,23,23,2021-12-03T01:05:23Z,1470000,-5.0,27.0,1,right,K. Middleton Layup (2 PTS) (T. Antetokounmpo 1 AST),"[203114, 203648]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,2.74,Made,2.0,T. Antetokounmpo,203648.0,1.0,,,,,,,,,,,,,,,
149,PT00M28.10S,2021-12-03T01:05:34.6Z,1,REGULAR,3pt,Jump Shot,[],1630567,33.327858081471746,37.5,1610612761,26,23,2021-12-03T01:05:39Z,1490000,62.0,261.0,1,left,S. Barnes 26' 3PT  (6 PTS) (G. Trent Jr. 2 AST),"[1630567, 1629018]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,26.82,Made,6.0,G. Trent Jr.,1629018.0,2.0,,,,,,,,,,,,,,,
151,PT00M09.20S,2021-12-03T01:05:56.6Z,1,REGULAR,3pt,Jump Shot,[],201588,74.45795006570303,82.35294117647058,1610612749,26,23,2021-12-03T01:06:01Z,1510000,162.0,188.0,1,right,MISS G. Hill 24' 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,24.77,Missed,,,,,,,,,,,,,,,,,,,
152,PT00M06.30S,2021-12-03T01:05:59.6Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612761,26,23,2021-12-03T01:05:59Z,1520000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:3),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,151.0,3.0,3.0,0.0,,,,,,,,,,,
153,PT00M01.40S,2021-12-03T01:06:04.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630625,6.783837056504599,52.20588235294118,1610612761,26,23,2021-12-03T01:06:20Z,1530000,-11.0,11.0,1,left,MISS D. Banton driving Layup,[1630625],1610612761.0,TOR,driving,,,Banton,D. Banton,,,,,1.58,Missed,,,,,,,,,,,,,,,,,,,
154,PT00M01.40S,2021-12-03T01:06:04.4Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,26,23,2021-12-03T01:06:20Z,1540000,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,153.0,1.0,1.0,0.0,,,,,,,,,,,
155,PT00M00.40S,2021-12-03T01:06:09.4Z,1,REGULAR,3pt,Jump Shot,[],1626192,28.07161629434954,48.28431372549019,1610612749,26,23,2021-12-03T01:06:57Z,1550000,-9.0,624.0,1,right,MISS P. Connaughton 62' running 3PT,[1626192],1610612749.0,MIL,running,,,Connaughton,P. Connaughton,,,,,62.37,Missed,,,,,,,,,,,,,,,,,,,
156,PT00M00.40S,2021-12-03T01:06:09.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,26,23,2021-12-03T01:06:57Z,1560000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,155.0,,,,,,,,,,,,,,
157,PT00M00.00S,2021-12-03T01:06:21.1Z,1,REGULAR,period,end,[],0,,,1610612749,26,23,2021-12-03T01:06:21Z,1570000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2021-12-03T01:06:59.8Z,2,REGULAR,substitution,out,['startperiod'],201588,,,1610612749,26,23,2021-12-03T01:08:39Z,1580000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2021-12-03T01:06:59.8Z,2,REGULAR,substitution,out,['startperiod'],203918,,,1610612749,26,23,2021-12-03T01:08:39Z,1590000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2021-12-03T01:06:59.8Z,2,REGULAR,substitution,out,['startperiod'],203648,,,1610612749,26,23,2021-12-03T01:08:39Z,1600000,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2021-12-03T01:06:59.8Z,2,REGULAR,substitution,in,['startperiod'],1626171,,,1610612749,26,23,2021-12-03T01:08:39Z,1610000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2021-12-03T01:06:59.8Z,2,REGULAR,substitution,in,['startperiod'],201950,,,1610612749,26,23,2021-12-03T01:08:39Z,1620000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2021-12-03T01:06:59.8Z,2,REGULAR,substitution,in,['startperiod'],1628960,,,1610612749,26,23,2021-12-03T01:08:39Z,1630000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2021-12-03T01:08:48.7Z,2,REGULAR,period,start,[],0,,,1610612749,26,23,2021-12-03T01:08:48Z,1640000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M42.00S,2021-12-03T01:09:05.9Z,2,REGULAR,2pt,Jump Shot,[],203114,74.19513797634691,35.294117647058826,1610612749,26,23,2021-12-03T01:09:29Z,1650000,-74.0,190.0,1,right,MISS K. Middleton 20' pullup Shot,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,20.38,Missed,,,,,,,,,,,,,,,,,,,
166,PT11M39.00S,2021-12-03T01:09:08.9Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,26,23,2021-12-03T01:09:10Z,1660000,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,,,,
167,PT11M25.00S,2021-12-03T01:09:22.6Z,2,REGULAR,3pt,Jump Shot,[],1629018,32.14520367936925,33.088235294117645,1610612761,26,23,2021-12-03T01:09:27Z,1670000,85.0,250.0,1,left,MISS G. Trent Jr. 26' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,,
168,PT11M22.00S,2021-12-03T01:09:25.6Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,26,23,2021-12-03T01:09:27Z,1680000,,,0,,B. Portis REBOUND (Off:1 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,167.0,3.0,2.0,1.0,,,,,,,,,,,
169,PT11M08.00S,2021-12-03T01:09:40.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203114,94.30026281208936,51.9607843137255,1610612749,26,23,2021-12-03T01:09:46Z,1690000,10.0,1.0,1,right,MISS K. Middleton reverse Layup,[203114],1610612749.0,MIL,reverse,,,Middleton,K. Middleton,,,,,0.99,Missed,,,,,,,,,,,,,,,,,,,
170,PT11M06.00S,2021-12-03T01:09:42.4Z,2,REGULAR,rebound,offensive,[],203114,,,1610612749,26,23,2021-12-03T01:09:42Z,1700000,,,0,,K. Middleton REBOUND (Off:1 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,169.0,3.0,2.0,1.0,,,,,,,,,,,
171,PT11M05.00S,2021-12-03T01:09:45.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,26,23,2021-12-03T01:09:45Z,1710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M03.00S,2021-12-03T01:09:58.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628960,75.50919842312747,84.06862745098039,1610612749,26,23,2021-12-03T01:10:03Z,1720000,170.0,178.0,1,right,MISS G. Allen 24' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,24.61,Missed,,,,,,,,,,,,,,,,,,,
173,PT10M59.00S,2021-12-03T01:10:02.6Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,26,23,2021-12-03T01:10:03Z,1730000,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,172.0,1.0,1.0,0.0,,,,,,,,,,,
174,PT10M48.00S,2021-12-03T01:10:12.4Z,2,REGULAR,3pt,Jump Shot,[],1628449,25.18068331143233,86.02941176470588,1610612761,26,23,2021-12-03T01:10:16Z,1740000,-180.0,184.0,1,left,MISS C. Boucher 25' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,,
175,PT10M46.00S,2021-12-03T01:10:14.4Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,26,23,2021-12-03T01:10:16Z,1750000,,,0,,B. Portis REBOUND (Off:1 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,174.0,4.0,3.0,1.0,,,,,,,,,,,
