actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
90,PT04M04.00S,2022-03-28T23:54:52.3Z,1,REGULAR,substitution,in,[],1630573,,,1610612761,17,22,2022-03-28T23:57:41Z,900000,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M04.00S,2022-03-28T23:54:52.3Z,1,REGULAR,substitution,in,[],1628436,,,1610612761,17,22,2022-03-28T23:57:41Z,910000,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M04.00S,2022-03-28T23:57:57.4Z,1,REGULAR,freethrow,1 of 1,[],1627783,,,1610612761,17,22,2022-03-28T23:58:00Z,920000,,,0,,MISS P. Siakam Free Throw 1 of 1,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Missed,,,,,,,,,,,,,,,,,,,
93,PT04M02.00S,2022-03-28T23:57:59.4Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,17,22,2022-03-28T23:58:00Z,930000,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,92.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
94,PT03M49.00S,2022-03-28T23:58:11.1Z,1,REGULAR,3pt,Jump Shot,[],1630202,93.51182654402102,96.07843137254902,1610612738,17,25,2022-03-28T23:58:15Z,940000,230.0,8.0,1,right,P. Pritchard 3PT  (3 PTS) (M. Smart 1 AST),"[1630202, 203935]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,23.06,Made,,,,,,,3.0,M. Smart,203935.0,1.0,,,,,,,,,
96,PT03M26.00S,2022-03-28T23:58:34.4Z,1,REGULAR,3pt,Jump Shot,[],1628449,7.30946123521682,96.81372549019608,1610612761,17,25,2022-03-28T23:58:38Z,960000,-234.0,16.0,1,left,MISS C. Boucher 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,23.47,Missed,,,,,,,,,,,,,,,,,,,
97,PT03M23.00S,2022-03-28T23:58:37.6Z,1,REGULAR,rebound,defensive,[],203935,,,1610612738,17,25,2022-03-28T23:58:37Z,970000,,,0,,M. Smart REBOUND (Off:1 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,96.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
98,PT03M16.00S,2022-03-28T23:58:44.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203935,91.27792378449409,44.85294117647059,1610612738,17,25,2022-03-28T23:58:48Z,980000,-26.0,29.0,1,right,MISS M. Smart driving Hook,[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,3.91,Missed,,,,,,,,,,,,,,,,,,,
99,PT03M14.00S,2022-03-28T23:58:46.2Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,17,25,2022-03-28T23:58:48Z,990000,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,98.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
100,PT03M02.00S,2022-03-28T23:58:58.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628449,10.726018396846255,45.34313725490196,1610612761,19,25,2022-03-28T23:59:04Z,1000000,23.0,48.0,1,left,C. Boucher floating Jump Shot (2 PTS) (O. Anunoby 1 AST),"[1628449, 1628384]",1610612761.0,TOR,floating,,,Boucher,C. Boucher,,,,,5.36,Made,,,,,,,2.0,O. Anunoby,1628384.0,1.0,,,,,,,,,
102,PT02M41.00S,2022-03-28T23:59:19.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629684,84.05059132720105,57.59803921568627,1610612738,19,25,2022-03-28T23:59:25Z,1020000,38.0,97.0,1,right,MISS G. Williams 10' pullup Shot,[1629684],1610612738.0,BOS,pullup,,,Williams,G. Williams,,,,,10.46,Missed,,,,,,,,,,,,,,,,,,,
103,PT02M37.00S,2022-03-28T23:59:23.6Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,19,25,2022-03-28T23:59:25Z,1030000,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,102.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
104,PT02M34.00S,2022-03-28T23:59:26.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,32.53942181340342,19.607843137254903,1610612761,22,25,2022-03-28T23:59:35Z,1040000,152.0,253.0,1,left,F. VanVleet 29' 3PT running pullup (3 PTS),[1627832],1610612761.0,TOR,running pullup,,,VanVleet,F. VanVleet,,,,,29.55,Made,,,,,,,3.0,,,,,,,,,,,,
105,PT02M13.00S,2022-03-28T23:59:48.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,93.77463863337714,53.18627450980392,1610612738,22,27,2022-03-28T23:59:53Z,1050000,16.0,6.0,1,right,P. Pritchard driving finger roll Layup (5 PTS),[1630202],1610612738.0,BOS,driving finger roll,,,Pritchard,P. Pritchard,,,,,1.7,Made,,,,,,,5.0,,,,,,,,,,,,
106,PT02M00.00S,2022-03-29T00:00:01.9Z,1,REGULAR,foul,personal,['2freethrow'],1628436,,,1610612761,22,27,2022-03-29T00:00:08Z,1060000,,,0,,L. Kornet shooting personal FOUL (1 PF) (Boucher 2 FT),"[1628436, 1628449]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,,,,,,,203591.0,,,,,,1.0,0.0,Boucher,1628449.0,,,,,
108,PT02M00.00S,2022-03-29T00:00:26.0Z,1,REGULAR,freethrow,1 of 2,[],1628449,,,1610612761,23,27,2022-03-29T00:00:50Z,1080000,,,0,,C. Boucher Free Throw 1 of 2 (3 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
109,PT02M00.00S,2022-03-29T00:00:26.8Z,1,REGULAR,substitution,out,[],1628384,,,1610612761,23,27,2022-03-29T00:00:35Z,1090000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M00.00S,2022-03-29T00:00:26.8Z,1,REGULAR,substitution,out,[],1627783,,,1610612761,23,27,2022-03-29T00:00:35Z,1100000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M00.00S,2022-03-29T00:00:26.8Z,1,REGULAR,substitution,out,[],203935,,,1610612761,23,27,2022-03-29T00:00:35Z,1110000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M00.00S,2022-03-29T00:00:26.8Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,23,27,2022-03-29T00:00:35Z,1120000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M00.00S,2022-03-29T00:00:26.8Z,1,REGULAR,substitution,in,[],1629018,,,1610612761,23,27,2022-03-29T00:00:35Z,1130000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M00.00S,2022-03-29T00:00:26.8Z,1,REGULAR,substitution,in,[],1628401,,,1610612761,23,27,2022-03-29T00:00:35Z,1140000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M00.00S,2022-03-29T00:00:26.0Z,1,REGULAR,freethrow,2 of 2,[],1628449,,,1610612761,23,27,2022-03-29T00:00:50Z,1150000,,,0,,MISS C. Boucher Free Throw 2 of 2,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,Missed,,,,,,,,,,,,,,,,,,,
116,PT01M58.00S,2022-03-29T00:00:28.0Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,23,27,2022-03-29T00:00:50Z,1160000,,,0,,S. Hauser REBOUND (Off:0 Def:2),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,115.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
117,PT01M46.00S,2022-03-29T00:01:03.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628436,89.70105124835742,50.0,1610612738,23,29,2022-03-29T00:01:08Z,1170000,0.0,44.0,1,right,L. Kornet turnaround Hook (2 PTS) (D. White 4 AST),"[1628436, 1628401]",1610612738.0,BOS,turnaround,,,Kornet,L. Kornet,,,,,4.43,Made,,,,,,,2.0,D. White,1628401.0,4.0,,,,,,,,,
119,PT01M46.00S,2022-03-29T00:01:06.0Z,1,REGULAR,foul,personal,['1freethrow'],1628449,,,1610612738,23,29,2022-03-29T00:01:13Z,1190000,,,0,,C. Boucher shooting personal FOUL (1 PF) (Kornet 1 FT),"[1628449, 1628436]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,,,,,,,2714.0,,,,,,1.0,0.0,Kornet,1628436.0,,,,,
121,PT01M46.00S,2022-03-29T00:01:29.8Z,1,REGULAR,freethrow,1 of 1,[],1628436,,,1610612738,23,29,2022-03-29T00:01:32Z,1210000,,,0,,MISS L. Kornet Free Throw 1 of 1,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,Missed,,,,,,,,,,,,,,,,,,,
122,PT01M44.00S,2022-03-29T00:01:31.8Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,23,29,2022-03-29T00:01:32Z,1220000,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,121.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
123,PT01M24.00S,2022-03-29T00:01:50.9Z,1,REGULAR,3pt,Jump Shot,[],1630173,32.802233902759525,45.34313725490196,1610612761,26,29,2022-03-29T00:01:55Z,1230000,23.0,256.0,1,left,P. Achiuwa 25' 3PT  (3 PTS) (S. Barnes 2 AST),"[1630173, 1630567]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,25.69,Made,,,,,,,3.0,S. Barnes,1630567.0,2.0,,,,,,,,,
125,PT01M02.00S,2022-03-29T00:02:12.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,86.41590013140605,41.911764705882355,1610612738,26,31,2022-03-29T00:02:17Z,1250000,-40.0,75.0,1,right,D. White 8' pullup Jump Shot (5 PTS),[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,8.54,Made,,,,,,,5.0,,,,,,,,,,,,
126,PT00M49.60S,2022-03-29T00:02:25.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,10.200394218134035,41.17647058823529,1610612761,26,31,2022-03-29T00:02:46Z,1260000,44.0,43.0,1,left,MISS F. VanVleet 6' driving finger roll Layup,[1627832],1610612761.0,TOR,driving finger roll,,,VanVleet,F. VanVleet,,,,,6.19,Missed,,,,,,,,,,,,,,,,,,,
127,PT00M47.80S,2022-03-29T00:02:27.6Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,26,31,2022-03-29T00:02:34Z,1270000,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
128,PT00M44.50S,2022-03-29T00:02:31.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630573,69.72733245729303,16.176470588235293,1610612738,26,34,2022-03-29T00:02:38Z,1280000,-169.0,232.0,1,right,S. Hauser 28' 3PT running (3 PTS) (P. Pritchard 1 AST),"[1630573, 1630202]",1610612738.0,BOS,running,,,Hauser,S. Hauser,,,,,28.72,Made,,,,,,,3.0,P. Pritchard,1630202.0,1.0,,,,,,,,,
130,PT00M33.80S,2022-03-29T00:02:45.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,7.835085413929041,53.18627450980392,1610612761,28,34,2022-03-29T00:02:51Z,1300000,-16.0,21.0,1,left,S. Barnes driving Layup (4 PTS),[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,2.64,Made,,,,,,,4.0,,,,,,,,,,,,
131,PT00M31.30S,2022-03-29T00:02:53.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628449,,,1610612738,28,34,2022-03-29T00:03:02Z,1310000,,,0,,C. Boucher personal FOUL (2 PF) (Pritchard 2 FT),"[1628449, 1630202]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,203591.0,,,,,,2.0,0.0,Pritchard,1630202.0,,,,,
133,PT00M31.30S,2022-03-29T00:03:16.9Z,1,REGULAR,freethrow,1 of 2,[],1630202,,,1610612738,28,35,2022-03-29T00:03:16Z,1330000,,,0,,P. Pritchard Free Throw 1 of 2 (6 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
134,PT00M31.30S,2022-03-29T00:03:33.8Z,1,REGULAR,freethrow,2 of 2,[],1630202,,,1610612738,28,36,2022-03-29T00:03:33Z,1340000,,,0,,P. Pritchard Free Throw 2 of 2 (7 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
135,PT00M10.80S,2022-03-29T00:03:57.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,13.354139290407357,47.794117647058826,1610612761,30,36,2022-03-29T00:04:02Z,1350000,11.0,73.0,1,left,S. Barnes 7' driving floating Jump Shot (6 PTS),[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,7.38,Made,,,,,,,6.0,,,,,,,,,,,,
136,PT00M03.50S,2022-03-29T00:04:06.5Z,1,REGULAR,3pt,Jump Shot,[],1630202,67.09921156373193,17.15686274509804,1610612738,30,36,2022-03-29T00:04:11Z,1360000,-164.0,257.0,1,right,MISS P. Pritchard 30' pullup 3PT - blocked,"[1630202, 1630173]",1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,30.48,Missed,,,,,,,,,,,,,,,,,Achiuwa,1630173.0,
137,PT00M03.50S,2022-03-29T00:04:06.5Z,1,REGULAR,block,,[],1630173,,,1610612738,30,36,2022-03-29T00:04:09Z,1370000,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M00.40S,2022-03-29T00:04:09.6Z,1,REGULAR,rebound,offensive,[],1630573,,,1610612738,30,36,2022-03-29T00:04:11Z,1380000,,,0,,S. Hauser REBOUND (Off:1 Def:2),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,136.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
139,PT00M00.40S,2022-03-29T00:04:11.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630573,91.67214191852825,50.245098039215684,1610612738,30,38,2022-03-29T00:04:18Z,1390000,1.0,26.0,1,right,S. Hauser tip Layup (5 PTS),[1630573],1610612738.0,BOS,tip,,,Hauser,S. Hauser,,,,,2.58,Made,,,,,,,5.0,,,,,,,,,,,,
140,PT00M00.00S,2022-03-29T00:04:18.3Z,1,REGULAR,period,end,[],0,,,1610612761,30,38,2022-03-29T00:04:18Z,1400000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2022-03-29T00:05:13.4Z,2,REGULAR,substitution,out,['startperiod'],1627832,,,1610612761,30,38,2022-03-29T00:06:54Z,1410000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2022-03-29T00:05:13.4Z,2,REGULAR,substitution,out,['startperiod'],1629684,,,1610612761,30,38,2022-03-29T00:06:54Z,1420000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2022-03-29T00:05:13.4Z,2,REGULAR,substitution,in,['startperiod'],1627783,,,1610612761,30,38,2022-03-29T00:06:54Z,1430000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2022-03-29T00:05:13.4Z,2,REGULAR,substitution,in,['startperiod'],1628464,,,1610612761,30,38,2022-03-29T00:06:54Z,1440000,,,0,,SUB in: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2022-03-29T00:06:57.4Z,2,REGULAR,period,start,[],0,,,1610612738,30,38,2022-03-29T00:06:57Z,1450000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT11M38.00S,2022-03-29T00:07:19.3Z,2,REGULAR,2pt,Jump Shot,[],1628401,76.69185282522996,47.549019607843135,1610612738,30,38,2022-03-29T00:07:27Z,1460000,-12.0,167.0,1,right,MISS D. White 16' fadeaway Shot,[1628401],1610612738.0,BOS,fadeaway,,,White,D. White,,,,,16.71,Missed,,,,,,,,,,,,,,,,,,,
147,PT11M36.00S,2022-03-29T00:07:21.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,30,38,2022-03-29T00:07:27Z,1470000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,146.0,,,,,,,,,,,,,,,,,,
148,PT11M36.00S,2022-03-29T00:07:24.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,30,38,2022-03-29T00:07:24Z,1480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT11M22.00S,2022-03-29T00:07:44.2Z,2,REGULAR,3pt,Jump Shot,[],1627783,32.013797634691194,30.637254901960787,1610612761,30,38,2022-03-29T00:07:48Z,1490000,97.0,248.0,1,left,MISS P. Siakam 26' pullup 3PT,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,,
150,PT11M19.00S,2022-03-29T00:07:47.2Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,30,38,2022-03-29T00:07:48Z,1500000,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,149.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
151,PT11M06.00S,2022-03-29T00:08:00.0Z,2,REGULAR,3pt,Jump Shot,[],1630202,68.15045992115637,57.35294117647059,1610612738,30,38,2022-03-29T00:08:04Z,1510000,37.0,247.0,1,right,MISS P. Pritchard 24' step back 3PT,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,,
152,PT11M02.00S,2022-03-29T00:08:04.0Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,30,38,2022-03-29T00:08:04Z,1520000,,,0,,P. Achiuwa REBOUND (Off:0 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,151.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
153,PT10M39.00S,2022-03-29T00:08:26.4Z,2,REGULAR,3pt,Jump Shot,[],1630567,25.706307490144546,14.950980392156863,1610612761,30,38,2022-03-29T00:08:32Z,1530000,175.0,189.0,1,left,MISS S. Barnes 25' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
154,PT10M35.00S,2022-03-29T00:08:30.4Z,2,REGULAR,rebound,offensive,[],1628449,,,1610612761,30,38,2022-03-29T00:10:07Z,1540000,,,0,,C. Boucher REBOUND (Off:1 Def:0),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,153.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
155,PT10M34.00S,2022-03-29T00:08:33.6Z,2,REGULAR,foul,personal,['2freethrow'],1628436,,,1610612761,30,38,2022-03-29T00:08:44Z,1550000,,,0,,L. Kornet shooting personal FOUL (2 PF) (Achiuwa 2 FT),"[1628436, 1630173]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,,,,,,,203591.0,,,,,,2.0,0.0,Achiuwa,1630173.0,,,,,
157,PT10M34.00S,2022-03-29T00:09:02.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630173,,,1610612761,30,38,2022-03-29T00:09:31Z,1570000,,,0,,MISS P. Achiuwa Free Throw 1 of 2,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Missed,,,,,,,,,,,,,,,,,,,
158,PT10M34.00S,2022-03-29T00:09:02.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,30,38,2022-03-29T00:09:31Z,1580000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,157.0,,,,,,,,,,,,,,,,,,
159,PT10M34.00S,2022-03-29T00:09:03.2Z,2,REGULAR,substitution,out,[],1628449,,,1610612761,30,38,2022-03-29T00:09:06Z,1590000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT10M34.00S,2022-03-29T00:09:03.2Z,2,REGULAR,substitution,in,[],201152,,,1610612761,30,38,2022-03-29T00:09:06Z,1600000,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT10M34.00S,2022-03-29T00:09:02.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630173,,,1610612761,30,38,2022-03-29T00:09:31Z,1610000,,,0,,MISS P. Achiuwa Free Throw 2 of 2,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Missed,,,,,,,,,,,,,,,,,,,
162,PT10M31.00S,2022-03-29T00:09:05.3Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612738,30,38,2022-03-29T00:09:31Z,1620000,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,161.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
163,PT10M13.00S,2022-03-29T00:09:48.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630573,93.64323258869908,51.225490196078425,1610612738,30,40,2022-03-29T00:09:52Z,1630000,6.0,7.0,1,right,S. Hauser cutting Layup (7 PTS) (L. Kornet 1 AST),"[1630573, 1628436]",1610612738.0,BOS,cutting,,,Hauser,S. Hauser,,,,,0.95,Made,,,,,,,7.0,L. Kornet,1628436.0,1.0,,,,,,,,,
165,PT10M01.00S,2022-03-29T00:10:00.5Z,2,REGULAR,3pt,Jump Shot,[],1627783,31.61957950065703,27.205882352941174,1610612761,30,40,2022-03-29T00:10:04Z,1650000,114.0,245.0,1,left,MISS P. Siakam 27' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,27.0,Missed,,,,,,,,,,,,,,,,,,,
166,PT09M58.00S,2022-03-29T00:10:02.8Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,30,40,2022-03-29T00:10:02Z,1660000,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,165.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
167,PT09M51.00S,2022-03-29T00:10:11.2Z,2,REGULAR,turnover,out-of-bounds,[],1628401,,,1610612738,30,40,2022-03-29T00:10:16Z,1670000,,,0,,D. White bad pass out-of-bounds TURNOVER (1 TO),[1628401],1610612738.0,BOS,bad pass,,,White,D. White,,,,,,,,,,,203591.0,1.0,,,,,,,,,,,,,
168,PT09M38.00S,2022-03-29T00:10:28.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630173,12.697109067017081,50.73529411764706,1610612761,30,40,2022-03-29T00:10:37Z,1680000,-4.0,67.0,1,left,MISS P. Achiuwa 6' driving floating Shot,[1630173],1610612761.0,TOR,driving floating,,,Achiuwa,P. Achiuwa,,,,,6.7,Missed,,,,,,,,,,,,,,,,,,,
169,PT09M35.00S,2022-03-29T00:10:31.1Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,30,40,2022-03-29T00:10:37Z,1690000,,,0,,P. Pritchard REBOUND (Off:0 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,168.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
170,PT09M28.00S,2022-03-29T00:10:38.0Z,2,REGULAR,3pt,Jump Shot,[],1628464,93.64323258869908,97.05882352941177,1610612738,30,40,2022-03-29T00:10:43Z,1700000,235.0,7.0,1,right,MISS D. Theis 3PT,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,23.54,Missed,,,,,,,,,,,,,,,,,,,
171,PT09M24.00S,2022-03-29T00:10:42.0Z,2,REGULAR,rebound,defensive,[],201152,,,1610612761,30,40,2022-03-29T00:10:43Z,1710000,,,0,,T. Young REBOUND (Off:0 Def:1),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,170.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
172,PT09M18.00S,2022-03-29T00:10:48.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,9.937582128777924,50.245098039215684,1610612761,32,40,2022-03-29T00:10:52Z,1720000,-1.0,41.0,1,left,P. Siakam turnaround Hook (12 PTS) (T. Young 1 AST),"[1627783, 201152]",1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,4.09,Made,,,,,,,12.0,T. Young,201152.0,1.0,,,,,,,,,
174,PT08M59.00S,2022-03-29T00:11:07.2Z,2,REGULAR,turnover,lost ball,[],1628401,,,1610612738,32,40,2022-03-29T00:11:12Z,1740000,,,0,,D. White lost ball TURNOVER (2 TO),"[1628401, 201152]",1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,2.0,,,,,,,,,Young,201152.0,,,
175,PT08M59.00S,2022-03-29T00:11:07.2Z,2,REGULAR,steal,,[],201152,,,1610612761,32,40,2022-03-29T00:15:33Z,1750000,,,0,,T. Young STEAL (1 STL),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
