actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
90,PT04M30.00S,2022-03-02T00:54:23.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201988,33.459264126149804,47.549019607843135,1610612751,25,18,2022-03-02T00:54:31Z,900000,12.0,262.0,1,left,MISS P. Mills 26' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,26.23,Missed,,,,,,,,,,,,,,,,,,,
91,PT04M27.00S,2022-03-02T00:54:26.6Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,25,18,2022-03-02T00:54:31Z,910000,,,0,,C. Boucher REBOUND (Off:0 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,90.0,2.0,2.0,0.0,,,,,
92,PT04M14.00S,2022-03-02T00:54:40.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,92.32917214191852,45.34313725490196,1610612761,27,18,2022-03-02T00:54:44Z,920000,-23.0,20.0,1,right,P. Siakam running finger roll Layup (10 PTS),[1627783],1610612761.0,TOR,running finger roll,,,Siakam,P. Siakam,,,,,3.04,Made,10.0,,,,,,,,,,,,,,,,,,
93,PT04M02.00S,2022-03-02T00:54:52.0Z,1,REGULAR,3pt,Jump Shot,[],1630556,8.754927726675426,96.07843137254902,1610612751,27,18,2022-03-02T00:54:56Z,930000,-230.0,30.0,1,left,MISS K. Edwards 3PT,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,23.23,Missed,,,,,,,,,,,,,,,,,,,
94,PT03M59.00S,2022-03-02T00:54:55.0Z,1,REGULAR,rebound,defensive,[],1630201,,,1610612761,27,18,2022-03-02T00:54:56Z,940000,,,0,,M. Flynn REBOUND (Off:0 Def:3),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,93.0,3.0,3.0,0.0,,,,,
95,PT03M57.00S,2022-03-02T00:54:59.8Z,1,REGULAR,turnover,out-of-bounds,[],1630173,,,1610612761,27,18,2022-03-02T00:55:06Z,950000,,,0,,P. Achiuwa lost ball out-of-bounds TURNOVER (1 TO),[1630173],1610612761.0,TOR,lost ball,,,Achiuwa,P. Achiuwa,,,,,,,,,,,1146.0,,,,,1.0,,,,,,,,,
96,PT03M57.00S,2022-03-02T00:55:03.6Z,1,REGULAR,substitution,out,[],201988,,,1610612751,27,18,2022-03-02T00:55:14Z,960000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M57.00S,2022-03-02T00:55:03.6Z,1,REGULAR,substitution,in,[],203552,,,1610612751,27,18,2022-03-02T00:55:14Z,970000,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M46.00S,2022-03-02T00:55:34.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201933,32.933639947437584,56.61764705882353,1610612751,27,21,2022-03-02T00:55:43Z,980000,-33.0,257.0,1,left,B. Griffin 25' 3PT  (3 PTS) (C. Thomas 1 AST),"[201933, 1630560]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,25.92,Made,3.0,C. Thomas,1630560.0,1.0,,,,,,,,,,,,,,,
100,PT03M25.00S,2022-03-02T00:55:56.8Z,1,REGULAR,turnover,out-of-bounds,[],1627783,,,1610612761,27,21,2022-03-02T00:56:27Z,1000000,,,0,,P. Siakam bad pass out-of-bounds TURNOVER (2 TO),[1627783],1610612761.0,TOR,bad pass,,,Siakam,P. Siakam,,,,,,,,,,,1155.0,,,,,2.0,,,,,,,,,
101,PT03M25.00S,2022-03-02T00:56:07.2Z,1,REGULAR,substitution,out,[],1628971,,,1610612751,27,21,2022-03-02T00:56:10Z,1010000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M25.00S,2022-03-02T00:56:07.2Z,1,REGULAR,substitution,in,[],1629651,,,1610612751,27,21,2022-03-02T00:56:10Z,1020000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M09.00S,2022-03-02T00:56:32.4Z,1,REGULAR,foul,personal,[],1628449,,,1610612751,27,21,2022-03-02T00:56:39Z,1030000,,,0,,C. Boucher personal FOUL (1 PF),"[1628449, 201933]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,1155.0,1.0,0.0,Griffin,201933.0,,,,,,,,,,
105,PT03M09.00S,2022-03-02T00:56:39.5Z,1,REGULAR,substitution,out,[],1630556,,,1610612751,27,21,2022-03-02T00:56:45Z,1050000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M09.00S,2022-03-02T00:56:39.5Z,1,REGULAR,substitution,in,[],201609,,,1610612751,27,21,2022-03-02T00:56:45Z,1060000,,,0,,SUB in: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M09.00S,2022-03-02T00:56:58.6Z,1,REGULAR,stoppage,other,[],0,,,1610612751,27,21,2022-03-02T00:56:58Z,1070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M55.00S,2022-03-02T00:57:17.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201933,10.5946123521682,75.24509803921569,1610612751,27,21,2022-03-02T00:57:24Z,1080000,-126.0,47.0,1,left,MISS B. Griffin 13' turnaround Shot,[201933],1610612751.0,BKN,turnaround,,,Griffin,B. Griffin,,,,,13.47,Missed,,,,,,,,,,,,,,,,,,,
109,PT02M52.00S,2022-03-02T00:57:20.0Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,27,21,2022-03-02T00:57:24Z,1090000,,,0,,N. Claxton REBOUND (Off:1 Def:0),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,108.0,1.0,0.0,1.0,,,,,
110,PT02M50.00S,2022-03-02T00:57:22.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203552,26.10052562417871,16.911764705882355,1610612751,27,21,2022-03-02T00:57:26Z,1100000,165.0,193.0,1,left,MISS S. Curry 25' 3PT,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,25.4,Missed,,,,,,,,,,,,,,,,,,,
111,PT02M50.00S,2022-03-02T00:57:22.4Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,27,21,2022-03-02T00:57:26Z,1110000,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,110.0,1.0,1.0,0.0,,,,,
112,PT02M40.00S,2022-03-02T00:57:32.0Z,1,REGULAR,3pt,Jump Shot,[],1629018,66.04796320630749,42.15686274509804,1610612761,30,21,2022-03-02T00:57:36Z,1120000,-39.0,267.0,1,right,G. Trent Jr. 26' 3PT  (6 PTS) (M. Flynn 2 AST),"[1629018, 1630201]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,26.95,Made,6.0,M. Flynn,1630201.0,2.0,,,,,,,,,,,,,,,
114,PT02M38.00S,2022-03-02T00:57:39.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,30,21,2022-03-02T00:57:39Z,1140000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M38.00S,2022-03-02T00:59:33.3Z,1,REGULAR,substitution,out,[],1630201,,,1610612751,30,21,2022-03-02T01:00:14Z,1150000,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M38.00S,2022-03-02T00:59:33.3Z,1,REGULAR,substitution,out,[],1627783,,,1610612751,30,21,2022-03-02T01:00:14Z,1160000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M38.00S,2022-03-02T00:59:33.3Z,1,REGULAR,substitution,in,[],1630625,,,1610612751,30,21,2022-03-02T01:00:14Z,1170000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M38.00S,2022-03-02T00:59:33.3Z,1,REGULAR,substitution,in,[],1630567,,,1610612751,30,21,2022-03-02T01:00:14Z,1180000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M32.00S,2022-03-02T01:00:38.3Z,1,REGULAR,foul,personal,['2freethrow'],1628449,,,1610612751,30,21,2022-03-02T01:00:47Z,1190000,,,0,,C. Boucher shooting personal FOUL (2 PF) (Dragic 2 FT),"[1628449, 201609]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,,,,,,,1155.0,2.0,0.0,Dragic,201609.0,,,,,,,,,,
121,PT02M32.00S,2022-03-02T01:01:10.2Z,1,REGULAR,freethrow,1 of 2,[],201609,,,1610612751,30,21,2022-03-02T01:01:28Z,1210000,,,0,,MISS G. Dragic Free Throw 1 of 2,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
122,PT02M32.00S,2022-03-02T01:01:10.2Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,30,21,2022-03-02T01:01:28Z,1220000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,121.0,,,,,,,,
123,PT02M32.00S,2022-03-02T01:01:10.2Z,1,REGULAR,freethrow,2 of 2,[],201609,,,1610612751,30,21,2022-03-02T01:01:28Z,1230000,,,0,,MISS G. Dragic Free Throw 2 of 2,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
124,PT02M30.00S,2022-03-02T01:01:12.2Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,30,21,2022-03-02T01:01:28Z,1240000,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,123.0,2.0,2.0,0.0,,,,,
125,PT02M09.00S,2022-03-02T01:01:44.9Z,1,REGULAR,2pt,Jump Shot,[],1630173,93.11760840998686,70.58823529411765,1610612761,30,21,2022-03-02T01:02:36Z,1250000,103.0,12.0,1,right,MISS P. Achiuwa 10' turnaround Shot,[1630173],1610612761.0,TOR,turnaround,,,Achiuwa,P. Achiuwa,,,,,10.36,Missed,,,,,,,,,,,,,,,,,,,
129,PT02M05.00S,2022-03-02T01:01:48.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,30,21,2022-03-02T01:02:36Z,1260000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,,,,
126,PT02M05.00S,2022-03-02T01:02:19.1Z,1,REGULAR,jumpball,recovered,[],1629018,,,1610612761,30,21,2022-03-02T01:02:19Z,1270000,,,0,,Jump Ball C. Boucher vs. N. Claxton: Tip to G. Trent Jr.,"[1629018, 1628449, 1629651]",1610612761.0,TOR,heldball,G. Trent Jr.,1629018.0,Trent Jr.,G. Trent Jr.,Boucher,1628449.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,
130,PT01M56.00S,2022-03-02T01:02:27.9Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629018,85.3646517739816,78.43137254901961,1610612761,30,21,2022-03-02T01:02:41Z,1300000,142.0,85.0,1,right,MISS G. Trent Jr. 16' step back Shot,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,16.57,Missed,,,,,,,,,,,,,,,,,,,
131,PT01M52.00S,2022-03-02T01:02:32.0Z,1,REGULAR,rebound,offensive,[],1630625,,,1610612761,30,21,2022-03-02T01:02:32Z,1310000,,,0,,D. Banton REBOUND (Off:1 Def:0),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,130.0,1.0,0.0,1.0,,,,,
132,PT01M46.00S,2022-03-02T01:02:40.2Z,1,REGULAR,foul,personal,[],201609,,,1610612761,30,21,2022-03-02T01:02:57Z,1320000,,,0,,G. Dragic personal FOUL (1 PF),"[201609, 1630625]",1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,1146.0,1.0,0.0,Banton,1630625.0,,,,,,,,,,
135,PT01M36.00S,2022-03-02T01:03:04.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201609,,,1610612761,30,21,2022-03-02T01:03:20Z,1350000,,,0,,G. Dragic shooting personal FOUL (2 PF) (Barnes 2 FT),"[201609, 1630567]",1610612751.0,BKN,shooting,,,Dragic,G. Dragic,,,,,,,,,,,1626301.0,2.0,0.0,Barnes,1630567.0,,,,,,,,,,
137,PT01M36.00S,2022-03-02T01:03:29.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630567,,,1610612761,31,21,2022-03-02T01:03:29Z,1370000,,,0,,S. Barnes Free Throw 1 of 2 (9 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
138,PT01M36.00S,2022-03-02T01:03:44.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630567,,,1610612761,32,21,2022-03-02T01:03:44Z,1380000,,,0,,S. Barnes Free Throw 2 of 2 (10 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
139,PT01M19.00S,2022-03-02T01:04:03.6Z,1,REGULAR,2pt,Jump Shot,[],201609,24.26084099868594,67.40196078431373,1610612751,32,21,2022-03-02T01:04:08Z,1390000,-87.0,176.0,1,left,MISS G. Dragic 19' pullup Shot,[201609],1610612751.0,BKN,pullup,,,Dragic,G. Dragic,,,,,19.6,Missed,,,,,,,,,,,,,,,,,,,
140,PT01M16.00S,2022-03-02T01:04:06.6Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,32,21,2022-03-02T01:04:08Z,1400000,,,0,,P. Achiuwa REBOUND (Off:0 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,139.0,3.0,3.0,0.0,,,,,
141,PT01M00.00S,2022-03-02T01:04:23.7Z,1,REGULAR,turnover,out-of-bounds,[],1630625,,,1610612761,32,21,2022-03-02T01:04:29Z,1410000,,,0,,D. Banton bad pass out-of-bounds TURNOVER (1 TO),[1630625],1610612761.0,TOR,bad pass,,,Banton,D. Banton,,,,,,,,,,,1626301.0,,,,,1.0,,,,,,,,,
142,PT00M43.50S,2022-03-02T01:04:47.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630560,10.463206307490145,40.68627450980392,1610612751,32,23,2022-03-02T01:04:54Z,1420000,47.0,46.0,1,left,C. Thomas 6' driving finger roll Layup (2 PTS) (B. Griffin 1 AST),"[1630560, 201933]",1610612751.0,BKN,driving finger roll,,,Thomas,C. Thomas,,,,,6.54,Made,2.0,B. Griffin,201933.0,1.0,,,,,,,,,,,,,,,
144,PT00M34.70S,2022-03-02T01:04:58.4Z,1,REGULAR,3pt,Jump Shot,[],1630173,94.56307490144546,3.431372549019608,1610612761,32,23,2022-03-02T01:05:03Z,1440000,-233.0,-1.0,1,right,MISS P. Achiuwa 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
145,PT00M31.60S,2022-03-02T01:05:01.5Z,1,REGULAR,rebound,defensive,[],203552,,,1610612751,32,23,2022-03-02T01:05:03Z,1450000,,,0,,S. Curry REBOUND (Off:0 Def:2),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,144.0,2.0,2.0,0.0,,,,,
146,PT00M17.70S,2022-03-02T01:05:16.9Z,1,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612751,32,23,2022-03-02T01:05:26Z,1460000,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Thomas 2 FT),"[1630173, 1630560]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,,,,,,,1626301.0,1.0,0.0,Thomas,1630560.0,,,,,,,,,,
148,PT00M17.70S,2022-03-02T01:05:52.6Z,1,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,32,24,2022-03-02T01:05:52Z,1480000,,,0,,C. Thomas Free Throw 1 of 2 (3 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
149,PT00M17.70S,2022-03-02T01:06:05.4Z,1,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,32,25,2022-03-02T01:06:05Z,1490000,,,0,,C. Thomas Free Throw 2 of 2 (4 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
150,PT00M00.00S,2022-03-02T01:06:28.0Z,1,REGULAR,3pt,Jump Shot,[],1629018,88.64980289093299,4.6568627450980395,1610612761,32,25,2022-03-02T01:06:39Z,1500000,-227.0,54.0,1,right,MISS G. Trent Jr. step back 3PT - blocked,"[1629018, 1629651]",1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,23.31,Missed,,,,,,,,,,,,,,,,,Claxton,1629651.0,
151,PT00M00.00S,2022-03-02T01:06:28.0Z,1,REGULAR,block,,[],1629651,,,1610612761,32,25,2022-03-02T01:06:30Z,1510000,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M00.00S,2022-03-02T01:06:28.0Z,1,REGULAR,rebound,defensive,[],201609,,,1610612751,32,25,2022-03-02T01:06:39Z,1520000,,,0,,G. Dragic REBOUND (Off:0 Def:1),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,150.0,1.0,1.0,0.0,,,,,
153,PT00M00.00S,2022-03-02T01:06:43.6Z,1,REGULAR,period,end,[],0,,,1610612751,32,25,2022-03-02T01:06:43Z,1530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-03-02T01:08:36.5Z,2,REGULAR,substitution,out,['startperiod'],1628449,,,1610612751,32,25,2022-03-02T01:09:07Z,1540000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-03-02T01:08:36.5Z,2,REGULAR,substitution,out,['startperiod'],1629018,,,1610612751,32,25,2022-03-02T01:09:07Z,1550000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-03-02T01:08:36.5Z,2,REGULAR,substitution,out,['startperiod'],1630625,,,1610612751,32,25,2022-03-02T01:09:07Z,1560000,,,0,,SUB out: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-03-02T01:08:36.5Z,2,REGULAR,substitution,out,['startperiod'],201933,,,1610612751,32,25,2022-03-02T01:09:07Z,1570000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-03-02T01:08:36.5Z,2,REGULAR,substitution,out,['startperiod'],1630560,,,1610612751,32,25,2022-03-02T01:09:07Z,1580000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-03-02T01:08:36.5Z,2,REGULAR,substitution,in,['startperiod'],201152,,,1610612751,32,25,2022-03-02T01:09:07Z,1590000,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-03-02T01:08:36.5Z,2,REGULAR,substitution,in,['startperiod'],1627783,,,1610612751,32,25,2022-03-02T01:09:07Z,1600000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-03-02T01:08:36.5Z,2,REGULAR,substitution,in,['startperiod'],1630201,,,1610612751,32,25,2022-03-02T01:09:07Z,1610000,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-03-02T01:08:36.5Z,2,REGULAR,substitution,in,['startperiod'],200746,,,1610612751,32,25,2022-03-02T01:09:07Z,1620000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-03-02T01:08:36.5Z,2,REGULAR,substitution,in,['startperiod'],201988,,,1610612751,32,25,2022-03-02T01:09:07Z,1630000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-03-02T01:09:13.5Z,2,REGULAR,period,start,[],0,,,1610612761,32,25,2022-03-02T01:09:13Z,1640000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M46.00S,2022-03-02T01:09:26.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201152,92.19776609724047,59.55882352941176,1610612761,32,25,2022-03-02T01:09:32Z,1650000,48.0,21.0,1,right,MISS T. Young floating Shot,[201152],1610612761.0,TOR,floating,,,Young,T. Young,,,,,5.21,Missed,,,,,,,,,,,,,,,,,,,
166,PT11M43.00S,2022-03-02T01:09:29.5Z,2,REGULAR,rebound,defensive,[],200746,,,1610612751,32,25,2022-03-02T01:09:32Z,1660000,,,0,,L. Aldridge REBOUND (Off:0 Def:2),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,165.0,2.0,2.0,0.0,,,,,
167,PT11M31.00S,2022-03-02T01:09:41.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,11.908672798948752,52.94117647058824,1610612751,32,27,2022-03-02T01:09:46Z,1670000,-15.0,59.0,1,left,N. Claxton 6' turnaround Hook (2 PTS),[1629651],1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,6.12,Made,2.0,,,,,,,,,,,,,,,,,,
168,PT11M06.00S,2022-03-02T01:10:06.9Z,2,REGULAR,2pt,Jump Shot,[],1630567,76.03482260183968,24.264705882352942,1610612761,32,27,2022-03-02T01:10:11Z,1680000,-129.0,173.0,1,right,MISS S. Barnes 21' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,21.55,Missed,,,,,,,,,,,,,,,,,,,
169,PT11M03.00S,2022-03-02T01:10:09.9Z,2,REGULAR,rebound,defensive,[],203552,,,1610612751,32,27,2022-03-02T01:10:11Z,1690000,,,0,,S. Curry REBOUND (Off:0 Def:3),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,168.0,3.0,3.0,0.0,,,,,
170,PT10M45.00S,2022-03-02T01:10:27.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,6.258212877792378,48.03921568627451,1610612751,32,29,2022-03-02T01:10:31Z,1700000,10.0,6.0,1,left,N. Claxton DUNK (4 PTS) (S. Curry 2 AST),"[1629651, 203552]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,1.17,Made,4.0,S. Curry,203552.0,2.0,,,,,,,,,,,,,,,
172,PT10M26.00S,2022-03-02T01:10:46.5Z,2,REGULAR,2pt,Jump Shot,[],1627783,82.07950065703022,23.03921568627451,1610612761,34,29,2022-03-02T01:10:50Z,1720000,-135.0,116.0,1,right,P. Siakam 17' Jump Shot (12 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,17.78,Made,12.0,,,,,,,,,,,,,,,,,,
173,PT10M01.00S,2022-03-02T01:11:11.0Z,2,REGULAR,3pt,Jump Shot,[],201609,33.459264126149804,58.82352941176471,1610612751,34,29,2022-03-02T01:11:15Z,1730000,-44.0,262.0,1,left,MISS G. Dragic 26' 3PT,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,,
174,PT09M58.00S,2022-03-02T01:11:14.0Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,34,29,2022-03-02T01:11:15Z,1740000,,,0,,P. Achiuwa REBOUND (Off:0 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,173.0,4.0,4.0,0.0,,,,,
175,PT09M50.00S,2022-03-02T01:11:23.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,94.56307490144546,49.754901960784316,1610612761,36,29,2022-03-02T01:11:27Z,1750000,-1.0,-1.0,1,right,P. Achiuwa cutting DUNK (2 PTS) (S. Barnes 2 AST),"[1630173, 1630567]",1610612761.0,TOR,cutting,,,Achiuwa,P. Achiuwa,,,,,0.18,Made,2.0,S. Barnes,1630567.0,2.0,,,,,,,,,,,,,,,
177,PT09M33.00S,2022-03-02T01:11:39.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201609,7.440867279894875,53.92156862745098,1610612751,36,31,2022-03-02T01:11:44Z,1770000,-20.0,17.0,1,left,G. Dragic driving reverse Layup (2 PTS),[201609],1610612751.0,BKN,driving reverse,,,Dragic,G. Dragic,,,,,2.62,Made,2.0,,,,,,,,,,,,,,,,,,
178,PT09M18.00S,2022-03-02T01:11:55.7Z,2,REGULAR,foul,personal,['2freethrow'],203552,,,1610612761,36,31,2022-03-02T01:12:06Z,1780000,,,0,,S. Curry shooting personal FOUL (2 PF) (Young 2 FT),"[203552, 201152]",1610612751.0,BKN,shooting,,,Curry,S. Curry,,,,,,,,,,,1626301.0,2.0,0.0,Young,201152.0,,,,,,,,,,
