actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
215,PT05M03.00S,2022-03-30T23:55:09.5Z,1,REGULAR,steal,,[],1626157,,,1610612750,13,17,2022-03-31T00:12:31Z,927500,,,0,,K. Towns STEAL (1 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M59.00S,2022-03-30T23:55:13.8Z,1,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612750,13,17,2022-03-31T00:10:24Z,930000,,,0,,K. Towns bad pass out-of-bounds TURNOVER (1 TO),[1626157],1610612750.0,MIN,bad pass,,,Towns,K. Towns,,,,,,,,,,,1.0,,,,,,,,,1626302.0,,,,,
94,PT04M52.00S,2022-03-30T23:55:23.7Z,1,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612761,13,17,2022-03-30T23:55:33Z,940000,,,0,,K. Towns shooting personal FOUL (1 PF) (Birch 2 FT),"[1626157, 203920]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Birch,203920.0,
96,PT04M52.00S,2022-03-30T23:55:48.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203920,,,1610612761,13,17,2022-03-30T23:56:15Z,960000,,,0,,MISS K. Birch Free Throw 1 of 2,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,Missed,,,,,,,,,,,,,,,,,,,
97,PT04M52.00S,2022-03-30T23:55:48.4Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,13,17,2022-03-30T23:56:15Z,970000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,96.0,,,,,,,,,,,
98,PT04M52.00S,2022-03-30T23:55:49.1Z,1,REGULAR,substitution,out,[],1626156,,,1610612761,13,17,2022-03-30T23:55:58Z,980000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M52.00S,2022-03-30T23:55:49.1Z,1,REGULAR,substitution,in,[],1629162,,,1610612761,13,17,2022-03-30T23:55:58Z,990000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M52.00S,2022-03-30T23:55:48.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203920,,,1610612761,13,17,2022-03-30T23:56:15Z,1000000,,,0,,MISS K. Birch Free Throw 2 of 2,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,Missed,,,,,,,,,,,,,,,,,,,
101,PT04M50.00S,2022-03-30T23:55:50.4Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,13,17,2022-03-30T23:56:15Z,1010000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,100.0,3.0,2.0,1.0,,,,,,,,
102,PT04M40.00S,2022-03-30T23:56:12.3Z,1,REGULAR,turnover,lost ball,[],1630162,,,1610612750,13,17,2022-03-30T23:56:20Z,1020000,,,0,,A. Edwards lost ball TURNOVER (1 TO),"[1630162, 1627832]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,1.0,VanVleet,1627832.0,,,,,,,,,,,,
103,PT04M40.00S,2022-03-30T23:56:12.3Z,1,REGULAR,steal,,[],1627832,,,1610612761,13,17,2022-03-30T23:56:15Z,1030000,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M35.00S,2022-03-30T23:56:16.5Z,1,REGULAR,turnover,lost ball,[],1628449,,,1610612761,13,17,2022-03-30T23:56:22Z,1040000,,,0,,C. Boucher lost ball TURNOVER (1 TO),"[1628449, 1626157]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,1.0,Towns,1626157.0,,,,,,,,,,,,
105,PT04M35.00S,2022-03-30T23:56:16.5Z,1,REGULAR,steal,,[],1626157,,,1610612750,13,17,2022-03-30T23:56:19Z,1050000,,,0,,K. Towns STEAL (2 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M30.00S,2022-03-30T23:56:21.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630162,6.389618922470433,95.58823529411765,1610612750,13,20,2022-03-30T23:56:29Z,1070000,-228.0,8.0,1,left,A. Edwards 3PT running (5 PTS) (J. Vanderbilt 1 AST),"[1630162, 1629020]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,22.8,Made,5.0,J. Vanderbilt,1629020.0,1.0,,,,,,,,,,,,,,,
109,PT04M25.00S,2022-03-30T23:56:40.7Z,1,REGULAR,stoppage,court clean up,[],0,,,1610612761,13,20,2022-03-30T23:56:40Z,1090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M14.00S,2022-03-30T23:56:50.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,81.8166885676741,59.068627450980394,1610612761,15,20,2022-03-30T23:56:57Z,1100000,45.0,118.0,1,right,F. VanVleet 12' turnaround fadeaway Jump Shot (2 PTS),[1627832],1610612761.0,TOR,turnaround fadeaway,,,VanVleet,F. VanVleet,,,,,12.68,Made,2.0,,,,,,,,,,,,,,,,,,
111,PT04M00.00S,2022-03-30T23:57:05.0Z,1,REGULAR,turnover,lost ball,[],1630162,,,1610612750,15,20,2022-03-30T23:57:30Z,1110000,,,0,,A. Edwards lost ball TURNOVER (2 TO),"[1630162, 1627832]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,2.0,VanVleet,1627832.0,,,,,,,,,,,,
112,PT04M00.00S,2022-03-30T23:57:05.0Z,1,REGULAR,steal,,[],1627832,,,1610612761,15,20,2022-03-30T23:57:06Z,1120000,,,0,,F. VanVleet STEAL (2 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M57.00S,2022-03-30T23:57:10.5Z,1,REGULAR,foul,personal,[],201976,,,1610612761,15,20,2022-03-30T23:57:16Z,1130000,,,0,,P. Beverley personal FOUL (1 PF),"[201976, 1627783]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Siakam,1627783.0,
115,PT03M57.00S,2022-03-30T23:57:19.7Z,1,REGULAR,substitution,out,[],201976,,,1610612761,15,20,2022-03-30T23:57:26Z,1150000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M57.00S,2022-03-30T23:57:19.7Z,1,REGULAR,substitution,in,[],1627752,,,1610612761,15,20,2022-03-30T23:57:26Z,1160000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M48.00S,2022-03-30T23:57:46.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629018,70.51576872536137,69.85294117647058,1610612761,18,20,2022-03-30T23:57:51Z,1170000,99.0,225.0,1,right,G. Trent Jr. 24' 3PT  (11 PTS) (F. VanVleet 3 AST),"[1629018, 1627832]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,24.57,Made,11.0,F. VanVleet,1627832.0,3.0,,,,,,,,,,,,,,,
119,PT03M37.00S,2022-03-30T23:57:57.2Z,1,REGULAR,3pt,Jump Shot,[],1626157,26.10052562417871,84.55882352941177,1610612750,18,20,2022-03-31T00:06:25Z,1190000,-173.0,193.0,1,left,MISS K. Towns 25' pullup 3PT,[1626157],1610612750.0,MIN,pullup,,,Towns,K. Towns,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,,
120,PT03M35.00S,2022-03-30T23:58:00.3Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612750,18,20,2022-03-30T23:58:00Z,1200000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,119.0,4.0,2.0,2.0,,,,,,,,
121,PT03M34.00S,2022-03-30T23:58:02.5Z,1,REGULAR,turnover,traveling,[],1626157,,,1610612750,18,20,2022-03-30T23:58:12Z,1210000,,,0,,K. Towns traveling TURNOVER (2 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,2.0,,,,,,,,,1626302.0,,,,,
122,PT03M16.00S,2022-03-30T23:58:32.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627783,71.43561103810775,22.54901960784314,1610612761,18,20,2022-03-30T23:58:36Z,1220000,-137.0,216.0,1,right,MISS P. Siakam 25' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
123,PT03M13.00S,2022-03-30T23:58:35.4Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,18,20,2022-03-30T23:58:36Z,1230000,,,0,,K. Towns REBOUND (Off:2 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,122.0,5.0,3.0,2.0,,,,,,,,
124,PT02M57.00S,2022-03-30T23:58:51.4Z,1,REGULAR,3pt,Jump Shot,[],1630162,24.78646517739816,15.686274509803921,1610612750,18,23,2022-03-30T23:58:55Z,1240000,172.0,180.0,1,left,A. Edwards 24' 3PT  (8 PTS) (K. Towns 2 AST),"[1630162, 1626157]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,24.91,Made,8.0,K. Towns,1626157.0,2.0,,,,,,,,,,,,,,,
126,PT02M38.00S,2022-03-30T23:59:09.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,91.93495400788436,53.67647058823529,1610612761,18,23,2022-03-31T00:07:37Z,1260000,18.0,23.0,1,right,MISS C. Boucher Layup - blocked,"[1628449, 1626157]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,2.97,Missed,,,,,,,,,,,,Towns,1626157.0,,,,,,
127,PT02M38.00S,2022-03-30T23:59:09.7Z,1,REGULAR,block,,[],1626157,,,1610612761,18,23,2022-03-30T23:59:12Z,1270000,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M35.00S,2022-03-30T23:59:12.7Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,18,23,2022-03-30T23:59:16Z,1280000,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,126.0,2.0,2.0,0.0,,,,,,,,
129,PT02M29.00S,2022-03-30T23:59:18.8Z,1,REGULAR,3pt,Jump Shot,[],1630162,26.888961892247043,19.852941176470587,1610612750,18,26,2022-03-30T23:59:23Z,1290000,151.0,200.0,1,left,A. Edwards 25' 3PT  (11 PTS) (J. McLaughlin 1 AST),"[1630162, 1629162]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,25.07,Made,11.0,J. McLaughlin,1629162.0,1.0,,,,,,,,,,,,,,,
131,PT02M14.00S,2022-03-30T23:59:33.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,86.81011826544021,51.470588235294116,1610612761,18,26,2022-03-30T23:59:38Z,1310000,7.0,71.0,1,right,MISS F. VanVleet 7' driving floating Shot,[1627832],1610612761.0,TOR,driving floating,,,VanVleet,F. VanVleet,,,,,7.19,Missed,,,,,,,,,,,,,,,,,,,
132,PT02M10.00S,2022-03-30T23:59:37.3Z,1,REGULAR,rebound,offensive,[],1628449,,,1610612761,18,26,2022-03-30T23:59:37Z,1320000,,,0,,C. Boucher REBOUND (Off:1 Def:0),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,131.0,1.0,0.0,1.0,,,,,,,,
133,PT02M10.00S,2022-03-30T23:59:37.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628449,94.40999984741211,50.0,1610612761,18,26,2022-03-30T23:59:40Z,1330000,0.0,0.0,1,right,MISS C. Boucher tip Layup,[1628449],1610612761.0,TOR,tip,,,Boucher,C. Boucher,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
134,PT02M10.00S,2022-03-30T23:59:37.3Z,1,REGULAR,rebound,offensive,[],1628449,,,1610612761,18,26,2022-03-30T23:59:40Z,1340000,,,0,,C. Boucher REBOUND (Off:2 Def:0),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,133.0,2.0,0.0,2.0,,,,,,,,
135,PT02M09.00S,2022-03-30T23:59:38.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628449,94.40999984741211,50.0,1610612761,18,26,2022-03-30T23:59:38Z,1350000,0.0,0.0,1,right,MISS C. Boucher tip Layup,[1628449],1610612761.0,TOR,tip,,,Boucher,C. Boucher,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
136,PT02M08.00S,2022-03-30T23:59:39.4Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,18,26,2022-03-30T23:59:39Z,1360000,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,135.0,3.0,3.0,0.0,,,,,,,,
137,PT02M07.00S,2022-03-30T23:59:44.6Z,1,REGULAR,turnover,out-of-bounds,[],1627752,,,1610612750,18,26,2022-03-31T00:00:05Z,1370000,,,0,,T. Prince step out-of-bounds TURNOVER (1 TO),[1627752],1610612750.0,MIN,step,,,Prince,T. Prince,,,,,,,,,,,1.0,,,,,,,,,1662.0,,,,,
138,PT02M07.00S,2022-03-30T23:59:53.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,18,26,2022-03-30T23:59:53Z,1380000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M07.00S,2022-03-31T00:01:44.4Z,1,REGULAR,substitution,out,[],203920,,,1610612761,18,26,2022-03-31T00:02:23Z,1390000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M07.00S,2022-03-31T00:01:44.4Z,1,REGULAR,substitution,out,[],1627783,,,1610612761,18,26,2022-03-31T00:02:23Z,1400000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M07.00S,2022-03-31T00:01:44.4Z,1,REGULAR,substitution,out,[],1629020,,,1610612761,18,26,2022-03-31T00:02:23Z,1410000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M07.00S,2022-03-31T00:01:44.4Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,18,26,2022-03-31T00:02:23Z,1420000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M07.00S,2022-03-31T00:01:44.4Z,1,REGULAR,substitution,in,[],1630173,,,1610612761,18,26,2022-03-31T00:02:23Z,1430000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M07.00S,2022-03-31T00:01:44.4Z,1,REGULAR,substitution,in,[],1629669,,,1610612761,18,26,2022-03-31T00:02:23Z,1440000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M53.00S,2022-03-31T00:02:52.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628449,94.30026281208936,55.14705882352941,1610612761,18,26,2022-03-31T00:03:23Z,1450000,26.0,1.0,1,right,MISS C. Boucher cutting DUNK - blocked,"[1628449, 1630162]",1610612761.0,TOR,cutting,,,Boucher,C. Boucher,,,,,2.57,Missed,,,,,,,,,,,,Edwards,1630162.0,,,,,,
146,PT01M53.00S,2022-03-31T00:02:52.2Z,1,REGULAR,block,,[],1630162,,,1610612761,18,26,2022-03-31T00:02:56Z,1460000,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M50.00S,2022-03-31T00:02:55.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,18,26,2022-03-31T00:03:23Z,1470000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,145.0,,,,,,,,,,,
147,PT01M50.00S,2022-03-31T00:03:20.8Z,1,REGULAR,jumpball,recovered,[],1627832,,,1610612761,18,26,2022-03-31T00:03:20Z,1480000,,,0,,Jump Ball C. Boucher vs. A. Edwards: Tip to F. VanVleet,"[1627832, 1628449, 1630162]",1610612761.0,TOR,heldball,F. VanVleet,1627832.0,VanVleet,F. VanVleet,Boucher,1628449.0,Edwards,1630162.0,,,,,,,,,,,,,,,,,,,,,
151,PT01M44.00S,2022-03-31T00:03:26.5Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1627832,78.26872536136662,54.65686274509803,1610612761,18,26,2022-03-31T00:03:31Z,1510000,23.0,152.0,1,right,MISS F. VanVleet 15' pullup Shot - blocked,"[1627832, 1629669]",1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,15.36,Missed,,,,,,,,,,,,Nowell,1629669.0,,,,,,
152,PT01M44.00S,2022-03-31T00:03:26.5Z,1,REGULAR,block,,[],1629669,,,1610612761,18,26,2022-03-31T00:03:29Z,1520000,,,0,,J. Nowell BLOCK (1 BLK),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M42.00S,2022-03-31T00:03:28.5Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,18,26,2022-03-31T00:03:31Z,1530000,,,0,,K. Towns REBOUND (Off:2 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,151.0,6.0,4.0,2.0,,,,,,,,
154,PT01M39.00S,2022-03-31T00:03:31.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629162,9.017739816031538,48.77450980392157,1610612750,18,28,2022-03-31T00:03:38Z,1540000,6.0,32.0,1,left,J. McLaughlin running DUNK (2 PTS) (K. Towns 3 AST),"[1629162, 1626157]",1610612750.0,MIN,running,,,McLaughlin,J. McLaughlin,,,,,3.29,Made,2.0,K. Towns,1626157.0,3.0,,,,,,,,,,,,,,,
156,PT01M32.00S,2022-03-31T00:03:42.2Z,1,REGULAR,turnover,out-of-bounds,[],1629018,,,1610612761,18,28,2022-03-31T00:03:48Z,1560000,,,0,,G. Trent Jr. lost ball out-of-bounds TURNOVER (1 TO),[1629018],1610612761.0,TOR,lost ball,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,1.0,,,,,,,,,1626302.0,,,,,
157,PT01M32.00S,2022-03-31T00:03:44.8Z,1,REGULAR,substitution,out,[],1630162,,,1610612750,18,28,2022-03-31T00:03:50Z,1570000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT01M32.00S,2022-03-31T00:03:44.8Z,1,REGULAR,substitution,in,[],1626156,,,1610612750,18,28,2022-03-31T00:03:50Z,1580000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT01M20.00S,2022-03-31T00:04:05.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1626157,11.777266754270697,44.85294117647059,1610612750,18,30,2022-03-31T00:04:10Z,1590000,26.0,58.0,1,left,K. Towns 6' turnaround bank Hook (8 PTS) (J. Nowell 1 AST),"[1626157, 1629669]",1610612750.0,MIN,turnaround bank,,,Towns,K. Towns,,,,,6.36,Made,8.0,J. Nowell,1629669.0,1.0,,,,,,,,,,,,,,,
161,PT01M11.00S,2022-03-31T00:04:17.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,94.03745072273325,55.392156862745104,1610612761,20,30,2022-03-31T00:14:08Z,1610000,27.0,4.0,1,right,F. VanVleet driving Layup (4 PTS),[1627832],1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,2.72,Made,4.0,,,,,,,,,,,,,,,,,,
162,PT01M11.00S,2022-03-31T00:04:21.8Z,1,REGULAR,foul,personal,['1freethrow'],1626156,,,1610612761,20,30,2022-03-31T00:04:34Z,1620000,,,0,,D. Russell shooting personal FOUL (1 PF) (VanVleet 1 FT),"[1626156, 1627832]",1610612750.0,MIN,shooting,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,VanVleet,1627832.0,
164,PT01M11.00S,2022-03-31T00:04:46.7Z,1,REGULAR,freethrow,1 of 1,[],1627832,,,1610612761,20,30,2022-03-31T00:04:50Z,1640000,,,0,,MISS F. VanVleet Free Throw 1 of 1,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Missed,,,,,,,,,,,,,,,,,,,
165,PT01M07.00S,2022-03-31T00:04:50.7Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,20,30,2022-03-31T00:04:50Z,1650000,,,0,,K. Towns REBOUND (Off:2 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,164.0,7.0,5.0,2.0,,,,,,,,
166,PT01M07.00S,2022-03-31T00:04:53.1Z,1,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612750,20,30,2022-03-31T00:05:01Z,1660000,,,0,,K. Towns bad pass out-of-bounds TURNOVER (3 TO),[1626157],1610612750.0,MIN,bad pass,,,Towns,K. Towns,,,,,,,,,,,3.0,,,,,,,,,1155.0,,,,,
167,PT00M57.80S,2022-03-31T00:05:07.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627832,93.9060446780552,46.81372549019608,1610612761,20,30,2022-03-31T00:05:13Z,1670000,-16.0,5.0,1,right,MISS F. VanVleet driving bank Hook,[1627832],1610612761.0,TOR,driving bank,,,VanVleet,F. VanVleet,,,,,1.66,Missed,,,,,,,,,,,,,,,,,,,
168,PT00M55.10S,2022-03-31T00:05:09.7Z,1,REGULAR,rebound,defensive,[],1629669,,,1610612750,20,30,2022-03-31T00:05:13Z,1680000,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,167.0,1.0,1.0,0.0,,,,,,,,
169,PT00M53.20S,2022-03-31T00:05:13.2Z,1,REGULAR,turnover,out-of-bounds,[],1629669,,,1610612750,20,30,2022-03-31T00:05:21Z,1690000,,,0,,J. Nowell lost ball out-of-bounds TURNOVER (1 TO),[1629669],1610612750.0,MIN,lost ball,,,Nowell,J. Nowell,,,,,,,,,,,1.0,,,,,,,,,1155.0,,,,,
170,PT00M46.70S,2022-03-31T00:05:37.3Z,1,REGULAR,foul,offensive,['inpenalty'],1630173,,,1610612761,20,30,2022-03-31T00:05:52Z,1700000,,,0,,P. Achiuwa offensive FOUL (1 PF),"[1630173, 1626157]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Towns,1626157.0,
172,PT00M46.70S,2022-03-31T00:05:37.3Z,1,REGULAR,turnover,offensive foul,[],1630173,,,1610612761,20,30,2022-03-31T00:05:37Z,1720000,,,0,,P. Achiuwa offensive foul TURNOVER (1 TO),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,1.0,,,,,,,,,1662.0,,,,,
173,PT00M33.50S,2022-03-31T00:06:06.6Z,1,REGULAR,foul,offensive,[],1626157,,,1610612750,20,30,2022-03-31T00:06:19Z,1730000,,,0,,K. Towns off-the-ball offensive FOUL (2 PF),"[1626157, 1627832]",1610612750.0,MIN,off-the-ball,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,1155.0,2.0,0.0,VanVleet,1627832.0,
175,PT00M33.50S,2022-03-31T00:06:06.6Z,1,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,20,30,2022-03-31T00:06:06Z,1750000,,,0,,K. Towns offensive foul TURNOVER (4 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,4.0,,,,,,,,,1155.0,,,,,
176,PT00M33.50S,2022-03-31T00:06:18.4Z,1,REGULAR,substitution,out,[],1626157,,,1610612761,20,30,2022-03-31T00:06:22Z,1760000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT00M33.50S,2022-03-31T00:06:18.4Z,1,REGULAR,substitution,in,[],1629675,,,1610612761,20,30,2022-03-31T00:06:22Z,1770000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT00M24.70S,2022-03-31T00:06:38.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628449,93.51182654402102,47.30392156862745,1610612761,20,30,2022-03-31T00:15:24Z,1780000,-13.0,8.0,1,right,MISS C. Boucher cutting Layup - blocked,"[1628449, 1629675]",1610612761.0,TOR,cutting,,,Boucher,C. Boucher,,,,,1.6,Missed,,,,,,,,,,,,Reid,1629675.0,,,,,,
179,PT00M24.70S,2022-03-31T00:06:38.6Z,1,REGULAR,block,,[],1629675,,,1610612761,20,30,2022-03-31T00:06:41Z,1790000,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT00M24.70S,2022-03-31T00:06:38.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,20,30,2022-03-31T00:06:43Z,1800000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,178.0,,,,,,,,,,,
181,PT00M24.70S,2022-03-31T00:06:45.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,20,30,2022-03-31T00:06:45Z,1810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
