actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
83,PT04M46.00S,2021-10-20T23:59:41.4Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,11,14,2021-10-20T23:59:43Z,820000,,,0,,K. Kuzma REBOUND (Off:0 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,81.0,5.0,5.0,0.0,,,,,,,,,,,
84,PT04M45.00S,2021-10-20T23:59:42.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203078,5.469776609724048,46.32352941176471,1610612764,11,16,2021-10-20T23:59:51Z,830000,18.0,-1.0,1,left,B. Beal running Layup (6 PTS) (K. Kuzma 1 AST),"[203078, 1628398]",1610612764.0,WAS,running,,,Beal,B. Beal,,,,,1.84,Made,6.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,,,,,,
86,PT04M30.00S,2021-10-20T23:59:57.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,88.91261498028909,49.01960784313725,1610612761,13,16,2021-10-21T00:00:04Z,850000,-5.0,52.0,1,right,S. Barnes driving Hook (2 PTS),[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,5.19,Made,2.0,,,,,,,,,,,,,,,,,,
87,PT04M14.00S,2021-10-21T00:00:13.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,4.28712220762155,48.529411764705884,1610612764,13,18,2021-10-21T00:00:18Z,860000,7.0,-12.0,1,left,D. Avdija reverse Layup (2 PTS) (R. Neto 1 AST),"[1630166, 203526]",1610612764.0,WAS,reverse,,,Avdija,D. Avdija,,,,,1.43,Made,2.0,R. Neto,203526.0,1.0,,,,,,,,,,,,,,,
89,PT03M59.00S,2021-10-21T00:00:31.1Z,1,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612761,13,18,2021-10-21T00:00:41Z,880000,,,0,,D. Avdija shooting personal FOUL (1 PF) (Birch 2 FT),"[1630166, 203920]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Birch,203920.0,,,,
91,PT03M59.00S,2021-10-21T00:00:57.1Z,1,REGULAR,freethrow,1 of 2,[],203920,,,1610612761,14,18,2021-10-21T00:01:26Z,900000,,,0,,K. Birch Free Throw 1 of 2 (1 PTS),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
92,PT03M59.00S,2021-10-21T00:00:57.9Z,1,REGULAR,substitution,out,[],1628384,,,1610612761,14,18,2021-10-21T00:01:06Z,910000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M59.00S,2021-10-21T00:00:57.9Z,1,REGULAR,substitution,out,[],203078,,,1610612761,14,18,2021-10-21T00:01:06Z,920000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M59.00S,2021-10-21T00:00:57.9Z,1,REGULAR,substitution,out,[],1628398,,,1610612761,14,18,2021-10-21T00:01:06Z,930000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M59.00S,2021-10-21T00:00:57.9Z,1,REGULAR,substitution,in,[],1629004,,,1610612761,14,18,2021-10-21T00:01:06Z,940000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M59.00S,2021-10-21T00:00:57.9Z,1,REGULAR,substitution,in,[],202722,,,1610612761,14,18,2021-10-21T00:01:06Z,950000,,,0,,SUB in: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M59.00S,2021-10-21T00:00:57.9Z,1,REGULAR,substitution,in,[],1628988,,,1610612761,14,18,2021-10-21T00:01:06Z,960000,,,0,,SUB in: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M59.00S,2021-10-21T00:00:57.1Z,1,REGULAR,freethrow,2 of 2,[],203920,,,1610612761,14,18,2021-10-21T00:01:26Z,970000,,,0,,MISS K. Birch Free Throw 2 of 2,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,Missed,,,,,,,,,,,,,,,,,,,
99,PT03M55.00S,2021-10-21T00:01:01.1Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,14,18,2021-10-21T00:01:26Z,980000,,,0,,M. Harrell REBOUND (Off:0 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,98.0,1.0,1.0,0.0,,,,,,,,,,,
100,PT03M48.00S,2021-10-21T00:01:30.9Z,1,REGULAR,turnover,bad pass,[],1628988,,,1610612764,14,18,2021-10-21T00:01:35Z,990000,,,0,,A. Holiday bad pass TURNOVER (1 TO),"[1628988, 1629018]",1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,1.0,Trent Jr.,1629018.0,
101,PT03M48.00S,2021-10-21T00:01:30.9Z,1,REGULAR,steal,,[],1629018,,,1610612761,14,18,2021-10-21T00:01:33Z,1000000,,,0,,G. Trent Jr. STEAL (1 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M46.00S,2021-10-21T00:01:34.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629018,93.11760840998686,50.98039215686274,1610612761,16,18,2021-10-21T00:01:44Z,1010000,5.0,12.0,1,right,G. Trent Jr. running Layup (2 PTS) (F. VanVleet 1 AST),"[1629018, 1627832]",1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,1.31,Made,2.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,,,,,,
104,PT03M46.00S,2021-10-21T00:01:40.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,16,18,2021-10-21T00:01:40Z,1030000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M28.00S,2021-10-21T00:04:49.3Z,1,REGULAR,foul,personal,[],1629004,,,1610612764,16,18,2021-10-21T00:04:58Z,1040000,,,0,,S. Mykhailiuk personal FOUL (1 PF),"[1629004, 1626149]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,200833.0,1.0,0.0,Harrell,1626149.0,,,,
109,PT03M20.00S,2021-10-21T00:05:08.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,13.485545335085414,39.46078431372549,1610612764,16,20,2021-10-21T00:05:15Z,1060000,53.0,74.0,1,left,R. Neto 9' floating Jump Shot (2 PTS),[203526],1610612764.0,WAS,floating,,,Neto,R. Neto,,,,,9.11,Made,2.0,,,,,,,,,,,,,,,,,,
110,PT03M13.00S,2021-10-21T00:05:20.5Z,1,REGULAR,foul,offensive,[],1630567,,,1610612761,16,20,2021-10-21T00:05:26Z,1070000,,,0,,S. Barnes charge offensive FOUL (1 PF),"[1630567, 202722]",1610612761.0,TOR,charge,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,200833.0,1.0,0.0,Bertans,202722.0,,,,
112,PT03M13.00S,2021-10-21T00:05:20.5Z,1,REGULAR,turnover,offensive foul,[],1630567,,,1610612761,16,20,2021-10-21T00:05:20Z,1090000,,,0,,S. Barnes offensive foul TURNOVER (1 TO),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,200833.0,,,,,1.0,,,
113,PT03M00.00S,2021-10-21T00:05:48.8Z,1,REGULAR,turnover,traveling,[],1628988,,,1610612764,16,20,2021-10-21T00:05:55Z,1100000,,,0,,A. Holiday traveling TURNOVER (2 TO),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,1662.0,,,,,2.0,,,
114,PT02M47.00S,2021-10-21T00:06:10.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629018,83.39356110381078,49.754901960784316,1610612761,16,20,2021-10-21T00:06:15Z,1110000,-1.0,104.0,1,right,MISS G. Trent Jr. 10' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,10.36,Missed,,,,,,,,,,,,,,,,,,,
115,PT02M45.00S,2021-10-21T00:06:12.0Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,16,20,2021-10-21T00:06:15Z,1120000,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,114.0,2.0,1.0,1.0,,,,,,,,,,,
116,PT02M43.00S,2021-10-21T00:06:14.0Z,1,REGULAR,turnover,bad pass,[],1630567,,,1610612761,16,20,2021-10-21T00:06:52Z,1130000,,,0,,S. Barnes bad pass TURNOVER (2 TO),"[1630567, 203526]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,2.0,Neto,203526.0,
117,PT02M43.00S,2021-10-21T00:06:14.0Z,1,REGULAR,steal,,[],203526,,,1610612764,16,20,2021-10-21T00:07:04Z,1140000,,,0,,R. Neto STEAL (1 STL),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M36.00S,2021-10-21T00:06:21.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203526,4.812746386333772,47.30392156862745,1610612764,16,20,2021-10-21T00:06:26Z,1150000,13.0,-7.0,1,left,MISS R. Neto driving Layup,[203526],1610612764.0,WAS,driving,,,Neto,R. Neto,,,,,1.53,Missed,,,,,,,,,,,,,,,,,,,
119,PT02M34.00S,2021-10-21T00:06:23.6Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,16,20,2021-10-21T00:06:26Z,1160000,,,0,,S. Barnes REBOUND (Off:1 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,118.0,3.0,2.0,1.0,,,,,,,,,,,
120,PT02M32.00S,2021-10-21T00:06:26.7Z,1,REGULAR,foul,personal,['2freethrow'],202722,,,1610612761,16,20,2021-10-21T00:06:35Z,1170000,,,0,,D. Bertans shooting personal FOUL (1 PF) (Birch 2 FT),"[202722, 203920]",1610612764.0,WAS,shooting,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,200833.0,1.0,0.0,Birch,203920.0,,,,
122,PT02M32.00S,2021-10-21T00:06:55.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203920,,,1610612761,17,20,2021-10-21T00:06:55Z,1190000,,,0,,K. Birch Free Throw 1 of 2 (2 PTS),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
123,PT02M32.00S,2021-10-21T00:06:56.6Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,17,20,2021-10-21T00:07:11Z,1200000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M32.00S,2021-10-21T00:06:56.6Z,1,REGULAR,substitution,out,[],1630166,,,1610612761,17,20,2021-10-21T00:07:11Z,1210000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M32.00S,2021-10-21T00:06:56.6Z,1,REGULAR,substitution,in,[],1628449,,,1610612761,17,20,2021-10-21T00:07:11Z,1220000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M32.00S,2021-10-21T00:06:56.6Z,1,REGULAR,substitution,in,[],203484,,,1610612761,17,20,2021-10-21T00:07:11Z,1230000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M32.00S,2021-10-21T00:07:17.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203920,,,1610612761,18,20,2021-10-21T00:07:17Z,1240000,,,0,,K. Birch Free Throw 2 of 2 (3 PTS),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
128,PT02M23.00S,2021-10-21T00:07:31.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,18,20,2021-10-21T00:07:31Z,1250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M16.00S,2021-10-21T00:07:52.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626149,5.469776609724048,49.754901960784316,1610612764,18,22,2021-10-21T00:07:57Z,1260000,1.0,-1.0,1,left,M. Harrell cutting DUNK (2 PTS) (D. Bertans 1 AST),"[1626149, 202722]",1610612764.0,WAS,cutting,,,Harrell,M. Harrell,,,,,0.16,Made,2.0,D. Bertans,202722.0,1.0,,,,,,,,,,,,,,,
131,PT02M06.00S,2021-10-21T00:08:02.6Z,1,REGULAR,turnover,lost ball,[],1629018,,,1610612761,18,22,2021-10-21T00:08:08Z,1280000,,,0,,G. Trent Jr. lost ball TURNOVER (1 TO),"[1629018, 203526]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,1.0,Neto,203526.0,
132,PT02M06.00S,2021-10-21T00:08:02.6Z,1,REGULAR,steal,,[],203526,,,1610612764,18,22,2021-10-21T00:08:04Z,1290000,,,0,,R. Neto STEAL (2 STL),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M59.00S,2021-10-21T00:08:09.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628988,24.78646517739816,83.82352941176471,1610612764,18,22,2021-10-21T00:08:20Z,1300000,-169.0,180.0,1,left,MISS A. Holiday 24' 3PT,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,,
134,PT01M57.00S,2021-10-21T00:08:11.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,18,22,2021-10-21T00:08:23Z,1310000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,133.0,,,,,,,,,,,,,,
135,PT01M57.00S,2021-10-21T00:08:25.3Z,1,REGULAR,turnover,offensive-kicked-ball,[],203526,,,1610612764,18,22,2021-10-21T00:08:41Z,1320000,,,0,,R. Neto offensive-kicked-ball TURNOVER (1 TO),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,1.0,,,
136,PT01M41.00S,2021-10-21T00:08:41.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628449,70.77858081471747,16.666666666666664,1610612761,18,22,2021-10-21T00:08:46Z,1330000,-167.0,222.0,1,right,MISS C. Boucher 27' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,27.78,Missed,,,,,,,,,,,,,,,,,,,
137,PT01M37.00S,2021-10-21T00:08:45.8Z,1,REGULAR,rebound,defensive,[],203526,,,1610612764,18,22,2021-10-21T00:08:46Z,1340000,,,0,,R. Neto REBOUND (Off:0 Def:1),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,,
138,PT01M32.00S,2021-10-21T00:08:49.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202722,34.90473061760841,25.49019607843137,1610612764,18,22,2021-10-21T00:08:57Z,1350000,123.0,276.0,1,left,MISS D. Bertans 30' 3PT,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,30.16,Missed,,,,,,,,,,,,,,,,,,,
139,PT01M28.00S,2021-10-21T00:08:53.7Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,18,22,2021-10-21T00:08:57Z,1360000,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,
140,PT01M24.00S,2021-10-21T00:08:58.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627832,91.80354796320631,59.31372549019608,1610612761,18,22,2021-10-21T00:09:06Z,1370000,47.0,25.0,1,right,MISS F. VanVleet running finger roll Layup,[1627832],1610612761.0,TOR,running finger roll,,,VanVleet,F. VanVleet,,,,,5.26,Missed,,,,,,,,,,,,,,,,,,,
141,PT01M22.00S,2021-10-21T00:09:00.7Z,1,REGULAR,rebound,defensive,[],203526,,,1610612764,18,22,2021-10-21T00:09:06Z,1380000,,,0,,R. Neto REBOUND (Off:0 Def:2),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,140.0,2.0,2.0,0.0,,,,,,,,,,,
142,PT01M19.00S,2021-10-21T00:09:03.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203484,5.601182654402102,45.83333333333333,1610612764,18,22,2021-10-21T00:52:12Z,1390000,21.0,0.0,1,left,MISS K. Caldwell-Pope running Layup,[203484],1610612764.0,WAS,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,2.08,Missed,,,,,,,,,,,,,,,,,,,
143,PT01M16.00S,2021-10-21T00:09:06.7Z,1,REGULAR,rebound,offensive,[],1626149,,,1610612764,18,22,2021-10-21T00:09:10Z,1400000,,,0,,M. Harrell REBOUND (Off:1 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,142.0,2.0,1.0,1.0,,,,,,,,,,,
144,PT01M14.00S,2021-10-21T00:09:08.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626149,5.206964520367937,50.73529411764706,1610612764,18,24,2021-10-21T00:09:25Z,1410000,-4.0,-4.0,1,left,M. Harrell putback DUNK (4 PTS),[1626149],1610612764.0,WAS,putback,,,Harrell,M. Harrell,,,,,0.52,Made,4.0,,,,,,,,,,,,,,,,,,
145,PT00M58.30S,2021-10-21T00:09:24.9Z,1,REGULAR,2pt,Jump Shot,[],1627832,74.98357424441524,66.17647058823529,1610612761,18,24,2021-10-21T00:09:33Z,1420000,81.0,183.0,1,right,MISS F. VanVleet 19' floating Shot,[1627832],1610612761.0,TOR,floating,,,VanVleet,F. VanVleet,,,,,19.98,Missed,,,,,,,,,,,,,,,,,,,
146,PT00M56.30S,2021-10-21T00:09:28.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,18,24,2021-10-21T00:09:28Z,1430000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,145.0,,,,,,,,,,,,,,
147,PT00M56.30S,2021-10-21T00:09:29.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,18,24,2021-10-21T00:09:29Z,1440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M56.30S,2021-10-21T00:09:30.4Z,1,REGULAR,substitution,out,[],1627832,,,1610612764,18,24,2021-10-21T00:09:35Z,1450000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M56.30S,2021-10-21T00:09:30.4Z,1,REGULAR,substitution,in,[],201609,,,1610612764,18,24,2021-10-21T00:09:35Z,1460000,,,0,,SUB in: G. Dragic,[201609],1610612761.0,TOR,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M42.90S,2021-10-21T00:09:55.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,12.959921156373195,41.42156862745098,1610612764,18,24,2021-10-21T00:10:02Z,1470000,43.0,69.0,1,left,MISS A. Holiday 8' driving Layup,[1628988],1610612764.0,WAS,driving,,,Holiday,A. Holiday,,,,,8.15,Missed,,,,,,,,,,,,,,,,,,,
151,PT00M40.20S,2021-10-21T00:09:57.8Z,1,REGULAR,rebound,offensive,[],1626149,,,1610612764,18,24,2021-10-21T00:10:02Z,1480000,,,0,,M. Harrell REBOUND (Off:2 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,150.0,3.0,1.0,2.0,,,,,,,,,,,
152,PT00M40.20S,2021-10-21T00:09:59.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626149,5.075558475689881,49.754901960784316,1610612764,18,26,2021-10-21T00:10:05Z,1490000,1.0,-5.0,1,left,M. Harrell Layup (6 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,0.49,Made,6.0,,,,,,,,,,,,,,,,,,
153,PT00M28.70S,2021-10-21T00:10:11.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,82.47371879106439,45.34313725490196,1610612761,18,26,2021-10-21T00:10:19Z,1500000,-23.0,112.0,1,right,MISS G. Trent Jr. 11' floating Shot,[1629018],1610612761.0,TOR,floating,,,Trent Jr.,G. Trent Jr.,,,,,11.46,Missed,,,,,,,,,,,,,,,,,,,
154,PT00M25.90S,2021-10-21T00:10:14.4Z,1,REGULAR,rebound,defensive,[],203526,,,1610612764,18,26,2021-10-21T00:10:19Z,1510000,,,0,,R. Neto REBOUND (Off:0 Def:3),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,153.0,3.0,3.0,0.0,,,,,,,,,,,
155,PT00M05.60S,2021-10-21T00:10:34.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203526,6.521024967148489,39.21568627450981,1610612764,18,26,2021-10-21T00:10:42Z,1520000,54.0,9.0,1,left,MISS R. Neto driving finger roll Layup - blocked,"[203526, 1628449]",1610612764.0,WAS,driving finger roll,,,Neto,R. Neto,,,,,5.46,Missed,,,,,,,,,Boucher,1628449.0,,,,,,,,,
156,PT00M05.60S,2021-10-21T00:10:34.7Z,1,REGULAR,block,,[],1628449,,,1610612764,18,26,2021-10-21T00:10:37Z,1530000,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M04.40S,2021-10-21T00:10:35.9Z,1,REGULAR,rebound,defensive,[],201609,,,1610612761,18,26,2021-10-21T00:10:42Z,1540000,,,0,,G. Dragic REBOUND (Off:0 Def:1),[201609],1610612761.0,TOR,,,,Dragic,G. Dragic,,,,,,,,,,,155.0,1.0,1.0,0.0,,,,,,,,,,,
158,PT00M04.40S,2021-10-21T00:10:40.3Z,1,REGULAR,foul,personal,[],1628988,,,1610612761,18,26,2021-10-21T00:52:26Z,1550000,,,0,,A. Holiday take personal FOUL (1 PF),"[1628988, 201609]",1610612764.0,WAS,take,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,200833.0,1.0,0.0,Dragic,201609.0,,,,
160,PT00M04.40S,2021-10-21T00:10:50.6Z,1,REGULAR,substitution,out,[],203920,,,1610612761,18,26,2021-10-21T00:11:03Z,1570000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M04.40S,2021-10-21T00:10:50.6Z,1,REGULAR,substitution,out,[],1628449,,,1610612761,18,26,2021-10-21T00:11:03Z,1580000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M04.40S,2021-10-21T00:10:50.6Z,1,REGULAR,substitution,out,[],202722,,,1610612761,18,26,2021-10-21T00:11:03Z,1590000,,,0,,SUB out: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M04.40S,2021-10-21T00:10:50.6Z,1,REGULAR,substitution,in,[],1630173,,,1610612761,18,26,2021-10-21T00:11:03Z,1600000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M04.40S,2021-10-21T00:10:50.6Z,1,REGULAR,substitution,in,[],1627832,,,1610612761,18,26,2021-10-21T00:11:03Z,1610000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M04.40S,2021-10-21T00:10:50.6Z,1,REGULAR,substitution,in,[],1628398,,,1610612761,18,26,2021-10-21T00:11:03Z,1620000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M00.80S,2021-10-21T00:11:11.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,85.75886990801577,35.53921568627451,1610612761,18,26,2021-10-21T00:12:21Z,1630000,-72.0,81.0,1,right,MISS F. VanVleet 10' driving floating bank Shot,[1627832],1610612761.0,TOR,driving floating bank,,,VanVleet,F. VanVleet,,,,,10.89,Missed,,,,,,,,,,,,,,,,,,,
167,PT00M00.10S,2021-10-21T00:11:12.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,18,26,2021-10-21T00:12:21Z,1640000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,166.0,,,,,,,,,,,,,,
168,PT00M00.00S,2021-10-21T00:11:15.4Z,1,REGULAR,period,end,[],0,,,1610612761,18,26,2021-10-21T00:11:15Z,1650000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2021-10-21T00:13:24.5Z,2,REGULAR,substitution,out,['startperiod'],1630173,,,1610612761,18,26,2021-10-21T00:13:50Z,1660000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2021-10-21T00:13:24.5Z,2,REGULAR,substitution,out,['startperiod'],1627832,,,1610612761,18,26,2021-10-21T00:13:50Z,1670000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2021-10-21T00:13:24.5Z,2,REGULAR,substitution,out,['startperiod'],203526,,,1610612761,18,26,2021-10-21T00:13:50Z,1680000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
