actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
175,PT00M20.30S,2021-10-28T00:07:15.8Z,1,REGULAR,substitution,out,[],204456,,,1610612761,27,22,2021-10-28T00:07:30Z,1740000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT00M20.30S,2021-10-28T00:07:15.8Z,1,REGULAR,substitution,out,[],1629052,,,1610612761,27,22,2021-10-28T00:07:30Z,1750000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT00M20.30S,2021-10-28T00:07:15.8Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,27,22,2021-10-28T00:07:30Z,1760000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT00M20.30S,2021-10-28T00:07:15.8Z,1,REGULAR,substitution,in,[],203200,,,1610612761,27,22,2021-10-28T00:07:30Z,1770000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT00M20.30S,2021-10-28T00:07:15.8Z,1,REGULAR,substitution,in,[],1627763,,,1610612761,27,22,2021-10-28T00:07:30Z,1780000,,,0,,SUB in: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT00M20.30S,2021-10-28T00:07:50.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628384,,,1610612761,28,22,2021-10-28T00:07:50Z,1790000,,,0,,O. Anunoby Free Throw 1 of 2 (15 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,Made,,,,,,,,,,15.0,,,,,,,,,
181,PT00M20.30S,2021-10-28T00:08:08.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628384,,,1610612761,29,22,2021-10-28T00:08:08Z,1800000,,,0,,O. Anunoby Free Throw 2 of 2 (16 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,Made,,,,,,,,,,16.0,,,,,,,,,
182,PT00M01.70S,2021-10-28T00:08:30.0Z,1,REGULAR,2pt,Jump Shot,[],1630537,20.844283837056505,36.76470588235294,1610612754,29,24,2021-10-28T00:08:36Z,1810000,66.0,143.0,1,left,C. Duarte 15' pullup Jump Shot (2 PTS) (M. Brogdon 4 AST),"[1630537, 1627763]",1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,15.79,Made,,,,,,,,,,2.0,M. Brogdon,1627763.0,4.0,,,,,,
184,PT00M00.00S,2021-10-28T00:08:38.2Z,1,REGULAR,period,end,[],0,,,1610612761,29,24,2021-10-28T00:08:38Z,1830000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2021-10-28T00:09:47.8Z,2,REGULAR,substitution,out,['startperiod'],1628384,,,1610612761,29,24,2021-10-28T00:11:13Z,1840000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2021-10-28T00:09:47.8Z,2,REGULAR,substitution,out,['startperiod'],1627832,,,1610612761,29,24,2021-10-28T00:11:13Z,1850000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2021-10-28T00:09:47.8Z,2,REGULAR,substitution,in,['startperiod'],1630625,,,1610612761,29,24,2021-10-28T00:11:13Z,1860000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2021-10-28T00:09:47.8Z,2,REGULAR,substitution,in,['startperiod'],1629004,,,1610612761,29,24,2021-10-28T00:11:13Z,1870000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2021-10-28T00:11:17.1Z,2,REGULAR,period,start,[],0,,,1610612754,29,24,2021-10-28T00:11:17Z,1880000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT11M48.00S,2021-10-28T00:11:28.6Z,2,REGULAR,3pt,Jump Shot,[],203200,31.61957950065703,35.78431372549019,1610612754,29,27,2021-10-28T00:11:33Z,1890000,71.0,245.0,1,left,J. Holiday 25' 3PT  (3 PTS) (M. Brogdon 5 AST),"[203200, 1627763]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,25.48,Made,,,,,,,,,,3.0,M. Brogdon,1627763.0,5.0,,,,,,
192,PT11M39.00S,2021-10-28T00:11:37.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,94.1688567674113,50.73529411764706,1610612761,31,27,2021-10-28T00:11:41Z,1910000,4.0,2.0,1,right,C. Boucher Layup (4 PTS) (S. Barnes 2 AST),"[1628449, 1630567]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,0.44,Made,,,,,,,,,,4.0,S. Barnes,1630567.0,2.0,,,,,,
194,PT11M10.00S,2021-10-28T00:12:06.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,6.389618922470433,49.50980392156863,1610612754,31,29,2021-10-28T00:12:12Z,1930000,2.0,8.0,1,left,M. Brogdon cutting Layup (3 PTS) (D. Sabonis 1 AST),"[1627763, 1627734]",1610612754.0,IND,cutting,,,Brogdon,M. Brogdon,,,,,0.8,Made,,,,,,,,,,3.0,D. Sabonis,1627734.0,1.0,,,,,,
196,PT10M53.00S,2021-10-28T00:12:22.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630625,87.86136662286465,54.166666666666664,1610612761,31,29,2021-10-28T00:12:30Z,1950000,21.0,62.0,1,right,MISS D. Banton 6' driving floating Shot,[1630625],1610612761.0,TOR,driving floating,,,Banton,D. Banton,,,,,6.5,Missed,,,,,,,,,,,,,,,,,,,
197,PT10M50.00S,2021-10-28T00:12:25.6Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,31,29,2021-10-28T00:12:30Z,1960000,,,0,,D. Sabonis REBOUND (Off:2 Def:2),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,196.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
198,PT10M47.00S,2021-10-28T00:12:28.9Z,2,REGULAR,turnover,bad pass,[],1627734,,,1610612754,31,29,2021-10-28T00:12:33Z,1970000,,,0,,D. Sabonis bad pass TURNOVER (3 TO),"[1627734, 1629004]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,3.0,Mykhailiuk,1629004.0,
199,PT10M47.00S,2021-10-28T00:12:28.9Z,2,REGULAR,steal,,[],1629004,,,1610612761,31,29,2021-10-28T00:12:31Z,1980000,,,0,,S. Mykhailiuk STEAL (1 STL),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M43.00S,2021-10-28T00:12:32.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629004,91.01511169513797,5.637254901960785,1610612761,31,29,2021-10-28T00:12:37Z,1990000,-222.0,32.0,1,right,MISS S. Mykhailiuk 3PT,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,22.41,Missed,,,,,,,,,,,,,,,,,,,
201,PT10M40.00S,2021-10-28T00:12:35.5Z,2,REGULAR,rebound,defensive,[],203087,,,1610612754,31,29,2021-10-28T00:12:35Z,2000000,,,0,,J. Lamb REBOUND (Off:0 Def:2),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,200.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
202,PT10M33.00S,2021-10-28T00:12:46.8Z,2,REGULAR,foul,personal,[],1628449,,,1610612754,31,29,2021-10-28T00:13:04Z,2010000,,,0,,C. Boucher personal FOUL (1 PF),"[1628449, 1627734]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,2005.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,,
204,PT10M23.00S,2021-10-28T00:13:13.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,14.011169513797633,60.29411764705882,1610612754,31,31,2021-10-28T00:13:19Z,2030000,-51.0,79.0,1,left,M. Brogdon 9' fadeaway Jump Shot (5 PTS),[1627763],1610612754.0,IND,fadeaway,,,Brogdon,M. Brogdon,,,,,9.45,Made,,,,,,,,,,5.0,,,,,,,,,
205,PT09M59.00S,2021-10-28T00:13:37.3Z,2,REGULAR,turnover,bad pass,[],1630625,,,1610612761,31,31,2021-10-28T00:13:42Z,2040000,,,0,,D. Banton bad pass TURNOVER (2 TO),"[1630625, 1627763]",1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,2.0,Brogdon,1627763.0,
206,PT09M59.00S,2021-10-28T00:13:37.3Z,2,REGULAR,steal,,[],1627763,,,1610612754,31,31,2021-10-28T00:13:40Z,2050000,,,0,,M. Brogdon STEAL (1 STL),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M54.00S,2021-10-28T00:13:42.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630537,7.046649145860711,46.32352941176471,1610612754,31,31,2021-10-28T00:14:01Z,2060000,18.0,14.0,1,left,MISS C. Duarte running Layup,[1630537],1610612754.0,IND,running,,,Duarte,C. Duarte,,,,,2.29,Missed,,,,,,,,,,,,,,,,,,,
208,PT09M54.00S,2021-10-28T00:13:42.7Z,2,REGULAR,rebound,defensive,[],203920,,,1610612761,31,31,2021-10-28T00:14:01Z,2070000,,,0,,K. Birch REBOUND (Off:0 Def:2),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,207.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
211,PT09M54.00S,2021-10-28T00:13:57.3Z,2,REGULAR,substitution,out,[],1628449,,,1610612761,31,31,2021-10-28T00:14:10Z,2100000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M54.00S,2021-10-28T00:13:57.3Z,2,REGULAR,substitution,out,[],1627734,,,1610612761,31,31,2021-10-28T00:14:10Z,2110000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M54.00S,2021-10-28T00:13:57.3Z,2,REGULAR,substitution,in,[],1629018,,,1610612761,31,31,2021-10-28T00:14:10Z,2120000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M54.00S,2021-10-28T00:13:57.3Z,2,REGULAR,substitution,in,[],1626167,,,1610612761,31,31,2021-10-28T00:14:10Z,2130000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M54.00S,2021-10-28T00:13:57.5Z,2,REGULAR,foul,personal,[],1630537,,,1610612761,31,31,2021-10-28T00:18:05Z,2135000,,,0,,C. Duarte loose ball personal FOUL (1 PF),"[1630537, 203920]",1610612754.0,IND,loose ball,,,Duarte,C. Duarte,,,,,,,,,,,202026.0,1.0,0.0,Birch,203920.0,,,,,,,,,,
215,PT09M45.00S,2021-10-28T00:14:21.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,93.24901445466492,46.32352941176471,1610612761,31,31,2021-10-28T00:14:29Z,2140000,-18.0,11.0,1,right,MISS D. Banton driving Layup - blocked,"[1630625, 1626167]",1610612761.0,TOR,driving,,,Banton,D. Banton,,,,,2.14,Missed,,,,,,,,,,,,,,Turner,1626167.0,,,,
216,PT09M45.00S,2021-10-28T00:14:21.7Z,2,REGULAR,block,,[],1626167,,,1610612761,31,31,2021-10-28T00:14:24Z,2150000,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M45.00S,2021-10-28T00:14:21.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,31,31,2021-10-28T00:14:29Z,2160000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,215.0,,,,,,,,,,,,,,,,,,
218,PT09M45.00S,2021-10-28T00:14:28.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,31,31,2021-10-28T00:14:28Z,2170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M45.00S,2021-10-28T00:14:36.5Z,2,REGULAR,substitution,out,[],203087,,,1610612761,31,31,2021-10-28T00:14:44Z,2180000,,,0,,SUB out: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT09M45.00S,2021-10-28T00:14:36.5Z,2,REGULAR,substitution,in,[],202954,,,1610612761,31,31,2021-10-28T00:14:44Z,2190000,,,0,,SUB in: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT09M40.00S,2021-10-28T00:14:55.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629018,75.24638633377135,13.480392156862745,1610612761,31,31,2021-10-28T00:15:01Z,2200000,-183.0,180.0,1,right,MISS G. Trent Jr. 25' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,,
222,PT09M39.00S,2021-10-28T00:14:56.4Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612754,31,31,2021-10-28T00:22:59Z,2210000,,,0,,C. Duarte REBOUND (Off:0 Def:3),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,221.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
223,PT09M35.00S,2021-10-28T00:15:02.6Z,2,REGULAR,foul,personal,['2freethrow'],1629018,,,1610612754,31,31,2021-10-28T00:15:15Z,2220000,,,0,,G. Trent Jr. shooting personal FOUL (1 PF) (Brogdon 2 FT),"[1629018, 1627763]",1610612761.0,TOR,shooting,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,1830.0,1.0,0.0,Brogdon,1627763.0,,,,,,,,,,
225,PT09M35.00S,2021-10-28T00:15:26.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1627763,,,1610612754,31,32,2021-10-28T00:15:26Z,2240000,,,0,,M. Brogdon Free Throw 1 of 2 (6 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,Made,,,,,,,,,,6.0,,,,,,,,,
226,PT09M35.00S,2021-10-28T00:15:27.8Z,2,REGULAR,substitution,out,[],1630537,,,1610612754,31,32,2021-10-28T00:15:37Z,2250000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT09M35.00S,2021-10-28T00:15:27.8Z,2,REGULAR,substitution,in,[],1629052,,,1610612754,31,32,2021-10-28T00:15:37Z,2260000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M35.00S,2021-10-28T00:15:48.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1627763,,,1610612754,31,33,2021-10-28T00:15:48Z,2270000,,,0,,M. Brogdon Free Throw 2 of 2 (7 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,Made,,,,,,,,,,7.0,,,,,,,,,
229,PT09M18.00S,2021-10-28T00:16:08.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,93.38042049934296,59.31372549019608,1610612761,31,33,2021-10-28T00:16:15Z,2280000,47.0,10.0,1,right,MISS S. Barnes driving Hook,[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,4.76,Missed,,,,,,,,,,,,,,,,,,,
231,PT09M15.00S,2021-10-28T00:16:11.0Z,2,REGULAR,rebound,defensive,[],202954,,,1610612754,31,33,2021-10-28T00:16:15Z,2300000,,,0,,B. Wanamaker REBOUND (Off:0 Def:1),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,229.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
232,PT09M09.00S,2021-10-28T00:16:17.8Z,2,REGULAR,turnover,bad pass,[],203200,,,1610612754,31,33,2021-10-28T00:16:23Z,2310000,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[203200, 1629018]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,1.0,Trent Jr.,1629018.0,
233,PT09M09.00S,2021-10-28T00:16:17.8Z,2,REGULAR,steal,,[],1629018,,,1610612761,31,33,2021-10-28T00:16:19Z,2320000,,,0,,G. Trent Jr. STEAL (2 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT09M09.00S,2021-10-28T00:16:24.9Z,2,REGULAR,foul,personal,[],202954,,,1610612761,31,33,2021-10-28T00:28:07Z,2330000,,,0,,B. Wanamaker take personal FOUL (1 PF),"[202954, 1629018]",1610612754.0,IND,take,,,Wanamaker,B. Wanamaker,,,,,,,,,,,1830.0,1.0,0.0,Trent Jr.,1629018.0,,,,,,,,,,
236,PT08M59.00S,2021-10-28T00:16:49.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203920,89.17542706964521,27.205882352941174,1610612761,31,33,2021-10-28T00:16:56Z,2350000,-114.0,49.0,1,right,MISS K. Birch 12' floating Shot,[203920],1610612761.0,TOR,floating,,,Birch,K. Birch,,,,,12.42,Missed,,,,,,,,,,,,,,,,,,,
237,PT08M56.00S,2021-10-28T00:16:52.3Z,2,REGULAR,rebound,offensive,[],203920,,,1610612761,31,33,2021-10-28T00:16:52Z,2360000,,,0,,K. Birch REBOUND (Off:1 Def:2),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,236.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
238,PT08M50.00S,2021-10-28T00:16:58.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629004,74.58935611038108,81.61764705882352,1610612761,34,33,2021-10-28T00:17:04Z,2370000,158.0,186.0,1,right,S. Mykhailiuk 24' 3PT  (3 PTS) (D. Banton 1 AST),"[1629004, 1630625]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,24.44,Made,,,,,,,,,,3.0,D. Banton,1630625.0,1.0,,,,,,
240,PT08M34.00S,2021-10-28T00:17:13.5Z,2,REGULAR,2pt,Jump Shot,[],202954,21.895532194480946,72.54901960784314,1610612754,34,33,2021-10-28T00:17:21Z,2390000,-113.0,153.0,1,left,MISS B. Wanamaker 19' pullup Shot,[202954],1610612754.0,IND,pullup,,,Wanamaker,B. Wanamaker,,,,,19.03,Missed,,,,,,,,,,,,,,,,,,,
241,PT08M32.00S,2021-10-28T00:17:15.5Z,2,REGULAR,rebound,offensive,[],202954,,,1610612754,34,33,2021-10-28T00:17:21Z,2400000,,,0,,B. Wanamaker REBOUND (Off:1 Def:1),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,240.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
242,PT08M30.00S,2021-10-28T00:17:18.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627763,27.414586070959263,84.06862745098039,1610612754,34,36,2021-10-28T00:17:25Z,2410000,-170.0,205.0,1,left,M. Brogdon 26' 3PT  (10 PTS) (B. Wanamaker 1 AST),"[1627763, 202954]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,26.67,Made,,,,,,,,,,10.0,B. Wanamaker,202954.0,1.0,,,,,,
244,PT08M08.00S,2021-10-28T00:17:39.5Z,2,REGULAR,3pt,Jump Shot,[],1630625,68.01905387647832,23.03921568627451,1610612761,37,36,2021-10-28T00:17:45Z,2430000,-135.0,248.0,1,right,D. Banton 28' 3PT  (3 PTS) (G. Trent Jr. 2 AST),"[1630625, 1629018]",1610612761.0,TOR,,,,Banton,D. Banton,,,,,28.24,Made,,,,,,,,,,3.0,G. Trent Jr.,1629018.0,2.0,,,,,,
246,PT07M56.00S,2021-10-28T00:17:52.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,5.995400788436268,53.67647058823529,1610612754,37,38,2021-10-28T00:18:00Z,2450000,-18.0,4.0,1,left,M. Brogdon driving reverse Layup (12 PTS),[1627763],1610612754.0,IND,driving reverse,,,Brogdon,M. Brogdon,,,,,1.88,Made,,,,,,,,,,12.0,,,,,,,,,
247,PT07M41.00S,2021-10-28T00:18:10.0Z,2,REGULAR,foul,offensive,[],203920,,,1610612761,37,38,2021-10-28T00:18:32Z,2460000,,,0,,K. Birch offensive FOUL (1 PF),"[203920, 1629052]",1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,2005.0,1.0,0.0,Brissett,1629052.0,,,,,,,,,,
249,PT07M41.00S,2021-10-28T00:18:10.0Z,2,REGULAR,turnover,offensive foul,[],203920,,,1610612761,37,38,2021-10-28T00:18:10Z,2480000,,,0,,K. Birch offensive foul TURNOVER (1 TO),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,2005.0,,,,,,,,,,,1.0,,,
250,PT07M41.00S,2021-10-28T00:18:18.4Z,2,REGULAR,substitution,out,[],203920,,,1610612754,37,38,2021-10-28T00:18:35Z,2490000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M41.00S,2021-10-28T00:18:18.4Z,2,REGULAR,substitution,out,[],1630625,,,1610612754,37,38,2021-10-28T00:18:35Z,2500000,,,0,,SUB out: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M41.00S,2021-10-28T00:18:18.4Z,2,REGULAR,substitution,in,[],1627832,,,1610612754,37,38,2021-10-28T00:18:35Z,2510000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M41.00S,2021-10-28T00:18:18.4Z,2,REGULAR,substitution,in,[],1630173,,,1610612754,37,38,2021-10-28T00:18:35Z,2520000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M31.00S,2021-10-28T00:18:40.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627763,6.915243101182654,51.225490196078425,1610612754,37,40,2021-10-28T00:18:45Z,2530000,-6.0,13.0,1,left,M. Brogdon driving Layup (14 PTS) (B. Wanamaker 2 AST),"[1627763, 202954]",1610612754.0,IND,driving,,,Brogdon,M. Brogdon,,,,,1.39,Made,,,,,,,,,,14.0,B. Wanamaker,202954.0,2.0,,,,,,
255,PT07M18.00S,2021-10-28T00:18:52.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,88.91261498028909,41.42156862745098,1610612761,37,40,2021-10-28T00:19:01Z,2540000,-43.0,52.0,1,right,MISS S. Barnes 6' turnaround Shot,[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,6.72,Missed,,,,,,,,,,,,,,,,,,,
256,PT07M17.00S,2021-10-28T00:18:54.9Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,37,40,2021-10-28T00:18:54Z,2550000,,,0,,S. Barnes REBOUND (Off:1 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,255.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
257,PT07M15.00S,2021-10-28T00:18:56.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630567,91.93495400788436,49.754901960784316,1610612761,39,40,2021-10-28T00:19:06Z,2560000,-1.0,23.0,1,right,S. Barnes fadeaway Jump Shot (2 PTS),[1630567],1610612761.0,TOR,fadeaway,,,Barnes,S. Barnes,,,,,2.33,Made,,,,,,,,,,2.0,,,,,,,,,
258,PT07M05.00S,2021-10-28T00:19:06.7Z,2,REGULAR,3pt,Jump Shot,[],1626167,34.11629434954008,44.11764705882353,1610612754,39,40,2021-10-28T00:19:11Z,2570000,29.0,268.0,1,left,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,26.98,Missed,,,,,,,,,,,,,,,,,,,
259,PT07M02.00S,2021-10-28T00:19:09.7Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612761,39,40,2021-10-28T00:19:11Z,2580000,,,0,,G. Trent Jr. REBOUND (Off:1 Def:2),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,258.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
260,PT06M56.00S,2021-10-28T00:19:16.1Z,2,REGULAR,2pt,Jump Shot,[],1630567,76.5604467805519,47.30392156862745,1610612761,39,40,2021-10-28T00:19:22Z,2590000,-13.0,168.0,1,right,MISS S. Barnes 16' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,16.83,Missed,,,,,,,,,,,,,,,,,,,
261,PT06M52.00S,2021-10-28T00:19:20.1Z,2,REGULAR,rebound,defensive,[],1629052,,,1610612754,39,40,2021-10-28T00:19:22Z,2600000,,,0,,O. Brissett REBOUND (Off:0 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,260.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
262,PT06M51.00S,2021-10-28T00:19:21.1Z,2,REGULAR,turnover,lost ball,[],1629052,,,1610612754,39,40,2021-10-28T00:19:27Z,2610000,,,0,,O. Brissett lost ball TURNOVER (2 TO),"[1629052, 1629004]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,2.0,Mykhailiuk,1629004.0,
263,PT06M51.00S,2021-10-28T00:19:21.1Z,2,REGULAR,steal,,[],1629004,,,1610612761,39,40,2021-10-28T00:19:23Z,2620000,,,0,,S. Mykhailiuk STEAL (2 STL),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
