actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
357,PT06M44.00S,2022-02-04T01:58:30.7Z,3,REGULAR,block,,[],202696,,,1610612761,65,68,2022-02-04T01:58:33Z,3510000,,,0,,N. Vucevic BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT06M44.00S,2022-02-04T01:58:30.7Z,3,REGULAR,rebound,offensive,[],1630567,,,1610612761,65,68,2022-02-04T01:58:37Z,3520000,,,0,,S. Barnes REBOUND (Off:2 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,356.0,4.0,2.0,2.0,,,
359,PT06M44.00S,2022-02-04T01:58:35.5Z,3,REGULAR,foul,personal,[],1629750,,,1610612761,65,68,2022-02-04T01:58:44Z,3530000,,,0,,J. Green personal FOUL (1 PF),"[1629750, 1630567]",1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,201640.0,1.0,0.0,Barnes,1630567.0,,,,,,,
361,PT06M35.00S,2022-02-04T01:59:00.3Z,3,REGULAR,foul,personal,['2freethrow'],203897,,,1610612761,65,68,2022-02-04T01:59:09Z,3550000,,,0,,Z. LaVine shooting personal FOUL (3 PF) (Trent Jr. 2 FT),"[203897, 1629018]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,,,,,,,,,,1628954.0,3.0,0.0,Trent Jr.,1629018.0,,,,,,,
363,PT06M35.00S,2022-02-04T01:59:22.2Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629018,,,1610612761,66,68,2022-02-04T01:59:22Z,3570000,,,0,,G. Trent Jr. Free Throw 1 of 2 (12 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
364,PT06M35.00S,2022-02-04T01:59:34.5Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629018,,,1610612761,67,68,2022-02-04T01:59:34Z,3580000,,,0,,G. Trent Jr. Free Throw 2 of 2 (13 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
365,PT06M17.00S,2022-02-04T01:59:57.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629750,14.4053876478318,50.98039215686274,1610612741,67,68,2022-02-04T02:00:03Z,3590000,-5.0,83.0,1,left,MISS J. Green 8' turnaround Shot - blocked,"[1629750, 1627783]",1610612741.0,CHI,turnaround,,,Green,J. Green,,,,,8.3,Missed,,,,,,,,,,,,,,,,,Siakam,1627783.0,
366,PT06M17.00S,2022-02-04T01:59:57.2Z,3,REGULAR,block,,[],1627783,,,1610612741,67,68,2022-02-04T02:00:00Z,3600000,,,0,,P. Siakam BLOCK (1 BLK),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT06M14.00S,2022-02-04T02:00:00.2Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,67,68,2022-02-04T02:00:03Z,3610000,,,0,,F. VanVleet REBOUND (Off:0 Def:3),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,365.0,3.0,3.0,0.0,,,
368,PT06M12.00S,2022-02-04T02:00:02.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,93.64323258869908,3.9215686274509802,1610612761,67,68,2022-02-04T02:00:08Z,3620000,-230.0,7.0,1,right,MISS G. Trent Jr. running 3PT,[1629018],1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,,
369,PT06M09.00S,2022-02-04T02:00:05.0Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612741,67,68,2022-02-04T02:00:08Z,3630000,,,0,,J. Green REBOUND (Off:0 Def:4),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,368.0,4.0,4.0,0.0,,,
370,PT06M00.00S,2022-02-04T02:00:13.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202696,8.754927726675426,51.470588235294116,1610612741,67,70,2022-02-04T02:00:18Z,3640000,-7.0,30.0,1,left,N. Vucevic cutting Layup (22 PTS) (A. Dosunmu 6 AST),"[202696, 1630245]",1610612741.0,CHI,cutting,,,Vucevic,N. Vucevic,,,,,3.07,Made,22.0,A. Dosunmu,1630245.0,6.0,,,,,,,,,,,,,,,
372,PT05M51.00S,2022-02-04T02:00:26.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,67,70,2022-02-04T02:00:26Z,3660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT05M51.00S,2022-02-04T02:00:27.6Z,3,REGULAR,substitution,out,[],1630567,,,1610612761,67,70,2022-02-04T02:00:48Z,3670000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT05M51.00S,2022-02-04T02:00:27.6Z,3,REGULAR,substitution,out,[],201942,,,1610612761,67,70,2022-02-04T02:00:48Z,3680000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT05M51.00S,2022-02-04T02:00:27.6Z,3,REGULAR,substitution,out,[],1629750,,,1610612761,67,70,2022-02-04T02:00:48Z,3690000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT05M51.00S,2022-02-04T02:00:27.6Z,3,REGULAR,substitution,in,[],1628449,,,1610612761,67,70,2022-02-04T02:00:48Z,3700000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT05M51.00S,2022-02-04T02:00:27.6Z,3,REGULAR,substitution,in,[],1628972,,,1610612761,67,70,2022-02-04T02:00:48Z,3710000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT05M51.00S,2022-02-04T02:00:27.6Z,3,REGULAR,substitution,in,[],1629632,,,1610612761,67,70,2022-02-04T02:00:48Z,3720000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT05M39.00S,2022-02-04T02:01:11.7Z,3,REGULAR,foul,personal,['2freethrow'],202696,,,1610612761,67,70,2022-02-04T02:01:23Z,3730000,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Siakam 2 FT),"[202696, 1627783]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,201640.0,1.0,0.0,Siakam,1627783.0,,,,,,,
381,PT05M39.00S,2022-02-04T02:01:43.1Z,3,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,68,70,2022-02-04T02:01:43Z,3750000,,,0,,P. Siakam Free Throw 1 of 2 (16 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
382,PT05M39.00S,2022-02-04T02:02:02.9Z,3,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,69,70,2022-02-04T02:02:02Z,3760000,,,0,,P. Siakam Free Throw 2 of 2 (17 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
383,PT05M29.00S,2022-02-04T02:02:15.3Z,3,REGULAR,2pt,Jump Shot,[],202696,20.71287779237845,24.754901960784316,1610612741,69,70,2022-02-04T02:02:20Z,3770000,126.0,142.0,1,left,MISS N. Vucevic 19' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,19.01,Missed,,,,,,,,,,,,,,,,,,,
384,PT05M26.00S,2022-02-04T02:02:18.3Z,3,REGULAR,rebound,defensive,[],1629018,,,1610612761,69,70,2022-02-04T02:02:20Z,3780000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:3),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,383.0,3.0,3.0,0.0,,,
385,PT05M21.00S,2022-02-04T02:02:23.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,65.65374507227332,62.00980392156863,1610612761,72,70,2022-02-04T02:03:43Z,3790000,60.0,270.0,1,right,F. VanVleet 27' 3PT  (10 PTS) (G. Trent Jr. 1 AST),"[1627832, 1629018]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,27.7,Made,10.0,G. Trent Jr.,1629018.0,1.0,,,,,,,,,,,,,,,
387,PT04M56.00S,2022-02-04T02:02:48.5Z,3,REGULAR,3pt,Jump Shot,[],1629632,32.933639947437584,57.35294117647059,1610612741,72,70,2022-02-04T02:02:52Z,3810000,-37.0,257.0,1,left,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,,
388,PT04M54.00S,2022-02-04T02:02:50.5Z,3,REGULAR,rebound,offensive,[],1628972,,,1610612741,72,70,2022-02-04T02:02:52Z,3820000,,,0,,T. Brown Jr. REBOUND (Off:1 Def:1),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,387.0,2.0,1.0,1.0,,,
389,PT04M52.00S,2022-02-04T02:02:52.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628972,14.931011826544022,48.529411764705884,1610612741,72,72,2022-02-04T02:02:58Z,3830000,7.0,88.0,1,left,T. Brown Jr. 8' floating Jump Shot (5 PTS),[1628972],1610612741.0,CHI,floating,,,Brown Jr.,T. Brown Jr.,,,,,8.82,Made,5.0,,,,,,,,,,,,,,,,,,
390,PT04M40.00S,2022-02-04T02:03:04.7Z,3,REGULAR,3pt,Jump Shot,[],1628384,92.9862023653088,4.411764705882353,1610612761,72,72,2022-02-04T02:03:10Z,3840000,-228.0,13.0,1,right,MISS O. Anunoby 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,22.83,Missed,,,,,,,,,,,,,,,,,,,
391,PT04M37.00S,2022-02-04T02:03:07.7Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,72,72,2022-02-04T02:03:10Z,3850000,,,0,,N. Vucevic REBOUND (Off:1 Def:10),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,390.0,11.0,10.0,1.0,,,
392,PT04M32.00S,2022-02-04T02:03:12.7Z,3,REGULAR,turnover,lost ball,[],1629632,,,1610612741,72,72,2022-02-04T02:03:16Z,3860000,,,0,,C. White lost ball TURNOVER (1 TO),"[1629632, 1627783]",1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,1.0,Siakam,1627783.0,,,,,,,,,,,,
393,PT04M32.00S,2022-02-04T02:03:12.7Z,3,REGULAR,steal,,[],1627783,,,1610612761,72,72,2022-02-04T02:03:14Z,3870000,,,0,,P. Siakam STEAL (2 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT04M26.00S,2022-02-04T02:03:19.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628449,92.72339027595268,50.49019607843137,1610612761,74,72,2022-02-04T02:03:24Z,3880000,2.0,16.0,1,right,C. Boucher running Layup (10 PTS) (O. Anunoby 5 AST),"[1628449, 1628384]",1610612761.0,TOR,running,,,Boucher,C. Boucher,,,,,1.61,Made,10.0,O. Anunoby,1628384.0,5.0,,,,,,,,,,,,,,,
396,PT04M10.00S,2022-02-04T02:03:35.2Z,3,REGULAR,turnover,bad pass,[],202696,,,1610612741,74,72,2022-02-04T02:03:39Z,3900000,,,0,,N. Vucevic bad pass TURNOVER (3 TO),"[202696, 1628449]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,3.0,Boucher,1628449.0,,,,,,,,,,,,
397,PT04M10.00S,2022-02-04T02:03:35.2Z,3,REGULAR,steal,,[],1628449,,,1610612761,74,72,2022-02-04T02:03:37Z,3910000,,,0,,C. Boucher STEAL (1 STL),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT04M05.00S,2022-02-04T02:03:39.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628384,92.19776609724047,4.411764705882353,1610612761,77,72,2022-02-04T02:03:49Z,3920000,-228.0,21.0,1,right,O. Anunoby 3PT running (13 PTS) (P. Siakam 7 AST),"[1628384, 1627783]",1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,22.88,Made,13.0,P. Siakam,1627783.0,7.0,,,,,,,,,,,,,,,
400,PT03M48.00S,2022-02-04T02:03:57.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,12.828515111695138,55.63725490196079,1610612741,77,74,2022-02-04T02:04:02Z,3940000,-28.0,68.0,1,left,C. White 7' driving floating Jump Shot (10 PTS) (A. Dosunmu 7 AST),"[1629632, 1630245]",1610612741.0,CHI,driving floating,,,White,C. White,,,,,7.37,Made,10.0,A. Dosunmu,1630245.0,7.0,,,,,,,,,,,,,,,
402,PT03M32.00S,2022-02-04T02:04:12.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628449,89.43823915900131,48.03921568627451,1610612761,79,74,2022-02-04T02:04:19Z,3960000,-10.0,47.0,1,right,C. Boucher floating Jump Shot (12 PTS) (F. VanVleet 8 AST),"[1628449, 1627832]",1610612761.0,TOR,floating,,,Boucher,C. Boucher,,,,,4.78,Made,12.0,F. VanVleet,1627832.0,8.0,,,,,,,,,,,,,,,
404,PT03M18.00S,2022-02-04T02:04:26.7Z,3,REGULAR,3pt,Jump Shot,[],1630245,6.915243101182654,3.9215686274509802,1610612741,79,74,2022-02-04T02:04:43Z,3980000,230.0,13.0,1,left,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,23.07,Missed,,,,,,,,,,,,,,,,,,,
405,PT03M17.00S,2022-02-04T02:04:27.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,79,74,2022-02-04T02:04:43Z,3990000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,404.0,,,,,,
406,PT03M17.00S,2022-02-04T02:04:32.4Z,3,REGULAR,foul,personal,[],1628384,,,1610612741,79,74,2022-02-04T02:04:37Z,4000000,,,0,,O. Anunoby loose ball personal FOUL (2 PF),"[1628384, 202696]",1610612761.0,TOR,loose ball,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,1155.0,2.0,0.0,Vucevic,202696.0,,,,,,,
408,PT03M17.00S,2022-02-04T02:04:40.5Z,3,REGULAR,substitution,out,[],1628384,,,1610612741,79,74,2022-02-04T02:04:58Z,4020000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT03M17.00S,2022-02-04T02:04:40.5Z,3,REGULAR,substitution,out,[],203897,,,1610612741,79,74,2022-02-04T02:04:58Z,4030000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT03M17.00S,2022-02-04T02:04:40.5Z,3,REGULAR,substitution,out,[],202696,,,1610612741,79,74,2022-02-04T02:04:58Z,4040000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT03M17.00S,2022-02-04T02:04:40.5Z,3,REGULAR,substitution,out,[],1630245,,,1610612741,79,74,2022-02-04T02:04:58Z,4050000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT03M17.00S,2022-02-04T02:04:40.5Z,3,REGULAR,substitution,in,[],1630173,,,1610612741,79,74,2022-02-04T02:04:58Z,4060000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT03M17.00S,2022-02-04T02:04:40.5Z,3,REGULAR,substitution,in,[],1629076,,,1610612741,79,74,2022-02-04T02:04:58Z,4070000,,,0,,SUB in: T. Cook,[1629076],1610612741.0,CHI,,,,Cook,T. Cook,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT03M17.00S,2022-02-04T02:04:40.5Z,3,REGULAR,substitution,in,[],201942,,,1610612741,79,74,2022-02-04T02:04:58Z,4080000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M17.00S,2022-02-04T02:04:40.5Z,3,REGULAR,substitution,in,[],1629744,,,1610612741,79,74,2022-02-04T02:04:58Z,4090000,,,0,,SUB in: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M01.00S,2022-02-04T02:05:18.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629632,16.90210249671485,35.53921568627451,1610612741,79,74,2022-02-04T02:05:23Z,4100000,72.0,106.0,1,left,MISS C. White 12' driving floating Shot,[1629632],1610612741.0,CHI,driving floating,,,White,C. White,,,,,12.86,Missed,,,,,,,,,,,,,,,,,,,
417,PT02M58.00S,2022-02-04T02:05:22.1Z,3,REGULAR,rebound,offensive,[],1629076,,,1610612741,79,74,2022-02-04T02:05:22Z,4110000,,,0,,T. Cook REBOUND (Off:1 Def:0),[1629076],1610612741.0,CHI,,,,Cook,T. Cook,,,,,,,,,,,,,,,,,,,416.0,1.0,0.0,1.0,,,
418,PT02M58.00S,2022-02-04T02:05:22.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629076,5.590000152587891,50.0,1610612741,79,76,2022-02-04T02:05:22Z,4120000,0.0,0.0,1,left,T. Cook tip Layup (2 PTS),[1629076],1610612741.0,CHI,tip,,,Cook,T. Cook,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
419,PT02M48.00S,2022-02-04T02:05:32.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,91.5407358738502,57.35294117647059,1610612761,79,76,2022-02-04T02:05:39Z,4130000,37.0,27.0,1,right,MISS F. VanVleet driving finger roll Layup,[1627832],1610612761.0,TOR,driving finger roll,,,VanVleet,F. VanVleet,,,,,4.56,Missed,,,,,,,,,,,,,,,,,,,
420,PT02M47.00S,2022-02-04T02:05:33.3Z,3,REGULAR,rebound,offensive,[],1628449,,,1610612761,79,76,2022-02-04T02:06:10Z,4140000,,,0,,C. Boucher REBOUND (Off:3 Def:5),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,419.0,8.0,5.0,3.0,,,
421,PT02M46.00S,2022-02-04T02:05:35.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628449,94.40999984741211,50.0,1610612761,79,76,2022-02-04T02:06:18Z,4150000,0.0,0.0,1,right,MISS C. Boucher tip Layup,[1628449],1610612761.0,TOR,tip,,,Boucher,C. Boucher,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
422,PT02M45.00S,2022-02-04T02:05:36.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,79,76,2022-02-04T02:07:03Z,4160000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,421.0,,,,,,
423,PT02M45.00S,2022-02-04T02:05:42.3Z,3,REGULAR,foul,personal,[],201942,,,1610612761,79,76,2022-02-04T02:07:21Z,4170000,,,0,,D. DeRozan loose ball personal FOUL (1 PF),"[201942, 1628449]",1610612741.0,CHI,loose ball,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,201640.0,1.0,0.0,Boucher,1628449.0,,,,,,,
426,PT02M45.00S,2022-02-04T02:05:57.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,79,76,2022-02-04T02:05:57Z,4200000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M33.00S,2022-02-04T02:08:54.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627832,82.86793692509855,26.47058823529412,1610612761,79,76,2022-02-04T02:09:02Z,4210000,-118.0,109.0,1,right,MISS F. VanVleet 16' turnaround fadeaway Shot,[1627832],1610612761.0,TOR,turnaround fadeaway,,,VanVleet,F. VanVleet,,,,,16.0,Missed,,,,,,,,,,,,,,,,,,,
428,PT02M30.00S,2022-02-04T02:08:57.0Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,79,76,2022-02-04T02:09:02Z,4220000,,,0,,D. DeRozan REBOUND (Off:0 Def:4),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,427.0,4.0,4.0,0.0,,,
429,PT02M25.00S,2022-02-04T02:09:01.3Z,3,REGULAR,turnover,lost ball,[],201942,,,1610612741,79,76,2022-02-04T02:09:06Z,4230000,,,0,,D. DeRozan lost ball TURNOVER (4 TO),"[201942, 1627832]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,4.0,VanVleet,1627832.0,,,,,,,,,,,,
430,PT02M25.00S,2022-02-04T02:09:01.3Z,3,REGULAR,steal,,[],1627832,,,1610612761,79,76,2022-02-04T02:09:18Z,4240000,,,0,,F. VanVleet STEAL (2 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M23.00S,2022-02-04T02:09:05.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627832,94.82588699080158,50.73529411764706,1610612761,81,76,2022-02-04T02:09:13Z,4250000,4.0,-4.0,1,right,F. VanVleet running finger roll Layup (12 PTS),[1627832],1610612761.0,TOR,running finger roll,,,VanVleet,F. VanVleet,,,,,0.54,Made,12.0,,,,,,,,,,,,,,,,,,
432,PT02M23.00S,2022-02-04T02:09:13.3Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629632,,,1610612761,81,76,2022-02-04T02:09:20Z,4260000,,,0,,C. White shooting personal FOUL (2 PF) (VanVleet 1 FT),"[1629632, 1627832]",1610612741.0,CHI,shooting,,,White,C. White,,,,,,,,,,,,,,1155.0,2.0,0.0,VanVleet,1627832.0,,,,,,,
434,PT02M23.00S,2022-02-04T02:09:20.8Z,3,REGULAR,substitution,out,[],1627783,,,1610612761,81,76,2022-02-04T02:09:23Z,4280000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M23.00S,2022-02-04T02:09:20.8Z,3,REGULAR,substitution,in,[],1630567,,,1610612761,81,76,2022-02-04T02:09:23Z,4290000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M23.00S,2022-02-04T02:09:39.2Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1627832,,,1610612761,82,76,2022-02-04T02:09:39Z,4300000,,,0,,F. VanVleet Free Throw 1 of 1 (13 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
437,PT02M10.00S,2022-02-04T02:09:55.8Z,3,REGULAR,foul,personal,[],1629018,,,1610612741,82,76,2022-02-04T02:10:04Z,4310000,,,0,,G. Trent Jr. personal FOUL (3 PF),"[1629018, 1629632]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,1155.0,3.0,0.0,White,1629632.0,,,,,,,
439,PT02M00.00S,2022-02-04T02:10:24.9Z,3,REGULAR,2pt,Jump Shot,[],201942,21.50131406044678,64.2156862745098,1610612741,82,76,2022-02-04T02:11:13Z,4330000,-71.0,150.0,1,left,MISS D. DeRozan 16' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,16.56,Missed,,,,,,,,,,,,,,,,,,,
440,PT01M57.00S,2022-02-04T02:10:27.9Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,82,76,2022-02-04T02:10:31Z,4340000,,,0,,S. Barnes REBOUND (Off:2 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,439.0,5.0,3.0,2.0,,,
441,PT01M54.00S,2022-02-04T02:10:31.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628449,94.1688567674113,50.0,1610612761,84,76,2022-02-04T02:10:38Z,4350000,0.0,2.0,1,right,C. Boucher running DUNK (14 PTS) (G. Trent Jr. 2 AST),"[1628449, 1629018]",1610612761.0,TOR,running,,,Boucher,C. Boucher,,,,,0.23,Made,14.0,G. Trent Jr.,1629018.0,2.0,,,,,,,,,,,,,,,
443,PT01M43.00S,2022-02-04T02:10:44.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627832,,,1610612741,84,76,2022-02-04T02:10:52Z,4370000,,,0,,F. VanVleet shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1627832, 201942]",1610612761.0,TOR,shooting,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,1628954.0,1.0,0.0,DeRozan,201942.0,,,,,,,
445,PT01M43.00S,2022-02-04T02:11:11.7Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,84,77,2022-02-04T02:11:11Z,4390000,,,0,,D. DeRozan Free Throw 1 of 2 (13 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
446,PT01M43.00S,2022-02-04T02:11:28.4Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,84,78,2022-02-04T02:11:28Z,4400000,,,0,,D. DeRozan Free Throw 2 of 2 (14 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
