actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
92,PT03M52.00S,2022-02-05T00:53:46.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,11.777266754270697,44.11764705882353,1610612737,26,17,2022-02-05T00:58:59Z,900000,29.0,58.0,1,left,MISS J. Collins 6' floating Shot,[1628381],1610612737.0,ATL,floating,,,Collins,J. Collins,,,,,6.52,Missed,,,,,,,,,,,,,,,,,,,
93,PT03M50.00S,2022-02-05T00:53:48.0Z,1,REGULAR,rebound,offensive,[],1630168,,,1610612737,26,17,2022-02-05T00:53:50Z,910000,,,0,,O. Okongwu REBOUND (Off:2 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,92.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
94,PT03M47.00S,2022-02-05T00:53:51.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628381,7.440867279894875,48.28431372549019,1610612737,26,19,2022-02-05T00:53:58Z,920000,9.0,17.0,1,left,J. Collins alley-oop DUNK (9 PTS) (T. Young 6 AST),"[1628381, 1629027]",1610612737.0,ATL,alley-oop,,,Collins,J. Collins,,,,,1.94,Made,,,,,9.0,T. Young,1629027.0,6.0,,,,,,,,,,,
96,PT03M46.00S,2022-02-05T00:53:58.0Z,1,REGULAR,stoppage,other,[],0,,,1610612761,26,19,2022-02-05T00:53:58Z,940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M21.00S,2022-02-05T00:54:25.8Z,1,REGULAR,2pt,Jump Shot,[],1630173,92.9862023653088,12.5,1610612761,26,19,2022-02-05T00:54:31Z,950000,-188.0,13.0,1,right,MISS P. Achiuwa 18' pullup Shot,[1630173],1610612761.0,TOR,pullup,,,Achiuwa,P. Achiuwa,,,,,18.8,Missed,,,,,,,,,,,,,,,,,,,
98,PT03M18.00S,2022-02-05T00:54:28.3Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,26,19,2022-02-05T00:54:28Z,960000,,,0,,T. Young REBOUND (Off:1 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,97.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
99,PT03M11.00S,2022-02-05T00:54:35.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,14.536793692509855,53.67647058823529,1610612737,26,19,2022-02-05T00:54:42Z,970000,-18.0,84.0,1,left,MISS T. Young 8' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,8.61,Missed,,,,,,,,,,,,,,,,,,,
100,PT03M08.00S,2022-02-05T00:54:38.9Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,26,19,2022-02-05T00:54:42Z,980000,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,99.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
101,PT03M05.00S,2022-02-05T00:54:44.3Z,1,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612761,26,19,2022-02-05T00:54:57Z,990000,,,0,,K. Huerter shooting personal FOUL (1 PF) (Siakam 2 FT),"[1628989, 1627783]",1610612737.0,ATL,shooting,,,Huerter,K. Huerter,,,,,,,,,,,,,,,1155.0,,1.0,0.0,Siakam,1627783.0,,,,,
103,PT03M05.00S,2022-02-05T00:55:17.9Z,1,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,27,19,2022-02-05T00:55:17Z,1010000,,,0,,P. Siakam Free Throw 1 of 2 (16 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,16.0,,,,,,,,,,,,,,
104,PT03M05.00S,2022-02-05T00:55:19.0Z,1,REGULAR,substitution,out,[],1628989,,,1610612761,27,19,2022-02-05T00:55:26Z,1020000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M05.00S,2022-02-05T00:55:19.0Z,1,REGULAR,substitution,in,[],1626153,,,1610612761,27,19,2022-02-05T00:55:26Z,1030000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M05.00S,2022-02-05T00:55:31.0Z,1,REGULAR,foul,technical,['1freethrow'],1628989,,,1610612761,27,19,2022-02-05T00:55:40Z,1040000,,,0,,K. Huerter technical FOUL (1 Tech),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,1155.0,,1.0,1.0,,,,,,,
107,PT03M05.00S,2022-02-05T00:55:41.6Z,1,REGULAR,freethrow,1 of 1,[],1627832,,,1610612761,28,19,2022-02-05T00:55:41Z,1050000,,,0,,F. VanVleet technical Free Throw 1 of 1 (6 PTS),[1627832],1610612761.0,TOR,technical,,,VanVleet,F. VanVleet,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
108,PT03M05.00S,2022-02-05T00:56:03.8Z,1,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,29,19,2022-02-05T00:56:03Z,1060000,,,0,,P. Siakam Free Throw 2 of 2 (17 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,17.0,,,,,,,,,,,,,,
109,PT02M46.00S,2022-02-05T00:56:25.2Z,1,REGULAR,3pt,Jump Shot,[],203992,12.040078843626807,3.431372549019608,1610612737,29,19,2022-02-05T00:56:38Z,1070000,233.0,61.0,1,left,MISS B. Bogdanovic 24' 3PT - blocked,"[203992, 1628449]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,24.06,Missed,,,,,,,,,,,,,,,,,Boucher,1628449.0,
110,PT02M46.00S,2022-02-05T00:56:25.2Z,1,REGULAR,block,,[],1628449,,,1610612737,29,19,2022-02-05T00:56:28Z,1080000,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M42.00S,2022-02-05T00:56:29.2Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,29,19,2022-02-05T00:56:38Z,1090000,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,109.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
112,PT02M40.00S,2022-02-05T00:56:32.9Z,1,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612761,29,19,2022-02-05T00:56:39Z,1100000,,,0,,J. Collins shooting personal FOUL (1 PF) (Siakam 2 FT),"[1628381, 1627783]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,,,,,,,,,,,200834.0,,1.0,0.0,Siakam,1627783.0,,,,,
114,PT02M40.00S,2022-02-05T00:56:42.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,29,19,2022-02-05T00:56:42Z,1120000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M40.00S,2022-02-05T00:56:44.8Z,1,REGULAR,substitution,out,[],1629018,,,1610612761,29,19,2022-02-05T00:59:19Z,1130000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M40.00S,2022-02-05T00:56:44.8Z,1,REGULAR,substitution,out,[],1629027,,,1610612761,29,19,2022-02-05T00:59:19Z,1140000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M40.00S,2022-02-05T00:56:44.8Z,1,REGULAR,substitution,out,[],1628381,,,1610612761,29,19,2022-02-05T00:59:19Z,1150000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M40.00S,2022-02-05T00:56:44.8Z,1,REGULAR,substitution,in,[],1628384,,,1610612761,29,19,2022-02-05T00:59:19Z,1160000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M40.00S,2022-02-05T00:56:44.8Z,1,REGULAR,substitution,in,[],1629631,,,1610612761,29,19,2022-02-05T00:59:19Z,1170000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M40.00S,2022-02-05T00:56:44.8Z,1,REGULAR,substitution,in,[],101150,,,1610612761,29,19,2022-02-05T00:59:19Z,1180000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M40.00S,2022-02-05T00:59:44.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627783,,,1610612761,30,19,2022-02-05T00:59:44Z,1190000,,,0,,P. Siakam Free Throw 1 of 2 (18 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,18.0,,,,,,,,,,,,,,
122,PT02M40.00S,2022-02-05T01:00:04.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627783,,,1610612761,31,19,2022-02-05T01:00:04Z,1200000,,,0,,P. Siakam Free Throw 2 of 2 (19 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,19.0,,,,,,,,,,,,,,
123,PT02M25.00S,2022-02-05T01:00:21.5Z,1,REGULAR,3pt,Jump Shot,[],1626153,10.33180026281209,3.9215686274509802,1610612737,31,19,2022-02-05T01:00:30Z,1210000,230.0,45.0,1,left,MISS D. Wright 3PT,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,23.47,Missed,,,,,,,,,,,,,,,,,,,
124,PT02M21.00S,2022-02-05T01:00:25.5Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,31,19,2022-02-05T01:00:30Z,1220000,,,0,,C. Boucher REBOUND (Off:0 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,123.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
125,PT02M11.00S,2022-02-05T01:00:34.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628449,86.94152431011827,44.11764705882353,1610612761,33,19,2022-02-05T01:00:49Z,1230000,-29.0,70.0,1,right,C. Boucher 7' floating Jump Shot (2 PTS) (P. Siakam 1 AST),"[1628449, 1627783]",1610612761.0,TOR,floating,,,Boucher,C. Boucher,,,,,7.61,Made,,,,,2.0,P. Siakam,1627783.0,1.0,,,,,,,,,,,
127,PT01M52.00S,2022-02-05T01:00:54.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,10.5946123521682,36.029411764705884,1610612737,33,19,2022-02-05T01:01:00Z,1250000,70.0,47.0,1,left,MISS D. Hunter 8' driving floating bank Shot,[1629631],1610612737.0,ATL,driving floating bank,,,Hunter,D. Hunter,,,,,8.43,Missed,,,,,,,,,,,,,,,,,,,
128,PT01M49.00S,2022-02-05T01:00:57.2Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,33,19,2022-02-05T01:01:00Z,1260000,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
129,PT01M41.00S,2022-02-05T01:01:04.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,91.27792378449409,48.03921568627451,1610612761,35,19,2022-02-05T01:01:10Z,1270000,-10.0,29.0,1,right,P. Siakam driving floating Jump Shot (21 PTS) (F. VanVleet 5 AST),"[1627783, 1627832]",1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,3.11,Made,,,,,21.0,F. VanVleet,1627832.0,5.0,,,,,,,,,,,
131,PT01M29.00S,2022-02-05T01:01:16.8Z,1,REGULAR,turnover,lost ball,[],101150,,,1610612737,35,19,2022-02-05T01:01:34Z,1290000,,,0,,L. Williams lost ball TURNOVER (1 TO),"[101150, 1628449]",1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,1.0,,,,,Boucher,1628449.0,,,
132,PT01M29.00S,2022-02-05T01:01:16.8Z,1,REGULAR,steal,,[],1628449,,,1610612761,35,19,2022-02-05T01:01:20Z,1300000,,,0,,C. Boucher STEAL (1 STL),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M13.00S,2022-02-05T01:01:33.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630173,93.24901445466492,49.26470588235294,1610612761,37,19,2022-02-05T01:01:40Z,1310000,-4.0,11.0,1,right,P. Achiuwa cutting DUNK (2 PTS) (O. Anunoby 1 AST),"[1630173, 1628384]",1610612761.0,TOR,cutting,,,Achiuwa,P. Achiuwa,,,,,1.16,Made,,,,,2.0,O. Anunoby,1628384.0,1.0,,,,,,,,,,,
135,PT00M56.90S,2022-02-05T01:01:50.4Z,1,REGULAR,3pt,Jump Shot,[],203992,11.383048620236531,93.87254901960785,1610612737,37,22,2022-02-05T01:01:58Z,1330000,-219.0,55.0,1,left,B. Bogdanovic 3PT step back (3 PTS) (D. Hunter 1 AST),"[203992, 1629631]",1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,22.61,Made,,,,,3.0,D. Hunter,1629631.0,1.0,,,,,,,,,,,
137,PT00M44.10S,2022-02-05T01:02:08.7Z,1,REGULAR,3pt,Jump Shot,[],1627832,63.288436268068324,51.9607843137255,1610612761,37,22,2022-02-05T01:02:16Z,1350000,10.0,293.0,1,right,MISS F. VanVleet 29' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,29.28,Missed,,,,,,,,,,,,,,,,,,,
138,PT00M41.10S,2022-02-05T01:02:11.7Z,1,REGULAR,rebound,offensive,[],1628449,,,1610612761,37,22,2022-02-05T01:02:16Z,1360000,,,0,,C. Boucher REBOUND (Off:1 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,137.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
139,PT00M41.10S,2022-02-05T01:02:13.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628449,93.24901445466492,49.754901960784316,1610612761,39,22,2022-02-05T01:06:51Z,1370000,-1.0,11.0,1,right,C. Boucher putback Layup (4 PTS),[1628449],1610612761.0,TOR,putback,,,Boucher,C. Boucher,,,,,1.11,Made,,,,,4.0,,,,,,,,,,,,,,
140,PT00M28.40S,2022-02-05T01:02:28.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,7.440867279894875,52.94117647058824,1610612737,39,24,2022-02-05T01:02:36Z,1380000,-15.0,17.0,1,left,D. Wright driving reverse Layup (2 PTS) (B. Bogdanovic 1 AST),"[1626153, 203992]",1610612737.0,ATL,driving reverse,,,Wright,D. Wright,,,,,2.28,Made,,,,,2.0,B. Bogdanovic,203992.0,1.0,,,,,,,,,,,
142,PT00M07.30S,2022-02-05T01:02:50.8Z,1,REGULAR,2pt,Jump Shot,[],1627783,73.80091984231275,48.529411764705884,1610612761,39,24,2022-02-05T01:02:55Z,1400000,-7.0,194.0,1,right,MISS P. Siakam 19' step back Shot,[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,19.39,Missed,,,,,,,,,,,,,,,,,,,
143,PT00M04.40S,2022-02-05T01:02:53.7Z,1,REGULAR,rebound,defensive,[],203992,,,1610612737,39,24,2022-02-05T01:02:55Z,1410000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,142.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
144,PT00M02.40S,2022-02-05T01:02:57.2Z,1,REGULAR,foul,personal,[],1627783,,,1610612737,39,24,2022-02-05T01:03:31Z,1420000,,,0,,P. Siakam take personal FOUL (1 PF),"[1627783, 203992]",1610612761.0,TOR,take,,,Siakam,P. Siakam,,,,,,,,,,,,,,,200834.0,,1.0,0.0,Bogdanovic,203992.0,,,,,
146,PT00M02.40S,2022-02-05T01:03:32.8Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627783,,,1610612737,39,24,2022-02-05T01:09:15Z,1440000,,,0,,P. Siakam away-from-play personal FOUL (2 PF) (Hunter 1 FT),"[1627783, 1629631]",1610612761.0,TOR,away-from-play,,,Siakam,P. Siakam,,,,,,,,,,,,,,,2003.0,,2.0,0.0,Hunter,1629631.0,,,,,
148,PT00M02.40S,2022-02-05T01:03:54.0Z,1,REGULAR,freethrow,1 of 1,[],101150,,,1610612737,39,25,2022-02-05T01:03:54Z,1460000,,,0,,L. Williams away-from-play Free Throw 1 of 1 (1 PTS),[101150],1610612737.0,ATL,away-from-play,,,Williams,L. Williams,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
149,PT00M00.00S,2022-02-05T01:04:08.7Z,1,REGULAR,3pt,Jump Shot,[],203992,32.14520367936925,64.70588235294117,1610612737,39,28,2022-02-05T01:04:17Z,1470000,-74.0,250.0,1,left,B. Bogdanovic 26' 3PT driving floating (6 PTS) (D. Wright 1 AST),"[203992, 1626153]",1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,26.03,Made,,,,,6.0,D. Wright,1626153.0,1.0,,,,,,,,,,,
150,PT00M00.00S,2022-02-05T01:04:30.0Z,1,REGULAR,instantreplay,request,[],0,,,1610612761,39,28,2022-02-05T01:06:24Z,1480000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,2003.0,,,,,,,,,,End Period - Good Basket
151,PT00M00.00S,2022-02-05T01:05:01.8Z,1,REGULAR,period,end,[],0,,,1610612761,39,28,2022-02-05T01:05:01Z,1490000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-02-05T01:05:07.5Z,2,REGULAR,substitution,out,['startperiod'],1627832,,,1610612761,39,28,2022-02-05T01:06:43Z,1500000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-02-05T01:05:07.5Z,2,REGULAR,substitution,out,['startperiod'],1628449,,,1610612761,39,28,2022-02-05T01:06:43Z,1510000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-02-05T01:05:07.5Z,2,REGULAR,substitution,out,['startperiod'],1627783,,,1610612761,39,28,2022-02-05T01:06:43Z,1520000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-02-05T01:05:07.5Z,2,REGULAR,substitution,in,['startperiod'],1630567,,,1610612761,39,28,2022-02-05T01:06:43Z,1530000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-02-05T01:05:07.5Z,2,REGULAR,substitution,in,['startperiod'],1630625,,,1610612761,39,28,2022-02-05T01:06:43Z,1540000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-02-05T01:05:07.5Z,2,REGULAR,substitution,in,['startperiod'],1629018,,,1610612761,39,28,2022-02-05T01:06:43Z,1550000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-02-05T01:06:53.5Z,2,REGULAR,period,start,[],0,,,1610612761,39,28,2022-02-05T01:06:53Z,1560000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M47.00S,2022-02-05T01:07:08.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629018,94.82588699080158,51.9607843137255,1610612761,39,28,2022-02-05T01:10:39Z,1570000,10.0,-4.0,1,right,MISS G. Trent Jr. driving Layup - blocked,"[1629018, 1630168]",1610612761.0,TOR,driving,,,Trent Jr.,G. Trent Jr.,,,,,1.05,Missed,,,,,,,,,,,,,,,,,Okongwu,1630168.0,
161,PT11M47.00S,2022-02-05T01:07:08.0Z,2,REGULAR,block,,[],1630168,,,1610612761,39,28,2022-02-05T01:07:10Z,1580000,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M45.00S,2022-02-05T01:07:10.0Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,39,28,2022-02-05T01:10:39Z,1590000,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,160.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
163,PT11M42.00S,2022-02-05T01:07:13.3Z,2,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612737,39,28,2022-02-05T01:09:01Z,1600000,,,0,,S. Barnes shooting personal FOUL (1 PF) (Hunter 2 FT),"[1630567, 1629631]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,,,,,,,,,,,1155.0,,1.0,0.0,Hunter,1629631.0,,,,,
165,PT11M42.00S,2022-02-05T01:07:41.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629631,,,1610612737,39,29,2022-02-05T01:09:33Z,1625000,,,0,,D. Hunter Free Throw 1 of 2 (3 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
166,PT11M42.00S,2022-02-05T01:07:41.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629631,,,1610612737,39,30,2022-02-05T01:09:33Z,1632500,,,0,,D. Hunter Free Throw 2 of 2 (4 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
167,PT11M20.00S,2022-02-05T01:08:17.8Z,2,REGULAR,2pt,Jump Shot,[],1628384,76.03482260183968,47.794117647058826,1610612761,39,30,2022-02-05T01:08:25Z,1640000,-11.0,173.0,1,right,MISS O. Anunoby 17' step back Shot,[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,17.31,Missed,,,,,,,,,,,,,,,,,,,
168,PT11M16.00S,2022-02-05T01:08:21.8Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,39,30,2022-02-05T01:08:25Z,1650000,,,0,,O. Okongwu REBOUND (Off:2 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,167.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
169,PT11M08.00S,2022-02-05T01:08:29.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,19.92444152431012,62.745098039215684,1610612737,39,30,2022-02-05T01:08:36Z,1660000,-64.0,135.0,1,left,MISS D. Hunter 14' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,14.91,Missed,,,,,,,,,,,,,,,,,,,
170,PT11M05.00S,2022-02-05T01:08:32.5Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,39,30,2022-02-05T01:08:36Z,1670000,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,169.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
171,PT11M00.00S,2022-02-05T01:08:37.5Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1630567,79.71419185282524,70.34313725490196,1610612761,39,30,2022-02-05T01:08:47Z,1680000,102.0,138.0,1,right,MISS S. Barnes 17' running Shot,[1630567],1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,17.16,Missed,,,,,,,,,,,,,,,,,,,
172,PT10M57.00S,2022-02-05T01:08:40.5Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,39,30,2022-02-05T01:08:47Z,1690000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,171.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
173,PT10M52.00S,2022-02-05T01:08:45.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203992,28.86005256241787,21.07843137254902,1610612737,39,33,2022-02-05T01:08:52Z,1700000,145.0,219.0,1,left,B. Bogdanovic 26' 3PT step back (9 PTS),[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,26.23,Made,,,,,9.0,,,,,,,,,,,,,,
174,PT10M29.00S,2022-02-05T01:09:09.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,87.86136662286465,45.588235294117645,1610612761,41,33,2022-02-05T01:15:50Z,1710000,-22.0,62.0,1,right,P. Achiuwa 6' Layup (4 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,6.54,Made,,,,,4.0,,,,,,,,,,,,,,
175,PT10M08.00S,2022-02-05T01:09:30.4Z,2,REGULAR,turnover,bad pass,[],203992,,,1610612737,41,33,2022-02-05T01:09:38Z,1720000,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[203992, 1628384]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,1.0,,,,,Anunoby,1628384.0,,,
176,PT10M08.00S,2022-02-05T01:09:30.4Z,2,REGULAR,steal,,[],1628384,,,1610612761,41,33,2022-02-05T01:09:33Z,1730000,,,0,,O. Anunoby STEAL (2 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT09M58.00S,2022-02-05T01:09:41.3Z,2,REGULAR,turnover,bad pass,[],1628384,,,1610612761,41,33,2022-02-05T01:09:47Z,1740000,,,0,,O. Anunoby bad pass TURNOVER (1 TO),"[1628384, 203992]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,1.0,,,,,Bogdanovic,203992.0,,,
178,PT09M58.00S,2022-02-05T01:09:41.3Z,2,REGULAR,steal,,[],203992,,,1610612737,41,33,2022-02-05T01:09:43Z,1750000,,,0,,B. Bogdanovic STEAL (1 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
