actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
88,PT03M56.00S,2021-12-29T00:55:04.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630178,7.5722733245729295,52.94117647058824,1610612755,14,18,2021-12-29T00:55:15Z,880000,-15.0,19.0,1,left,MISS T. Maxey running reverse Layup - blocked,"[1630178, 1630187]",1610612755.0,PHI,running reverse,,,Maxey,T. Maxey,,,,,2.38,Missed,,,,,,,,,Oturu,1630187.0,,,,,,,,
89,PT03M56.00S,2021-12-29T00:55:04.0Z,1,REGULAR,block,,[],1630187,,,1610612755,14,18,2021-12-29T00:55:07Z,890000,,,0,,D. Oturu BLOCK (1 BLK),[1630187],1610612761.0,TOR,,,,Oturu,D. Oturu,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M51.00S,2021-12-29T00:55:09.0Z,1,REGULAR,rebound,defensive,[],1630187,,,1610612761,14,18,2021-12-29T00:55:15Z,900000,,,0,,D. Oturu REBOUND (Off:0 Def:1),[1630187],1610612761.0,TOR,,,,Oturu,D. Oturu,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,,,,,,,
91,PT03M51.00S,2021-12-29T00:55:14.4Z,1,REGULAR,turnover,out-of-bounds,[],1629018,,,1610612761,14,18,2021-12-29T00:55:24Z,910000,,,0,,G. Trent Jr. step out-of-bounds TURNOVER (2 TO),[1629018],1610612761.0,TOR,step,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,1628485.0,,,,,2.0,,
92,PT03M51.00S,2021-12-29T00:55:19.8Z,1,REGULAR,substitution,out,[],1628449,,,1610612755,14,18,2021-12-29T00:55:24Z,920000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M51.00S,2021-12-29T00:55:19.8Z,1,REGULAR,substitution,in,[],1627783,,,1610612755,14,18,2021-12-29T00:55:24Z,930000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M51.00S,2021-12-29T00:55:33.2Z,1,REGULAR,substitution,out,[],1630201,,,1610612755,14,18,2021-12-29T00:55:40Z,940000,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M51.00S,2021-12-29T00:55:33.2Z,1,REGULAR,substitution,in,[],1629682,,,1610612755,14,18,2021-12-29T00:55:40Z,950000,,,0,,SUB in: T. Waters,[1629682],1610612761.0,TOR,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M37.00S,2021-12-29T00:56:01.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627788,28.86005256241787,45.588235294117645,1610612755,14,20,2021-12-29T00:56:10Z,960000,22.0,219.0,1,left,F. Korkmaz 21' pullup Jump Shot (2 PTS) (T. Harris 3 AST),"[1627788, 202699]",1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,21.99,Made,,,,,2.0,T. Harris,202699.0,3.0,,,,,,,,,,
98,PT03M16.00S,2021-12-29T00:56:22.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,85.89027595269383,55.88235294117647,1610612761,14,20,2021-12-29T00:58:08Z,980000,29.0,80.0,1,right,MISS P. Siakam 8' driving floating Shot,[1627783],1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,8.53,Missed,,,,,,,,,,,,,,,,,,
99,PT03M15.00S,2021-12-29T00:56:23.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,14,20,2021-12-29T00:56:31Z,990000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,98.0,,,,,,,,,,,,,,,,,
100,PT03M15.00S,2021-12-29T00:56:28.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,14,20,2021-12-29T00:56:28Z,1000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M11.00S,2021-12-29T00:56:43.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629004,94.30026281208936,52.69607843137255,1610612761,16,20,2021-12-29T00:56:49Z,1010000,13.0,1.0,1,right,S. Mykhailiuk driving Layup (2 PTS) (T. Waters 1 AST),"[1629004, 1629682]",1610612761.0,TOR,driving,,,Mykhailiuk,S. Mykhailiuk,,,,,1.35,Made,,,,,2.0,T. Waters,1629682.0,1.0,,,,,,,,,,
103,PT02M56.00S,2021-12-29T00:56:57.8Z,1,REGULAR,turnover,lost ball,[],202699,,,1610612755,16,20,2021-12-29T00:57:03Z,1030000,,,0,,T. Harris lost ball TURNOVER (1 TO),"[202699, 1629682]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,1.0,Waters,1629682.0
104,PT02M56.00S,2021-12-29T00:56:57.8Z,1,REGULAR,steal,,[],1629682,,,1610612761,16,20,2021-12-29T01:00:21Z,1040000,,,0,,T. Waters STEAL (1 STL),[1629682],1610612761.0,TOR,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M52.00S,2021-12-29T00:57:03.4Z,1,REGULAR,foul,personal,['2freethrow'],202699,,,1610612761,16,20,2021-12-29T01:00:17Z,1050000,,,0,,T. Harris shooting personal FOUL (1 PF) (Siakam 2 FT),"[202699, 1627783]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Siakam,1627783.0,,,
107,PT02M52.00S,2021-12-29T00:57:22.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,16,20,2021-12-29T00:57:22Z,1070000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M52.00S,2021-12-29T00:59:32.1Z,1,REGULAR,substitution,out,[],202699,,,1610612761,16,20,2021-12-29T00:59:52Z,1080000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M52.00S,2021-12-29T00:59:32.1Z,1,REGULAR,substitution,in,[],1627777,,,1610612761,16,20,2021-12-29T00:59:52Z,1090000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M52.00S,2021-12-29T01:00:18.2Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627783,,,1610612761,17,20,2021-12-29T01:00:18Z,1100000,,,0,,P. Siakam Free Throw 1 of 2 (7 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
111,PT02M52.00S,2021-12-29T01:00:34.5Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627783,,,1610612761,18,20,2021-12-29T01:00:34Z,1110000,,,0,,P. Siakam Free Throw 2 of 2 (8 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
112,PT02M33.00S,2021-12-29T01:00:54.8Z,1,REGULAR,3pt,Jump Shot,[],1627777,5.863994743758213,2.941176470588235,1610612755,18,20,2021-12-29T01:01:00Z,1120000,235.0,3.0,1,left,MISS G. Niang 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,
113,PT02M29.00S,2021-12-29T01:00:58.8Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,18,20,2021-12-29T01:01:00Z,1130000,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,112.0,1.0,1.0,0.0,,,,,,,,,,,,,,
114,PT02M22.00S,2021-12-29T01:01:05.5Z,1,REGULAR,3pt,Jump Shot,[],1629682,93.11760840998686,94.6078431372549,1610612761,18,20,2021-12-29T01:01:12Z,1140000,223.0,12.0,1,right,MISS T. Waters pullup 3PT,[1629682],1610612761.0,TOR,pullup,,,Waters,T. Waters,,,,,22.33,Missed,,,,,,,,,,,,,,,,,,
115,PT02M18.00S,2021-12-29T01:01:09.5Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612755,18,20,2021-12-29T01:01:12Z,1150000,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,114.0,1.0,1.0,0.0,,,,,,,,,,,,,,
116,PT02M13.00S,2021-12-29T01:01:14.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203552,7.835085413929041,95.09803921568627,1610612755,18,23,2021-12-29T01:01:21Z,1160000,-225.0,21.0,1,left,S. Curry 3PT running (3 PTS) (J. Embiid 2 AST),"[203552, 203954]",1610612755.0,PHI,running,,,Curry,S. Curry,,,,,22.65,Made,,,,,3.0,J. Embiid,203954.0,2.0,,,,,,,,,,
118,PT01M47.00S,2021-12-29T01:01:40.0Z,1,REGULAR,2pt,Jump Shot,[],1627783,91.40932982917214,26.47058823529412,1610612761,20,23,2021-12-29T01:02:27Z,1180000,-118.0,28.0,1,right,P. Siakam 12' pullup Jump Shot (10 PTS),[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,12.1,Made,,,,,10.0,,,,,,,,,,,,,
119,PT01M35.00S,2021-12-29T01:01:53.4Z,1,REGULAR,3pt,Jump Shot,[],1627777,6.389618922470433,2.450980392156863,1610612755,20,23,2021-12-29T01:01:59Z,1190000,238.0,8.0,1,left,MISS G. Niang 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,23.78,Missed,,,,,,,,,,,,,,,,,,
120,PT01M31.00S,2021-12-29T01:01:57.4Z,1,REGULAR,rebound,defensive,[],1630187,,,1610612761,20,23,2021-12-29T01:01:59Z,1200000,,,0,,D. Oturu REBOUND (Off:0 Def:2),[1630187],1610612761.0,TOR,,,,Oturu,D. Oturu,,,,,,,119.0,2.0,2.0,0.0,,,,,,,,,,,,,,
121,PT01M25.00S,2021-12-29T01:02:02.8Z,1,REGULAR,2pt,Jump Shot,[],1629018,93.11760840998686,79.41176470588235,1610612761,20,23,2021-12-29T01:02:08Z,1210000,147.0,12.0,1,right,MISS G. Trent Jr. 14' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,14.76,Missed,,,,,,,,,,,,,,,,,,
122,PT01M20.00S,2021-12-29T01:02:07.8Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,20,23,2021-12-29T01:02:08Z,1220000,,,0,,J. Embiid REBOUND (Off:1 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,121.0,3.0,2.0,1.0,,,,,,,,,,,,,,
123,PT01M15.00S,2021-12-29T01:02:12.8Z,1,REGULAR,3pt,Jump Shot,[],1627788,25.969119579500656,13.725490196078432,1610612755,20,26,2021-12-29T01:02:25Z,1230000,181.0,192.0,1,left,F. Korkmaz 26' 3PT  (5 PTS) (S. Curry 2 AST),"[1627788, 203552]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,26.38,Made,,,,,5.0,S. Curry,203552.0,2.0,,,,,,,,,,
125,PT00M49.00S,2021-12-29T01:02:38.9Z,1,REGULAR,2pt,Jump Shot,[],1627783,73.53810775295663,33.57843137254902,1610612761,22,26,2021-12-29T01:03:35Z,1250000,-82.0,196.0,1,right,P. Siakam 21' step back Jump Shot (12 PTS),[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,21.27,Made,,,,,12.0,,,,,,,,,,,,,
126,PT00M36.00S,2021-12-29T01:02:57.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629018,,,1610612755,22,26,2021-12-29T01:03:25Z,1260000,,,0,,G. Trent Jr. shooting personal FOUL (1 PF) (Embiid 2 FT),"[1629018, 203954]",1610612761.0,TOR,shooting,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,1628485.0,1.0,0.0,Embiid,203954.0,,,
128,PT00M36.00S,2021-12-29T01:03:36.4Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,22,27,2021-12-29T01:04:11Z,1280000,,,0,,J. Embiid Free Throw 1 of 2 (8 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
129,PT00M36.00S,2021-12-29T01:03:37.2Z,1,REGULAR,substitution,out,[],1630187,,,1610612755,22,27,2021-12-29T01:03:46Z,1290000,,,0,,SUB out: D. Oturu,[1630187],1610612761.0,TOR,,,,Oturu,D. Oturu,,,,,,,,,,,,,,,,,,,,,,,,
130,PT00M36.00S,2021-12-29T01:03:37.2Z,1,REGULAR,substitution,out,[],1630178,,,1610612755,22,27,2021-12-29T01:03:46Z,1300000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
131,PT00M36.00S,2021-12-29T01:03:37.2Z,1,REGULAR,substitution,out,[],203552,,,1610612755,22,27,2021-12-29T01:03:46Z,1310000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
132,PT00M36.00S,2021-12-29T01:03:37.2Z,1,REGULAR,substitution,in,[],1628449,,,1610612755,22,27,2021-12-29T01:03:46Z,1320000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
133,PT00M36.00S,2021-12-29T01:03:37.2Z,1,REGULAR,substitution,in,[],1629680,,,1610612755,22,27,2021-12-29T01:03:46Z,1330000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
134,PT00M36.00S,2021-12-29T01:03:37.2Z,1,REGULAR,substitution,in,[],204020,,,1610612755,22,27,2021-12-29T01:03:46Z,1340000,,,0,,SUB in: T. Johnson,[204020],1610612755.0,PHI,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M36.00S,2021-12-29T01:03:36.4Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,22,27,2021-12-29T01:04:11Z,1350000,,,0,,MISS J. Embiid Free Throw 2 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,
136,PT00M33.40S,2021-12-29T01:03:39.0Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,22,27,2021-12-29T01:04:11Z,1360000,,,0,,C. Boucher REBOUND (Off:0 Def:5),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,135.0,5.0,5.0,0.0,,,,,,,,,,,,,,
137,PT00M19.20S,2021-12-29T01:04:23.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,93.24901445466492,44.6078431372549,1610612761,24,27,2021-12-29T01:04:31Z,1370000,-27.0,11.0,1,right,P. Siakam driving finger roll Layup (14 PTS),[1627783],1610612761.0,TOR,driving finger roll,,,Siakam,P. Siakam,,,,,2.92,Made,,,,,14.0,,,,,,,,,,,,,
138,PT00M03.30S,2021-12-29T01:04:40.5Z,1,REGULAR,3pt,Jump Shot,[],204020,14.4053876478318,2.450980392156863,1610612755,24,27,2021-12-29T01:05:18Z,1380000,238.0,83.0,1,left,MISS T. Johnson 25' 3PT - blocked,"[204020, 1628449]",1610612755.0,PHI,,,,Johnson,T. Johnson,,,,,25.17,Missed,,,,,,,,,Boucher,1628449.0,,,,,,,,
139,PT00M03.30S,2021-12-29T01:04:40.5Z,1,REGULAR,block,,[],1628449,,,1610612755,24,27,2021-12-29T01:04:45Z,1390000,,,0,,C. Boucher BLOCK (2 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M03.30S,2021-12-29T01:04:40.5Z,1,REGULAR,rebound,defensive,[],1629682,,,1610612761,24,27,2021-12-29T01:05:18Z,1400000,,,0,,T. Waters REBOUND (Off:0 Def:1),[1629682],1610612761.0,TOR,,,,Waters,T. Waters,,,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,,,
141,PT00M00.00S,2021-12-29T01:04:50.8Z,1,REGULAR,period,end,[],0,,,1610612761,24,27,2021-12-29T01:04:50Z,1410000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2021-12-29T01:06:51.5Z,2,REGULAR,substitution,out,['startperiod'],1629004,,,1610612761,24,27,2021-12-29T01:07:13Z,1420000,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2021-12-29T01:06:51.5Z,2,REGULAR,substitution,out,['startperiod'],1629682,,,1610612761,24,27,2021-12-29T01:07:13Z,1430000,,,0,,SUB out: T. Waters,[1629682],1610612761.0,TOR,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2021-12-29T01:06:51.5Z,2,REGULAR,substitution,out,['startperiod'],203954,,,1610612761,24,27,2021-12-29T01:07:13Z,1440000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2021-12-29T01:06:51.5Z,2,REGULAR,substitution,in,['startperiod'],1629139,,,1610612761,24,27,2021-12-29T01:07:13Z,1450000,,,0,,SUB in: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2021-12-29T01:06:51.5Z,2,REGULAR,substitution,in,['startperiod'],1630201,,,1610612761,24,27,2021-12-29T01:07:13Z,1460000,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2021-12-29T01:06:51.5Z,2,REGULAR,substitution,in,['startperiod'],1630194,,,1610612761,24,27,2021-12-29T01:07:13Z,1470000,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2021-12-29T01:07:25.0Z,2,REGULAR,period,start,[],0,,,1610612761,24,27,2021-12-29T01:07:25Z,1480000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT11M31.00S,2021-12-29T01:07:52.8Z,2,REGULAR,2pt,Jump Shot,[],1629018,94.95729303547962,18.137254901960784,1610612761,24,27,2021-12-29T01:08:01Z,1490000,-159.0,-5.0,1,right,MISS G. Trent Jr. 15' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,15.94,Missed,,,,,,,,,,,,,,,,,,
150,PT11M26.00S,2021-12-29T01:07:58.1Z,2,REGULAR,rebound,offensive,[],1628449,,,1610612761,24,27,2021-12-29T01:07:58Z,1500000,,,0,,C. Boucher REBOUND (Off:1 Def:5),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,149.0,6.0,5.0,1.0,,,,,,,,,,,,,,
151,PT11M26.00S,2021-12-29T01:07:58.1Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628449,94.40999984741211,50.0,1610612761,26,27,2021-12-29T01:08:06Z,1510000,0.0,0.0,1,right,C. Boucher tip DUNK (4 PTS),[1628449],1610612761.0,TOR,tip,,,Boucher,C. Boucher,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,
152,PT11M18.00S,2021-12-29T01:08:06.4Z,2,REGULAR,3pt,Jump Shot,[],1627788,23.73521681997372,11.519607843137255,1610612755,26,27,2021-12-29T01:08:13Z,1520000,192.0,171.0,1,left,MISS F. Korkmaz 25' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,
153,PT11M13.00S,2021-12-29T01:08:10.8Z,2,REGULAR,rebound,offensive,[],1627788,,,1610612755,26,27,2021-12-29T01:08:10Z,1530000,,,0,,F. Korkmaz REBOUND (Off:1 Def:0),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,152.0,1.0,0.0,1.0,,,,,,,,,,,,,,
154,PT11M11.00S,2021-12-29T01:08:12.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627788,8.360709592641262,42.8921568627451,1610612755,26,27,2021-12-29T01:08:17Z,1540000,36.0,26.0,1,left,MISS F. Korkmaz driving Layup,[1627788],1610612755.0,PHI,driving,,,Korkmaz,F. Korkmaz,,,,,4.41,Missed,,,,,,,,,,,,,,,,,,
155,PT11M09.00S,2021-12-29T01:08:14.6Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,26,27,2021-12-29T01:08:17Z,1550000,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,154.0,2.0,2.0,0.0,,,,,,,,,,,,,,
156,PT11M06.00S,2021-12-29T01:08:18.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629018,89.83245729303549,43.13725490196079,1610612761,26,27,2021-12-29T01:08:24Z,1560000,-34.0,43.0,1,right,MISS G. Trent Jr. Layup,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,5.51,Missed,,,,,,,,,,,,,,,,,,
157,PT11M01.00S,2021-12-29T01:08:23.0Z,2,REGULAR,rebound,offensive,[],1628449,,,1610612761,26,27,2021-12-29T01:08:24Z,1570000,,,0,,C. Boucher REBOUND (Off:2 Def:5),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,156.0,7.0,5.0,2.0,,,,,,,,,,,,,,
158,PT11M01.00S,2021-12-29T01:08:22.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628449,94.40999984741211,50.0,1610612761,26,27,2021-12-29T01:08:28Z,1580000,0.0,0.0,1,right,MISS C. Boucher putback Layup - blocked,"[1628449, 1630194]",1610612761.0,TOR,putback,,,Boucher,C. Boucher,,,,,0.0,Missed,,,,,,,,,Reed,1630194.0,,,,,,,,
159,PT11M01.00S,2021-12-29T01:08:22.7Z,2,REGULAR,block,,[],1630194,,,1610612761,26,27,2021-12-29T01:12:15Z,1590000,,,0,,P. Reed BLOCK (1 BLK),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M01.00S,2021-12-29T01:08:22.7Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612755,26,27,2021-12-29T01:08:28Z,1600000,,,0,,P. Reed REBOUND (Off:0 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,,
161,PT10M55.00S,2021-12-29T01:08:28.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],204020,25.312089356110377,12.990196078431374,1610612755,26,27,2021-12-29T01:08:37Z,1610000,185.0,185.0,1,left,MISS T. Johnson 26' running 3PT,[204020],1610612755.0,PHI,running,,,Johnson,T. Johnson,,,,,26.19,Missed,,,,,,,,,,,,,,,,,,
162,PT10M51.00S,2021-12-29T01:08:32.2Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612755,26,27,2021-12-29T01:08:32Z,1620000,,,0,,P. Reed REBOUND (Off:1 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,161.0,2.0,1.0,1.0,,,,,,,,,,,,,,
163,PT10M49.00S,2021-12-29T01:08:35.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627788,11.908672798948752,3.1862745098039214,1610612755,26,30,2021-12-29T01:08:40Z,1630000,234.0,59.0,1,left,F. Korkmaz 24' 3PT  (8 PTS) (G. Niang 1 AST),"[1627788, 1627777]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,24.15,Made,,,,,8.0,G. Niang,1627777.0,1.0,,,,,,,,,,
165,PT10M32.00S,2021-12-29T01:08:51.1Z,2,REGULAR,3pt,Jump Shot,[],1630201,70.90998685939553,13.725490196078432,1610612761,26,30,2021-12-29T01:08:56Z,1650000,-181.0,221.0,1,right,MISS M. Flynn 28' 3PT,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,28.58,Missed,,,,,,,,,,,,,,,,,,
166,PT10M29.00S,2021-12-29T01:08:54.1Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612755,26,30,2021-12-29T01:08:56Z,1660000,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,165.0,2.0,2.0,0.0,,,,,,,,,,,,,,
167,PT10M23.00S,2021-12-29T01:09:01.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627777,9.543363994743759,37.5,1610612755,26,32,2021-12-29T01:09:07Z,1670000,62.0,37.0,1,left,G. Niang 7' driving bank Hook (2 PTS),[1627777],1610612755.0,PHI,driving bank,,,Niang,G. Niang,,,,,7.27,Made,,,,,2.0,,,,,,,,,,,,,
168,PT09M57.00S,2021-12-29T01:09:26.7Z,2,REGULAR,2pt,Jump Shot,[],1629139,78.13731931668858,45.588235294117645,1610612761,28,32,2021-12-29T01:14:17Z,1680000,-22.0,153.0,1,right,Y. Watanabe 15' pullup Jump Shot (5 PTS) (P. Siakam 3 AST),"[1629139, 1627783]",1610612761.0,TOR,pullup,,,Watanabe,Y. Watanabe,,,,,15.46,Made,,,,,5.0,P. Siakam,1627783.0,3.0,,,,,,,,,,
170,PT09M39.00S,2021-12-29T01:09:45.3Z,2,REGULAR,3pt,Jump Shot,[],1627788,6.389618922470433,2.696078431372549,1610612755,28,32,2021-12-29T01:15:18Z,1700000,237.0,8.0,1,left,MISS F. Korkmaz pullup 3PT,[1627788],1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,23.66,Missed,,,,,,,,,,,,,,,,,,
171,PT09M34.00S,2021-12-29T01:09:50.3Z,2,REGULAR,rebound,defensive,[],1629139,,,1610612761,28,32,2021-12-29T01:09:50Z,1710000,,,0,,Y. Watanabe REBOUND (Off:0 Def:2),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,170.0,2.0,2.0,0.0,,,,,,,,,,,,,,
