actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
90,PT04M36.00S,2021-10-29T23:23:37.6Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612761,11,16,2021-10-29T23:23:49Z,900000,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M16.00S,2021-10-29T23:24:08.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203914,91.40932982917214,12.254901960784313,1610612753,11,18,2021-10-29T23:24:15Z,910000,-189.0,28.0,1,right,G. Harris 19' pullup Jump Shot (2 PTS) (R. Lopez 1 AST),"[203914, 201577]",1610612753.0,ORL,pullup,,,Harris,G. Harris,,,,,19.08,Made,,,,,2.0,R. Lopez,201577.0,1.0,,,,,,,,,,,
93,PT04M02.00S,2021-10-29T23:24:22.3Z,1,REGULAR,3pt,Jump Shot,[],1629018,28.203022339027594,84.06862745098039,1610612761,14,18,2021-10-29T23:24:27Z,930000,-170.0,213.0,1,left,G. Trent Jr. 27' 3PT  (5 PTS) (K. Birch 1 AST),"[1629018, 203920]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,27.24,Made,,,,,5.0,K. Birch,203920.0,1.0,,,,,,,,,,,
95,PT03M38.00S,2021-10-29T23:24:46.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,89.96386333771353,52.69607843137255,1610612753,14,18,2021-10-29T23:24:52Z,950000,13.0,42.0,1,right,MISS C. Anthony driving finger roll Layup,[1630175],1610612753.0,ORL,driving finger roll,,,Anthony,C. Anthony,,,,,4.39,Missed,,,,,,,,,,,,,,,,,,,
96,PT03M33.00S,2021-10-29T23:24:51.2Z,1,REGULAR,rebound,offensive,[],1628964,,,1610612753,14,18,2021-10-29T23:24:52Z,960000,,,0,,M. Bamba REBOUND (Off:3 Def:5),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,95.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
97,PT03M33.00S,2021-10-29T23:24:51.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628964,94.40999984741211,50.0,1610612753,14,20,2021-10-29T23:24:51Z,970000,0.0,0.0,1,right,M. Bamba tip DUNK (7 PTS),[1628964],1610612753.0,ORL,tip,,,Bamba,M. Bamba,,,,,0.0,Made,,,,,7.0,,,,,,,,,,,,,,
98,PT03M23.00S,2021-10-29T23:25:01.2Z,1,REGULAR,3pt,Jump Shot,[],1630567,8.09789750328515,95.34313725490196,1610612761,14,20,2021-10-29T23:25:07Z,980000,-227.0,24.0,1,left,MISS S. Barnes 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,,
99,PT03M22.00S,2021-10-29T23:25:02.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,14,20,2021-10-29T23:25:07Z,990000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,98.0,,,,,,,,,,,,,,,,,,
100,PT03M22.00S,2021-10-29T23:25:06.5Z,1,REGULAR,foul,personal,[],203082,,,1610612761,14,20,2021-10-29T23:25:17Z,1000000,,,0,,T. Ross loose ball personal FOUL (1 PF),"[203082, 1628384]",1610612753.0,ORL,loose ball,,,Ross,T. Ross,,,,,,,,,,,,,,,1201.0,,,,1.0,0.0,Anunoby,1628384.0,,,
102,PT03M22.00S,2021-10-29T23:25:15.9Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,14,20,2021-10-29T23:25:19Z,1020000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M22.00S,2021-10-29T23:25:15.9Z,1,REGULAR,substitution,in,[],1628449,,,1610612761,14,20,2021-10-29T23:25:19Z,1030000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M22.00S,2021-10-29T23:25:15.9Z,1,REGULAR,substitution,out,[],1628964,,,1610612761,14,20,2021-10-29T23:25:25Z,1040000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M22.00S,2021-10-29T23:25:15.9Z,1,REGULAR,substitution,in,[],1630532,,,1610612761,14,20,2021-10-29T23:25:25Z,1050000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M17.00S,2021-10-29T23:25:29.1Z,1,REGULAR,foul,personal,[],1630175,,,1610612761,14,20,2021-10-29T23:25:35Z,1060000,,,0,,C. Anthony personal FOUL (1 PF),"[1630175, 1630625]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,1201.0,,,,1.0,0.0,Banton,1630625.0,,,
108,PT03M03.00S,2021-10-29T23:25:59.5Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629018,23.078186596583443,55.14705882352941,1610612761,14,20,2021-10-29T23:26:05Z,1080000,-26.0,164.0,1,left,MISS G. Trent Jr. 16' driving floating bank Shot,[1629018],1610612761.0,TOR,driving floating bank,,,Trent Jr.,G. Trent Jr.,,,,,16.64,Missed,,,,,,,,,,,,,,,,,,,
109,PT03M02.00S,2021-10-29T23:26:00.5Z,1,REGULAR,rebound,offensive,[],203920,,,1610612761,14,20,2021-10-29T23:26:05Z,1090000,,,0,,K. Birch REBOUND (Off:1 Def:0),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,108.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
110,PT03M02.00S,2021-10-29T23:26:05.6Z,1,REGULAR,foul,personal,['2freethrow'],201577,,,1610612761,14,20,2021-10-29T23:26:12Z,1100000,,,0,,R. Lopez shooting personal FOUL (1 PF) (Birch 2 FT),"[201577, 203920]",1610612753.0,ORL,shooting,,,Lopez,R. Lopez,,,,,,,,,,,,,,,1201.0,,,,1.0,0.0,Birch,203920.0,,,
112,PT03M02.00S,2021-10-29T23:26:20.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203920,,,1610612761,15,20,2021-10-29T23:26:20Z,1120000,,,0,,K. Birch Free Throw 1 of 2 (1 PTS),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
113,PT03M02.00S,2021-10-29T23:26:21.7Z,1,REGULAR,substitution,out,[],1630175,,,1610612761,15,20,2021-10-29T23:26:26Z,1130000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M02.00S,2021-10-29T23:26:21.7Z,1,REGULAR,substitution,in,[],1630181,,,1610612761,15,20,2021-10-29T23:26:26Z,1140000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M02.00S,2021-10-29T23:26:31.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203920,,,1610612761,16,20,2021-10-29T23:26:31Z,1150000,,,0,,K. Birch Free Throw 2 of 2 (2 PTS),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
116,PT02M41.00S,2021-10-29T23:26:59.1Z,1,REGULAR,turnover,3-second-violation,[],1630181,,,1610612753,16,20,2021-10-29T23:27:59Z,1160000,,,0,,R. Hampton 3-second-violation TURNOVER (1 TO),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,1.0,,,,,,,,,
117,PT02M41.00S,2021-10-29T23:27:08.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,16,20,2021-10-29T23:27:08Z,1170000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M41.00S,2021-10-29T23:29:20.3Z,1,REGULAR,substitution,out,[],1629018,,,1610612761,16,20,2021-10-29T23:29:35Z,1180000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M41.00S,2021-10-29T23:29:20.3Z,1,REGULAR,substitution,in,[],1627832,,,1610612761,16,20,2021-10-29T23:29:35Z,1190000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M29.00S,2021-10-29T23:30:04.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628384,26.888961892247043,62.254901960784316,1610612761,18,20,2021-10-29T23:37:41Z,1200000,-61.0,200.0,1,left,O. Anunoby 20' Jump Shot (2 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,20.95,Made,,,,,2.0,,,,,,,,,,,,,,
121,PT02M10.00S,2021-10-29T23:30:26.3Z,1,REGULAR,foul,personal,[],203920,,,1610612753,18,20,2021-10-29T23:30:36Z,1210000,,,0,,K. Birch personal FOUL (1 PF),"[203920, 201577]",1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,202035.0,,,,1.0,0.0,Lopez,201577.0,,,
123,PT02M03.00S,2021-10-29T23:30:46.2Z,1,REGULAR,3pt,Jump Shot,[],203082,72.35545335085413,21.568627450980394,1610612753,18,20,2021-10-29T23:30:52Z,1230000,-142.0,207.0,1,right,MISS T. Ross 25' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,,
124,PT01M59.00S,2021-10-29T23:30:50.2Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,18,20,2021-10-29T23:30:52Z,1240000,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,123.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
125,PT01M53.00S,2021-10-29T23:30:55.5Z,1,REGULAR,3pt,Jump Shot,[],1628449,34.11629434954008,39.950980392156865,1610612761,18,20,2021-10-29T23:31:00Z,1250000,50.0,268.0,1,left,MISS C. Boucher 27' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,27.29,Missed,,,,,,,,,,,,,,,,,,,
126,PT01M50.00S,2021-10-29T23:30:59.0Z,1,REGULAR,rebound,offensive,[],203920,,,1610612761,18,20,2021-10-29T23:30:59Z,1260000,,,0,,K. Birch REBOUND (Off:2 Def:0),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,125.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
127,PT01M37.00S,2021-10-29T23:31:11.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203920,9.674770039421814,55.392156862745104,1610612761,18,20,2021-10-29T23:31:18Z,1270000,-27.0,38.0,1,left,MISS K. Birch driving Hook,[203920],1610612761.0,TOR,driving,,,Birch,K. Birch,,,,,4.69,Missed,,,,,,,,,,,,,,,,,,,
129,PT01M31.00S,2021-10-29T23:31:17.8Z,1,REGULAR,rebound,offensive,[],1630625,,,1610612761,18,20,2021-10-29T23:31:18Z,1290000,,,0,,D. Banton REBOUND (Off:1 Def:0),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,127.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
130,PT01M31.00S,2021-10-29T23:31:17.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630625,5.590000152587891,50.0,1610612761,20,20,2021-10-29T23:31:17Z,1300000,0.0,0.0,1,left,D. Banton putback Layup (2 PTS),[1630625],1610612761.0,TOR,putback,,,Banton,D. Banton,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
131,PT01M18.00S,2021-10-29T23:31:31.2Z,1,REGULAR,turnover,lost ball,[],1630181,,,1610612753,20,20,2021-10-29T23:31:36Z,1310000,,,0,,R. Hampton lost ball TURNOVER (2 TO),"[1630181, 203920]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,2.0,,,,,,,Birch,203920.0,
132,PT01M18.00S,2021-10-29T23:31:31.2Z,1,REGULAR,steal,,[],203920,,,1610612761,20,20,2021-10-29T23:42:05Z,1320000,,,0,,K. Birch STEAL (1 STL),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M12.00S,2021-10-29T23:31:36.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630625,10.200394218134035,49.26470588235294,1610612761,20,20,2021-10-29T23:31:46Z,1330000,4.0,43.0,1,left,MISS D. Banton running finger roll Layup,[1630625],1610612761.0,TOR,running finger roll,,,Banton,D. Banton,,,,,4.36,Missed,,,,,,,,,,,,,,,,,,,
134,PT01M08.00S,2021-10-29T23:31:40.3Z,1,REGULAR,rebound,offensive,[],1628449,,,1610612761,20,20,2021-10-29T23:31:40Z,1340000,,,0,,C. Boucher REBOUND (Off:1 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,133.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
135,PT01M08.00S,2021-10-29T23:31:40.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628449,5.590000152587891,50.0,1610612761,22,20,2021-10-29T23:31:40Z,1350000,0.0,0.0,1,left,C. Boucher putback Layup (2 PTS),[1628449],1610612761.0,TOR,putback,,,Boucher,C. Boucher,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
136,PT00M55.40S,2021-10-29T23:31:57.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,22,20,2021-10-29T23:31:57Z,1360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M47.50S,2021-10-29T23:32:17.8Z,1,REGULAR,turnover,lost ball,[],201577,,,1610612753,22,20,2021-10-29T23:32:37Z,1370000,,,0,,R. Lopez lost ball TURNOVER (1 TO),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,1.0,,,,,,,,,
138,PT00M47.50S,2021-10-29T23:32:22.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201577,,,1610612761,22,20,2021-10-29T23:32:50Z,1380000,,,0,,R. Lopez loose ball personal FOUL (2 PF) (Birch 2 FT),"[201577, 203920]",1610612753.0,ORL,loose ball,,,Lopez,R. Lopez,,,,,,,,,,,,,,,1148.0,,,,2.0,0.0,Birch,203920.0,,,
140,PT00M47.50S,2021-10-29T23:32:50.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203920,,,1610612761,22,20,2021-10-29T23:32:50Z,1400000,,,0,,MISS K. Birch Free Throw 1 of 2,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,Missed,,,,,,,,,,,,,,,,,,,
141,PT00M47.50S,2021-10-29T23:32:50.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,22,20,2021-10-29T23:32:50Z,1410000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,140.0,,,,,,,,,,,,,,,,,,
142,PT00M47.50S,2021-10-29T23:33:07.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203920,,,1610612761,23,20,2021-10-29T23:33:07Z,1420000,,,0,,K. Birch Free Throw 2 of 2 (3 PTS),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
143,PT00M26.90S,2021-10-29T23:33:31.3Z,1,REGULAR,3pt,Jump Shot,[],203914,70.90998685939553,13.480392156862745,1610612753,23,20,2021-10-29T23:33:36Z,1430000,-183.0,221.0,1,right,MISS G. Harris 28' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,28.66,Missed,,,,,,,,,,,,,,,,,,,
144,PT00M23.80S,2021-10-29T23:33:34.4Z,1,REGULAR,rebound,defensive,[],203920,,,1610612761,23,20,2021-10-29T23:33:36Z,1440000,,,0,,K. Birch REBOUND (Off:2 Def:1),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,143.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
145,PT00M02.10S,2021-10-29T23:33:56.1Z,1,REGULAR,3pt,Jump Shot,[],1627832,41.343626806833115,44.36274509803921,1610612761,23,20,2021-10-29T23:34:06Z,1450000,28.0,336.0,1,left,MISS F. VanVleet 33' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,33.73,Missed,,,,,,,,,,,,,,,,,,,
146,PT00M02.10S,2021-10-29T23:33:56.1Z,1,REGULAR,rebound,defensive,[],203082,,,1610612753,23,20,2021-10-29T23:34:06Z,1460000,,,0,,T. Ross REBOUND (Off:0 Def:1),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
147,PT00M00.00S,2021-10-29T23:34:08.1Z,1,REGULAR,period,end,[],0,,,1610612753,23,20,2021-10-29T23:34:08Z,1470000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2021-10-29T23:35:09.7Z,2,REGULAR,substitution,out,['startperiod'],1628384,,,1610612753,23,20,2021-10-29T23:36:35Z,1480000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2021-10-29T23:35:09.7Z,2,REGULAR,substitution,out,['startperiod'],203914,,,1610612753,23,20,2021-10-29T23:36:35Z,1490000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2021-10-29T23:35:09.7Z,2,REGULAR,substitution,out,['startperiod'],1630532,,,1610612753,23,20,2021-10-29T23:36:35Z,1500000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2021-10-29T23:35:09.7Z,2,REGULAR,substitution,in,['startperiod'],1630567,,,1610612753,23,20,2021-10-29T23:36:35Z,1510000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2021-10-29T23:35:09.7Z,2,REGULAR,substitution,in,['startperiod'],1628964,,,1610612753,23,20,2021-10-29T23:36:35Z,1520000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2021-10-29T23:35:09.7Z,2,REGULAR,substitution,in,['startperiod'],1630591,,,1610612753,23,20,2021-10-29T23:36:35Z,1530000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2021-10-29T23:36:44.8Z,2,REGULAR,period,start,[],0,,,1610612753,23,20,2021-10-29T23:36:44Z,1540000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M47.00S,2021-10-29T23:36:57.0Z,2,REGULAR,3pt,Jump Shot,[],1628964,92.19776609724047,95.58823529411765,1610612753,23,20,2021-10-29T23:37:02Z,1550000,228.0,21.0,1,right,MISS M. Bamba 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,22.88,Missed,,,,,,,,,,,,,,,,,,,
156,PT11M44.00S,2021-10-29T23:37:00.0Z,2,REGULAR,rebound,defensive,[],203920,,,1610612761,23,20,2021-10-29T23:37:02Z,1560000,,,0,,K. Birch REBOUND (Off:2 Def:2),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,155.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
157,PT11M23.00S,2021-10-29T23:37:21.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628449,13.87976346911958,49.26470588235294,1610612761,23,20,2021-10-29T23:37:26Z,1570000,4.0,78.0,1,left,MISS C. Boucher 7' driving floating Shot - blocked,"[1628449, 1628964]",1610612761.0,TOR,driving floating,,,Boucher,C. Boucher,,,,,7.81,Missed,,,,,,,,,,,Bamba,1628964.0,,,,,,,
158,PT11M23.00S,2021-10-29T23:37:21.0Z,2,REGULAR,block,,[],1628964,,,1610612761,23,20,2021-10-29T23:37:23Z,1580000,,,0,,M. Bamba BLOCK (2 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M20.00S,2021-10-29T23:37:24.0Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,23,20,2021-10-29T23:37:26Z,1590000,,,0,,M. Bamba REBOUND (Off:3 Def:6),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,157.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
160,PT11M10.00S,2021-10-29T23:37:33.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201577,88.64980289093299,46.81372549019608,1610612753,23,20,2021-10-29T23:37:38Z,1600000,-16.0,54.0,1,right,MISS R. Lopez driving Hook,[201577],1610612753.0,ORL,driving,,,Lopez,R. Lopez,,,,,5.65,Missed,,,,,,,,,,,,,,,,,,,
161,PT11M08.00S,2021-10-29T23:37:35.5Z,2,REGULAR,rebound,defensive,[],203920,,,1610612761,23,20,2021-10-29T23:37:38Z,1610000,,,0,,K. Birch REBOUND (Off:2 Def:3),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,160.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
162,PT10M56.00S,2021-10-29T23:37:48.0Z,2,REGULAR,3pt,Jump Shot,[],1627832,29.77989487516426,74.01960784313727,1610612761,23,20,2021-10-29T23:37:52Z,1620000,-120.0,227.0,1,left,MISS F. VanVleet 25' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,,
163,PT10M52.00S,2021-10-29T23:37:52.0Z,2,REGULAR,rebound,offensive,[],1628449,,,1610612761,23,20,2021-10-29T23:37:52Z,1630000,,,0,,C. Boucher REBOUND (Off:2 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,162.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
164,PT10M52.00S,2021-10-29T23:37:54.0Z,2,REGULAR,foul,personal,[],1630181,,,1610612761,23,20,2021-10-29T23:38:01Z,1640000,,,0,,R. Hampton personal FOUL (1 PF),"[1630181, 1627832]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,1201.0,,,,1.0,0.0,VanVleet,1627832.0,,,
166,PT10M46.00S,2021-10-29T23:38:14.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630625,9.674770039421814,43.13725490196079,1610612761,23,20,2021-10-29T23:38:20Z,1660000,34.0,38.0,1,left,MISS D. Banton driving Layup - blocked,"[1630625, 201577]",1610612761.0,TOR,driving,,,Banton,D. Banton,,,,,5.15,Missed,,,,,,,,,,,Lopez,201577.0,,,,,,,
167,PT10M46.00S,2021-10-29T23:38:14.6Z,2,REGULAR,block,,[],201577,,,1610612761,23,20,2021-10-29T23:38:17Z,1670000,,,0,,R. Lopez BLOCK (1 BLK),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M46.00S,2021-10-29T23:38:14.6Z,2,REGULAR,rebound,offensive,[],203920,,,1610612761,23,20,2021-10-29T23:38:20Z,1680000,,,0,,K. Birch REBOUND (Off:3 Def:3),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,166.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
169,PT10M46.00S,2021-10-29T23:38:19.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203920,5.590000152587891,50.0,1610612761,25,20,2021-10-29T23:38:19Z,1690000,0.0,0.0,1,left,K. Birch putback Layup (5 PTS),[203920],1610612761.0,TOR,putback,,,Birch,K. Birch,,,,,0.0,Made,,,,,5.0,,,,,,,,,,,,,,
170,PT10M46.00S,2021-10-29T23:38:21.9Z,2,REGULAR,foul,personal,['1freethrow'],1630591,,,1610612761,25,20,2021-10-29T23:38:34Z,1700000,,,0,,J. Suggs shooting personal FOUL (1 PF) (Birch 1 FT),"[1630591, 203920]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,,,,,,,,,,,1148.0,,,,1.0,0.0,Birch,203920.0,,,
172,PT10M46.00S,2021-10-29T23:38:42.8Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],203920,,,1610612761,26,20,2021-10-29T23:38:42Z,1720000,,,0,,K. Birch Free Throw 1 of 1 (6 PTS),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
173,PT10M25.00S,2021-10-29T23:39:07.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628964,93.77463863337714,50.73529411764706,1610612753,26,22,2021-10-30T00:07:33Z,1730000,4.0,6.0,1,right,M. Bamba DUNK (9 PTS),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,0.7,Made,,,,,9.0,,,,,,,,,,,,,,
174,PT10M16.00S,2021-10-29T23:39:15.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630625,19.66162943495401,48.77450980392157,1610612761,28,22,2021-10-29T23:39:21Z,1740000,6.0,132.0,1,left,D. Banton 13' driving floating Jump Shot (4 PTS),[1630625],1610612761.0,TOR,driving floating,,,Banton,D. Banton,,,,,13.24,Made,,,,,4.0,,,,,,,,,,,,,,
175,PT10M00.00S,2021-10-29T23:39:31.5Z,2,REGULAR,3pt,Jump Shot,[],1630181,69.07030223390277,27.205882352941174,1610612753,28,25,2021-10-29T23:39:36Z,1750000,-114.0,238.0,1,right,R. Hampton 26' 3PT  (3 PTS) (M. Bamba 2 AST),"[1630181, 1628964]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,26.41,Made,,,,,3.0,M. Bamba,1628964.0,2.0,,,,,,,,,,,
177,PT09M48.00S,2021-10-29T23:39:47.4Z,2,REGULAR,foul,personal,[],1630181,,,1610612761,28,25,2021-10-29T23:39:53Z,1770000,,,0,,R. Hampton personal FOUL (2 PF),"[1630181, 1630625]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,1148.0,,,,2.0,0.0,Banton,1630625.0,,,
