actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
177,PT10M36.00S,2022-01-01T01:11:17.8Z,2,REGULAR,rebound,defensive,[],1630553,,,1610612746,35,34,2022-01-01T01:11:26Z,1710000,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1630553],1610612746.0,LAC,,,,Johnson,K. Johnson,,,,,,,,,,,175.0,1.0,1.0,0.0,,,,,,,,,,,
178,PT10M30.00S,2022-01-01T01:11:24.4Z,2,REGULAR,turnover,bad pass,[],202339,,,1610612746,35,34,2022-01-01T01:11:30Z,1720000,,,0,,E. Bledsoe bad pass TURNOVER (1 TO),"[202339, 1628384]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,1.0,Anunoby,1628384.0,,,,,
179,PT10M30.00S,2022-01-01T01:11:24.4Z,2,REGULAR,steal,,[],1628384,,,1610612761,35,34,2022-01-01T01:11:27Z,1730000,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT10M26.00S,2022-01-01T01:11:28.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629139,7.440867279894875,45.09803921568628,1610612761,35,34,2022-01-01T01:11:35Z,1740000,25.0,17.0,1,left,MISS Y. Watanabe driving Layup - blocked,"[1629139, 1626159]",1610612761.0,TOR,driving,,,Watanabe,Y. Watanabe,,,,,3.01,Missed,,,,,,,,,,Winslow,1626159.0,,,,,,,,
181,PT10M26.00S,2022-01-01T01:11:28.6Z,2,REGULAR,block,,[],1626159,,,1610612761,35,34,2022-01-01T01:11:31Z,1750000,,,0,,J. Winslow BLOCK (2 BLK),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M23.00S,2022-01-01T01:11:31.6Z,2,REGULAR,rebound,defensive,[],1630553,,,1610612746,35,34,2022-01-01T01:11:35Z,1760000,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1630553],1610612746.0,LAC,,,,Johnson,K. Johnson,,,,,,,,,,,180.0,2.0,2.0,0.0,,,,,,,,,,,
183,PT10M17.00S,2022-01-01T01:11:39.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630553,93.51182654402102,54.65686274509803,1610612746,35,34,2022-01-01T01:11:46Z,1770000,23.0,8.0,1,right,MISS K. Johnson driving Layup - blocked,"[1630553, 1630201]",1610612746.0,LAC,driving,,,Johnson,K. Johnson,,,,,2.48,Missed,,,,,,,,,,Flynn,1630201.0,,,,,,,,
184,PT10M17.00S,2022-01-01T01:11:39.2Z,2,REGULAR,block,,[],1630201,,,1610612746,35,34,2022-01-01T01:11:41Z,1780000,,,0,,M. Flynn BLOCK (1 BLK),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT10M17.00S,2022-01-01T01:11:39.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,35,34,2022-01-01T01:11:46Z,1790000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,183.0,,,,,,,,,,,,,,
186,PT10M17.00S,2022-01-01T01:11:42.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,35,34,2022-01-01T01:11:42Z,1800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M17.00S,2022-01-01T01:11:43.6Z,2,REGULAR,substitution,out,[],1629139,,,1610612746,35,34,2022-01-01T01:11:57Z,1810000,,,0,,SUB out: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M17.00S,2022-01-01T01:11:43.6Z,2,REGULAR,substitution,out,[],1630201,,,1610612746,35,34,2022-01-01T01:11:57Z,1820000,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M17.00S,2022-01-01T01:11:43.6Z,2,REGULAR,substitution,in,[],1627783,,,1610612746,35,34,2022-01-01T01:11:57Z,1830000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT10M17.00S,2022-01-01T01:11:43.6Z,2,REGULAR,substitution,in,[],1627832,,,1610612746,35,34,2022-01-01T01:11:57Z,1840000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT10M15.00S,2022-01-01T01:12:03.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630553,95.48291721419186,97.05882352941177,1610612746,35,34,2022-01-01T01:12:09Z,1850000,235.0,-10.0,1,right,MISS K. Johnson 3PT,[1630553],1610612746.0,LAC,,,,Johnson,K. Johnson,,,,,23.55,Missed,,,,,,,,,,,,,,,,,,,
192,PT10M11.00S,2022-01-01T01:12:07.7Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,35,34,2022-01-01T01:12:09Z,1860000,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,191.0,1.0,1.0,0.0,,,,,,,,,,,
193,PT10M02.00S,2022-01-01T01:12:15.7Z,2,REGULAR,turnover,lost ball,[],1628384,,,1610612761,35,34,2022-01-01T01:12:20Z,1870000,,,0,,O. Anunoby lost ball TURNOVER (1 TO),"[1628384, 1626159]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,1.0,Winslow,1626159.0,,,,,
194,PT10M02.00S,2022-01-01T01:12:15.7Z,2,REGULAR,steal,,[],1626159,,,1610612746,35,34,2022-01-01T01:12:18Z,1880000,,,0,,J. Winslow STEAL (1 STL),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT10M00.00S,2022-01-01T01:12:20.0Z,2,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612746,35,34,2022-01-01T01:12:47Z,1890000,,,0,,F. VanVleet shooting personal FOUL (1 PF) (Bledsoe 2 FT),"[1627832, 202339]",1610612761.0,TOR,shooting,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,1627529.0,,,,,,1.0,0.0,Bledsoe,202339.0,
197,PT10M00.00S,2022-01-01T01:12:48.3Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",202339,,,1610612746,35,35,2022-01-01T01:12:48Z,1910000,,,0,,E. Bledsoe Free Throw 1 of 2 (3 PTS),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
198,PT10M00.00S,2022-01-01T01:13:05.5Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",202339,,,1610612746,35,36,2022-01-01T01:13:05Z,1920000,,,0,,E. Bledsoe Free Throw 2 of 2 (4 PTS),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
199,PT09M52.00S,2022-01-01T01:13:16.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,11.645860709592641,46.568627450980394,1610612761,37,36,2022-01-01T01:13:26Z,1930000,17.0,57.0,1,left,O. Anunoby driving Layup (7 PTS),[1628384],1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,5.95,Made,7.0,,,,,,,,,,,,,,,,,,
200,PT09M42.00S,2022-01-01T01:13:27.6Z,2,REGULAR,foul,personal,[],1627832,,,1610612746,37,36,2022-01-01T01:14:40Z,1940000,,,0,,F. VanVleet personal FOUL (2 PF),"[1627832, 1626159]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,202049.0,,,,,,2.0,0.0,Winslow,1626159.0,
202,PT09M36.00S,2022-01-01T01:14:01.6Z,2,REGULAR,3pt,Jump Shot,[],1629599,70.77858081471747,75.73529411764706,1610612746,37,36,2022-01-01T01:17:45Z,1960000,129.0,222.0,1,right,MISS A. Coffey 25' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
203,PT09M32.00S,2022-01-01T01:14:05.6Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,37,36,2022-01-01T01:17:45Z,1970000,,,0,,C. Boucher REBOUND (Off:1 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,202.0,3.0,2.0,1.0,,,,,,,,,,,
204,PT09M23.00S,2022-01-01T01:14:16.7Z,2,REGULAR,foul,personal,[],1630553,,,1610612761,37,36,2022-01-01T01:14:36Z,1980000,,,0,,K. Johnson personal FOUL (1 PF),"[1630553, 1627783]",1610612746.0,LAC,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,1626300.0,,,,,,1.0,0.0,Siakam,1627783.0,
206,PT09M23.00S,2022-01-01T01:14:41.1Z,2,REGULAR,substitution,out,[],202339,,,1610612761,37,36,2022-01-01T01:14:46Z,2000000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M23.00S,2022-01-01T01:14:41.1Z,2,REGULAR,substitution,in,[],202704,,,1610612761,37,36,2022-01-01T01:14:46Z,2010000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M17.00S,2022-01-01T01:14:52.5Z,2,REGULAR,turnover,bad pass,[],1627783,,,1610612761,37,36,2022-01-01T01:14:58Z,2020000,,,0,,P. Siakam bad pass TURNOVER (3 TO),"[1627783, 1626159]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,3.0,Winslow,1626159.0,,,,,
209,PT09M17.00S,2022-01-01T01:14:52.5Z,2,REGULAR,steal,,[],1626159,,,1610612746,37,36,2022-01-01T01:14:55Z,2030000,,,0,,J. Winslow STEAL (2 STL),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M12.00S,2022-01-01T01:14:59.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628449,,,1610612746,37,36,2022-01-01T01:15:15Z,2040000,,,0,,C. Boucher shooting personal FOUL (1 PF) (Winslow 2 FT),"[1628449, 1626159]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,,,,,,,,,,,1626300.0,,,,,,1.0,0.0,Winslow,1626159.0,
212,PT09M12.00S,2022-01-01T01:15:26.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626159,,,1610612746,37,36,2022-01-01T01:15:50Z,2060000,,,0,,MISS J. Winslow Free Throw 1 of 2,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,Missed,,,,,,,,,,,,,,,,,,,
213,PT09M12.00S,2022-01-01T01:15:26.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612746,37,36,2022-01-01T01:15:50Z,2070000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,212.0,,,,,,,,,,,,,,
214,PT09M12.00S,2022-01-01T01:15:27.4Z,2,REGULAR,substitution,out,[],1630553,,,1610612746,37,36,2022-01-01T01:15:35Z,2080000,,,0,,SUB out: K. Johnson,[1630553],1610612746.0,LAC,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M12.00S,2022-01-01T01:15:27.4Z,2,REGULAR,substitution,in,[],202694,,,1610612746,37,36,2022-01-01T01:15:35Z,2090000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M12.00S,2022-01-01T01:15:26.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626159,,,1610612746,37,36,2022-01-01T01:15:50Z,2100000,,,0,,MISS J. Winslow Free Throw 2 of 2,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,Missed,,,,,,,,,,,,,,,,,,,
217,PT09M09.00S,2022-01-01T01:15:29.6Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,37,36,2022-01-01T01:15:50Z,2110000,,,0,,P. Siakam REBOUND (Off:0 Def:6),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,216.0,6.0,6.0,0.0,,,,,,,,,,,
218,PT09M00.00S,2022-01-01T01:15:56.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,9.674770039421814,48.77450980392157,1610612761,39,36,2022-01-01T01:16:02Z,2120000,6.0,38.0,1,left,P. Siakam driving finger roll Layup (8 PTS) (F. VanVleet 4 AST),"[1627783, 1627832]",1610612761.0,TOR,driving finger roll,,,Siakam,P. Siakam,,,,,3.89,Made,8.0,F. VanVleet,1627832.0,4.0,,,,,,,,,,,,,,,
220,PT08M50.00S,2022-01-01T01:16:09.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,39,36,2022-01-01T01:16:09Z,2140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M50.00S,2022-01-01T01:16:09.6Z,2,REGULAR,substitution,out,[],1628449,,,1610612746,39,36,2022-01-01T01:16:21Z,2150000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M50.00S,2022-01-01T01:16:09.6Z,2,REGULAR,substitution,in,[],203920,,,1610612746,39,36,2022-01-01T01:16:21Z,2160000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M45.00S,2022-01-01T01:16:29.8Z,2,REGULAR,3pt,Jump Shot,[],1629599,75.64060446780552,12.5,1610612746,39,39,2022-01-01T01:16:34Z,2170000,-188.0,176.0,1,right,A. Coffey 25' 3PT  (11 PTS) (L. Kennard 2 AST),"[1629599, 1628379]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,25.75,Made,11.0,L. Kennard,1628379.0,2.0,,,,,,,,,,,,,,,
225,PT08M30.00S,2022-01-01T01:16:44.2Z,2,REGULAR,3pt,Jump Shot,[],1629004,10.068988173455978,95.09803921568627,1610612761,42,39,2022-01-01T01:16:50Z,2190000,-225.0,42.0,1,left,S. Mykhailiuk 3PT  (3 PTS) (K. Birch 1 AST),"[1629004, 203920]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,22.94,Made,3.0,K. Birch,203920.0,1.0,,,,,,,,,,,,,,,
227,PT08M18.00S,2022-01-01T01:16:56.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626159,91.01511169513797,45.09803921568628,1610612746,42,41,2022-01-01T01:17:04Z,2210000,-25.0,32.0,1,right,J. Winslow Layup (4 PTS),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,4.03,Made,4.0,,,,,,,,,,,,,,,,,,
230,PT07M59.00S,2022-01-01T01:17:15.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,15.588042049934298,51.9607843137255,1610612761,44,41,2022-01-01T01:17:27Z,2240000,-10.0,94.0,1,left,O. Anunoby 9' fadeaway Jump Shot (9 PTS),[1628384],1610612761.0,TOR,fadeaway,,,Anunoby,O. Anunoby,,,,,9.45,Made,9.0,,,,,,,,,,,,,,,,,,
231,PT07M46.00S,2022-01-01T01:17:27.9Z,2,REGULAR,turnover,bad pass,[],202704,,,1610612746,44,41,2022-01-01T01:24:15Z,2250000,,,0,,R. Jackson bad pass TURNOVER (1 TO),"[202704, 1627783]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,1.0,Siakam,1627783.0,,,,,
232,PT07M46.00S,2022-01-01T01:17:27.9Z,2,REGULAR,steal,,[],1627783,,,1610612761,44,41,2022-01-01T01:17:30Z,2260000,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M39.00S,2022-01-01T01:17:35.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,7.30946123521682,3.431372549019608,1610612761,44,41,2022-01-01T01:17:40Z,2270000,233.0,16.0,1,left,MISS F. VanVleet 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,23.34,Missed,,,,,,,,,,,,,,,,,,,
234,PT07M36.00S,2022-01-01T01:17:38.6Z,2,REGULAR,rebound,defensive,[],1626159,,,1610612746,44,41,2022-01-01T01:17:40Z,2280000,,,0,,J. Winslow REBOUND (Off:0 Def:4),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,233.0,4.0,4.0,0.0,,,,,,,,,,,
235,PT07M22.00S,2022-01-01T01:17:52.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,84.97043363994744,39.705882352941174,1610612746,44,43,2022-01-01T01:18:52Z,2290000,-51.0,89.0,1,right,M. Morris Sr. 10' turnaround Jump Shot (7 PTS),[202694],1610612746.0,LAC,turnaround,,,Morris Sr.,M. Morris Sr.,,,,,10.27,Made,7.0,,,,,,,,,,,,,,,,,,
236,PT07M16.00S,2022-01-01T01:18:02.7Z,2,REGULAR,foul,personal,['2freethrow'],1629599,,,1610612761,44,43,2022-01-01T01:18:46Z,2300000,,,0,,A. Coffey shooting personal FOUL (1 PF) (VanVleet 2 FT),"[1629599, 1627832]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,,,,,,,,,,,202049.0,,,,,,1.0,0.0,VanVleet,1627832.0,
238,PT07M16.00S,2022-01-01T01:18:49.7Z,2,REGULAR,freethrow,1 of 2,[],1627832,,,1610612761,44,43,2022-01-01T01:18:49Z,2320000,,,0,,MISS F. VanVleet Free Throw 1 of 2,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Missed,,,,,,,,,,,,,,,,,,,
239,PT07M16.00S,2022-01-01T01:18:49.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,44,43,2022-01-01T01:18:49Z,2330000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,238.0,,,,,,,,,,,,,,
240,PT07M16.00S,2022-01-01T01:18:50.3Z,2,REGULAR,substitution,out,[],1628384,,,1610612761,44,43,2022-01-01T01:19:15Z,2340000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M16.00S,2022-01-01T01:18:50.3Z,2,REGULAR,substitution,in,[],1629018,,,1610612761,44,43,2022-01-01T01:19:15Z,2360000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M16.00S,2022-01-01T01:18:50.3Z,2,REGULAR,substitution,in,[],1629611,,,1610612761,44,43,2022-01-01T01:19:15Z,2370000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT07M16.00S,2022-01-01T01:18:50.3Z,2,REGULAR,substitution,out,[],1626159,,,1610612761,44,43,2022-01-01T01:25:25Z,2375000,,,0,,SUB out: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M16.00S,2022-01-01T01:19:22.0Z,2,REGULAR,freethrow,2 of 2,[],1627832,,,1610612761,45,43,2022-01-01T01:19:22Z,2380000,,,0,,F. VanVleet Free Throw 2 of 2 (5 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
245,PT07M06.00S,2022-01-01T01:19:33.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202694,92.32917214191852,52.450980392156865,1610612746,45,45,2022-01-01T01:19:43Z,2390000,12.0,20.0,1,right,M. Morris Sr. driving Layup (9 PTS) (R. Jackson 2 AST),"[202694, 202704]",1610612746.0,LAC,driving,,,Morris Sr.,M. Morris Sr.,,,,,2.31,Made,9.0,R. Jackson,202704.0,2.0,,,,,,,,,,,,,,,
247,PT06M55.00S,2022-01-01T01:19:43.9Z,2,REGULAR,2pt,Jump Shot,[],1627832,25.706307490144546,34.55882352941176,1610612761,47,45,2022-01-01T01:29:18Z,2410000,77.0,189.0,1,left,F. VanVleet 20' pullup Jump Shot (7 PTS),[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,20.43,Made,7.0,,,,,,,,,,,,,,,,,,
248,PT06M43.00S,2022-01-01T01:19:56.2Z,2,REGULAR,3pt,Jump Shot,[],1629599,93.24901445466492,95.58823529411765,1610612746,47,45,2022-01-01T01:20:01Z,2420000,228.0,11.0,1,right,MISS A. Coffey 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,22.82,Missed,,,,,,,,,,,,,,,,,,,
249,PT06M39.00S,2022-01-01T01:19:59.2Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,47,45,2022-01-01T01:19:59Z,2430000,,,0,,P. Siakam REBOUND (Off:0 Def:7),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,248.0,7.0,7.0,0.0,,,,,,,,,,,
250,PT06M38.00S,2022-01-01T01:20:03.3Z,2,REGULAR,2pt,Jump Shot,[],1627832,15.062417871222076,32.35294117647059,1610612761,49,45,2022-01-01T01:21:54Z,2440000,88.0,89.0,1,left,F. VanVleet 12' driving floating Jump Shot (9 PTS) (P. Siakam 3 AST),"[1627832, 1627783]",1610612761.0,TOR,driving floating,,,VanVleet,F. VanVleet,,,,,12.54,Made,9.0,P. Siakam,1627783.0,3.0,,,,,,,,,,,,,,,
252,PT06M38.00S,2022-01-01T01:20:12.3Z,2,REGULAR,foul,personal,['1freethrow'],202704,,,1610612761,49,45,2022-01-01T01:20:46Z,2460000,,,0,,R. Jackson shooting personal FOUL (1 PF) (VanVleet 1 FT),"[202704, 1627832]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,,,,,,,,,,,1626300.0,,,,,,1.0,0.0,VanVleet,1627832.0,
254,PT06M38.00S,2022-01-01T01:20:36.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,49,45,2022-01-01T01:20:49Z,2480000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M38.00S,2022-01-01T01:23:16.2Z,2,REGULAR,freethrow,1 of 1,[],1627832,,,1610612761,50,45,2022-01-01T01:23:16Z,2530000,,,0,,F. VanVleet Free Throw 1 of 1 (10 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
261,PT06M18.00S,2022-01-01T01:23:39.2Z,2,REGULAR,2pt,Jump Shot,[],202694,92.9862023653088,71.81372549019608,1610612746,50,47,2022-01-01T01:23:44Z,2540000,109.0,13.0,1,right,M. Morris Sr. 10' Jump Shot (11 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,10.99,Made,11.0,,,,,,,,,,,,,,,,,,
262,PT05M49.00S,2022-01-01T01:24:07.5Z,2,REGULAR,2pt,Jump Shot,[],1627783,13.87976346911958,33.088235294117645,1610612761,52,47,2022-01-01T01:30:48Z,2550000,85.0,78.0,1,left,P. Siakam 11' step back Jump Shot (10 PTS),[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,11.51,Made,10.0,,,,,,,,,,,,,,,,,,
263,PT05M28.00S,2022-01-01T01:24:30.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203920,,,1610612746,52,47,2022-01-01T01:24:54Z,2560000,,,0,,K. Birch shooting personal FOUL (1 PF) (Kennard 2 FT),"[203920, 1628379]",1610612761.0,TOR,shooting,,,Birch,K. Birch,,,,,,,,,,,,,,,1626300.0,,,,,,1.0,0.0,Kennard,1628379.0,
265,PT05M28.00S,2022-01-01T01:24:55.2Z,2,REGULAR,freethrow,1 of 2,[],1628379,,,1610612746,52,48,2022-01-01T01:24:55Z,2580000,,,0,,L. Kennard Free Throw 1 of 2 (7 PTS),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
266,PT05M28.00S,2022-01-01T01:25:01.6Z,2,REGULAR,substitution,out,[],1629004,,,1610612746,52,48,2022-01-01T01:25:06Z,2590000,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M28.00S,2022-01-01T01:25:01.6Z,2,REGULAR,substitution,in,[],1628384,,,1610612746,52,48,2022-01-01T01:25:06Z,2600000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M28.00S,2022-01-01T01:25:01.6Z,2,REGULAR,substitution,out,[],1629599,,,1610612746,52,48,2022-01-01T01:27:22Z,2605000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M28.00S,2022-01-01T01:25:01.6Z,2,REGULAR,substitution,in,[],201586,,,1610612746,52,48,2022-01-01T01:27:22Z,2607500,,,0,,SUB in: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M28.00S,2022-01-01T01:25:20.5Z,2,REGULAR,freethrow,2 of 2,[],1628379,,,1610612746,52,49,2022-01-01T01:25:20Z,2610000,,,0,,L. Kennard Free Throw 2 of 2 (8 PTS),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
270,PT05M16.00S,2022-01-01T01:25:35.0Z,2,REGULAR,2pt,Jump Shot,[],1627832,24.129434954007884,78.67647058823529,1610612761,54,49,2022-01-01T01:32:06Z,2620000,-143.0,174.0,1,left,F. VanVleet 22' step back Jump Shot (12 PTS),[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,22.57,Made,12.0,,,,,,,,,,,,,,,,,,
