actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
88,PT04M36.00S,2022-04-07T23:53:05.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627783,68.9388961892247,24.509803921568626,1610612761,9,20,2022-04-07T23:53:10Z,880000,-127.0,239.0,1,right,P. Siakam 27' 3PT  (7 PTS) (G. Trent Jr. 1 AST),"[1627783, 1629018]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,27.13,Made,,,,,,,7.0,G. Trent Jr.,1629018.0,1.0,,,,,,,,
90,PT04M18.00S,2022-04-07T23:53:22.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,7.835085413929041,53.431372549019606,1610612755,9,20,2022-04-07T23:53:27Z,900000,-17.0,21.0,1,left,MISS J. Harden driving finger roll Layup,[201935],1610612755.0,PHI,driving finger roll,,,Harden,J. Harden,,,,,2.72,Missed,,,,,,,,,,,,,,,,,,
91,PT04M16.00S,2022-04-07T23:53:24.6Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,9,20,2022-04-07T23:53:24Z,910000,,,0,,P. Siakam REBOUND (Off:1 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,90.0,5.0,4.0,1.0,,,,,,,,,,,,,,
92,PT04M15.00S,2022-04-07T23:53:27.4Z,1,REGULAR,turnover,bad pass,[],1627783,,,1610612761,9,20,2022-04-07T23:53:33Z,920000,,,0,,P. Siakam bad pass TURNOVER (1 TO),"[1627783, 201980]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,1.0,,,,,Green,201980.0,,,,,,
93,PT04M15.00S,2022-04-07T23:53:27.4Z,1,REGULAR,steal,,[],201980,,,1610612755,9,20,2022-04-07T23:53:29Z,930000,,,0,,D. Green STEAL (1 STL),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M09.00S,2022-04-07T23:53:31.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201935,7.046649145860711,52.20588235294118,1610612755,9,22,2022-04-07T23:53:43Z,940000,-11.0,14.0,1,left,J. Harden running reverse Layup (2 PTS) (D. Green 2 AST),"[201935, 201980]",1610612755.0,PHI,running reverse,,,Harden,J. Harden,,,,,1.76,Made,,,,,,,2.0,D. Green,201980.0,2.0,,,,,,,,
96,PT03M50.00S,2022-04-07T23:53:52.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,93.64323258869908,49.50980392156863,1610612761,11,22,2022-04-07T23:53:58Z,960000,-2.0,7.0,1,right,C. Boucher reverse Layup (2 PTS) (P. Siakam 1 AST),"[1628449, 1627783]",1610612761.0,TOR,reverse,,,Boucher,C. Boucher,,,,,0.77,Made,,,,,,,2.0,P. Siakam,1627783.0,1.0,,,,,,,,
98,PT03M36.00S,2022-04-07T23:54:04.8Z,1,REGULAR,3pt,Jump Shot,[],1627777,21.895532194480946,7.352941176470589,1610612755,11,25,2022-04-07T23:54:08Z,980000,213.0,153.0,1,left,G. Niang 26' 3PT  (3 PTS) (J. Harden 5 AST),"[1627777, 201935]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,26.26,Made,,,,,,,3.0,J. Harden,201935.0,5.0,,,,,,,,
100,PT03M22.00S,2022-04-07T23:54:20.9Z,1,REGULAR,foul,personal,[],201980,,,1610612761,11,25,2022-04-07T23:54:30Z,1000000,,,0,,D. Green personal FOUL (1 PF),"[201980, 1627783]",1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,202007.0,,,,,,,,1.0,0.0,Siakam,1627783.0,,
102,PT03M22.00S,2022-04-07T23:54:27.3Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,11,25,2022-04-07T23:54:44Z,1020000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M22.00S,2022-04-07T23:54:27.3Z,1,REGULAR,substitution,out,[],203920,,,1610612761,11,25,2022-04-07T23:54:44Z,1030000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M22.00S,2022-04-07T23:54:27.3Z,1,REGULAR,substitution,out,[],201980,,,1610612761,11,25,2022-04-07T23:54:44Z,1040000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M22.00S,2022-04-07T23:54:27.3Z,1,REGULAR,substitution,in,[],1630173,,,1610612761,11,25,2022-04-07T23:54:44Z,1050000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M22.00S,2022-04-07T23:54:27.3Z,1,REGULAR,substitution,in,[],201152,,,1610612761,11,25,2022-04-07T23:54:44Z,1060000,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M22.00S,2022-04-07T23:54:27.3Z,1,REGULAR,substitution,in,[],1627788,,,1610612761,11,25,2022-04-07T23:54:44Z,1070000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M08.00S,2022-04-07T23:54:57.9Z,1,REGULAR,3pt,Jump Shot,[],1630173,93.64323258869908,94.85294117647058,1610612761,14,25,2022-04-07T23:55:15Z,1080000,224.0,7.0,1,right,P. Achiuwa 3PT turnaround (3 PTS),[1630173],1610612761.0,TOR,turnaround,,,Achiuwa,P. Achiuwa,,,,,22.44,Made,,,,,,,3.0,,,,,,,,,,,
109,PT02M51.00S,2022-04-07T23:55:14.8Z,1,REGULAR,3pt,Jump Shot,[],201935,28.465834428383708,20.588235294117645,1610612755,14,28,2022-04-07T23:55:20Z,1090000,147.0,215.0,1,left,J. Harden 26' 3PT pullup (5 PTS),[201935],1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,26.06,Made,,,,,,,5.0,,,,,,,,,,,
110,PT02M36.00S,2022-04-07T23:55:29.8Z,1,REGULAR,3pt,Jump Shot,[],1629018,73.27529566360053,14.705882352941178,1610612761,17,28,2022-04-07T23:55:34Z,1100000,-176.0,199.0,1,right,G. Trent Jr. 26' 3PT  (3 PTS) (P. Siakam 2 AST),"[1629018, 1627783]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,26.58,Made,,,,,,,3.0,P. Siakam,1627783.0,2.0,,,,,,,,
112,PT02M22.00S,2022-04-07T23:55:44.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,13.485545335085414,39.705882352941174,1610612755,17,30,2022-04-07T23:55:48Z,1120000,51.0,74.0,1,left,J. Embiid 9' turnaround fadeaway Jump Shot (7 PTS) (J. Harden 6 AST),"[203954, 201935]",1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,9.04,Made,,,,,,,7.0,J. Harden,201935.0,6.0,,,,,,,,
114,PT01M59.00S,2022-04-07T23:56:06.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201152,87.07293035479631,55.63725490196079,1610612761,17,30,2022-04-07T23:56:16Z,1140000,28.0,69.0,1,right,MISS T. Young 7' driving floating Shot - blocked,"[201152, 203954]",1610612761.0,TOR,driving floating,,,Young,T. Young,,,,,7.45,Missed,,,,,,,,,,,,,,,,,Embiid,203954.0
115,PT01M59.00S,2022-04-07T23:56:06.7Z,1,REGULAR,block,,[],203954,,,1610612761,17,30,2022-04-07T23:56:09Z,1150000,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
116,PT01M56.00S,2022-04-07T23:56:09.7Z,1,REGULAR,rebound,offensive,[],1628449,,,1610612761,17,30,2022-04-07T23:56:16Z,1160000,,,0,,C. Boucher REBOUND (Off:1 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,114.0,2.0,1.0,1.0,,,,,,,,,,,,,,
117,PT01M56.00S,2022-04-07T23:56:11.9Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628449,88.91261498028909,80.88235294117648,1610612761,17,30,2022-04-07T23:56:20Z,1170000,154.0,52.0,1,right,MISS C. Boucher 16' Jump Shot,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,16.28,Missed,,,,,,,,,,,,,,,,,,
118,PT01M56.00S,2022-04-07T23:56:11.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,17,30,2022-04-07T23:56:20Z,1180000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,117.0,,,,,,,,,,,,,,,,,
119,PT01M56.00S,2022-04-07T23:56:16.3Z,1,REGULAR,foul,personal,[],1627788,,,1610612761,17,30,2022-04-07T23:57:10Z,1190000,,,0,,F. Korkmaz loose ball personal FOUL (1 PF),"[1627788, 1629018]",1610612755.0,PHI,loose ball,,,Korkmaz,F. Korkmaz,,,,,,,,,,,202058.0,,,,,,,,1.0,0.0,Trent Jr.,1629018.0,,
121,PT01M56.00S,2022-04-07T23:56:25.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,17,30,2022-04-07T23:56:25Z,1210000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M56.00S,2022-04-07T23:57:36.6Z,1,REGULAR,substitution,out,[],201935,,,1610612761,17,30,2022-04-07T23:58:56Z,1220000,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M56.00S,2022-04-07T23:57:36.6Z,1,REGULAR,substitution,in,[],1630178,,,1610612761,17,30,2022-04-07T23:58:56Z,1230000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M43.00S,2022-04-07T23:59:37.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201152,94.30026281208936,3.1862745098039214,1610612761,20,30,2022-04-07T23:59:41Z,1240000,-234.0,1.0,1,right,T. Young 3PT  (3 PTS) (P. Achiuwa 1 AST),"[201152, 1630173]",1610612761.0,TOR,,,,Young,T. Young,,,,,23.41,Made,,,,,,,3.0,P. Achiuwa,1630173.0,1.0,,,,,,,,
126,PT01M24.00S,2022-04-07T23:59:55.8Z,1,REGULAR,3pt,Jump Shot,[],1627777,32.276609724047304,58.82352941176471,1610612755,20,30,2022-04-08T00:00:01Z,1260000,-44.0,251.0,1,left,MISS G. Niang 25' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,
127,PT01M21.00S,2022-04-07T23:59:58.8Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,20,30,2022-04-08T00:00:01Z,1270000,,,0,,P. Siakam REBOUND (Off:1 Def:5),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,126.0,6.0,5.0,1.0,,,,,,,,,,,,,,
128,PT01M19.00S,2022-04-08T00:00:04.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627788,,,1610612761,20,30,2022-04-08T00:00:14Z,1280000,,,0,,F. Korkmaz shooting personal FOUL (2 PF) (Siakam 2 FT),"[1627788, 1627783]",1610612755.0,PHI,shooting,,,Korkmaz,F. Korkmaz,,,,,,,,,,,202007.0,,,,,,,,2.0,0.0,Siakam,1627783.0,,
130,PT01M19.00S,2022-04-08T00:00:36.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627783,,,1610612761,21,30,2022-04-08T00:00:36Z,1300000,,,0,,P. Siakam Free Throw 1 of 2 (8 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
131,PT01M19.00S,2022-04-08T00:01:00.3Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627783,,,1610612761,22,30,2022-04-08T00:01:00Z,1310000,,,0,,P. Siakam Free Throw 2 of 2 (9 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
132,PT01M07.00S,2022-04-08T00:01:16.0Z,1,REGULAR,foul,personal,['2freethrow'],1628449,,,1610612755,22,30,2022-04-08T00:01:23Z,1320000,,,0,,C. Boucher shooting personal FOUL (1 PF) (Embiid 2 FT),"[1628449, 203954]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,,,,,,,202007.0,,,,,,,,1.0,0.0,Embiid,203954.0,,
134,PT01M07.00S,2022-04-08T00:01:42.9Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,22,31,2022-04-08T00:02:07Z,1340000,,,0,,J. Embiid Free Throw 1 of 2 (8 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
135,PT01M07.00S,2022-04-08T00:01:44.2Z,1,REGULAR,substitution,out,[],1627788,,,1610612755,22,31,2022-04-08T00:01:49Z,1350000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M07.00S,2022-04-08T00:01:44.2Z,1,REGULAR,substitution,in,[],202699,,,1610612755,22,31,2022-04-08T00:01:49Z,1360000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M07.00S,2022-04-08T00:01:42.9Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,22,31,2022-04-08T00:02:07Z,1370000,,,0,,MISS J. Embiid Free Throw 2 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,
138,PT01M04.00S,2022-04-08T00:01:45.9Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612761,22,31,2022-04-08T00:02:07Z,1380000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,137.0,1.0,1.0,0.0,,,,,,,,,,,,,,
139,PT00M54.50S,2022-04-08T00:02:17.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630178,,,1610612761,22,31,2022-04-08T00:02:26Z,1390000,,,0,,T. Maxey personal FOUL (1 PF) (Siakam 2 FT),"[1630178, 1627783]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,202058.0,,,,,,,,1.0,0.0,Siakam,1627783.0,,
141,PT00M54.50S,2022-04-08T00:02:45.3Z,1,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,23,31,2022-04-08T00:02:45Z,1410000,,,0,,P. Siakam Free Throw 1 of 2 (10 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
142,PT00M54.50S,2022-04-08T00:03:03.4Z,1,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,24,31,2022-04-08T00:03:03Z,1420000,,,0,,P. Siakam Free Throw 2 of 2 (11 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
143,PT00M36.80S,2022-04-08T00:03:31.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,24,31,2022-04-08T00:03:31Z,1430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M32.50S,2022-04-08T00:03:40.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,11.777266754270697,59.80392156862745,1610612755,24,31,2022-04-08T00:03:48Z,1440000,-49.0,58.0,1,left,MISS T. Maxey 7' driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,7.61,Missed,,,,,,,,,,,,,,,,,,
145,PT00M30.10S,2022-04-08T00:03:43.1Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,24,31,2022-04-08T00:03:48Z,1450000,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,144.0,2.0,1.0,1.0,,,,,,,,,,,,,,
146,PT00M24.30S,2022-04-08T00:03:48.9Z,1,REGULAR,2pt,Jump Shot,[],1629018,79.188567674113,36.76470588235294,1610612761,26,31,2022-04-08T00:03:55Z,1460000,-66.0,143.0,1,right,G. Trent Jr. 15' step back Jump Shot (5 PTS) (P. Achiuwa 2 AST),"[1629018, 1630173]",1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,15.77,Made,,,,,,,5.0,P. Achiuwa,1630173.0,2.0,,,,,,,,
148,PT00M04.40S,2022-04-08T00:04:15.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628449,,,1610612755,26,31,2022-04-08T00:12:43Z,1480000,,,0,,C. Boucher personal FOUL (2 PF) (Embiid 2 FT),"[1628449, 203954]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,202007.0,,,,,,,,2.0,0.0,Embiid,203954.0,,
150,PT00M04.40S,2022-04-08T00:04:44.7Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,26,32,2022-04-08T00:07:40Z,1500000,,,0,,J. Embiid Free Throw 1 of 2 (9 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
521,PT00M04.40S,2022-04-08T00:05:04.8Z,1,REGULAR,substitution,out,[],1627777,,,1610612755,26,32,2022-04-08T01:33:19Z,1515000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
522,PT00M04.40S,2022-04-08T00:05:04.8Z,1,REGULAR,substitution,in,[],1630194,,,1610612755,26,32,2022-04-08T01:33:19Z,1522500,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M04.40S,2022-04-08T00:04:44.7Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,26,33,2022-04-08T00:07:40Z,1530000,,,0,,J. Embiid Free Throw 2 of 2 (10 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
299,PT00M00.20S,2022-04-08T00:05:24.9Z,1,REGULAR,3pt,Jump Shot,[],1627783,64.66819973718792,36.91023284313725,1610612761,26,33,2022-04-08T00:38:19Z,1545000,-65.0,280.0,1,right,MISS P. Siakam 28' pullup 3PT,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,28.71,Missed,,,,,,,,,,,,,,,,,,
300,PT00M00.10S,2022-04-08T00:05:25.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,26,33,2022-04-08T00:38:10Z,1552500,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,299.0,,,,,,,,,,,,,,,,,
156,PT00M00.00S,2022-04-08T00:05:27.6Z,1,REGULAR,period,end,[],0,,,1610612761,26,33,2022-04-08T00:05:27Z,1560000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-04-08T00:06:27.0Z,2,REGULAR,substitution,out,['startperiod'],1627783,,,1610612761,26,33,2022-04-08T00:07:53Z,1570000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-04-08T00:06:27.0Z,2,REGULAR,substitution,out,['startperiod'],1629003,,,1610612761,26,33,2022-04-08T00:07:53Z,1580000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-04-08T00:06:27.0Z,2,REGULAR,substitution,out,['startperiod'],203954,,,1610612761,26,33,2022-04-08T00:07:53Z,1590000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-04-08T00:06:27.0Z,2,REGULAR,substitution,in,['startperiod'],1630567,,,1610612761,26,33,2022-04-08T00:07:53Z,1600000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-04-08T00:06:27.0Z,2,REGULAR,substitution,in,['startperiod'],1627777,,,1610612761,26,33,2022-04-08T00:07:53Z,1610000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-04-08T00:06:27.0Z,2,REGULAR,substitution,in,['startperiod'],201935,,,1610612761,26,33,2022-04-08T00:07:53Z,1620000,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-04-08T00:08:02.0Z,2,REGULAR,period,start,[],0,,,1610612761,26,33,2022-04-08T00:08:02Z,1630000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M43.00S,2022-04-08T00:08:18.0Z,2,REGULAR,3pt,Jump Shot,[],1629018,71.04139290407359,18.137254901960784,1610612761,29,33,2022-04-08T00:08:22Z,1640000,-159.0,220.0,1,right,G. Trent Jr. 27' 3PT pullup (8 PTS),[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,27.14,Made,,,,,,,8.0,,,,,,,,,,,
165,PT11M26.00S,2022-04-08T00:08:37.8Z,2,REGULAR,foul,personal,['2freethrow'],201152,,,1610612755,29,33,2022-04-08T00:08:46Z,1650000,,,0,,T. Young shooting personal FOUL (1 PF) (Maxey 2 FT),"[201152, 1630178]",1610612761.0,TOR,shooting,,,Young,T. Young,,,,,,,,,,,202058.0,,,,,,,,1.0,0.0,Maxey,1630178.0,,
167,PT11M26.00S,2022-04-08T00:09:02.9Z,2,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,29,33,2022-04-08T00:09:02Z,1670000,,,0,,MISS T. Maxey Free Throw 1 of 2,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Missed,,,,,,,,,,,,,,,,,,
168,PT11M26.00S,2022-04-08T00:09:02.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,29,33,2022-04-08T00:09:02Z,1680000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,167.0,,,,,,,,,,,,,,,,,
169,PT11M26.00S,2022-04-08T00:09:19.6Z,2,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,29,34,2022-04-08T00:09:19Z,1690000,,,0,,T. Maxey Free Throw 2 of 2 (7 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
170,PT11M13.00S,2022-04-08T00:09:33.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,81.553876478318,50.73529411764706,1610612761,29,34,2022-04-08T00:09:39Z,1700000,4.0,121.0,1,right,MISS G. Trent Jr. 12' turnaround fadeaway Shot,[1629018],1610612761.0,TOR,turnaround fadeaway,,,Trent Jr.,G. Trent Jr.,,,,,12.1,Missed,,,,,,,,,,,,,,,,,,
171,PT11M11.00S,2022-04-08T00:09:35.6Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612755,29,34,2022-04-08T00:09:39Z,1710000,,,0,,P. Reed REBOUND (Off:0 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,170.0,1.0,1.0,0.0,,,,,,,,,,,,,,
172,PT10M53.00S,2022-04-08T00:09:53.5Z,2,REGULAR,3pt,Jump Shot,[],1627777,12.171484888304862,2.941176470588235,1610612755,29,34,2022-04-08T00:09:58Z,1720000,235.0,62.0,1,left,MISS G. Niang 24' step back 3PT,[1627777],1610612755.0,PHI,step back,,,Niang,G. Niang,,,,,24.33,Missed,,,,,,,,,,,,,,,,,,
173,PT10M50.00S,2022-04-08T00:09:56.5Z,2,REGULAR,rebound,defensive,[],201152,,,1610612761,29,34,2022-04-08T00:09:58Z,1730000,,,0,,T. Young REBOUND (Off:0 Def:1),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,172.0,1.0,1.0,0.0,,,,,,,,,,,,,,
174,PT10M41.00S,2022-04-08T00:10:05.2Z,2,REGULAR,3pt,Jump Shot,[],1628449,70.77858081471747,76.47058823529412,1610612761,32,34,2022-04-08T00:10:09Z,1740000,132.0,222.0,1,right,C. Boucher 25' 3PT  (5 PTS) (T. Young 1 AST),"[1628449, 201152]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,25.87,Made,,,,,,,5.0,T. Young,201152.0,1.0,,,,,,,,
176,PT10M14.00S,2022-04-08T00:10:33.1Z,2,REGULAR,3pt,Jump Shot,[],202699,6.1268068331143235,94.11764705882352,1610612755,32,34,2022-04-08T00:10:37Z,1760000,-221.0,5.0,1,left,MISS T. Harris 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,22.07,Missed,,,,,,,,,,,,,,,,,,
177,PT10M11.00S,2022-04-08T00:10:36.1Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612761,32,34,2022-04-08T00:10:37Z,1770000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:2),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,176.0,2.0,2.0,0.0,,,,,,,,,,,,,,
178,PT09M59.00S,2022-04-08T00:10:47.8Z,2,REGULAR,3pt,Jump Shot,[],201152,92.19776609724047,96.32352941176471,1610612761,32,34,2022-04-08T00:10:53Z,1780000,232.0,21.0,1,right,MISS T. Young step back 3PT,[201152],1610612761.0,TOR,step back,,,Young,T. Young,,,,,23.25,Missed,,,,,,,,,,,,,,,,,,
179,PT09M56.00S,2022-04-08T00:10:50.8Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,32,34,2022-04-08T00:10:53Z,1790000,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,178.0,1.0,1.0,0.0,,,,,,,,,,,,,,
