actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
177,PT12M00.00S,2021-11-28T23:39:26.7Z,2,REGULAR,period,start,[],0,,,1610612761,26,27,2021-11-28T23:39:27Z,1740000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M39.00S,2021-11-28T23:39:47.0Z,2,REGULAR,2pt,Jump Shot,[],1627783,22.733245729303547,55.395986519607845,1610612761,26,27,2021-11-28T23:40:11Z,1750000,-27.0,161.0,1,left,MISS P. Siakam 16' pullup Shot,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,,,,,,Missed,,16.34,,,,,,,,,,,,,
179,PT11M34.00S,2021-11-28T23:39:52.0Z,2,REGULAR,rebound,offensive,[],1629004,,,1610612761,26,27,2021-11-28T23:39:54Z,1760000,,,0,,S. Mykhailiuk REBOUND (Off:1 Def:3),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,178.0,4.0,3.0,1.0,,,,,,,,,
180,PT11M34.00S,2021-11-28T23:39:51.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629004,5.590000152587891,50.0,1610612761,26,27,2021-11-28T23:39:51Z,1770000,0.0,0.0,1,left,MISS S. Mykhailiuk tip Layup,[1629004],1610612761.0,TOR,tip,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,Missed,,0.0,,,,,,,,,,,,,
181,PT11M34.00S,2021-11-28T23:39:51.8Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,26,27,2021-11-28T23:39:51Z,1780000,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,180.0,1.0,1.0,0.0,,,,,,,,,
182,PT11M26.00S,2021-11-28T23:40:05.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,26,27,2021-11-28T23:40:05Z,1790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M18.00S,2021-11-28T23:40:28.0Z,2,REGULAR,3pt,Jump Shot,[],1626196,78.97503285151117,90.46415441176471,1610612738,26,30,2021-11-28T23:40:54Z,1800000,202.0,145.0,1,right,J. Richardson 24' 3PT  (7 PTS) (J. Tatum 4 AST),"[1626196, 1628369]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,Made,7.0,24.9,,,,,J. Tatum,1628369.0,4.0,,,,,,
185,PT11M03.00S,2021-11-28T23:40:42.6Z,2,REGULAR,3pt,Jump Shot,[],1629004,24.917871222076215,87.00980392156863,1610612761,26,30,2021-11-28T23:40:50Z,1820000,-185.0,182.0,1,left,MISS S. Mykhailiuk 25' 3PT,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,Missed,,25.93,,,,,,,,,,,,,
186,PT11M00.00S,2021-11-28T23:40:45.6Z,2,REGULAR,rebound,defensive,[],1629641,,,1610612738,26,30,2021-11-28T23:40:50Z,1830000,,,0,,R. Langford REBOUND (Off:1 Def:3),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,185.0,4.0,3.0,1.0,,,,,,,,,
187,PT10M45.00S,2021-11-28T23:41:01.0Z,2,REGULAR,foul,personal,['3freethrow'],1630201,,,1610612738,26,30,2021-11-28T23:41:40Z,1840000,,,0,,M. Flynn shooting personal FOUL (1 PF) (Richardson 3 FT),"[1630201, 1626196]",1610612761.0,TOR,shooting,,,Flynn,M. Flynn,,,,,1162.0,1.0,0.0,Richardson,1626196.0,,,,,,,,,,,,,,,,
189,PT10M45.00S,2021-11-28T23:41:33.2Z,2,REGULAR,freethrow,1 of 3,[],1626196,,,1610612738,26,31,2021-11-28T23:41:33Z,1860000,,,0,,J. Richardson Free Throw 1 of 3 (8 PTS),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
190,PT10M45.00S,2021-11-28T23:41:49.8Z,2,REGULAR,freethrow,2 of 3,[],1626196,,,1610612738,26,32,2021-11-28T23:41:49Z,1870000,,,0,,J. Richardson Free Throw 2 of 3 (9 PTS),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
191,PT10M45.00S,2021-11-28T23:42:04.4Z,2,REGULAR,freethrow,3 of 3,[],1626196,,,1610612738,26,33,2021-11-28T23:42:04Z,1880000,,,0,,J. Richardson Free Throw 3 of 3 (10 PTS),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
192,PT10M22.00S,2021-11-28T23:42:29.6Z,2,REGULAR,3pt,Jump Shot,[],1630201,35.51043035479632,41.55560661764706,1610612761,26,33,2021-11-28T23:42:50Z,1890000,42.0,281.0,1,left,MISS M. Flynn 28' 3PT,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,Missed,,28.44,,,,,,,,,,,,,
193,PT10M18.00S,2021-11-28T23:42:33.6Z,2,REGULAR,rebound,defensive,[],202683,,,1610612738,26,33,2021-11-28T23:42:50Z,1900000,,,0,,E. Kanter REBOUND (Off:0 Def:2),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,192.0,2.0,2.0,0.0,,,,,,,,,
194,PT10M10.00S,2021-11-28T23:42:45.9Z,2,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,26,33,2021-11-28T23:42:56Z,1910000,,,0,,J. Tatum bad pass out-of-bounds TURNOVER (3 TO),[1628369],1610612738.0,BOS,bad pass,,,Tatum,J. Tatum,,,,,1162.0,,,,,,,,,,,,,,,3.0,,,,,
195,PT10M02.00S,2021-11-28T23:42:58.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629004,19.92444152431012,75.24509803921569,1610612761,26,33,2021-11-28T23:43:04Z,1920000,-126.0,135.0,1,left,MISS S. Mykhailiuk 18' pullup Shot,[1629004],1610612761.0,TOR,pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,Missed,,18.47,,,,,,,,,,,,,
196,PT09M59.00S,2021-11-28T23:43:01.6Z,2,REGULAR,rebound,defensive,[],1629641,,,1610612738,26,33,2021-11-28T23:43:04Z,1930000,,,0,,R. Langford REBOUND (Off:1 Def:4),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,195.0,5.0,4.0,1.0,,,,,,,,,
197,PT09M53.00S,2021-11-28T23:43:08.4Z,2,REGULAR,turnover,bad pass,[],1629641,,,1610612738,26,33,2021-11-28T23:43:12Z,1940000,,,0,,R. Langford bad pass TURNOVER (2 TO),"[1629641, 1630567]",1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,2.0,Barnes,1630567.0,,,
198,PT09M53.00S,2021-11-28T23:43:08.4Z,2,REGULAR,steal,,[],1630567,,,1610612761,26,33,2021-11-28T23:43:10Z,1950000,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M38.00S,2021-11-28T23:43:23.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630173,12.87779237844941,44.818474264705884,1610612761,26,33,2021-11-28T23:43:32Z,1960000,26.0,69.0,1,left,MISS P. Achiuwa 7' turnaround bank Hook,[1630173],1610612761.0,TOR,turnaround bank,,,Achiuwa,P. Achiuwa,,,,,,,,,,Missed,,7.33,,,,,,,,,,,,,
200,PT09M35.00S,2021-11-28T23:43:26.8Z,2,REGULAR,rebound,defensive,[],202683,,,1610612738,26,33,2021-11-28T23:43:32Z,1970000,,,0,,E. Kanter REBOUND (Off:0 Def:3),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,199.0,3.0,3.0,0.0,,,,,,,,,
201,PT09M23.00S,2021-11-28T23:43:37.8Z,2,REGULAR,3pt,Jump Shot,[],1628369,71.17279894875165,20.588235294117645,1610612738,26,33,2021-11-28T23:43:46Z,1980000,-147.0,218.0,1,right,MISS J. Tatum 26' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,,,,,,Missed,,26.34,,,,,,,,,,,,,
202,PT09M20.00S,2021-11-28T23:43:40.8Z,2,REGULAR,rebound,offensive,[],202683,,,1610612738,26,33,2021-11-28T23:43:46Z,1990000,,,0,,E. Kanter REBOUND (Off:1 Def:3),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,201.0,4.0,3.0,1.0,,,,,,,,,
203,PT09M12.00S,2021-11-28T23:43:51.1Z,2,REGULAR,foul,personal,['2freethrow'],1630201,,,1610612738,26,33,2021-11-28T23:43:58Z,2000000,,,0,,M. Flynn shooting personal FOUL (2 PF) (Kanter 2 FT),"[1630201, 202683]",1610612761.0,TOR,shooting,,,Flynn,M. Flynn,,,,,1193.0,2.0,0.0,Kanter,202683.0,,,,,,,,,,,,,,,,
205,PT09M12.00S,2021-11-28T23:44:19.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202683,,,1610612738,26,34,2021-11-28T23:44:19Z,2020000,,,0,,E. Kanter Free Throw 1 of 2 (1 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
206,PT09M12.00S,2021-11-28T23:44:20.5Z,2,REGULAR,substitution,out,[],1630567,,,1610612738,26,34,2021-11-28T23:44:25Z,2030000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M12.00S,2021-11-28T23:44:20.5Z,2,REGULAR,substitution,out,[],1626196,,,1610612738,26,34,2021-11-28T23:44:25Z,2040000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M12.00S,2021-11-28T23:44:20.5Z,2,REGULAR,substitution,in,[],1629139,,,1610612738,26,34,2021-11-28T23:44:25Z,2050000,,,0,,SUB in: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M12.00S,2021-11-28T23:44:20.5Z,2,REGULAR,substitution,in,[],1629684,,,1610612738,26,34,2021-11-28T23:44:25Z,2060000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M12.00S,2021-11-28T23:44:42.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202683,,,1610612738,26,35,2021-11-28T23:44:42Z,2070000,,,0,,E. Kanter Free Throw 2 of 2 (2 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
211,PT08M54.00S,2021-11-28T23:45:02.5Z,2,REGULAR,turnover,bad pass,[],1630201,,,1610612761,26,35,2021-11-28T23:45:08Z,2080000,,,0,,M. Flynn bad pass TURNOVER (1 TO),"[1630201, 202683]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,1.0,Kanter,202683.0,,,
212,PT08M54.00S,2021-11-28T23:45:02.5Z,2,REGULAR,steal,,[],202683,,,1610612738,26,35,2021-11-28T23:48:00Z,2090000,,,0,,E. Kanter STEAL (1 STL),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M49.00S,2021-11-28T23:45:07.3Z,2,REGULAR,turnover,bad pass,[],1630202,,,1610612738,26,35,2021-11-28T23:47:00Z,2100000,,,0,,P. Pritchard bad pass TURNOVER (1 TO),"[1630202, 1629004]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,1.0,Mykhailiuk,1629004.0,,,
214,PT08M49.00S,2021-11-28T23:45:07.3Z,2,REGULAR,steal,,[],1629004,,,1610612761,26,35,2021-11-28T23:45:09Z,2110000,,,0,,S. Mykhailiuk STEAL (1 STL),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M47.00S,2021-11-28T23:45:10.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629004,6.783837056504599,48.77450980392157,1610612761,28,35,2021-11-28T23:45:17Z,2120000,6.0,11.0,1,left,S. Mykhailiuk running finger roll Layup (7 PTS),[1629004],1610612761.0,TOR,running finger roll,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,Made,7.0,1.28,,,,,,,,,,,,,
216,PT08M21.00S,2021-11-28T23:45:35.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,92.32917214191852,58.57843137254902,1610612738,28,35,2021-11-28T23:45:43Z,2130000,43.0,20.0,1,right,MISS P. Pritchard driving finger roll Layup,[1630202],1610612738.0,BOS,driving finger roll,,,Pritchard,P. Pritchard,,,,,,,,,,Missed,,4.72,,,,,,,,,,,,,
217,PT08M19.00S,2021-11-28T23:45:37.6Z,2,REGULAR,rebound,defensive,[],1629004,,,1610612761,28,35,2021-11-28T23:45:43Z,2140000,,,0,,S. Mykhailiuk REBOUND (Off:1 Def:4),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,216.0,5.0,4.0,1.0,,,,,,,,,
218,PT08M15.00S,2021-11-28T23:45:41.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630201,7.5722733245729295,43.13725490196079,1610612761,30,35,2021-11-28T23:45:51Z,2150000,34.0,19.0,1,left,M. Flynn running finger roll Layup (2 PTS),[1630201],1610612761.0,TOR,running finger roll,,,Flynn,M. Flynn,,,,,,,,,,Made,2.0,3.91,,,,,,,,,,,,,
219,PT08M15.00S,2021-11-28T23:45:45.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,30,35,2021-11-28T23:45:45Z,2160000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M15.00S,2021-11-28T23:47:28.7Z,2,REGULAR,substitution,out,[],1629004,,,1610612738,30,35,2021-11-28T23:48:24Z,2170000,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M15.00S,2021-11-28T23:47:28.7Z,2,REGULAR,substitution,out,[],1628369,,,1610612738,30,35,2021-11-28T23:48:24Z,2180000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M15.00S,2021-11-28T23:47:28.7Z,2,REGULAR,substitution,in,[],1627832,,,1610612738,30,35,2021-11-28T23:48:24Z,2190000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M15.00S,2021-11-28T23:47:28.7Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,30,35,2021-11-28T23:48:24Z,2200000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M00.00S,2021-11-28T23:48:55.0Z,2,REGULAR,foul,personal,[],1627783,,,1610612738,30,35,2021-11-28T23:49:21Z,2210000,,,0,,P. Siakam personal FOUL (2 PF),"[1627783, 1627759]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,1193.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,,
226,PT07M54.00S,2021-11-28T23:49:30.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,30,35,2021-11-28T23:49:30Z,2230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M47.00S,2021-11-28T23:49:46.0Z,2,REGULAR,3pt,Jump Shot,[],1630202,68.67608409986859,17.892156862745097,1610612738,30,35,2021-11-28T23:49:51Z,2240000,-161.0,242.0,1,right,MISS P. Pritchard 29' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,Missed,,29.03,,,,,,,,,,,,,
228,PT07M43.00S,2021-11-28T23:49:50.0Z,2,REGULAR,rebound,defensive,[],1630201,,,1610612761,30,35,2021-11-28T23:49:51Z,2250000,,,0,,M. Flynn REBOUND (Off:0 Def:1),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,227.0,1.0,1.0,0.0,,,,,,,,,
229,PT07M35.00S,2021-11-28T23:49:58.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,14.011169513797633,44.6078431372549,1610612761,32,35,2021-11-28T23:50:04Z,2260000,27.0,79.0,1,left,F. VanVleet 8' driving floating Jump Shot (11 PTS) (M. Flynn 1 AST),"[1627832, 1630201]",1610612761.0,TOR,driving floating,,,VanVleet,F. VanVleet,,,,,,,,,,Made,11.0,8.37,,,,,M. Flynn,1630201.0,1.0,,,,,,
231,PT07M16.00S,2021-11-28T23:50:16.1Z,2,REGULAR,2pt,Jump Shot,[],1627759,79.05716162943496,31.372549019607842,1610612738,32,35,2021-11-28T23:50:42Z,2280000,-93.0,144.0,1,right,MISS J. Brown 17' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,,,,,,Missed,,17.18,,,,,,,,,,,,,
232,PT07M13.00S,2021-11-28T23:50:19.1Z,2,REGULAR,rebound,offensive,[],1629641,,,1610612738,32,35,2021-11-28T23:50:42Z,2290000,,,0,,R. Langford REBOUND (Off:2 Def:4),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,231.0,6.0,4.0,2.0,,,,,,,,,
233,PT07M08.00S,2021-11-28T23:50:24.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629684,74.98357424441524,13.23529411764706,1610612738,32,38,2021-11-28T23:50:45Z,2300000,-184.0,183.0,1,right,G. Williams 25' 3PT  (6 PTS) (J. Brown 1 AST),"[1629684, 1627759]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,Made,6.0,25.92,,,,,J. Brown,1627759.0,1.0,,,,,,
235,PT06M52.00S,2021-11-28T23:50:40.2Z,2,REGULAR,3pt,Jump Shot,[],1627832,34.641918528252305,58.08823529411765,1610612761,32,38,2021-11-28T23:50:47Z,2320000,-40.0,273.0,1,left,MISS F. VanVleet 27' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,,,,,,Missed,,27.61,,,,,,,,,,,,,
236,PT06M52.00S,2021-11-28T23:50:40.2Z,2,REGULAR,rebound,defensive,[],202683,,,1610612738,32,38,2021-11-28T23:50:47Z,2330000,,,0,,E. Kanter REBOUND (Off:1 Def:4),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,235.0,5.0,4.0,1.0,,,,,,,,,
237,PT06M49.00S,2021-11-28T23:50:50.8Z,2,REGULAR,foul,personal,[],1629139,,,1610612738,32,38,2021-11-28T23:50:53Z,2340000,,,0,,Y. Watanabe personal FOUL (1 PF),"[1629139, 1627759]",1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,1193.0,1.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,,
239,PT06M49.00S,2021-11-28T23:50:56.7Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,32,38,2021-11-28T23:51:04Z,2360000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M49.00S,2021-11-28T23:50:56.7Z,2,REGULAR,substitution,out,[],202683,,,1610612738,32,38,2021-11-28T23:51:04Z,2370000,,,0,,SUB out: E. Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M49.00S,2021-11-28T23:50:56.7Z,2,REGULAR,substitution,in,[],201143,,,1610612738,32,38,2021-11-28T23:51:04Z,2380000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M49.00S,2021-11-28T23:50:56.7Z,2,REGULAR,substitution,in,[],203935,,,1610612738,32,38,2021-11-28T23:51:04Z,2390000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M49.00S,2021-11-28T23:50:56.7Z,2,REGULAR,substitution,out,[],1630173,,,1610612738,32,38,2021-11-28T23:51:22Z,2400000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M49.00S,2021-11-28T23:50:56.7Z,2,REGULAR,substitution,in,[],1630567,,,1610612738,32,38,2021-11-28T23:51:22Z,2410000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M34.00S,2021-11-28T23:51:45.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630567,,,1610612738,32,38,2021-11-28T23:52:27Z,2430000,,,0,,S. Barnes shooting personal FOUL (1 PF) (Williams 2 FT),"[1630567, 1629684]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,1162.0,1.0,0.0,Williams,1629684.0,,,,,,,,,,,,,,,,
248,PT06M34.00S,2021-11-28T23:52:14.7Z,2,REGULAR,freethrow,1 of 2,[],1629684,,,1610612738,32,39,2021-11-28T23:52:14Z,2450000,,,0,,G. Williams Free Throw 1 of 2 (7 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
249,PT06M34.00S,2021-11-28T23:52:28.7Z,2,REGULAR,freethrow,2 of 2,[],1629684,,,1610612738,32,40,2021-11-28T23:52:28Z,2460000,,,0,,G. Williams Free Throw 2 of 2 (8 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
250,PT06M20.00S,2021-11-28T23:52:46.1Z,2,REGULAR,3pt,Jump Shot,[],1630201,31.09395532194481,70.34313725490196,1610612761,35,40,2021-11-28T23:53:13Z,2470000,-102.0,240.0,1,left,M. Flynn 26' 3PT pullup (5 PTS),[1630201],1610612761.0,TOR,pullup,,,Flynn,M. Flynn,,,,,,,,,,Made,5.0,26.05,,,,,,,,,,,,,
251,PT06M20.00S,2021-11-28T23:52:51.7Z,2,REGULAR,foul,personal,['1freethrow'],203935,,,1610612761,35,40,2021-11-28T23:53:02Z,2480000,,,0,,M. Smart shooting personal FOUL (2 PF) (Flynn 1 FT),"[203935, 1630201]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,1628484.0,2.0,0.0,Flynn,1630201.0,,,,,,,,,,,,,,,,
253,PT06M20.00S,2021-11-28T23:53:11.1Z,2,REGULAR,freethrow,1 of 1,[],1630201,,,1610612761,36,40,2021-11-28T23:53:11Z,2500000,,,0,,M. Flynn Free Throw 1 of 1 (6 PTS),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
254,PT06M12.00S,2021-11-28T23:53:22.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,93.38042049934296,49.50980392156863,1610612738,36,42,2021-11-28T23:53:28Z,2510000,-2.0,10.0,1,right,J. Brown cutting DUNK (7 PTS) (M. Smart 1 AST),"[1627759, 203935]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,,,,,,Made,7.0,1.0,,,,,M. Smart,203935.0,1.0,,,,,,
256,PT06M02.00S,2021-11-28T23:53:31.5Z,2,REGULAR,3pt,Jump Shot,[],1629139,6.438896189224705,95.8563112745098,1610612761,39,42,2021-11-28T23:53:39Z,2530000,-229.0,8.0,1,left,Y. Watanabe 3PT  (3 PTS) (M. Flynn 2 AST),"[1629139, 1630201]",1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,Made,3.0,22.94,,,,,M. Flynn,1630201.0,2.0,,,,,,
258,PT05M43.00S,2021-11-28T23:53:50.7Z,2,REGULAR,turnover,lost ball,[],203935,,,1610612738,39,42,2021-11-28T23:53:56Z,2550000,,,0,,M. Smart lost ball TURNOVER (1 TO),"[203935, 1630567]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,1.0,Barnes,1630567.0,,,
259,PT05M43.00S,2021-11-28T23:53:50.7Z,2,REGULAR,steal,,[],1630567,,,1610612761,39,42,2021-11-28T23:55:35Z,2560000,,,0,,S. Barnes STEAL (2 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M40.00S,2021-11-28T23:53:54.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627783,7.30946123521682,48.77450980392157,1610612761,41,42,2021-11-28T23:54:21Z,2570000,6.0,16.0,1,left,P. Siakam running DUNK (10 PTS) (S. Barnes 1 AST),"[1627783, 1630567]",1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,,,,,,Made,10.0,1.73,,,,,S. Barnes,1630567.0,1.0,,,,,,
262,PT05M40.00S,2021-11-28T23:54:05.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,41,42,2021-11-28T23:54:05Z,2590000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M26.00S,2021-11-28T23:57:10.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627832,,,1610612738,41,42,2021-11-28T23:57:22Z,2600000,,,0,,F. VanVleet personal FOUL (1 PF) (Brown 2 FT),"[1627832, 1627759]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,1162.0,1.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,,
265,PT05M26.00S,2021-11-28T23:57:31.8Z,2,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,41,43,2021-11-28T23:57:31Z,2620000,,,0,,J. Brown Free Throw 1 of 2 (8 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
