actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
177,PT09M32.00S,2021-12-05T23:39:59.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,30,14,2021-12-05T23:46:52Z,1760000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,176.0,,,,,,,,,,,,
178,PT09M31.00S,2021-12-05T23:40:03.7Z,2,REGULAR,foul,personal,[],202722,,,1610612761,30,14,2021-12-05T23:41:57Z,1770000,,,0,,D. Bertans loose ball personal FOUL (2 PF),"[202722, 1628449]",1610612764.0,WAS,loose ball,,,,,,201640.0,2.0,0.0,Bertans,D. Bertans,Boucher,1628449.0,,,,,,,,,,,,,,,
180,PT09M31.00S,2021-12-05T23:40:14.0Z,2,REGULAR,substitution,out,[],1626149,,,1610612761,30,14,2021-12-05T23:40:17Z,1790000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,,,,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,
181,PT09M31.00S,2021-12-05T23:40:14.0Z,2,REGULAR,substitution,in,[],1629655,,,1610612761,30,14,2021-12-05T23:40:17Z,1800000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
182,PT09M23.00S,2021-12-05T23:40:31.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630567,94.03745072273325,50.49019607843137,1610612761,32,14,2021-12-05T23:40:36Z,1810000,2.0,4.0,1,right,S. Barnes cutting DUNK (2 PTS) (D. Banton 2 AST),"[1630567, 1630625]",1610612761.0,TOR,cutting,,,,,,,,,Barnes,S. Barnes,,,0.43,Made,,,,,,,,2.0,D. Banton,1630625.0,2.0,,
184,PT09M04.00S,2021-12-05T23:40:49.0Z,2,REGULAR,3pt,Jump Shot,[],1630166,27.94021024967148,19.362745098039216,1610612764,32,14,2021-12-05T23:40:55Z,1830000,153.0,210.0,1,left,MISS D. Avdija 26' 3PT,[1630166],1610612764.0,WAS,,,,,,,,,,Avdija,D. Avdija,,,26.0,Missed,,,,,,,,,,,,,
185,PT09M01.00S,2021-12-05T23:40:52.3Z,2,REGULAR,rebound,defensive,[],1629139,,,1610612761,32,14,2021-12-05T23:40:52Z,1840000,,,0,,Y. Watanabe REBOUND (Off:0 Def:1),[1629139],1610612761.0,TOR,,,,,,,,,,Watanabe,Y. Watanabe,,,,,184.0,1.0,1.0,0.0,,,,,,,,,
186,PT08M57.00S,2021-12-05T23:40:56.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630625,94.30026281208936,50.98039215686274,1610612761,34,14,2021-12-05T23:41:03Z,1850000,5.0,1.0,1,right,D. Banton running Layup (2 PTS) (Y. Watanabe 1 AST),"[1630625, 1629139]",1610612761.0,TOR,running,,,,,,,,,Banton,D. Banton,,,0.5,Made,,,,,,,,2.0,Y. Watanabe,1629139.0,1.0,,
187,PT08M57.00S,2021-12-05T23:41:05.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,34,14,2021-12-05T23:41:05Z,1860000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M34.00S,2021-12-05T23:44:10.2Z,2,REGULAR,2pt,Jump Shot,[],1628988,12.171484888304862,72.30392156862744,1610612764,34,16,2021-12-05T23:44:14Z,1870000,-112.0,62.0,1,left,A. Holiday 12' turnaround fadeaway Jump Shot (4 PTS),[1628988],1610612764.0,WAS,turnaround fadeaway,,,,,,,,,Holiday,A. Holiday,,,12.75,Made,,,,,,,,4.0,,,,,
190,PT08M21.00S,2021-12-05T23:44:23.2Z,2,REGULAR,3pt,Jump Shot,[],1629139,91.14651773981603,96.56862745098039,1610612761,37,16,2021-12-05T23:44:27Z,1880000,233.0,31.0,1,right,Y. Watanabe 3PT  (5 PTS) (D. Banton 3 AST),"[1629139, 1630625]",1610612761.0,TOR,,,,,,,,,,Watanabe,Y. Watanabe,,,23.48,Made,,,,,,,,5.0,D. Banton,1630625.0,3.0,,
192,PT08M10.00S,2021-12-05T23:44:36.4Z,2,REGULAR,foul,personal,['2freethrow'],1628449,,,1610612764,37,16,2021-12-05T23:44:50Z,1900000,,,0,,C. Boucher shooting personal FOUL (3 PF) (Dinwiddie 2 FT),"[1628449, 203915]",1610612761.0,TOR,shooting,,,,,,201640.0,3.0,0.0,Boucher,C. Boucher,Dinwiddie,203915.0,,,,,,,,,,,,,,,
194,PT08M10.00S,2021-12-05T23:45:01.7Z,2,REGULAR,freethrow,1 of 2,[],203915,,,1610612764,37,17,2021-12-05T23:45:01Z,1920000,,,0,,S. Dinwiddie Free Throw 1 of 2 (3 PTS),[203915],1610612764.0,WAS,,,,,,,,,,Dinwiddie,S. Dinwiddie,,,,Made,,,,,,,,3.0,,,,,
195,PT08M10.00S,2021-12-05T23:45:16.1Z,2,REGULAR,freethrow,2 of 2,[],203915,,,1610612764,37,18,2021-12-05T23:45:16Z,1930000,,,0,,S. Dinwiddie Free Throw 2 of 2 (4 PTS),[203915],1610612764.0,WAS,,,,,,,,,,Dinwiddie,S. Dinwiddie,,,,Made,,,,,,,,4.0,,,,,
196,PT07M58.00S,2021-12-05T23:45:32.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630625,91.93495400788436,63.23529411764706,1610612761,37,18,2021-12-05T23:51:04Z,1940000,66.0,23.0,1,right,MISS D. Banton 7' driving floating Shot,[1630625],1610612761.0,TOR,driving floating,,,,,,,,,Banton,D. Banton,,,7.02,Missed,,,,,,,,,,,,,
197,PT07M56.00S,2021-12-05T23:45:34.3Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,37,18,2021-12-05T23:51:04Z,1950000,,,0,,S. Barnes REBOUND (Off:1 Def:3),[1630567],1610612761.0,TOR,,,,,,,,,,Barnes,S. Barnes,,,,,196.0,4.0,3.0,1.0,,,,,,,,,
198,PT07M47.00S,2021-12-05T23:45:42.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630625,66.44218134034165,44.11764705882353,1610612761,40,18,2021-12-05T23:45:47Z,1960000,-29.0,263.0,1,right,D. Banton 26' 3PT  (5 PTS) (S. Barnes 1 AST),"[1630625, 1630567]",1610612761.0,TOR,,,,,,,,,,Banton,D. Banton,,,26.45,Made,,,,,,,,5.0,S. Barnes,1630567.0,1.0,,
200,PT07M35.00S,2021-12-05T23:45:55.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,7.5722733245729295,49.26470588235294,1610612764,40,18,2021-12-05T23:46:01Z,1980000,4.0,19.0,1,left,MISS S. Dinwiddie driving reverse Layup,[203915],1610612764.0,WAS,driving reverse,,,,,,,,,Dinwiddie,S. Dinwiddie,,,1.91,Missed,,,,,,,,,,,,,
201,PT07M35.00S,2021-12-05T23:45:55.1Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,40,18,2021-12-05T23:46:01Z,1990000,,,0,,S. Barnes REBOUND (Off:1 Def:4),[1630567],1610612761.0,TOR,,,,,,,,,,Barnes,S. Barnes,,,,,200.0,5.0,4.0,1.0,,,,,,,,,
202,PT07M35.00S,2021-12-05T23:45:59.2Z,2,REGULAR,foul,personal,[],1629655,,,1610612761,40,18,2021-12-05T23:46:04Z,2000000,,,0,,D. Gafford personal FOUL (3 PF),"[1629655, 1630567]",1610612764.0,WAS,,,,,,,1628159.0,3.0,0.0,Gafford,D. Gafford,Barnes,1630567.0,,,,,,,,,,,,,,,
204,PT07M35.00S,2021-12-05T23:46:04.5Z,2,REGULAR,substitution,out,[],1628988,,,1610612761,40,18,2021-12-05T23:46:25Z,2020000,,,0,,SUB out: A. Holiday,[1628988],1610612764.0,WAS,,,,,,,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,
205,PT07M35.00S,2021-12-05T23:46:04.5Z,2,REGULAR,substitution,out,[],1630166,,,1610612761,40,18,2021-12-05T23:46:25Z,2030000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,,,,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,
206,PT07M35.00S,2021-12-05T23:46:04.5Z,2,REGULAR,substitution,out,[],202722,,,1610612761,40,18,2021-12-05T23:46:25Z,2040000,,,0,,SUB out: D. Bertans,[202722],1610612764.0,WAS,,,,,,,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,
207,PT07M35.00S,2021-12-05T23:46:04.5Z,2,REGULAR,substitution,out,[],1629655,,,1610612761,40,18,2021-12-05T23:46:25Z,2050000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
208,PT07M35.00S,2021-12-05T23:46:04.5Z,2,REGULAR,substitution,in,[],1628398,,,1610612761,40,18,2021-12-05T23:46:25Z,2060000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,,,,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,
209,PT07M35.00S,2021-12-05T23:46:04.5Z,2,REGULAR,substitution,in,[],1626149,,,1610612761,40,18,2021-12-05T23:46:25Z,2070000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,,,,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,
210,PT07M35.00S,2021-12-05T23:46:04.5Z,2,REGULAR,substitution,in,[],203078,,,1610612761,40,18,2021-12-05T23:46:25Z,2080000,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,,,,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,
211,PT07M35.00S,2021-12-05T23:46:04.5Z,2,REGULAR,substitution,in,[],203484,,,1610612761,40,18,2021-12-05T23:46:25Z,2090000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,,,,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,
212,PT07M23.00S,2021-12-05T23:46:36.8Z,2,REGULAR,3pt,Jump Shot,[],1630625,66.96780551905388,53.67647058823529,1610612761,40,18,2021-12-05T23:46:41Z,2100000,18.0,258.0,1,right,MISS D. Banton 25' 3PT,[1630625],1610612761.0,TOR,,,,,,,,,,Banton,D. Banton,,,25.87,Missed,,,,,,,,,,,,,
213,PT07M20.00S,2021-12-05T23:46:39.8Z,2,REGULAR,rebound,defensive,[],1626149,,,1610612764,40,18,2021-12-05T23:46:41Z,2110000,,,0,,M. Harrell REBOUND (Off:1 Def:6),[1626149],1610612764.0,WAS,,,,,,,,,,Harrell,M. Harrell,,,,,212.0,7.0,6.0,1.0,,,,,,,,,
214,PT07M11.00S,2021-12-05T23:46:51.0Z,2,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612764,40,18,2021-12-05T23:46:57Z,2120000,,,0,,S. Barnes shooting personal FOUL (1 PF) (Caldwell-Pope 2 FT),"[1630567, 203484]",1610612761.0,TOR,shooting,,,,,,204059.0,1.0,0.0,Barnes,S. Barnes,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,
216,PT07M11.00S,2021-12-05T23:47:15.8Z,2,REGULAR,freethrow,1 of 2,[],203484,,,1610612764,40,19,2021-12-05T23:47:15Z,2140000,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (3 PTS),[203484],1610612764.0,WAS,,,,,,,,,,Caldwell-Pope,K. Caldwell-Pope,,,,Made,,,,,,,,3.0,,,,,
217,PT07M11.00S,2021-12-05T23:47:17.1Z,2,REGULAR,substitution,out,[],1629139,,,1610612764,40,19,2021-12-05T23:47:25Z,2150000,,,0,,SUB out: Y. Watanabe,[1629139],1610612761.0,TOR,,,,,,,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,
218,PT07M11.00S,2021-12-05T23:47:17.1Z,2,REGULAR,substitution,out,[],1628449,,,1610612764,40,19,2021-12-05T23:47:25Z,2160000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,,,,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,
219,PT07M11.00S,2021-12-05T23:47:17.1Z,2,REGULAR,substitution,out,[],1630625,,,1610612764,40,19,2021-12-05T23:47:25Z,2170000,,,0,,SUB out: D. Banton,[1630625],1610612761.0,TOR,,,,,,,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,
220,PT07M11.00S,2021-12-05T23:47:17.1Z,2,REGULAR,substitution,in,[],1630173,,,1610612764,40,19,2021-12-05T23:47:25Z,2180000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,
221,PT07M11.00S,2021-12-05T23:47:17.1Z,2,REGULAR,substitution,in,[],1627783,,,1610612764,40,19,2021-12-05T23:47:25Z,2190000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,
222,PT07M11.00S,2021-12-05T23:47:17.1Z,2,REGULAR,substitution,in,[],1627832,,,1610612764,40,19,2021-12-05T23:47:25Z,2200000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,,,,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,
223,PT07M11.00S,2021-12-05T23:47:38.7Z,2,REGULAR,freethrow,2 of 2,[],203484,,,1610612764,40,20,2021-12-05T23:47:38Z,2210000,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (4 PTS),[203484],1610612764.0,WAS,,,,,,,,,,Caldwell-Pope,K. Caldwell-Pope,,,,Made,,,,,,,,4.0,,,,,
224,PT06M57.00S,2021-12-05T23:47:57.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,94.82588699080158,51.71568627450981,1610612761,42,20,2021-12-05T23:48:01Z,2220000,9.0,-4.0,1,right,P. Siakam cutting Layup (9 PTS) (P. Achiuwa 1 AST),"[1627783, 1630173]",1610612761.0,TOR,cutting,,,,,,,,,Siakam,P. Siakam,,,0.94,Made,,,,,,,,9.0,P. Achiuwa,1630173.0,1.0,,
226,PT06M42.00S,2021-12-05T23:48:13.9Z,2,REGULAR,turnover,out-of-bounds,[],203484,,,1610612764,42,20,2021-12-05T23:48:21Z,2240000,,,0,,K. Caldwell-Pope lost ball out-of-bounds TURNOVER (2 TO),[203484],1610612764.0,WAS,lost ball,,,,,,204059.0,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,2.0,,,,,,,,
227,PT06M33.00S,2021-12-05T23:48:25.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627832,89.83245729303549,41.17647058823529,1610612761,42,20,2021-12-05T23:48:30Z,2250000,-44.0,43.0,1,right,MISS F. VanVleet 6' driving Hook,[1627832],1610612761.0,TOR,driving,,,,,,,,,VanVleet,F. VanVleet,,,6.17,Missed,,,,,,,,,,,,,
228,PT06M31.00S,2021-12-05T23:48:27.3Z,2,REGULAR,rebound,offensive,[],1627783,,,1610612761,42,20,2021-12-05T23:48:27Z,2260000,,,0,,P. Siakam REBOUND (Off:1 Def:3),[1627783],1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,,,227.0,4.0,3.0,1.0,,,,,,,,,
229,PT06M26.00S,2021-12-05T23:48:34.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630567,92.85479632063075,56.61764705882353,1610612761,42,20,2021-12-05T23:48:40Z,2270000,33.0,15.0,1,right,MISS S. Barnes driving Layup - blocked,"[1630567, 1626149]",1610612761.0,TOR,driving,,,,,,,,,Barnes,S. Barnes,,,3.62,Missed,,,,,,Harrell,1626149.0,,,,,,
230,PT06M26.00S,2021-12-05T23:48:34.2Z,2,REGULAR,block,,[],1626149,,,1610612761,42,20,2021-12-05T23:48:37Z,2280000,,,0,,M. Harrell BLOCK (1 BLK),[1626149],1610612764.0,WAS,,,,,,,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,
231,PT06M26.00S,2021-12-05T23:48:34.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,42,20,2021-12-05T23:48:40Z,2290000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,229.0,,,,,,,,,,,,
232,PT06M26.00S,2021-12-05T23:48:39.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,42,20,2021-12-05T23:48:39Z,2300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M22.00S,2021-12-05T23:48:52.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627832,81.68528252299606,92.8921568627451,1610612761,42,20,2021-12-05T23:48:56Z,2310000,214.0,120.0,1,right,MISS F. VanVleet 24' 3PT,[1627832],1610612761.0,TOR,,,,,,,,,,VanVleet,F. VanVleet,,,24.56,Missed,,,,,,,,,,,,,
234,PT06M19.00S,2021-12-05T23:48:55.0Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,42,20,2021-12-05T23:48:56Z,2320000,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,,,,,,,Kuzma,K. Kuzma,,,,,233.0,3.0,3.0,0.0,,,,,,,,,
235,PT06M06.00S,2021-12-05T23:49:09.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,12.171484888304862,47.549019607843135,1610612764,42,22,2021-12-05T23:57:17Z,2330000,12.0,62.0,1,left,K. Kuzma 6' driving floating Jump Shot (2 PTS) (M. Harrell 2 AST),"[1628398, 1626149]",1610612764.0,WAS,driving floating,,,,,,,,,Kuzma,K. Kuzma,,,6.31,Made,,,,,,,,2.0,M. Harrell,1626149.0,2.0,,
237,PT05M53.00S,2021-12-05T23:49:20.4Z,2,REGULAR,2pt,Jump Shot,[],1627783,76.03482260183968,68.62745098039215,1610612761,44,22,2021-12-05T23:49:25Z,2350000,93.0,173.0,1,right,P. Siakam 19' pullup Jump Shot (11 PTS),[1627783],1610612761.0,TOR,pullup,,,,,,,,,Siakam,P. Siakam,,,19.63,Made,,,,,,,,11.0,,,,,
238,PT05M39.00S,2021-12-05T23:49:35.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626149,7.178055190538765,49.26470588235294,1610612764,44,24,2021-12-05T23:58:03Z,2360000,4.0,15.0,1,left,M. Harrell DUNK (2 PTS) (K. Kuzma 1 AST),"[1626149, 1628398]",1610612764.0,WAS,,,,,,,,,,Harrell,M. Harrell,,,1.54,Made,,,,,,,,2.0,K. Kuzma,1628398.0,1.0,,
240,PT05M26.00S,2021-12-05T23:49:48.4Z,2,REGULAR,2pt,Jump Shot,[],1627832,92.19776609724047,73.2843137254902,1610612761,44,24,2021-12-05T23:49:54Z,2380000,116.0,21.0,1,right,MISS F. VanVleet 11' step back Shot,[1627832],1610612761.0,TOR,step back,,,,,,,,,VanVleet,F. VanVleet,,,11.82,Missed,,,,,,,,,,,,,
241,PT05M22.00S,2021-12-05T23:49:52.4Z,2,REGULAR,rebound,offensive,[],1629004,,,1610612761,44,24,2021-12-05T23:49:54Z,2390000,,,0,,S. Mykhailiuk REBOUND (Off:2 Def:1),[1629004],1610612761.0,TOR,,,,,,,,,,Mykhailiuk,S. Mykhailiuk,,,,,240.0,3.0,1.0,2.0,,,,,,,,,
242,PT05M20.00S,2021-12-05T23:49:55.4Z,2,REGULAR,foul,personal,['2freethrow'],1626149,,,1610612761,44,24,2021-12-05T23:50:03Z,2400000,,,0,,M. Harrell shooting personal FOUL (2 PF) (Mykhailiuk 2 FT),"[1626149, 1629004]",1610612764.0,WAS,shooting,,,,,,201640.0,2.0,0.0,Harrell,M. Harrell,Mykhailiuk,1629004.0,,,,,,,,,,,,,,,
244,PT05M20.00S,2021-12-05T23:50:21.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629004,,,1610612761,45,24,2021-12-05T23:50:21Z,2420000,,,0,,S. Mykhailiuk Free Throw 1 of 2 (4 PTS),[1629004],1610612761.0,TOR,,,,,,,,,,Mykhailiuk,S. Mykhailiuk,,,,Made,,,,,,,,4.0,,,,,
245,PT05M20.00S,2021-12-05T23:50:22.3Z,2,REGULAR,substitution,out,[],1630567,,,1610612761,45,24,2021-12-05T23:50:25Z,2430000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,,,,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,
246,PT05M20.00S,2021-12-05T23:50:22.3Z,2,REGULAR,substitution,in,[],1629018,,,1610612761,45,24,2021-12-05T23:50:25Z,2440000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,,,,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,
247,PT05M20.00S,2021-12-05T23:50:43.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629004,,,1610612761,46,24,2021-12-05T23:50:43Z,2450000,,,0,,S. Mykhailiuk Free Throw 2 of 2 (5 PTS),[1629004],1610612761.0,TOR,,,,,,,,,,Mykhailiuk,S. Mykhailiuk,,,,Made,,,,,,,,5.0,,,,,
248,PT05M07.00S,2021-12-05T23:51:03.8Z,2,REGULAR,turnover,bad pass,[],1626149,,,1610612764,46,24,2021-12-05T23:51:09Z,2460000,,,0,,M. Harrell bad pass TURNOVER (1 TO),"[1626149, 1630173]",1610612764.0,WAS,,,,,,,,,,Harrell,M. Harrell,,,,,,,,,1.0,,,,,,,Achiuwa,1630173.0
249,PT05M07.00S,2021-12-05T23:51:03.8Z,2,REGULAR,steal,,[],1630173,,,1610612761,46,24,2021-12-05T23:51:05Z,2470000,,,0,,P. Achiuwa STEAL (1 STL),[1630173],1610612761.0,TOR,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,
250,PT04M59.00S,2021-12-05T23:51:12.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627783,66.44218134034165,61.274509803921575,1610612761,49,24,2021-12-05T23:51:17Z,2480000,56.0,263.0,1,right,P. Siakam 26' 3PT  (14 PTS) (P. Achiuwa 2 AST),"[1627783, 1630173]",1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,26.89,Made,,,,,,,,14.0,P. Achiuwa,1630173.0,2.0,,
252,PT04M39.00S,2021-12-05T23:51:31.3Z,2,REGULAR,2pt,Jump Shot,[],203078,20.45006570302234,48.77450980392157,1610612764,49,24,2021-12-06T00:00:13Z,2500000,6.0,140.0,1,left,MISS B. Beal 13' step back Shot,[203078],1610612764.0,WAS,step back,,,,,,,,,Beal,B. Beal,,,13.98,Missed,,,,,,,,,,,,,
254,PT04M36.00S,2021-12-05T23:51:34.3Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612761,49,24,2021-12-05T23:51:37Z,2520000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:3),[1629018],1610612761.0,TOR,,,,,,,,,,Trent Jr.,G. Trent Jr.,,,,,252.0,3.0,3.0,0.0,,,,,,,,,
255,PT04M32.00S,2021-12-05T23:51:39.1Z,2,REGULAR,turnover,lost ball,[],1627832,,,1610612761,49,24,2021-12-05T23:51:55Z,2530000,,,0,,F. VanVleet lost ball TURNOVER (1 TO),"[1627832, 1628398]",1610612761.0,TOR,,,,,,,,,,VanVleet,F. VanVleet,,,,,,,,,1.0,,,,,,,Kuzma,1628398.0
256,PT04M32.00S,2021-12-05T23:51:39.1Z,2,REGULAR,steal,,[],1628398,,,1610612764,49,24,2021-12-05T23:51:41Z,2540000,,,0,,K. Kuzma STEAL (1 STL),[1628398],1610612764.0,WAS,,,,,,,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,
257,PT04M32.00S,2021-12-05T23:51:44.2Z,2,REGULAR,foul,personal,[],1627832,,,1610612764,49,24,2021-12-06T00:01:12Z,2550000,,,0,,F. VanVleet take personal FOUL (2 PF),"[1627832, 1628398]",1610612761.0,TOR,take,,,,,,204059.0,2.0,0.0,VanVleet,F. VanVleet,Kuzma,1628398.0,,,,,,,,,,,,,,,
259,PT04M14.00S,2021-12-05T23:52:18.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203484,7.5722733245729295,97.05882352941177,1610612764,49,27,2021-12-05T23:52:22Z,2570000,-235.0,19.0,1,left,K. Caldwell-Pope 3PT  (7 PTS) (B. Beal 2 AST),"[203484, 203078]",1610612764.0,WAS,,,,,,,,,,Caldwell-Pope,K. Caldwell-Pope,,,23.6,Made,,,,,,,,7.0,B. Beal,203078.0,2.0,,
261,PT04M00.00S,2021-12-05T23:52:32.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,85.23324572930355,36.76470588235294,1610612761,51,27,2021-12-05T23:52:37Z,2590000,-66.0,86.0,1,right,P. Siakam 10' turnaround fadeaway Jump Shot (16 PTS),[1627783],1610612761.0,TOR,turnaround fadeaway,,,,,,,,,Siakam,P. Siakam,,,10.88,Made,,,,,,,,16.0,,,,,
262,PT03M40.00S,2021-12-05T23:52:52.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203484,7.178055190538765,43.38235294117647,1610612764,51,29,2021-12-05T23:52:59Z,2600000,33.0,15.0,1,left,K. Caldwell-Pope Layup (9 PTS) (K. Kuzma 2 AST),"[203484, 1628398]",1610612764.0,WAS,,,,,,,,,,Caldwell-Pope,K. Caldwell-Pope,,,3.63,Made,,,,,,,,9.0,K. Kuzma,1628398.0,2.0,,
264,PT03M22.00S,2021-12-05T23:53:11.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,91.93495400788436,51.9607843137255,1610612761,53,29,2021-12-05T23:53:16Z,2620000,10.0,23.0,1,right,P. Siakam driving finger roll Layup (18 PTS),[1627783],1610612761.0,TOR,driving finger roll,,,,,,,,,Siakam,P. Siakam,,,2.53,Made,,,,,,,,18.0,,,,,
265,PT03M04.00S,2021-12-05T23:53:29.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,14.536793692509855,54.166666666666664,1610612764,53,31,2021-12-05T23:53:33Z,2630000,-21.0,84.0,1,left,K. Kuzma 8' driving floating Jump Shot (4 PTS) (B. Beal 3 AST),"[1628398, 203078]",1610612764.0,WAS,driving floating,,,,,,,,,Kuzma,K. Kuzma,,,8.66,Made,,,,,,,,4.0,B. Beal,203078.0,3.0,,
267,PT02M47.00S,2021-12-05T23:53:46.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,91.67214191852825,50.49019607843137,1610612761,53,31,2021-12-06T00:03:01Z,2650000,2.0,26.0,1,right,MISS F. VanVleet driving finger roll Layup,[1627832],1610612761.0,TOR,driving finger roll,,,,,,,,,VanVleet,F. VanVleet,,,2.59,Missed,,,,,,,,,,,,,
268,PT02M46.00S,2021-12-05T23:53:47.2Z,2,REGULAR,rebound,defensive,[],1626149,,,1610612764,53,31,2021-12-05T23:53:50Z,2660000,,,0,,M. Harrell REBOUND (Off:1 Def:7),[1626149],1610612764.0,WAS,,,,,,,,,,Harrell,M. Harrell,,,,,267.0,8.0,7.0,1.0,,,,,,,,,
