actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
96,PT03M54.00S,2022-03-24T23:57:41.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629717,74.98357424441524,16.666666666666664,1610612761,13,15,2022-03-24T23:57:49Z,930000,-167.0,183.0,1,right,MISS A. Brooks 24' running 3PT,[1629717],1610612761.0,TOR,running,,,Brooks,A. Brooks,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,,
97,PT03M51.00S,2022-03-24T23:57:44.6Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,13,15,2022-03-24T23:57:49Z,940000,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,96.0,1.0,1.0,0.0,,,,,,,,,,,
98,PT03M43.00S,2022-03-24T23:57:53.9Z,1,REGULAR,turnover,lost ball,[],1627747,,,1610612739,13,15,2022-03-24T23:57:58Z,950000,,,0,,C. LeVert lost ball TURNOVER (1 TO),"[1627747, 1627832]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,1.0,VanVleet,1627832.0,,,,,,
99,PT03M43.00S,2022-03-24T23:57:53.9Z,1,REGULAR,steal,,[],1627832,,,1610612761,13,15,2022-03-24T23:57:56Z,960000,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M38.00S,2022-03-24T23:57:58.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627783,93.77463863337714,53.92156862745098,1610612761,15,15,2022-03-24T23:58:04Z,970000,20.0,6.0,1,right,P. Siakam running Layup (8 PTS),[1627783],1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,2.05,Made,8.0,,,,,,,,,,,,,,,,,,
128,PT03M16.00S,2022-03-24T23:58:10.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630205,8.327858081471746,37.745098039215684,1610612739,15,15,2022-03-25T00:02:01Z,975000,61.0,26.0,1,left,MISS L. Stevens 6' driving Layup - blocked,"[1630205, 1627832]",1610612739.0,CLE,driving,,,Stevens,L. Stevens,,,,,6.65,Missed,,,,,,,,,VanVleet,1627832.0,,,,,,,,,
129,PT03M16.00S,2022-03-24T23:58:10.9Z,1,REGULAR,block,,[],1627832,,,1610612739,15,15,2022-03-25T00:02:01Z,977500,,,0,,F. VanVleet BLOCK (1 BLK),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M15.00S,2022-03-24T23:58:11.9Z,1,REGULAR,rebound,offensive,[],1630205,,,1610612739,15,15,2022-03-25T00:02:01Z,978750,,,0,,L. Stevens REBOUND (Off:1 Def:0),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,128.0,1.0,0.0,1.0,,,,,,,,,,,
101,PT03M13.00S,2022-03-24T23:58:23.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630205,7.046649145860711,37.00980392156863,1610612739,15,15,2022-03-25T00:02:01Z,980000,65.0,14.0,1,left,MISS L. Stevens 6' driving finger roll Layup,[1630205],1610612739.0,CLE,driving finger roll,,,Stevens,L. Stevens,,,,,6.64,Missed,,,,,,,,,,,,,,,,,,,
103,PT03M09.00S,2022-03-24T23:58:27.5Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,15,15,2022-03-24T23:58:30Z,1000000,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,,,
104,PT03M04.00S,2022-03-24T23:58:33.9Z,1,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612761,15,15,2022-03-24T23:58:42Z,1010000,,,0,,L. Markkanen shooting personal FOUL (1 PF) (Achiuwa 2 FT),"[1628374, 1630173]",1610612739.0,CLE,shooting,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Achiuwa,1630173.0,
106,PT03M04.00S,2022-03-24T23:59:02.8Z,1,REGULAR,freethrow,1 of 2,[],1630173,,,1610612761,16,15,2022-03-24T23:59:02Z,1030000,,,0,,P. Achiuwa Free Throw 1 of 2 (1 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
107,PT03M04.00S,2022-03-24T23:59:03.7Z,1,REGULAR,substitution,out,[],1627832,,,1610612761,16,15,2022-03-24T23:59:11Z,1040000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M04.00S,2022-03-24T23:59:03.7Z,1,REGULAR,substitution,out,[],1628374,,,1610612761,16,15,2022-03-24T23:59:11Z,1050000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M04.00S,2022-03-24T23:59:03.7Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,16,15,2022-03-24T23:59:11Z,1060000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M04.00S,2022-03-24T23:59:03.7Z,1,REGULAR,substitution,in,[],201567,,,1610612761,16,15,2022-03-24T23:59:11Z,1070000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M04.00S,2022-03-24T23:59:23.7Z,1,REGULAR,freethrow,2 of 2,[],1630173,,,1610612761,17,15,2022-03-24T23:59:23Z,1080000,,,0,,P. Achiuwa Free Throw 2 of 2 (2 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
112,PT02M46.00S,2022-03-24T23:59:43.0Z,1,REGULAR,2pt,Jump Shot,[],1629636,10.068988173455978,31.862745098039213,1610612739,17,15,2022-03-24T23:59:50Z,1090000,91.0,42.0,1,left,MISS D. Garland 10' driving floating bank Shot,[1629636],1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,10.0,Missed,,,,,,,,,,,,,,,,,,,
113,PT02M44.00S,2022-03-24T23:59:45.0Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,17,15,2022-03-24T23:59:50Z,1100000,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,112.0,2.0,2.0,0.0,,,,,,,,,,,
114,PT02M41.00S,2022-03-24T23:59:50.6Z,1,REGULAR,foul,personal,['2freethrow'],1630205,,,1610612761,17,15,2022-03-24T23:59:58Z,1110000,,,0,,L. Stevens shooting personal FOUL (1 PF) (Siakam 2 FT),"[1630205, 1627783]",1610612739.0,CLE,shooting,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Siakam,1627783.0,
116,PT02M41.00S,2022-03-25T00:00:20.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627783,,,1610612761,18,15,2022-03-25T00:00:20Z,1130000,,,0,,P. Siakam Free Throw 1 of 2 (9 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
117,PT02M41.00S,2022-03-25T00:00:38.3Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627783,,,1610612761,19,15,2022-03-25T00:00:38Z,1140000,,,0,,P. Siakam Free Throw 2 of 2 (10 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
118,PT02M27.00S,2022-03-25T00:00:56.7Z,1,REGULAR,turnover,lost ball,[],201567,,,1610612739,19,15,2022-03-25T00:08:45Z,1150000,,,0,,K. Love lost ball TURNOVER (1 TO),"[201567, 1629717]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,1.0,Brooks,1629717.0,,,,,,
119,PT02M27.00S,2022-03-25T00:00:56.7Z,1,REGULAR,steal,,[],1629717,,,1610612761,19,15,2022-03-25T00:00:58Z,1160000,,,0,,A. Brooks STEAL (1 STL),[1629717],1610612761.0,TOR,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M19.00S,2022-03-25T00:01:03.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630567,92.9862023653088,53.92156862745098,1610612761,21,15,2022-03-25T00:01:13Z,1170000,20.0,13.0,1,right,S. Barnes turnaround Hook (4 PTS) (P. Siakam 1 AST),"[1630567, 1627783]",1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,2.37,Made,4.0,P. Siakam,1627783.0,1.0,,,,,,,,,,,,,,,
122,PT02M03.00S,2022-03-25T00:01:19.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,11.777266754270697,40.19607843137255,1610612739,21,15,2022-03-25T00:01:26Z,1190000,49.0,58.0,1,left,MISS E. Mobley 7' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,7.61,Missed,,,,,,,,,,,,,,,,,,,
124,PT02M01.00S,2022-03-25T00:01:21.5Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,21,15,2022-03-25T00:01:26Z,1210000,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,,,,
125,PT01M50.00S,2022-03-25T00:01:33.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,83.39356110381078,54.41176470588235,1610612761,21,15,2022-03-25T00:09:15Z,1220000,22.0,104.0,1,right,MISS P. Siakam 10' pullup Shot,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,10.59,Missed,,,,,,,,,,,,,,,,,,,
126,PT01M48.00S,2022-03-25T00:01:35.0Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,21,15,2022-03-25T00:01:39Z,1230000,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,125.0,2.0,1.0,1.0,,,,,,,,,,,
127,PT01M36.00S,2022-03-25T00:01:49.7Z,1,REGULAR,turnover,out-of-bounds,[],1627783,,,1610612761,21,15,2022-03-25T00:01:57Z,1240000,,,0,,P. Siakam bad pass out-of-bounds TURNOVER (1 TO),[1627783],1610612761.0,TOR,bad pass,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,1.0,,,1146.0,,,,,
131,PT01M36.00S,2022-03-25T00:01:55.5Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,21,15,2022-03-25T00:02:13Z,1250000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M36.00S,2022-03-25T00:01:55.5Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,21,15,2022-03-25T00:02:13Z,1260000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M36.00S,2022-03-25T00:01:55.5Z,1,REGULAR,substitution,in,[],1628374,,,1610612739,21,15,2022-03-25T00:02:13Z,1270000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M36.00S,2022-03-25T00:01:55.5Z,1,REGULAR,substitution,in,[],1626224,,,1610612739,21,15,2022-03-25T00:02:13Z,1280000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M17.00S,2022-03-25T00:02:36.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627747,9.937582128777924,31.862745098039213,1610612739,21,15,2022-03-25T00:10:11Z,1290000,91.0,41.0,1,left,MISS C. LeVert 9' driving floating Shot,[1627747],1610612739.0,CLE,driving floating,,,LeVert,C. LeVert,,,,,9.95,Missed,,,,,,,,,,,,,,,,,,,
136,PT01M17.00S,2022-03-25T00:02:36.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,21,15,2022-03-25T00:10:11Z,1300000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,135.0,,,,,,,,,,,,,,
137,PT01M17.00S,2022-03-25T00:02:43.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,21,15,2022-03-25T00:02:43Z,1310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M14.00S,2022-03-25T00:03:01.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201567,8.229303547963205,3.6764705882352944,1610612739,21,15,2022-03-25T00:03:05Z,1320000,232.0,25.0,1,left,MISS K. Love 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
139,PT01M11.00S,2022-03-25T00:03:04.9Z,1,REGULAR,rebound,defensive,[],1629717,,,1610612761,21,15,2022-03-25T00:03:05Z,1330000,,,0,,A. Brooks REBOUND (Off:0 Def:1),[1629717],1610612761.0,TOR,,,,Brooks,A. Brooks,,,,,,,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,
140,PT01M08.00S,2022-03-25T00:03:08.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627783,94.56307490144546,52.20588235294118,1610612761,23,15,2022-03-25T00:03:19Z,1340000,11.0,-1.0,1,right,P. Siakam running DUNK (12 PTS) (S. Barnes 1 AST),"[1627783, 1630567]",1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,1.11,Made,12.0,S. Barnes,1630567.0,1.0,,,,,,,,,,,,,,,
142,PT00M51.00S,2022-03-25T00:03:28.2Z,1,REGULAR,foul,personal,[],1629717,,,1610612739,23,15,2022-03-25T00:04:05Z,1360000,,,0,,A. Brooks personal FOUL (1 PF),"[1629717, 1627747]",1610612761.0,TOR,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,1146.0,1.0,0.0,LeVert,1627747.0,
144,PT00M43.00S,2022-03-25T00:03:57.7Z,1,REGULAR,foul,personal,['2freethrow'],1626224,,,1610612739,23,15,2022-03-25T00:05:20Z,1380000,,,0,,C. Osman flagrant-type-1 personal FOUL (1 PF) (Barnes 2 FT),"[1626224, 1630567]",1610612739.0,CLE,flagrant-type-1,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Barnes,1630567.0,
146,PT00M43.00S,2022-03-25T00:03:57.7Z,1,REGULAR,turnover,,[],1626224,,,1610612739,23,15,2022-03-25T00:05:08Z,1400000,,,0,,C. Osman TURNOVER (1 TO),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,1.0,,,1146.0,,,,,
147,PT00M43.00S,2022-03-25T00:04:10.8Z,1,REGULAR,instantreplay,request,[],0,,,1610612761,23,15,2022-03-25T00:04:53Z,1410000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,,,1146.0,,,,,Common Foul to Flagrant 1
148,PT00M43.00S,2022-03-25T00:05:24.5Z,1,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,24,15,2022-03-25T00:05:24Z,1420000,,,0,,S. Barnes flagrant Free Throw 1 of 2 (5 PTS),[1630567],1610612761.0,TOR,flagrant,,,Barnes,S. Barnes,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
149,PT00M43.00S,2022-03-25T00:05:37.0Z,1,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,25,15,2022-03-25T00:05:37Z,1430000,,,0,,S. Barnes flagrant Free Throw 2 of 2 (6 PTS),[1630567],1610612761.0,TOR,flagrant,,,Barnes,S. Barnes,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
150,PT00M34.30S,2022-03-25T00:06:05.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630173,94.30026281208936,4.166666666666666,1610612761,25,15,2022-03-25T00:06:08Z,1440000,-229.0,1.0,1,right,MISS P. Achiuwa 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
151,PT00M32.00S,2022-03-25T00:06:07.3Z,1,REGULAR,rebound,defensive,[],1630205,,,1610612739,25,15,2022-03-25T00:06:07Z,1450000,,,0,,L. Stevens REBOUND (Off:1 Def:1),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,150.0,2.0,1.0,1.0,,,,,,,,,,,
152,PT00M21.00S,2022-03-25T00:06:18.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630205,18.478975032851512,46.568627450980394,1610612739,25,17,2022-03-25T00:06:24Z,1460000,17.0,121.0,1,left,L. Stevens 12' turnaround Jump Shot (2 PTS) (K. Love 1 AST),"[1630205, 201567]",1610612739.0,CLE,turnaround,,,Stevens,L. Stevens,,,,,12.24,Made,2.0,K. Love,201567.0,1.0,,,,,,,,,,,,,,,
154,PT00M03.20S,2022-03-25T00:06:39.1Z,1,REGULAR,3pt,Jump Shot,[],1630567,93.77463863337714,5.147058823529411,1610612761,25,17,2022-03-25T00:06:43Z,1480000,-224.0,6.0,1,right,MISS S. Barnes 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,22.44,Missed,,,,,,,,,,,,,,,,,,,
155,PT00M00.30S,2022-03-25T00:06:42.0Z,1,REGULAR,rebound,offensive,[],1629717,,,1610612761,25,17,2022-03-25T00:06:42Z,1490000,,,0,,A. Brooks REBOUND (Off:1 Def:1),[1629717],1610612761.0,TOR,,,,Brooks,A. Brooks,,,,,,,,,,,154.0,2.0,1.0,1.0,,,,,,,,,,,
156,PT00M00.20S,2022-03-25T00:06:43.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629717,74.06373193166885,15.196078431372548,1610612761,25,17,2022-03-25T00:07:07Z,1500000,-174.0,191.0,1,right,MISS A. Brooks 25' turnaround 3PT,[1629717],1610612761.0,TOR,turnaround,,,Brooks,A. Brooks,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,,
157,PT00M00.10S,2022-03-25T00:06:43.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,25,17,2022-03-25T00:07:07Z,1510000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,156.0,,,,,,,,,,,,,,
158,PT00M00.00S,2022-03-25T00:06:47.8Z,1,REGULAR,period,end,[],0,,,1610612761,25,17,2022-03-25T00:06:47Z,1520000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-03-25T00:07:37.6Z,2,REGULAR,substitution,out,['startperiod'],1627783,,,1610612761,25,17,2022-03-25T00:09:24Z,1530000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-03-25T00:07:37.6Z,2,REGULAR,substitution,in,['startperiod'],201152,,,1610612761,25,17,2022-03-25T00:09:24Z,1540000,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-03-25T00:09:34.9Z,2,REGULAR,period,start,[],0,,,1610612761,25,17,2022-03-25T00:09:34Z,1550000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M40.00S,2022-03-25T00:09:54.8Z,2,REGULAR,3pt,Jump Shot,[],1628449,94.03745072273325,5.392156862745098,1610612761,28,17,2022-03-25T00:09:59Z,1560000,-223.0,4.0,1,right,C. Boucher 3PT  (3 PTS) (T. Young 1 AST),"[1628449, 201152]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,22.3,Made,3.0,T. Young,201152.0,1.0,,,,,,,,,,,,,,,
164,PT11M24.00S,2022-03-25T00:10:10.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,8.492115637319317,50.0,1610612739,28,19,2022-03-25T00:10:14Z,1580000,0.0,27.0,1,left,L. Markkanen cutting DUNK (7 PTS) (K. Love 2 AST),"[1628374, 201567]",1610612739.0,CLE,cutting,,,Markkanen,L. Markkanen,,,,,2.73,Made,7.0,K. Love,201567.0,2.0,,,,,,,,,,,,,,,
166,PT11M04.00S,2022-03-25T00:10:32.9Z,2,REGULAR,turnover,traveling,[],1629717,,,1610612761,28,19,2022-03-25T00:10:40Z,1600000,,,0,,A. Brooks traveling TURNOVER (1 TO),[1629717],1610612761.0,TOR,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,1.0,,,1146.0,,,,,
167,PT10M51.00S,2022-03-25T00:10:57.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627747,8.229303547963205,95.09803921568627,1610612739,28,19,2022-03-25T00:11:02Z,1610000,-225.0,25.0,1,left,MISS C. LeVert 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,22.69,Missed,,,,,,,,,,,,,,,,,,,
168,PT10M49.00S,2022-03-25T00:10:59.6Z,2,REGULAR,rebound,offensive,[],201567,,,1610612739,28,19,2022-03-25T00:11:02Z,1620000,,,0,,K. Love REBOUND (Off:1 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,167.0,4.0,3.0,1.0,,,,,,,,,,,
169,PT10M46.00S,2022-03-25T00:11:02.8Z,2,REGULAR,turnover,bad pass,[],201567,,,1610612739,28,19,2022-03-25T00:11:06Z,1630000,,,0,,K. Love bad pass TURNOVER (2 TO),"[201567, 1628449]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,2.0,Boucher,1628449.0,,,,,,
170,PT10M46.00S,2022-03-25T00:11:02.8Z,2,REGULAR,steal,,[],1628449,,,1610612761,28,19,2022-03-25T00:11:04Z,1640000,,,0,,C. Boucher STEAL (1 STL),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT10M41.00S,2022-03-25T00:11:08.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629717,78.79434954007884,11.27450980392157,1610612761,28,19,2022-03-25T00:11:14Z,1650000,-194.0,147.0,1,right,MISS A. Brooks 24' running 3PT,[1629717],1610612761.0,TOR,running,,,Brooks,A. Brooks,,,,,24.3,Missed,,,,,,,,,,,,,,,,,,,
172,PT10M37.00S,2022-03-25T00:11:12.0Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612739,28,19,2022-03-25T00:11:14Z,1660000,,,0,,L. Markkanen REBOUND (Off:0 Def:2),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,171.0,2.0,2.0,0.0,,,,,,,,,,,
173,PT10M34.00S,2022-03-25T00:11:15.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630205,7.703679369250986,50.98039215686274,1610612739,28,19,2022-03-25T00:13:02Z,1670000,-5.0,20.0,1,left,MISS L. Stevens driving finger roll Layup - blocked,"[1630205, 1630567]",1610612739.0,CLE,driving finger roll,,,Stevens,L. Stevens,,,,,2.05,Missed,,,,,,,,,Barnes,1630567.0,,,,,,,,,
174,PT10M34.00S,2022-03-25T00:11:15.4Z,2,REGULAR,block,,[],1630567,,,1610612739,28,19,2022-03-25T00:11:18Z,1680000,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT10M33.00S,2022-03-25T00:11:16.4Z,2,REGULAR,rebound,offensive,[],1626224,,,1610612739,28,19,2022-03-25T00:13:02Z,1690000,,,0,,C. Osman REBOUND (Off:1 Def:0),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,173.0,1.0,0.0,1.0,,,,,,,,,,,
176,PT10M32.00S,2022-03-25T00:11:23.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626224,8.886333771353483,50.73529411764706,1610612739,28,21,2022-03-25T00:13:06Z,1700000,-4.0,31.0,1,left,C. Osman putback Layup (2 PTS),[1626224],1610612739.0,CLE,putback,,,Osman,C. Osman,,,,,3.12,Made,2.0,,,,,,,,,,,,,,,,,,
177,PT10M24.00S,2022-03-25T00:11:26.8Z,2,REGULAR,foul,personal,['2freethrow'],201567,,,1610612761,28,21,2022-03-25T00:11:37Z,1710000,,,0,,K. Love shooting personal FOUL (1 PF) (Barnes 2 FT),"[201567, 1630567]",1610612739.0,CLE,shooting,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Barnes,1630567.0,
179,PT10M24.00S,2022-03-25T00:11:57.0Z,2,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,29,21,2022-03-25T00:11:57Z,1730000,,,0,,S. Barnes Free Throw 1 of 2 (7 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
180,PT10M24.00S,2022-03-25T00:11:58.4Z,2,REGULAR,substitution,out,[],201567,,,1610612761,29,21,2022-03-25T00:12:05Z,1740000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M24.00S,2022-03-25T00:11:58.4Z,2,REGULAR,substitution,out,[],1630205,,,1610612761,29,21,2022-03-25T00:12:05Z,1750000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M24.00S,2022-03-25T00:11:58.4Z,2,REGULAR,substitution,in,[],1630596,,,1610612761,29,21,2022-03-25T00:12:05Z,1760000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT10M24.00S,2022-03-25T00:11:58.4Z,2,REGULAR,substitution,in,[],1630171,,,1610612761,29,21,2022-03-25T00:12:05Z,1770000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
